,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,LA LAKERS_ACTION,WASHINGTON_SCORE,LA LAKERS_SCORE
49,1,5:43.0,Defensive rebound by J. Wall,,10,19
50,1,5:37.0,B. Beal makes 2-pt layup from 1 ft (assist by J. Wall),,12,19
51,1,5:30.0,,LA Lakers full timeout,12,19
52,1,5:30.0,,J. Lin enters the game for W. Ellington,12,19
53,1,5:11.0,,J. Hill misses 2-pt jump shot from 13 ft,12,19
54,1,5:09.0,Defensive rebound by J. Wall,,12,19
55,1,5:06.0,Shooting foul by J. Lin (drawn by J. Wall),,12,19
56,1,5:06.0,J. Wall makes free throw 1 of 2,,13,19
57,1,5:06.0,J. Wall misses free throw 2 of 2,,13,19
58,1,5:03.0,,Defensive rebound by R. Kelly,13,19
59,1,4:53.0,,R. Sacre makes 2-pt jump shot from 13 ft (assist by J. Clarkson),13,21
60,1,4:42.0,B. Beal misses 3-pt jump shot from 25 ft,,13,21
61,1,4:41.0,,Defensive rebound by R. Sacre,13,21
62,1,4:22.0,,R. Sacre misses 2-pt jump shot from 17 ft,13,21
63,1,4:21.0,,Offensive rebound by R. Kelly,13,21
64,1,4:15.0,,R. Kelly misses 2-pt jump shot from 17 ft,13,21
65,1,4:14.0,Defensive rebound by N. Hilário,,13,21
66,1,4:07.0,M. Gortat makes 2-pt jump shot from 5 ft (assist by J. Wall),,15,21
67,1,3:48.0,,Turnover by J. Hill (traveling),15,21
68,1,3:48.0,R. Butler enters the game for B. Beal,,15,21
69,1,3:48.0,K. Humphries enters the game for N. Hilário,,15,21
70,1,3:48.0,,C. Boozer enters the game for J. Hill,15,21
71,1,3:48.0,,E. Davis enters the game for R. Sacre,15,21
72,1,3:38.0,Offensive foul by K. Humphries (drawn by J. Clarkson),,15,21
73,1,3:38.0,Turnover by K. Humphries (offensive foul),,15,21
74,1,3:28.0,,Shooting foul by O. Porter (drawn by R. Kelly),15,21
75,1,3:28.0,M. Webster enters the game for O. Porter,,15,21
76,1,3:28.0,,R. Kelly misses free throw 1 of 2,15,21
77,1,3:28.0,,Offensive rebound by Team,15,21
78,1,3:28.0,,R. Kelly makes free throw 2 of 2,15,22
79,1,3:18.0,Personal foul by J. Lin (drawn by M. Webster),,15,22
80,1,3:18.0,,W. Johnson enters the game for R. Kelly,15,22
81,1,3:07.0,J. Wall makes 2-pt jump shot from 18 ft,,17,22
82,1,2:52.0,,J. Clarkson makes 3-pt jump shot from 25 ft (assist by W. Johnson),17,25
83,1,2:42.0,R. Butler misses 3-pt jump shot from 22 ft,,17,25
84,1,2:39.0,,Defensive rebound by E. Davis,17,25
85,1,2:28.0,,C. Boozer misses 2-pt jump shot from 18 ft,17,25
86,1,2:27.0,Defensive rebound by J. Wall,,17,25
87,1,2:24.0,Shooting foul by W. Johnson (drawn by J. Wall),,17,25
88,1,2:24.0,Washington full timeout,,17,25
89,1,2:24.0,J. Wall misses free throw 1 of 2,,17,25
90,1,2:24.0,Offensive rebound by Team,,17,25
91,1,2:24.0,J. Wall makes free throw 2 of 2,,18,25
92,1,2:12.0,,Shooting foul by M. Gortat (drawn by J. Lin),18,25
93,1,2:12.0,,J. Lin makes free throw 1 of 2,18,26
94,1,2:12.0,,J. Lin makes free throw 2 of 2,18,27
95,1,2:05.0,Turnover by J. Wall (traveling),,18,27
96,1,1:51.0,Violation by M. Webster (kicked ball),,18,27
97,1,1:51.0,A. Miller enters the game for J. Wall,,18,27
98,1,1:38.0,,Turnover by J. Lin (lost ball; steal by R. Butler),18,27
99,1,1:32.0,K. Humphries makes 2-pt dunk at rim (assist by M. Webster),,20,27
100,1,1:17.0,,W. Johnson misses 3-pt jump shot from 25 ft,20,27
101,1,1:16.0,Defensive rebound by R. Butler,,20,27
102,1,1:07.0,Turnover by M. Webster (lost ball; steal by C. Boozer),,20,27
103,1,1:01.0,,J. Clarkson makes 2-pt jump shot from 7 ft,20,29
104,1,0:50.0,Shooting foul by E. Davis (drawn by K. Humphries),,20,29
105,1,0:50.0,K. Humphries makes free throw 1 of 2,,21,29
106,1,0:50.0,K. Séraphin enters the game for M. Gortat,,21,29
107,1,0:50.0,K. Humphries makes free throw 2 of 2,,22,29
108,1,0:36.0,,J. Clarkson makes 2-pt jump shot from 17 ft,22,31
109,1,0:22.0,Shooting foul by W. Johnson (drawn by M. Webster),,22,31
110,1,0:22.0,M. Webster makes free throw 1 of 2,,23,31
111,1,0:22.0,G. Temple enters the game for R. Butler,,23,31
112,1,0:22.0,M. Webster makes free throw 2 of 2,,24,31
113,1,0:03.0,,J. Clarkson misses 3-pt jump shot from 26 ft,24,31
114,1,0:01.0,Defensive rebound by K. Séraphin,,24,31
115,1,0:01.0,K. Séraphin misses 3-pt jump shot from 65 ft,,24,31
116,1,0:00.0,Offensive rebound by Team,,24,31
117,2,11:41.0,M. Webster misses 2-pt layup from 1 ft (block by E. Davis),,24,31
118,2,11:37.0,,Defensive rebound by C. Boozer,24,31
119,2,11:25.0,,C. Boozer misses 2-pt jump shot from 7 ft,24,31
120,2,11:23.0,Defensive rebound by K. Séraphin,,24,31
121,2,11:10.0,K. Séraphin misses 2-pt jump shot from 16 ft,,24,31
122,2,11:10.0,,Defensive rebound by Team,24,31
123,2,11:10.0,Loose ball foul by A. Miller (drawn by J. Lin),,24,31
124,2,10:50.0,,E. Davis makes 2-pt jump shot from 11 ft (assist by J. Lin),24,33
125,2,10:31.0,A. Miller misses 2-pt jump shot from 14 ft,,24,33
126,2,10:29.0,,Defensive rebound by C. Boozer,24,33
127,2,10:21.0,,W. Ellington makes 3-pt jump shot from 24 ft (assist by J. Lin),24,36
128,2,10:01.0,Turnover by R. Butler (bad pass; steal by W. Ellington),,24,36
129,2,9:58.0,,W. Ellington makes 2-pt dunk at rim,24,38
130,2,9:50.0,Washington full timeout,,24,38
131,2,9:50.0,B. Beal enters the game for M. Webster,,24,38
132,2,9:38.0,K. Humphries misses 2-pt jump shot from 18 ft,,24,38
133,2,9:37.0,,Defensive rebound by C. Boozer,24,38
134,2,9:14.0,,W. Ellington misses 3-pt jump shot from 32 ft,24,38
135,2,9:12.0,Defensive rebound by K. Séraphin,,24,38
136,2,9:01.0,A. Miller makes 2-pt layup from 2 ft,,26,38
137,2,8:48.0,,E. Davis makes 2-pt layup from 1 ft (assist by J. Lin),26,40
138,2,8:39.0,Turnover by A. Miller (traveling),,26,40
139,2,8:20.0,,C. Boozer makes 2-pt jump shot from 17 ft,26,42
140,2,8:19.0,,Violation by Team (delay of game),26,42
141,2,8:09.0,Offensive foul by K. Séraphin (drawn by E. Davis),,26,42
142,2,8:09.0,Turnover by K. Séraphin (offensive foul),,26,42
143,2,8:09.0,J. Wall enters the game for A. Miller,,26,42
144,2,7:56.0,,E. Davis makes 2-pt dunk at rim (assist by J. Lin),26,44
145,2,7:37.0,B. Beal makes 2-pt jump shot from 18 ft,,28,44
146,2,7:18.0,,E. Davis makes 2-pt layup from 2 ft (assist by J. Lin),28,46
147,2,7:06.0,R. Butler makes 2-pt jump shot from 12 ft (assist by J. Wall),,30,46
148,2,6:53.0,,J. Lin makes 3-pt jump shot from 24 ft,30,49
149,2,6:41.0,Shooting foul by E. Davis (drawn by K. Séraphin),,30,49
150,2,6:41.0,K. Séraphin misses free throw 1 of 2,,30,49
151,2,6:41.0,Offensive rebound by Team,,30,49
152,2,6:41.0,N. Hilário enters the game for K. Humphries,,30,49
153,2,6:41.0,,J. Clarkson enters the game for J. Lin,30,49
154,2,6:41.0,K. Séraphin makes free throw 2 of 2,,31,49
155,2,6:21.0,,W. Johnson misses 2-pt jump shot from 10 ft,31,49
156,2,6:19.0,,Offensive rebound by E. Davis,31,49
157,2,6:19.0,,E. Davis misses 2-pt tip-in at rim,31,49
158,2,6:14.0,Defensive rebound by R. Butler,,31,49
159,2,6:13.0,K. Séraphin makes 2-pt layup at rim (assist by J. Wall),,33,49
160,2,5:58.0,,Personal foul by J. Wall (drawn by J. Clarkson),33,49
161,2,5:58.0,Official timeout,,33,49
162,2,5:58.0,,R. Sacre enters the game for C. Boozer,33,49
163,2,5:58.0,,J. Hill enters the game for E. Davis,33,49
164,2,5:58.0,M. Gortat enters the game for R. Butler,,33,49
165,2,5:58.0,O. Porter enters the game for K. Séraphin,,33,49
166,2,5:52.0,,W. Ellington misses 3-pt jump shot from 25 ft,33,49
167,2,5:51.0,Defensive rebound by J. Wall,,33,49
168,2,5:36.0,Turnover by J. Wall (lost ball; steal by R. Sacre),,33,49
169,2,5:32.0,,W. Ellington makes 2-pt layup at rim (assist by J. Hill),33,51
170,2,5:23.0,B. Beal misses 3-pt jump shot from 24 ft,,33,51
171,2,5:16.0,,Defensive rebound by J. Hill,33,51
172,2,5:02.0,,R. Sacre misses 2-pt jump shot from 14 ft,33,51
173,2,5:01.0,Defensive rebound by N. Hilário,,33,51
174,2,4:43.0,B. Beal misses 3-pt jump shot from 24 ft,,33,51
175,2,4:42.0,Offensive rebound by B. Beal,,33,51
176,2,4:41.0,B. Beal makes 2-pt layup from 2 ft,,35,51
177,2,4:19.0,,Turnover by W. Ellington (bad pass; steal by J. Wall),35,51
178,2,4:17.0,J. Wall makes 2-pt dunk at rim,,37,51
179,2,3:53.0,,Turnover by J. Clarkson (lost ball; steal by M. Gortat),37,51
180,2,3:44.0,M. Gortat makes 2-pt dunk at rim (assist by B. Beal),,39,51
181,2,3:44.0,Shooting foul by R. Sacre (drawn by M. Gortat),,39,51
182,2,3:44.0,,R. Kelly enters the game for W. Johnson,39,51
183,2,3:44.0,M. Gortat makes free throw 1 of 1,,40,51
184,2,3:21.0,,J. Hill makes 2-pt jump shot from 14 ft,40,53
185,2,3:14.0,Shooting foul by R. Sacre (drawn by J. Wall),,40,53
186,2,3:14.0,J. Wall misses free throw 1 of 2,,40,53
187,2,3:14.0,Offensive rebound by Team,,40,53
188,2,3:14.0,J. Wall misses free throw 2 of 2,,40,53
189,2,3:12.0,,Defensive rebound by J. Hill,40,53
190,2,2:48.0,,J. Clarkson makes 2-pt jump shot from 10 ft,40,55
191,2,2:39.0,Turnover by N. Hilário (lost ball; steal by W. Ellington),,40,55
192,2,2:35.0,,W. Ellington makes 2-pt layup at rim,40,57
193,2,2:17.0,Turnover by O. Porter (bad pass; steal by R. Sacre),,40,57
194,2,2:00.0,,J. Hill misses 2-pt jump shot from 18 ft,40,57
195,2,1:59.0,Defensive rebound by J. Wall,,40,57
196,2,1:53.0,J. Wall makes 2-pt layup at rim,,42,57
197,2,1:36.0,,J. Clarkson misses 3-pt jump shot from 25 ft,42,57
198,2,1:35.0,Defensive rebound by M. Gortat,,42,57
199,2,1:23.0,M. Gortat makes 2-pt layup from 1 ft (assist by N. Hilário),,44,57
200,2,1:01.0,,LA Lakers full timeout,44,57
201,2,1:01.0,R. Butler enters the game for O. Porter,,44,57
202,2,0:57.0,,R. Sacre misses 2-pt jump shot from 14 ft,44,57
203,2,0:56.0,Defensive rebound by B. Beal,,44,57
204,2,0:41.0,N. Hilário misses 2-pt layup from 1 ft,,44,57
205,2,0:40.0,,Defensive rebound by R. Sacre,44,57
206,2,0:38.0,,Turnover by R. Sacre (bad pass; steal by J. Wall),44,57
207,2,0:33.0,J. Wall makes 2-pt layup at rim,,46,57
208,2,0:09.0,,W. Ellington misses 3-pt jump shot from 24 ft,46,57
209,2,0:07.0,,Offensive rebound by Team,46,57
210,2,0:06.0,G. Temple enters the game for R. Butler,,46,57
211,2,0:01.0,,J. Hill misses 2-pt jump shot from 11 ft,46,57
212,2,0:00.0,Defensive rebound by J. Wall,,46,57
213,3,11:42.0,N. Hilário misses 2-pt hook shot from 5 ft,,46,57
214,3,11:39.0,,Defensive rebound by J. Clarkson,46,57
215,3,11:20.0,,R. Sacre makes 2-pt jump shot from 11 ft (assist by W. Ellington),46,59
216,3,11:11.0,Offensive foul by O. Porter (drawn by R. Sacre),,46,59
217,3,11:11.0,Turnover by O. Porter (offensive foul),,46,59
218,3,10:52.0,,W. Ellington misses 3-pt jump shot from 25 ft,46,59
219,3,10:51.0,Defensive rebound by M. Gortat,,46,59
220,3,10:48.0,Shooting foul by R. Kelly (drawn by J. Wall),,46,59
221,3,10:48.0,J. Wall misses free throw 1 of 2,,46,59
222,3,10:48.0,Offensive rebound by Team,,46,59
223,3,10:48.0,J. Wall makes free throw 2 of 2,,47,59
224,3,10:33.0,,W. Ellington makes 2-pt jump shot from 16 ft,47,61
225,3,10:19.0,B. Beal misses 2-pt jump shot from 13 ft,,47,61
226,3,10:15.0,Offensive rebound by M. Gortat,,47,61
227,3,10:15.0,M. Gortat misses 2-pt tip-in at rim,,47,61
228,3,10:12.0,,Defensive rebound by J. Clarkson,47,61
229,3,10:10.0,,J. Hill makes 2-pt dunk at rim (assist by J. Clarkson),47,63
230,3,9:44.0,M. Gortat makes 2-pt jump shot from 17 ft (assist by J. Wall),,49,63
231,3,9:22.0,,J. Clarkson misses 2-pt jump shot from 9 ft (block by M. Gortat),49,63
232,3,9:20.0,Defensive rebound by O. Porter,,49,63
233,3,9:14.0,B. Beal makes 3-pt jump shot from 24 ft (assist by J. Wall),,52,63
234,3,8:55.0,,W. Ellington makes 2-pt jump shot from 21 ft,52,65
235,3,8:38.0,B. Beal misses 3-pt jump shot from 22 ft,,52,65
236,3,8:37.0,,Defensive rebound by R. Sacre,52,65
237,3,8:23.0,,R. Kelly misses 3-pt jump shot from 24 ft,52,65
238,3,8:22.0,Defensive rebound by N. Hilário,,52,65
239,3,8:11.0,B. Beal makes 2-pt jump shot from 19 ft (assist by J. Wall),,54,65
240,3,7:49.0,,R. Sacre misses 2-pt jump shot from 8 ft (block by M. Gortat),54,65
241,3,7:47.0,Defensive rebound by B. Beal,,54,65
242,3,7:34.0,J. Wall misses 2-pt layup from 1 ft,,54,65
243,3,7:32.0,,Defensive rebound by J. Hill,54,65
244,3,7:28.0,,Shooting foul by M. Gortat (drawn by J. Clarkson),54,65
245,3,7:28.0,,J. Clarkson makes 2-pt layup from 1 ft,54,67
246,3,7:28.0,,J. Clarkson makes free throw 1 of 1,54,68
247,3,7:17.0,Personal foul by J. Clarkson (drawn by O. Porter),,54,68
248,3,7:04.0,J. Wall misses 2-pt jump shot from 16 ft,,54,68
249,3,7:02.0,,Defensive rebound by J. Hill,54,68
250,3,6:49.0,,Turnover by W. Ellington (lost ball; steal by N. Hilário),54,68
251,3,6:45.0,B. Beal makes 2-pt layup from 1 ft,,56,68
252,3,6:16.0,,R. Sacre misses 2-pt jump shot from 11 ft,56,68
253,3,6:15.0,Defensive rebound by O. Porter,,56,68
254,3,6:05.0,B. Beal makes 2-pt layup from 1 ft (assist by J. Wall),,58,68
255,3,6:04.0,,LA Lakers full timeout,58,68
256,3,6:04.0,,C. Boozer enters the game for J. Hill,58,68
257,3,6:04.0,,E. Davis enters the game for R. Sacre,58,68
258,3,6:04.0,,J. Lin enters the game for W. Ellington,58,68
259,3,5:51.0,,Turnover by J. Lin (bad pass; steal by J. Wall),58,68
260,3,5:50.0,Shooting foul by J. Clarkson (drawn by J. Wall),,58,68
261,3,5:50.0,J. Wall misses free throw 1 of 2,,58,68
262,3,5:50.0,Offensive rebound by Team,,58,68
263,3,5:50.0,J. Wall makes free throw 2 of 2,,59,68
264,3,5:32.0,,J. Clarkson misses 3-pt jump shot from 24 ft,59,68
265,3,5:31.0,Defensive rebound by N. Hilário,,59,68
266,3,5:24.0,J. Wall makes 2-pt layup from 1 ft,,61,68
267,3,4:59.0,,J. Clarkson misses 2-pt jump shot from 19 ft,61,68
268,3,4:58.0,Defensive rebound by J. Wall,,61,68
269,3,4:51.0,B. Beal misses 2-pt jump shot from 5 ft,,61,68
270,3,4:49.0,,Defensive rebound by Team,61,68
271,3,4:49.0,,W. Johnson enters the game for R. Kelly,61,68
272,3,4:49.0,K. Humphries enters the game for N. Hilário,,61,68
273,3,4:30.0,,C. Boozer misses 2-pt jump shot from 16 ft,61,68
274,3,4:29.0,Defensive rebound by Team,,61,68
275,3,4:12.0,Turnover by B. Beal (bad pass; steal by E. Davis),,61,68
276,3,4:07.0,,J. Lin misses 2-pt layup,61,68
277,3,4:04.0,,Offensive rebound by E. Davis,61,68
278,3,3:59.0,,W. Johnson misses 2-pt jump shot from 12 ft,61,68
279,3,3:58.0,Defensive rebound by K. Humphries,,61,68
280,3,3:44.0,B. Beal misses 2-pt jump shot from 17 ft,,61,68
281,3,3:44.0,Offensive rebound by Team,,61,68
282,3,3:44.0,R. Butler enters the game for B. Beal,,61,68
283,3,3:37.0,M. Gortat makes 2-pt layup at rim (assist by J. Wall),,63,68
284,3,3:13.0,,J. Lin misses 2-pt jump shot from 13 ft,63,68
285,3,3:12.0,Defensive rebound by K. Humphries,,63,68
286,3,3:07.0,O. Porter makes 2-pt dunk at rim (assist by J. Wall),,65,68
287,3,2:46.0,,Personal foul by J. Wall (drawn by J. Clarkson),65,68
288,3,2:46.0,Washington full timeout,,65,68
289,3,2:35.0,,Turnover by J. Lin (bad pass; steal by O. Porter),65,68
290,3,2:32.0,O. Porter makes 2-pt layup at rim,,67,68
291,3,2:32.0,Shooting foul by W. Johnson (drawn by O. Porter),,67,68
292,3,2:32.0,O. Porter makes free throw 1 of 1,,68,68
293,3,2:14.0,,E. Davis makes 2-pt dunk at rim (assist by J. Lin),68,70
294,3,1:57.0,R. Butler misses 3-pt jump shot from 24 ft,,68,70
295,3,1:56.0,,Defensive rebound by W. Johnson,68,70
296,3,1:44.0,,Shooting foul by O. Porter (drawn by E. Davis),68,70
297,3,1:44.0,,E. Davis makes free throw 1 of 2,68,71
298,3,1:44.0,M. Webster enters the game for O. Porter,,68,71
299,3,1:44.0,,E. Davis makes free throw 2 of 2,68,72
300,3,1:29.0,M. Webster makes 3-pt jump shot from 25 ft,,71,72
301,3,1:13.0,,Turnover by W. Johnson (bad pass; steal by K. Humphries),71,72
302,3,1:04.0,M. Webster misses 3-pt jump shot from 22 ft,,71,72
303,3,1:02.0,,Defensive rebound by C. Boozer,71,72
304,3,1:02.0,,Personal foul by M. Webster (drawn by J. Lin),71,72
305,3,1:02.0,G. Temple enters the game for M. Webster,,71,72
306,3,1:02.0,,J. Lin makes free throw 1 of 2,71,73
307,3,1:02.0,,J. Lin makes free throw 2 of 2,71,74
308,3,0:52.0,J. Wall makes 2-pt jump shot from 18 ft,,73,74
309,3,0:31.0,,E. Davis makes 2-pt hook shot from 7 ft (assist by J. Lin),73,76
310,3,0:08.0,Shooting foul by E. Davis (drawn by K. Humphries),,73,76
311,3,0:08.0,K. Humphries makes free throw 1 of 2,,74,76
312,3,0:08.0,K. Humphries makes free throw 2 of 2,,75,76
313,3,0:02.0,,W. Johnson misses 3-pt jump shot from 25 ft,75,76
314,3,0:00.0,,Offensive rebound by E. Davis,75,76
315,4,11:50.0,,Turnover by W. Johnson (bad pass),75,76
316,4,11:30.0,K. Humphries misses 2-pt jump shot from 18 ft,,75,76
317,4,11:29.0,,Defensive rebound by W. Johnson,75,76
318,4,11:15.0,,Turnover by J. Lin (bad pass),75,76
319,4,11:02.0,Personal foul by C. Boozer (drawn by K. Séraphin),,75,76
320,4,10:48.0,K. Séraphin misses 2-pt jump shot from 18 ft,,75,76
321,4,10:47.0,Offensive rebound by K. Humphries,,75,76
322,4,10:30.0,R. Butler makes 3-pt jump shot from 24 ft (assist by B. Beal),,78,76
323,4,10:18.0,,J. Lin misses 2-pt jump shot from 16 ft,78,76
324,4,10:17.0,Defensive rebound by K. Séraphin,,78,76
325,4,10:10.0,Turnover by B. Beal (bad pass),,78,76
326,4,10:10.0,Loose ball foul by B. Beal (drawn by W. Ellington),,78,76
327,4,9:53.0,,Shooting foul by R. Butler (drawn by W. Johnson),78,76
328,4,9:53.0,,W. Johnson makes free throw 1 of 2,78,77
329,4,9:53.0,,W. Johnson makes free throw 2 of 2,78,78
330,4,9:38.0,K. Séraphin misses 2-pt hook shot from 8 ft,,78,78
331,4,9:34.0,Offensive rebound by K. Humphries,,78,78
332,4,9:34.0,K. Humphries makes 2-pt dunk at rim,,80,78
333,4,9:20.0,,C. Boozer makes 2-pt layup from 1 ft (assist by J. Lin),80,80
334,4,9:02.0,A. Miller misses 2-pt layup from 1 ft (block by J. Lin),,80,80
335,4,9:00.0,Offensive rebound by K. Séraphin,,80,80
336,4,8:59.0,A. Miller makes 2-pt layup from 2 ft (assist by K. Séraphin),,82,80
337,4,8:50.0,,W. Ellington misses 3-pt jump shot from 24 ft,82,80
338,4,8:49.0,Defensive rebound by K. Humphries,,82,80
339,4,8:45.0,Shooting foul by W. Ellington (drawn by K. Séraphin),,82,80
340,4,8:45.0,Official timeout,,82,80
341,4,8:45.0,,J. Hill enters the game for C. Boozer,82,80
342,4,8:45.0,,R. Sacre enters the game for E. Davis,82,80
343,4,8:45.0,K. Séraphin makes free throw 1 of 2,,83,80
344,4,8:45.0,K. Séraphin makes free throw 2 of 2,,84,80
345,4,8:26.0,,J. Hill misses 2-pt hook shot from 7 ft,84,80
346,4,8:23.0,Defensive rebound by K. Humphries,,84,80
347,4,8:13.0,K. Séraphin makes 2-pt hook shot from 8 ft,,86,80
348,4,8:04.0,,Personal foul by R. Butler (drawn by W. Johnson),86,80
349,4,7:59.0,,Shooting foul by K. Séraphin (drawn by W. Johnson),86,80
350,4,7:59.0,,W. Johnson makes free throw 1 of 2,86,81
351,4,7:59.0,,W. Johnson misses free throw 2 of 2,86,81
352,4,7:57.0,Defensive rebound by K. Humphries,,86,81
353,4,7:43.0,Turnover by B. Beal (bad pass),,86,81
354,4,7:29.0,,J. Lin misses 3-pt jump shot from 24 ft,86,81
355,4,7:27.0,Defensive rebound by R. Butler,,86,81
356,4,7:16.0,R. Butler misses 3-pt jump shot from 23 ft,,86,81
357,4,7:15.0,,Defensive rebound by W. Ellington,86,81
358,4,7:11.0,,W. Johnson makes 2-pt dunk at rim (assist by W. Ellington),86,83
359,4,6:52.0,R. Butler misses 3-pt jump shot from 24 ft,,86,83
360,4,6:51.0,,Defensive rebound by J. Hill,86,83
361,4,6:38.0,,J. Hill misses 2-pt jump shot from 20 ft,86,83
362,4,6:36.0,Defensive rebound by K. Humphries,,86,83
363,4,6:22.0,R. Butler misses 3-pt jump shot from 24 ft,,86,83
364,4,6:21.0,,Defensive rebound by R. Sacre,86,83
365,4,6:12.0,,W. Ellington misses 3-pt jump shot from 24 ft,86,83
366,4,6:10.0,Defensive rebound by A. Miller,,86,83
367,4,6:05.0,Washington full timeout,,86,83
368,4,6:05.0,J. Wall enters the game for R. Butler,,86,83
369,4,6:05.0,O. Porter enters the game for A. Miller,,86,83
370,4,6:05.0,,J. Clarkson enters the game for J. Lin,86,83
371,4,5:53.0,O. Porter misses 2-pt layup from 2 ft (block by R. Sacre),,86,83
372,4,5:50.0,,Defensive rebound by R. Sacre,86,83
373,4,5:36.0,,W. Johnson misses 2-pt jump shot from 20 ft,86,83
374,4,5:35.0,Defensive rebound by B. Beal,,86,83
375,4,5:22.0,O. Porter misses 2-pt jump shot from 14 ft,,86,83
376,4,5:21.0,Offensive rebound by K. Humphries,,86,83
377,4,5:21.0,K. Humphries misses 2-pt tip-in from 1 ft,,86,83
378,4,5:17.0,,Defensive rebound by W. Ellington,86,83
379,4,5:11.0,,W. Ellington misses 2-pt layup from 2 ft,86,83
380,4,5:10.0,,Offensive rebound by J. Hill,86,83
381,4,5:09.0,,J. Hill makes 2-pt layup from 1 ft,86,85
382,4,4:53.0,J. Wall makes 2-pt jump shot from 16 ft,,88,85
383,4,4:26.0,,J. Clarkson misses 2-pt jump shot from 14 ft,88,85
384,4,4:25.0,Defensive rebound by K. Séraphin,,88,85
385,4,4:11.0,J. Wall makes 2-pt jump shot from 17 ft,,90,85
386,4,3:53.0,,J. Clarkson makes 2-pt jump shot from 16 ft,90,87
387,4,3:36.0,Turnover by J. Wall (lost ball; steal by J. Hill),,90,87
388,4,3:30.0,,Shooting foul by O. Porter (drawn by W. Johnson),90,87
389,4,3:30.0,,W. Johnson makes free throw 1 of 2,90,88
390,4,3:30.0,N. Hilário enters the game for K. Séraphin,,90,88
