,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,NEW ORLEANS_ACTION,SAN ANTONIO_SCORE,NEW ORLEANS_SCORE
383,4,3:03.0,,New Orleans full timeout,80,88
384,4,3:03.0,D. Green enters the game for B. Diaw,,80,88
385,4,2:50.0,,Turnover by J. Holiday (lost ball; steal by M. Belinelli),80,88
386,4,2:32.0,T. Duncan makes 2-pt dunk at rim (assist by M. Belinelli),,82,88
387,4,2:17.0,,J. Holiday makes 2-pt layup from 2 ft,82,90
388,4,1:58.0,M. Belinelli misses 3-pt jump shot from 26 ft,,82,90
389,4,1:56.0,,Defensive rebound by A. Davis,82,90
390,4,1:39.0,,A. Davis misses 2-pt jump shot from 10 ft,82,90
391,4,1:38.0,Defensive rebound by C. Joseph,,82,90
392,4,1:32.0,Turnover by M. Ginóbili (bad pass; steal by A. Davis),,82,90
393,4,1:20.0,,Personal foul by C. Joseph (drawn by R. Anderson),82,90
394,4,1:19.0,,Shooting foul by T. Duncan (drawn by J. Holiday),82,90
395,4,1:19.0,,J. Holiday misses free throw 1 of 2,82,90
396,4,1:19.0,,Offensive rebound by Team,82,90
397,4,1:19.0,,J. Holiday makes free throw 2 of 2,82,91
398,4,1:12.0,M. Ginóbili makes 2-pt layup from 2 ft,,84,91
399,4,0:52.0,,Shooting foul by D. Green (drawn by R. Anderson),84,91
400,4,0:52.0,,R. Anderson makes free throw 1 of 2,84,92
401,4,0:52.0,,R. Anderson makes free throw 2 of 2,84,93
402,4,0:44.0,C. Joseph makes 3-pt jump shot from 23 ft (assist by D. Green),,87,93
403,4,0:23.0,,R. Anderson makes 2-pt dunk at rim (assist by A. Davis),87,95
404,4,0:11.0,M. Ginóbili makes 3-pt jump shot from 23 ft (assist by T. Duncan),,90,95
405,4,0:09.0,,Personal take foul by D. Green (drawn by T. Evans),90,95
406,4,0:09.0,,T. Evans makes free throw 1 of 2,90,96
407,4,0:09.0,,J. Withey enters the game for A. Davis,90,96
408,4,0:09.0,,R. Smith enters the game for J. Holiday,90,96
409,4,0:09.0,,J. Fredette enters the game for R. Anderson,90,96
410,4,0:09.0,K. Anderson enters the game for T. Duncan,,90,96
411,4,0:09.0,A. Daye enters the game for D. Green,,90,96
412,4,0:09.0,J. Ayres enters the game for M. Ginóbili,,90,96
413,4,0:09.0,,T. Evans makes free throw 2 of 2,90,97
414,4,0:03.0,K. Anderson misses 2-pt jump shot from 16 ft,,90,97
415,4,0:01.0,,Defensive rebound by J. Fredette,90,97
