,QUARTER,TIME_REMAINING,BOSTON_ACTION,MIAMI_ACTION,BOSTON_SCORE,MIAMI_SCORE
195,2,0:44.0,K. Olynyk makes 2-pt jump shot from 2 ft,,42,52
196,2,0:29.0,,L. Deng misses 2-pt jump shot from 16 ft,42,52
197,2,0:28.0,Defensive rebound by A. Bradley,,42,52
198,2,0:04.0,J. Green misses 3-pt jump shot from 26 ft,,42,52
199,2,0:03.0,,Defensive rebound by Team,42,52
200,2,0:03.0,,S. Williams enters the game for U. Haslem,42,52
201,2,0:03.0,J. Crowder enters the game for J. Sullinger,,42,52
202,2,0:01.0,,S. Williams misses 3-pt jump shot from 43 ft,42,52
203,2,0:00.0,,Offensive rebound by Team,42,52
204,3,11:42.0,,M. Chalmers makes 2-pt jump shot from 9 ft,42,54
205,3,11:24.0,A. Bradley misses 2-pt jump shot from 7 ft,,42,54
206,3,11:23.0,,Defensive rebound by C. Andersen,42,54
207,3,11:11.0,,C. Andersen misses 2-pt jump shot from 5 ft,42,54
208,3,11:10.0,Defensive rebound by T. Zeller,,42,54
209,3,10:55.0,A. Bradley makes 2-pt jump shot from 19 ft,,44,54
210,3,10:40.0,,C. Andersen makes 2-pt layup at rim (assist by N. Cole),44,56
211,3,10:32.0,T. Zeller makes 2-pt layup at rim (assist by M. Smart),,46,56
212,3,10:05.0,,S. Williams misses 3-pt jump shot from 24 ft,46,56
213,3,10:04.0,Defensive rebound by J. Green,,46,56
214,3,9:57.0,J. Green misses 2-pt jump shot from 8 ft,,46,56
215,3,9:56.0,Offensive rebound by J. Sullinger,,46,56
216,3,9:56.0,J. Sullinger makes 2-pt tip-in at rim,,48,56
217,3,9:25.0,,Turnover by Team (shot clock),48,56
218,3,9:13.0,T. Zeller makes 2-pt layup at rim (assist by M. Smart),,50,56
219,3,9:13.0,Shooting foul by M. Chalmers (drawn by T. Zeller),,50,56
220,3,9:13.0,T. Zeller makes free throw 1 of 1,,51,56
221,3,9:05.0,,Personal foul by M. Smart (drawn by C. Andersen),51,56
222,3,8:53.0,,Turnover by S. Williams (lost ball; steal by A. Bradley),51,56
223,3,8:46.0,A. Bradley misses 2-pt layup from 1 ft,,51,56
224,3,8:45.0,,Defensive rebound by C. Andersen,51,56
225,3,8:43.0,,Personal foul by A. Bradley (drawn by N. Cole),51,56
226,3,8:31.0,,M. Chalmers makes 2-pt jump shot from 6 ft,51,58
227,3,8:10.0,Turnover by T. Zeller (lost ball; steal by S. Williams),,51,58
228,3,7:50.0,,L. Deng makes 2-pt jump shot from 20 ft,51,60
229,3,7:33.0,Turnover by M. Smart (bad pass; steal by C. Andersen),,51,60
230,3,7:28.0,,L. Deng makes 2-pt layup from 2 ft (assist by M. Chalmers),51,62
231,3,7:11.0,Turnover by J. Sullinger (lost ball),,51,62
232,3,7:11.0,Technical foul by J. Sullinger,,51,62
233,3,7:11.0,,S. Williams makes technical free throw,51,63
234,3,6:52.0,,N. Cole makes 2-pt layup from 3 ft,51,65
235,3,6:37.0,J. Sullinger makes 2-pt hook shot from 4 ft (assist by A. Bradley),,53,65
236,3,6:24.0,,L. Deng makes 2-pt jump shot from 15 ft (assist by N. Cole),53,67
237,3,6:17.0,Boston full timeout,,53,67
238,3,6:17.0,E. Turner enters the game for M. Smart,,53,67
239,3,6:03.0,J. Sullinger misses 2-pt jump shot from 19 ft,,53,67
240,3,6:02.0,,Defensive rebound by Team,53,67
241,3,5:42.0,,N. Cole misses 2-pt layup from 3 ft (block by T. Zeller),53,67
242,3,5:42.0,,Offensive rebound by Team,53,67
243,3,5:42.0,K. Olynyk enters the game for J. Sullinger,,53,67
244,3,5:35.0,,S. Williams misses 2-pt jump shot from 12 ft,53,67
245,3,5:34.0,Defensive rebound by K. Olynyk,,53,67
246,3,5:24.0,T. Zeller makes 2-pt layup at rim (assist by K. Olynyk),,55,67
247,3,4:58.0,,M. Chalmers misses 3-pt jump shot from 24 ft,55,67
248,3,4:57.0,Defensive rebound by A. Bradley,,55,67
249,3,4:43.0,K. Olynyk misses 2-pt layup at rim,,55,67
250,3,4:42.0,Offensive rebound by T. Zeller,,55,67
251,3,4:40.0,T. Zeller misses 2-pt layup at rim,,55,67
252,3,4:39.0,,Defensive rebound by C. Andersen,55,67
253,3,4:29.0,,Shooting foul by T. Zeller (drawn by C. Andersen),55,67
254,3,4:29.0,,C. Andersen misses free throw 1 of 2,55,67
255,3,4:29.0,,Offensive rebound by Team,55,67
256,3,4:29.0,J. Nelson enters the game for J. Green,,55,67
257,3,4:29.0,,U. Haslem enters the game for S. Williams,55,67
258,3,4:29.0,,C. Andersen makes free throw 2 of 2,55,68
259,3,4:15.0,T. Zeller makes 2-pt hook shot from 6 ft (assist by E. Turner),,57,68
260,3,4:04.0,,Shooting foul by K. Olynyk (drawn by L. Deng),57,68
261,3,4:04.0,,L. Deng makes free throw 1 of 2,57,69
262,3,4:04.0,,S. Williams enters the game for C. Andersen,57,69
263,3,4:04.0,,L. Deng makes free throw 2 of 2,57,70
264,3,3:51.0,A. Bradley misses 2-pt jump shot from 19 ft,,57,70
265,3,3:50.0,Offensive rebound by T. Zeller,,57,70
266,3,3:46.0,T. Zeller makes 2-pt layup from 1 ft,,59,70
267,3,3:46.0,,Miami full timeout,59,70
268,3,3:46.0,,J. Ennis enters the game for M. Chalmers,59,70
269,3,3:35.0,,L. Deng misses 2-pt jump shot from 20 ft,59,70
270,3,3:34.0,Defensive rebound by E. Turner,,59,70
271,3,3:21.0,T. Zeller makes 2-pt hook shot from 5 ft (assist by J. Nelson),,61,70
272,3,2:57.0,,Turnover by Team (shot clock),61,70
273,3,2:47.0,J. Nelson misses 3-pt jump shot from 25 ft,,61,70
274,3,2:46.0,,Defensive rebound by S. Williams,61,70
275,3,2:36.0,,N. Cole misses 2-pt jump shot from 7 ft,61,70
276,3,2:35.0,Defensive rebound by A. Bradley,,61,70
277,3,2:28.0,T. Zeller misses 2-pt layup from 3 ft,,61,70
278,3,2:27.0,,Defensive rebound by U. Haslem,61,70
279,3,2:18.0,,Personal foul by T. Zeller (drawn by L. Deng),61,70
280,3,2:18.0,,L. Deng makes free throw 1 of 2,61,71
281,3,2:18.0,B. Wright enters the game for T. Zeller,,61,71
282,3,2:18.0,,D. Granger enters the game for S. Williams,61,71
283,3,2:18.0,M. Smart enters the game for A. Bradley,,61,71
284,3,2:18.0,,L. Deng makes free throw 2 of 2,61,72
285,3,2:02.0,B. Wright misses 2-pt hook shot from 4 ft,,61,72
286,3,2:01.0,,Defensive rebound by U. Haslem,61,72
287,3,1:46.0,,N. Cole misses 2-pt layup from 1 ft,61,72
288,3,1:45.0,,Offensive rebound by N. Cole,61,72
289,3,1:31.0,,L. Deng misses 2-pt jump shot from 12 ft,61,72
290,3,1:30.0,Defensive rebound by K. Olynyk,,61,72
291,3,1:20.0,Turnover by E. Turner (bad pass; steal by L. Deng),,61,72
292,3,1:04.0,,N. Cole misses 3-pt jump shot from 24 ft,61,72
293,3,1:03.0,,Offensive rebound by D. Granger,61,72
294,3,0:48.0,,J. Ennis misses 3-pt jump shot from 24 ft,61,72
295,3,0:47.0,Defensive rebound by E. Turner,,61,72
296,3,0:37.0,Personal foul by D. Granger (drawn by B. Wright),,61,72
297,3,0:30.0,K. Olynyk misses 2-pt jump shot from 19 ft,,61,72
298,3,0:29.0,,Defensive rebound by U. Haslem,61,72
299,3,0:06.0,,D. Granger misses 2-pt jump shot from 12 ft,61,72
300,3,0:05.0,Defensive rebound by M. Smart,,61,72
301,3,0:01.0,M. Smart misses 3-pt jump shot from 25 ft,,61,72
302,3,0:00.0,Offensive rebound by Team,,61,72
303,4,11:39.0,K. Olynyk misses 2-pt jump shot from 6 ft,,61,72
304,4,11:38.0,,Defensive rebound by J. Ennis,61,72
305,4,11:21.0,,M. Chalmers misses 3-pt jump shot from 23 ft,61,72
306,4,11:19.0,Defensive rebound by B. Wright,,61,72
307,4,11:16.0,Turnover by B. Wright (lost ball; steal by J. Ennis),,61,72
308,4,11:10.0,,D. Granger misses 3-pt jump shot from 25 ft,61,72
309,4,11:09.0,Defensive rebound by J. Nelson,,61,72
310,4,11:02.0,E. Turner misses 2-pt jump shot from 16 ft,,61,72
311,4,11:01.0,,Defensive rebound by J. Ennis,61,72
312,4,10:46.0,,S. Williams makes 2-pt hook shot from 3 ft (assist by M. Chalmers),61,74
313,4,10:34.0,,Offensive charge foul by K. Olynyk (drawn by J. Ennis),61,74
314,4,10:34.0,Turnover by K. Olynyk (offensive foul),,61,74
315,4,10:23.0,,S. Williams misses 3-pt jump shot from 24 ft,61,74
316,4,10:22.0,Defensive rebound by M. Smart,,61,74
317,4,10:14.0,K. Olynyk misses 3-pt jump shot from 24 ft,,61,74
318,4,10:13.0,Offensive rebound by B. Wright,,61,74
319,4,10:12.0,Personal foul by D. Granger (drawn by B. Wright),,61,74
320,4,10:07.0,E. Turner misses 2-pt layup at rim,,61,74
321,4,10:06.0,,Defensive rebound by D. Granger,61,74
322,4,9:59.0,,M. Chalmers makes 2-pt jump shot from 6 ft,61,76
323,4,9:45.0,E. Turner makes 3-pt jump shot from 23 ft (assist by K. Olynyk),,64,76
324,4,9:18.0,,D. Granger misses 3-pt jump shot from 23 ft (block by E. Turner),64,76
325,4,9:17.0,,Offensive rebound by Team,64,76
326,4,9:17.0,,Turnover by Team (shot clock),64,76
327,4,9:03.0,B. Wright makes 2-pt hook shot from 9 ft (assist by K. Olynyk),,66,76
328,4,8:45.0,,J. Ennis misses 2-pt jump shot from 15 ft,66,76
329,4,8:44.0,Defensive rebound by Team,,66,76
330,4,8:44.0,,Loose ball foul by S. Williams (drawn by K. Olynyk),66,76
331,4,8:44.0,Official timeout,,66,76
332,4,8:44.0,J. Green enters the game for E. Turner,,66,76
333,4,8:44.0,,C. Andersen enters the game for U. Haslem,66,76
334,4,8:27.0,Shooting foul by D. Granger (drawn by K. Olynyk),,66,76
335,4,8:27.0,K. Olynyk makes free throw 1 of 2,,67,76
336,4,8:27.0,T. Zeller enters the game for B. Wright,,67,76
337,4,8:27.0,K. Olynyk makes free throw 2 of 2,,68,76
338,4,8:13.0,,M. Chalmers misses 2-pt jump shot from 16 ft,68,76
339,4,8:12.0,Defensive rebound by M. Smart,,68,76
340,4,8:01.0,J. Nelson misses 2-pt jump shot from 3 ft,,68,76
341,4,8:00.0,Offensive rebound by T. Zeller,,68,76
342,4,7:59.0,T. Zeller misses 2-pt tip-in at rim,,68,76
343,4,7:58.0,Offensive rebound by J. Nelson,,68,76
344,4,7:56.0,Turnover by J. Nelson (bad pass),,68,76
345,4,7:34.0,,J. Ennis makes 3-pt jump shot from 23 ft (assist by M. Chalmers),68,79
346,4,7:25.0,Personal foul by J. Ennis (drawn by M. Smart),,68,79
347,4,7:12.0,Shooting foul by D. Granger (drawn by T. Zeller),,68,79
348,4,7:12.0,T. Zeller misses free throw 1 of 2,,68,79
349,4,7:12.0,Offensive rebound by Team,,68,79
350,4,7:12.0,A. Bradley enters the game for M. Smart,,68,79
351,4,7:12.0,T. Zeller makes free throw 2 of 2,,69,79
352,4,6:48.0,,S. Williams misses 3-pt jump shot from 22 ft,69,79
353,4,6:47.0,Defensive rebound by T. Zeller,,69,79
354,4,6:39.0,Shooting foul by D. Granger (drawn by K. Olynyk),,69,79
355,4,6:39.0,K. Olynyk makes free throw 1 of 2,,70,79
356,4,6:39.0,,N. Cole enters the game for D. Granger,70,79
357,4,6:39.0,,L. Deng enters the game for S. Williams,70,79
358,4,6:39.0,K. Olynyk misses free throw 2 of 2,,70,79
359,4,6:38.0,,Defensive rebound by J. Ennis,70,79
360,4,6:27.0,,Turnover by N. Cole (bad pass; steal by A. Bradley),70,79
361,4,6:24.0,Turnover by A. Bradley (bad pass),,70,79
362,4,6:05.0,,L. Deng makes 2-pt jump shot from 20 ft,70,81
363,4,5:54.0,J. Green makes 3-pt jump shot from 22 ft (assist by J. Nelson),,73,81
364,4,5:35.0,,J. Ennis makes 3-pt jump shot from 27 ft (assist by M. Chalmers),73,84
365,4,5:22.0,J. Green misses 2-pt layup from 2 ft,,73,84
366,4,5:21.0,,Defensive rebound by N. Cole,73,84
367,4,5:21.0,,Personal foul by J. Nelson (drawn by N. Cole),73,84
368,4,5:21.0,,Miami full timeout,73,84
369,4,5:21.0,E. Turner enters the game for K. Olynyk,,73,84
370,4,5:21.0,M. Smart enters the game for J. Nelson,,73,84
371,4,5:06.0,,C. Andersen misses 2-pt jump shot from 6 ft,73,84
372,4,5:05.0,,Offensive rebound by J. Ennis,73,84
373,4,5:04.0,,J. Ennis makes 2-pt dunk at rim,73,86
374,4,4:46.0,T. Zeller makes 2-pt dunk at rim (assist by J. Green),,75,86
375,4,4:19.0,,N. Cole makes 2-pt jump shot from 16 ft,75,88
376,4,4:11.0,J. Green misses 3-pt jump shot from 23 ft,,75,88
377,4,4:10.0,,Defensive rebound by C. Andersen,75,88
378,4,3:43.0,,M. Chalmers misses 3-pt jump shot from 23 ft,75,88
379,4,3:43.0,Defensive rebound by Team,,75,88
380,4,3:43.0,,Loose ball foul by J. Ennis (drawn by E. Turner),75,88
381,4,3:43.0,E. Turner makes free throw 1 of 2,,76,88
382,4,3:43.0,E. Turner makes free throw 2 of 2,,77,88
383,4,3:29.0,,N. Cole misses 2-pt layup at rim,77,88
384,4,3:28.0,,Offensive rebound by J. Ennis,77,88
385,4,3:24.0,,J. Ennis misses 2-pt jump shot from 4 ft,77,88
386,4,3:23.0,Defensive rebound by A. Bradley,,77,88
387,4,3:17.0,T. Zeller misses 2-pt layup at rim (block by N. Cole),,77,88
388,4,3:17.0,Offensive rebound by Team,,77,88
389,4,3:12.0,J. Green misses 3-pt jump shot from 23 ft,,77,88
390,4,3:11.0,,Defensive rebound by C. Andersen,77,88
391,4,3:07.0,,L. Deng makes 2-pt layup from 1 ft (assist by N. Cole),77,90
