,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,OKLAHOMA CITY_ACTION,MILWAUKEE_SCORE,OKLAHOMA CITY_SCORE
147,2,8:56.0,,Technical foul by K. Perkins,35,32
148,2,8:56.0,Official timeout,,35,32
149,2,8:56.0,J. Bayless makes technical free throw,,36,32
150,2,8:45.0,,K. Durant makes 2-pt jump shot from 10 ft (assist by P. Jones),36,34
151,2,8:33.0,Turnover by K. Marshall (bad pass; steal by K. Perkins),,36,34
152,2,8:27.0,,R. Jackson makes 2-pt jump shot from 4 ft,36,36
153,2,8:13.0,J. Parker makes 2-pt layup from 1 ft (assist by K. Marshall),,38,36
154,2,7:58.0,,R. Jackson misses 3-pt jump shot from 24 ft,38,36
155,2,7:57.0,,Offensive rebound by K. Perkins,38,36
156,2,7:55.0,,K. Perkins makes 2-pt hook shot from 4 ft,38,38
157,2,7:43.0,K. Middleton misses 2-pt jump shot from 6 ft,,38,38
158,2,7:43.0,,Defensive rebound by Team,38,38
159,2,7:43.0,Loose ball foul by L. Sanders (drawn by K. Perkins),,38,38
160,2,7:43.0,Z. Pachulia enters the game for L. Sanders,,38,38
161,2,7:43.0,,R. Westbrook enters the game for A. Morrow,38,38
162,2,7:26.0,,Shooting foul by Z. Pachulia (drawn by R. Westbrook),38,38
163,2,7:26.0,,R. Westbrook misses free throw 1 of 2,38,38
164,2,7:26.0,,Offensive rebound by Team,38,38
165,2,7:26.0,,R. Westbrook makes free throw 2 of 2,38,39
166,2,7:15.0,Z. Pachulia makes 2-pt jump shot from 18 ft (assist by J. Bayless),,40,39
167,2,6:55.0,,Turnover by R. Westbrook (lost ball; steal by K. Middleton),40,39
168,2,6:45.0,K. Marshall makes 3-pt jump shot from 24 ft (assist by J. Bayless),,43,39
169,2,6:40.0,,Oklahoma City full timeout,43,39
170,2,6:37.0,,S. Ibaka enters the game for K. Perkins,43,39
171,2,6:26.0,,K. Durant makes 2-pt jump shot from 13 ft,43,41
172,2,6:12.0,Turnover by J. Bayless (lost ball; steal by R. Westbrook),,43,41
173,2,6:07.0,,P. Jones makes 2-pt dunk at rim (assist by K. Durant),43,43
174,2,5:50.0,Personal foul by P. Jones (drawn by J. Parker),,43,43
175,2,5:43.0,K. Middleton makes 2-pt jump shot from 14 ft (assist by K. Marshall),,45,43
176,2,5:25.0,,K. Durant makes 2-pt jump shot from 13 ft (assist by R. Jackson),45,45
177,2,5:09.0,J. Parker makes 2-pt jump shot from 15 ft,,47,45
178,2,4:52.0,,R. Jackson misses 3-pt jump shot from 22 ft,47,45
179,2,4:51.0,,Offensive rebound by S. Ibaka,47,45
180,2,4:50.0,,S. Ibaka makes 2-pt layup from 1 ft,47,47
181,2,4:29.0,J. Parker misses 2-pt jump shot from 21 ft,,47,47
182,2,4:28.0,,Defensive rebound by S. Ibaka,47,47
183,2,4:23.0,,R. Jackson makes 2-pt jump shot from 17 ft,47,49
184,2,4:07.0,K. Marshall misses 3-pt jump shot from 24 ft,,47,49
185,2,4:06.0,,Defensive rebound by S. Ibaka,47,49
186,2,3:56.0,,R. Westbrook misses 3-pt jump shot from 24 ft,47,49
187,2,3:56.0,Defensive rebound by K. Marshall,,47,49
188,2,3:51.0,,A. Roberson enters the game for K. Durant,47,49
189,2,3:51.0,B. Knight enters the game for J. Bayless,,47,49
190,2,3:51.0,O. Mayo enters the game for K. Marshall,,47,49
191,2,3:49.0,J. Parker misses 2-pt layup from 2 ft (block by S. Ibaka),,47,49
192,2,3:47.0,,Defensive rebound by R. Jackson,47,49
193,2,3:43.0,,R. Westbrook makes 2-pt dunk at rim (assist by R. Jackson),47,51
194,2,3:32.0,Turnover by J. Parker (bad pass),,47,51
195,2,3:19.0,,P. Jones misses 3-pt jump shot from 25 ft,47,51
196,2,3:18.0,Defensive rebound by Team,,47,51
197,2,3:17.0,G. Antetokounmpo enters the game for K. Middleton,,47,51
198,2,3:02.0,J. Parker misses 2-pt jump shot from 9 ft,,47,51
199,2,3:01.0,,Defensive rebound by R. Westbrook,47,51
200,2,2:56.0,,R. Westbrook makes 2-pt layup at rim,47,53
201,2,2:47.0,Milwaukee full timeout,,47,53
202,2,2:47.0,,A. Morrow enters the game for A. Roberson,47,53
203,2,2:41.0,O. Mayo misses 3-pt jump shot from 24 ft,,47,53
204,2,2:41.0,,Defensive rebound by R. Jackson,47,53
205,2,2:26.0,,R. Jackson makes 2-pt dunk at rim,47,55
206,2,2:07.0,G. Antetokounmpo misses 2-pt jump shot from 19 ft,,47,55
207,2,2:04.0,,Defensive rebound by S. Ibaka,47,55
208,2,1:53.0,,Shooting foul by O. Mayo (drawn by R. Westbrook),47,55
209,2,1:53.0,,R. Westbrook makes free throw 1 of 2,47,56
210,2,1:53.0,,R. Westbrook makes free throw 2 of 2,47,57
211,2,1:42.0,J. Parker makes 2-pt dunk at rim (assist by Z. Pachulia),,49,57
212,2,1:29.0,,Turnover by S. Ibaka (3 sec),49,57
213,2,1:11.0,J. Parker makes 2-pt jump shot from 15 ft (assist by B. Knight),,51,57
214,2,0:58.0,,Shooting foul by O. Mayo (drawn by S. Ibaka),51,57
215,2,0:58.0,,S. Ibaka makes free throw 1 of 2,51,58
216,2,0:58.0,,A. Roberson enters the game for A. Morrow,51,58
217,2,0:58.0,,S. Ibaka makes free throw 2 of 2,51,59
218,2,0:46.0,Turnover by J. Parker (bad pass; steal by S. Ibaka),,51,59
219,2,0:31.0,,R. Jackson misses 3-pt jump shot from 24 ft,51,59
220,2,0:30.0,,Offensive rebound by R. Westbrook,51,59
221,2,0:30.0,,R. Westbrook makes 2-pt dunk at rim,51,61
222,2,0:08.0,Shooting foul by P. Jones (drawn by G. Antetokounmpo),,51,61
223,2,0:08.0,G. Antetokounmpo misses free throw 1 of 2,,51,61
224,2,0:08.0,Offensive rebound by Team,,51,61
225,2,0:08.0,,Oklahoma City full timeout,51,61
226,2,0:08.0,J. Bayless enters the game for J. Parker,,51,61
227,2,0:08.0,K. Middleton enters the game for O. Mayo,,51,61
228,2,0:08.0,,K. Durant enters the game for A. Roberson,51,61
229,2,0:08.0,,A. Morrow enters the game for P. Jones,51,61
230,2,0:08.0,G. Antetokounmpo makes free throw 2 of 2,,52,61
231,2,0:02.0,,R. Westbrook misses 2-pt layup at rim,52,61
232,2,0:01.0,Defensive rebound by B. Knight,,52,61
233,3,11:48.0,L. Sanders misses 2-pt dunk at rim,,52,61
234,3,11:47.0,,Defensive rebound by S. Adams,52,61
235,3,11:35.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),52,63
236,3,11:34.0,Milwaukee full timeout,,52,63
237,3,11:24.0,Personal block foul by R. Westbrook (drawn by B. Knight),,52,63
238,3,11:16.0,Turnover by B. Knight (bad pass; steal by A. Roberson),,52,63
239,3,10:59.0,,Turnover by A. Roberson (bad pass; steal by L. Sanders),52,63
240,3,10:53.0,B. Knight misses 3-pt jump shot from 24 ft,,52,63
241,3,10:51.0,,Defensive rebound by K. Durant,52,63
242,3,10:37.0,,K. Durant misses 3-pt jump shot from 24 ft,52,63
243,3,10:36.0,,Offensive rebound by S. Adams,52,63
244,3,10:20.0,,S. Adams misses 2-pt hook shot from 5 ft,52,63
245,3,10:19.0,Defensive rebound by L. Sanders,,52,63
246,3,10:07.0,G. Antetokounmpo makes 2-pt jump shot from 6 ft,,54,63
247,3,9:55.0,,Personal foul by J. Parker (drawn by K. Durant),54,63
248,3,9:49.0,,Shooting foul by B. Knight (drawn by K. Durant),54,63
249,3,9:49.0,,K. Durant makes free throw 1 of 2,54,64
250,3,9:49.0,,K. Durant makes free throw 2 of 2,54,65
251,3,9:41.0,Personal foul by R. Westbrook (drawn by B. Knight),,54,65
252,3,9:33.0,Shooting foul by A. Roberson (drawn by G. Antetokounmpo),,54,65
253,3,9:33.0,G. Antetokounmpo makes free throw 1 of 2,,55,65
254,3,9:33.0,G. Antetokounmpo makes free throw 2 of 2,,56,65
255,3,9:10.0,,R. Westbrook misses 3-pt jump shot from 24 ft,56,65
256,3,9:10.0,Defensive rebound by G. Antetokounmpo,,56,65
257,3,9:00.0,O. Mayo misses 3-pt jump shot from 23 ft,,56,65
258,3,8:59.0,,Defensive rebound by S. Adams,56,65
259,3,8:49.0,,A. Roberson makes 2-pt jump shot from 4 ft (assist by R. Westbrook),56,67
260,3,8:31.0,L. Sanders misses 2-pt hook shot from 1 ft,,56,67
261,3,8:30.0,,Defensive rebound by K. Durant,56,67
262,3,8:24.0,,R. Westbrook makes 2-pt jump shot from 19 ft (assist by K. Durant),56,69
263,3,8:09.0,L. Sanders misses 2-pt layup from 2 ft,,56,69
264,3,8:07.0,Offensive rebound by G. Antetokounmpo,,56,69
265,3,8:07.0,G. Antetokounmpo misses 2-pt tip-in from 1 ft,,56,69
266,3,8:06.0,,Defensive rebound by K. Durant,56,69
267,3,8:06.0,,Turnover by K. Durant (bad pass; steal by L. Sanders),56,69
268,3,8:05.0,L. Sanders misses 2-pt layup from 1 ft (block by K. Durant),,56,69
269,3,8:02.0,Offensive rebound by G. Antetokounmpo,,56,69
270,3,7:55.0,G. Antetokounmpo makes 2-pt jump shot from 16 ft (assist by B. Knight),,58,69
271,3,7:39.0,,K. Durant makes 2-pt dunk at rim (assist by R. Westbrook),58,71
272,3,7:28.0,O. Mayo makes 2-pt layup from 1 ft,,60,71
273,3,7:28.0,Shooting foul by S. Adams (drawn by O. Mayo),,60,71
274,3,7:28.0,O. Mayo makes free throw 1 of 1,,61,71
275,3,7:05.0,,A. Roberson misses 2-pt layup from 2 ft,61,71
276,3,7:03.0,,Offensive rebound by S. Adams,61,71
277,3,7:03.0,,S. Adams misses 2-pt tip-in from 1 ft,61,71
278,3,7:02.0,,Offensive rebound by S. Adams,61,71
279,3,6:54.0,,S. Adams makes 2-pt dunk at rim (assist by K. Durant),61,73
280,3,6:31.0,G. Antetokounmpo misses 2-pt layup from 2 ft,,61,73
281,3,6:30.0,Offensive rebound by G. Antetokounmpo,,61,73
282,3,6:30.0,G. Antetokounmpo misses 2-pt tip-in from 2 ft,,61,73
283,3,6:29.0,,Defensive rebound by S. Adams,61,73
284,3,6:28.0,,Turnover by S. Adams (lost ball; steal by L. Sanders),61,73
285,3,6:27.0,,Violation by S. Adams (kicked ball),61,73
286,3,6:27.0,,K. Perkins enters the game for S. Adams,61,73
287,3,6:27.0,Z. Pachulia enters the game for L. Sanders,,61,73
288,3,6:20.0,G. Antetokounmpo misses 2-pt jump shot from 21 ft,,61,73
289,3,6:18.0,,Defensive rebound by A. Roberson,61,73
290,3,6:09.0,,S. Ibaka makes 2-pt jump shot from 15 ft (assist by K. Durant),61,75
291,3,5:55.0,Shooting foul by K. Perkins (drawn by B. Knight),,61,75
292,3,5:55.0,B. Knight makes free throw 1 of 2,,62,75
293,3,5:55.0,,A. Morrow enters the game for K. Durant,62,75
294,3,5:55.0,B. Knight makes free throw 2 of 2,,63,75
295,3,5:51.0,,Turnover by K. Perkins (traveling),63,75
296,3,5:32.0,,Violation by A. Roberson (kicked ball),63,75
297,3,5:28.0,Z. Pachulia makes 2-pt layup from 1 ft,,65,75
298,3,5:13.0,,S. Ibaka makes 2-pt dunk at rim (assist by K. Perkins),65,77
299,3,4:54.0,J. Parker misses 2-pt jump shot from 14 ft,,65,77
300,3,4:53.0,,Defensive rebound by A. Roberson,65,77
301,3,4:46.0,,Shooting foul by B. Knight (drawn by R. Westbrook),65,77
302,3,4:46.0,,R. Westbrook makes free throw 1 of 2,65,78
303,3,4:46.0,,R. Westbrook misses free throw 2 of 2,65,78
304,3,4:45.0,,Offensive rebound by R. Westbrook,65,78
305,3,4:44.0,,R. Westbrook misses 2-pt layup from 2 ft (block by G. Antetokounmpo),65,78
306,3,4:43.0,,Offensive rebound by K. Perkins,65,78
307,3,4:42.0,,K. Perkins misses 2-pt layup from 1 ft (block by G. Antetokounmpo),65,78
308,3,4:41.0,Defensive rebound by O. Mayo,,65,78
309,3,4:38.0,Shooting foul by A. Roberson (drawn by O. Mayo),,65,78
310,3,4:38.0,O. Mayo makes free throw 1 of 2,,66,78
311,3,4:38.0,O. Mayo makes free throw 2 of 2,,67,78
312,3,4:19.0,,Turnover by S. Ibaka (bad pass),67,78
313,3,4:19.0,,P. Jones enters the game for S. Ibaka,67,78
314,3,3:57.0,O. Mayo misses 2-pt layup from 2 ft,,67,78
315,3,3:56.0,,Defensive rebound by R. Westbrook,67,78
316,3,3:51.0,,R. Westbrook misses 2-pt jump shot from 15 ft,67,78
317,3,3:50.0,Defensive rebound by O. Mayo,,67,78
318,3,3:41.0,Turnover by B. Knight (bad pass; steal by A. Roberson),,67,78
319,3,3:38.0,,Shooting foul by O. Mayo (drawn by R. Westbrook),67,78
320,3,3:38.0,,R. Westbrook makes free throw 1 of 2,67,79
321,3,3:38.0,,R. Jackson enters the game for A. Roberson,67,79
322,3,3:38.0,,R. Westbrook makes free throw 2 of 2,67,80
323,3,3:27.0,Personal foul by A. Morrow (drawn by G. Antetokounmpo),,67,80
324,3,3:27.0,G. Antetokounmpo makes free throw 1 of 2,,68,80
325,3,3:27.0,G. Antetokounmpo makes free throw 2 of 2,,69,80
326,3,3:18.0,,R. Westbrook makes 2-pt dunk at rim,69,82
327,3,3:04.0,B. Knight misses 2-pt jump shot from 20 ft,,69,82
328,3,3:03.0,,Defensive rebound by R. Jackson,69,82
329,3,3:01.0,,Turnover by R. Jackson (lost ball; steal by B. Knight),69,82
330,3,2:57.0,Personal foul by A. Morrow (drawn by O. Mayo),,69,82
331,3,2:57.0,,Technical foul by A. Morrow,69,82
332,3,2:57.0,,Oklahoma City full timeout,69,82
333,3,2:57.0,,J. Lamb enters the game for A. Morrow,69,82
334,3,2:57.0,J. Dudley enters the game for J. Parker,,69,82
335,3,2:57.0,O. Mayo makes technical free throw,,70,82
336,3,2:57.0,O. Mayo makes free throw 1 of 2,,71,82
337,3,2:57.0,J. Bayless enters the game for B. Knight,,71,82
338,3,2:57.0,O. Mayo makes free throw 2 of 2,,72,82
339,3,2:48.0,,R. Jackson makes 2-pt jump shot from 23 ft (assist by R. Westbrook),72,84
340,3,2:27.0,O. Mayo makes 2-pt jump shot from 12 ft (assist by J. Bayless),,74,84
341,3,2:04.0,,K. Perkins misses 2-pt layup from 2 ft,74,84
342,3,2:03.0,Defensive rebound by J. Dudley,,74,84
343,3,1:57.0,Offensive foul by Z. Pachulia (drawn by K. Perkins),,74,84
344,3,1:57.0,Turnover by Z. Pachulia (offensive foul),,74,84
345,3,1:33.0,,J. Lamb misses 2-pt jump shot from 15 ft,74,84
346,3,1:32.0,Defensive rebound by Team,,74,84
347,3,1:32.0,,A. Morrow enters the game for R. Westbrook,74,84
348,3,1:25.0,Z. Pachulia misses 2-pt layup from 1 ft,,74,84
349,3,1:24.0,,Defensive rebound by K. Perkins,74,84
350,3,1:13.0,,P. Jones misses 2-pt jump shot from 4 ft,74,84
351,3,1:12.0,,Offensive rebound by K. Perkins,74,84
352,3,1:11.0,,K. Perkins misses 2-pt layup from 2 ft,74,84
353,3,1:10.0,Defensive rebound by G. Antetokounmpo,,74,84
354,3,0:54.0,J. Bayless makes 2-pt layup from 1 ft,,76,84
355,3,0:45.0,,Personal foul by J. Dudley (drawn by J. Lamb),76,84
356,3,0:45.0,,J. Lamb makes free throw 1 of 2,76,85
357,3,0:45.0,,J. Lamb makes free throw 2 of 2,76,86
358,3,0:31.0,O. Mayo makes 2-pt jump shot from 16 ft (assist by J. Bayless),,78,86
359,3,0:06.0,,Shooting foul by O. Mayo (drawn by K. Perkins),78,86
360,3,0:06.0,,K. Perkins misses free throw 1 of 2,78,86
361,3,0:06.0,,Offensive rebound by Team,78,86
362,3,0:06.0,,A. Roberson enters the game for J. Lamb,78,86
363,3,0:06.0,,K. Perkins makes free throw 2 of 2,78,87
364,3,0:00.0,G. Antetokounmpo misses 3-pt jump shot from 24 ft,,78,87
365,3,0:00.0,,Defensive rebound by Team,78,87
366,4,11:51.0,,Offensive foul by K. Perkins (drawn by J. Bayless),78,87
367,4,11:51.0,,Turnover by K. Perkins (offensive foul),78,87
368,4,11:46.0,K. Marshall misses 3-pt jump shot from 24 ft,,78,87
369,4,11:45.0,Offensive rebound by K. Marshall,,78,87
370,4,11:34.0,K. Middleton misses 2-pt jump shot from 4 ft,,78,87
371,4,11:33.0,,Defensive rebound by K. Durant,78,87
372,4,11:19.0,,J. Lamb misses 3-pt jump shot from 25 ft,78,87
373,4,11:17.0,Defensive rebound by J. Bayless,,78,87
374,4,10:55.0,Shooting foul by J. Lamb (drawn by J. Bayless),,78,87
375,4,10:55.0,J. Bayless makes free throw 1 of 2,,79,87
376,4,10:55.0,J. Bayless makes free throw 2 of 2,,80,87
377,4,10:37.0,,J. Lamb misses 2-pt jump shot from 20 ft,80,87
378,4,10:37.0,,Offensive rebound by Team,80,87
379,4,10:37.0,Loose ball foul by Z. Pachulia (drawn by K. Perkins),,80,87
380,4,10:23.0,,A. Morrow makes 2-pt jump shot from 21 ft (assist by K. Perkins),80,89
381,4,10:05.0,J. Bayless makes 2-pt layup from 1 ft,,82,89
382,4,9:50.0,,J. Lamb makes 2-pt layup from 1 ft,82,91
