,QUARTER,TIME_REMAINING,NEW YORK_ACTION,MILWAUKEE_ACTION,NEW YORK_SCORE,MILWAUKEE_SCORE
28,1,8:17.0,C. Aldrich enters the game for A. Stoudemire,,0,12
29,1,8:17.0,T. Hardaway enters the game for S. Larkin,,0,12
30,1,7:59.0,,Z. Pachulia misses 2-pt hook shot from 7 ft,0,12
31,1,7:58.0,,Offensive rebound by J. O'Bryant,0,12
32,1,7:56.0,,J. O'Bryant misses 2-pt layup from 1 ft,0,12
33,1,7:54.0,Defensive rebound by C. Anthony,,0,12
34,1,7:38.0,T. Hardaway misses 2-pt jump shot from 12 ft,,0,12
35,1,7:36.0,,Defensive rebound by K. Middleton,0,12
36,1,7:25.0,,Turnover by Z. Pachulia (3 sec),0,12
37,1,7:09.0,J. Calderón misses 2-pt layup at rim,,0,12
38,1,7:07.0,,Defensive rebound by K. Middleton,0,12
39,1,7:02.0,,G. Antetokounmpo misses 2-pt jump shot from 17 ft,0,12
40,1,7:00.0,Defensive rebound by J. Smith,,0,12
41,1,6:42.0,T. Hardaway misses 3-pt jump shot from 23 ft,,0,12
42,1,6:41.0,Offensive rebound by J. Smith,,0,12
43,1,6:39.0,J. Smith misses 2-pt layup at rim,,0,12
44,1,6:37.0,Offensive rebound by C. Aldrich,,0,12
45,1,6:36.0,C. Aldrich misses 2-pt layup from 1 ft,,0,12
46,1,6:34.0,,Defensive rebound by G. Antetokounmpo,0,12
47,1,6:27.0,,B. Knight makes 2-pt layup from 2 ft (assist by Z. Pachulia),0,14
48,1,6:24.0,New York full timeout,,0,14
49,1,6:24.0,,E. İlyasova enters the game for J. O'Bryant,0,14
50,1,6:11.0,T. Hardaway makes 2-pt layup from 1 ft (assist by C. Aldrich),,2,14
51,1,6:11.0,Shooting foul by E. İlyasova (drawn by T. Hardaway),,2,14
52,1,6:11.0,Q. Acy enters the game for J. Smith,,2,14
53,1,6:11.0,T. Hardaway misses free throw 1 of 1,,2,14
54,1,6:07.0,,Defensive rebound by E. İlyasova,2,14
55,1,5:57.0,,K. Middleton misses 2-pt jump shot from 11 ft,2,14
56,1,5:56.0,Defensive rebound by C. Aldrich,,2,14
57,1,5:46.0,Shooting foul by G. Antetokounmpo (drawn by C. Anthony),,2,14
58,1,5:46.0,C. Anthony makes free throw 1 of 2,,3,14
59,1,5:46.0,C. Anthony makes free throw 2 of 2,,4,14
60,1,5:33.0,,E. İlyasova misses 2-pt layup at rim,4,14
61,1,5:31.0,Defensive rebound by J. Calderón,,4,14
62,1,5:29.0,Turnover by J. Calderón (lost ball; steal by B. Knight),,4,14
63,1,5:24.0,,E. İlyasova misses 2-pt layup from 1 ft,4,14
64,1,5:23.0,Defensive rebound by C. Aldrich,,4,14
65,1,5:23.0,Personal foul by E. İlyasova (drawn by C. Aldrich),,4,14
66,1,5:02.0,T. Hardaway makes 3-pt jump shot from 26 ft (assist by C. Anthony),,7,14
67,1,4:49.0,,Turnover by G. Antetokounmpo (bad pass; steal by C. Anthony),7,14
68,1,4:45.0,C. Anthony makes 2-pt layup at rim (assist by J. Calderón),,9,14
69,1,4:33.0,,G. Antetokounmpo makes 2-pt layup from 2 ft,9,16
70,1,4:25.0,Turnover by C. Anthony (bad pass),,9,16
71,1,4:25.0,,O. Mayo enters the game for G. Antetokounmpo,9,16
72,1,4:17.0,,Shooting foul by Q. Acy (drawn by E. İlyasova),9,16
73,1,4:17.0,,E. İlyasova misses free throw 1 of 2,9,16
74,1,4:17.0,,Offensive rebound by Team,9,16
75,1,4:17.0,L. Galloway enters the game for J. Calderón,,9,16
76,1,4:17.0,,E. İlyasova misses free throw 2 of 2,9,16
77,1,4:16.0,,Offensive rebound by Team,9,16
78,1,4:14.0,Loose ball foul by Q. Acy (drawn by Z. Pachulia),,9,16
79,1,4:09.0,,O. Mayo makes 3-pt jump shot from 24 ft (assist by K. Middleton),9,19
80,1,3:46.0,C. Aldrich makes 2-pt hook shot from 1 ft (assist by L. Galloway),,11,19
81,1,3:25.0,,K. Middleton misses 2-pt jump shot from 17 ft,11,19
82,1,3:24.0,,Offensive rebound by Z. Pachulia,11,19
83,1,3:15.0,,O. Mayo makes 3-pt jump shot from 23 ft (assist by K. Middleton),11,22
84,1,2:59.0,C. Anthony misses 2-pt jump shot from 16 ft,,11,22
85,1,2:57.0,,Defensive rebound by Z. Pachulia,11,22
86,1,2:50.0,,Z. Pachulia misses 2-pt layup at rim (block by C. Anthony),11,22
87,1,2:48.0,,Offensive rebound by Z. Pachulia,11,22
88,1,2:46.0,,Z. Pachulia misses 2-pt layup from 1 ft,11,22
89,1,2:43.0,,Offensive rebound by Z. Pachulia,11,22
90,1,2:41.0,,Z. Pachulia misses 2-pt layup from 1 ft,11,22
91,1,2:39.0,,Offensive rebound by Z. Pachulia,11,22
92,1,2:38.0,,Z. Pachulia makes 2-pt layup from 1 ft,11,24
93,1,2:26.0,C. Anthony misses 2-pt jump shot from 17 ft,,11,24
94,1,2:24.0,,Defensive rebound by Z. Pachulia,11,24
95,1,2:18.0,,B. Knight makes 2-pt jump shot from 19 ft,11,26
96,1,2:00.0,Turnover by L. Galloway (bad pass; steal by K. Middleton),,11,26
97,1,1:55.0,,O. Mayo makes 2-pt layup from 1 ft (assist by B. Knight),11,28
98,1,1:53.0,New York full timeout,,11,28
99,1,1:53.0,,J. Henson enters the game for Z. Pachulia,11,28
100,1,1:53.0,L. Amundson enters the game for C. Anthony,,11,28
101,1,1:53.0,L. Thomas enters the game for C. Aldrich,,11,28
102,1,1:53.0,P. Prigioni enters the game for Q. Acy,,11,28
103,1,1:53.0,,J. Dudley enters the game for K. Middleton,11,28
104,1,1:35.0,L. Galloway misses 3-pt jump shot from 25 ft,,11,28
105,1,1:35.0,,Defensive rebound by Team,11,28
106,1,1:35.0,Loose ball foul by L. Amundson (drawn by J. Henson),,11,28
107,1,1:35.0,,J. Henson misses free throw 1 of 2,11,28
108,1,1:35.0,,Offensive rebound by Team,11,28
109,1,1:35.0,,J. Henson misses free throw 2 of 2,11,28
110,1,1:33.0,Defensive rebound by L. Amundson,,11,28
111,1,1:11.0,L. Thomas misses 2-pt jump shot from 19 ft,,11,28
112,1,1:10.0,,Defensive rebound by B. Knight,11,28
113,1,1:01.0,,E. İlyasova misses 3-pt jump shot from 24 ft,11,28
114,1,1:00.0,,Offensive rebound by B. Knight,11,28
115,1,0:40.0,,J. Henson misses 2-pt layup from 1 ft (block by L. Amundson),11,28
116,1,0:38.0,,Offensive rebound by J. Henson,11,28
117,1,0:38.0,,Personal foul by T. Hardaway (drawn by J. Henson),11,28
118,1,0:38.0,,J. Henson makes free throw 1 of 2,11,29
119,1,0:38.0,,J. Henson misses free throw 2 of 2,11,29
120,1,0:37.0,,Offensive rebound by J. Dudley,11,29
121,1,0:34.0,,J. Dudley misses 2-pt jump shot from 13 ft,11,29
122,1,0:32.0,Defensive rebound by T. Hardaway,,11,29
123,1,0:15.0,L. Thomas makes 2-pt jump shot from 5 ft,,13,29
124,1,0:04.0,,Shooting foul by L. Galloway (drawn by B. Knight),13,29
125,1,0:04.0,,B. Knight makes free throw 1 of 2,13,30
126,1,0:04.0,,J. Bayless enters the game for E. İlyasova,13,30
127,1,0:04.0,,B. Knight makes free throw 2 of 2,13,31
128,2,11:45.0,,O. Mayo misses 3-pt jump shot from 23 ft,13,31
129,2,11:44.0,Defensive rebound by L. Thomas,,13,31
130,2,11:22.0,T. Hardaway misses 2-pt jump shot from 18 ft,,13,31
131,2,11:20.0,,Defensive rebound by J. Dudley,13,31
132,2,11:05.0,,Shooting block foul by T. Hardaway (drawn by J. Henson),13,31
133,2,11:05.0,,J. Henson makes free throw 1 of 2,13,32
134,2,11:05.0,,J. Henson misses free throw 2 of 2,13,32
135,2,11:03.0,Defensive rebound by L. Thomas,,13,32
136,2,10:39.0,L. Amundson misses 2-pt jump shot from 7 ft (block by J. Henson),,13,32
137,2,10:37.0,Offensive rebound by L. Amundson,,13,32
138,2,10:35.0,Turnover by L. Amundson (lost ball; steal by J. Dudley),,13,32
139,2,10:30.0,,Shooting foul by T. Hardaway (drawn by O. Mayo),13,32
140,2,10:30.0,,O. Mayo makes free throw 1 of 2,13,33
141,2,10:30.0,J. Calderón enters the game for T. Hardaway,,13,33
142,2,10:30.0,,O. Mayo makes free throw 2 of 2,13,34
143,2,10:15.0,L. Amundson makes 2-pt hook shot from 5 ft (assist by J. Calderón),,15,34
144,2,9:52.0,,Turnover by J. Henson (offensive goaltending),15,34
145,2,9:52.0,T. Wear enters the game for L. Thomas,,15,34
146,2,9:31.0,Turnover by S. Larkin (bad pass; steal by K. Marshall),,15,34
147,2,9:17.0,,O. Mayo makes 2-pt jump shot from 13 ft,15,36
148,2,9:06.0,T. Wear misses 2-pt jump shot from 20 ft,,15,36
149,2,9:05.0,,Defensive rebound by K. Marshall,15,36
150,2,9:02.0,,Shooting foul by P. Prigioni (drawn by J. Bayless),15,36
151,2,9:02.0,,J. Bayless makes free throw 1 of 2,15,37
152,2,9:02.0,C. Anthony enters the game for L. Amundson,,15,37
153,2,9:02.0,A. Stoudemire enters the game for P. Prigioni,,15,37
154,2,9:02.0,,J. Bayless makes free throw 2 of 2,15,38
155,2,8:42.0,S. Larkin misses 3-pt jump shot from 27 ft,,15,38
156,2,8:39.0,Offensive rebound by A. Stoudemire,,15,38
157,2,8:36.0,Shooting foul by J. Dudley (drawn by C. Anthony),,15,38
158,2,8:36.0,Official timeout,,15,38
159,2,8:36.0,C. Anthony makes free throw 1 of 2,,16,38
160,2,8:36.0,C. Anthony makes free throw 2 of 2,,17,38
161,2,8:25.0,,Personal foul by S. Larkin (drawn by K. Marshall),17,38
162,2,8:20.0,Technical foul by Team,,17,38
163,2,8:20.0,,Milwaukee full timeout,17,38
164,2,8:20.0,,G. Antetokounmpo enters the game for K. Marshall,17,38
165,2,8:20.0,,J. Bayless makes technical free throw,17,39
166,2,8:13.0,,J. Bayless misses 2-pt jump shot from 3 ft,17,39
167,2,8:12.0,Defensive rebound by A. Stoudemire,,17,39
168,2,8:03.0,C. Anthony makes 2-pt jump shot from 17 ft,,19,39
169,2,7:53.0,,Personal foul by S. Larkin (drawn by J. Bayless),19,39
170,2,7:53.0,,J. Bayless makes free throw 1 of 2,19,40
171,2,7:53.0,L. Galloway enters the game for S. Larkin,,19,40
172,2,7:53.0,,J. Bayless makes free throw 2 of 2,19,41
173,2,7:36.0,L. Galloway misses 2-pt jump shot from 18 ft,,19,41
174,2,7:36.0,Offensive rebound by Team,,19,41
175,2,7:36.0,,Loose ball foul by J. Bayless (drawn by C. Anthony),19,41
176,2,7:36.0,,Z. Pachulia enters the game for J. Henson,19,41
177,2,7:29.0,C. Anthony makes 2-pt jump shot from 21 ft (assist by J. Calderón),,21,41
178,2,7:12.0,,O. Mayo makes 2-pt jump shot from 18 ft (assist by J. Bayless),21,43
179,2,7:01.0,Personal foul by Z. Pachulia (drawn by A. Stoudemire),,21,43
180,2,6:55.0,J. Calderón makes 3-pt jump shot from 25 ft (assist by L. Galloway),,24,43
181,2,6:44.0,,O. Mayo makes 2-pt jump shot from 17 ft (assist by J. Bayless),24,45
182,2,6:25.0,L. Galloway misses 3-pt jump shot from 26 ft,,24,45
183,2,6:24.0,,Defensive rebound by O. Mayo,24,45
184,2,6:05.0,,Personal foul by T. Wear (drawn by Z. Pachulia),24,45
185,2,6:05.0,,Z. Pachulia misses free throw 1 of 2,24,45
186,2,6:05.0,,Offensive rebound by Team,24,45
187,2,6:05.0,,Z. Pachulia makes free throw 2 of 2,24,46
188,2,5:50.0,Shooting foul by J. Dudley (drawn by C. Anthony),,24,46
189,2,5:50.0,C. Anthony misses free throw 1 of 2,,24,46
190,2,5:50.0,Offensive rebound by Team,,24,46
191,2,5:50.0,,K. Middleton enters the game for J. Dudley,24,46
192,2,5:50.0,,B. Knight enters the game for J. Bayless,24,46
193,2,5:50.0,C. Anthony makes free throw 2 of 2,,25,46
194,2,5:38.0,,G. Antetokounmpo misses 2-pt jump shot from 17 ft,25,46
195,2,5:37.0,Defensive rebound by L. Galloway,,25,46
196,2,5:25.0,C. Anthony misses 3-pt jump shot from 25 ft,,25,46
197,2,5:24.0,,Defensive rebound by Team,25,46
198,2,5:05.0,,O. Mayo misses 2-pt jump shot from 18 ft,25,46
199,2,5:05.0,Defensive rebound by Team,,25,46
200,2,4:50.0,Turnover by C. Anthony (step out of bounds),,25,46
201,2,4:50.0,,J. Bayless enters the game for O. Mayo,25,46
202,2,4:43.0,,Personal block foul by L. Galloway (drawn by B. Knight),25,46
203,2,4:43.0,,B. Knight makes free throw 1 of 2,25,47
204,2,4:43.0,J. Smith enters the game for A. Stoudemire,,25,47
205,2,4:43.0,,B. Knight makes free throw 2 of 2,25,48
206,2,4:32.0,Turnover by J. Calderón (bad pass; steal by B. Knight),,25,48
207,2,4:25.0,,K. Middleton misses 2-pt layup from 1 ft,25,48
208,2,4:23.0,,Offensive rebound by Z. Pachulia,25,48
209,2,4:23.0,,Z. Pachulia misses 2-pt tip-in from 1 ft,25,48
210,2,4:22.0,Defensive rebound by T. Wear,,25,48
211,2,4:14.0,C. Anthony makes 2-pt jump shot from 17 ft (assist by J. Calderón),,27,48
212,2,4:02.0,,Personal foul by T. Wear (drawn by Z. Pachulia),27,48
213,2,4:02.0,,Z. Pachulia makes free throw 1 of 2,27,49
214,2,4:02.0,L. Thomas enters the game for T. Wear,,27,49
215,2,4:02.0,,Z. Pachulia makes free throw 2 of 2,27,50
216,2,3:44.0,J. Smith misses 2-pt layup from 1 ft,,27,50
217,2,3:42.0,,Defensive rebound by Z. Pachulia,27,50
218,2,3:26.0,,G. Antetokounmpo misses 2-pt layup from 1 ft (block by J. Smith),27,50
219,2,3:23.0,Defensive rebound by L. Thomas,,27,50
220,2,3:21.0,Shooting foul by K. Middleton (drawn by C. Anthony),,27,50
221,2,3:21.0,C. Anthony misses free throw 1 of 2,,27,50
222,2,3:21.0,Offensive rebound by Team,,27,50
223,2,3:21.0,C. Anthony makes free throw 2 of 2,,28,50
224,2,3:12.0,,K. Middleton makes 2-pt layup from 1 ft (assist by B. Knight),28,52
225,2,2:57.0,J. Smith misses 2-pt jump shot from 10 ft,,28,52
226,2,2:56.0,,Defensive rebound by Team,28,52
227,2,2:56.0,New York full timeout,,28,52
228,2,2:36.0,,J. Henson enters the game for Z. Pachulia,28,52
229,2,2:32.0,,J. Henson misses 2-pt jump shot from 12 ft (block by J. Smith),28,52
230,2,2:30.0,Defensive rebound by C. Anthony,,28,52
231,2,2:21.0,Shooting block foul by J. Henson (drawn by L. Thomas),,28,52
232,2,2:21.0,L. Thomas makes free throw 1 of 2,,29,52
233,2,2:21.0,L. Thomas makes free throw 2 of 2,,30,52
234,2,2:06.0,,G. Antetokounmpo makes 2-pt layup at rim,30,54
235,2,1:50.0,Def 3 sec tech foul by J. Henson,,30,54
236,2,1:50.0,C. Anthony makes technical free throw,,31,54
237,2,1:34.0,J. Calderón makes 3-pt jump shot from 25 ft (assist by L. Thomas),,34,54
238,2,1:23.0,,Personal foul by C. Anthony (drawn by K. Middleton),34,54
239,2,1:23.0,,K. Middleton makes free throw 1 of 2,34,55
240,2,1:23.0,,K. Middleton misses free throw 2 of 2,34,55
241,2,1:21.0,Defensive rebound by J. Smith,,34,55
242,2,1:12.0,C. Anthony misses 2-pt jump shot from 14 ft,,34,55
243,2,1:10.0,,Defensive rebound by J. Henson,34,55
244,2,1:07.0,,Personal block foul by J. Calderón (drawn by K. Middleton),34,55
245,2,1:07.0,,K. Middleton misses free throw 1 of 2,34,55
246,2,1:07.0,,Offensive rebound by Team,34,55
247,2,1:07.0,,K. Middleton makes free throw 2 of 2,34,56
248,2,0:49.0,Shooting block foul by J. Henson (drawn by L. Thomas),,34,56
249,2,0:49.0,L. Thomas makes free throw 1 of 2,,35,56
250,2,0:49.0,,K. Martin enters the game for J. Henson,35,56
251,2,0:49.0,L. Thomas misses free throw 2 of 2,,35,56
252,2,0:48.0,,Defensive rebound by K. Middleton,35,56
253,2,0:33.0,,Turnover by J. Bayless (bad pass),35,56
254,2,0:18.0,C. Anthony makes 2-pt jump shot from 16 ft (assist by L. Thomas),,37,56
255,2,0:00.0,,B. Knight misses 3-pt jump shot from 24 ft,37,56
256,2,0:00.0,,Offensive rebound by Team,37,56
257,3,11:48.0,,Shooting foul by J. Calderón (drawn by K. Middleton),37,56
258,3,11:48.0,,K. Middleton makes free throw 1 of 2,37,57
259,3,11:48.0,,K. Middleton makes free throw 2 of 2,37,58
260,3,11:33.0,L. Galloway misses 3-pt jump shot from 24 ft,,37,58
261,3,11:32.0,,Defensive rebound by Z. Pachulia,37,58
262,3,11:16.0,,Z. Pachulia makes 2-pt jump shot from 15 ft (assist by K. Middleton),37,60
263,3,10:53.0,C. Aldrich misses 2-pt hook shot from 11 ft,,37,60
264,3,10:51.0,,Defensive rebound by Z. Pachulia,37,60
265,3,10:39.0,,B. Knight makes 2-pt layup at rim (assist by Z. Pachulia),37,62
266,3,10:39.0,New York full timeout,,37,62
267,3,10:28.0,J. Calderón makes 2-pt jump shot from 15 ft (assist by C. Anthony),,39,62
268,3,10:08.0,,Turnover by Z. Pachulia (bad pass; steal by C. Anthony),39,62
269,3,10:05.0,C. Anthony makes 2-pt dunk at rim (assist by L. Galloway),,41,62
270,3,9:46.0,,Turnover by J. O'Bryant (bad pass),41,62
271,3,9:27.0,Shooting foul by G. Antetokounmpo (drawn by C. Anthony),,41,62
272,3,9:27.0,C. Anthony makes free throw 1 of 3,,42,62
273,3,9:27.0,C. Anthony makes free throw 2 of 3,,43,62
274,3,9:27.0,C. Anthony makes free throw 3 of 3,,44,62
275,3,9:05.0,,B. Knight misses 2-pt jump shot from 17 ft,44,62
276,3,9:05.0,Defensive rebound by Team,,44,62
277,3,9:05.0,,Loose ball foul by J. O'Bryant (drawn by L. Thomas),44,62
278,3,8:44.0,C. Anthony misses 3-pt jump shot from 25 ft,,44,62
279,3,8:40.0,,Defensive rebound by G. Antetokounmpo,44,62
280,3,8:29.0,,Turnover by B. Knight (bad pass; steal by J. Calderón),44,62
281,3,8:18.0,Personal foul by K. Middleton (drawn by C. Anthony),,44,62
282,3,8:03.0,J. Calderón makes 3-pt jump shot from 24 ft (assist by L. Galloway),,47,62
283,3,7:53.0,,K. Middleton makes 2-pt layup at rim (assist by Z. Pachulia),47,64
284,3,7:33.0,L. Thomas misses 2-pt jump shot from 18 ft,,47,64
285,3,7:32.0,,Defensive rebound by Z. Pachulia,47,64
286,3,7:28.0,,Personal foul by J. Calderón (drawn by B. Knight),47,64
287,3,7:28.0,,J. Dudley enters the game for J. O'Bryant,47,64
288,3,7:22.0,,B. Knight makes 3-pt jump shot from 25 ft (assist by Z. Pachulia),47,67
289,3,7:08.0,Turnover by C. Anthony (bad pass),,47,67
290,3,7:01.0,,Turnover by B. Knight (bad pass; steal by C. Anthony),47,67
291,3,6:53.0,C. Anthony makes 3-pt jump shot from 26 ft (assist by J. Calderón),,50,67
292,3,6:33.0,,B. Knight misses 2-pt jump shot from 16 ft,50,67
293,3,6:32.0,Defensive rebound by C. Anthony,,50,67
294,3,6:23.0,L. Thomas misses 2-pt jump shot from 6 ft (block by J. Dudley),,50,67
295,3,6:23.0,,Defensive rebound by J. Dudley,50,67
296,3,6:23.0,S. Larkin enters the game for L. Galloway,,50,67
297,3,6:08.0,,K. Middleton misses 3-pt jump shot from 23 ft,50,67
298,3,6:08.0,Defensive rebound by Team,,50,67
299,3,5:52.0,Turnover by C. Anthony (bad pass),,50,67
300,3,5:41.0,,Turnover by G. Antetokounmpo (lost ball),50,67
301,3,5:27.0,Turnover by J. Calderón (bad pass; steal by B. Knight),,50,67
302,3,5:17.0,,B. Knight makes 3-pt jump shot from 25 ft,50,70
303,3,4:58.0,Offensive foul by C. Anthony (drawn by J. Dudley),,50,70
304,3,4:58.0,Turnover by C. Anthony (offensive foul),,50,70
305,3,4:58.0,T. Hardaway enters the game for J. Calderón,,50,70
306,3,4:45.0,,Z. Pachulia misses 2-pt jump shot from 14 ft,50,70
307,3,4:44.0,,Offensive rebound by J. Dudley,50,70
308,3,4:39.0,,J. Dudley misses 3-pt jump shot from 25 ft,50,70
309,3,4:38.0,Defensive rebound by C. Aldrich,,50,70
310,3,4:32.0,Turnover by C. Anthony (bad pass; steal by G. Antetokounmpo),,50,70
311,3,4:25.0,,K. Middleton makes 3-pt jump shot from 23 ft (assist by B. Knight),50,73
312,3,4:09.0,L. Thomas makes 2-pt jump shot from 17 ft (assist by T. Hardaway),,52,73
313,3,3:54.0,,Personal block foul by C. Aldrich (drawn by Z. Pachulia),52,73
314,3,3:54.0,J. Smith enters the game for C. Aldrich,,52,73
315,3,3:54.0,,J. Henson enters the game for Z. Pachulia,52,73
316,3,3:48.0,,J. Henson makes 2-pt dunk at rim (assist by B. Knight),52,75
317,3,3:35.0,Turnover by C. Anthony (bad pass; steal by K. Middleton),,52,75
318,3,3:31.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by K. Middleton),52,77
319,3,3:31.0,New York full timeout,,52,77
320,3,3:31.0,L. Galloway enters the game for C. Anthony,,52,77
321,3,3:31.0,T. Wear enters the game for L. Thomas,,52,77
322,3,3:15.0,T. Hardaway misses 3-pt jump shot from 24 ft,,52,77
323,3,3:14.0,Offensive rebound by T. Wear,,52,77
324,3,2:55.0,S. Larkin misses 2-pt jump shot from 14 ft,,52,77
325,3,2:54.0,,Defensive rebound by J. Dudley,52,77
326,3,2:45.0,,Turnover by B. Knight (bad pass),52,77
327,3,2:19.0,L. Galloway makes 2-pt jump shot from 10 ft,,54,77
328,3,1:53.0,,J. Dudley misses 3-pt jump shot from 24 ft,54,77
329,3,1:51.0,Defensive rebound by J. Smith,,54,77
330,3,1:35.0,T. Wear misses 2-pt jump shot from 14 ft,,54,77
331,3,1:34.0,,Defensive rebound by B. Knight,54,77
332,3,1:22.0,,B. Knight misses 2-pt jump shot from 18 ft,54,77
333,3,1:21.0,Defensive rebound by T. Hardaway,,54,77
334,3,1:14.0,L. Galloway misses 3-pt jump shot from 23 ft,,54,77
335,3,1:12.0,,Defensive rebound by B. Knight,54,77
336,3,0:54.0,,K. Middleton misses 3-pt jump shot from 24 ft,54,77
337,3,0:53.0,Defensive rebound by T. Wear,,54,77
338,3,0:39.0,Shooting foul by G. Antetokounmpo (drawn by T. Wear),,54,77
339,3,0:39.0,T. Wear makes free throw 1 of 3,,55,77
340,3,0:39.0,T. Wear misses free throw 2 of 3,,55,77
341,3,0:39.0,Offensive rebound by Team,,55,77
342,3,0:39.0,,J. Bayless enters the game for B. Knight,55,77
343,3,0:39.0,,O. Mayo enters the game for K. Middleton,55,77
344,3,0:39.0,T. Wear makes free throw 3 of 3,,56,77
345,3,0:24.0,,O. Mayo makes 3-pt jump shot from 23 ft (assist by J. Dudley),56,80
346,3,0:06.0,Turnover by L. Galloway (bad pass),,56,80
347,3,0:02.0,,Shooting block foul by J. Smith (drawn by G. Antetokounmpo),56,80
348,3,0:02.0,,G. Antetokounmpo makes free throw 1 of 2,56,81
349,3,0:02.0,,G. Antetokounmpo makes free throw 2 of 2,56,82
350,4,11:41.0,S. Larkin misses 2-pt layup from 1 ft,,56,82
351,4,11:38.0,,Defensive rebound by J. Henson,56,82
352,4,11:30.0,,Offensive foul by E. İlyasova (drawn by T. Wear),56,82
353,4,11:30.0,,Turnover by E. İlyasova (offensive foul),56,82
354,4,11:08.0,Personal block foul by J. Bayless (drawn by S. Larkin),,56,82
355,4,10:56.0,L. Amundson makes 2-pt dunk at rim (assist by T. Hardaway),,58,82
356,4,10:35.0,,O. Mayo misses 2-pt jump shot from 7 ft,58,82
357,4,10:33.0,Defensive rebound by L. Amundson,,58,82
358,4,10:29.0,L. Amundson makes 2-pt layup at rim (assist by S. Larkin),,60,82
359,4,10:18.0,,Personal foul by S. Larkin (drawn by O. Mayo),60,82
360,4,10:15.0,,J. Dudley makes 2-pt layup at rim (assist by J. Henson),60,84
361,4,9:58.0,Offensive foul by L. Amundson (drawn by E. İlyasova),,60,84
362,4,9:58.0,Turnover by L. Amundson (offensive foul),,60,84
363,4,9:45.0,,Turnover by J. Henson (traveling),60,84
364,4,9:31.0,T. Wear makes 2-pt jump shot from 13 ft (assist by J. Calderón),,62,84
365,4,9:26.0,,Personal block foul by S. Larkin (drawn by J. Bayless),62,84
366,4,9:05.0,,O. Mayo misses 2-pt layup at rim,62,84
367,4,9:04.0,Defensive rebound by J. Calderón,,62,84
368,4,8:58.0,T. Wear makes 2-pt jump shot from 10 ft (assist by J. Calderón),,64,84
369,4,8:47.0,,Shooting foul by T. Wear (drawn by E. İlyasova),64,84
370,4,8:47.0,Official timeout,,64,84
371,4,8:47.0,,E. İlyasova makes free throw 1 of 2,64,85
372,4,8:47.0,,E. İlyasova misses free throw 2 of 2,64,85
373,4,8:45.0,Defensive rebound by T. Hardaway,,64,85
374,4,8:23.0,T. Hardaway misses 3-pt jump shot from 24 ft,,64,85
375,4,8:21.0,,Defensive rebound by E. İlyasova,64,85
376,4,8:10.0,,E. İlyasova misses 3-pt jump shot from 26 ft,64,85
377,4,8:09.0,Defensive rebound by T. Wear,,64,85
378,4,7:47.0,T. Wear makes 2-pt jump shot from 21 ft (assist by J. Calderón),,66,85
379,4,7:19.0,,E. İlyasova misses 3-pt jump shot from 25 ft,66,85
380,4,7:17.0,Defensive rebound by T. Hardaway,,66,85
381,4,7:11.0,T. Hardaway makes 2-pt jump shot from 19 ft,,68,85
