,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,MIAMI_ACTION,BROOKLYN_SCORE,MIAMI_SCORE
101,1,0:33.0,,Defensive rebound by J. Ennis,19,28
102,1,0:12.0,,H. Whiteside makes 2-pt jump shot from 2 ft (assist by D. Granger),19,30
103,1,0:02.0,D. Williams makes 2-pt jump shot from 15 ft,,21,30
104,1,0:01.0,,J. Ennis misses 3-pt jump shot from 54 ft,21,30
105,1,0:00.0,,Offensive rebound by Team,21,30
106,2,11:43.0,M. Teletović makes 3-pt jump shot from 24 ft (assist by D. Williams),,24,30
107,2,11:25.0,,Shooting foul by A. Anderson (drawn by C. Bosh),24,30
108,2,11:25.0,,C. Bosh misses free throw 1 of 2,24,30
109,2,11:25.0,,Offensive rebound by Team,24,30
110,2,11:25.0,,C. Bosh misses free throw 2 of 2,24,30
111,2,11:24.0,Defensive rebound by B. Lopez,,24,30
112,2,11:09.0,M. Teletović makes 3-pt jump shot from 24 ft (assist by D. Williams),,27,30
113,2,10:53.0,,H. Whiteside misses 2-pt hook shot from 6 ft,27,30
114,2,10:52.0,Defensive rebound by B. Bogdanović,,27,30
115,2,10:42.0,D. Williams misses 3-pt jump shot from 24 ft,,27,30
116,2,10:41.0,,Defensive rebound by H. Whiteside,27,30
117,2,10:29.0,,Turnover by N. Cole (bad pass; steal by B. Lopez),27,30
118,2,10:24.0,M. Teletović misses 3-pt jump shot from 25 ft,,27,30
119,2,10:23.0,Offensive rebound by Team,,27,30
120,2,10:23.0,,Loose ball foul by C. Bosh (drawn by A. Anderson),27,30
121,2,10:17.0,Turnover by M. Teletović (bad pass; steal by H. Whiteside),,27,30
122,2,10:14.0,,Turnover by H. Whiteside (bad pass; steal by D. Williams),27,30
123,2,10:09.0,,Offensive charge foul by A. Anderson (drawn by N. Cole),27,30
124,2,10:09.0,Turnover by A. Anderson (offensive foul),,27,30
125,2,10:09.0,S. Karasev enters the game for A. Anderson,,27,30
126,2,9:51.0,,N. Cole misses 3-pt jump shot from 24 ft,27,30
127,2,9:50.0,,Offensive rebound by H. Whiteside,27,30
128,2,9:47.0,,H. Whiteside makes 2-pt hook shot from 6 ft,27,32
129,2,9:31.0,Turnover by M. Teletović (bad pass; steal by J. Ennis),,27,32
130,2,9:26.0,,D. Granger makes 2-pt layup from 1 ft (assist by N. Cole),27,34
131,2,9:26.0,Brooklyn full timeout,,27,34
132,2,9:12.0,Personal foul by H. Whiteside (drawn by B. Lopez),,27,34
133,2,9:03.0,B. Bogdanović misses 3-pt jump shot from 24 ft,,27,34
134,2,9:02.0,,Defensive rebound by J. Ennis,27,34
135,2,8:50.0,,C. Bosh misses 2-pt jump shot from 12 ft (block by M. Teletović),27,34
136,2,8:49.0,Defensive rebound by D. Williams,,27,34
137,2,8:42.0,M. Teletović misses 2-pt layup from 2 ft (block by H. Whiteside),,27,34
138,2,8:41.0,Offensive rebound by Team,,27,34
139,2,8:37.0,D. Williams misses 2-pt layup from 1 ft,,27,34
140,2,8:36.0,,Defensive rebound by N. Cole,27,34
141,2,8:17.0,,Personal foul by B. Lopez (drawn by H. Whiteside),27,34
142,2,8:17.0,,D. Wade enters the game for C. Bosh,27,34
143,2,8:17.0,,L. Deng enters the game for J. Ennis,27,34
144,2,8:17.0,J. Johnson enters the game for M. Teletović,,27,34
145,2,8:17.0,K. Garnett enters the game for B. Lopez,,27,34
146,2,8:17.0,M. Plumlee enters the game for B. Bogdanović,,27,34
147,2,8:03.0,,Turnover by N. Cole (bad pass; steal by M. Plumlee),27,34
148,2,7:59.0,Turnover by M. Plumlee (bad pass; steal by D. Wade),,27,34
149,2,7:54.0,,H. Whiteside makes 2-pt dunk at rim (assist by D. Wade),27,36
150,2,7:28.0,J. Johnson misses 2-pt jump shot from 7 ft,,27,36
151,2,7:24.0,Offensive rebound by M. Plumlee,,27,36
152,2,7:24.0,M. Plumlee misses 2-pt tip-in at rim,,27,36
153,2,7:23.0,,Defensive rebound by D. Granger,27,36
154,2,7:21.0,,Personal foul by D. Williams (drawn by D. Wade),27,36
155,2,7:21.0,,D. Wade misses free throw 1 of 2,27,36
156,2,7:21.0,,Offensive rebound by Team,27,36
157,2,7:21.0,J. Jack enters the game for D. Williams,,27,36
158,2,7:21.0,,D. Wade makes free throw 2 of 2,27,37
159,2,7:05.0,M. Plumlee makes 2-pt dunk at rim (assist by J. Johnson),,29,37
160,2,6:48.0,,Turnover by D. Wade (bad pass; steal by K. Garnett),29,37
161,2,6:32.0,J. Johnson misses 3-pt jump shot from 25 ft,,29,37
162,2,6:31.0,,Defensive rebound by Team,29,37
163,2,6:31.0,Loose ball foul by M. Plumlee (drawn by H. Whiteside),,29,37
164,2,6:11.0,,D. Wade misses 2-pt jump shot from 8 ft,29,37
165,2,6:10.0,Defensive rebound by S. Karasev,,29,37
166,2,5:55.0,J. Johnson misses 2-pt jump shot from 8 ft,,29,37
167,2,5:54.0,Offensive rebound by K. Garnett,,29,37
168,2,5:44.0,J. Johnson misses 2-pt jump shot from 19 ft,,29,37
169,2,5:43.0,Offensive rebound by K. Garnett,,29,37
170,2,5:41.0,K. Garnett misses 2-pt tip-in at rim,,29,37
171,2,5:39.0,,Defensive rebound by H. Whiteside,29,37
172,2,5:28.0,,D. Granger misses 3-pt jump shot from 24 ft,29,37
173,2,5:27.0,Defensive rebound by M. Plumlee,,29,37
174,2,5:12.0,K. Garnett makes 2-pt jump shot from 15 ft,,31,37
175,2,5:11.0,,Miami full timeout,31,37
176,2,5:11.0,,C. Andersen enters the game for D. Granger,31,37
177,2,5:11.0,,C. Bosh enters the game for H. Whiteside,31,37
178,2,5:11.0,,M. Chalmers enters the game for N. Cole,31,37
179,2,4:57.0,,D. Wade misses 2-pt jump shot from 7 ft,31,37
180,2,4:56.0,Defensive rebound by M. Plumlee,,31,37
181,2,4:52.0,J. Jack misses 2-pt jump shot from 15 ft,,31,37
182,2,4:51.0,Offensive rebound by K. Garnett,,31,37
183,2,4:50.0,K. Garnett misses 2-pt dunk at rim,,31,37
184,2,4:49.0,,Defensive rebound by C. Andersen,31,37
185,2,4:41.0,,D. Wade misses 2-pt jump shot from 4 ft,31,37
186,2,4:40.0,,Offensive rebound by C. Andersen,31,37
187,2,4:40.0,,Shooting foul by K. Garnett (drawn by C. Andersen),31,37
188,2,4:40.0,,C. Andersen makes free throw 1 of 2,31,38
189,2,4:40.0,,C. Andersen makes free throw 2 of 2,31,39
190,2,4:26.0,Turnover by J. Jack (bad pass; steal by L. Deng),,31,39
191,2,4:13.0,,D. Wade makes 2-pt jump shot from 15 ft,31,41
192,2,3:56.0,J. Johnson makes 2-pt layup from 1 ft,,33,41
193,2,3:56.0,Violation by Team (jump ball),,33,41
194,2,3:42.0,,C. Bosh makes 3-pt jump shot from 23 ft (assist by D. Wade),33,44
195,2,3:21.0,Turnover by M. Plumlee (lost ball; steal by C. Bosh),,33,44
196,2,3:06.0,,D. Wade misses 2-pt layup from 2 ft (block by M. Plumlee),33,44
197,2,3:05.0,Defensive rebound by S. Karasev,,33,44
198,2,2:57.0,J. Johnson makes 3-pt jump shot from 25 ft (assist by S. Karasev),,36,44
199,2,2:43.0,,Personal foul by S. Karasev (drawn by C. Andersen),36,44
200,2,2:43.0,Official timeout,,36,44
201,2,2:43.0,M. Teletović enters the game for K. Garnett,,36,44
202,2,2:43.0,D. Williams enters the game for S. Karasev,,36,44
203,2,2:43.0,,C. Andersen makes free throw 1 of 2,36,45
204,2,2:43.0,,C. Andersen misses free throw 2 of 2,36,45
205,2,2:42.0,,Offensive rebound by C. Bosh,36,45
206,2,2:33.0,,L. Deng misses 2-pt jump shot from 17 ft,36,45
207,2,2:32.0,Defensive rebound by M. Teletović,,36,45
208,2,2:10.0,Turnover by M. Plumlee (bad pass; steal by D. Wade),,36,45
209,2,2:04.0,,D. Wade misses 2-pt jump shot from 3 ft (block by J. Jack),36,45
210,2,2:03.0,,Offensive rebound by M. Chalmers,36,45
211,2,1:56.0,,C. Andersen makes 2-pt dunk at rim (assist by D. Wade),36,47
212,2,1:33.0,M. Plumlee makes 2-pt hook shot from 6 ft,,38,47
213,2,1:08.0,,C. Bosh makes 2-pt jump shot from 12 ft (assist by D. Wade),38,49
214,2,0:45.0,D. Williams misses 2-pt jump shot from 16 ft,,38,49
215,2,0:44.0,,Defensive rebound by C. Bosh,38,49
216,2,0:32.0,,Turnover by D. Wade (bad pass; steal by M. Teletović),38,49
217,2,0:27.0,D. Williams makes 2-pt layup from 1 ft (assist by M. Teletović),,40,49
218,2,0:22.0,,Miami full timeout,40,49
219,2,0:22.0,,H. Whiteside enters the game for C. Andersen,40,49
220,2,0:22.0,,D. Granger enters the game for C. Bosh,40,49
221,2,0:02.0,,D. Wade misses 3-pt jump shot from 24 ft,40,49
222,2,0:01.0,Defensive rebound by J. Johnson,,40,49
223,3,11:36.0,J. Jack misses 2-pt jump shot from 14 ft,,40,49
224,3,11:36.0,,Defensive rebound by Team,40,49
225,3,11:36.0,Loose ball foul by K. Garnett (drawn by D. Wade),,40,49
226,3,11:20.0,,L. Deng makes 2-pt jump shot from 20 ft (assist by D. Wade),40,51
227,3,11:04.0,K. Garnett misses 2-pt jump shot from 10 ft,,40,51
228,3,11:03.0,Offensive rebound by M. Plumlee,,40,51
229,3,11:02.0,M. Plumlee makes 2-pt layup from 2 ft,,42,51
230,3,11:02.0,Shooting foul by M. Chalmers (drawn by M. Plumlee),,42,51
231,3,11:02.0,M. Plumlee misses free throw 1 of 1,,42,51
232,3,11:01.0,,Defensive rebound by C. Andersen,42,51
233,3,10:39.0,,C. Bosh misses 2-pt layup from 1 ft,42,51
234,3,10:38.0,,Offensive rebound by Team,42,51
235,3,10:38.0,,Turnover by Team (shot clock),42,51
236,3,10:28.0,Turnover by S. Karasev (traveling),,42,51
237,3,10:07.0,,C. Bosh makes 2-pt jump shot from 18 ft (assist by L. Deng),42,53
238,3,9:43.0,J. Johnson makes 3-pt jump shot from 24 ft (assist by K. Garnett),,45,53
239,3,9:31.0,,D. Wade makes 2-pt jump shot from 17 ft (assist by L. Deng),45,55
240,3,9:18.0,J. Jack makes 2-pt jump shot from 13 ft,,47,55
241,3,9:05.0,,L. Deng misses 2-pt jump shot from 18 ft,47,55
242,3,9:04.0,Defensive rebound by J. Jack,,47,55
243,3,8:51.0,Turnover by J. Jack (lost ball; steal by M. Chalmers),,47,55
244,3,8:46.0,,M. Chalmers misses 2-pt layup at rim (block by J. Jack),47,55
245,3,8:45.0,Defensive rebound by K. Garnett,,47,55
246,3,8:31.0,J. Johnson misses 2-pt jump shot from 18 ft,,47,55
247,3,8:30.0,,Defensive rebound by D. Wade,47,55
248,3,8:18.0,,Turnover by M. Chalmers (bad pass),47,55
249,3,8:18.0,Brooklyn full timeout,,47,55
250,3,8:05.0,J. Johnson misses 2-pt hook shot from 5 ft (block by L. Deng),,47,55
251,3,8:04.0,,Defensive rebound by D. Wade,47,55
252,3,7:50.0,,D. Wade makes 2-pt jump shot from 19 ft,47,57
253,3,7:31.0,Personal foul by L. Deng (drawn by J. Johnson),,47,57
254,3,7:25.0,J. Johnson makes 2-pt layup from 1 ft,,49,57
255,3,6:53.0,,C. Bosh misses 2-pt jump shot from 10 ft,49,57
256,3,6:52.0,Defensive rebound by K. Garnett,,49,57
257,3,6:32.0,J. Johnson makes 2-pt layup from 2 ft,,51,57
258,3,6:20.0,,M. Chalmers misses 2-pt layup at rim,51,57
259,3,6:19.0,Defensive rebound by M. Plumlee,,51,57
260,3,5:59.0,J. Johnson misses 2-pt jump shot from 9 ft,,51,57
261,3,5:58.0,,Defensive rebound by C. Andersen,51,57
262,3,5:45.0,,M. Chalmers misses 3-pt jump shot from 23 ft,51,57
263,3,5:44.0,,Offensive rebound by C. Andersen,51,57
264,3,5:28.0,,D. Wade makes 2-pt layup from 1 ft (assist by C. Andersen),51,59
265,3,5:12.0,K. Garnett misses 2-pt jump shot from 19 ft,,51,59
266,3,5:11.0,,Defensive rebound by C. Bosh,51,59
267,3,5:04.0,,D. Wade misses 2-pt jump shot from 11 ft,51,59
268,3,5:03.0,,Offensive rebound by D. Wade,51,59
269,3,5:02.0,,D. Wade makes 2-pt layup from 2 ft,51,61
270,3,4:44.0,Personal foul by D. Wade (drawn by J. Johnson),,51,61
271,3,4:44.0,M. Teletović enters the game for K. Garnett,,51,61
272,3,4:44.0,B. Lopez enters the game for M. Plumlee,,51,61
273,3,4:44.0,A. Anderson enters the game for S. Karasev,,51,61
274,3,4:44.0,,D. Granger enters the game for C. Bosh,51,61
275,3,4:31.0,J. Johnson misses 3-pt jump shot from 24 ft,,51,61
276,3,4:30.0,Offensive rebound by Team,,51,61
277,3,4:22.0,Personal foul by L. Deng (drawn by J. Johnson),,51,61
278,3,4:19.0,Personal foul by L. Deng (drawn by J. Johnson),,51,61
279,3,4:19.0,J. Johnson misses free throw 1 of 2,,51,61
280,3,4:19.0,Offensive rebound by Team,,51,61
281,3,4:19.0,,J. Ennis enters the game for L. Deng,51,61
282,3,4:19.0,J. Johnson makes free throw 2 of 2,,52,61
283,3,4:15.0,,Miami full timeout,52,61
284,3,4:15.0,,H. Whiteside enters the game for C. Andersen,52,61
285,3,3:58.0,,D. Wade misses 2-pt jump shot from 22 ft,52,61
286,3,3:57.0,Defensive rebound by J. Jack,,52,61
287,3,3:48.0,Offensive foul by B. Lopez (drawn by M. Chalmers),,52,61
288,3,3:48.0,Turnover by B. Lopez (offensive foul),,52,61
289,3,3:37.0,,Turnover by J. Ennis (bad pass; steal by J. Jack),52,61
290,3,3:28.0,M. Teletović makes 3-pt jump shot from 24 ft (assist by J. Jack),,55,61
291,3,3:10.0,,Personal foul by A. Anderson (drawn by D. Wade),55,61
292,3,3:10.0,D. Williams enters the game for J. Jack,,55,61
293,3,3:10.0,,C. Bosh enters the game for D. Wade,55,61
294,3,3:00.0,,D. Granger misses 3-pt jump shot from 25 ft,55,61
295,3,2:59.0,Defensive rebound by M. Teletović,,55,61
296,3,2:42.0,M. Teletović misses 2-pt layup from 1 ft,,55,61
297,3,2:41.0,Offensive rebound by B. Lopez,,55,61
298,3,2:40.0,B. Lopez makes 2-pt tip-in at rim,,57,61
299,3,2:14.0,,C. Bosh makes 3-pt jump shot from 23 ft (assist by D. Granger),57,64
300,3,1:55.0,M. Teletović misses 3-pt jump shot from 25 ft,,57,64
301,3,1:54.0,,Defensive rebound by M. Chalmers,57,64
302,3,1:39.0,,H. Whiteside misses 2-pt layup at rim (block by B. Lopez),57,64
303,3,1:38.0,Defensive rebound by B. Lopez,,57,64
304,3,1:26.0,B. Lopez misses 2-pt jump shot from 18 ft,,57,64
305,3,1:25.0,,Defensive rebound by D. Granger,57,64
306,3,1:04.0,,D. Granger misses 2-pt jump shot from 11 ft,57,64
307,3,1:03.0,Defensive rebound by J. Johnson,,57,64
308,3,0:55.0,Personal foul by M. Chalmers (drawn by B. Lopez),,57,64
309,3,0:55.0,B. Lopez makes free throw 1 of 2,,58,64
310,3,0:55.0,,N. Cole enters the game for M. Chalmers,58,64
311,3,0:55.0,B. Bogdanović enters the game for J. Johnson,,58,64
312,3,0:55.0,B. Lopez makes free throw 2 of 2,,59,64
313,3,0:35.0,,Personal foul by M. Teletović (drawn by C. Bosh),59,64
314,3,0:23.0,,D. Granger misses 2-pt jump shot from 16 ft,59,64
315,3,0:22.0,,Offensive rebound by J. Ennis,59,64
316,3,0:21.0,,Turnover by Team (shot clock),59,64
317,3,0:03.0,M. Teletović misses 3-pt jump shot from 24 ft,,59,64
318,3,0:01.0,,Defensive rebound by D. Granger,59,64
319,4,11:46.0,,C. Bosh makes 2-pt jump shot from 18 ft (assist by N. Cole),59,66
320,4,11:25.0,B. Lopez misses 2-pt jump shot from 14 ft (block by H. Whiteside),,59,66
321,4,11:24.0,,Defensive rebound by N. Cole,59,66
322,4,11:20.0,,N. Cole makes 2-pt layup from 1 ft (assist by J. Ennis),59,68
323,4,11:18.0,Brooklyn full timeout,,59,68
324,4,11:02.0,M. Teletović makes 3-pt jump shot from 24 ft (assist by D. Williams),,62,68
325,4,10:36.0,,J. Ennis misses 2-pt jump shot from 11 ft,62,68
326,4,10:35.0,Defensive rebound by M. Teletović,,62,68
327,4,10:24.0,B. Lopez makes 2-pt hook shot from 8 ft (assist by D. Williams),,64,68
328,4,9:56.0,,C. Bosh makes 2-pt jump shot from 14 ft,64,70
329,4,9:38.0,Personal foul by C. Bosh (drawn by D. Williams),,64,70
330,4,9:29.0,B. Lopez makes 2-pt layup from 2 ft (assist by D. Williams),,66,70
331,4,9:08.0,,Shooting foul by D. Williams (drawn by J. Ennis),66,70
332,4,9:08.0,,J. Ennis makes free throw 1 of 2,66,71
333,4,9:08.0,J. Johnson enters the game for B. Bogdanović,,66,71
334,4,9:08.0,,J. Ennis makes free throw 2 of 2,66,72
335,4,8:54.0,Official timeout,,66,72
336,4,8:46.0,M. Teletović misses 3-pt jump shot from 24 ft,,66,72
337,4,8:45.0,,Defensive rebound by H. Whiteside,66,72
338,4,8:24.0,,C. Bosh makes 2-pt jump shot from 16 ft,66,74
339,4,8:00.0,J. Johnson makes 2-pt jump shot from 7 ft,,68,74
340,4,7:43.0,,H. Whiteside makes 2-pt dunk at rim (assist by J. Ennis),68,76
341,4,7:28.0,Personal foul by D. Granger (drawn by J. Johnson),,68,76
342,4,7:28.0,,D. Wade enters the game for J. Ennis,68,76
343,4,7:20.0,D. Williams makes 2-pt jump shot from 19 ft,,70,76
344,4,6:57.0,,C. Bosh misses 2-pt jump shot from 15 ft,70,76
345,4,6:56.0,Defensive rebound by D. Williams,,70,76
346,4,6:43.0,A. Anderson misses 3-pt jump shot from 24 ft,,70,76
347,4,6:42.0,,Defensive rebound by H. Whiteside,70,76
348,4,6:22.0,,D. Granger misses 3-pt jump shot from 24 ft,70,76
349,4,6:21.0,Defensive rebound by D. Williams,,70,76
350,4,6:11.0,Personal foul by N. Cole (drawn by M. Teletović),,70,76
351,4,6:00.0,D. Williams misses 2-pt jump shot from 7 ft (block by H. Whiteside),,70,76
352,4,5:59.0,Offensive rebound by Team,,70,76
353,4,5:59.0,,Miami full timeout,70,76
354,4,5:55.0,J. Johnson misses 3-pt jump shot from 24 ft,,70,76
355,4,5:54.0,,Defensive rebound by C. Bosh,70,76
356,4,5:31.0,,D. Wade makes 2-pt jump shot from 17 ft,70,78
357,4,5:10.0,B. Lopez makes 2-pt jump shot from 16 ft (assist by D. Williams),,72,78
358,4,4:49.0,,D. Wade makes 2-pt jump shot from 11 ft (assist by C. Bosh),72,80
359,4,4:49.0,,Shooting foul by A. Anderson (drawn by D. Wade),72,80
360,4,4:49.0,,D. Wade makes free throw 1 of 1,72,81
361,4,4:34.0,B. Lopez makes 2-pt jump shot from 19 ft (assist by D. Williams),,74,81
362,4,4:10.0,,C. Bosh misses 3-pt jump shot from 24 ft,74,81
363,4,4:09.0,Defensive rebound by D. Williams,,74,81
364,4,3:58.0,B. Lopez misses 2-pt jump shot from 19 ft,,74,81
365,4,3:57.0,,Defensive rebound by H. Whiteside,74,81
366,4,3:44.0,,D. Wade makes 2-pt jump shot from 6 ft,74,83
367,4,3:31.0,Personal foul by D. Granger (drawn by J. Johnson),,74,83
368,4,3:25.0,M. Teletović misses 2-pt layup from 1 ft,,74,83
369,4,3:24.0,Offensive rebound by B. Lopez,,74,83
370,4,3:22.0,B. Lopez misses 2-pt hook shot from 6 ft,,74,83
371,4,3:19.0,Offensive rebound by M. Teletović,,74,83
372,4,3:18.0,M. Teletović makes 2-pt tip-in from 1 ft,,76,83
373,4,2:58.0,,Turnover by D. Wade (bad pass),76,83
374,4,2:58.0,Brooklyn full timeout,,76,83
375,4,2:58.0,,C. Andersen enters the game for H. Whiteside,76,83
376,4,2:58.0,,M. Chalmers enters the game for N. Cole,76,83
377,4,2:40.0,Personal foul by D. Wade (drawn by B. Lopez),,76,83
378,4,2:40.0,B. Lopez makes free throw 1 of 2,,77,83
379,4,2:40.0,B. Lopez makes free throw 2 of 2,,78,83
380,4,2:29.0,,Offensive foul by C. Bosh (drawn by D. Williams),78,83
381,4,2:29.0,,Turnover by C. Bosh (offensive foul),78,83
382,4,2:16.0,J. Johnson misses 2-pt jump shot from 8 ft (block by D. Granger),,78,83
383,4,2:15.0,Offensive rebound by Team,,78,83
384,4,2:10.0,B. Lopez makes 2-pt hook shot from 9 ft (assist by J. Johnson),,80,83
