,QUARTER,TIME_REMAINING,ATLANTA_ACTION,DETROIT_ACTION,ATLANTA_SCORE,DETROIT_SCORE
132,2,6:14.0,,J. Meeks misses 2-pt jump shot from 21 ft,41,45
133,2,6:13.0,Defensive rebound by T. Sefolosha,,41,45
134,2,6:04.0,P. Antić misses 2-pt jump shot from 18 ft,,41,45
135,2,6:03.0,,Defensive rebound by R. Jackson,41,45
136,2,5:48.0,,S. Williams misses 3-pt jump shot from 23 ft,41,45
137,2,5:47.0,Defensive rebound by K. Bazemore,,41,45
138,2,5:39.0,Turnover by K. Bazemore (lost ball; steal by J. Meeks),,41,45
139,2,5:39.0,,Personal foul by M. Muscala (drawn by J. Meeks),41,45
140,2,5:39.0,Official timeout,,41,45
141,2,5:39.0,,K. Caldwell-Pope enters the game for R. Jackson,41,45
142,2,5:39.0,,J. Lucas III enters the game for J. Meeks,41,45
143,2,5:39.0,,A. Tolliver enters the game for S. Williams,41,45
144,2,5:39.0,,A. Drummond enters the game for J. Anthony,41,45
145,2,5:15.0,,T. Prince misses 2-pt jump shot from 16 ft,41,45
146,2,5:13.0,Defensive rebound by S. Mack,,41,45
147,2,5:06.0,Turnover by S. Mack (bad pass; steal by J. Lucas III),,41,45
148,2,4:56.0,,J. Lucas III makes 2-pt jump shot from 19 ft (assist by K. Caldwell-Pope),41,47
149,2,4:31.0,P. Antić misses 3-pt jump shot from 23 ft,,41,47
150,2,4:30.0,,Defensive rebound by K. Caldwell-Pope,41,47
151,2,4:13.0,,T. Prince misses 2-pt hook shot from 5 ft,41,47
152,2,4:11.0,Defensive rebound by M. Muscala,,41,47
153,2,4:04.0,S. Mack makes 2-pt jump shot from 7 ft,,43,47
154,2,3:38.0,,J. Lucas III misses 3-pt jump shot from 23 ft,43,47
155,2,3:37.0,Defensive rebound by M. Muscala,,43,47
156,2,3:26.0,M. Muscala makes 2-pt jump shot from 18 ft (assist by T. Sefolosha),,45,47
157,2,3:11.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,45,47
158,2,3:10.0,Defensive rebound by S. Mack,,45,47
159,2,3:02.0,P. Antić misses 3-pt jump shot from 26 ft,,45,47
160,2,3:01.0,Offensive rebound by T. Sefolosha,,45,47
161,2,2:57.0,Atlanta full timeout,,45,47
162,2,2:57.0,A. Daye enters the game for P. Antić,,45,47
163,2,2:51.0,T. Sefolosha makes 2-pt layup at rim (assist by A. Daye),,47,47
164,2,2:34.0,,K. Caldwell-Pope misses 2-pt jump shot from 3 ft,47,47
165,2,2:33.0,Defensive rebound by T. Sefolosha,,47,47
166,2,2:29.0,Turnover by T. Sefolosha (lost ball; steal by T. Prince),,47,47
167,2,2:27.0,,Turnover by T. Prince (bad pass),47,47
168,2,2:17.0,Turnover by A. Daye (bad pass),,47,47
169,2,2:07.0,,Turnover by J. Lucas III (bad pass; steal by S. Mack),47,47
170,2,2:01.0,K. Bazemore makes 3-pt jump shot from 25 ft (assist by S. Mack),,50,47
171,2,1:42.0,,K. Caldwell-Pope misses 2-pt jump shot from 3 ft,50,47
172,2,1:41.0,Defensive rebound by M. Muscala,,50,47
173,2,1:36.0,Turnover by S. Mack (bad pass; steal by A. Drummond),,50,47
174,2,1:33.0,,Turnover by A. Drummond (bad pass; steal by A. Daye),50,47
175,2,1:26.0,S. Mack misses 3-pt jump shot from 26 ft,,50,47
176,2,1:25.0,,Defensive rebound by J. Lucas III,50,47
177,2,1:13.0,,Turnover by T. Prince (step out of bounds),50,47
178,2,1:13.0,,R. Jackson enters the game for J. Lucas III,50,47
179,2,0:59.0,Turnover by M. Muscala (lost ball; steal by A. Drummond),,50,47
180,2,0:56.0,,K. Caldwell-Pope makes 2-pt layup at rim (assist by T. Prince),50,49
181,2,0:56.0,,Shooting foul by K. Bazemore (drawn by K. Caldwell-Pope),50,49
182,2,0:56.0,,K. Caldwell-Pope makes free throw 1 of 1,50,50
183,2,0:35.0,K. Bazemore misses 3-pt jump shot from 27 ft,,50,50
184,2,0:32.0,Offensive rebound by Team,,50,50
185,2,0:32.0,Turnover by Team (shot clock),,50,50
186,2,0:21.0,,A. Drummond makes 2-pt layup at rim (assist by R. Jackson),50,52
187,2,0:04.0,M. Muscala misses 2-pt jump shot from 18 ft,,50,52
188,2,0:03.0,,Defensive rebound by A. Tolliver,50,52
189,2,0:01.0,,K. Caldwell-Pope misses 3-pt jump shot from 51 ft,50,52
190,2,0:00.0,,Offensive rebound by Team,50,52
191,3,11:46.0,K. Korver misses 3-pt jump shot from 25 ft,,50,52
192,3,11:45.0,,Defensive rebound by A. Tolliver,50,52
193,3,11:30.0,,Shooting foul by A. Horford (drawn by A. Drummond),50,52
194,3,11:30.0,,A. Drummond misses free throw 1 of 2,50,52
195,3,11:30.0,,Offensive rebound by Team,50,52
196,3,11:30.0,,A. Drummond makes free throw 2 of 2,50,53
197,3,11:14.0,D. Carroll misses 2-pt layup from 1 ft (block by A. Drummond),,50,53
198,3,11:12.0,,Defensive rebound by R. Jackson,50,53
199,3,11:03.0,,A. Drummond misses 2-pt jump shot from 3 ft,50,53
200,3,11:03.0,Defensive rebound by K. Korver,,50,53
201,3,11:03.0,Personal foul by A. Drummond (drawn by K. Korver),,50,53
202,3,10:53.0,A. Horford misses 2-pt jump shot from 7 ft,,50,53
203,3,10:52.0,Offensive rebound by J. Teague,,50,53
204,3,10:52.0,,Loose ball foul by C. Butler (drawn by D. Carroll),50,53
205,3,10:52.0,,Technical foul by C. Butler,50,53
206,3,10:52.0,K. Korver misses technical free throw,,50,53
207,3,10:52.0,Offensive rebound by Team,,50,53
208,3,10:46.0,K. Korver misses 2-pt jump shot from 18 ft,,50,53
209,3,10:45.0,,Defensive rebound by A. Drummond,50,53
210,3,10:38.0,,Turnover by C. Butler (bad pass; steal by P. Millsap),50,53
211,3,10:28.0,Shooting foul by A. Tolliver (drawn by P. Millsap),,50,53
212,3,10:28.0,P. Millsap makes free throw 1 of 2,,51,53
213,3,10:28.0,P. Millsap makes free throw 2 of 2,,52,53
214,3,10:16.0,,R. Jackson misses 2-pt jump shot from 8 ft,52,53
215,3,10:15.0,Defensive rebound by A. Horford,,52,53
216,3,10:08.0,K. Korver makes 3-pt jump shot from 26 ft (assist by J. Teague),,55,53
217,3,9:53.0,,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by R. Jackson),55,56
218,3,9:40.0,P. Millsap misses 3-pt jump shot from 26 ft,,55,56
219,3,9:39.0,Offensive rebound by A. Horford,,55,56
220,3,9:34.0,K. Korver makes 3-pt jump shot from 26 ft (assist by A. Horford),,58,56
221,3,9:26.0,,Detroit full timeout,58,56
222,3,9:26.0,,J. Lucas III enters the game for R. Jackson,58,56
223,3,9:16.0,,K. Caldwell-Pope makes 2-pt jump shot from 14 ft,58,58
224,3,9:05.0,J. Teague misses 3-pt jump shot from 26 ft,,58,58
225,3,9:04.0,,Defensive rebound by A. Drummond,58,58
226,3,8:46.0,,K. Caldwell-Pope makes 3-pt jump shot from 23 ft (assist by J. Lucas III),58,61
227,3,8:25.0,Turnover by A. Horford (bad pass; steal by J. Lucas III),,58,61
228,3,8:18.0,,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,58,61
229,3,8:17.0,,Offensive rebound by A. Tolliver,58,61
230,3,8:13.0,,C. Butler misses 2-pt jump shot from 14 ft,58,61
231,3,8:10.0,,Offensive rebound by A. Drummond,58,61
232,3,8:09.0,,A. Drummond misses 2-pt tip-in at rim,58,61
233,3,8:08.0,,Offensive rebound by A. Drummond,58,61
234,3,7:51.0,,K. Caldwell-Pope makes 2-pt layup at rim,58,63
235,3,7:31.0,K. Korver makes 3-pt jump shot from 25 ft (assist by J. Teague),,61,63
236,3,7:19.0,,J. Lucas III misses 3-pt jump shot from 26 ft,61,63
237,3,7:18.0,Defensive rebound by D. Carroll,,61,63
238,3,7:06.0,Turnover by D. Carroll (bad pass),,61,63
239,3,6:54.0,,C. Butler misses 3-pt jump shot from 23 ft,61,63
240,3,6:53.0,Defensive rebound by D. Carroll,,61,63
241,3,6:33.0,D. Carroll makes 2-pt jump shot from 6 ft (assist by P. Millsap),,63,63
242,3,6:19.0,,K. Caldwell-Pope misses 2-pt jump shot from 18 ft,63,63
243,3,6:18.0,Defensive rebound by P. Millsap,,63,63
244,3,6:02.0,Personal foul by K. Caldwell-Pope (drawn by D. Carroll),,63,63
245,3,5:46.0,P. Millsap misses 2-pt jump shot from 16 ft,,63,63
246,3,5:46.0,,Defensive rebound by A. Drummond,63,63
247,3,5:31.0,,A. Drummond makes 2-pt hook shot from 5 ft (assist by C. Butler),63,65
248,3,5:15.0,A. Horford misses 2-pt jump shot from 14 ft,,63,65
249,3,5:14.0,Offensive rebound by D. Carroll,,63,65
250,3,5:12.0,D. Carroll makes 2-pt layup at rim,,65,65
251,3,4:49.0,,Turnover by A. Tolliver (step out of bounds),65,65
252,3,4:49.0,Atlanta full timeout,,65,65
253,3,4:49.0,P. Antić enters the game for D. Carroll,,65,65
254,3,4:49.0,K. Bazemore enters the game for P. Millsap,,65,65
255,3,4:49.0,T. Sefolosha enters the game for A. Horford,,65,65
256,3,4:49.0,M. Muscala enters the game for K. Korver,,65,65
257,3,4:49.0,S. Mack enters the game for J. Teague,,65,65
258,3,4:29.0,T. Sefolosha makes 3-pt jump shot from 25 ft (assist by S. Mack),,68,65
259,3,4:14.0,,J. Lucas III makes 2-pt jump shot from 19 ft,68,67
260,3,3:49.0,T. Sefolosha makes 2-pt jump shot from 20 ft (assist by M. Muscala),,70,67
261,3,3:36.0,,K. Caldwell-Pope makes 2-pt dunk at rim (assist by J. Lucas III),70,69
262,3,3:23.0,Turnover by M. Muscala (3 sec),,70,69
263,3,3:10.0,,J. Lucas III misses 2-pt jump shot from 20 ft,70,69
264,3,3:09.0,Defensive rebound by T. Sefolosha,,70,69
265,3,2:59.0,S. Mack makes 2-pt jump shot from 7 ft (assist by T. Sefolosha),,72,69
266,3,2:40.0,,A. Tolliver makes 3-pt jump shot from 26 ft (assist by K. Caldwell-Pope),72,72
267,3,2:15.0,S. Mack misses 2-pt hook shot from 5 ft,,72,72
268,3,2:13.0,,Defensive rebound by A. Tolliver,72,72
269,3,2:01.0,,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,72,72
270,3,2:00.0,Defensive rebound by P. Antić,,72,72
271,3,1:46.0,T. Sefolosha misses 2-pt layup at rim,,72,72
272,3,1:44.0,,Defensive rebound by A. Tolliver,72,72
273,3,1:27.0,,A. Tolliver misses 3-pt jump shot from 23 ft,72,72
274,3,1:27.0,,Offensive rebound by A. Drummond,72,72
275,3,1:27.0,,Shooting foul by T. Sefolosha (drawn by A. Drummond),72,72
276,3,1:27.0,,A. Drummond misses free throw 1 of 2,72,72
277,3,1:27.0,,Offensive rebound by Team,72,72
278,3,1:27.0,,T. Prince enters the game for C. Butler,72,72
279,3,1:27.0,,J. Meeks enters the game for K. Caldwell-Pope,72,72
280,3,1:27.0,,A. Drummond misses free throw 2 of 2,72,72
281,3,1:26.0,Defensive rebound by M. Muscala,,72,72
282,3,1:07.0,P. Antić misses 3-pt jump shot from 26 ft,,72,72
283,3,1:05.0,Offensive rebound by M. Muscala,,72,72
284,3,1:02.0,M. Muscala misses 2-pt tip-in at rim,,72,72
285,3,1:01.0,,Defensive rebound by T. Prince,72,72
286,3,0:49.0,,Personal foul by K. Bazemore (drawn by A. Drummond),72,72
287,3,0:49.0,,A. Drummond makes free throw 1 of 2,72,73
288,3,0:49.0,,A. Drummond misses free throw 2 of 2,72,73
289,3,0:49.0,Defensive rebound by T. Sefolosha,,72,73
290,3,0:34.0,S. Mack misses 3-pt jump shot from 27 ft,,72,73
291,3,0:33.0,,Defensive rebound by A. Drummond,72,73
292,3,0:19.0,,A. Drummond makes 2-pt layup from 1 ft (assist by T. Prince),72,75
293,3,0:19.0,,Shooting foul by M. Muscala (drawn by A. Drummond),72,75
294,3,0:19.0,,A. Drummond makes free throw 1 of 1,72,76
295,3,0:02.0,T. Sefolosha misses 3-pt jump shot from 24 ft,,72,76
296,3,0:01.0,Offensive rebound by M. Muscala,,72,76
297,4,11:46.0,,T. Prince misses 2-pt layup at rim,72,76
298,4,11:44.0,,Offensive rebound by T. Prince,72,76
299,4,11:43.0,,T. Prince misses 2-pt tip-in at rim,72,76
300,4,11:42.0,,Offensive rebound by A. Drummond,72,76
301,4,11:41.0,,A. Drummond makes 2-pt layup at rim,72,78
302,4,11:25.0,P. Millsap misses 3-pt jump shot from 22 ft,,72,78
303,4,11:24.0,Offensive rebound by D. Carroll,,72,78
304,4,11:11.0,P. Millsap misses 2-pt layup at rim,,72,78
305,4,11:10.0,,Defensive rebound by A. Tolliver,72,78
306,4,11:02.0,,R. Jackson makes 3-pt jump shot from 26 ft,72,81
307,4,10:43.0,Turnover by A. Horford (lost ball; steal by J. Meeks),,72,81
308,4,10:38.0,,T. Prince makes 2-pt dunk at rim (assist by J. Meeks),72,83
309,4,10:38.0,Atlanta full timeout,,72,83
310,4,10:34.0,,J. Anthony enters the game for A. Drummond,72,83
311,4,10:21.0,A. Horford makes 2-pt layup at rim (assist by J. Teague),,74,83
312,4,10:05.0,,A. Tolliver misses 3-pt jump shot from 23 ft,74,83
313,4,10:04.0,Defensive rebound by K. Korver,,74,83
314,4,9:59.0,D. Carroll makes 2-pt layup at rim (assist by P. Millsap),,76,83
315,4,9:41.0,,R. Jackson misses 2-pt jump shot from 14 ft,76,83
316,4,9:41.0,Defensive rebound by Team,,76,83
317,4,9:41.0,Personal foul by J. Anthony (drawn by D. Carroll),,76,83
318,4,9:27.0,Turnover by K. Korver (bad pass; steal by T. Prince),,76,83
319,4,9:09.0,,J. Meeks misses 2-pt jump shot from 7 ft,76,83
320,4,9:07.0,Defensive rebound by P. Millsap,,76,83
321,4,9:00.0,P. Millsap misses 2-pt jump shot from 4 ft,,76,83
322,4,8:59.0,Offensive rebound by A. Horford,,76,83
323,4,8:55.0,A. Horford makes 2-pt hook shot from 4 ft,,78,83
324,4,8:43.0,,Personal foul by P. Millsap (drawn by R. Jackson),78,83
325,4,8:34.0,,R. Jackson makes 2-pt layup at rim,78,85
326,4,8:29.0,Turnover by D. Carroll (traveling),,78,85
327,4,8:17.0,,R. Jackson makes 2-pt jump shot from 7 ft,78,87
328,4,8:04.0,J. Teague makes 2-pt layup at rim,,80,87
329,4,7:39.0,,J. Meeks misses 3-pt jump shot from 25 ft,80,87
330,4,7:38.0,Defensive rebound by Team,,80,87
331,4,7:38.0,,J. Lucas III enters the game for R. Jackson,80,87
332,4,7:26.0,J. Teague makes 2-pt jump shot from 6 ft,,82,87
333,4,7:18.0,,Detroit full timeout,82,87
334,4,7:18.0,P. Antić enters the game for D. Carroll,,82,87
335,4,7:18.0,M. Muscala enters the game for P. Millsap,,82,87
336,4,7:18.0,K. Bazemore enters the game for A. Horford,,82,87
337,4,7:18.0,S. Mack enters the game for K. Korver,,82,87
338,4,7:18.0,T. Sefolosha enters the game for J. Teague,,82,87
339,4,7:18.0,,K. Caldwell-Pope enters the game for J. Meeks,82,87
340,4,7:07.0,,A. Tolliver makes 3-pt jump shot from 22 ft (assist by K. Caldwell-Pope),82,90
341,4,6:52.0,K. Bazemore misses 3-pt jump shot from 23 ft,,82,90
342,4,6:50.0,,Defensive rebound by A. Tolliver,82,90
343,4,6:42.0,,J. Lucas III misses 2-pt jump shot from 19 ft,82,90
344,4,6:41.0,Defensive rebound by M. Muscala,,82,90
345,4,6:32.0,T. Sefolosha misses 2-pt jump shot from 4 ft (block by J. Anthony),,82,90
346,4,6:30.0,Offensive rebound by M. Muscala,,82,90
347,4,6:30.0,M. Muscala misses 2-pt layup at rim (block by T. Prince),,82,90
348,4,6:30.0,,Defensive rebound by Team,82,90
349,4,6:09.0,,T. Prince makes 2-pt jump shot from 17 ft (assist by J. Lucas III),82,92
350,4,5:48.0,T. Sefolosha misses 2-pt jump shot from 3 ft (block by J. Anthony),,82,92
351,4,5:46.0,,Defensive rebound by J. Anthony,82,92
352,4,5:24.0,,J. Lucas III makes 2-pt jump shot from 13 ft,82,94
353,4,5:08.0,T. Sefolosha misses 2-pt jump shot from 19 ft,,82,94
354,4,5:07.0,,Defensive rebound by J. Anthony,82,94
355,4,4:54.0,,A. Tolliver misses 2-pt jump shot from 4 ft,82,94
356,4,4:53.0,Defensive rebound by M. Muscala,,82,94
357,4,4:40.0,P. Antić misses 3-pt jump shot from 23 ft,,82,94
358,4,4:39.0,,Defensive rebound by A. Tolliver,82,94
359,4,4:24.0,,J. Lucas III makes 2-pt jump shot from 20 ft,82,96
360,4,4:23.0,Atlanta full timeout,,82,96
361,4,4:23.0,A. Daye enters the game for P. Antić,,82,96
362,4,4:09.0,K. Bazemore misses 3-pt jump shot from 23 ft,,82,96
363,4,4:09.0,Offensive rebound by Team,,82,96
364,4,3:55.0,K. Bazemore misses 2-pt layup at rim (block by J. Anthony),,82,96
365,4,3:54.0,Offensive rebound by M. Muscala,,82,96
366,4,3:53.0,M. Muscala misses 2-pt tip-in at rim,,82,96
367,4,3:53.0,Offensive rebound by Team,,82,96
368,4,3:49.0,S. Mack makes 2-pt jump shot from 15 ft (assist by K. Bazemore),,84,96
369,4,3:30.0,,Shooting foul by A. Daye (drawn by A. Tolliver),84,96
370,4,3:30.0,,A. Tolliver makes free throw 1 of 2,84,97
371,4,3:30.0,,A. Tolliver makes free throw 2 of 2,84,98
372,4,3:08.0,M. Muscala misses 2-pt jump shot from 16 ft,,84,98
373,4,3:07.0,,Defensive rebound by A. Tolliver,84,98
374,4,2:44.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,84,98
375,4,2:42.0,Defensive rebound by M. Muscala,,84,98
376,4,2:28.0,T. Sefolosha misses 2-pt layup at rim (block by J. Anthony),,84,98
377,4,2:26.0,,Defensive rebound by A. Tolliver,84,98
378,4,2:05.0,,J. Lucas III makes 2-pt layup from 1 ft,84,100
379,4,1:52.0,Shooting foul by J. Lucas III (drawn by T. Sefolosha),,84,100
