,QUARTER,TIME_REMAINING,PORTLAND_ACTION,UTAH_ACTION,PORTLAND_SCORE,UTAH_SCORE
392,4,2:36.0,,G. Hayward makes 2-pt layup from 1 ft (assist by R. Gobert),71,90
393,4,2:36.0,Portland full timeout,,71,90
394,4,2:36.0,C. McCollum enters the game for N. Batum,,71,90
395,4,2:36.0,M. Leonard enters the game for L. Aldridge,,71,90
396,4,2:36.0,D. Wright enters the game for R. Lopez,,71,90
397,4,2:36.0,A. Crabbe enters the game for W. Matthews,,71,90
398,4,2:36.0,S. Blake enters the game for D. Lillard,,71,90
399,4,2:18.0,C. McCollum makes 2-pt layup from 2 ft,,73,90
400,4,2:18.0,Shooting foul by R. Gobert (drawn by C. McCollum),,73,90
401,4,2:18.0,,J. Ingles enters the game for R. Gobert,73,90
402,4,2:18.0,C. McCollum makes free throw 1 of 1,,74,90
403,4,2:04.0,,G. Hayward makes 2-pt jump shot from 13 ft,74,92
404,4,1:43.0,D. Wright misses 2-pt jump shot from 20 ft,,74,92
405,4,1:41.0,,Defensive rebound by G. Hayward,74,92
406,4,1:18.0,,T. Burke misses 2-pt jump shot from 8 ft,74,92
407,4,1:17.0,Defensive rebound by M. Leonard,,74,92
408,4,1:17.0,Personal foul by E. Millsap (drawn by S. Blake),,74,92
409,4,1:17.0,S. Blake makes free throw 1 of 2,,75,92
410,4,1:17.0,,I. Clark enters the game for G. Hayward,75,92
411,4,1:17.0,,J. Evans enters the game for D. Favors,75,92
412,4,1:17.0,S. Blake makes free throw 2 of 2,,76,92
413,4,0:58.0,,I. Clark misses 3-pt jump shot from 24 ft,76,92
414,4,0:56.0,Defensive rebound by D. Wright,,76,92
415,4,0:45.0,C. McCollum misses 2-pt jump shot from 18 ft,,76,92
416,4,0:44.0,,Defensive rebound by E. Millsap,76,92
417,4,0:20.0,,T. Burke misses 3-pt jump shot from 27 ft,76,92
418,4,0:18.0,,Offensive rebound by I. Clark,76,92
