,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,PHOENIX_ACTION,SAN ANTONIO_SCORE,PHOENIX_SCORE
99,1,1:16.0,,Shooting foul by C. Joseph (drawn by I. Thomas),21,8
100,1,1:16.0,,I. Thomas makes free throw 1 of 2,21,9
101,1,1:16.0,,I. Thomas misses free throw 2 of 2,21,9
102,1,1:15.0,Defensive rebound by B. Diaw,,21,9
103,1,0:59.0,B. Diaw misses 3-pt jump shot from 25 ft,,21,9
104,1,0:58.0,,Defensive rebound by Team,21,9
105,1,0:47.0,,I. Thomas misses 2-pt jump shot from 8 ft,21,9
106,1,0:45.0,Defensive rebound by M. Ginóbili,,21,9
107,1,0:38.0,C. Joseph misses 3-pt jump shot from 23 ft,,21,9
108,1,0:36.0,Offensive rebound by B. Diaw,,21,9
109,1,0:20.0,B. Diaw makes 3-pt jump shot from 22 ft (assist by M. Ginóbili),,24,9
110,1,0:03.0,,G. Dragić misses 2-pt layup from 1 ft,24,9
111,1,0:02.0,,Offensive rebound by A. Len,24,9
112,1,0:02.0,,A. Len makes 2-pt layup from 2 ft,24,11
113,1,0:00.0,C. Joseph misses 3-pt jump shot from 46 ft,,24,11
114,1,0:00.0,Offensive rebound by Team,,24,11
115,2,11:42.0,,Shooting foul by M. Belinelli (drawn by G. Green),24,11
116,2,11:42.0,,G. Green misses free throw 1 of 2,24,11
117,2,11:42.0,,Offensive rebound by Team,24,11
118,2,11:42.0,,G. Green makes free throw 2 of 2,24,12
119,2,11:28.0,A. Baynes misses 2-pt jump shot from 3 ft,,24,12
120,2,11:24.0,,Defensive rebound by E. Bledsoe,24,12
121,2,11:22.0,,Shooting foul by B. Diaw (drawn by A. Tolliver),24,12
122,2,11:22.0,,A. Tolliver makes free throw 1 of 2,24,13
123,2,11:22.0,J. Ayres enters the game for A. Baynes,,24,13
124,2,11:22.0,,A. Tolliver misses free throw 2 of 2,24,13
125,2,11:20.0,Defensive rebound by J. Ayres,,24,13
126,2,11:09.0,Personal foul by E. Bledsoe (drawn by J. Ayres),,24,13
127,2,11:03.0,M. Ginóbili misses 2-pt jump shot from 16 ft (block by A. Len),,24,13
128,2,11:01.0,,Defensive rebound by E. Bledsoe,24,13
129,2,10:56.0,,Shooting block foul by C. Joseph (drawn by E. Bledsoe),24,13
130,2,10:56.0,,E. Bledsoe makes free throw 1 of 2,24,14
131,2,10:56.0,,E. Bledsoe makes free throw 2 of 2,24,15
132,2,10:36.0,Personal foul by I. Thomas (drawn by C. Joseph),,24,15
133,2,10:24.0,C. Joseph misses 2-pt jump shot from 11 ft,,24,15
134,2,10:22.0,,Defensive rebound by G. Green,24,15
135,2,10:14.0,,G. Green misses 3-pt jump shot from 24 ft,24,15
136,2,10:11.0,Defensive rebound by C. Joseph,,24,15
137,2,9:53.0,B. Diaw misses 3-pt jump shot from 24 ft,,24,15
138,2,9:51.0,,Defensive rebound by G. Green,24,15
139,2,9:45.0,,Personal foul by C. Joseph (drawn by I. Thomas),24,15
140,2,9:40.0,,A. Len makes 2-pt dunk at rim (assist by I. Thomas),24,17
141,2,9:40.0,San Antonio full timeout,,24,17
142,2,9:17.0,C. Joseph makes 2-pt layup from 1 ft,,26,17
143,2,9:01.0,T. Parker enters the game for C. Joseph,,26,17
144,2,9:01.0,D. Green enters the game for M. Ginóbili,,26,17
145,2,8:55.0,,I. Thomas makes 2-pt layup from 1 ft,26,19
146,2,8:35.0,Turnover by T. Parker (traveling),,26,19
147,2,8:35.0,,M. Morris enters the game for A. Tolliver,26,19
148,2,8:21.0,,E. Bledsoe makes 3-pt jump shot from 25 ft (assist by I. Thomas),26,22
149,2,8:06.0,Offensive foul by J. Ayres (drawn by I. Thomas),,26,22
150,2,8:06.0,Turnover by J. Ayres (offensive foul),,26,22
151,2,7:49.0,,Shooting foul by J. Ayres (drawn by A. Len),26,22
152,2,7:49.0,,A. Len makes free throw 1 of 2,26,23
153,2,7:49.0,A. Daye enters the game for B. Diaw,,26,23
154,2,7:49.0,,A. Len makes free throw 2 of 2,26,24
155,2,7:35.0,J. Ayres makes 2-pt layup from 2 ft (assist by T. Parker),,28,24
156,2,7:19.0,,M. Morris misses 2-pt jump shot from 3 ft,28,24
157,2,7:16.0,Defensive rebound by J. Ayres,,28,24
158,2,7:11.0,T. Parker makes 2-pt jump shot from 6 ft,,30,24
159,2,7:00.0,,I. Thomas makes 2-pt jump shot from 13 ft,30,26
160,2,6:43.0,T. Parker misses 2-pt jump shot from 13 ft,,30,26
161,2,6:42.0,,Defensive rebound by E. Bledsoe,30,26
162,2,6:26.0,,M. Morris makes 2-pt layup from 1 ft,30,28
163,2,6:15.0,D. Green misses 2-pt jump shot from 3 ft (block by M. Morris),,30,28
164,2,6:12.0,,Defensive rebound by M. Morris,30,28
165,2,6:09.0,,A. Len makes 2-pt dunk at rim (assist by E. Bledsoe),30,30
166,2,5:53.0,Personal foul by G. Green (drawn by M. Belinelli),,30,30
167,2,5:53.0,Official timeout,,30,30
168,2,5:53.0,,G. Dragić enters the game for A. Len,30,30
169,2,5:53.0,,M. Plumlee enters the game for G. Green,30,30
170,2,5:53.0,T. Duncan enters the game for D. Green,,30,30
171,2,5:53.0,K. Leonard enters the game for J. Ayres,,30,30
172,2,5:39.0,T. Parker makes 3-pt jump shot from 23 ft (assist by M. Belinelli),,33,30
173,2,5:12.0,,M. Morris misses 2-pt jump shot from 13 ft,33,30
174,2,5:09.0,Defensive rebound by T. Duncan,,33,30
175,2,5:02.0,K. Leonard misses 2-pt jump shot from 14 ft,,33,30
176,2,5:01.0,Offensive rebound by Team,,33,30
177,2,5:01.0,,Loose ball foul by M. Morris (drawn by T. Duncan),33,30
178,2,5:01.0,M. Ginóbili enters the game for M. Belinelli,,33,30
179,2,4:57.0,Personal foul by M. Plumlee (drawn by T. Parker),,33,30
180,2,4:57.0,T. Parker makes free throw 1 of 2,,34,30
181,2,4:57.0,,A. Len enters the game for M. Plumlee,34,30
182,2,4:57.0,T. Parker misses free throw 2 of 2,,34,30
183,2,4:57.0,Offensive rebound by T. Duncan,,34,30
184,2,4:45.0,T. Duncan makes 2-pt jump shot from 5 ft (assist by A. Daye),,36,30
185,2,4:31.0,,I. Thomas misses 2-pt jump shot from 15 ft,36,30
186,2,4:28.0,Defensive rebound by M. Ginóbili,,36,30
187,2,4:19.0,T. Duncan makes 2-pt layup from 2 ft (assist by T. Parker),,38,30
188,2,4:06.0,,E. Bledsoe misses 2-pt layup from 2 ft,38,30
189,2,4:06.0,,Offensive rebound by A. Len,38,30
190,2,4:06.0,,A. Len makes 2-pt layup at rim,38,32
191,2,4:06.0,,Shooting foul by A. Daye (drawn by A. Len),38,32
192,2,4:06.0,,A. Len misses free throw 1 of 1,38,32
193,2,4:05.0,Defensive rebound by K. Leonard,,38,32
194,2,3:43.0,A. Daye misses 3-pt jump shot from 25 ft,,38,32
195,2,3:40.0,,Defensive rebound by Team,38,32
196,2,3:40.0,,M. Morris enters the game for I. Thomas,38,32
197,2,3:29.0,,M. Morris makes 2-pt jump shot from 17 ft (assist by E. Bledsoe),38,34
198,2,3:13.0,Turnover by A. Daye (traveling),,38,34
199,2,3:00.0,,E. Bledsoe misses 2-pt layup from 1 ft,38,34
200,2,2:57.0,Defensive rebound by T. Duncan,,38,34
201,2,2:49.0,T. Parker makes 2-pt jump shot from 18 ft,,40,34
202,2,2:32.0,,A. Len misses 2-pt jump shot from 14 ft,40,34
203,2,2:30.0,,Offensive rebound by Team,40,34
204,2,2:30.0,Loose ball foul by A. Daye (drawn by M. Morris),,40,34
205,2,2:30.0,,Phoenix full timeout,40,34
206,2,2:30.0,,M. Morris makes free throw 1 of 2,40,35
207,2,2:30.0,,M. Morris makes free throw 2 of 2,40,36
208,2,2:16.0,A. Daye misses 3-pt jump shot from 25 ft,,40,36
209,2,2:14.0,,Defensive rebound by E. Bledsoe,40,36
210,2,2:00.0,,Turnover by G. Dragić (lost ball; steal by A. Daye),40,36
211,2,2:00.0,Personal foul by A. Len (drawn by T. Duncan),,40,36
212,2,2:00.0,T. Duncan makes free throw 1 of 2,,41,36
213,2,2:00.0,T. Duncan makes free throw 2 of 2,,42,36
214,2,1:38.0,,M. Morris misses 2-pt jump shot from 3 ft,42,36
215,2,1:35.0,,Offensive rebound by M. Morris,42,36
216,2,1:35.0,,M. Morris misses 2-pt layup from 2 ft,42,36
217,2,1:33.0,Defensive rebound by K. Leonard,,42,36
218,2,1:12.0,A. Daye makes 3-pt jump shot from 24 ft (assist by T. Duncan),,45,36
219,2,0:50.0,,E. Bledsoe misses 2-pt jump shot from 11 ft,45,36
220,2,0:47.0,Defensive rebound by K. Leonard,,45,36
221,2,0:31.0,K. Leonard misses 3-pt jump shot from 25 ft,,45,36
222,2,0:29.0,,Defensive rebound by M. Morris,45,36
223,2,0:13.0,,G. Dragić misses 3-pt jump shot from 25 ft,45,36
224,2,0:10.0,Defensive rebound by A. Daye,,45,36
225,2,0:02.0,T. Parker misses 2-pt layup from 1 ft,,45,36
226,2,0:01.0,,Defensive rebound by E. Bledsoe,45,36
227,3,11:39.0,,Shooting foul by A. Daye (drawn by M. Morris),45,36
228,3,11:39.0,,M. Morris makes free throw 1 of 2,45,37
229,3,11:39.0,,M. Morris makes free throw 2 of 2,45,38
230,3,11:21.0,D. Green misses 3-pt jump shot from 24 ft,,45,38
231,3,11:19.0,,Defensive rebound by M. Morris,45,38
232,3,11:13.0,,M. Morris misses 3-pt jump shot from 25 ft,45,38
233,3,11:12.0,Defensive rebound by Team,,45,38
234,3,10:59.0,T. Duncan makes 2-pt jump shot from 8 ft (assist by T. Parker),,47,38
235,3,10:43.0,,Shooting foul by A. Daye (drawn by G. Dragić),47,38
236,3,10:43.0,,G. Dragić makes free throw 1 of 2,47,39
237,3,10:43.0,,G. Dragić makes free throw 2 of 2,47,40
238,3,10:26.0,A. Daye misses 3-pt jump shot from 24 ft,,47,40
239,3,10:24.0,,Defensive rebound by M. Plumlee,47,40
240,3,10:10.0,,M. Plumlee misses 2-pt jump shot from 3 ft (block by D. Green),47,40
241,3,10:10.0,,Offensive rebound by Team,47,40
242,3,10:07.0,,M. Morris makes 2-pt jump shot from 12 ft (assist by M. Morris),47,42
243,3,9:54.0,Personal foul by E. Bledsoe (drawn by T. Parker),,47,42
244,3,9:44.0,Turnover by D. Green (offensive foul),,47,42
245,3,9:44.0,Offensive foul by D. Green (drawn by G. Dragić),,47,42
246,3,9:27.0,,M. Plumlee misses 2-pt hook shot from 4 ft,47,42
247,3,9:24.0,Defensive rebound by T. Duncan,,47,42
248,3,9:20.0,A. Daye misses 2-pt layup from 1 ft,,47,42
249,3,9:20.0,Offensive rebound by Team,,47,42
250,3,9:20.0,,Loose ball foul by M. Morris (drawn by T. Duncan),47,42
251,3,9:20.0,B. Diaw enters the game for A. Daye,,47,42
252,3,9:11.0,T. Parker misses 2-pt jump shot from 15 ft,,47,42
253,3,9:09.0,,Defensive rebound by M. Plumlee,47,42
254,3,9:05.0,,E. Bledsoe misses 2-pt jump shot from 4 ft,47,42
255,3,9:01.0,Defensive rebound by D. Green,,47,42
256,3,8:59.0,Shooting foul by M. Plumlee (drawn by K. Leonard),,47,42
257,3,8:59.0,K. Leonard makes free throw 1 of 2,,48,42
258,3,8:59.0,K. Leonard makes free throw 2 of 2,,49,42
259,3,8:45.0,,M. Morris makes 2-pt jump shot from 5 ft (assist by M. Morris),49,44
260,3,8:33.0,D. Green makes 3-pt jump shot from 24 ft (assist by T. Parker),,52,44
261,3,8:18.0,,G. Dragić makes 2-pt layup from 1 ft (assist by M. Plumlee),52,46
262,3,7:59.0,T. Parker makes 2-pt layup from 1 ft,,54,46
263,3,7:42.0,,M. Morris misses 2-pt jump shot from 17 ft,54,46
264,3,7:41.0,,Offensive rebound by E. Bledsoe,54,46
265,3,7:41.0,,E. Bledsoe makes 2-pt dunk at rim,54,48
266,3,7:41.0,,Shooting foul by D. Green (drawn by E. Bledsoe),54,48
267,3,7:41.0,Violation by T. Parker (lane),,54,48
268,3,7:41.0,,E. Bledsoe makes free throw 1 of 1,54,49
269,3,7:28.0,T. Parker misses 2-pt jump shot from 9 ft,,54,49
270,3,7:26.0,,Defensive rebound by M. Morris,54,49
271,3,7:21.0,,M. Morris makes 2-pt jump shot from 11 ft,54,51
272,3,7:19.0,San Antonio full timeout,,54,51
273,3,6:54.0,B. Diaw makes 2-pt jump shot from 12 ft (assist by T. Duncan),,56,51
274,3,6:35.0,,M. Morris misses 2-pt jump shot from 19 ft,56,51
275,3,6:33.0,Defensive rebound by K. Leonard,,56,51
276,3,6:21.0,K. Leonard misses 2-pt jump shot from 17 ft,,56,51
277,3,6:19.0,,Defensive rebound by M. Morris,56,51
278,3,6:07.0,,E. Bledsoe misses 2-pt layup from 1 ft,56,51
279,3,6:05.0,Defensive rebound by D. Green,,56,51
280,3,6:00.0,T. Duncan misses 2-pt layup at rim,,56,51
281,3,5:58.0,,Defensive rebound by M. Morris,56,51
282,3,5:54.0,,M. Plumlee makes 2-pt layup at rim (assist by M. Morris),56,53
283,3,5:30.0,T. Duncan makes 2-pt layup from 1 ft,,58,53
284,3,5:18.0,,M. Morris misses 3-pt jump shot from 23 ft,58,53
285,3,5:16.0,Defensive rebound by B. Diaw,,58,53
286,3,5:09.0,B. Diaw misses 2-pt layup from 1 ft,,58,53
287,3,5:07.0,,Defensive rebound by M. Morris,58,53
288,3,5:04.0,,G. Dragić misses 2-pt layup from 1 ft,58,53
289,3,5:00.0,,Offensive rebound by E. Bledsoe,58,53
290,3,4:50.0,,Personal foul by D. Green (drawn by M. Morris),58,53
291,3,4:50.0,M. Belinelli enters the game for K. Leonard,,58,53
292,3,4:50.0,C. Joseph enters the game for D. Green,,58,53
293,3,4:50.0,M. Ginóbili enters the game for T. Parker,,58,53
294,3,4:50.0,,I. Thomas enters the game for M. Plumlee,58,53
295,3,4:50.0,,A. Len enters the game for E. Bledsoe,58,53
296,3,4:44.0,,I. Thomas makes 2-pt jump shot from 3 ft (assist by G. Dragić),58,55
297,3,4:30.0,B. Diaw makes 2-pt layup from 1 ft,,60,55
298,3,4:15.0,,G. Dragić misses 3-pt jump shot from 25 ft,60,55
299,3,4:13.0,Defensive rebound by C. Joseph,,60,55
300,3,4:06.0,T. Duncan makes 2-pt layup from 1 ft (assist by M. Ginóbili),,62,55
301,3,3:59.0,,Phoenix full timeout,62,55
302,3,3:59.0,,A. Tolliver enters the game for M. Morris,62,55
303,3,3:41.0,,Turnover by I. Thomas (lost ball),62,55
304,3,3:22.0,M. Ginóbili misses 2-pt jump shot from 12 ft,,62,55
305,3,3:20.0,,Defensive rebound by A. Len,62,55
306,3,3:16.0,,G. Dragić makes 2-pt layup at rim (assist by I. Thomas),62,57
307,3,2:54.0,T. Duncan misses 2-pt jump shot from 10 ft,,62,57
308,3,2:51.0,,Defensive rebound by A. Len,62,57
309,3,2:42.0,,I. Thomas misses 3-pt jump shot from 25 ft,62,57
310,3,2:40.0,Defensive rebound by T. Duncan,,62,57
311,3,2:36.0,C. Joseph makes 2-pt layup from 3 ft,,64,57
312,3,2:36.0,Shooting block foul by A. Tolliver (drawn by C. Joseph),,64,57
313,3,2:36.0,,G. Green enters the game for M. Morris,64,57
314,3,2:36.0,C. Joseph makes free throw 1 of 1,,65,57
315,3,2:27.0,T. Parker enters the game for C. Joseph,,65,57
316,3,2:27.0,A. Baynes enters the game for T. Duncan,,65,57
317,3,2:26.0,,Personal foul by A. Baynes (drawn by G. Green),65,57
318,3,2:26.0,,G. Green makes free throw 1 of 2,65,58
319,3,2:26.0,,G. Green makes free throw 2 of 2,65,59
320,3,2:06.0,B. Diaw misses 3-pt jump shot from 24 ft,,65,59
321,3,2:04.0,,Defensive rebound by I. Thomas,65,59
322,3,2:04.0,,Personal foul by M. Ginóbili (drawn by I. Thomas),65,59
323,3,2:04.0,,I. Thomas makes free throw 1 of 2,65,60
324,3,2:04.0,,I. Thomas makes free throw 2 of 2,65,61
325,3,1:49.0,Offensive foul by A. Baynes (drawn by I. Thomas),,65,61
326,3,1:49.0,Turnover by A. Baynes (offensive foul),,65,61
327,3,1:34.0,,I. Thomas makes 2-pt layup from 1 ft,65,63
328,3,1:25.0,Personal foul by I. Thomas (drawn by A. Baynes),,65,63
329,3,1:25.0,A. Baynes makes free throw 1 of 2,,66,63
330,3,1:25.0,A. Baynes makes free throw 2 of 2,,67,63
331,3,1:11.0,,G. Green makes 2-pt jump shot from 10 ft,67,65
332,3,0:54.0,B. Diaw makes 2-pt jump shot from 6 ft,,69,65
333,3,0:48.0,,I. Thomas makes 2-pt jump shot from 11 ft,69,67
334,3,0:30.0,T. Parker misses 2-pt jump shot from 11 ft,,69,67
335,3,0:29.0,,Defensive rebound by A. Len,69,67
336,3,0:06.0,,I. Thomas misses 3-pt jump shot from 25 ft,69,67
337,3,0:04.0,Defensive rebound by M. Belinelli,,69,67
338,3,0:01.0,B. Diaw makes 2-pt layup at rim (assist by M. Belinelli),,71,67
339,4,11:37.0,T. Parker makes 3-pt jump shot from 26 ft (assist by A. Baynes),,74,67
340,4,11:17.0,,G. Green makes 3-pt jump shot from 25 ft (assist by I. Thomas),74,70
341,4,11:02.0,M. Belinelli makes 3-pt jump shot from 24 ft (assist by B. Diaw),,77,70
342,4,10:49.0,,Personal foul by M. Belinelli (drawn by A. Tolliver),77,70
343,4,10:49.0,C. Joseph enters the game for M. Ginóbili,,77,70
344,4,10:42.0,,A. Tolliver misses 3-pt jump shot from 27 ft,77,70
345,4,10:40.0,Defensive rebound by B. Diaw,,77,70
346,4,10:21.0,Turnover by M. Belinelli (bad pass),,77,70
347,4,10:11.0,,I. Thomas makes 2-pt jump shot from 10 ft,77,72
348,4,9:50.0,B. Diaw misses 3-pt jump shot from 24 ft,,77,72
349,4,9:48.0,,Defensive rebound by G. Green,77,72
350,4,9:40.0,,I. Thomas makes 2-pt jump shot from 11 ft,77,74
351,4,9:36.0,San Antonio full timeout,,77,74
352,4,9:36.0,,M. Morris enters the game for A. Len,77,74
353,4,9:15.0,B. Diaw misses 2-pt jump shot from 15 ft,,77,74
354,4,9:12.0,,Defensive rebound by E. Bledsoe,77,74
355,4,8:57.0,,E. Bledsoe misses 2-pt jump shot from 17 ft,77,74
356,4,8:55.0,Defensive rebound by C. Joseph,,77,74
357,4,8:44.0,Turnover by T. Parker (bad pass),,77,74
358,4,8:32.0,,I. Thomas misses 2-pt jump shot from 19 ft (block by C. Joseph),77,74
359,4,8:29.0,,Offensive rebound by I. Thomas,77,74
360,4,8:29.0,,I. Thomas makes 2-pt layup from 1 ft,77,76
361,4,8:15.0,M. Belinelli makes 3-pt jump shot from 24 ft (assist by B. Diaw),,80,76
362,4,8:02.0,,Personal block foul by B. Diaw (drawn by E. Bledsoe),80,76
363,4,8:02.0,,A. Len enters the game for A. Tolliver,80,76
364,4,7:56.0,,G. Green makes 2-pt layup at rim,80,78
365,4,7:40.0,T. Parker misses 2-pt jump shot from 18 ft,,80,78
366,4,7:38.0,Offensive rebound by C. Joseph,,80,78
367,4,7:28.0,M. Belinelli makes 2-pt jump shot from 22 ft (assist by A. Baynes),,82,78
368,4,7:11.0,,M. Morris misses 3-pt jump shot from 24 ft,82,78
369,4,7:09.0,Defensive rebound by A. Baynes,,82,78
370,4,7:04.0,Personal foul by G. Green (drawn by A. Baynes),,82,78
371,4,6:53.0,C. Joseph makes 2-pt jump shot from 11 ft,,84,78
372,4,6:53.0,Shooting foul by I. Thomas (drawn by C. Joseph),,84,78
373,4,6:53.0,T. Duncan enters the game for A. Baynes,,84,78
374,4,6:53.0,D. Green enters the game for T. Parker,,84,78
375,4,6:53.0,C. Joseph misses free throw 1 of 1,,84,78
376,4,6:52.0,,Defensive rebound by G. Green,84,78
377,4,6:35.0,A. Daye enters the game for B. Diaw,,84,78
378,4,6:32.0,,G. Green misses 3-pt jump shot from 25 ft,84,78
379,4,6:30.0,Defensive rebound by D. Green,,84,78
380,4,6:10.0,M. Belinelli misses 2-pt jump shot from 12 ft,,84,78
381,4,6:08.0,,Defensive rebound by G. Green,84,78
382,4,6:02.0,,G. Green misses 3-pt jump shot from 24 ft,84,78
383,4,5:59.0,,Offensive rebound by E. Bledsoe,84,78
384,4,5:56.0,,M. Morris makes 2-pt layup from 1 ft (assist by E. Bledsoe),84,80
385,4,5:44.0,Personal foul by A. Len (drawn by T. Duncan),,84,80
386,4,5:44.0,Official timeout,,84,80
387,4,5:44.0,M. Ginóbili enters the game for M. Belinelli,,84,80
388,4,5:39.0,Turnover by D. Green (bad pass; steal by E. Bledsoe),,84,80
389,4,5:39.0,,Personal foul by M. Ginóbili (drawn by E. Bledsoe),84,80
