,QUARTER,TIME_REMAINING,ORLANDO_ACTION,DENVER_ACTION,ORLANDO_SCORE,DENVER_SCORE
32,1,7:52.0,,T. Lawson makes 3-pt jump shot from 25 ft,2,7
33,1,7:39.0,K. O'Quinn makes 2-pt layup from 1 ft (assist by E. Payton),,4,7
34,1,7:39.0,Shooting foul by J. Nurkić (drawn by K. O'Quinn),,4,7
35,1,7:39.0,K. O'Quinn makes free throw 1 of 1,,5,7
36,1,7:25.0,,J. Nurkić misses 2-pt layup from 1 ft,5,7
37,1,7:23.0,,Offensive rebound by T. Lawson,5,7
38,1,7:20.0,,K. Faried misses 2-pt layup from 1 ft,5,7
39,1,7:19.0,Defensive rebound by T. Harris,,5,7
40,1,7:01.0,V. Oladipo misses 2-pt layup from 2 ft,,5,7
41,1,6:59.0,,Defensive rebound by K. Faried,5,7
42,1,6:53.0,,A. Afflalo makes 2-pt layup from 1 ft,5,9
43,1,6:38.0,T. Harris misses 2-pt jump shot from 21 ft,,5,9
44,1,6:36.0,,Defensive rebound by T. Lawson,5,9
45,1,6:30.0,,Turnover by K. Faried (bad pass),5,9
46,1,6:16.0,Turnover by K. O'Quinn (traveling),,5,9
47,1,6:16.0,,J. Hickson enters the game for K. Faried,5,9
48,1,5:54.0,,T. Lawson makes 2-pt jump shot from 11 ft,5,11
49,1,5:42.0,T. Harris misses 2-pt jump shot from 5 ft,,5,11
50,1,5:41.0,,Defensive rebound by W. Chandler,5,11
51,1,5:35.0,,A. Afflalo misses 3-pt jump shot from 25 ft,5,11
52,1,5:33.0,Defensive rebound by T. Harris,,5,11
53,1,5:25.0,Turnover by T. Harris (lost ball; steal by J. Nurkić),,5,11
54,1,5:18.0,,W. Chandler misses 2-pt jump shot from 6 ft,5,11
55,1,5:17.0,Defensive rebound by E. Payton,,5,11
56,1,5:13.0,Orlando full timeout,,5,11
57,1,5:13.0,E. Fournier enters the game for E. Payton,,5,11
58,1,5:00.0,V. Oladipo makes 2-pt layup from 2 ft,,7,11
59,1,4:39.0,,T. Lawson makes 2-pt jump shot from 18 ft,7,13
60,1,4:19.0,K. O'Quinn makes 2-pt dunk at rim (assist by V. Oladipo),,9,13
61,1,4:06.0,,Turnover by T. Lawson (bad pass; steal by V. Oladipo),9,13
62,1,4:03.0,Shooting foul by T. Lawson (drawn by E. Fournier),,9,13
63,1,4:03.0,E. Fournier makes free throw 1 of 2,,10,13
64,1,4:03.0,D. Dedmon enters the game for T. Harris,,10,13
65,1,4:03.0,B. Gordon enters the game for K. O'Quinn,,10,13
66,1,4:03.0,E. Fournier makes free throw 2 of 2,,11,13
67,1,3:47.0,,W. Chandler makes 3-pt jump shot from 26 ft (assist by T. Lawson),11,16
68,1,3:31.0,E. Fournier misses 2-pt layup from 1 ft (block by J. Hickson),,11,16
69,1,3:29.0,,Defensive rebound by W. Chandler,11,16
70,1,3:28.0,,Turnover by W. Chandler (traveling),11,16
71,1,3:28.0,,N. Robinson enters the game for W. Chandler,11,16
72,1,3:14.0,C. Frye misses 3-pt jump shot from 25 ft,,11,16
73,1,3:12.0,,Defensive rebound by A. Afflalo,11,16
74,1,3:01.0,,J. Hickson makes 2-pt layup from 1 ft,11,18
75,1,2:43.0,B. Gordon misses 2-pt layup from 1 ft,,11,18
76,1,2:42.0,,Defensive rebound by N. Robinson,11,18
77,1,2:31.0,,T. Lawson makes 3-pt jump shot from 24 ft (assist by N. Robinson),11,21
78,1,2:31.0,Orlando full timeout,,11,21
79,1,2:31.0,L. Ridnour enters the game for V. Oladipo,,11,21
80,1,2:31.0,,D. Arthur enters the game for J. Nurkić,11,21
81,1,2:12.0,D. Dedmon makes 2-pt dunk at rim (assist by E. Fournier),,13,21
82,1,1:57.0,,Personal foul by B. Gordon (drawn by N. Robinson),13,21
83,1,1:47.0,Violation by L. Ridnour (kicked ball),,13,21
84,1,1:40.0,,D. Arthur misses 2-pt jump shot from 14 ft,13,21
85,1,1:39.0,Defensive rebound by L. Ridnour,,13,21
86,1,1:33.0,C. Frye misses 3-pt jump shot from 25 ft,,13,21
87,1,1:31.0,Offensive rebound by E. Fournier,,13,21
88,1,1:14.0,E. Fournier makes 2-pt layup from 1 ft,,15,21
89,1,1:14.0,Shooting foul by D. Arthur (drawn by E. Fournier),,15,21
90,1,1:14.0,N. Vučević enters the game for D. Dedmon,,15,21
91,1,1:14.0,E. Fournier makes free throw 1 of 1,,16,21
92,1,1:02.0,,D. Arthur makes 2-pt jump shot from 19 ft (assist by N. Robinson),16,23
93,1,0:42.0,N. Vučević makes 2-pt hook shot from 5 ft (assist by B. Gordon),,18,23
94,1,0:36.0,,T. Lawson misses 2-pt layup from 1 ft,18,23
95,1,0:35.0,Defensive rebound by N. Vučević,,18,23
96,1,0:25.0,Turnover by E. Fournier (bad pass; steal by T. Lawson),,18,23
97,1,0:24.0,,Personal take foul by C. Frye (drawn by T. Lawson),18,23
98,1,0:24.0,,T. Lawson misses free throw 1 of 2,18,23
99,1,0:24.0,,Offensive rebound by Team,18,23
100,1,0:24.0,,T. Lawson misses free throw 2 of 2,18,23
101,1,0:22.0,Defensive rebound by E. Fournier,,18,23
102,1,0:05.0,Turnover by E. Fournier (lost ball; steal by J. Hickson),,18,23
103,1,0:02.0,,T. Lawson makes 2-pt layup from 2 ft (assist by D. Arthur),18,25
104,1,0:01.0,E. Fournier misses 3-pt jump shot from 31 ft,,18,25
105,1,0:00.0,Offensive rebound by Team,,18,25
106,2,11:35.0,B. Gordon misses 3-pt jump shot from 27 ft,,18,25
107,2,11:34.0,,Defensive rebound by J. Hickson,18,25
108,2,11:20.0,,W. Chandler misses 3-pt jump shot from 24 ft,18,25
109,2,11:19.0,Defensive rebound by L. Ridnour,,18,25
110,2,11:11.0,L. Ridnour misses 2-pt jump shot from 20 ft,,18,25
111,2,11:10.0,Offensive rebound by N. Vučević,,18,25
112,2,11:07.0,N. Vučević misses 2-pt layup from 2 ft,,18,25
113,2,11:06.0,,Defensive rebound by J. Hickson,18,25
114,2,10:59.0,,Shooting foul by C. Frye (drawn by J. Hickson),18,25
115,2,10:59.0,,J. Hickson makes free throw 1 of 2,18,26
116,2,10:59.0,,A. Afflalo enters the game for T. Lawson,18,26
117,2,10:59.0,,J. Hickson misses free throw 2 of 2,18,26
118,2,10:57.0,Defensive rebound by N. Vučević,,18,26
119,2,10:45.0,T. Harris misses 2-pt jump shot from 5 ft,,18,26
120,2,10:43.0,,Defensive rebound by W. Chandler,18,26
121,2,10:37.0,,J. Hickson makes 2-pt dunk at rim (assist by N. Robinson),18,28
122,2,10:21.0,Offensive foul by B. Gordon (drawn by J. Hickson),,18,28
123,2,10:21.0,Turnover by B. Gordon (offensive foul),,18,28
124,2,10:21.0,V. Oladipo enters the game for C. Frye,,18,28
125,2,10:21.0,D. Dedmon enters the game for B. Gordon,,18,28
126,2,10:21.0,,K. Faried enters the game for J. Hickson,18,28
127,2,10:14.0,,Turnover by D. Arthur (bad pass; steal by V. Oladipo),18,28
128,2,10:09.0,Turnover by L. Ridnour (bad pass; steal by K. Faried),,18,28
129,2,10:06.0,,Shooting foul by D. Dedmon (drawn by A. Afflalo),18,28
130,2,10:06.0,,A. Afflalo misses free throw 1 of 2,18,28
131,2,10:06.0,,Offensive rebound by Team,18,28
132,2,10:06.0,,A. Afflalo makes free throw 2 of 2,18,29
133,2,9:50.0,N. Vučević misses 2-pt jump shot from 19 ft,,18,29
134,2,9:49.0,,Defensive rebound by K. Faried,18,29
135,2,9:35.0,,K. Faried misses 2-pt hook shot from 6 ft,18,29
136,2,9:34.0,Defensive rebound by N. Vučević,,18,29
137,2,9:23.0,N. Vučević makes 2-pt layup from 1 ft (assist by V. Oladipo),,20,29
138,2,9:17.0,,K. Faried makes 2-pt dunk at rim (assist by N. Robinson),20,31
139,2,9:03.0,N. Vučević misses 2-pt jump shot from 4 ft,,20,31
140,2,9:02.0,Offensive rebound by D. Dedmon,,20,31
141,2,8:54.0,T. Harris misses 2-pt jump shot from 16 ft,,20,31
142,2,8:52.0,,Defensive rebound by K. Faried,20,31
143,2,8:29.0,,N. Robinson misses 2-pt layup from 1 ft,20,31
144,2,8:28.0,,Offensive rebound by K. Faried,20,31
145,2,8:18.0,,D. Arthur misses 2-pt layup from 1 ft,20,31
146,2,8:17.0,Defensive rebound by D. Dedmon,,20,31
147,2,8:13.0,Orlando full timeout,,20,31
148,2,8:13.0,E. Payton enters the game for D. Dedmon,,20,31
149,2,8:13.0,A. Nicholson enters the game for L. Ridnour,,20,31
150,2,8:13.0,,J. Nurkić enters the game for D. Arthur,20,31
151,2,8:02.0,N. Vučević misses 2-pt hook shot from 7 ft,,20,31
152,2,8:01.0,,Defensive rebound by K. Faried,20,31
153,2,7:46.0,,K. Faried misses 2-pt hook shot from 9 ft,20,31
154,2,7:44.0,Defensive rebound by E. Payton,,20,31
155,2,7:35.0,A. Nicholson makes 3-pt jump shot from 25 ft (assist by E. Payton),,23,31
156,2,7:09.0,,W. Chandler misses 3-pt jump shot from 26 ft,23,31
157,2,7:07.0,Defensive rebound by E. Payton,,23,31
158,2,7:04.0,Personal take foul by N. Robinson (drawn by E. Payton),,23,31
159,2,7:04.0,,J. Hickson enters the game for K. Faried,23,31
160,2,6:49.0,V. Oladipo makes 2-pt jump shot from 3 ft (assist by E. Payton),,25,31
161,2,6:28.0,,J. Nurkić makes 2-pt hook shot from 5 ft (assist by J. Hickson),25,33
162,2,6:26.0,Turnover by E. Payton (bad pass),,25,33
163,2,6:12.0,,J. Nurkić makes 2-pt jump shot from 11 ft (assist by N. Robinson),25,35
164,2,6:00.0,Turnover by T. Harris (traveling),,25,35
165,2,5:50.0,,N. Robinson misses 2-pt jump shot from 15 ft,25,35
166,2,5:48.0,Defensive rebound by T. Harris,,25,35
167,2,5:39.0,A. Nicholson makes 2-pt jump shot from 18 ft (assist by T. Harris),,27,35
168,2,5:18.0,,J. Hickson misses 2-pt layup from 1 ft,27,35
169,2,5:17.0,Defensive rebound by A. Nicholson,,27,35
170,2,5:03.0,N. Vučević makes 2-pt dunk at rim,,29,35
171,2,5:01.0,,Denver full timeout,29,35
172,2,4:58.0,,T. Lawson enters the game for N. Robinson,29,35
173,2,4:49.0,,Turnover by J. Hickson (bad pass),29,35
174,2,4:34.0,A. Nicholson misses 3-pt jump shot from 22 ft,,29,35
175,2,4:32.0,Offensive rebound by A. Nicholson,,29,35
176,2,4:21.0,V. Oladipo makes 2-pt dunk at rim,,31,35
177,2,4:10.0,,Turnover by J. Nurkić (lost ball; steal by T. Harris),31,35
178,2,4:09.0,Personal take foul by A. Afflalo (drawn by V. Oladipo),,31,35
179,2,4:01.0,N. Vučević misses 2-pt hook shot from 7 ft,,31,35
180,2,4:00.0,,Defensive rebound by J. Hickson,31,35
181,2,3:46.0,,Turnover by T. Lawson (lost ball; steal by E. Payton),31,35
182,2,3:33.0,A. Nicholson misses 2-pt jump shot from 5 ft,,31,35
183,2,3:31.0,,Defensive rebound by J. Nurkić,31,35
184,2,3:13.0,,Shooting foul by E. Payton (drawn by A. Afflalo),31,35
185,2,3:13.0,,A. Afflalo makes free throw 1 of 2,31,36
186,2,3:13.0,,K. Faried enters the game for J. Hickson,31,36
187,2,3:13.0,,A. Afflalo makes free throw 2 of 2,31,37
188,2,3:00.0,Shooting foul by J. Nurkić (drawn by V. Oladipo),,31,37
189,2,3:00.0,V. Oladipo makes free throw 1 of 2,,32,37
190,2,3:00.0,V. Oladipo makes free throw 2 of 2,,33,37
191,2,2:48.0,,T. Lawson misses 2-pt jump shot from 20 ft,33,37
192,2,2:44.0,,Offensive rebound by J. Nurkić,33,37
193,2,2:40.0,,T. Lawson misses 3-pt jump shot from 26 ft,33,37
194,2,2:38.0,Defensive rebound by E. Payton,,33,37
195,2,2:31.0,N. Vučević misses 2-pt jump shot from 19 ft,,33,37
196,2,2:29.0,,Defensive rebound by A. Afflalo,33,37
197,2,2:20.0,,A. Afflalo misses 2-pt layup from 1 ft,33,37
198,2,2:19.0,Defensive rebound by E. Payton,,33,37
199,2,2:16.0,Shooting foul by J. Nurkić (drawn by N. Vučević),,33,37
200,2,2:16.0,Official timeout,,33,37
201,2,2:16.0,E. Fournier enters the game for T. Harris,,33,37
202,2,2:16.0,,D. Arthur enters the game for J. Nurkić,33,37
203,2,2:16.0,N. Vučević misses free throw 1 of 2,,33,37
204,2,2:16.0,Offensive rebound by Team,,33,37
205,2,2:16.0,N. Vučević makes free throw 2 of 2,,34,37
206,2,2:01.0,,D. Arthur misses 3-pt jump shot from 24 ft,34,37
207,2,2:00.0,,Offensive rebound by W. Chandler,34,37
208,2,1:54.0,,W. Chandler makes 3-pt jump shot from 25 ft (assist by T. Lawson),34,40
209,2,1:28.0,E. Fournier makes 3-pt jump shot from 23 ft (assist by N. Vučević),,37,40
210,2,1:18.0,,D. Arthur misses 3-pt jump shot from 26 ft,37,40
211,2,1:16.0,Defensive rebound by E. Payton,,37,40
212,2,1:06.0,A. Nicholson misses 2-pt jump shot from 21 ft,,37,40
213,2,1:05.0,,Defensive rebound by K. Faried,37,40
214,2,0:46.0,,W. Chandler misses 2-pt jump shot from 5 ft,37,40
215,2,0:45.0,Defensive rebound by N. Vučević,,37,40
216,2,0:28.0,V. Oladipo makes 2-pt layup from 1 ft,,39,40
217,2,0:04.0,,A. Afflalo misses 3-pt jump shot from 25 ft,39,40
218,2,0:02.0,Defensive rebound by N. Vučević,,39,40
219,3,11:47.0,Personal block foul by K. Faried (drawn by V. Oladipo),,39,40
220,3,11:40.0,Turnover by T. Harris (lost ball),,39,40
221,3,11:27.0,,J. Nurkić misses 2-pt layup from 1 ft,39,40
222,3,11:26.0,Defensive rebound by K. O'Quinn,,39,40
223,3,11:08.0,T. Harris makes 2-pt jump shot from 10 ft (assist by K. O'Quinn),,41,40
224,3,10:51.0,,W. Chandler makes 2-pt layup from 1 ft (assist by J. Nurkić),41,42
225,3,10:37.0,N. Vučević misses 2-pt jump shot from 9 ft,,41,42
226,3,10:37.0,,Defensive rebound by Team,41,42
227,3,10:37.0,Loose ball foul by E. Payton (drawn by J. Nurkić),,41,42
228,3,10:27.0,,T. Lawson makes 2-pt jump shot from 18 ft (assist by J. Nurkić),41,44
229,3,10:06.0,E. Payton misses 2-pt jump shot from 19 ft,,41,44
230,3,10:04.0,,Defensive rebound by K. Faried,41,44
231,3,9:48.0,,J. Nurkić makes 2-pt hook shot from 3 ft (assist by T. Lawson),41,46
232,3,9:30.0,T. Harris misses 2-pt jump shot from 12 ft (block by J. Nurkić),,41,46
233,3,9:28.0,Offensive rebound by T. Harris,,41,46
234,3,9:25.0,T. Harris misses 2-pt jump shot from 7 ft (block by J. Nurkić),,41,46
235,3,9:23.0,,Defensive rebound by A. Afflalo,41,46
236,3,9:19.0,,Personal foul by K. O'Quinn (drawn by K. Faried),41,46
237,3,9:19.0,A. Nicholson enters the game for K. O'Quinn,,41,46
238,3,9:08.0,,J. Nurkić misses 2-pt layup from 1 ft (block by T. Harris),41,46
239,3,9:08.0,,Offensive rebound by Team,41,46
240,3,9:06.0,,A. Afflalo makes 2-pt jump shot from 15 ft (assist by W. Chandler),41,48
241,3,8:49.0,T. Harris makes 2-pt jump shot from 6 ft (assist by A. Nicholson),,43,48
242,3,8:38.0,,T. Lawson makes 2-pt jump shot from 15 ft (assist by J. Nurkić),43,50
243,3,8:31.0,,Violation by J. Nurkić (kicked ball),43,50
244,3,8:28.0,V. Oladipo misses 2-pt jump shot from 20 ft,,43,50
245,3,8:27.0,,Defensive rebound by J. Nurkić,43,50
246,3,8:09.0,,Turnover by W. Chandler (bad pass; steal by E. Payton),43,50
247,3,8:03.0,V. Oladipo makes 2-pt dunk at rim (assist by E. Payton),,45,50
248,3,7:45.0,,W. Chandler misses 3-pt jump shot from 23 ft,45,50
249,3,7:44.0,Defensive rebound by Team,,45,50
250,3,7:26.0,N. Vučević makes 2-pt layup from 2 ft,,47,50
251,3,7:05.0,,T. Lawson misses 3-pt jump shot from 24 ft,47,50
252,3,7:04.0,Defensive rebound by N. Vučević,,47,50
253,3,6:53.0,A. Nicholson misses 2-pt layup from 1 ft,,47,50
254,3,6:51.0,,Defensive rebound by J. Nurkić,47,50
255,3,6:48.0,Violation by T. Harris (def goaltending),,47,50
256,3,6:48.0,,W. Chandler makes 2-pt layup from 1 ft (assist by A. Afflalo),47,52
257,3,6:38.0,Shooting foul by T. Lawson (drawn by N. Vučević),,47,52
258,3,6:38.0,N. Vučević makes free throw 1 of 2,,48,52
259,3,6:38.0,N. Vučević makes free throw 2 of 2,,49,52
260,3,6:22.0,,J. Nurkić misses 2-pt hook shot from 4 ft,49,52
261,3,6:21.0,Defensive rebound by A. Nicholson,,49,52
262,3,6:07.0,N. Vučević makes 2-pt hook shot from 7 ft (assist by V. Oladipo),,51,52
263,3,5:50.0,,Turnover by T. Lawson (bad pass),51,52
264,3,5:50.0,,Denver full timeout,51,52
265,3,5:50.0,,J. Hickson enters the game for K. Faried,51,52
266,3,5:50.0,,D. Arthur enters the game for J. Nurkić,51,52
267,3,5:35.0,T. Harris misses 2-pt jump shot from 6 ft,,51,52
268,3,5:34.0,,Defensive rebound by J. Hickson,51,52
269,3,5:30.0,,Turnover by T. Lawson (bad pass; steal by N. Vučević),51,52
270,3,5:24.0,E. Payton makes 2-pt jump shot from 9 ft,,53,52
271,3,5:05.0,,A. Afflalo makes 2-pt jump shot from 9 ft,53,54
272,3,4:39.0,V. Oladipo misses 3-pt jump shot from 24 ft,,53,54
273,3,4:38.0,,Defensive rebound by A. Afflalo,53,54
274,3,4:33.0,,Personal foul by V. Oladipo (drawn by J. Hickson),53,54
275,3,4:33.0,C. Frye enters the game for T. Harris,,53,54
276,3,4:33.0,E. Fournier enters the game for N. Vučević,,53,54
277,3,4:24.0,,W. Chandler misses 2-pt jump shot from 15 ft,53,54
278,3,4:23.0,Defensive rebound by C. Frye,,53,54
279,3,4:17.0,E. Payton misses 2-pt layup from 2 ft,,53,54
280,3,4:15.0,,Defensive rebound by J. Hickson,53,54
281,3,4:06.0,,D. Arthur makes 3-pt jump shot from 24 ft (assist by T. Lawson),53,57
282,3,3:57.0,C. Frye misses 3-pt jump shot from 24 ft,,53,57
283,3,3:56.0,,Defensive rebound by A. Afflalo,53,57
284,3,3:50.0,,J. Hickson makes 2-pt dunk at rim (assist by T. Lawson),53,59
285,3,3:50.0,Orlando full timeout,,53,59
286,3,3:50.0,L. Ridnour enters the game for E. Payton,,53,59
287,3,3:50.0,,N. Robinson enters the game for W. Chandler,53,59
288,3,3:28.0,Turnover by L. Ridnour (bad pass; steal by J. Hickson),,53,59
289,3,3:28.0,,Personal foul by L. Ridnour (drawn by J. Hickson),53,59
290,3,3:28.0,B. Gordon enters the game for V. Oladipo,,53,59
291,3,3:19.0,,Offensive foul by D. Arthur (drawn by E. Fournier),53,59
292,3,3:19.0,,Turnover by D. Arthur (offensive foul),53,59
293,3,3:00.0,A. Nicholson misses 2-pt hook shot from 9 ft,,53,59
294,3,2:59.0,,Defensive rebound by D. Arthur,53,59
295,3,2:48.0,,T. Lawson makes 2-pt jump shot from 20 ft,53,61
296,3,2:28.0,Offensive foul by C. Frye (drawn by A. Afflalo),,53,61
297,3,2:28.0,Turnover by C. Frye (offensive foul),,53,61
298,3,2:28.0,K. O'Quinn enters the game for A. Nicholson,,53,61
299,3,2:17.0,,Personal foul by E. Fournier (drawn by A. Afflalo),53,61
300,3,2:17.0,,A. Afflalo misses free throw 1 of 2,53,61
301,3,2:17.0,,Offensive rebound by Team,53,61
302,3,2:17.0,,A. Afflalo misses free throw 2 of 2,53,61
303,3,2:14.0,,Offensive rebound by D. Arthur,53,61
304,3,2:10.0,,A. Afflalo makes 2-pt layup at rim,53,63
305,3,1:58.0,Personal foul by T. Lawson (drawn by C. Frye),,53,63
306,3,1:50.0,L. Ridnour misses 2-pt jump shot from 18 ft,,53,63
307,3,1:47.0,,Defensive rebound by J. Hickson,53,63
308,3,1:33.0,,Turnover by N. Robinson (bad pass),53,63
309,3,1:24.0,B. Gordon makes 2-pt jump shot from 18 ft,,55,63
310,3,1:12.0,,Turnover by D. Arthur (bad pass; steal by K. O'Quinn),55,63
311,3,1:00.0,Offensive foul by K. O'Quinn (drawn by N. Robinson),,55,63
312,3,1:00.0,Turnover by K. O'Quinn (offensive foul),,55,63
313,3,0:52.0,,D. Arthur misses 3-pt jump shot from 25 ft,55,63
314,3,0:50.0,Defensive rebound by Team,,55,63
315,3,0:30.0,C. Frye misses 3-pt jump shot from 24 ft,,55,63
316,3,0:28.0,,Defensive rebound by J. Hickson,55,63
317,3,0:26.0,,Turnover by A. Afflalo (lost ball),55,63
318,3,0:26.0,,A. Gee enters the game for A. Afflalo,55,63
319,3,0:05.0,L. Ridnour makes 3-pt jump shot from 25 ft,,58,63
320,4,11:46.0,,Turnover by D. Arthur (bad pass; steal by B. Gordon),58,63
321,4,11:29.0,B. Gordon misses 3-pt jump shot from 25 ft,,58,63
322,4,11:28.0,Offensive rebound by E. Fournier,,58,63
323,4,11:28.0,Personal foul by W. Chandler (drawn by E. Fournier),,58,63
324,4,11:13.0,K. O'Quinn misses 2-pt jump shot from 12 ft,,58,63
325,4,11:12.0,,Defensive rebound by W. Chandler,58,63
326,4,11:00.0,,N. Robinson misses 2-pt layup from 2 ft,58,63
327,4,10:59.0,Defensive rebound by K. O'Quinn,,58,63
328,4,10:44.0,E. Fournier makes 3-pt jump shot from 26 ft (assist by B. Gordon),,61,63
329,4,10:28.0,,D. Arthur makes 2-pt jump shot from 21 ft (assist by N. Robinson),61,65
330,4,10:12.0,C. Frye misses 2-pt layup from 1 ft,,61,65
331,4,10:11.0,,Defensive rebound by J. Hickson,61,65
332,4,10:01.0,,N. Robinson misses 2-pt jump shot from 12 ft,61,65
333,4,10:00.0,,Offensive rebound by Team,61,65
334,4,10:00.0,Loose ball foul by E. Fournier (drawn by J. Hickson),,61,65
335,4,10:00.0,N. Vučević enters the game for K. O'Quinn,,61,65
336,4,9:48.0,,W. Chandler makes 2-pt jump shot from 3 ft,61,67
337,4,9:35.0,E. Fournier makes 2-pt jump shot from 8 ft,,63,67
338,4,9:35.0,Shooting foul by W. Chandler (drawn by E. Fournier),,63,67
339,4,9:35.0,E. Fournier makes free throw 1 of 1,,64,67
340,4,9:19.0,,D. Arthur misses 2-pt jump shot from 18 ft,64,67
341,4,9:17.0,Defensive rebound by B. Gordon,,64,67
342,4,9:03.0,B. Gordon misses 3-pt jump shot from 25 ft,,64,67
343,4,9:02.0,,Defensive rebound by A. Gee,64,67
344,4,9:00.0,,Personal foul by L. Ridnour (drawn by N. Robinson),64,67
345,4,8:50.0,,W. Chandler misses 2-pt jump shot from 13 ft,64,67
346,4,8:48.0,Defensive rebound by N. Vučević,,64,67
347,4,8:35.0,N. Vučević misses 2-pt hook shot from 8 ft,,64,67
348,4,8:34.0,,Defensive rebound by J. Hickson,64,67
349,4,8:27.0,,Personal foul by N. Vučević (drawn by N. Robinson),64,67
350,4,8:27.0,Official timeout,,64,67
351,4,8:27.0,,K. Faried enters the game for W. Chandler,64,67
352,4,8:27.0,,A. Afflalo enters the game for D. Arthur,64,67
353,4,8:27.0,,N. Robinson makes free throw 1 of 2,64,68
354,4,8:27.0,,N. Robinson makes free throw 2 of 2,64,69
355,4,8:06.0,B. Gordon makes 2-pt jump shot from 3 ft (assist by C. Frye),,66,69
356,4,7:48.0,,N. Robinson makes 3-pt jump shot from 25 ft (assist by A. Afflalo),66,72
357,4,7:34.0,E. Fournier misses 3-pt jump shot from 25 ft,,66,72
358,4,7:33.0,,Defensive rebound by J. Hickson,66,72
359,4,7:24.0,,Shooting foul by N. Vučević (drawn by N. Robinson),66,72
360,4,7:24.0,,N. Robinson makes free throw 1 of 2,66,73
361,4,7:24.0,E. Payton enters the game for L. Ridnour,,66,73
362,4,7:24.0,V. Oladipo enters the game for B. Gordon,,66,73
363,4,7:24.0,T. Harris enters the game for C. Frye,,66,73
364,4,7:24.0,,N. Robinson makes free throw 2 of 2,66,74
365,4,7:04.0,V. Oladipo makes 2-pt layup from 1 ft,,68,74
366,4,6:51.0,,Turnover by J. Hickson (traveling),68,74
367,4,6:38.0,V. Oladipo misses 2-pt jump shot from 10 ft,,68,74
368,4,6:36.0,Offensive rebound by N. Vučević,,68,74
369,4,6:36.0,N. Vučević misses 2-pt tip-in at rim,,68,74
370,4,6:34.0,,Defensive rebound by K. Faried,68,74
371,4,6:30.0,,Shooting foul by T. Harris (drawn by J. Hickson),68,74
372,4,6:30.0,A. Nicholson enters the game for E. Fournier,,68,74
373,4,6:30.0,,J. Hickson makes free throw 1 of 2,68,75
374,4,6:30.0,,J. Hickson makes free throw 2 of 2,68,76
375,4,6:13.0,,Violation by K. Faried (kicked ball),68,76
376,4,6:05.0,Personal foul by A. Afflalo (drawn by V. Oladipo),,68,76
377,4,5:51.0,E. Payton misses 2-pt jump shot from 6 ft,,68,76
378,4,5:51.0,Offensive rebound by A. Nicholson,,68,76
379,4,5:51.0,Turnover by Team (shot clock),,68,76
380,4,5:51.0,,Denver full timeout,68,76
381,4,5:49.0,,Personal foul by E. Payton (drawn by N. Robinson),68,76
382,4,5:49.0,,N. Robinson makes free throw 1 of 2,68,77
383,4,5:49.0,,N. Robinson makes free throw 2 of 2,68,78
384,4,5:37.0,V. Oladipo misses 2-pt jump shot from 8 ft,,68,78
385,4,5:36.0,Offensive rebound by N. Vučević,,68,78
386,4,5:26.0,A. Nicholson misses 2-pt jump shot from 20 ft,,68,78
