,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,PHOENIX_ACTION,LA CLIPPERS_SCORE,PHOENIX_SCORE
27,1,8:56.0,Defensive rebound by Team,,2,4
28,1,8:53.0,Personal foul by E. Bledsoe (drawn by C. Paul),,2,4
29,1,8:44.0,J. Redick misses 2-pt jump shot from 21 ft,,2,4
30,1,8:43.0,Offensive rebound by Team,,2,4
31,1,8:37.0,B. Griffin misses 2-pt hook shot from 5 ft,,2,4
32,1,8:36.0,Offensive rebound by D. Jordan,,2,4
33,1,8:26.0,Turnover by D. Jordan (3 sec),,2,4
34,1,8:06.0,,Personal block foul by D. Jordan (drawn by E. Bledsoe),2,4
35,1,7:55.0,,A. Len makes 2-pt dunk at rim (assist by E. Bledsoe),2,6
36,1,7:33.0,B. Griffin makes 2-pt jump shot from 19 ft (assist by C. Paul),,4,6
37,1,7:14.0,,E. Bledsoe makes 2-pt layup at rim (assist by P. Tucker),4,8
38,1,6:56.0,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),,6,8
39,1,6:43.0,,A. Len misses 2-pt jump shot from 9 ft,6,8
40,1,6:42.0,Defensive rebound by M. Barnes,,6,8
41,1,6:33.0,C. Paul makes 2-pt jump shot from 16 ft,,8,8
42,1,6:19.0,,M. Morris makes 2-pt dunk at rim (assist by E. Bledsoe),8,10
43,1,6:00.0,M. Barnes misses 2-pt layup from 1 ft (block by A. Len),,8,10
44,1,5:59.0,,Defensive rebound by G. Dragić,8,10
45,1,5:50.0,,Turnover by G. Dragić (bad pass; steal by B. Griffin),8,10
46,1,5:43.0,M. Barnes misses 2-pt layup from 1 ft,,8,10
47,1,5:41.0,Offensive rebound by J. Redick,,8,10
48,1,5:41.0,J. Redick makes 2-pt tip-in from 1 ft,,10,10
49,1,5:31.0,,M. Morris misses 2-pt layup at rim,10,10
50,1,5:30.0,Defensive rebound by M. Barnes,,10,10
51,1,5:23.0,J. Redick makes 3-pt jump shot from 24 ft (assist by B. Griffin),,13,10
52,1,5:16.0,,Phoenix full timeout,13,10
53,1,5:12.0,,G. Dragić misses 2-pt jump shot from 4 ft,13,10
54,1,5:10.0,Defensive rebound by B. Griffin,,13,10
55,1,5:01.0,C. Paul misses 2-pt jump shot from 15 ft,,13,10
56,1,4:59.0,,Defensive rebound by M. Morris,13,10
57,1,4:40.0,,P. Tucker misses 3-pt jump shot from 23 ft,13,10
58,1,4:39.0,Defensive rebound by C. Paul,,13,10
59,1,4:27.0,B. Griffin makes 2-pt jump shot from 18 ft (assist by C. Paul),,15,10
60,1,4:03.0,,M. Morris misses 2-pt jump shot from 14 ft,15,10
61,1,4:03.0,,Offensive rebound by P. Tucker,15,10
62,1,3:55.0,,E. Bledsoe misses 3-pt jump shot from 25 ft,15,10
63,1,3:54.0,Defensive rebound by M. Barnes,,15,10
64,1,3:47.0,B. Griffin misses 2-pt jump shot from 20 ft,,15,10
65,1,3:46.0,,Defensive rebound by Team,15,10
66,1,3:28.0,,M. Morris makes 2-pt jump shot from 20 ft (assist by P. Tucker),15,12
67,1,3:22.0,Turnover by B. Griffin (bad pass),,15,12
68,1,3:22.0,,I. Thomas enters the game for G. Dragić,15,12
69,1,3:22.0,,M. Plumlee enters the game for A. Len,15,12
70,1,3:22.0,J. Crawford enters the game for M. Barnes,,15,12
71,1,3:01.0,,P. Tucker misses 2-pt layup from 1 ft,15,12
72,1,3:00.0,Defensive rebound by C. Paul,,15,12
73,1,2:47.0,B. Griffin misses 2-pt jump shot from 14 ft,,15,12
74,1,2:46.0,Offensive rebound by D. Jordan,,15,12
75,1,2:44.0,B. Griffin makes 2-pt dunk at rim (assist by D. Jordan),,17,12
76,1,2:31.0,,M. Plumlee makes 2-pt hook shot from 5 ft (assist by E. Bledsoe),17,14
77,1,2:13.0,C. Paul makes 2-pt jump shot from 6 ft,,19,14
78,1,1:52.0,,E. Bledsoe misses 3-pt jump shot from 24 ft,19,14
79,1,1:51.0,Defensive rebound by C. Paul,,19,14
80,1,1:41.0,B. Griffin makes 2-pt jump shot from 19 ft (assist by C. Paul),,21,14
81,1,1:27.0,,Turnover by M. Morris (lost ball; steal by J. Redick),21,14
82,1,1:22.0,J. Redick misses 2-pt layup from 1 ft (block by E. Bledsoe),,21,14
83,1,1:21.0,Offensive rebound by J. Crawford,,21,14
84,1,1:21.0,J. Crawford misses 2-pt layup from 2 ft,,21,14
85,1,1:19.0,,Defensive rebound by M. Plumlee,21,14
86,1,1:15.0,Violation by D. Jordan (def goaltending),,21,14
87,1,1:15.0,,E. Bledsoe makes 2-pt layup from 3 ft,21,16
88,1,1:15.0,LA Clippers full timeout,,21,16
89,1,1:15.0,S. Hawes enters the game for J. Redick,,21,16
90,1,1:15.0,A. Rivers enters the game for D. Jordan,,21,16
91,1,1:15.0,,M. Morris enters the game for P. Tucker,21,16
92,1,1:15.0,,G. Green enters the game for E. Bledsoe,21,16
93,1,0:53.0,C. Paul misses 3-pt jump shot from 25 ft,,21,16
94,1,0:51.0,,Defensive rebound by M. Plumlee,21,16
95,1,0:30.0,,M. Plumlee misses 2-pt layup from 2 ft,21,16
96,1,0:29.0,Defensive rebound by B. Griffin,,21,16
97,1,0:21.0,B. Griffin makes 2-pt jump shot from 20 ft (assist by C. Paul),,23,16
98,1,0:05.0,,Personal take foul by A. Rivers (drawn by I. Thomas),23,16
99,1,0:05.0,H. Türkoğlu enters the game for C. Paul,,23,16
100,1,0:00.0,,G. Green misses 3-pt jump shot from 24 ft,23,16
101,1,0:00.0,,Offensive rebound by Team,23,16
102,2,11:45.0,J. Crawford misses 3-pt jump shot from 25 ft,,23,16
103,2,11:44.0,,Defensive rebound by M. Plumlee,23,16
104,2,11:21.0,,Shooting foul by G. Davis (drawn by M. Morris),23,16
105,2,11:21.0,,M. Morris misses free throw 1 of 2,23,16
106,2,11:21.0,,Offensive rebound by Team,23,16
107,2,11:21.0,,M. Morris makes free throw 2 of 2,23,17
108,2,11:06.0,G. Davis makes 2-pt layup from 1 ft (assist by J. Crawford),,25,17
109,2,10:54.0,,Personal block foul by G. Davis (drawn by M. Morris),25,17
110,2,10:47.0,,M. Morris makes 3-pt jump shot from 25 ft (assist by I. Thomas),25,20
111,2,10:28.0,A. Rivers misses 2-pt jump shot from 10 ft,,25,20
112,2,10:26.0,Offensive rebound by G. Davis,,25,20
113,2,10:26.0,G. Davis misses 2-pt layup from 1 ft,,25,20
114,2,10:26.0,Offensive rebound by G. Davis,,25,20
115,2,10:21.0,G. Davis misses 2-pt hook shot from 5 ft,,25,20
116,2,10:20.0,,Defensive rebound by M. Plumlee,25,20
117,2,10:15.0,,I. Thomas misses 3-pt jump shot from 24 ft,25,20
118,2,10:15.0,Defensive rebound by Team,,25,20
119,2,10:01.0,J. Crawford makes 2-pt jump shot from 19 ft,,27,20
120,2,9:42.0,,M. Morris makes 2-pt jump shot from 11 ft,27,22
121,2,9:29.0,A. Rivers makes 2-pt jump shot from 16 ft,,29,22
122,2,9:17.0,,M. Morris makes 2-pt layup from 1 ft (assist by G. Dragić),29,24
123,2,8:59.0,S. Hawes makes 2-pt dunk at rim,,31,24
124,2,8:59.0,Shooting foul by M. Morris (drawn by S. Hawes),,31,24
125,2,8:59.0,Official timeout,,31,24
126,2,8:59.0,S. Hawes makes free throw 1 of 1,,32,24
127,2,8:43.0,,G. Green misses 2-pt jump shot from 16 ft,32,24
128,2,8:43.0,Defensive rebound by S. Hawes,,32,24
129,2,8:28.0,J. Crawford makes 2-pt layup from 2 ft,,34,24
130,2,8:13.0,,M. Morris makes 3-pt jump shot from 24 ft (assist by G. Dragić),34,27
131,2,7:47.0,H. Türkoğlu makes 2-pt jump shot from 20 ft (assist by A. Rivers),,36,27
132,2,7:36.0,,G. Dragić makes 2-pt jump shot from 18 ft,36,29
133,2,7:12.0,J. Crawford makes 3-pt jump shot from 25 ft (assist by H. Türkoğlu),,39,29
134,2,7:06.0,,Shooting foul by J. Crawford (drawn by G. Dragić),39,29
135,2,7:06.0,,G. Dragić makes free throw 1 of 2,39,30
136,2,7:06.0,,A. Len enters the game for M. Plumlee,39,30
137,2,7:06.0,D. Jordan enters the game for G. Davis,,39,30
138,2,7:06.0,,G. Dragić makes free throw 2 of 2,39,31
139,2,6:44.0,S. Hawes misses 2-pt jump shot from 3 ft (block by M. Morris),,39,31
140,2,6:43.0,,Defensive rebound by M. Morris,39,31
141,2,6:38.0,,G. Dragić makes 2-pt layup from 1 ft,39,33
142,2,6:24.0,J. Crawford misses 2-pt jump shot from 4 ft,,39,33
143,2,6:23.0,,Defensive rebound by M. Morris,39,33
144,2,6:19.0,,G. Green misses 2-pt jump shot from 16 ft,39,33
145,2,6:16.0,Defensive rebound by A. Rivers,,39,33
146,2,6:11.0,D. Jordan makes 2-pt dunk at rim (assist by J. Crawford),,41,33
147,2,6:03.0,,I. Thomas makes 3-pt jump shot from 24 ft (assist by M. Morris),41,36
148,2,5:59.0,LA Clippers full timeout,,41,36
149,2,5:59.0,M. Barnes enters the game for S. Hawes,,41,36
150,2,5:59.0,C. Paul enters the game for A. Rivers,,41,36
151,2,5:59.0,B. Griffin enters the game for H. Türkoğlu,,41,36
152,2,5:59.0,,M. Morris enters the game for I. Thomas,41,36
153,2,5:59.0,,E. Bledsoe enters the game for M. Morris,41,36
154,2,5:48.0,Def 3 sec tech foul by A. Len,,41,36
155,2,5:48.0,C. Paul misses technical free throw,,41,36
156,2,5:48.0,Offensive rebound by Team,,41,36
157,2,5:48.0,J. Redick enters the game for J. Crawford,,41,36
158,2,5:41.0,B. Griffin makes 2-pt dunk at rim,,43,36
159,2,5:23.0,,M. Morris makes 2-pt layup from 1 ft (assist by G. Dragić),43,38
160,2,4:58.0,M. Barnes misses 3-pt jump shot from 23 ft,,43,38
161,2,4:57.0,,Defensive rebound by A. Len,43,38
162,2,4:46.0,,A. Len makes 2-pt jump shot from 15 ft (assist by E. Bledsoe),43,40
163,2,4:31.0,Offensive foul by M. Barnes (drawn by G. Dragić),,43,40
164,2,4:31.0,Turnover by M. Barnes (offensive foul),,43,40
165,2,4:28.0,Technical foul by M. Barnes,,43,40
166,2,4:28.0,,E. Bledsoe makes technical free throw,43,41
167,2,4:15.0,,A. Len makes 2-pt layup from 1 ft (assist by G. Dragić),43,43
168,2,4:13.0,Turnover by D. Jordan (bad pass),,43,43
169,2,4:12.0,,Turnover by E. Bledsoe (bad pass; steal by M. Barnes),43,43
170,2,4:08.0,Shooting foul by M. Morris (drawn by M. Barnes),,43,43
171,2,4:08.0,M. Barnes makes free throw 1 of 2,,44,43
172,2,4:08.0,M. Barnes makes free throw 2 of 2,,45,43
173,2,3:53.0,,Turnover by E. Bledsoe (bad pass; steal by M. Barnes),45,43
174,2,3:53.0,Turnover by C. Paul (bad pass; steal by G. Dragić),,45,43
175,2,3:48.0,,G. Dragić misses 2-pt layup from 2 ft,45,43
176,2,3:46.0,Defensive rebound by C. Paul,,45,43
177,2,3:41.0,C. Paul makes 3-pt jump shot from 24 ft (assist by B. Griffin),,48,43
178,2,3:29.0,,E. Bledsoe makes 2-pt layup from 1 ft,48,45
179,2,3:29.0,,Shooting foul by D. Jordan (drawn by E. Bledsoe),48,45
180,2,3:29.0,,E. Bledsoe makes free throw 1 of 1,48,46
181,2,3:16.0,B. Griffin makes 2-pt jump shot from 19 ft (assist by C. Paul),,50,46
182,2,2:55.0,,G. Green misses 2-pt layup from 1 ft,50,46
183,2,2:54.0,Defensive rebound by D. Jordan,,50,46
184,2,2:39.0,B. Griffin misses 2-pt jump shot from 19 ft,,50,46
185,2,2:38.0,,Defensive rebound by E. Bledsoe,50,46
186,2,2:32.0,,G. Dragić makes 2-pt layup from 1 ft (assist by E. Bledsoe),50,48
187,2,2:26.0,Turnover by C. Paul (bad pass; steal by E. Bledsoe),,50,48
188,2,2:17.0,,E. Bledsoe makes 3-pt jump shot from 25 ft (assist by G. Dragić),50,51
189,2,2:00.0,J. Redick makes 2-pt jump shot from 18 ft (assist by B. Griffin),,52,51
190,2,1:55.0,,Phoenix full timeout,52,51
191,2,1:55.0,J. Crawford enters the game for M. Barnes,,52,51
192,2,1:55.0,,I. Thomas enters the game for G. Green,52,51
193,2,1:42.0,,A. Len makes 2-pt dunk at rim (assist by M. Morris),52,53
194,2,1:27.0,Turnover by C. Paul (bad pass; steal by G. Dragić),,52,53
195,2,1:26.0,,Personal block foul by C. Paul (drawn by G. Dragić),52,53
196,2,1:26.0,,G. Dragić makes free throw 1 of 2,52,54
197,2,1:26.0,,G. Dragić makes free throw 2 of 2,52,55
198,2,1:22.0,Shooting foul by A. Len (drawn by B. Griffin),,52,55
199,2,1:22.0,B. Griffin misses free throw 1 of 2,,52,55
200,2,1:22.0,Offensive rebound by Team,,52,55
201,2,1:22.0,B. Griffin misses free throw 2 of 2,,52,55
202,2,1:22.0,,Defensive rebound by Team,52,55
203,2,1:22.0,Loose ball foul by D. Jordan (drawn by A. Len),,52,55
204,2,1:22.0,,A. Len makes free throw 1 of 2,52,56
205,2,1:22.0,S. Hawes enters the game for D. Jordan,,52,56
206,2,1:22.0,,A. Len makes free throw 2 of 2,52,57
207,2,1:04.0,B. Griffin misses 2-pt jump shot from 3 ft,,52,57
208,2,1:03.0,,Defensive rebound by M. Morris,52,57
209,2,0:58.0,,G. Dragić misses 2-pt jump shot from 21 ft,52,57
210,2,0:57.0,Defensive rebound by C. Paul,,52,57
211,2,0:51.0,J. Crawford misses 3-pt jump shot from 24 ft,,52,57
212,2,0:50.0,,Defensive rebound by M. Morris,52,57
213,2,0:28.0,,E. Bledsoe misses 2-pt jump shot from 18 ft,52,57
214,2,0:27.0,Defensive rebound by Team,,52,57
215,2,0:26.0,LA Clippers full timeout,,52,57
216,2,0:26.0,,P. Tucker enters the game for A. Len,52,57
217,2,0:05.0,J. Redick makes 3-pt jump shot from 24 ft (assist by C. Paul),,55,57
218,2,0:00.0,,I. Thomas misses 2-pt jump shot from 3 ft,55,57
219,2,0:00.0,,Offensive rebound by Team,55,57
220,3,11:45.0,J. Redick misses 2-pt jump shot from 14 ft,,55,57
221,3,11:45.0,Offensive rebound by Team,,55,57
222,3,11:45.0,,Loose ball foul by P. Tucker (drawn by D. Jordan),55,57
223,3,11:36.0,M. Barnes misses 3-pt jump shot from 24 ft,,55,57
224,3,11:35.0,,Defensive rebound by G. Dragić,55,57
225,3,11:11.0,,M. Morris misses 2-pt jump shot from 11 ft,55,57
226,3,11:10.0,Defensive rebound by M. Barnes,,55,57
227,3,10:57.0,B. Griffin makes 2-pt jump shot from 18 ft (assist by M. Barnes),,57,57
228,3,10:32.0,,M. Morris misses 2-pt jump shot from 7 ft,57,57
229,3,10:31.0,,Offensive rebound by P. Tucker,57,57
230,3,10:23.0,,Shooting foul by M. Barnes (drawn by M. Morris),57,57
231,3,10:23.0,,Technical foul by M. Morris,57,57
232,3,10:23.0,J. Redick makes technical free throw,,58,57
233,3,10:23.0,,M. Morris misses free throw 1 of 2,58,57
234,3,10:23.0,,Offensive rebound by Team,58,57
235,3,10:23.0,,M. Morris makes free throw 2 of 2,58,58
236,3,10:15.0,Turnover by J. Redick (bad pass; steal by E. Bledsoe),,58,58
237,3,10:05.0,,A. Len makes 2-pt dunk at rim (assist by M. Morris),58,60
238,3,9:50.0,Personal foul by P. Tucker (drawn by M. Barnes),,58,60
239,3,9:50.0,,M. Morris enters the game for M. Morris,58,60
240,3,9:41.0,M. Barnes misses 2-pt layup from 1 ft,,58,60
241,3,9:40.0,Offensive rebound by D. Jordan,,58,60
242,3,9:25.0,Shooting foul by M. Morris (drawn by D. Jordan),,58,60
243,3,9:25.0,D. Jordan makes 2-pt layup from 1 ft (assist by B. Griffin),,60,60
244,3,9:25.0,D. Jordan makes free throw 1 of 1,,61,60
245,3,9:09.0,,E. Bledsoe makes 2-pt layup at rim (assist by G. Dragić),61,62
246,3,8:50.0,B. Griffin misses 2-pt jump shot from 15 ft,,61,62
247,3,8:49.0,Offensive rebound by D. Jordan,,61,62
248,3,8:38.0,M. Barnes misses 3-pt jump shot from 22 ft,,61,62
249,3,8:37.0,,Defensive rebound by A. Len,61,62
250,3,8:23.0,,Personal foul by J. Redick (drawn by E. Bledsoe),61,62
251,3,8:15.0,,P. Tucker misses 3-pt jump shot from 23 ft,61,62
252,3,8:14.0,,Offensive rebound by G. Dragić,61,62
253,3,8:10.0,,G. Dragić misses 2-pt layup from 1 ft,61,62
254,3,8:09.0,Defensive rebound by C. Paul,,61,62
255,3,8:09.0,Personal foul by E. Bledsoe (drawn by C. Paul),,61,62
256,3,8:00.0,B. Griffin makes 2-pt jump shot from 19 ft (assist by M. Barnes),,63,62
257,3,7:52.0,,Personal foul by B. Griffin (drawn by E. Bledsoe),63,62
258,3,7:47.0,,M. Morris makes 2-pt layup from 2 ft (assist by G. Dragić),63,64
259,3,7:27.0,J. Redick makes 2-pt jump shot from 20 ft (assist by D. Jordan),,65,64
260,3,7:12.0,,M. Morris misses 2-pt jump shot from 16 ft,65,64
261,3,7:11.0,Defensive rebound by M. Barnes,,65,64
262,3,6:47.0,B. Griffin makes 2-pt jump shot from 20 ft (assist by C. Paul),,67,64
263,3,6:25.0,,G. Dragić misses 3-pt jump shot from 25 ft,67,64
264,3,6:24.0,Defensive rebound by C. Paul,,67,64
265,3,6:14.0,C. Paul makes 3-pt jump shot from 25 ft,,70,64
266,3,6:14.0,,Phoenix full timeout,70,64
267,3,6:00.0,,Shooting foul by B. Griffin (drawn by A. Len),70,64
268,3,6:00.0,,A. Len misses free throw 1 of 2,70,64
269,3,6:00.0,,Offensive rebound by Team,70,64
270,3,6:00.0,,A. Len makes free throw 2 of 2,70,65
271,3,5:40.0,M. Barnes makes 2-pt layup from 1 ft (assist by B. Griffin),,72,65
272,3,5:25.0,,M. Morris misses 3-pt jump shot from 23 ft,72,65
273,3,5:24.0,,Offensive rebound by G. Dragić,72,65
274,3,5:20.0,,G. Dragić misses 2-pt jump shot from 5 ft,72,65
275,3,5:19.0,Defensive rebound by D. Jordan,,72,65
276,3,5:08.0,C. Paul makes 2-pt jump shot from 9 ft,,74,65
277,3,4:52.0,,Shooting foul by D. Jordan (drawn by E. Bledsoe),74,65
278,3,4:52.0,,E. Bledsoe makes free throw 1 of 2,74,66
279,3,4:52.0,,I. Thomas enters the game for G. Dragić,74,66
280,3,4:52.0,,E. Bledsoe makes free throw 2 of 2,74,67
281,3,4:44.0,Offensive foul by C. Paul (drawn by M. Morris),,74,67
282,3,4:44.0,Turnover by C. Paul (offensive foul),,74,67
283,3,4:33.0,,A. Len misses 2-pt jump shot from 15 ft,74,67
284,3,4:32.0,Defensive rebound by D. Jordan,,74,67
285,3,4:23.0,Personal foul by I. Thomas (drawn by C. Paul),,74,67
286,3,4:23.0,C. Paul makes free throw 1 of 2,,75,67
287,3,4:23.0,C. Paul makes free throw 2 of 2,,76,67
288,3,4:14.0,,I. Thomas makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),76,70
289,3,3:50.0,Personal foul by M. Morris (drawn by B. Griffin),,76,70
290,3,3:50.0,B. Griffin misses free throw 1 of 2,,76,70
291,3,3:50.0,Offensive rebound by Team,,76,70
292,3,3:50.0,J. Crawford enters the game for M. Barnes,,76,70
293,3,3:50.0,B. Griffin makes free throw 2 of 2,,77,70
294,3,3:44.0,,Offensive foul by A. Len (drawn by C. Paul),77,70
295,3,3:44.0,,Turnover by A. Len (offensive foul),77,70
296,3,3:34.0,Personal foul by I. Thomas (drawn by C. Paul),,77,70
297,3,3:34.0,C. Paul makes free throw 1 of 2,,78,70
298,3,3:34.0,S. Hawes enters the game for D. Jordan,,78,70
299,3,3:34.0,,M. Plumlee enters the game for A. Len,78,70
300,3,3:34.0,C. Paul makes free throw 2 of 2,,79,70
301,3,3:20.0,,E. Bledsoe makes 2-pt layup from 1 ft,79,72
302,3,2:56.0,B. Griffin misses 2-pt dunk at rim (block by M. Plumlee),,79,72
303,3,2:53.0,Offensive rebound by B. Griffin,,79,72
304,3,2:50.0,B. Griffin misses 2-pt jump shot from 18 ft,,79,72
305,3,2:50.0,,Defensive rebound by M. Plumlee,79,72
306,3,2:43.0,,Turnover by E. Bledsoe (bad pass; steal by C. Paul),79,72
307,3,2:27.0,S. Hawes makes 3-pt jump shot from 24 ft (assist by C. Paul),,82,72
308,3,2:05.0,,E. Bledsoe misses 3-pt jump shot from 25 ft,82,72
309,3,2:04.0,Defensive rebound by B. Griffin,,82,72
310,3,1:52.0,S. Hawes makes 3-pt jump shot from 25 ft (assist by C. Paul),,85,72
311,3,1:50.0,,Phoenix full timeout,85,72
312,3,1:50.0,LA Clippers full timeout,,85,72
313,3,1:50.0,,G. Green enters the game for M. Morris,85,72
314,3,1:50.0,A. Rivers enters the game for J. Redick,,85,72
315,3,1:31.0,,I. Thomas misses 3-pt jump shot from 24 ft,85,72
316,3,1:30.0,Defensive rebound by A. Rivers,,85,72
317,3,1:07.0,C. Paul misses 3-pt jump shot from 24 ft,,85,72
318,3,1:06.0,,Defensive rebound by Team,85,72
319,3,0:56.0,,G. Green makes 3-pt jump shot from 25 ft,85,75
320,3,0:36.0,S. Hawes makes 2-pt layup from 2 ft,,87,75
321,3,0:21.0,,Shooting foul by S. Hawes (drawn by I. Thomas),87,75
322,3,0:21.0,,I. Thomas makes free throw 1 of 2,87,76
323,3,0:21.0,J. Redick enters the game for B. Griffin,,87,76
324,3,0:21.0,,G. Dragić enters the game for M. Plumlee,87,76
325,3,0:21.0,,I. Thomas makes free throw 2 of 2,87,77
326,3,0:00.0,J. Redick makes 2-pt jump shot from 20 ft (assist by C. Paul),,89,77
327,4,11:42.0,,G. Green misses 3-pt jump shot from 24 ft,89,77
328,4,11:41.0,Defensive rebound by A. Rivers,,89,77
329,4,11:27.0,J. Crawford misses 2-pt jump shot from 4 ft,,89,77
330,4,11:26.0,,Defensive rebound by G. Dragić,89,77
331,4,11:19.0,,Turnover by G. Dragić (bad pass),89,77
332,4,11:19.0,Technical foul by J. Crawford,,89,77
333,4,11:19.0,,I. Thomas makes technical free throw,89,78
334,4,11:07.0,J. Crawford misses 2-pt jump shot from 19 ft,,89,78
335,4,11:06.0,,Defensive rebound by Team,89,78
336,4,10:47.0,,G. Green misses 3-pt jump shot from 23 ft,89,78
337,4,10:46.0,Defensive rebound by J. Crawford,,89,78
338,4,10:36.0,S. Hawes misses 3-pt jump shot from 27 ft,,89,78
339,4,10:35.0,,Defensive rebound by G. Green,89,78
340,4,10:29.0,,P. Tucker makes 3-pt jump shot from 23 ft (assist by G. Green),89,81
341,4,10:28.0,LA Clippers full timeout,,89,81
342,4,10:17.0,J. Crawford misses 2-pt jump shot from 17 ft,,89,81
343,4,10:16.0,Offensive rebound by G. Davis,,89,81
344,4,10:14.0,G. Davis misses 2-pt layup from 2 ft (block by G. Green),,89,81
345,4,10:13.0,,Defensive rebound by M. Plumlee,89,81
346,4,10:03.0,,Shooting foul by A. Rivers (drawn by I. Thomas),89,81
347,4,10:03.0,,I. Thomas makes free throw 1 of 2,89,82
348,4,10:03.0,,M. Morris enters the game for P. Tucker,89,82
349,4,10:03.0,,I. Thomas makes free throw 2 of 2,89,83
350,4,9:51.0,H. Türkoğlu makes 3-pt jump shot from 25 ft (assist by A. Rivers),,92,83
351,4,9:35.0,,I. Thomas makes 2-pt layup from 3 ft,92,85
352,4,9:21.0,A. Rivers misses 2-pt jump shot from 3 ft (block by M. Plumlee),,92,85
353,4,9:21.0,Offensive rebound by Team,,92,85
354,4,9:07.0,H. Türkoğlu misses 2-pt jump shot from 19 ft,,92,85
355,4,9:07.0,Offensive rebound by Team,,92,85
356,4,9:07.0,Turnover by Team (shot clock),,92,85
357,4,9:07.0,D. Jordan enters the game for G. Davis,,92,85
358,4,8:53.0,,I. Thomas makes 3-pt jump shot from 24 ft (assist by G. Dragić),92,88
359,4,8:29.0,Shooting foul by G. Green (drawn by J. Crawford),,92,88
360,4,8:29.0,J. Crawford makes free throw 1 of 2,,93,88
361,4,8:29.0,C. Paul enters the game for S. Hawes,,93,88
362,4,8:29.0,B. Griffin enters the game for A. Rivers,,93,88
363,4,8:29.0,J. Crawford misses free throw 2 of 2,,93,88
364,4,8:29.0,Offensive rebound by J. Crawford,,93,88
365,4,8:19.0,C. Paul makes 3-pt jump shot from 24 ft,,96,88
366,4,7:58.0,,I. Thomas makes 3-pt jump shot from 25 ft (assist by G. Green),96,91
367,4,7:39.0,J. Crawford misses 3-pt jump shot from 24 ft,,96,91
368,4,7:38.0,,Defensive rebound by M. Morris,96,91
369,4,7:30.0,,G. Green makes 3-pt jump shot from 25 ft,96,94
370,4,7:30.0,LA Clippers full timeout,,96,94
371,4,7:30.0,M. Barnes enters the game for H. Türkoğlu,,96,94
372,4,7:30.0,,P. Tucker enters the game for M. Morris,96,94
373,4,7:12.0,Shooting foul by P. Tucker (drawn by J. Crawford),,96,94
374,4,7:12.0,J. Crawford makes free throw 1 of 2,,97,94
375,4,7:12.0,J. Crawford makes free throw 2 of 2,,98,94
376,4,6:58.0,,Turnover by M. Plumlee (traveling),98,94
377,4,6:46.0,Turnover by M. Barnes (bad pass; steal by M. Plumlee),,98,94
378,4,6:42.0,,Turnover by G. Green (bad pass),98,94
379,4,6:20.0,J. Crawford misses 3-pt jump shot from 25 ft,,98,94
380,4,6:19.0,Offensive rebound by B. Griffin,,98,94
381,4,6:08.0,Personal foul by G. Dragić (drawn by B. Griffin),,98,94
382,4,6:08.0,,E. Bledsoe enters the game for I. Thomas,98,94
383,4,6:08.0,J. Redick enters the game for J. Crawford,,98,94
384,4,6:00.0,C. Paul misses 2-pt jump shot from 15 ft,,98,94
385,4,6:00.0,Offensive rebound by Team,,98,94
386,4,6:00.0,Personal foul by P. Tucker (drawn by D. Jordan),,98,94
