,QUARTER,TIME_REMAINING,MIAMI_ACTION,NEW YORK_ACTION,MIAMI_SCORE,NEW YORK_SCORE
384,4,8:57.0,Defensive rebound by L. Deng,,94,73
385,4,8:44.0,Turnover by L. Deng (bad pass; steal by T. Hardaway),,94,73
386,4,8:38.0,,Q. Acy makes 2-pt layup from 1 ft (assist by L. Galloway),94,75
387,4,8:22.0,L. Deng misses 2-pt jump shot from 15 ft,,94,75
388,4,8:21.0,,Defensive rebound by T. Hardaway,94,75
389,4,8:18.0,,Turnover by T. Hardaway (bad pass; steal by L. Deng),94,75
390,4,7:55.0,M. Chalmers misses 3-pt jump shot from 23 ft,,94,75
391,4,7:54.0,,Defensive rebound by L. Galloway,94,75
392,4,7:40.0,,C. Early misses 2-pt layup from 1 ft,94,75
393,4,7:39.0,Defensive rebound by S. Napier,,94,75
394,4,7:35.0,M. Chalmers misses 3-pt jump shot from 24 ft,,94,75
395,4,7:34.0,,Defensive rebound by Team,94,75
396,4,7:34.0,,A. Bargnani enters the game for C. Aldrich,94,75
397,4,7:34.0,,J. Calderón enters the game for T. Hardaway,94,75
398,4,7:21.0,,Q. Acy misses 2-pt jump shot from 19 ft,94,75
399,4,7:20.0,Defensive rebound by S. Napier,,94,75
400,4,7:10.0,C. Andersen makes 2-pt dunk at rim (assist by M. Chalmers),,96,75
401,4,7:09.0,,New York full timeout,96,75
402,4,7:09.0,J. Ennis enters the game for M. Chalmers,,96,75
403,4,6:58.0,,Shooting foul by C. Andersen (drawn by A. Bargnani),96,75
404,4,6:58.0,,A. Bargnani misses free throw 1 of 2,96,75
405,4,6:58.0,,Offensive rebound by Team,96,75
406,4,6:58.0,,A. Bargnani makes free throw 2 of 2,96,76
407,4,6:42.0,S. Napier misses 3-pt jump shot from 25 ft,,96,76
408,4,6:41.0,,Defensive rebound by A. Bargnani,96,76
409,4,6:34.0,,C. Early misses 2-pt layup from 1 ft,96,76
410,4,6:33.0,Defensive rebound by J. Ennis,,96,76
411,4,6:26.0,T. Johnson makes 3-pt jump shot from 23 ft (assist by L. Deng),,99,76
412,4,6:09.0,,C. Early misses 3-pt jump shot from 25 ft,99,76
413,4,6:08.0,Defensive rebound by S. Napier,,99,76
414,4,6:04.0,Shooting foul by C. Early (drawn by S. Napier),,99,76
415,4,6:04.0,S. Napier makes free throw 1 of 2,,100,76
416,4,6:04.0,S. Napier makes free throw 2 of 2,,101,76
417,4,5:47.0,,A. Bargnani misses 2-pt jump shot from 22 ft,101,76
418,4,5:46.0,Defensive rebound by L. Deng,,101,76
419,4,5:23.0,S. Napier makes 3-pt jump shot from 27 ft (assist by J. Ennis),,104,76
420,4,5:01.0,,L. Galloway misses 2-pt jump shot from 15 ft,104,76
421,4,5:00.0,,Offensive rebound by A. Bargnani,104,76
422,4,5:00.0,,A. Bargnani misses 2-pt tip-in from 1 ft,104,76
423,4,4:59.0,,Offensive rebound by L. Galloway,104,76
424,4,4:42.0,,L. Galloway misses 2-pt jump shot from 22 ft,104,76
425,4,4:41.0,Defensive rebound by Team,,104,76
426,4,4:29.0,,T. Hardaway enters the game for J. Calderón,104,76
427,4,4:29.0,,T. Wear enters the game for Q. Acy,104,76
428,4,4:22.0,Turnover by T. Johnson (lost ball; steal by T. Hardaway),,104,76
429,4,4:09.0,,Personal foul by C. Andersen (drawn by A. Bargnani),104,76
430,4,4:09.0,U. Haslem enters the game for C. Andersen,,104,76
431,4,3:53.0,,L. Galloway misses 2-pt jump shot from 5 ft,104,76
432,4,3:52.0,,Offensive rebound by T. Wear,104,76
433,4,3:52.0,,T. Wear makes 2-pt tip-in from 2 ft,104,78
434,4,3:33.0,Turnover by S. Napier (bad pass; steal by T. Wear),,104,78
435,4,3:29.0,,Turnover by T. Wear (bad pass),104,78
436,4,3:29.0,M. Chalmers enters the game for L. Deng,,104,78
437,4,3:17.0,J. Ennis misses 2-pt jump shot from 6 ft (block by T. Wear),,104,78
438,4,3:16.0,,Defensive rebound by T. Wear,104,78
439,4,2:58.0,,C. Early misses 3-pt jump shot from 25 ft,104,78
440,4,2:57.0,Defensive rebound by U. Haslem,,104,78
441,4,2:51.0,S. Napier misses 2-pt layup from 2 ft (block by T. Wear),,104,78
442,4,2:50.0,Offensive rebound by Team,,104,78
443,4,2:50.0,Official timeout,,104,78
444,4,2:38.0,U. Haslem makes 2-pt dunk at rim,,106,78
445,4,2:14.0,,C. Early makes 2-pt layup at rim (assist by A. Bargnani),106,80
446,4,1:56.0,S. Napier misses 2-pt jump shot from 20 ft,,106,80
447,4,1:56.0,,Defensive rebound by A. Bargnani,106,80
448,4,1:42.0,,A. Bargnani makes 2-pt jump shot from 13 ft,106,82
449,4,1:21.0,U. Haslem makes 2-pt jump shot from 18 ft,,108,82
450,4,1:05.0,,A. Bargnani makes 2-pt layup from 1 ft (assist by T. Wear),108,84
451,4,0:51.0,U. Haslem makes 3-pt jump shot from 24 ft (assist by S. Napier),,111,84
452,4,0:34.0,,T. Hardaway misses 3-pt jump shot from 25 ft,111,84
453,4,0:32.0,,Offensive rebound by A. Bargnani,111,84
454,4,0:31.0,,Personal foul by U. Haslem (drawn by A. Bargnani),111,84
455,4,0:31.0,,Q. Acy enters the game for T. Wear,111,84
456,4,0:27.0,,A. Bargnani misses 2-pt jump shot from 20 ft,111,84
457,4,0:26.0,Defensive rebound by M. Chalmers,,111,84
458,4,0:02.0,M. Chalmers misses 2-pt jump shot from 4 ft (block by Q. Acy),,111,84
459,4,0:02.0,Offensive rebound by Team,,111,84
460,4,0:02.0,Turnover by Team (shot clock),,111,84
461,4,0:00.0,,L. Galloway makes 3-pt jump shot from 48 ft,111,87
