,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,SAN ANTONIO_ACTION,LA CLIPPERS_SCORE,SAN ANTONIO_SCORE
49,1,5:43.0,Defensive rebound by D. Jordan,,15,10
50,1,5:41.0,Turnover by D. Jordan (bad pass; steal by B. Diaw),,15,10
51,1,5:36.0,,Turnover by K. Leonard (lost ball; steal by C. Paul),15,10
52,1,5:29.0,J. Redick misses 3-pt jump shot from 25 ft,,15,10
53,1,5:26.0,Offensive rebound by M. Barnes,,15,10
54,1,5:15.0,B. Griffin misses 2-pt jump shot from 18 ft,,15,10
55,1,5:14.0,,Defensive rebound by T. Parker,15,10
56,1,5:08.0,,T. Duncan makes 2-pt layup from 1 ft (assist by T. Parker),15,12
57,1,5:06.0,LA Clippers full timeout,,15,12
58,1,5:06.0,,M. Ginóbili enters the game for D. Green,15,12
59,1,5:06.0,G. Davis enters the game for B. Griffin,,15,12
60,1,5:06.0,Inbound foul by M. Ginóbili,,15,12
61,1,5:06.0,D. Jordan makes free throw 1 of 2,,16,12
62,1,5:06.0,D. Jordan makes free throw 2 of 2,,17,12
63,1,5:00.0,,Turnover by T. Parker (bad pass; steal by C. Paul),17,12
64,1,4:55.0,D. Jordan makes 2-pt dunk at rim,,19,12
65,1,4:30.0,,B. Diaw misses 2-pt jump shot from 17 ft,19,12
66,1,4:29.0,,Offensive rebound by T. Duncan,19,12
67,1,4:27.0,,T. Duncan makes 2-pt layup from 2 ft,19,14
68,1,4:08.0,J. Redick makes 2-pt jump shot from 18 ft (assist by C. Paul),,21,14
69,1,3:53.0,,M. Ginóbili makes 3-pt jump shot from 24 ft (assist by K. Leonard),21,17
70,1,3:36.0,Shooting foul by B. Diaw (drawn by J. Redick),,21,17
71,1,3:36.0,J. Redick makes free throw 1 of 3,,22,17
72,1,3:36.0,J. Redick makes free throw 2 of 3,,23,17
73,1,3:36.0,,P. Mills enters the game for T. Parker,23,17
74,1,3:36.0,,T. Splitter enters the game for T. Duncan,23,17
75,1,3:36.0,J. Redick makes free throw 3 of 3,,24,17
76,1,3:25.0,,K. Leonard misses 3-pt jump shot from 24 ft,24,17
77,1,3:24.0,,Offensive rebound by M. Ginóbili,24,17
78,1,3:18.0,,M. Ginóbili misses 2-pt jump shot from 6 ft,24,17
79,1,3:17.0,,Offensive rebound by T. Splitter,24,17
80,1,3:17.0,,Turnover by T. Splitter (lost ball; steal by M. Barnes),24,17
81,1,3:10.0,C. Paul misses 2-pt layup from 2 ft,,24,17
82,1,3:08.0,Offensive rebound by G. Davis,,24,17
83,1,3:06.0,Turnover by G. Davis (traveling),,24,17
84,1,3:06.0,J. Crawford enters the game for J. Redick,,24,17
85,1,2:51.0,,B. Diaw makes 2-pt layup from 1 ft (assist by T. Splitter),24,19
86,1,2:27.0,Turnover by M. Barnes (bad pass),,24,19
87,1,2:27.0,A. Rivers enters the game for M. Barnes,,24,19
88,1,2:13.0,,T. Splitter makes 2-pt jump shot from 4 ft (assist by B. Diaw),24,21
89,1,1:57.0,G. Davis misses 2-pt jump shot from 9 ft (block by M. Ginóbili),,24,21
90,1,1:56.0,Offensive rebound by G. Davis,,24,21
91,1,1:50.0,J. Crawford misses 3-pt jump shot from 26 ft,,24,21
92,1,1:49.0,,Defensive rebound by Team,24,21
93,1,1:49.0,B. Griffin enters the game for D. Jordan,,24,21
94,1,1:37.0,,Personal block foul by J. Crawford (drawn by M. Ginóbili),24,21
95,1,1:29.0,,K. Leonard misses 2-pt jump shot from 7 ft (block by B. Griffin),24,21
96,1,1:29.0,,Offensive rebound by Team,24,21
97,1,1:28.0,,Turnover by K. Leonard (lost ball; steal by B. Griffin),24,21
98,1,1:21.0,A. Rivers misses 2-pt layup at rim,,24,21
99,1,1:19.0,Offensive rebound by G. Davis,,24,21
100,1,1:17.0,Personal block foul by P. Mills (drawn by C. Paul),,24,21
101,1,1:02.0,B. Griffin misses 3-pt jump shot from 23 ft,,24,21
102,1,1:01.0,,Defensive rebound by T. Splitter,24,21
103,1,0:53.0,,Shooting foul by G. Davis (drawn by K. Leonard),24,21
104,1,0:53.0,,K. Leonard misses free throw 1 of 2,24,21
105,1,0:53.0,,Offensive rebound by Team,24,21
106,1,0:53.0,,M. Belinelli enters the game for T. Splitter,24,21
107,1,0:53.0,S. Hawes enters the game for G. Davis,,24,21
108,1,0:53.0,,K. Leonard makes free throw 2 of 2,24,22
109,1,0:38.0,Shooting foul by B. Diaw (drawn by B. Griffin),,24,22
110,1,0:38.0,B. Griffin makes free throw 1 of 2,,25,22
111,1,0:38.0,,M. Bonner enters the game for B. Diaw,25,22
112,1,0:38.0,D. Jones enters the game for S. Hawes,,25,22
113,1,0:38.0,B. Griffin makes free throw 2 of 2,,26,22
114,1,0:30.0,,Personal block foul by D. Jones (drawn by K. Leonard),26,22
115,1,0:30.0,,K. Leonard makes free throw 1 of 2,26,23
116,1,0:30.0,,T. Splitter enters the game for M. Bonner,26,23
117,1,0:30.0,J. Redick enters the game for D. Jones,,26,23
118,1,0:30.0,,K. Leonard makes free throw 2 of 2,26,24
119,1,0:09.0,A. Rivers misses 3-pt jump shot from 23 ft,,26,24
120,1,0:08.0,Offensive rebound by B. Griffin,,26,24
121,1,0:05.0,Turnover by C. Paul (step out of bounds),,26,24
122,1,0:05.0,D. Jones enters the game for J. Redick,,26,24
123,1,0:05.0,G. Davis enters the game for B. Griffin,,26,24
124,1,0:04.0,,Personal foul by C. Paul (drawn by P. Mills),26,24
125,1,0:04.0,,P. Mills makes free throw 1 of 2,26,25
126,1,0:04.0,J. Redick enters the game for D. Jones,,26,25
127,1,0:04.0,,D. Green enters the game for K. Leonard,26,25
128,1,0:04.0,,P. Mills makes free throw 2 of 2,26,26
129,1,0:00.0,C. Paul misses 3-pt jump shot from 26 ft,,26,26
130,1,0:00.0,Offensive rebound by Team,,26,26
131,2,11:37.0,J. Crawford makes 2-pt jump shot from 4 ft,,28,26
132,2,11:20.0,,M. Ginóbili misses 3-pt jump shot from 23 ft,28,26
133,2,11:18.0,Defensive rebound by Team,,28,26
134,2,11:10.0,Personal foul by M. Ginóbili (drawn by J. Crawford),,28,26
135,2,11:10.0,,T. Duncan enters the game for M. Ginóbili,28,26
136,2,11:02.0,Turnover by J. Redick (lost ball; steal by M. Belinelli),,28,26
137,2,10:51.0,,D. Green makes 3-pt jump shot from 24 ft (assist by T. Duncan),28,29
138,2,10:39.0,Shooting foul by T. Duncan (drawn by A. Rivers),,28,29
139,2,10:39.0,A. Rivers makes free throw 1 of 2,,29,29
140,2,10:39.0,A. Rivers misses free throw 2 of 2,,29,29
141,2,10:38.0,,Defensive rebound by T. Duncan,29,29
142,2,10:37.0,Loose ball foul by G. Davis (drawn by T. Duncan),,29,29
143,2,10:37.0,D. Jordan enters the game for G. Davis,,29,29
144,2,10:23.0,,M. Belinelli makes 3-pt jump shot from 24 ft (assist by P. Mills),29,32
145,2,10:09.0,J. Redick makes 2-pt jump shot from 21 ft (assist by J. Crawford),,31,32
146,2,9:54.0,,D. Green misses 2-pt jump shot from 19 ft,31,32
147,2,9:53.0,Defensive rebound by B. Griffin,,31,32
148,2,9:40.0,A. Rivers misses 2-pt jump shot from 7 ft,,31,32
149,2,9:39.0,Offensive rebound by D. Jordan,,31,32
150,2,9:39.0,Shooting foul by T. Splitter (drawn by D. Jordan),,31,32
151,2,9:39.0,D. Jordan makes free throw 1 of 2,,32,32
152,2,9:39.0,,Violation by T. Splitter (lane),32,32
153,2,9:39.0,D. Jordan misses free throw 2 of 2,,32,32
154,2,9:38.0,,Defensive rebound by T. Duncan,32,32
155,2,9:25.0,,M. Belinelli misses 2-pt jump shot from 21 ft,32,32
156,2,9:23.0,Defensive rebound by B. Griffin,,32,32
157,2,9:16.0,Turnover by J. Crawford (bad pass),,32,32
158,2,9:06.0,,M. Belinelli makes 3-pt jump shot from 23 ft (assist by P. Mills),32,35
159,2,8:45.0,J. Crawford misses 2-pt jump shot from 18 ft,,32,35
160,2,8:44.0,,Defensive rebound by M. Belinelli,32,35
161,2,8:35.0,,M. Belinelli makes 3-pt jump shot from 24 ft,32,38
162,2,8:29.0,LA Clippers full timeout,,32,38
163,2,8:29.0,,B. Diaw enters the game for T. Splitter,32,38
164,2,8:29.0,,T. Parker enters the game for P. Mills,32,38
165,2,8:29.0,C. Paul enters the game for A. Rivers,,32,38
166,2,8:15.0,B. Griffin misses 2-pt jump shot from 6 ft,,32,38
167,2,8:14.0,Offensive rebound by D. Jordan,,32,38
168,2,8:14.0,D. Jordan misses 2-pt tip-in at rim,,32,38
169,2,8:13.0,,Defensive rebound by T. Duncan,32,38
170,2,7:52.0,,M. Belinelli makes 3-pt jump shot from 24 ft (assist by T. Parker),32,41
171,2,7:35.0,Personal foul by M. Belinelli (drawn by B. Griffin),,32,41
172,2,7:35.0,M. Barnes enters the game for J. Crawford,,32,41
173,2,7:35.0,,K. Leonard enters the game for D. Green,32,41
174,2,7:35.0,Inbound foul by T. Parker,,32,41
175,2,7:35.0,D. Jordan misses free throw 1 of 2,,32,41
176,2,7:35.0,Offensive rebound by Team,,32,41
177,2,7:35.0,D. Jordan misses free throw 2 of 2,,32,41
178,2,7:34.0,,Defensive rebound by K. Leonard,32,41
179,2,7:14.0,,Shooting foul by D. Jordan (drawn by T. Duncan),32,41
180,2,7:14.0,,T. Duncan misses free throw 1 of 2,32,41
181,2,7:14.0,,Offensive rebound by Team,32,41
182,2,7:14.0,,T. Duncan misses free throw 2 of 2,32,41
183,2,7:13.0,Defensive rebound by B. Griffin,,32,41
184,2,7:13.0,Personal take foul by M. Belinelli (drawn by D. Jordan),,32,41
185,2,7:13.0,D. Jordan makes free throw 1 of 2,,33,41
186,2,7:13.0,D. Jordan makes free throw 2 of 2,,34,41
187,2,7:00.0,,T. Duncan makes 2-pt dunk at rim (assist by T. Parker),34,43
188,2,6:51.0,Personal take foul by T. Parker (drawn by D. Jordan),,34,43
189,2,6:51.0,D. Jordan misses free throw 1 of 2,,34,43
190,2,6:51.0,Offensive rebound by Team,,34,43
191,2,6:51.0,D. Jordan makes free throw 2 of 2,,35,43
192,2,6:40.0,,M. Belinelli misses 3-pt jump shot from 25 ft,35,43
193,2,6:39.0,,Offensive rebound by B. Diaw,35,43
194,2,6:20.0,,B. Diaw makes 2-pt layup from 1 ft (assist by T. Parker),35,45
195,2,6:13.0,Personal foul by T. Duncan (drawn by D. Jordan),,35,45
196,2,6:13.0,D. Jordan misses free throw 1 of 2,,35,45
197,2,6:13.0,Offensive rebound by Team,,35,45
198,2,6:13.0,,M. Ginóbili enters the game for M. Belinelli,35,45
199,2,6:13.0,D. Jordan makes free throw 2 of 2,,36,45
200,2,5:48.0,,K. Leonard misses 2-pt jump shot from 14 ft,36,45
201,2,5:47.0,,Offensive rebound by B. Diaw,36,45
202,2,5:46.0,,Turnover by B. Diaw (lost ball; steal by C. Paul),36,45
203,2,5:40.0,J. Redick misses 3-pt jump shot from 24 ft,,36,45
204,2,5:39.0,,Defensive rebound by T. Parker,36,45
205,2,5:31.0,,T. Parker misses 2-pt layup at rim (block by B. Griffin),36,45
206,2,5:29.0,Defensive rebound by D. Jordan,,36,45
207,2,5:29.0,Turnover by D. Jordan (bad pass),,36,45
208,2,5:29.0,Official timeout,,36,45
209,2,5:21.0,,B. Diaw misses 3-pt jump shot from 25 ft,36,45
210,2,5:20.0,Defensive rebound by M. Barnes,,36,45
211,2,5:12.0,D. Jordan makes 2-pt dunk at rim (assist by B. Griffin),,38,45
212,2,4:46.0,,T. Parker makes 2-pt jump shot from 9 ft (assist by B. Diaw),38,47
213,2,4:29.0,,Violation by B. Diaw (kicked ball),38,47
214,2,4:14.0,J. Redick misses 3-pt jump shot from 23 ft,,38,47
215,2,4:13.0,Offensive rebound by M. Barnes,,38,47
216,2,3:59.0,D. Jordan makes 2-pt jump shot from 3 ft (assist by C. Paul),,40,47
217,2,3:59.0,Shooting foul by T. Duncan (drawn by D. Jordan),,40,47
218,2,3:59.0,,T. Splitter enters the game for T. Duncan,40,47
219,2,3:59.0,,M. Bonner enters the game for B. Diaw,40,47
220,2,3:59.0,D. Jordan misses free throw 1 of 1,,40,47
221,2,3:57.0,,Defensive rebound by K. Leonard,40,47
222,2,3:41.0,,T. Parker misses 2-pt layup from 1 ft (block by D. Jordan),40,47
223,2,3:39.0,Defensive rebound by C. Paul,,40,47
224,2,3:32.0,B. Griffin makes 2-pt layup from 3 ft,,42,47
225,2,3:23.0,,San Antonio full timeout,42,47
226,2,3:16.0,Violation by D. Jordan (kicked ball),,42,47
227,2,3:06.0,,M. Ginóbili misses 2-pt jump shot from 19 ft,42,47
228,2,3:05.0,Defensive rebound by B. Griffin,,42,47
229,2,2:57.0,Shooting foul by T. Parker (drawn by C. Paul),,42,47
230,2,2:57.0,C. Paul makes free throw 1 of 2,,43,47
231,2,2:57.0,,M. Belinelli enters the game for M. Ginóbili,43,47
232,2,2:57.0,,P. Mills enters the game for T. Parker,43,47
233,2,2:57.0,C. Paul makes free throw 2 of 2,,44,47
234,2,2:43.0,,Personal foul by D. Jordan (drawn by T. Splitter),44,47
235,2,2:43.0,,B. Diaw enters the game for M. Bonner,44,47
236,2,2:31.0,,M. Belinelli misses 3-pt jump shot from 27 ft,44,47
237,2,2:30.0,Defensive rebound by D. Jordan,,44,47
238,2,2:21.0,C. Paul misses 2-pt jump shot from 9 ft,,44,47
239,2,2:20.0,,Defensive rebound by Team,44,47
240,2,2:03.0,,P. Mills misses 3-pt jump shot from 24 ft,44,47
241,2,2:02.0,Defensive rebound by D. Jordan,,44,47
242,2,1:42.0,M. Barnes makes 3-pt jump shot from 25 ft (assist by B. Griffin),,47,47
243,2,1:33.0,,Personal foul by M. Barnes (drawn by T. Splitter),47,47
244,2,1:33.0,J. Crawford enters the game for J. Redick,,47,47
245,2,1:19.0,,K. Leonard makes 2-pt jump shot from 5 ft,47,49
246,2,1:04.0,J. Crawford makes 2-pt jump shot from 5 ft (assist by C. Paul),,49,49
247,2,0:42.0,,K. Leonard makes 2-pt jump shot from 14 ft,49,51
248,2,0:37.0,Personal foul by K. Leonard (drawn by C. Paul),,49,51
249,2,0:37.0,C. Paul makes free throw 1 of 2,,50,51
250,2,0:37.0,G. Davis enters the game for D. Jordan,,50,51
251,2,0:37.0,C. Paul makes free throw 2 of 2,,51,51
252,2,0:24.0,,Turnover by K. Leonard (bad pass),51,51
253,2,0:24.0,LA Clippers full timeout,,51,51
254,2,0:24.0,,D. Green enters the game for K. Leonard,51,51
255,2,0:24.0,J. Redick enters the game for G. Davis,,51,51
256,2,0:04.0,B. Griffin misses 2-pt jump shot from 14 ft,,51,51
257,2,0:03.0,,Defensive rebound by P. Mills,51,51
258,2,0:00.0,,M. Belinelli misses 3-pt jump shot from 29 ft,51,51
259,2,0:00.0,,Offensive rebound by Team,51,51
260,3,11:44.0,B. Griffin misses 2-pt layup from 3 ft,,51,51
261,3,11:43.0,,Defensive rebound by T. Duncan,51,51
262,3,11:27.0,,D. Green misses 3-pt jump shot from 23 ft,51,51
263,3,11:25.0,Defensive rebound by B. Griffin,,51,51
264,3,11:12.0,B. Griffin makes 2-pt jump shot from 14 ft (assist by C. Paul),,53,51
265,3,10:57.0,,K. Leonard misses 2-pt jump shot from 11 ft,53,51
266,3,10:56.0,Defensive rebound by D. Jordan,,53,51
267,3,10:44.0,B. Griffin misses 2-pt jump shot from 16 ft,,53,51
268,3,10:43.0,Offensive rebound by D. Jordan,,53,51
269,3,10:38.0,J. Redick makes 2-pt jump shot from 18 ft,,55,51
270,3,10:22.0,,Personal foul by B. Griffin (drawn by T. Splitter),55,51
271,3,10:11.0,,T. Parker misses 2-pt jump shot from 15 ft,55,51
272,3,10:10.0,Defensive rebound by M. Barnes,,55,51
273,3,9:59.0,,Violation by K. Leonard (kicked ball),55,51
274,3,9:48.0,J. Redick misses 2-pt jump shot from 20 ft,,55,51
275,3,9:47.0,,Defensive rebound by T. Splitter,55,51
276,3,9:41.0,,D. Green misses 3-pt jump shot from 25 ft,55,51
277,3,9:40.0,Defensive rebound by C. Paul,,55,51
278,3,9:33.0,B. Griffin makes 2-pt layup from 2 ft (assist by C. Paul),,57,51
279,3,9:18.0,,D. Green makes 2-pt layup from 2 ft (assist by T. Duncan),57,53
280,3,8:52.0,B. Griffin misses 2-pt jump shot from 5 ft,,57,53
281,3,8:50.0,Offensive rebound by B. Griffin,,57,53
282,3,8:50.0,B. Griffin makes 2-pt tip-in from 1 ft,,59,53
283,3,8:33.0,,T. Splitter misses 2-pt layup from 2 ft (block by B. Griffin),59,53
284,3,8:32.0,Defensive rebound by D. Jordan,,59,53
285,3,8:20.0,C. Paul misses 2-pt jump shot from 14 ft,,59,53
286,3,8:19.0,,Defensive rebound by T. Splitter,59,53
287,3,7:57.0,,T. Duncan misses 2-pt jump shot from 17 ft,59,53
288,3,7:56.0,Defensive rebound by B. Griffin,,59,53
289,3,7:44.0,M. Barnes makes 3-pt jump shot from 24 ft (assist by B. Griffin),,62,53
290,3,7:44.0,,San Antonio full timeout,62,53
291,3,7:44.0,,B. Diaw enters the game for T. Splitter,62,53
292,3,7:44.0,,M. Belinelli enters the game for K. Leonard,62,53
293,3,7:21.0,,B. Diaw makes 3-pt jump shot from 25 ft (assist by M. Belinelli),62,56
294,3,6:57.0,B. Griffin makes 2-pt jump shot from 17 ft (assist by C. Paul),,64,56
295,3,6:41.0,,Shooting foul by M. Barnes (drawn by M. Belinelli),64,56
296,3,6:41.0,,M. Belinelli misses free throw 1 of 3,64,56
297,3,6:41.0,,Offensive rebound by Team,64,56
298,3,6:41.0,,M. Belinelli makes free throw 2 of 3,64,57
299,3,6:41.0,,M. Belinelli makes free throw 3 of 3,64,58
300,3,6:28.0,B. Griffin misses 2-pt layup from 1 ft (block by D. Green),,64,58
301,3,6:28.0,Offensive rebound by Team,,64,58
302,3,6:18.0,B. Griffin makes 2-pt jump shot from 14 ft,,66,58
303,3,5:57.0,,Turnover by D. Green (lost ball),66,58
304,3,5:45.0,B. Griffin misses 2-pt jump shot from 18 ft,,66,58
305,3,5:44.0,,Defensive rebound by T. Duncan,66,58
306,3,5:24.0,,M. Belinelli makes 3-pt jump shot from 29 ft (assist by B. Diaw),66,61
307,3,5:07.0,J. Redick misses 2-pt jump shot from 19 ft,,66,61
308,3,5:06.0,,Defensive rebound by T. Duncan,66,61
309,3,4:57.0,,B. Diaw misses 3-pt jump shot from 25 ft,66,61
310,3,4:56.0,Defensive rebound by D. Jordan,,66,61
311,3,4:56.0,LA Clippers full timeout,,66,61
312,3,4:56.0,J. Crawford enters the game for M. Barnes,,66,61
313,3,4:56.0,,K. Leonard enters the game for D. Green,66,61
314,3,4:56.0,Personal foul by M. Belinelli (drawn by D. Jordan),,66,61
315,3,4:43.0,C. Paul makes 2-pt jump shot from 18 ft,,68,61
316,3,4:20.0,,K. Leonard misses 2-pt jump shot from 16 ft,68,61
317,3,4:19.0,Defensive rebound by C. Paul,,68,61
318,3,3:57.0,C. Paul misses 3-pt jump shot from 26 ft,,68,61
319,3,3:56.0,,Defensive rebound by M. Belinelli,68,61
320,3,3:46.0,,B. Diaw makes 2-pt jump shot from 9 ft,68,63
321,3,3:23.0,C. Paul makes 2-pt jump shot from 18 ft,,70,63
322,3,3:04.0,,T. Parker makes 2-pt jump shot from 6 ft,70,65
323,3,2:51.0,Personal foul by B. Diaw (drawn by J. Crawford),,70,65
324,3,2:51.0,,P. Mills enters the game for T. Parker,70,65
325,3,2:51.0,,T. Splitter enters the game for T. Duncan,70,65
326,3,2:51.0,G. Davis enters the game for B. Griffin,,70,65
327,3,2:41.0,Turnover by J. Crawford (bad pass),,70,65
328,3,2:41.0,A. Rivers enters the game for J. Redick,,70,65
329,3,2:26.0,,B. Diaw makes 2-pt jump shot from 13 ft (assist by T. Splitter),70,67
330,3,2:05.0,A. Rivers misses 2-pt jump shot from 20 ft,,70,67
331,3,2:05.0,Offensive rebound by Team,,70,67
332,3,2:05.0,,Loose ball foul by T. Splitter (drawn by D. Jordan),70,67
333,3,2:02.0,J. Crawford misses 2-pt jump shot from 11 ft,,70,67
334,3,2:00.0,,Defensive rebound by K. Leonard,70,67
335,3,1:47.0,,Offensive foul by B. Diaw (drawn by G. Davis),70,67
336,3,1:47.0,,Turnover by B. Diaw (offensive foul),70,67
337,3,1:47.0,,M. Bonner enters the game for B. Diaw,70,67
338,3,1:35.0,,Offensive charge foul by G. Davis (drawn by T. Splitter),70,67
339,3,1:35.0,Turnover by G. Davis (offensive foul),,70,67
340,3,1:35.0,H. Türkoğlu enters the game for D. Jordan,,70,67
341,3,1:35.0,,M. Ginóbili enters the game for M. Bonner,70,67
342,3,1:19.0,,K. Leonard misses 2-pt jump shot from 6 ft,70,67
343,3,1:18.0,,Offensive rebound by T. Splitter,70,67
344,3,1:13.0,,P. Mills makes 3-pt jump shot from 25 ft (assist by T. Splitter),70,70
345,3,0:57.0,C. Paul makes 2-pt jump shot from 15 ft,,72,70
346,3,0:43.0,,Shooting block foul by G. Davis (drawn by K. Leonard),72,70
347,3,0:43.0,,K. Leonard makes free throw 1 of 2,72,71
348,3,0:43.0,,K. Leonard makes free throw 2 of 2,72,72
349,3,0:39.0,C. Paul makes 2-pt jump shot from 16 ft,,74,72
350,3,0:33.0,,Personal foul by H. Türkoğlu (drawn by T. Splitter),74,72
351,3,0:33.0,,T. Splitter misses free throw 1 of 2,74,72
352,3,0:33.0,,Offensive rebound by Team,74,72
353,3,0:33.0,,T. Splitter misses free throw 2 of 2,74,72
354,3,0:33.0,Defensive rebound by H. Türkoğlu,,74,72
355,3,0:12.0,G. Davis makes 2-pt dunk at rim (assist by C. Paul),,76,72
356,3,0:01.0,,M. Ginóbili misses 2-pt jump shot from 9 ft,76,72
357,3,0:00.0,,Offensive rebound by Team,76,72
358,4,11:52.0,,Turnover by P. Mills (lost ball),76,72
359,4,11:35.0,A. Rivers makes 2-pt jump shot from 19 ft,,78,72
360,4,11:12.0,,Personal foul by J. Crawford (drawn by M. Ginóbili),78,72
361,4,11:08.0,,Personal foul by G. Davis (drawn by T. Splitter),78,72
362,4,11:08.0,,T. Splitter makes free throw 1 of 2,78,73
363,4,11:08.0,B. Griffin enters the game for G. Davis,,78,73
364,4,11:08.0,,T. Splitter makes free throw 2 of 2,78,74
365,4,10:56.0,J. Crawford makes 2-pt jump shot from 17 ft (assist by B. Griffin),,80,74
366,4,10:41.0,,T. Splitter makes 2-pt dunk at rim (assist by M. Ginóbili),80,76
367,4,10:10.0,A. Rivers misses 2-pt jump shot from 7 ft,,80,76
368,4,10:09.0,,Defensive rebound by P. Mills,80,76
369,4,10:02.0,,M. Ginóbili misses 3-pt jump shot from 25 ft,80,76
370,4,10:01.0,Defensive rebound by H. Türkoğlu,,80,76
371,4,9:47.0,H. Türkoğlu misses 3-pt jump shot from 26 ft,,80,76
372,4,9:46.0,,Defensive rebound by P. Mills,80,76
373,4,9:24.0,,T. Splitter misses 2-pt layup from 2 ft,80,76
374,4,9:24.0,Defensive rebound by B. Griffin,,80,76
375,4,9:24.0,,Loose ball foul by M. Ginóbili (drawn by B. Griffin),80,76
376,4,9:24.0,M. Barnes enters the game for H. Türkoğlu,,80,76
377,4,9:24.0,J. Redick enters the game for A. Rivers,,80,76
378,4,9:11.0,C. Paul misses 2-pt jump shot from 15 ft,,80,76
379,4,9:10.0,,Defensive rebound by K. Leonard,80,76
380,4,8:57.0,,K. Leonard misses 2-pt jump shot from 7 ft,80,76
381,4,8:56.0,Defensive rebound by M. Barnes,,80,76
382,4,8:42.0,J. Crawford misses 2-pt jump shot from 16 ft,,80,76
383,4,8:41.0,,Defensive rebound by T. Splitter,80,76
384,4,8:30.0,,Shooting block foul by M. Barnes (drawn by T. Splitter),80,76
385,4,8:30.0,Official timeout,,80,76
386,4,8:30.0,,T. Parker enters the game for M. Belinelli,80,76
387,4,8:30.0,,D. Green enters the game for M. Ginóbili,80,76
388,4,8:30.0,,T. Splitter misses free throw 1 of 2,80,76
389,4,8:30.0,,Offensive rebound by Team,80,76
390,4,8:30.0,,B. Diaw enters the game for P. Mills,80,76
