,QUARTER,TIME_REMAINING,ORLANDO_ACTION,BROOKLYN_ACTION,ORLANDO_SCORE,BROOKLYN_SCORE
35,1,7:49.0,T. Harris makes 2-pt jump shot from 9 ft,,9,8
36,1,7:36.0,,Personal foul by N. Vučević (drawn by B. Lopez),9,8
37,1,7:28.0,,B. Lopez makes 2-pt layup from 2 ft (assist by J. Johnson),9,10
38,1,7:08.0,E. Fournier misses 2-pt layup from 2 ft,,9,10
39,1,7:07.0,Offensive rebound by N. Vučević,,9,10
40,1,7:06.0,N. Vučević makes 2-pt tip-in at rim,,11,10
41,1,6:48.0,,D. Williams misses 3-pt jump shot from 22 ft,11,10
42,1,6:47.0,Defensive rebound by N. Vučević,,11,10
43,1,6:36.0,E. Fournier makes 2-pt layup from 2 ft (assist by C. Frye),,13,10
44,1,6:25.0,,Personal foul by E. Payton (drawn by D. Williams),13,10
45,1,6:13.0,,B. Lopez misses 2-pt layup from 1 ft,13,10
46,1,6:12.0,Defensive rebound by N. Vučević,,13,10
47,1,6:00.0,Orlando full timeout,,13,10
48,1,5:50.0,T. Harris misses 2-pt jump shot from 15 ft,,13,10
49,1,5:49.0,Offensive rebound by N. Vučević,,13,10
50,1,5:28.0,Turnover by T. Harris (bad pass; steal by B. Lopez),,13,10
51,1,5:10.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,13,10
52,1,5:09.0,Defensive rebound by N. Vučević,,13,10
53,1,4:56.0,E. Payton misses 2-pt jump shot from 17 ft,,13,10
54,1,4:55.0,,Defensive rebound by B. Lopez,13,10
55,1,4:48.0,,D. Williams makes 2-pt layup from 2 ft,13,12
56,1,4:37.0,Personal foul by K. Garnett (drawn by C. Frye),,13,12
57,1,4:37.0,,M. Teletović enters the game for K. Garnett,13,12
58,1,4:37.0,M. Harkless enters the game for C. Frye,,13,12
59,1,4:21.0,E. Fournier makes 3-pt jump shot from 25 ft,,16,12
60,1,4:04.0,,D. Williams misses 2-pt layup from 2 ft,16,12
61,1,4:03.0,,Offensive rebound by B. Lopez,16,12
62,1,4:02.0,,Shooting foul by M. Harkless (drawn by B. Lopez),16,12
63,1,4:02.0,,B. Lopez makes free throw 1 of 2,16,13
64,1,4:02.0,,B. Lopez makes free throw 2 of 2,16,14
65,1,3:46.0,N. Vučević makes 2-pt jump shot from 13 ft (assist by E. Payton),,18,14
66,1,3:28.0,,J. Johnson makes 2-pt jump shot from 17 ft (assist by M. Teletović),18,16
67,1,3:15.0,Turnover by T. Harris (bad pass; steal by J. Johnson),,18,16
68,1,3:10.0,,J. Johnson makes 2-pt layup from 2 ft,18,18
69,1,2:51.0,T. Harris makes 2-pt layup from 2 ft (assist by N. Vučević),,20,18
70,1,2:39.0,,J. Johnson misses 3-pt jump shot from 24 ft,20,18
71,1,2:38.0,Defensive rebound by N. Vučević,,20,18
72,1,2:20.0,Shooting foul by B. Lopez (drawn by M. Harkless),,20,18
73,1,2:20.0,,Brooklyn full timeout,20,18
74,1,2:20.0,,J. Jack enters the game for D. Williams,20,18
75,1,2:20.0,,A. Anderson enters the game for B. Bogdanović,20,18
76,1,2:20.0,L. Ridnour enters the game for E. Payton,,20,18
77,1,2:20.0,M. Harkless makes free throw 1 of 2,,21,18
78,1,2:20.0,M. Harkless misses free throw 2 of 2,,21,18
79,1,2:19.0,,Defensive rebound by J. Johnson,21,18
80,1,2:10.0,,Offensive foul by A. Anderson (drawn by E. Fournier),21,18
81,1,2:10.0,,Turnover by A. Anderson (offensive foul),21,18
82,1,1:56.0,N. Vučević misses 2-pt layup from 2 ft (block by B. Lopez),,21,18
83,1,1:55.0,Offensive rebound by Team,,21,18
84,1,1:48.0,M. Harkless misses 3-pt jump shot from 24 ft,,21,18
85,1,1:47.0,,Defensive rebound by M. Teletović,21,18
86,1,1:37.0,,M. Teletović misses 3-pt jump shot from 24 ft,21,18
87,1,1:36.0,Defensive rebound by M. Harkless,,21,18
88,1,1:23.0,N. Vučević misses 2-pt hook shot from 7 ft,,21,18
89,1,1:22.0,,Defensive rebound by J. Johnson,21,18
90,1,1:15.0,Offensive charge foul by J. Johnson (drawn by M. Harkless),,21,18
91,1,1:15.0,,Turnover by J. Johnson (offensive foul),21,18
92,1,1:15.0,B. Gordon enters the game for E. Fournier,,21,18
93,1,1:04.0,L. Ridnour misses 2-pt jump shot from 16 ft,,21,18
94,1,1:04.0,Offensive rebound by N. Vučević,,21,18
95,1,1:04.0,N. Vučević misses 2-pt tip-in from 2 ft,,21,18
96,1,1:03.0,,Defensive rebound by J. Jack,21,18
97,1,0:50.0,,J. Johnson makes 3-pt jump shot from 24 ft (assist by J. Jack),21,21
98,1,0:42.0,T. Harris makes 2-pt layup from 1 ft (assist by B. Gordon),,23,21
99,1,0:28.0,,J. Johnson makes 2-pt layup from 1 ft,23,23
100,1,0:28.0,,Shooting foul by M. Harkless (drawn by J. Johnson),23,23
101,1,0:28.0,,M. Plumlee enters the game for B. Lopez,23,23
102,1,0:28.0,,J. Johnson makes free throw 1 of 1,23,24
103,1,0:08.0,M. Harkless misses 3-pt jump shot from 24 ft,,23,24
104,1,0:07.0,,Defensive rebound by M. Teletović,23,24
105,1,0:01.0,,J. Johnson misses 2-pt jump shot from 4 ft,23,24
106,1,0:00.0,,Offensive rebound by Team,23,24
107,2,11:46.0,Turnover by A. Gordon (traveling),,23,24
108,2,11:23.0,,J. Jack misses 2-pt jump shot from 13 ft,23,24
109,2,11:22.0,,Offensive rebound by M. Plumlee,23,24
110,2,11:18.0,,M. Plumlee misses 2-pt layup from 2 ft,23,24
111,2,11:17.0,,Offensive rebound by M. Plumlee,23,24
112,2,11:15.0,,M. Plumlee misses 2-pt jump shot from 6 ft,23,24
113,2,11:14.0,Defensive rebound by C. Frye,,23,24
114,2,11:01.0,Turnover by B. Gordon (bad pass),,23,24
115,2,10:46.0,,Personal foul by L. Ridnour (drawn by M. Teletović),23,24
116,2,10:46.0,,D. Williams enters the game for J. Johnson,23,24
117,2,10:38.0,,M. Plumlee misses 2-pt layup from 2 ft (block by A. Gordon),23,24
118,2,10:37.0,,Offensive rebound by M. Plumlee,23,24
119,2,10:36.0,,Shooting foul by A. Gordon (drawn by M. Plumlee),23,24
120,2,10:36.0,,M. Plumlee misses free throw 1 of 2,23,24
121,2,10:36.0,,Offensive rebound by Team,23,24
122,2,10:36.0,,M. Plumlee makes free throw 2 of 2,23,25
123,2,10:25.0,C. Frye makes 2-pt hook shot from 3 ft (assist by B. Gordon),,25,25
124,2,10:00.0,,M. Teletović makes 2-pt jump shot from 6 ft,25,27
125,2,9:45.0,W. Green misses 2-pt jump shot from 8 ft,,25,27
126,2,9:44.0,,Defensive rebound by M. Plumlee,25,27
127,2,9:35.0,,M. Teletović misses 3-pt jump shot from 24 ft,25,27
128,2,9:34.0,Defensive rebound by L. Ridnour,,25,27
129,2,9:29.0,C. Frye makes 3-pt jump shot from 24 ft (assist by L. Ridnour),,28,27
130,2,9:12.0,,Personal foul by B. Gordon (drawn by D. Williams),28,27
131,2,9:02.0,,J. Jack makes 2-pt layup from 2 ft,28,29
132,2,8:51.0,B. Gordon misses 3-pt jump shot from 24 ft,,28,29
133,2,8:50.0,,Defensive rebound by M. Plumlee,28,29
134,2,8:41.0,,A. Anderson misses 2-pt layup from 2 ft,28,29
135,2,8:40.0,Defensive rebound by C. Frye,,28,29
136,2,8:37.0,Orlando full timeout,,28,29
137,2,8:26.0,L. Ridnour makes 3-pt jump shot from 24 ft (assist by B. Gordon),,31,29
138,2,8:13.0,,J. Jack misses 2-pt jump shot from 18 ft,31,29
139,2,8:12.0,Defensive rebound by A. Gordon,,31,29
140,2,8:02.0,A. Gordon misses 2-pt layup from 2 ft (block by M. Plumlee),,31,29
141,2,8:01.0,,Defensive rebound by M. Plumlee,31,29
142,2,7:49.0,,D. Williams makes 2-pt jump shot from 21 ft,31,31
143,2,7:42.0,C. Frye makes 3-pt jump shot from 24 ft (assist by W. Green),,34,31
144,2,7:27.0,,Shooting foul by W. Green (drawn by D. Williams),34,31
145,2,7:27.0,,D. Williams makes free throw 1 of 2,34,32
146,2,7:27.0,,D. Williams makes free throw 2 of 2,34,33
147,2,7:13.0,L. Ridnour makes 2-pt jump shot from 17 ft,,36,33
148,2,6:55.0,,M. Plumlee makes 2-pt dunk at rim (assist by D. Williams),36,35
149,2,6:51.0,Turnover by C. Frye (bad pass),,36,35
150,2,6:50.0,,Turnover by A. Anderson (bad pass; steal by A. Gordon),36,35
151,2,6:47.0,A. Gordon makes 2-pt layup from 1 ft,,38,35
152,2,6:47.0,Shooting foul by M. Teletović (drawn by A. Gordon),,38,35
153,2,6:47.0,,K. Garnett enters the game for M. Teletović,38,35
154,2,6:47.0,A. Gordon misses free throw 1 of 1,,38,35
155,2,6:45.0,,Defensive rebound by M. Plumlee,38,35
156,2,6:34.0,,A. Anderson makes 2-pt jump shot from 11 ft,38,37
157,2,6:12.0,W. Green makes 2-pt jump shot from 19 ft (assist by L. Ridnour),,40,37
158,2,5:56.0,,K. Garnett misses 2-pt jump shot from 19 ft,40,37
159,2,5:55.0,Defensive rebound by B. Gordon,,40,37
160,2,5:47.0,Turnover by B. Gordon (lost ball; steal by D. Williams),,40,37
161,2,5:43.0,,D. Williams misses 2-pt layup from 1 ft,40,37
162,2,5:42.0,Defensive rebound by L. Ridnour,,40,37
163,2,5:27.0,Personal foul by D. Williams (drawn by L. Ridnour),,40,37
164,2,5:27.0,Official timeout,,40,37
165,2,5:27.0,,B. Bogdanović enters the game for A. Anderson,40,37
166,2,5:27.0,T. Harris enters the game for B. Gordon,,40,37
167,2,5:27.0,E. Fournier enters the game for A. Gordon,,40,37
168,2,5:16.0,W. Green makes 2-pt layup from 1 ft,,42,37
169,2,4:59.0,,Shooting foul by T. Harris (drawn by M. Plumlee),42,37
170,2,4:59.0,,M. Plumlee makes free throw 1 of 2,42,38
171,2,4:59.0,,M. Plumlee misses free throw 2 of 2,42,38
172,2,4:58.0,Defensive rebound by T. Harris,,42,38
173,2,4:44.0,L. Ridnour makes 3-pt jump shot from 25 ft,,45,38
174,2,4:25.0,,D. Williams makes 2-pt layup from 2 ft,45,40
175,2,4:11.0,C. Frye makes 2-pt jump shot from 23 ft (assist by E. Fournier),,47,40
176,2,4:06.0,,Brooklyn full timeout,47,40
177,2,3:48.0,,B. Bogdanović makes 2-pt jump shot from 7 ft,47,42
178,2,3:33.0,T. Harris misses 2-pt jump shot from 16 ft,,47,42
179,2,3:32.0,,Defensive rebound by D. Williams,47,42
180,2,3:23.0,,M. Plumlee makes 2-pt dunk at rim (assist by K. Garnett),47,44
181,2,2:59.0,C. Frye misses 3-pt jump shot from 24 ft,,47,44
182,2,2:58.0,,Defensive rebound by B. Bogdanović,47,44
183,2,2:41.0,,Shooting foul by L. Ridnour (drawn by M. Plumlee),47,44
184,2,2:41.0,,M. Plumlee makes free throw 1 of 2,47,45
185,2,2:41.0,,J. Johnson enters the game for B. Bogdanović,47,45
186,2,2:41.0,N. Vučević enters the game for C. Frye,,47,45
187,2,2:41.0,E. Payton enters the game for L. Ridnour,,47,45
188,2,2:41.0,,M. Plumlee makes free throw 2 of 2,47,46
189,2,2:27.0,Shooting foul by J. Jack (drawn by E. Fournier),,47,46
190,2,2:27.0,E. Fournier misses free throw 1 of 2,,47,46
191,2,2:27.0,Offensive rebound by Team,,47,46
192,2,2:27.0,,B. Lopez enters the game for M. Plumlee,47,46
193,2,2:27.0,E. Fournier makes free throw 2 of 2,,48,46
194,2,2:11.0,,K. Garnett makes 2-pt jump shot from 5 ft (assist by D. Williams),48,48
195,2,1:52.0,N. Vučević makes 2-pt jump shot from 16 ft (assist by E. Payton),,50,48
196,2,1:28.0,,K. Garnett misses 2-pt jump shot from 8 ft,50,48
197,2,1:27.0,Defensive rebound by E. Fournier,,50,48
198,2,1:12.0,N. Vučević makes 2-pt jump shot from 19 ft (assist by E. Fournier),,52,48
199,2,1:00.0,,Turnover by K. Garnett (bad pass; steal by T. Harris),52,48
200,2,0:56.0,Turnover by T. Harris (lost ball; steal by D. Williams),,52,48
201,2,0:54.0,,J. Jack makes 2-pt jump shot from 15 ft (assist by D. Williams),52,50
202,2,0:32.0,N. Vučević misses 2-pt hook shot from 5 ft,,52,50
203,2,0:31.0,,Defensive rebound by K. Garnett,52,50
204,2,0:15.0,,B. Lopez misses 2-pt jump shot from 3 ft,52,50
205,2,0:14.0,Defensive rebound by T. Harris,,52,50
206,2,0:02.0,E. Fournier misses 2-pt jump shot from 20 ft,,52,50
207,2,0:01.0,,Defensive rebound by J. Johnson,52,50
208,2,0:00.0,,J. Johnson misses 3-pt jump shot from 58 ft,52,50
209,2,0:00.0,Defensive rebound by Team,,52,50
210,3,11:50.0,Turnover by C. Frye (offensive foul),,52,50
211,3,11:50.0,Offensive foul by C. Frye (drawn by B. Lopez),,52,50
212,3,11:37.0,,D. Williams makes 2-pt jump shot from 22 ft,52,52
213,3,11:18.0,N. Vučević makes 2-pt jump shot from 16 ft (assist by E. Fournier),,54,52
214,3,10:57.0,,K. Garnett makes 2-pt jump shot from 17 ft (assist by J. Johnson),54,54
215,3,10:33.0,N. Vučević misses 2-pt hook shot from 7 ft,,54,54
216,3,10:32.0,,Defensive rebound by D. Williams,54,54
217,3,10:23.0,,Turnover by B. Lopez (lost ball; steal by N. Vučević),54,54
218,3,10:16.0,E. Payton misses 2-pt layup from 2 ft,,54,54
219,3,10:15.0,Offensive rebound by N. Vučević,,54,54
220,3,10:14.0,N. Vučević makes 2-pt tip-in at rim,,56,54
221,3,9:49.0,,B. Bogdanović makes 2-pt jump shot from 13 ft,56,56
222,3,9:35.0,T. Harris makes 2-pt layup from 1 ft,,58,56
223,3,9:19.0,,B. Bogdanović makes 2-pt layup from 2 ft (assist by K. Garnett),58,58
224,3,9:01.0,E. Fournier makes 2-pt layup from 2 ft,,60,58
225,3,8:41.0,,K. Garnett misses 2-pt jump shot from 17 ft,60,58
226,3,8:40.0,Defensive rebound by T. Harris,,60,58
227,3,8:32.0,T. Harris misses 3-pt jump shot from 25 ft,,60,58
228,3,8:31.0,,Defensive rebound by D. Williams,60,58
229,3,8:24.0,,Shooting foul by N. Vučević (drawn by B. Lopez),60,58
230,3,8:24.0,,B. Lopez makes free throw 1 of 2,60,59
231,3,8:24.0,,B. Lopez makes free throw 2 of 2,60,60
232,3,8:10.0,E. Fournier misses 2-pt jump shot from 20 ft,,60,60
233,3,8:09.0,,Defensive rebound by D. Williams,60,60
234,3,8:00.0,,B. Bogdanović makes 2-pt dunk at rim (assist by K. Garnett),60,62
235,3,7:43.0,T. Harris misses 2-pt jump shot from 22 ft,,60,62
236,3,7:42.0,,Defensive rebound by K. Garnett,60,62
237,3,7:36.0,,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by J. Johnson),60,65
238,3,7:34.0,Orlando full timeout,,60,65
239,3,7:22.0,E. Fournier makes 2-pt layup from 2 ft,,62,65
240,3,7:07.0,,D. Williams makes 2-pt jump shot from 8 ft,62,67
241,3,6:56.0,Turnover by E. Payton (bad pass; steal by B. Bogdanović),,62,67
242,3,6:52.0,,Turnover by J. Johnson (lost ball),62,67
243,3,6:35.0,Personal foul by D. Williams (drawn by E. Payton),,62,67
244,3,6:23.0,N. Vučević makes 2-pt jump shot from 17 ft (assist by T. Harris),,64,67
245,3,6:06.0,,Shooting foul by T. Harris (drawn by J. Johnson),64,67
246,3,6:06.0,,J. Johnson makes free throw 1 of 2,64,68
247,3,6:06.0,,J. Johnson misses free throw 2 of 2,64,68
248,3,6:05.0,,Offensive rebound by B. Lopez,64,68
249,3,6:04.0,,B. Lopez makes 2-pt tip-in from 1 ft,64,70
250,3,5:44.0,Turnover by E. Payton (bad pass; steal by B. Bogdanović),,64,70
251,3,5:41.0,,B. Bogdanović makes 2-pt layup from 2 ft (assist by D. Williams),64,72
252,3,5:23.0,Shooting foul by J. Johnson (drawn by T. Harris),,64,72
253,3,5:23.0,T. Harris makes free throw 1 of 2,,65,72
254,3,5:23.0,T. Harris makes free throw 2 of 2,,66,72
255,3,5:02.0,,Turnover by K. Garnett (bad pass; steal by N. Vučević),66,72
256,3,4:56.0,N. Vučević makes 2-pt layup from 2 ft (assist by E. Payton),,68,72
257,3,4:56.0,Shooting foul by B. Lopez (drawn by N. Vučević),,68,72
258,3,4:56.0,N. Vučević makes free throw 1 of 1,,69,72
259,3,4:46.0,,B. Lopez misses 2-pt layup from 2 ft,69,72
260,3,4:45.0,,Offensive rebound by B. Lopez,69,72
261,3,4:44.0,,B. Lopez makes 2-pt tip-in from 1 ft,69,74
262,3,4:21.0,N. Vučević makes 2-pt layup from 1 ft (assist by E. Fournier),,71,74
263,3,3:51.0,,K. Garnett makes 2-pt jump shot from 15 ft (assist by D. Williams),71,76
264,3,3:37.0,Turnover by E. Fournier (traveling),,71,76
265,3,3:37.0,,M. Teletović enters the game for K. Garnett,71,76
266,3,3:37.0,,Brooklyn full timeout,71,76
267,3,3:37.0,M. Harkless enters the game for C. Frye,,71,76
268,3,3:19.0,,D. Williams misses 2-pt jump shot from 19 ft,71,76
269,3,3:18.0,,Offensive rebound by B. Bogdanović,71,76
270,3,3:04.0,,M. Teletović makes 3-pt jump shot from 26 ft (assist by D. Williams),71,79
271,3,2:43.0,N. Vučević makes 2-pt layup from 1 ft (assist by E. Payton),,73,79
272,3,2:32.0,,Offensive foul by M. Teletović (drawn by M. Harkless),73,79
273,3,2:32.0,,Turnover by M. Teletović (offensive foul),73,79
274,3,2:32.0,,J. Jack enters the game for D. Williams,73,79
275,3,2:17.0,N. Vučević makes 2-pt jump shot from 16 ft (assist by E. Payton),,75,79
276,3,2:04.0,,J. Johnson misses 2-pt jump shot from 14 ft,75,79
277,3,2:03.0,Defensive rebound by N. Vučević,,75,79
278,3,1:50.0,Turnover by E. Payton (lost ball; steal by J. Jack),,75,79
279,3,1:49.0,,Personal foul by M. Harkless (drawn by J. Johnson),75,79
280,3,1:47.0,,Offensive foul by J. Johnson (drawn by M. Harkless),75,79
281,3,1:47.0,,Turnover by J. Johnson (offensive foul),75,79
282,3,1:31.0,,A. Anderson enters the game for J. Johnson,75,79
283,3,1:25.0,Turnover by E. Fournier (bad pass; steal by J. Jack),,75,79
284,3,1:19.0,,M. Teletović makes 2-pt layup from 1 ft (assist by B. Bogdanović),75,81
285,3,1:08.0,Personal foul by A. Anderson (drawn by M. Harkless),,75,81
286,3,1:02.0,N. Vučević misses 2-pt jump shot from 18 ft,,75,81
287,3,1:01.0,,Defensive rebound by M. Teletović,75,81
288,3,0:57.0,,Turnover by B. Bogdanović (offensive foul),75,81
289,3,0:57.0,,Offensive foul by B. Bogdanović (drawn by E. Fournier),75,81
290,3,0:41.0,T. Harris misses 2-pt layup from 2 ft (block by B. Lopez),,75,81
291,3,0:40.0,,Defensive rebound by J. Jack,75,81
292,3,0:33.0,,A. Anderson misses 3-pt jump shot from 26 ft,75,81
293,3,0:32.0,Defensive rebound by M. Harkless,,75,81
294,3,0:15.0,N. Vučević makes 2-pt layup at rim (assist by E. Fournier),,77,81
295,3,0:00.0,,B. Lopez misses 2-pt jump shot from 19 ft,77,81
296,3,0:00.0,Defensive rebound by Team,,77,81
297,4,11:47.0,,A. Anderson misses 2-pt layup from 2 ft,77,81
298,4,11:46.0,,Offensive rebound by M. Plumlee,77,81
299,4,11:45.0,,M. Plumlee misses 2-pt layup from 2 ft,77,81
300,4,11:43.0,,Offensive rebound by M. Plumlee,77,81
301,4,11:42.0,,M. Plumlee makes 2-pt tip-in at rim,77,83
302,4,11:19.0,M. Harkless makes 2-pt layup from 2 ft (assist by C. Frye),,79,83
303,4,11:04.0,,Turnover by M. Teletović (lost ball),79,83
304,4,10:50.0,Turnover by E. Fournier (lost ball; steal by M. Plumlee),,79,83
305,4,10:49.0,,Personal foul by E. Fournier (drawn by M. Plumlee),79,83
306,4,10:49.0,,D. Williams enters the game for B. Bogdanović,79,83
307,4,10:24.0,,Turnover by Team (shot clock),79,83
308,4,10:24.0,W. Green enters the game for E. Fournier,,79,83
309,4,10:01.0,L. Ridnour makes 3-pt jump shot from 23 ft (assist by C. Frye),,82,83
310,4,9:43.0,,D. Williams makes 2-pt jump shot from 17 ft (assist by M. Teletović),82,85
311,4,9:30.0,Personal foul by A. Anderson (drawn by M. Harkless),,82,85
312,4,9:15.0,C. Frye misses 2-pt jump shot from 8 ft,,82,85
313,4,9:14.0,,Defensive rebound by M. Teletović,82,85
314,4,9:07.0,,M. Teletović misses 3-pt jump shot from 24 ft,82,85
315,4,9:06.0,Defensive rebound by C. Frye,,82,85
316,4,8:55.0,Orlando full timeout,,82,85
317,4,8:48.0,C. Frye misses 2-pt jump shot from 19 ft,,82,85
318,4,8:47.0,,Defensive rebound by A. Anderson,82,85
319,4,8:33.0,,Turnover by M. Plumlee (lost ball; steal by L. Ridnour),82,85
320,4,8:25.0,W. Green misses 3-pt jump shot from 24 ft,,82,85
321,4,8:24.0,,Defensive rebound by M. Plumlee,82,85
322,4,8:15.0,,M. Teletović misses 3-pt jump shot from 24 ft,82,85
323,4,8:14.0,Defensive rebound by M. Harkless,,82,85
324,4,8:08.0,Offensive foul by C. Frye (drawn by J. Jack),,82,85
325,4,8:08.0,Turnover by C. Frye (offensive foul),,82,85
326,4,7:53.0,,J. Jack misses 2-pt jump shot from 17 ft,82,85
327,4,7:52.0,Defensive rebound by M. Harkless,,82,85
328,4,7:34.0,W. Green makes 2-pt layup from 2 ft,,84,85
329,4,7:17.0,,J. Jack makes 2-pt layup from 2 ft (assist by M. Teletović),84,87
330,4,7:03.0,W. Green makes 2-pt jump shot from 20 ft (assist by L. Ridnour),,86,87
331,4,6:39.0,,M. Teletović misses 3-pt jump shot from 25 ft,86,87
332,4,6:38.0,Defensive rebound by L. Ridnour,,86,87
333,4,6:29.0,L. Ridnour misses 2-pt jump shot from 4 ft (block by J. Jack),,86,87
334,4,6:28.0,Offensive rebound by L. Ridnour,,86,87
335,4,6:23.0,C. Frye makes 3-pt jump shot from 23 ft (assist by L. Ridnour),,89,87
336,4,6:09.0,,M. Plumlee makes 2-pt dunk at rim (assist by D. Williams),89,89
337,4,5:56.0,A. Gordon misses 2-pt layup from 2 ft,,89,89
338,4,5:55.0,,Defensive rebound by Team,89,89
339,4,5:55.0,Loose ball foul by A. Gordon (drawn by M. Teletović),,89,89
340,4,5:55.0,T. Harris enters the game for C. Frye,,89,89
341,4,5:55.0,N. Vučević enters the game for M. Harkless,,89,89
342,4,5:55.0,,B. Bogdanović enters the game for M. Teletović,89,89
343,4,5:55.0,,J. Johnson enters the game for J. Jack,89,89
344,4,5:55.0,,K. Garnett enters the game for M. Plumlee,89,89
345,4,5:42.0,,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by K. Garnett),89,92
346,4,5:29.0,W. Green misses 2-pt jump shot from 9 ft,,89,92
347,4,5:28.0,,Defensive rebound by K. Garnett,89,92
348,4,5:12.0,,J. Johnson misses 2-pt jump shot from 16 ft,89,92
349,4,5:11.0,,Offensive rebound by K. Garnett,89,92
350,4,5:11.0,,Personal foul by N. Vučević (drawn by K. Garnett),89,92
351,4,5:03.0,,J. Johnson misses 2-pt jump shot from 14 ft,89,92
352,4,5:02.0,Defensive rebound by N. Vučević,,89,92
353,4,4:49.0,Personal foul by K. Garnett (drawn by N. Vučević),,89,92
354,4,4:40.0,W. Green misses 3-pt jump shot from 24 ft,,89,92
355,4,4:39.0,,Defensive rebound by K. Garnett,89,92
356,4,4:25.0,,Personal foul by W. Green (drawn by D. Williams),89,92
357,4,4:18.0,,Shooting foul by L. Ridnour (drawn by A. Anderson),89,92
358,4,4:18.0,,A. Anderson makes free throw 1 of 2,89,93
359,4,4:18.0,E. Payton enters the game for L. Ridnour,,89,93
360,4,4:18.0,,A. Anderson makes free throw 2 of 2,89,94
361,4,3:56.0,E. Payton misses 2-pt jump shot from 17 ft,,89,94
362,4,3:55.0,,Defensive rebound by J. Johnson,89,94
363,4,3:45.0,,J. Johnson misses 2-pt jump shot from 13 ft,89,94
364,4,3:44.0,,Offensive rebound by K. Garnett,89,94
365,4,3:22.0,,A. Anderson makes 2-pt layup from 1 ft,89,96
366,4,3:13.0,Personal foul by K. Garnett (drawn by N. Vučević),,89,96
367,4,3:13.0,E. Fournier enters the game for W. Green,,89,96
368,4,3:08.0,Shooting block foul by D. Williams (drawn by T. Harris),,89,96
369,4,3:08.0,T. Harris misses free throw 1 of 2,,89,96
370,4,3:08.0,Offensive rebound by Team,,89,96
371,4,3:08.0,T. Harris makes free throw 2 of 2,,90,96
372,4,2:56.0,,Shooting foul by E. Payton (drawn by D. Williams),90,96
373,4,2:56.0,,Brooklyn full timeout,90,96
374,4,2:56.0,,D. Williams makes free throw 1 of 2,90,97
375,4,2:56.0,,D. Williams makes free throw 2 of 2,90,98
376,4,2:43.0,T. Harris misses 2-pt jump shot from 20 ft,,90,98
377,4,2:42.0,,Defensive rebound by B. Bogdanović,90,98
378,4,2:26.0,,B. Bogdanović misses 2-pt jump shot from 18 ft,90,98
379,4,2:25.0,Defensive rebound by A. Gordon,,90,98
