,QUARTER,TIME_REMAINING,DETROIT_ACTION,INDIANA_ACTION,DETROIT_SCORE,INDIANA_SCORE
94,2,11:27.0,,C. Watson makes 3-pt jump shot from 22 ft (assist by S. Hill),26,32
95,2,11:11.0,C. Butler misses 2-pt jump shot from 16 ft,,26,32
96,2,11:10.0,,Defensive rebound by S. Hill,26,32
97,2,11:01.0,,D. Rudež misses 3-pt jump shot from 25 ft,26,32
98,2,10:59.0,Defensive rebound by J. Anthony,,26,32
99,2,10:48.0,J. Meeks misses 3-pt jump shot from 26 ft,,26,32
100,2,10:47.0,,Defensive rebound by S. Whittington,26,32
101,2,10:37.0,,S. Whittington makes 2-pt jump shot from 17 ft (assist by L. Scola),26,34
102,2,10:17.0,J. Meeks makes 2-pt jump shot from 7 ft,,28,34
103,2,10:17.0,Shooting block foul by S. Hill (drawn by J. Meeks),,28,34
104,2,10:17.0,J. Meeks makes free throw 1 of 1,,29,34
105,2,10:03.0,,S. Whittington misses 2-pt jump shot from 17 ft,29,34
106,2,10:02.0,Defensive rebound by J. Anthony,,29,34
107,2,9:43.0,J. Anthony makes 2-pt jump shot from 11 ft,,31,34
108,2,9:25.0,,C. Watson misses 3-pt jump shot from 27 ft,31,34
109,2,9:24.0,Defensive rebound by J. Meeks,,31,34
110,2,9:13.0,J. Meeks misses 3-pt jump shot from 23 ft,,31,34
111,2,9:12.0,,Defensive rebound by S. Hill,31,34
112,2,9:06.0,,D. Rudež makes 3-pt jump shot from 24 ft (assist by S. Hill),31,37
113,2,8:59.0,Detroit full timeout,,31,37
114,2,8:51.0,J. Anthony makes 2-pt dunk at rim (assist by J. Lucas III),,33,37
115,2,8:37.0,,L. Scola makes 2-pt layup at rim (assist by S. Hill),33,39
116,2,8:20.0,J. Lucas III makes 3-pt jump shot from 26 ft (assist by J. Meeks),,36,39
117,2,8:05.0,,Turnover by D. Rudež (bad pass; steal by J. Anthony),36,39
118,2,7:52.0,Shooting foul by S. Whittington (drawn by C. Butler),,36,39
119,2,7:52.0,C. Butler misses free throw 1 of 2,,36,39
120,2,7:52.0,Offensive rebound by Team,,36,39
121,2,7:52.0,,R. Hibbert enters the game for S. Whittington,36,39
122,2,7:52.0,G. Monroe enters the game for J. Anthony,,36,39
123,2,7:52.0,K. Singler enters the game for J. Meeks,,36,39
124,2,7:52.0,C. Butler makes free throw 2 of 2,,37,39
125,2,7:38.0,,R. Hibbert makes 2-pt jump shot from 7 ft (assist by D. Rudež),37,41
126,2,7:28.0,Personal foul by S. Hill (drawn by C. Butler),,37,41
127,2,7:21.0,Turnover by K. Singler (traveling),,37,41
128,2,7:03.0,,S. Hill makes 2-pt layup from 2 ft,37,43
129,2,6:48.0,Personal foul by L. Scola (drawn by A. Tolliver),,37,43
130,2,6:48.0,D. Augustin enters the game for J. Lucas III,,37,43
131,2,6:35.0,G. Monroe misses 2-pt jump shot from 4 ft,,37,43
132,2,6:34.0,,Defensive rebound by C. Watson,37,43
133,2,6:12.0,,L. Scola makes 2-pt jump shot from 8 ft,37,45
134,2,5:58.0,K. Singler makes 3-pt jump shot from 24 ft (assist by D. Augustin),,40,45
135,2,5:40.0,,C. Watson misses 2-pt jump shot from 3 ft,40,45
136,2,5:39.0,Defensive rebound by G. Monroe,,40,45
137,2,5:31.0,A. Tolliver makes 2-pt jump shot from 8 ft,,42,45
138,2,5:13.0,,L. Scola misses 2-pt layup from 1 ft,42,45
139,2,5:13.0,Defensive rebound by D. Augustin,,42,45
140,2,5:07.0,K. Singler misses 3-pt jump shot from 24 ft,,42,45
141,2,5:05.0,,Defensive rebound by S. Hill,42,45
142,2,4:53.0,,L. Scola misses 2-pt jump shot from 18 ft,42,45
143,2,4:51.0,,Offensive rebound by R. Hibbert,42,45
144,2,4:48.0,,Indiana full timeout,42,45
145,2,4:48.0,,G. Hill enters the game for C. Watson,42,45
146,2,4:48.0,,C. Miles enters the game for S. Hill,42,45
147,2,4:48.0,A. Drummond enters the game for C. Butler,,42,45
148,2,4:48.0,C. Martin enters the game for A. Tolliver,,42,45
149,2,4:42.0,,G. Hill misses 3-pt jump shot from 26 ft,42,45
150,2,4:41.0,Defensive rebound by A. Drummond,,42,45
151,2,4:24.0,Personal foul by L. Scola (drawn by G. Monroe),,42,45
152,2,4:24.0,G. Monroe makes free throw 1 of 2,,43,45
153,2,4:24.0,,D. West enters the game for L. Scola,43,45
154,2,4:24.0,G. Monroe misses free throw 2 of 2,,43,45
155,2,4:24.0,,Defensive rebound by R. Hibbert,43,45
156,2,4:06.0,,R. Hibbert makes 2-pt hook shot from 4 ft,43,47
157,2,3:54.0,D. Augustin misses 2-pt layup from 3 ft (block by G. Hill),,43,47
158,2,3:54.0,Offensive rebound by Team,,43,47
159,2,3:48.0,A. Drummond makes 2-pt layup at rim (assist by D. Augustin),,45,47
160,2,3:33.0,,Shooting foul by C. Martin (drawn by C. Miles),45,47
161,2,3:33.0,,C. Miles misses free throw 1 of 2,45,47
162,2,3:33.0,,Offensive rebound by Team,45,47
163,2,3:33.0,,C. Miles makes free throw 2 of 2,45,48
164,2,3:11.0,D. Augustin makes 2-pt jump shot from 7 ft,,47,48
165,2,2:47.0,,D. Rudež misses 3-pt jump shot from 22 ft,47,48
166,2,2:46.0,Defensive rebound by A. Drummond,,47,48
167,2,2:35.0,G. Monroe misses 2-pt jump shot from 18 ft,,47,48
168,2,2:34.0,,Defensive rebound by D. West,47,48
169,2,2:27.0,,Turnover by C. Miles (bad pass; steal by G. Monroe),47,48
170,2,2:11.0,D. Augustin misses 2-pt jump shot from 21 ft,,47,48
171,2,2:10.0,,Defensive rebound by R. Hibbert,47,48
172,2,1:53.0,,R. Hibbert misses 2-pt jump shot from 4 ft,47,48
173,2,1:51.0,Defensive rebound by A. Drummond,,47,48
174,2,1:47.0,D. Augustin misses 2-pt layup from 2 ft,,47,48
175,2,1:45.0,Offensive rebound by G. Monroe,,47,48
176,2,1:44.0,G. Monroe misses 2-pt tip-in at rim,,47,48
177,2,1:44.0,Offensive rebound by A. Drummond,,47,48
178,2,1:44.0,A. Drummond misses 2-pt tip-in at rim,,47,48
179,2,1:43.0,,Defensive rebound by C. Miles,47,48
180,2,1:37.0,,D. Rudež misses 2-pt jump shot from 6 ft (block by C. Martin),47,48
181,2,1:36.0,,Offensive rebound by D. Rudež,47,48
182,2,1:32.0,,C. Miles misses 3-pt jump shot from 23 ft,47,48
183,2,1:30.0,Defensive rebound by A. Drummond,,47,48
184,2,1:10.0,G. Monroe makes 2-pt layup at rim,,49,48
185,2,0:47.0,,G. Hill misses 2-pt jump shot from 5 ft,49,48
186,2,0:46.0,Defensive rebound by K. Singler,,49,48
187,2,0:30.0,Official timeout,,49,48
188,2,0:30.0,J. Anthony enters the game for A. Drummond,,49,48
189,2,0:30.0,,R. Stuckey enters the game for D. Rudež,49,48
190,2,0:23.0,C. Martin misses 2-pt jump shot from 8 ft,,49,48
191,2,0:21.0,,Defensive rebound by Team,49,48
192,2,0:02.0,,G. Hill misses 2-pt jump shot from 7 ft,49,48
193,2,0:01.0,Defensive rebound by J. Anthony,,49,48
194,3,11:42.0,A. Drummond makes 2-pt jump shot from 6 ft,,51,48
195,3,11:30.0,,Shooting foul by D. Augustin (drawn by G. Hill),51,48
196,3,11:30.0,,G. Hill misses free throw 1 of 2,51,48
197,3,11:30.0,,Offensive rebound by Team,51,48
198,3,11:30.0,,G. Hill makes free throw 2 of 2,51,49
199,3,11:22.0,Personal foul by D. West (drawn by G. Monroe),,51,49
200,3,11:11.0,G. Monroe misses 2-pt jump shot from 6 ft,,51,49
201,3,11:09.0,,Defensive rebound by G. Hill,51,49
202,3,11:04.0,,Turnover by G. Hill (lost ball; steal by G. Monroe),51,49
203,3,10:59.0,A. Drummond makes 2-pt layup at rim (assist by D. Augustin),,53,49
204,3,10:40.0,,D. West makes 2-pt layup from 1 ft (assist by G. Hill),53,51
205,3,10:23.0,K. Singler misses 2-pt layup from 3 ft,,53,51
206,3,10:22.0,,Defensive rebound by C. Miles,53,51
207,3,10:17.0,,R. Stuckey makes 2-pt layup from 1 ft (assist by C. Miles),53,53
208,3,9:52.0,J. Meeks misses 3-pt jump shot from 25 ft,,53,53
209,3,9:50.0,Offensive rebound by G. Monroe,,53,53
210,3,9:48.0,Shooting foul by R. Hibbert (drawn by G. Monroe),,53,53
211,3,9:48.0,G. Monroe makes free throw 1 of 2,,54,53
212,3,9:48.0,G. Monroe misses free throw 2 of 2,,54,53
213,3,9:48.0,,Defensive rebound by R. Hibbert,54,53
214,3,9:33.0,,C. Miles misses 2-pt dunk at rim,54,53
215,3,9:32.0,Defensive rebound by D. Augustin,,54,53
216,3,9:24.0,G. Monroe misses 2-pt layup from 1 ft (block by R. Hibbert),,54,53
217,3,9:22.0,Offensive rebound by A. Drummond,,54,53
218,3,9:22.0,A. Drummond makes 2-pt layup from 1 ft,,56,53
219,3,9:00.0,,C. Miles makes 3-pt jump shot from 26 ft (assist by R. Stuckey),56,56
220,3,8:46.0,K. Singler misses 3-pt jump shot from 23 ft,,56,56
221,3,8:45.0,,Defensive rebound by G. Hill,56,56
222,3,8:40.0,,G. Hill makes 2-pt layup at rim,56,58
223,3,8:23.0,A. Drummond makes 2-pt hook shot from 9 ft,,58,58
224,3,8:04.0,,R. Hibbert makes 2-pt jump shot from 17 ft (assist by G. Hill),58,60
225,3,7:48.0,,Offensive charge foul by G. Monroe (drawn by R. Hibbert),58,60
226,3,7:48.0,Turnover by G. Monroe (offensive foul),,58,60
227,3,7:32.0,,R. Hibbert misses 2-pt jump shot from 10 ft,58,60
228,3,7:30.0,,Offensive rebound by D. West,58,60
229,3,7:30.0,,D. West makes 2-pt tip-in at rim,58,62
230,3,7:24.0,Detroit full timeout,,58,62
231,3,7:15.0,Turnover by J. Meeks (lost ball),,58,62
232,3,6:52.0,,R. Hibbert makes 2-pt jump shot from 7 ft (assist by G. Hill),58,64
233,3,6:28.0,D. Augustin misses 2-pt jump shot from 10 ft,,58,64
234,3,6:27.0,,Defensive rebound by D. West,58,64
235,3,6:12.0,,D. West makes 2-pt jump shot from 16 ft (assist by R. Hibbert),58,66
236,3,5:56.0,G. Monroe misses 2-pt jump shot from 3 ft (block by R. Hibbert),,58,66
237,3,5:54.0,,Defensive rebound by D. West,58,66
238,3,5:45.0,,D. West makes 2-pt jump shot from 16 ft (assist by G. Hill),58,68
239,3,5:28.0,K. Singler misses 2-pt jump shot from 18 ft,,58,68
240,3,5:26.0,,Defensive rebound by D. West,58,68
241,3,5:14.0,,G. Hill makes 2-pt jump shot from 7 ft,58,70
242,3,5:10.0,Detroit full timeout,,58,70
243,3,5:10.0,A. Tolliver enters the game for G. Monroe,,58,70
244,3,5:10.0,,C. Watson enters the game for G. Hill,58,70
245,3,4:50.0,D. Augustin makes 2-pt jump shot from 8 ft,,60,70
246,3,4:33.0,,Offensive foul by D. West (drawn by A. Tolliver),60,70
247,3,4:33.0,,Turnover by D. West (offensive foul),60,70
248,3,4:24.0,,Violation by C. Watson (kicked ball),60,70
249,3,4:18.0,J. Meeks makes 2-pt jump shot from 18 ft (assist by D. Augustin),,62,70
250,3,4:03.0,,Personal foul by A. Tolliver (drawn by D. West),62,70
251,3,3:55.0,,Turnover by R. Hibbert (lost ball; steal by A. Tolliver),62,70
252,3,3:50.0,Turnover by D. Augustin (bad pass; steal by C. Miles),,62,70
253,3,3:46.0,Violation by K. Singler (def goaltending),,62,70
254,3,3:46.0,,R. Stuckey makes 2-pt layup from 1 ft (assist by C. Watson),62,72
255,3,3:29.0,A. Drummond makes 2-pt jump shot from 6 ft,,64,72
256,3,3:13.0,,D. West misses 2-pt jump shot from 15 ft,64,72
257,3,3:12.0,,Offensive rebound by R. Hibbert,64,72
258,3,3:09.0,,R. Hibbert makes 2-pt hook shot from 6 ft,64,74
259,3,2:58.0,J. Lucas III enters the game for D. Augustin,,64,74
260,3,2:58.0,,S. Hill enters the game for C. Miles,64,74
261,3,2:50.0,K. Singler makes 2-pt jump shot from 3 ft (assist by J. Lucas III),,66,74
262,3,2:49.0,,Indiana full timeout,66,74
263,3,2:49.0,C. Butler enters the game for K. Singler,,66,74
264,3,2:36.0,,Turnover by D. West (lost ball; steal by J. Meeks),66,74
265,3,2:31.0,J. Lucas III makes 3-pt jump shot from 26 ft (assist by J. Meeks),,69,74
266,3,2:08.0,,S. Hill misses 3-pt jump shot from 23 ft,69,74
267,3,2:07.0,Defensive rebound by A. Drummond,,69,74
268,3,1:59.0,,S. Whittington enters the game for R. Hibbert,69,74
269,3,1:59.0,,D. Rudež enters the game for R. Stuckey,69,74
270,3,1:52.0,J. Meeks misses 2-pt jump shot from 20 ft,,69,74
271,3,1:50.0,,Defensive rebound by C. Watson,69,74
272,3,1:43.0,,Turnover by S. Whittington (3 sec),69,74
273,3,1:32.0,A. Tolliver makes 3-pt jump shot from 25 ft (assist by J. Lucas III),,72,74
274,3,1:18.0,,L. Scola enters the game for D. West,72,74
275,3,1:10.0,,Shooting foul by A. Tolliver (drawn by S. Whittington),72,74
276,3,1:10.0,,S. Whittington makes free throw 1 of 2,72,75
277,3,1:10.0,C. Martin enters the game for J. Meeks,,72,75
278,3,1:10.0,,S. Whittington makes free throw 2 of 2,72,76
279,3,0:58.0,A. Tolliver makes 2-pt layup from 1 ft,,74,76
280,3,0:48.0,,L. Scola makes 2-pt jump shot from 16 ft (assist by C. Watson),74,78
281,3,0:36.0,C. Butler misses 3-pt jump shot from 22 ft,,74,78
282,3,0:35.0,,Defensive rebound by S. Hill,74,78
283,3,0:28.0,,Shooting foul by C. Butler (drawn by L. Scola),74,78
284,3,0:28.0,,L. Scola makes free throw 1 of 2,74,79
285,3,0:28.0,,L. Scola misses free throw 2 of 2,74,79
286,3,0:28.0,Defensive rebound by A. Tolliver,,74,79
287,3,0:06.0,Shooting block foul by S. Whittington (drawn by A. Tolliver),,74,79
288,3,0:06.0,A. Tolliver makes free throw 1 of 2,,75,79
289,3,0:06.0,,R. Stuckey enters the game for L. Scola,75,79
290,3,0:06.0,K. Singler enters the game for A. Drummond,,75,79
291,3,0:06.0,A. Tolliver makes free throw 2 of 2,,76,79
292,3,0:00.0,,S. Whittington makes 2-pt jump shot from 18 ft (assist by R. Stuckey),76,81
293,4,11:44.0,,S. Hill misses 3-pt jump shot from 23 ft,76,81
294,4,11:43.0,Defensive rebound by A. Tolliver,,76,81
295,4,11:21.0,G. Monroe makes 2-pt layup from 1 ft (assist by C. Butler),,78,81
296,4,11:04.0,,Personal foul by C. Martin (drawn by S. Hill),78,81
297,4,10:55.0,,L. Scola misses 2-pt jump shot from 15 ft,78,81
298,4,10:54.0,Defensive rebound by G. Monroe,,78,81
299,4,10:44.0,C. Butler makes 3-pt jump shot from 23 ft (assist by A. Tolliver),,81,81
300,4,10:27.0,,Turnover by L. Scola (offensive goaltending),81,81
301,4,10:27.0,,R. Hibbert enters the game for S. Whittington,81,81
302,4,10:16.0,Shooting foul by L. Scola (drawn by A. Tolliver),,81,81
303,4,10:16.0,A. Tolliver misses free throw 1 of 2,,81,81
304,4,10:16.0,Offensive rebound by Team,,81,81
305,4,10:16.0,A. Tolliver makes free throw 2 of 2,,82,81
306,4,10:02.0,,R. Hibbert makes 2-pt hook shot from 13 ft,82,83
307,4,9:47.0,J. Lucas III makes 2-pt jump shot from 9 ft,,84,83
308,4,9:27.0,,S. Hill makes 3-pt jump shot from 23 ft (assist by L. Scola),84,86
309,4,9:12.0,A. Tolliver misses 3-pt jump shot from 25 ft,,84,86
310,4,9:11.0,,Defensive rebound by R. Hibbert,84,86
311,4,9:05.0,,C. Watson makes 3-pt jump shot from 25 ft,84,89
312,4,8:49.0,Offensive foul by A. Tolliver (drawn by C. Watson),,84,89
313,4,8:49.0,Turnover by A. Tolliver (offensive foul),,84,89
314,4,8:49.0,Official timeout,,84,89
315,4,8:39.0,,D. Rudež makes 3-pt jump shot from 25 ft (assist by L. Scola),84,92
316,4,8:24.0,J. Lucas III misses 3-pt jump shot from 25 ft,,84,92
317,4,8:21.0,Offensive rebound by G. Monroe,,84,92
318,4,8:14.0,G. Monroe makes 2-pt jump shot from 7 ft,,86,92
319,4,7:55.0,,D. Rudež misses 2-pt jump shot from 3 ft,86,92
320,4,7:54.0,,Offensive rebound by R. Hibbert,86,92
321,4,7:54.0,,R. Hibbert makes 2-pt tip-in at rim,86,94
322,4,7:45.0,C. Butler makes 2-pt jump shot from 18 ft (assist by J. Lucas III),,88,94
323,4,7:30.0,,C. Watson makes 2-pt jump shot from 17 ft,88,96
324,4,7:18.0,J. Lucas III makes 2-pt jump shot from 18 ft,,90,96
325,4,7:02.0,,Turnover by L. Scola (bad pass; steal by G. Monroe),90,96
326,4,6:56.0,C. Butler makes 3-pt jump shot from 27 ft (assist by J. Lucas III),,93,96
327,4,6:56.0,Shooting foul by D. Rudež (drawn by C. Butler),,93,96
328,4,6:56.0,D. Augustin enters the game for J. Lucas III,,93,96
329,4,6:56.0,J. Meeks enters the game for C. Martin,,93,96
330,4,6:56.0,,G. Hill enters the game for C. Watson,93,96
331,4,6:56.0,C. Butler makes free throw 1 of 1,,94,96
332,4,6:31.0,,R. Hibbert misses 2-pt jump shot from 14 ft,94,96
333,4,6:31.0,,Offensive rebound by Team,94,96
334,4,6:31.0,,Turnover by Team (shot clock),94,96
335,4,6:17.0,D. Augustin misses 3-pt jump shot from 24 ft,,94,96
336,4,6:16.0,,Defensive rebound by R. Hibbert,94,96
337,4,5:53.0,,L. Scola misses 2-pt jump shot from 6 ft (block by A. Tolliver),94,96
338,4,5:53.0,Defensive rebound by Team,,94,96
339,4,5:53.0,,Indiana full timeout,94,96
340,4,5:53.0,A. Drummond enters the game for A. Tolliver,,94,96
341,4,5:53.0,,C. Miles enters the game for S. Hill,94,96
342,4,5:37.0,Shooting foul by G. Hill (drawn by D. Augustin),,94,96
343,4,5:37.0,D. Augustin makes free throw 1 of 2,,95,96
344,4,5:37.0,D. Augustin makes free throw 2 of 2,,96,96
345,4,5:18.0,,Turnover by R. Hibbert (lost ball; steal by A. Drummond),96,96
346,4,5:03.0,Turnover by D. Augustin (bad pass; steal by C. Miles),,96,96
347,4,5:03.0,,Personal foul by C. Butler (drawn by C. Miles),96,96
348,4,5:03.0,,D. West enters the game for L. Scola,96,96
349,4,4:51.0,,C. Miles makes 3-pt jump shot from 23 ft (assist by D. West),96,99
350,4,4:36.0,G. Monroe makes 2-pt jump shot from 4 ft,,98,99
351,4,4:11.0,,C. Miles makes 3-pt jump shot from 26 ft,98,102
352,4,3:47.0,D. Augustin misses 2-pt layup from 2 ft,,98,102
353,4,3:45.0,Offensive rebound by A. Drummond,,98,102
354,4,3:45.0,A. Drummond misses 2-pt tip-in at rim,,98,102
355,4,3:44.0,Offensive rebound by G. Monroe,,98,102
356,4,3:44.0,G. Monroe makes 2-pt tip-in at rim,,100,102
357,4,3:28.0,,Personal foul by D. Augustin (drawn by G. Hill),100,102
358,4,3:19.0,,G. Hill makes 2-pt layup from 1 ft,100,104
359,4,3:02.0,Turnover by C. Butler (lost ball; steal by D. West),,100,104
360,4,2:58.0,,D. West makes 2-pt dunk at rim (assist by R. Hibbert),100,106
361,4,2:36.0,J. Meeks misses 2-pt jump shot from 9 ft,,100,106
362,4,2:35.0,Offensive rebound by Team,,100,106
363,4,2:35.0,Detroit full timeout,,100,106
364,4,2:35.0,K. Singler enters the game for C. Butler,,100,106
365,4,2:21.0,K. Singler makes 3-pt jump shot from 26 ft (assist by A. Drummond),,103,106
366,4,1:54.0,,G. Hill makes 2-pt jump shot from 10 ft,103,108
367,4,1:39.0,D. Augustin misses 3-pt jump shot from 26 ft,,103,108
368,4,1:37.0,,Defensive rebound by R. Hibbert,103,108
369,4,1:22.0,,D. West misses 2-pt jump shot from 15 ft,103,108
370,4,1:21.0,Defensive rebound by G. Monroe,,103,108
371,4,1:06.0,G. Monroe misses 2-pt jump shot from 3 ft,,103,108
372,4,1:06.0,Offensive rebound by A. Drummond,,103,108
373,4,1:06.0,A. Drummond makes 2-pt dunk at rim,,105,108
374,4,0:51.0,,G. Hill makes 2-pt jump shot from 4 ft (assist by D. West),105,110
375,4,0:37.0,A. Drummond misses 2-pt layup at rim (block by R. Hibbert),,105,110
376,4,0:36.0,Offensive rebound by Team,,105,110
377,4,0:36.0,Detroit full timeout,,105,110
378,4,0:36.0,A. Tolliver enters the game for G. Monroe,,105,110
379,4,0:32.0,Personal foul by D. West (drawn by A. Tolliver),,105,110
380,4,0:22.0,K. Singler misses 2-pt jump shot from 14 ft,,105,110
381,4,0:21.0,Offensive rebound by A. Drummond,,105,110
382,4,0:21.0,A. Drummond makes 2-pt tip-in at rim,,107,110
383,4,0:20.0,,Personal take foul by A. Tolliver (drawn by G. Hill),107,110
384,4,0:20.0,,Personal take foul by D. Augustin (drawn by G. Hill),107,110
385,4,0:20.0,,G. Hill misses free throw 1 of 2,107,110
386,4,0:20.0,,Offensive rebound by Team,107,110
