,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,GOLDEN STATE_ACTION,LA LAKERS_SCORE,GOLDEN STATE_SCORE
103,2,11:38.0,R. Sacre makes 2-pt tip-in from 1 ft,,37,29
104,2,11:18.0,,A. Iguodala misses 3-pt jump shot from 27 ft,37,29
105,2,11:17.0,,Offensive rebound by M. Speights,37,29
106,2,11:16.0,,M. Speights makes 2-pt jump shot from 6 ft,37,31
107,2,10:55.0,R. Sacre misses 2-pt layup from 2 ft,,37,31
108,2,10:54.0,Offensive rebound by R. Price,,37,31
109,2,10:52.0,E. Davis makes 2-pt layup at rim (assist by R. Price),,39,31
110,2,10:36.0,,S. Livingston makes 2-pt layup from 2 ft (assist by A. Bogut),39,33
111,2,10:22.0,W. Ellington makes 2-pt jump shot from 16 ft,,41,33
112,2,10:02.0,,Turnover by A. Iguodala (bad pass; steal by E. Davis),41,33
113,2,9:58.0,Shooting foul by M. Speights (drawn by E. Davis),,41,33
114,2,9:58.0,E. Davis misses free throw 1 of 2,,41,33
115,2,9:58.0,Offensive rebound by Team,,41,33
116,2,9:58.0,E. Davis misses free throw 2 of 2,,41,33
117,2,9:57.0,,Defensive rebound by M. Speights,41,33
118,2,9:33.0,,A. Bogut misses 2-pt jump shot from 10 ft,41,33
119,2,9:31.0,,Offensive rebound by S. Livingston,41,33
120,2,9:30.0,,Turnover by S. Livingston (offensive goaltending),41,33
121,2,9:10.0,R. Price misses 3-pt jump shot from 26 ft,,41,33
122,2,9:09.0,Offensive rebound by R. Price,,41,33
123,2,9:03.0,R. Sacre misses 2-pt jump shot from 13 ft,,41,33
124,2,9:02.0,,Defensive rebound by M. Speights,41,33
125,2,8:54.0,,K. Thompson misses 3-pt jump shot from 27 ft,41,33
126,2,8:53.0,Defensive rebound by E. Davis,,41,33
127,2,8:46.0,Turnover by R. Price (bad pass; steal by S. Livingston),,41,33
128,2,8:43.0,,Turnover by A. Iguodala (bad pass; steal by W. Ellington),41,33
129,2,8:25.0,Turnover by R. Sacre (lost ball; steal by A. Bogut),,41,33
130,2,8:09.0,,M. Speights misses 2-pt jump shot from 17 ft,41,33
131,2,8:08.0,Defensive rebound by W. Ellington,,41,33
132,2,7:54.0,R. Sacre makes 2-pt jump shot from 16 ft (assist by R. Price),,43,33
133,2,7:45.0,,Golden State full timeout,43,33
134,2,7:45.0,C. Boozer enters the game for E. Davis,,43,33
135,2,7:45.0,K. Bryant enters the game for W. Ellington,,43,33
136,2,7:45.0,,H. Barnes enters the game for M. Speights,43,33
137,2,7:45.0,,S. Curry enters the game for S. Livingston,43,33
138,2,7:38.0,,H. Barnes makes 3-pt jump shot from 23 ft (assist by S. Curry),43,36
139,2,7:27.0,Offensive foul by R. Sacre (drawn by S. Curry),,43,36
140,2,7:27.0,Turnover by R. Sacre (offensive foul),,43,36
141,2,7:19.0,,H. Barnes makes 2-pt jump shot from 7 ft,43,38
142,2,7:19.0,,Shooting foul by R. Price (drawn by H. Barnes),43,38
143,2,7:19.0,,H. Barnes makes free throw 1 of 1,43,39
144,2,6:57.0,K. Bryant misses 2-pt jump shot from 14 ft,,43,39
145,2,6:56.0,,Defensive rebound by H. Barnes,43,39
146,2,6:48.0,,Shooting foul by K. Bryant (drawn by S. Curry),43,39
147,2,6:48.0,,S. Curry makes free throw 1 of 3,43,40
148,2,6:48.0,,S. Curry makes free throw 2 of 3,43,41
149,2,6:48.0,J. Lin enters the game for R. Price,,43,41
150,2,6:48.0,J. Hill enters the game for R. Sacre,,43,41
151,2,6:48.0,,S. Curry makes free throw 3 of 3,43,42
152,2,6:33.0,J. Hill misses 2-pt jump shot from 16 ft,,43,42
153,2,6:32.0,,Defensive rebound by H. Barnes,43,42
154,2,6:24.0,,A. Bogut misses 2-pt layup from 2 ft,43,42
155,2,6:22.0,,Offensive rebound by A. Bogut,43,42
156,2,6:22.0,,A. Bogut misses 2-pt tip-in at rim,43,42
157,2,6:21.0,,Offensive rebound by A. Bogut,43,42
158,2,6:21.0,,A. Bogut misses 2-pt layup at rim (block by J. Hill),43,42
159,2,6:21.0,Defensive rebound by Team,,43,42
160,2,6:11.0,J. Hill misses 2-pt jump shot from 17 ft,,43,42
161,2,6:08.0,,Defensive rebound by K. Thompson,43,42
162,2,6:03.0,,Shooting foul by J. Hill (drawn by K. Thompson),43,42
163,2,6:03.0,,K. Thompson makes free throw 1 of 2,43,43
164,2,6:03.0,,K. Thompson makes free throw 2 of 2,43,44
165,2,5:47.0,J. Lin misses 3-pt jump shot from 26 ft,,43,44
166,2,5:46.0,,Defensive rebound by A. Bogut,43,44
167,2,5:40.0,,A. Iguodala makes 3-pt jump shot from 22 ft (assist by K. Thompson),43,47
168,2,5:34.0,LA Lakers full timeout,,43,47
169,2,5:22.0,C. Boozer misses 2-pt jump shot from 3 ft,,43,47
170,2,5:20.0,Offensive rebound by J. Hill,,43,47
171,2,5:20.0,J. Hill makes 2-pt tip-in at rim,,45,47
172,2,5:02.0,,Turnover by A. Iguodala (bad pass; steal by K. Bryant),45,47
173,2,4:56.0,Turnover by K. Bryant (bad pass),,45,47
174,2,4:56.0,W. Johnson enters the game for C. Boozer,,45,47
175,2,4:48.0,,Shooting foul by W. Johnson (drawn by K. Thompson),45,47
176,2,4:48.0,,K. Thompson makes free throw 1 of 2,45,48
177,2,4:48.0,,K. Thompson makes free throw 2 of 2,45,49
178,2,4:31.0,W. Johnson misses 3-pt jump shot from 25 ft,,45,49
179,2,4:30.0,,Defensive rebound by K. Thompson,45,49
180,2,4:12.0,,S. Curry makes 2-pt jump shot from 6 ft (assist by H. Barnes),45,51
181,2,4:12.0,,Shooting foul by J. Lin (drawn by S. Curry),45,51
182,2,4:12.0,,S. Curry makes free throw 1 of 1,45,52
183,2,3:58.0,K. Bryant misses 2-pt jump shot from 18 ft,,45,52
184,2,3:57.0,,Defensive rebound by A. Iguodala,45,52
185,2,3:53.0,,Golden State full timeout,45,52
186,2,3:51.0,,Offensive foul by H. Barnes (drawn by J. Lin),45,52
187,2,3:51.0,,Turnover by H. Barnes (offensive foul),45,52
188,2,3:32.0,J. Lin misses 2-pt jump shot from 13 ft,,45,52
189,2,3:31.0,Offensive rebound by J. Lin,,45,52
190,2,3:26.0,J. Hill makes 2-pt jump shot from 14 ft (assist by J. Lin),,47,52
191,2,3:13.0,,Turnover by S. Curry (bad pass; steal by J. Lin),47,52
192,2,3:06.0,Turnover by K. Bryant (traveling),,47,52
193,2,3:06.0,,F. Ezeli enters the game for A. Bogut,47,52
194,2,2:48.0,,K. Thompson makes 2-pt jump shot from 10 ft (assist by F. Ezeli),47,54
195,2,2:35.0,Official timeout,,47,54
196,2,2:35.0,W. Ellington enters the game for X. Henry,,47,54
197,2,2:31.0,Offensive foul by J. Hill (drawn by S. Curry),,47,54
198,2,2:31.0,Turnover by J. Hill (offensive foul),,47,54
199,2,2:24.0,,Offensive foul by F. Ezeli (drawn by J. Lin),47,54
200,2,2:24.0,,Turnover by F. Ezeli (offensive foul),47,54
201,2,2:24.0,E. Davis enters the game for J. Hill,,47,54
202,2,2:09.0,K. Bryant misses 2-pt jump shot from 9 ft,,47,54
203,2,2:07.0,Offensive rebound by E. Davis,,47,54
204,2,2:05.0,E. Davis misses 2-pt layup from 2 ft (block by F. Ezeli),,47,54
205,2,2:03.0,,Defensive rebound by A. Iguodala,47,54
206,2,2:00.0,,K. Thompson makes 2-pt layup at rim (assist by A. Iguodala),47,56
207,2,1:50.0,Turnover by K. Bryant (bad pass; steal by A. Iguodala),,47,56
208,2,1:44.0,,A. Iguodala makes 2-pt dunk at rim (assist by S. Curry),47,58
209,2,1:32.0,Personal foul by H. Barnes (drawn by E. Davis),,47,58
210,2,1:32.0,,S. Livingston enters the game for H. Barnes,47,58
211,2,1:29.0,Shooting foul by F. Ezeli (drawn by J. Lin),,47,58
212,2,1:29.0,J. Lin makes free throw 1 of 2,,48,58
213,2,1:29.0,J. Lin makes free throw 2 of 2,,49,58
214,2,1:03.0,,S. Curry misses 2-pt jump shot from 14 ft,49,58
215,2,1:02.0,Defensive rebound by E. Davis,,49,58
216,2,0:58.0,Shooting foul by S. Curry (drawn by J. Lin),,49,58
217,2,0:58.0,J. Lin makes free throw 1 of 2,,50,58
218,2,0:58.0,,L. Barbosa enters the game for S. Curry,50,58
219,2,0:58.0,,H. Barnes enters the game for K. Thompson,50,58
220,2,0:58.0,J. Lin makes free throw 2 of 2,,51,58
221,2,0:40.0,,L. Barbosa misses 2-pt jump shot from 16 ft,51,58
222,2,0:39.0,,Offensive rebound by F. Ezeli,51,58
223,2,0:30.0,,Shooting foul by E. Davis (drawn by H. Barnes),51,58
224,2,0:30.0,,H. Barnes misses free throw 1 of 2,51,58
225,2,0:30.0,,Offensive rebound by Team,51,58
226,2,0:30.0,,H. Barnes makes free throw 2 of 2,51,59
227,2,0:08.0,K. Bryant makes 2-pt layup from 2 ft,,53,59
228,2,0:08.0,Shooting foul by F. Ezeli (drawn by K. Bryant),,53,59
229,2,0:08.0,,K. Thompson enters the game for S. Livingston,53,59
230,2,0:08.0,,S. Curry enters the game for F. Ezeli,53,59
231,2,0:08.0,R. Price enters the game for E. Davis,,53,59
232,2,0:08.0,K. Bryant misses free throw 1 of 1,,53,59
233,2,0:08.0,,Defensive rebound by K. Thompson,53,59
234,2,0:04.0,,A. Iguodala makes 2-pt dunk at rim (assist by K. Thompson),53,61
235,2,0:01.0,Personal foul by A. Iguodala (drawn by J. Lin),,53,61
236,2,0:01.0,J. Lin makes free throw 1 of 2,,54,61
237,2,0:01.0,,F. Ezeli enters the game for K. Thompson,54,61
238,2,0:01.0,J. Lin makes free throw 2 of 2,,55,61
239,3,11:47.0,W. Johnson misses 2-pt layup from 19 ft,,55,61
240,3,11:46.0,,Defensive rebound by S. Curry,55,61
241,3,11:29.0,,S. Curry misses 3-pt jump shot from 24 ft,55,61
242,3,11:27.0,Defensive rebound by K. Bryant,,55,61
243,3,11:09.0,J. Hill makes 2-pt layup from 1 ft (assist by C. Boozer),,57,61
244,3,10:54.0,,D. Green makes 3-pt jump shot from 25 ft (assist by A. Bogut),57,64
245,3,10:32.0,K. Bryant misses 3-pt jump shot from 27 ft,,57,64
246,3,10:30.0,,Defensive rebound by A. Bogut,57,64
247,3,10:20.0,,D. Green misses 3-pt jump shot from 23 ft,57,64
248,3,10:19.0,Defensive rebound by K. Bryant,,57,64
249,3,10:11.0,K. Bryant misses 2-pt jump shot from 10 ft,,57,64
250,3,10:10.0,,Defensive rebound by A. Bogut,57,64
251,3,9:58.0,,K. Thompson makes 2-pt layup from 2 ft,57,66
252,3,9:50.0,W. Johnson misses 2-pt jump shot from 17 ft,,57,66
253,3,9:49.0,Offensive rebound by J. Hill,,57,66
254,3,9:45.0,K. Bryant makes 2-pt layup from 1 ft (assist by J. Hill),,59,66
255,3,9:37.0,,H. Barnes misses 3-pt jump shot from 26 ft,59,66
256,3,9:36.0,Defensive rebound by J. Lin,,59,66
257,3,9:20.0,J. Hill makes 2-pt hook shot from 10 ft,,61,66
258,3,9:10.0,,K. Thompson misses 3-pt jump shot from 27 ft,61,66
259,3,9:09.0,Defensive rebound by Team,,61,66
260,3,8:55.0,J. Lin misses 2-pt jump shot from 13 ft,,61,66
261,3,8:54.0,,Defensive rebound by K. Thompson,61,66
262,3,8:44.0,,K. Thompson makes 2-pt layup from 2 ft,61,68
263,3,8:23.0,Personal foul by D. Green (drawn by K. Bryant),,61,68
264,3,8:16.0,K. Bryant makes 2-pt jump shot from 18 ft (assist by J. Hill),,63,68
265,3,8:02.0,,Turnover by A. Bogut (bad pass; steal by K. Bryant),63,68
266,3,7:58.0,K. Bryant makes 2-pt jump shot from 5 ft,,65,68
267,3,7:58.0,Shooting foul by A. Bogut (drawn by K. Bryant),,65,68
268,3,7:58.0,K. Bryant misses free throw 1 of 1,,65,68
269,3,7:56.0,,Defensive rebound by D. Green,65,68
270,3,7:46.0,,S. Curry misses 2-pt layup from 2 ft,65,68
271,3,7:46.0,,Offensive rebound by Team,65,68
272,3,7:46.0,Loose ball foul by C. Boozer (drawn by A. Bogut),,65,68
273,3,7:41.0,,K. Thompson makes 2-pt layup from 2 ft (assist by S. Curry),65,70
274,3,7:17.0,Personal foul by S. Curry (drawn by J. Lin),,65,70
275,3,7:06.0,K. Bryant makes 2-pt jump shot from 17 ft,,67,70
276,3,6:54.0,,A. Bogut makes 2-pt jump shot from 8 ft (assist by S. Curry),67,72
277,3,6:44.0,,Offensive charge foul by J. Lin (drawn by S. Curry),67,72
278,3,6:44.0,Turnover by J. Lin (offensive foul),,67,72
279,3,6:36.0,,S. Curry makes 2-pt layup from 1 ft,67,74
280,3,6:11.0,K. Bryant misses 2-pt jump shot from 20 ft,,67,74
281,3,6:09.0,Offensive rebound by W. Johnson,,67,74
282,3,6:05.0,W. Johnson makes 3-pt jump shot from 23 ft (assist by J. Lin),,70,74
283,3,5:59.0,,H. Barnes makes 2-pt dunk at rim (assist by S. Curry),70,76
284,3,5:45.0,Personal foul by D. Green (drawn by K. Bryant),,70,76
285,3,5:45.0,,Golden State full timeout,70,76
286,3,5:45.0,,A. Iguodala enters the game for H. Barnes,70,76
287,3,5:34.0,K. Bryant makes 3-pt jump shot from 26 ft (assist by J. Hill),,73,76
288,3,5:08.0,,S. Curry makes 3-pt jump shot from 27 ft,73,79
289,3,4:53.0,Shooting foul by D. Green (drawn by J. Hill),,73,79
290,3,4:53.0,J. Hill makes free throw 1 of 2,,74,79
291,3,4:53.0,E. Davis enters the game for C. Boozer,,74,79
292,3,4:53.0,J. Hill misses free throw 2 of 2,,74,79
293,3,4:52.0,,Defensive rebound by D. Green,74,79
294,3,4:48.0,,K. Thompson makes 2-pt jump shot from 5 ft (assist by D. Green),74,81
295,3,4:48.0,,Shooting foul by K. Bryant (drawn by K. Thompson),74,81
296,3,4:48.0,,K. Thompson makes free throw 1 of 1,74,82
297,3,4:37.0,K. Bryant makes 2-pt jump shot from 19 ft,,76,82
298,3,4:28.0,,Personal foul by W. Johnson (drawn by S. Curry),76,82
299,3,4:28.0,,F. Ezeli enters the game for A. Bogut,76,82
300,3,4:28.0,R. Price enters the game for J. Lin,,76,82
301,3,4:23.0,,Offensive foul by D. Green (drawn by K. Bryant),76,82
302,3,4:23.0,,Turnover by D. Green (offensive foul),76,82
303,3,4:10.0,K. Bryant makes 2-pt jump shot from 21 ft,,78,82
304,3,4:00.0,,Shooting foul by E. Davis (drawn by F. Ezeli),78,82
305,3,4:00.0,,F. Ezeli makes free throw 1 of 2,78,83
306,3,4:00.0,,H. Barnes enters the game for D. Green,78,83
307,3,4:00.0,,F. Ezeli misses free throw 2 of 2,78,83
308,3,3:59.0,Defensive rebound by W. Johnson,,78,83
309,3,3:47.0,R. Price misses 3-pt jump shot from 27 ft,,78,83
310,3,3:45.0,Offensive rebound by K. Bryant,,78,83
311,3,3:38.0,W. Johnson makes 2-pt jump shot from 3 ft (assist by E. Davis),,80,83
312,3,3:27.0,,S. Curry misses 3-pt jump shot from 26 ft,80,83
313,3,3:26.0,,Offensive rebound by A. Iguodala,80,83
314,3,3:20.0,,H. Barnes makes 2-pt layup from 1 ft (assist by A. Iguodala),80,85
315,3,2:55.0,K. Bryant misses 3-pt jump shot from 31 ft,,80,85
316,3,2:54.0,,Defensive rebound by F. Ezeli,80,85
317,3,2:48.0,,K. Thompson makes 3-pt jump shot from 27 ft (assist by S. Curry),80,88
318,3,2:46.0,LA Lakers full timeout,,80,88
319,3,2:46.0,W. Ellington enters the game for J. Hill,,80,88
320,3,2:46.0,,L. Barbosa enters the game for S. Curry,80,88
321,3,2:34.0,K. Bryant makes 2-pt layup from 2 ft,,82,88
322,3,2:14.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by A. Iguodala),82,91
323,3,1:59.0,K. Bryant makes 2-pt jump shot from 19 ft,,84,91
324,3,1:46.0,,K. Thompson misses 2-pt jump shot from 15 ft,84,91
325,3,1:45.0,Defensive rebound by E. Davis,,84,91
326,3,1:29.0,R. Price misses 2-pt jump shot from 17 ft,,84,91
327,3,1:28.0,Offensive rebound by W. Johnson,,84,91
328,3,1:23.0,W. Johnson makes 2-pt jump shot from 13 ft,,86,91
329,3,1:01.0,,Turnover by F. Ezeli (offensive goaltending),86,91
330,3,0:48.0,K. Bryant misses 3-pt jump shot from 29 ft,,86,91
331,3,0:45.0,,Defensive rebound by F. Ezeli,86,91
332,3,0:33.0,,L. Barbosa makes 2-pt layup from 2 ft,86,93
333,3,0:20.0,W. Ellington misses 3-pt jump shot from 26 ft,,86,93
334,3,0:19.0,,Defensive rebound by H. Barnes,86,93
335,3,0:01.0,,L. Barbosa misses 2-pt jump shot from 4 ft,86,93
336,3,0:00.0,Defensive rebound by W. Ellington,,86,93
337,4,11:43.0,,K. Thompson makes 2-pt jump shot from 13 ft,86,95
338,4,11:21.0,Shooting foul by F. Ezeli (drawn by E. Davis),,86,95
339,4,11:21.0,E. Davis makes free throw 1 of 2,,87,95
340,4,11:21.0,,S. Livingston enters the game for K. Thompson,87,95
341,4,11:21.0,E. Davis makes free throw 2 of 2,,88,95
342,4,11:09.0,,D. Green enters the game for F. Ezeli,88,95
343,4,10:59.0,,L. Barbosa makes 2-pt jump shot from 9 ft (assist by A. Iguodala),88,97
344,4,10:43.0,E. Davis makes 2-pt jump shot from 7 ft (assist by R. Price),,90,97
345,4,10:24.0,,D. Green misses 2-pt jump shot from 7 ft,90,97
346,4,10:23.0,Defensive rebound by E. Davis,,90,97
347,4,10:16.0,Turnover by J. Lin (lost ball; steal by L. Barbosa),,90,97
348,4,10:12.0,Offensive charge foul by L. Barbosa (drawn by R. Price),,90,97
349,4,10:12.0,,Turnover by L. Barbosa (offensive foul),90,97
350,4,10:02.0,Turnover by J. Lin (lost ball),,90,97
351,4,9:47.0,,Turnover by A. Iguodala (lost ball; steal by J. Clarkson),90,97
352,4,9:34.0,J. Clarkson misses 2-pt jump shot from 8 ft,,90,97
353,4,9:33.0,,Defensive rebound by D. Green,90,97
354,4,9:29.0,,Personal foul by R. Price (drawn by L. Barbosa),90,97
355,4,9:15.0,,D. Green makes 2-pt dunk at rim (assist by S. Livingston),90,99
356,4,9:06.0,,Offensive charge foul by E. Davis (drawn by D. Green),90,99
357,4,9:06.0,Turnover by E. Davis (offensive foul),,90,99
358,4,8:59.0,,Personal foul by J. Lin (drawn by S. Livingston),90,99
359,4,8:59.0,Official timeout,,90,99
360,4,8:59.0,K. Bryant enters the game for J. Clarkson,,90,99
361,4,8:59.0,J. Hill enters the game for E. Davis,,90,99
362,4,8:47.0,,S. Livingston misses 2-pt jump shot from 12 ft,90,99
363,4,8:46.0,Defensive rebound by W. Ellington,,90,99
364,4,8:24.0,K. Bryant misses 3-pt jump shot from 25 ft,,90,99
365,4,8:22.0,Offensive rebound by J. Hill,,90,99
366,4,8:22.0,Shooting foul by A. Iguodala (drawn by R. Price),,90,99
367,4,8:22.0,J. Hill makes free throw 1 of 2,,91,99
368,4,8:22.0,,A. Bogut enters the game for H. Barnes,91,99
369,4,8:22.0,,S. Curry enters the game for S. Livingston,91,99
370,4,8:22.0,J. Hill makes free throw 2 of 2,,92,99
371,4,8:10.0,,Personal foul by K. Bryant (drawn by D. Green),92,99
372,4,8:10.0,C. Boozer enters the game for W. Ellington,,92,99
373,4,8:04.0,,Personal foul by C. Boozer (drawn by D. Green),92,99
374,4,7:51.0,,A. Iguodala makes 2-pt jump shot from 18 ft,92,101
375,4,7:37.0,J. Hill makes 2-pt dunk at rim (assist by J. Lin),,94,101
376,4,7:20.0,,Offensive foul by A. Bogut (drawn by J. Hill),94,101
377,4,7:20.0,,Turnover by A. Bogut (offensive foul),94,101
378,4,7:20.0,,K. Thompson enters the game for L. Barbosa,94,101
379,4,7:13.0,K. Bryant misses 2-pt jump shot from 22 ft,,94,101
380,4,7:12.0,,Defensive rebound by S. Curry,94,101
381,4,7:02.0,,S. Curry makes 2-pt jump shot from 3 ft,94,103
382,4,6:48.0,C. Boozer misses 2-pt jump shot from 16 ft,,94,103
383,4,6:47.0,,Defensive rebound by S. Curry,94,103
