,QUARTER,TIME_REMAINING,UTAH_ACTION,HOUSTON_ACTION,UTAH_SCORE,HOUSTON_SCORE
29,1,7:52.0,,P. Beverley makes free throw 1 of 2,7,5
30,1,7:52.0,,P. Beverley makes free throw 2 of 2,7,6
31,1,7:33.0,Turnover by R. Gobert (bad pass; steal by T. Ariza),,7,6
32,1,7:20.0,,D. Howard makes 2-pt layup at rim (assist by J. Harden),7,8
33,1,7:03.0,D. Favors makes 2-pt jump shot from 14 ft (assist by T. Burke),,9,8
34,1,6:51.0,,Turnover by D. Motiejūnas (lost ball; steal by D. Favors),9,8
35,1,6:45.0,T. Burke makes 2-pt jump shot from 20 ft (assist by J. Ingles),,11,8
36,1,6:25.0,,Turnover by J. Harden (bad pass),11,8
37,1,6:16.0,D. Favors makes 2-pt layup at rim (assist by T. Burke),,13,8
38,1,5:56.0,,Houston full timeout,13,8
39,1,5:54.0,,Turnover by T. Ariza (bad pass; steal by G. Hayward),13,8
40,1,5:36.0,Personal foul by T. Ariza (drawn by G. Hayward),,13,8
41,1,5:30.0,Turnover by G. Hayward (bad pass),,13,8
42,1,5:18.0,,Turnover by J. Harden (bad pass; steal by J. Ingles),13,8
43,1,5:12.0,T. Burke misses 2-pt jump shot from 7 ft,,13,8
44,1,5:11.0,Offensive rebound by G. Hayward,,13,8
45,1,5:11.0,G. Hayward misses 2-pt tip-in from 1 ft,,13,8
46,1,5:09.0,,Defensive rebound by T. Ariza,13,8
47,1,5:03.0,,P. Beverley misses 3-pt jump shot from 22 ft,13,8
48,1,5:01.0,Defensive rebound by J. Ingles,,13,8
49,1,4:59.0,Turnover by J. Ingles (bad pass; steal by T. Ariza),,13,8
50,1,4:56.0,,T. Ariza makes 2-pt dunk at rim,13,10
51,1,4:37.0,,Offensive charge foul by D. Favors (drawn by D. Motiejūnas),13,10
52,1,4:37.0,Turnover by D. Favors (offensive foul),,13,10
53,1,4:37.0,,J. Smith enters the game for T. Ariza,13,10
54,1,4:37.0,,C. Brewer enters the game for D. Howard,13,10
55,1,4:37.0,,J. Terry enters the game for P. Beverley,13,10
56,1,4:37.0,E. Freedom enters the game for D. Favors,,13,10
57,1,4:29.0,,Turnover by D. Motiejūnas (bad pass),13,10
58,1,4:09.0,G. Hayward misses 2-pt layup from 3 ft,,13,10
59,1,4:07.0,,Defensive rebound by J. Smith,13,10
60,1,4:02.0,,J. Smith makes 2-pt dunk at rim,13,12
61,1,3:45.0,T. Burke makes 3-pt jump shot from 23 ft (assist by G. Hayward),,16,12
62,1,3:20.0,,D. Motiejūnas makes 3-pt jump shot from 23 ft (assist by J. Smith),16,15
63,1,3:05.0,E. Freedom misses 2-pt jump shot from 18 ft,,16,15
64,1,3:03.0,,Defensive rebound by D. Motiejūnas,16,15
65,1,2:58.0,,Shooting foul by T. Burke (drawn by J. Harden),16,15
66,1,2:58.0,Utah full timeout,,16,15
67,1,2:58.0,E. Millsap enters the game for R. Gobert,,16,15
68,1,2:58.0,T. Booker enters the game for J. Ingles,,16,15
69,1,2:58.0,D. Exum enters the game for T. Burke,,16,15
70,1,2:58.0,,J. Harden makes free throw 1 of 2,16,16
71,1,2:58.0,,J. Harden makes free throw 2 of 2,16,17
72,1,2:42.0,G. Hayward misses 2-pt jump shot from 11 ft,,16,17
73,1,2:40.0,Offensive rebound by E. Millsap,,16,17
74,1,2:34.0,,Offensive charge foul by E. Freedom (drawn by D. Motiejūnas),16,17
75,1,2:34.0,Turnover by E. Freedom (offensive foul),,16,17
76,1,2:12.0,,Shooting foul by E. Millsap (drawn by J. Harden),16,17
77,1,2:12.0,,J. Harden makes free throw 1 of 2,16,18
78,1,2:12.0,,D. Howard enters the game for D. Motiejūnas,16,18
79,1,2:12.0,,J. Harden makes free throw 2 of 2,16,19
80,1,2:00.0,Turnover by G. Hayward (bad pass),,16,19
81,1,1:46.0,,J. Smith misses 3-pt jump shot from 25 ft,16,19
82,1,1:45.0,Defensive rebound by D. Exum,,16,19
83,1,1:36.0,G. Hayward misses 3-pt jump shot from 22 ft,,16,19
84,1,1:35.0,,Defensive rebound by J. Smith,16,19
85,1,1:30.0,,J. Harden makes 2-pt layup from 1 ft,16,21
86,1,1:17.0,Personal foul by C. Brewer (drawn by G. Hayward),,16,21
87,1,1:17.0,,K. Papanikolaou enters the game for J. Harden,16,21
88,1,1:05.0,G. Hayward makes 3-pt jump shot from 24 ft (assist by E. Millsap),,19,21
89,1,0:50.0,,J. Smith misses 2-pt jump shot from 19 ft,19,21
90,1,0:48.0,Defensive rebound by G. Hayward,,19,21
91,1,0:35.0,G. Hayward misses 2-pt jump shot from 11 ft,,19,21
92,1,0:33.0,Offensive rebound by E. Freedom,,19,21
93,1,0:33.0,E. Freedom makes 2-pt jump shot from 6 ft,,21,21
94,1,0:24.0,,Shooting foul by T. Booker (drawn by J. Smith),21,21
95,1,0:24.0,,J. Smith makes free throw 1 of 2,21,22
96,1,0:24.0,,J. Smith makes free throw 2 of 2,21,23
97,1,0:03.0,T. Booker makes 2-pt jump shot from 21 ft (assist by G. Hayward),,23,23
98,1,0:00.0,,C. Brewer misses 3-pt jump shot from 41 ft,23,23
99,1,0:00.0,,Offensive rebound by Team,23,23
100,2,11:43.0,E. Freedom makes 2-pt jump shot from 9 ft (assist by J. Ingles),,25,23
101,2,11:31.0,,Turnover by D. Howard (lost ball),25,23
102,2,11:10.0,E. Freedom makes 2-pt layup from 1 ft,,27,23
103,2,10:47.0,,J. Smith misses 2-pt hook shot from 5 ft,27,23
104,2,10:46.0,Defensive rebound by J. Ingles,,27,23
105,2,10:28.0,E. Millsap misses 2-pt jump shot from 8 ft,,27,23
106,2,10:26.0,,Defensive rebound by J. Smith,27,23
107,2,10:21.0,,J. Smith makes 2-pt layup at rim,27,25
108,2,10:08.0,Offensive foul by E. Freedom (drawn by J. Smith),,27,25
109,2,10:08.0,Turnover by E. Freedom (offensive foul),,27,25
110,2,10:08.0,R. Gobert enters the game for E. Freedom,,27,25
111,2,10:08.0,T. Burke enters the game for D. Exum,,27,25
112,2,9:56.0,,C. Brewer misses 3-pt jump shot from 24 ft,27,25
113,2,9:54.0,,Offensive rebound by D. Howard,27,25
114,2,9:51.0,,C. Brewer misses 2-pt layup from 2 ft (block by E. Millsap),27,25
115,2,9:50.0,Defensive rebound by T. Burke,,27,25
116,2,9:43.0,Turnover by E. Millsap (bad pass; steal by C. Brewer),,27,25
117,2,9:38.0,,J. Terry misses 3-pt jump shot from 25 ft,27,25
118,2,9:36.0,Defensive rebound by R. Gobert,,27,25
119,2,9:35.0,Turnover by R. Gobert (bad pass; steal by C. Brewer),,27,25
120,2,9:34.0,,Shooting foul by R. Gobert (drawn by C. Brewer),27,25
121,2,9:34.0,,C. Brewer misses free throw 1 of 2,27,25
122,2,9:34.0,,Offensive rebound by Team,27,25
123,2,9:34.0,,C. Brewer makes free throw 2 of 2,27,26
124,2,9:26.0,T. Burke misses 2-pt jump shot from 13 ft,,27,26
125,2,9:24.0,,Defensive rebound by K. Papanikolaou,27,26
126,2,9:17.0,,J. Smith misses 2-pt hook shot from 6 ft,27,26
127,2,9:15.0,Defensive rebound by R. Gobert,,27,26
128,2,8:59.0,T. Booker misses 3-pt jump shot from 23 ft,,27,26
129,2,8:58.0,,Defensive rebound by D. Howard,27,26
130,2,8:44.0,,D. Howard makes 2-pt hook shot from 5 ft (assist by J. Terry),27,28
131,2,8:19.0,T. Burke makes 2-pt layup from 4 ft,,29,28
132,2,8:09.0,,Houston full timeout,29,28
133,2,8:09.0,,D. Motiejūnas enters the game for J. Smith,29,28
134,2,8:04.0,,D. Motiejūnas misses 2-pt hook shot from 8 ft (block by T. Booker),29,28
135,2,8:03.0,,Offensive rebound by D. Motiejūnas,29,28
136,2,7:53.0,,K. Papanikolaou makes 3-pt jump shot from 25 ft (assist by D. Howard),29,31
137,2,7:27.0,Turnover by Team (shot clock),,29,31
138,2,7:08.0,,C. Brewer misses 2-pt jump shot from 12 ft,29,31
139,2,7:06.0,,Offensive rebound by D. Howard,29,31
140,2,7:06.0,,D. Howard misses 2-pt dunk at rim,29,31
141,2,7:04.0,Defensive rebound by J. Ingles,,29,31
142,2,6:56.0,Turnover by R. Gobert (traveling),,29,31
143,2,6:56.0,D. Favors enters the game for T. Booker,,29,31
144,2,6:39.0,,K. Papanikolaou misses 3-pt jump shot from 24 ft,29,31
145,2,6:38.0,Defensive rebound by R. Gobert,,29,31
146,2,6:20.0,E. Millsap misses 3-pt jump shot from 23 ft,,29,31
147,2,6:19.0,,Defensive rebound by D. Howard,29,31
148,2,6:05.0,,C. Brewer makes 3-pt jump shot from 23 ft (assist by J. Terry),29,34
149,2,5:56.0,Utah full timeout,,29,34
150,2,5:56.0,,T. Ariza enters the game for C. Brewer,29,34
151,2,5:56.0,,P. Beverley enters the game for K. Papanikolaou,29,34
152,2,5:56.0,G. Hayward enters the game for E. Millsap,,29,34
153,2,5:56.0,E. Millsap enters the game for J. Ingles,,29,34
154,2,5:56.0,,J. Harden enters the game for J. Terry,29,34
155,2,5:43.0,Turnover by E. Millsap (lost ball),,29,34
156,2,5:30.0,,Turnover by J. Harden (lost ball; steal by E. Millsap),29,34
157,2,5:16.0,Turnover by E. Millsap (bad pass; steal by D. Motiejūnas),,29,34
158,2,5:11.0,,P. Beverley misses 2-pt layup from 2 ft,29,34
159,2,5:09.0,Defensive rebound by T. Burke,,29,34
160,2,4:54.0,E. Millsap misses 3-pt jump shot from 24 ft,,29,34
161,2,4:52.0,Offensive rebound by T. Burke,,29,34
162,2,4:50.0,Shooting foul by D. Howard (drawn by D. Favors),,29,34
163,2,4:50.0,D. Favors makes free throw 1 of 2,,30,34
164,2,4:50.0,D. Favors makes free throw 2 of 2,,31,34
165,2,4:28.0,,T. Ariza misses 2-pt dunk at rim (block by R. Gobert),31,34
166,2,4:26.0,Defensive rebound by D. Favors,,31,34
167,2,4:10.0,Turnover by G. Hayward (lost ball; steal by D. Howard),,31,34
168,2,3:51.0,D. Exum enters the game for E. Millsap,,31,34
169,2,3:51.0,,J. Smith enters the game for D. Howard,31,34
170,2,3:46.0,,D. Motiejūnas misses 3-pt jump shot from 25 ft,31,34
171,2,3:45.0,,Offensive rebound by P. Beverley,31,34
172,2,3:39.0,,Personal foul by T. Burke (drawn by P. Beverley),31,34
173,2,3:32.0,,J. Harden misses 2-pt jump shot from 19 ft,31,34
174,2,3:30.0,Defensive rebound by D. Favors,,31,34
175,2,3:09.0,Shooting foul by J. Harden (drawn by D. Exum),,31,34
176,2,3:09.0,D. Exum misses free throw 1 of 2,,31,34
177,2,3:09.0,Offensive rebound by Team,,31,34
178,2,3:09.0,E. Freedom enters the game for D. Favors,,31,34
179,2,3:09.0,D. Exum makes free throw 2 of 2,,32,34
180,2,2:51.0,,T. Ariza misses 2-pt jump shot from 17 ft,32,34
181,2,2:49.0,Defensive rebound by G. Hayward,,32,34
182,2,2:45.0,D. Exum makes 2-pt layup from 2 ft (assist by G. Hayward),,34,34
183,2,2:44.0,,Houston full timeout,34,34
184,2,2:28.0,,J. Smith makes 2-pt layup from 2 ft (assist by D. Motiejūnas),34,36
185,2,2:14.0,E. Freedom misses 2-pt jump shot from 8 ft,,34,36
186,2,2:12.0,,Defensive rebound by D. Motiejūnas,34,36
187,2,2:07.0,,Shooting foul by D. Exum (drawn by J. Harden),34,36
188,2,2:07.0,,J. Harden makes free throw 1 of 3,34,37
189,2,2:07.0,,J. Harden makes free throw 2 of 3,34,38
190,2,2:07.0,,J. Harden makes free throw 3 of 3,34,39
191,2,2:07.0,Offensive foul by T. Burke (drawn by D. Motiejūnas),,34,39
192,2,2:07.0,Turnover by T. Burke (offensive foul),,34,39
193,2,2:07.0,E. Williams enters the game for T. Burke,,34,39
194,2,1:59.0,,Houston full timeout,34,39
195,2,1:51.0,,P. Beverley makes 2-pt jump shot from 9 ft,34,41
196,2,1:30.0,D. Exum misses 3-pt jump shot from 25 ft,,34,41
197,2,1:29.0,,Defensive rebound by P. Beverley,34,41
198,2,1:24.0,,J. Harden misses 3-pt jump shot from 26 ft,34,41
199,2,1:23.0,Defensive rebound by Team,,34,41
200,2,1:23.0,,Loose ball foul by P. Beverley (drawn by D. Exum),34,41
201,2,1:09.0,Turnover by D. Exum (back court),,34,41
202,2,1:09.0,I. Clark enters the game for D. Exum,,34,41
203,2,0:56.0,,T. Ariza makes 3-pt jump shot from 24 ft (assist by P. Beverley),34,44
204,2,0:41.0,E. Williams makes 3-pt jump shot from 25 ft (assist by I. Clark),,37,44
205,2,0:25.0,,D. Motiejūnas makes 2-pt hook shot from 7 ft (assist by P. Beverley),37,46
206,2,0:01.0,E. Williams misses 3-pt jump shot from 24 ft,,37,46
207,2,0:00.0,Offensive rebound by Team,,37,46
208,3,11:48.0,G. Hayward misses 2-pt jump shot from 21 ft,,37,46
209,3,11:47.0,,Defensive rebound by D. Howard,37,46
210,3,11:41.0,,D. Motiejūnas makes 2-pt layup from 1 ft (assist by J. Harden),37,48
211,3,11:25.0,Shooting foul by T. Ariza (drawn by D. Favors),,37,48
212,3,11:25.0,D. Favors makes free throw 1 of 2,,38,48
213,3,11:25.0,D. Favors makes free throw 2 of 2,,39,48
214,3,11:08.0,,J. Harden makes 2-pt jump shot from 19 ft,39,50
215,3,10:50.0,R. Gobert makes 2-pt dunk at rim (assist by J. Ingles),,41,50
216,3,10:26.0,,P. Beverley misses 2-pt jump shot from 11 ft,41,50
217,3,10:24.0,Defensive rebound by D. Favors,,41,50
218,3,10:17.0,Turnover by T. Burke (bad pass; steal by P. Beverley),,41,50
219,3,10:12.0,,P. Beverley misses 2-pt layup from 1 ft,41,50
220,3,10:10.0,Defensive rebound by D. Favors,,41,50
221,3,9:58.0,Shooting foul by D. Motiejūnas (drawn by G. Hayward),,41,50
222,3,9:58.0,G. Hayward makes free throw 1 of 2,,42,50
223,3,9:58.0,E. Williams enters the game for J. Ingles,,42,50
224,3,9:58.0,G. Hayward makes free throw 2 of 2,,43,50
225,3,9:44.0,,D. Howard misses 2-pt hook shot from 5 ft,43,50
226,3,9:42.0,Defensive rebound by D. Favors,,43,50
227,3,9:23.0,Turnover by E. Williams (bad pass; steal by T. Ariza),,43,50
228,3,9:19.0,,Turnover by T. Ariza (bad pass; steal by G. Hayward),43,50
229,3,9:19.0,Personal foul by J. Harden (drawn by G. Hayward),,43,50
230,3,9:08.0,D. Favors misses 2-pt jump shot from 9 ft,,43,50
231,3,9:06.0,,Defensive rebound by D. Motiejūnas,43,50
232,3,8:48.0,,T. Ariza misses 3-pt jump shot from 24 ft,43,50
233,3,8:47.0,,Offensive rebound by P. Beverley,43,50
234,3,8:41.0,,Turnover by D. Howard (lost ball; steal by D. Favors),43,50
235,3,8:23.0,T. Burke misses 3-pt jump shot from 25 ft,,43,50
236,3,8:21.0,,Defensive rebound by D. Motiejūnas,43,50
237,3,8:16.0,,Shooting foul by G. Hayward (drawn by J. Harden),43,50
238,3,8:16.0,,J. Harden makes free throw 1 of 2,43,51
239,3,8:16.0,,J. Harden makes free throw 2 of 2,43,52
240,3,7:59.0,D. Favors makes 2-pt dunk at rim (assist by G. Hayward),,45,52
241,3,7:46.0,,D. Motiejūnas makes 2-pt hook shot from 10 ft (assist by T. Ariza),45,54
242,3,7:25.0,D. Favors makes 2-pt jump shot from 15 ft (assist by R. Gobert),,47,54
243,3,7:12.0,,Turnover by J. Harden (bad pass; steal by R. Gobert),47,54
244,3,7:06.0,Shooting foul by D. Howard (drawn by T. Burke),,47,54
245,3,7:06.0,,Houston full timeout,47,54
246,3,7:06.0,T. Burke makes free throw 1 of 2,,48,54
247,3,7:06.0,T. Burke makes free throw 2 of 2,,49,54
248,3,6:53.0,,J. Harden makes 3-pt jump shot from 24 ft (assist by P. Beverley),49,57
249,3,6:35.0,Turnover by D. Favors (bad pass; steal by T. Ariza),,49,57
250,3,6:23.0,,P. Beverley makes 3-pt jump shot from 25 ft (assist by T. Ariza),49,60
251,3,5:55.0,Turnover by Team (shot clock),,49,60
252,3,5:55.0,T. Booker enters the game for R. Gobert,,49,60
253,3,5:43.0,,T. Ariza makes 3-pt jump shot from 23 ft (assist by P. Beverley),49,63
254,3,5:35.0,Utah full timeout,,49,63
255,3,5:35.0,E. Freedom enters the game for D. Favors,,49,63
256,3,5:35.0,J. Ingles enters the game for T. Burke,,49,63
257,3,5:30.0,G. Hayward misses 2-pt jump shot from 7 ft,,49,63
258,3,5:29.0,Offensive rebound by E. Freedom,,49,63
259,3,5:28.0,E. Freedom makes 2-pt layup from 1 ft,,51,63
260,3,5:12.0,,Turnover by D. Motiejūnas (bad pass),51,63
261,3,4:57.0,J. Ingles makes 2-pt layup at rim (assist by G. Hayward),,53,63
262,3,4:44.0,,Offensive foul by D. Howard (drawn by J. Ingles),53,63
263,3,4:44.0,,Turnover by D. Howard (offensive foul),53,63
264,3,4:44.0,E. Millsap enters the game for J. Ingles,,53,63
265,3,4:36.0,Turnover by G. Hayward (bad pass),,53,63
266,3,4:25.0,,Shooting foul by T. Booker (drawn by T. Ariza),53,63
267,3,4:25.0,,T. Ariza makes free throw 1 of 2,53,64
268,3,4:25.0,,T. Ariza makes free throw 2 of 2,53,65
269,3,4:23.0,Turnover by T. Booker (bad pass; steal by D. Motiejūnas),,53,65
270,3,4:12.0,,J. Harden makes 3-pt jump shot from 25 ft,53,68
271,3,3:57.0,G. Hayward misses 2-pt jump shot from 21 ft,,53,68
272,3,3:55.0,,Defensive rebound by D. Motiejūnas,53,68
273,3,3:39.0,,P. Beverley misses 3-pt jump shot from 22 ft,53,68
274,3,3:38.0,Defensive rebound by E. Freedom,,53,68
275,3,3:19.0,E. Millsap misses 2-pt jump shot from 20 ft,,53,68
276,3,3:18.0,,Defensive rebound by T. Ariza,53,68
277,3,3:12.0,,J. Smith enters the game for T. Ariza,53,68
278,3,3:12.0,,J. Terry enters the game for D. Howard,53,68
279,3,3:12.0,,C. Brewer enters the game for P. Beverley,53,68
280,3,2:55.0,,J. Harden misses 2-pt jump shot from 19 ft,53,68
281,3,2:53.0,Defensive rebound by G. Hayward,,53,68
282,3,2:51.0,Turnover by G. Hayward (bad pass),,53,68
283,3,2:40.0,,Shooting foul by T. Booker (drawn by D. Motiejūnas),53,68
284,3,2:40.0,,D. Motiejūnas makes free throw 1 of 2,53,69
285,3,2:40.0,R. Gobert enters the game for E. Freedom,,53,69
286,3,2:40.0,T. Burke enters the game for E. Williams,,53,69
287,3,2:40.0,,D. Motiejūnas misses free throw 2 of 2,53,69
288,3,2:40.0,Defensive rebound by T. Booker,,53,69
289,3,2:29.0,Personal foul by C. Brewer (drawn by G. Hayward),,53,69
290,3,2:29.0,G. Hayward makes free throw 1 of 2,,54,69
291,3,2:29.0,G. Hayward makes free throw 2 of 2,,55,69
292,3,2:17.0,Violation by E. Millsap (kicked ball),,55,69
293,3,2:06.0,,J. Harden makes 2-pt jump shot from 11 ft,55,71
294,3,1:47.0,T. Burke misses 2-pt jump shot from 20 ft,,55,71
295,3,1:44.0,,Defensive rebound by Team,55,71
296,3,1:31.0,,D. Motiejūnas makes 2-pt hook shot from 9 ft (assist by J. Harden),55,73
297,3,1:16.0,T. Booker makes 2-pt dunk at rim (assist by R. Gobert),,57,73
298,3,0:51.0,,C. Brewer makes 3-pt jump shot from 22 ft (assist by J. Harden),57,76
299,3,0:33.0,Turnover by T. Burke (lost ball; steal by D. Motiejūnas),,57,76
300,3,0:30.0,,C. Brewer makes 2-pt layup at rim (assist by J. Terry),57,78
301,3,0:08.0,T. Booker misses 2-pt jump shot from 20 ft,,57,78
302,3,0:07.0,,Defensive rebound by J. Harden,57,78
303,3,0:00.0,,C. Brewer misses 3-pt jump shot from 23 ft,57,78
304,3,0:00.0,,Offensive rebound by Team,57,78
305,4,11:57.0,,Turnover by C. Brewer (bad pass; steal by E. Millsap),57,78
306,4,11:53.0,E. Freedom makes 2-pt layup at rim (assist by E. Millsap),,59,78
307,4,11:38.0,,Turnover by K. Papanikolaou (bad pass; steal by E. Williams),59,78
308,4,11:32.0,E. Millsap makes 3-pt jump shot from 24 ft (assist by T. Burke),,62,78
309,4,11:08.0,,D. Howard makes 2-pt dunk at rim (assist by J. Smith),62,80
310,4,10:43.0,T. Burke misses 3-pt jump shot from 24 ft,,62,80
311,4,10:43.0,,Defensive rebound by Team,62,80
312,4,10:43.0,Loose ball foul by E. Freedom (drawn by J. Smith),,62,80
313,4,10:28.0,,Turnover by K. Papanikolaou (lost ball; steal by E. Millsap),62,80
314,4,10:23.0,E. Millsap misses 2-pt layup from 1 ft (block by J. Smith),,62,80
315,4,10:21.0,,Defensive rebound by C. Brewer,62,80
316,4,10:17.0,,D. Howard makes 2-pt layup from 1 ft (assist by C. Brewer),62,82
317,4,9:58.0,Personal foul by J. Terry (drawn by T. Burke),,62,82
318,4,9:47.0,E. Williams misses 3-pt jump shot from 25 ft,,62,82
319,4,9:46.0,,Defensive rebound by D. Howard,62,82
320,4,9:38.0,,K. Papanikolaou misses 3-pt jump shot from 22 ft,62,82
321,4,9:37.0,Defensive rebound by T. Burke,,62,82
322,4,9:21.0,E. Freedom misses 2-pt layup from 2 ft (block by D. Howard),,62,82
323,4,9:20.0,Offensive rebound by Team,,62,82
324,4,9:16.0,E. Williams misses 2-pt jump shot from 20 ft,,62,82
325,4,9:14.0,Offensive rebound by E. Freedom,,62,82
326,4,9:13.0,E. Freedom makes 2-pt layup from 2 ft,,64,82
327,4,9:13.0,Shooting foul by J. Terry (drawn by E. Freedom),,64,82
328,4,9:13.0,E. Freedom misses free throw 1 of 1,,64,82
329,4,9:13.0,,Defensive rebound by D. Howard,64,82
330,4,9:03.0,,J. Smith misses 2-pt jump shot from 4 ft (block by R. Gobert),64,82
331,4,9:02.0,Defensive rebound by E. Williams,,64,82
332,4,8:59.0,Turnover by E. Williams (bad pass; steal by J. Terry),,64,82
333,4,8:55.0,,J. Smith makes 2-pt dunk at rim (assist by J. Terry),64,84
334,4,8:42.0,T. Burke makes 2-pt jump shot from 6 ft,,66,84
335,4,8:42.0,Shooting foul by J. Terry (drawn by T. Burke),,66,84
336,4,8:42.0,Utah full timeout,,66,84
337,4,8:42.0,J. Evans enters the game for E. Freedom,,66,84
338,4,8:42.0,T. Burke makes free throw 1 of 1,,67,84
339,4,8:28.0,,Houston full timeout,67,84
340,4,8:20.0,,D. Howard misses 2-pt hook shot from 8 ft,67,84
341,4,8:18.0,Defensive rebound by J. Evans,,67,84
342,4,8:07.0,T. Burke makes 2-pt jump shot from 18 ft,,69,84
343,4,7:52.0,,C. Brewer misses 3-pt jump shot from 23 ft,69,84
344,4,7:50.0,Defensive rebound by Team,,69,84
345,4,7:30.0,T. Burke makes 2-pt layup from 3 ft,,71,84
346,4,7:17.0,,J. Smith misses 2-pt hook shot from 6 ft (block by R. Gobert),71,84
347,4,7:15.0,Defensive rebound by T. Burke,,71,84
348,4,7:04.0,E. Millsap misses 2-pt jump shot from 15 ft,,71,84
349,4,7:02.0,Offensive rebound by J. Evans,,71,84
350,4,6:59.0,T. Burke misses 3-pt jump shot from 24 ft,,71,84
351,4,6:58.0,Offensive rebound by Team,,71,84
352,4,6:58.0,,Loose ball foul by J. Smith (drawn by J. Evans),71,84
353,4,6:58.0,,T. Ariza enters the game for J. Terry,71,84
354,4,6:58.0,,D. Motiejūnas enters the game for C. Brewer,71,84
355,4,6:58.0,,P. Beverley enters the game for J. Smith,71,84
356,4,6:58.0,,J. Harden enters the game for K. Papanikolaou,71,84
357,4,6:41.0,E. Millsap misses 3-pt jump shot from 25 ft,,71,84
358,4,6:39.0,,Defensive rebound by J. Harden,71,84
359,4,6:19.0,,Turnover by D. Motiejūnas (bad pass; steal by J. Evans),71,84
360,4,6:12.0,T. Burke misses 2-pt layup from 2 ft (block by J. Harden),,71,84
361,4,6:11.0,,Defensive rebound by D. Motiejūnas,71,84
362,4,6:11.0,,Personal foul by T. Burke (drawn by D. Motiejūnas),71,84
363,4,5:58.0,,P. Beverley misses 2-pt jump shot from 6 ft,71,84
364,4,5:56.0,Defensive rebound by J. Evans,,71,84
365,4,5:56.0,Personal foul by D. Motiejūnas (drawn by J. Evans),,71,84
366,4,5:56.0,,Houston full timeout,71,84
367,4,5:56.0,E. Freedom enters the game for R. Gobert,,71,84
368,4,5:56.0,J. Evans makes free throw 1 of 2,,72,84
369,4,5:56.0,J. Evans makes free throw 2 of 2,,73,84
370,4,5:42.0,,T. Ariza misses 3-pt jump shot from 24 ft,73,84
371,4,5:40.0,Defensive rebound by J. Evans,,73,84
372,4,5:19.0,E. Williams misses 2-pt jump shot from 6 ft,,73,84
373,4,5:17.0,,Defensive rebound by D. Motiejūnas,73,84
374,4,5:00.0,,Turnover by J. Harden (lost ball; steal by J. Evans),73,84
375,4,4:54.0,E. Williams misses 2-pt layup from 1 ft,,73,84
376,4,4:53.0,Offensive rebound by E. Freedom,,73,84
377,4,4:53.0,E. Freedom misses 2-pt tip-in from 1 ft,,73,84
378,4,4:53.0,Offensive rebound by Team,,73,84
379,4,4:53.0,Shooting foul by P. Beverley (drawn by E. Freedom),,73,84
380,4,4:53.0,E. Freedom makes free throw 1 of 2,,74,84
381,4,4:53.0,E. Freedom makes free throw 2 of 2,,75,84
382,4,4:38.0,,J. Harden makes 3-pt jump shot from 25 ft (assist by T. Ariza),75,87
383,4,4:12.0,Turnover by Team (shot clock),,75,87
384,4,4:01.0,,J. Harden makes 3-pt jump shot from 24 ft (assist by P. Beverley),75,90
385,4,3:36.0,Turnover by Team (shot clock),,75,90
