,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,SAN ANTONIO_ACTION,NEW ORLEANS_SCORE,SAN ANTONIO_SCORE
30,1,6:38.0,,D. Green makes 2-pt layup from 1 ft (assist by B. Diaw),15,14
31,1,6:38.0,New Orleans full timeout,,15,14
32,1,6:25.0,T. Evans misses 3-pt jump shot from 25 ft,,15,14
33,1,6:23.0,Offensive rebound by Ö. Aşık,,15,14
34,1,6:16.0,J. Holiday makes 2-pt jump shot from 13 ft,,17,14
35,1,6:16.0,,B. Diaw misses 3-pt jump shot from 24 ft,17,14
36,1,6:14.0,Defensive rebound by Ö. Aşık,,17,14
37,1,5:49.0,E. Gordon makes 3-pt jump shot from 24 ft (assist by A. Davis),,20,14
38,1,5:32.0,,T. Parker makes 2-pt layup from 1 ft (assist by T. Duncan),20,16
39,1,5:20.0,Shooting foul by T. Parker (drawn by A. Davis),,20,16
40,1,5:20.0,A. Davis makes free throw 1 of 2,,21,16
41,1,5:20.0,,M. Ginóbili enters the game for K. Leonard,21,16
42,1,5:20.0,A. Davis makes free throw 2 of 2,,22,16
43,1,5:07.0,,Turnover by T. Parker (lost ball),22,16
44,1,4:46.0,A. Davis misses 2-pt jump shot from 12 ft,,22,16
45,1,4:45.0,,Defensive rebound by T. Duncan,22,16
46,1,4:36.0,,D. Green misses 3-pt jump shot from 26 ft,22,16
47,1,4:35.0,,Offensive rebound by T. Duncan,22,16
48,1,4:29.0,,D. Green makes 3-pt jump shot from 23 ft (assist by T. Parker),22,19
49,1,4:15.0,J. Holiday misses 2-pt jump shot from 15 ft,,22,19
50,1,4:14.0,,Defensive rebound by T. Parker,22,19
51,1,4:06.0,,Turnover by T. Parker (bad pass; steal by A. Davis),22,19
52,1,4:01.0,T. Evans misses 2-pt layup from 1 ft (block by D. Green),,22,19
53,1,4:00.0,Offensive rebound by E. Gordon,,22,19
54,1,4:00.0,E. Gordon makes 2-pt layup at rim,,24,19
55,1,3:45.0,,Turnover by M. Ginóbili (bad pass),24,19
56,1,3:45.0,A. Rivers enters the game for T. Evans,,24,19
57,1,3:45.0,R. Anderson enters the game for Ö. Aşık,,24,19
58,1,3:45.0,,A. Daye enters the game for B. Diaw,24,19
59,1,3:25.0,R. Anderson misses 2-pt jump shot from 19 ft,,24,19
60,1,3:24.0,,Defensive rebound by D. Green,24,19
61,1,3:11.0,,T. Parker makes 2-pt jump shot from 17 ft,24,21
62,1,2:44.0,A. Rivers misses 2-pt jump shot from 4 ft (block by D. Green),,24,21
63,1,2:43.0,,Defensive rebound by T. Parker,24,21
64,1,2:42.0,,Turnover by T. Parker (lost ball; steal by E. Gordon),24,21
65,1,2:40.0,Turnover by A. Davis (bad pass),,24,21
66,1,2:40.0,,San Antonio full timeout,24,21
67,1,2:40.0,,C. Joseph enters the game for T. Parker,24,21
68,1,2:22.0,,C. Joseph misses 2-pt layup at rim (block by A. Davis),24,21
69,1,2:21.0,Defensive rebound by A. Davis,,24,21
70,1,2:13.0,J. Holiday makes 2-pt jump shot from 5 ft,,26,21
71,1,1:59.0,,M. Ginóbili misses 2-pt jump shot from 6 ft,26,21
72,1,1:57.0,Defensive rebound by A. Davis,,26,21
73,1,1:48.0,Shooting foul by C. Joseph (drawn by A. Davis),,26,21
74,1,1:48.0,A. Davis makes free throw 1 of 2,,27,21
75,1,1:48.0,J. Fredette enters the game for J. Holiday,,27,21
76,1,1:48.0,J. Salmons enters the game for E. Gordon,,27,21
77,1,1:48.0,A. Davis makes free throw 2 of 2,,28,21
78,1,1:37.0,,Turnover by A. Daye (bad pass; steal by R. Anderson),28,21
79,1,1:19.0,A. Rivers makes 2-pt jump shot from 5 ft,,30,21
80,1,1:03.0,,Shooting foul by A. Davis (drawn by T. Duncan),30,21
81,1,1:03.0,,T. Duncan makes free throw 1 of 2,30,22
82,1,1:03.0,,K. Leonard enters the game for D. Green,30,22
83,1,1:03.0,A. Ajinça enters the game for A. Davis,,30,22
84,1,1:03.0,,T. Duncan makes free throw 2 of 2,30,23
85,1,0:39.0,R. Anderson misses 3-pt jump shot from 24 ft,,30,23
86,1,0:38.0,,Defensive rebound by Team,30,23
87,1,0:37.0,,B. Diaw enters the game for T. Duncan,30,23
88,1,0:28.0,,Turnover by B. Diaw (traveling),30,23
89,1,0:11.0,J. Fredette misses 3-pt jump shot from 23 ft,,30,23
90,1,0:09.0,,Defensive rebound by A. Daye,30,23
91,1,0:00.0,,C. Joseph misses 2-pt jump shot from 3 ft,30,23
92,1,0:00.0,,Offensive rebound by B. Diaw,30,23
93,1,0:00.0,,B. Diaw misses 2-pt tip-in at rim,30,23
94,1,0:00.0,Defensive rebound by R. Anderson,,30,23
95,2,11:42.0,R. Anderson misses 2-pt jump shot from 12 ft,,30,23
96,2,11:41.0,,Defensive rebound by K. Leonard,30,23
97,2,11:29.0,,M. Ginóbili makes 3-pt jump shot from 25 ft (assist by K. Leonard),30,26
98,2,11:14.0,Personal foul by C. Joseph (drawn by A. Rivers),,30,26
99,2,11:00.0,A. Ajinça makes 2-pt jump shot from 14 ft (assist by J. Salmons),,32,26
100,2,10:40.0,,M. Ginóbili makes 3-pt jump shot from 23 ft,32,29
101,2,10:21.0,A. Rivers misses 3-pt jump shot from 22 ft,,32,29
102,2,10:21.0,,Defensive rebound by Team,32,29
103,2,10:21.0,Loose ball foul by A. Ajinça (drawn by A. Baynes),,32,29
104,2,10:21.0,,J. Ayres enters the game for A. Baynes,32,29
105,2,10:05.0,,M. Ginóbili makes 2-pt jump shot from 2 ft,32,31
106,2,9:37.0,J. Fredette makes 2-pt jump shot from 17 ft,,34,31
107,2,9:23.0,,C. Joseph misses 2-pt layup from 3 ft,34,31
108,2,9:22.0,,Offensive rebound by J. Ayres,34,31
109,2,9:20.0,,Shooting block foul by A. Ajinça (drawn by K. Leonard),34,31
110,2,9:20.0,,K. Leonard misses free throw 1 of 2,34,31
111,2,9:20.0,,Offensive rebound by Team,34,31
112,2,9:20.0,,A. Baynes enters the game for J. Ayres,34,31
113,2,9:20.0,,T. Parker enters the game for M. Ginóbili,34,31
114,2,9:20.0,,K. Leonard makes free throw 2 of 2,34,32
115,2,8:59.0,R. Anderson misses 2-pt jump shot from 13 ft,,34,32
116,2,8:58.0,,Defensive rebound by K. Leonard,34,32
117,2,8:50.0,,C. Joseph misses 3-pt jump shot from 23 ft,34,32
118,2,8:48.0,,Offensive rebound by K. Leonard,34,32
119,2,8:38.0,,K. Leonard misses 2-pt jump shot from 13 ft,34,32
120,2,8:37.0,Defensive rebound by A. Ajinça,,34,32
121,2,8:29.0,R. Anderson makes 3-pt jump shot from 23 ft,,37,32
122,2,8:29.0,,San Antonio full timeout,37,32
123,2,8:29.0,T. Evans enters the game for J. Salmons,,37,32
124,2,8:29.0,Ö. Aşık enters the game for A. Ajinça,,37,32
125,2,8:03.0,,A. Baynes makes 2-pt layup at rim (assist by T. Parker),37,34
126,2,7:53.0,A. Rivers makes 2-pt jump shot from 7 ft,,39,34
127,2,7:53.0,Shooting block foul by C. Joseph (drawn by A. Rivers),,39,34
128,2,7:53.0,,D. Green enters the game for C. Joseph,39,34
129,2,7:53.0,E. Gordon enters the game for J. Fredette,,39,34
130,2,7:53.0,A. Rivers makes free throw 1 of 1,,40,34
131,2,7:28.0,,T. Parker makes 2-pt jump shot from 16 ft,40,36
132,2,7:06.0,R. Anderson makes 3-pt jump shot from 25 ft (assist by Ö. Aşık),,43,36
133,2,6:46.0,,A. Daye misses 2-pt jump shot from 5 ft,43,36
134,2,6:44.0,,Offensive rebound by A. Daye,43,36
135,2,6:44.0,,A. Daye misses 2-pt jump shot from 5 ft,43,36
136,2,6:42.0,,Offensive rebound by A. Baynes,43,36
137,2,6:38.0,,Offensive foul by A. Daye (drawn by E. Gordon),43,36
138,2,6:38.0,,Turnover by A. Daye (offensive foul),43,36
139,2,6:38.0,J. Holiday enters the game for A. Rivers,,43,36
140,2,6:23.0,Turnover by T. Evans (lost ball; steal by D. Green),,43,36
141,2,6:16.0,,T. Parker misses 2-pt layup from 2 ft,43,36
142,2,6:15.0,,Offensive rebound by A. Baynes,43,36
143,2,6:15.0,,A. Baynes makes 2-pt tip-in from 2 ft,43,38
144,2,6:07.0,R. Anderson misses 3-pt jump shot from 24 ft,,43,38
145,2,6:06.0,,Defensive rebound by K. Leonard,43,38
146,2,5:59.0,,A. Daye misses 3-pt jump shot from 25 ft,43,38
147,2,5:58.0,Defensive rebound by Ö. Aşık,,43,38
148,2,5:57.0,New Orleans full timeout,,43,38
149,2,5:57.0,A. Davis enters the game for R. Anderson,,43,38
150,2,5:57.0,,T. Duncan enters the game for A. Daye,43,38
151,2,5:39.0,E. Gordon misses 2-pt jump shot from 17 ft,,43,38
152,2,5:38.0,,Defensive rebound by T. Duncan,43,38
153,2,5:18.0,,T. Duncan misses 2-pt jump shot from 11 ft,43,38
154,2,5:16.0,,Offensive rebound by K. Leonard,43,38
155,2,5:16.0,,K. Leonard makes 2-pt tip-in at rim,43,40
156,2,5:05.0,E. Gordon makes 2-pt jump shot from 16 ft (assist by J. Holiday),,45,40
157,2,4:54.0,,Personal foul by Ö. Aşık (drawn by T. Duncan),45,40
158,2,4:54.0,,M. Ginóbili enters the game for K. Leonard,45,40
159,2,4:41.0,,T. Parker makes 2-pt jump shot from 19 ft,45,42
160,2,4:20.0,Turnover by A. Davis (traveling),,45,42
161,2,4:20.0,,B. Diaw enters the game for A. Baynes,45,42
162,2,3:59.0,,Shooting foul by T. Evans (drawn by M. Ginóbili),45,42
163,2,3:59.0,,M. Ginóbili misses free throw 1 of 2,45,42
164,2,3:59.0,,Offensive rebound by Team,45,42
165,2,3:59.0,,M. Ginóbili makes free throw 2 of 2,45,43
166,2,3:49.0,Turnover by J. Holiday (lost ball),,45,43
167,2,3:32.0,,T. Duncan misses 2-pt jump shot from 7 ft,45,43
168,2,3:31.0,Defensive rebound by A. Davis,,45,43
169,2,3:23.0,A. Davis makes 2-pt jump shot from 7 ft (assist by J. Holiday),,47,43
170,2,3:14.0,,Turnover by B. Diaw (bad pass; steal by A. Davis),47,43
171,2,3:09.0,T. Evans misses 2-pt layup from 2 ft,,47,43
172,2,3:08.0,Offensive rebound by A. Davis,,47,43
173,2,3:08.0,A. Davis makes 2-pt tip-in from 2 ft,,49,43
174,2,2:53.0,,T. Parker misses 2-pt jump shot from 9 ft,49,43
175,2,2:51.0,Defensive rebound by A. Davis,,49,43
176,2,2:44.0,E. Gordon misses 3-pt jump shot from 25 ft,,49,43
177,2,2:43.0,,Defensive rebound by B. Diaw,49,43
178,2,2:36.0,,Personal foul by J. Holiday (drawn by T. Parker),49,43
179,2,2:36.0,Official timeout,,49,43
180,2,2:36.0,,T. Parker makes free throw 1 of 2,49,44
181,2,2:36.0,,T. Parker makes free throw 2 of 2,49,45
182,2,2:17.0,J. Holiday misses 2-pt jump shot from 19 ft,,49,45
183,2,2:16.0,,Defensive rebound by T. Duncan,49,45
184,2,2:08.0,,T. Parker makes 2-pt jump shot from 18 ft,49,47
185,2,1:51.0,E. Gordon misses 2-pt jump shot from 17 ft,,49,47
186,2,1:50.0,,Defensive rebound by T. Duncan,49,47
187,2,1:43.0,,T. Parker makes 2-pt jump shot from 18 ft,49,49
188,2,1:25.0,T. Evans misses 2-pt hook shot from 7 ft,,49,49
189,2,1:23.0,Offensive rebound by Ö. Aşık,,49,49
190,2,1:23.0,Ö. Aşık makes 2-pt tip-in from 1 ft,,51,49
191,2,1:04.0,,Turnover by T. Duncan (lost ball; steal by J. Holiday),51,49
192,2,1:02.0,Personal block foul by M. Ginóbili (drawn by T. Evans),,51,49
193,2,1:02.0,R. Anderson enters the game for Ö. Aşık,,51,49
194,2,1:02.0,,K. Leonard enters the game for B. Diaw,51,49
195,2,0:55.0,J. Holiday makes 2-pt jump shot from 6 ft,,53,49
196,2,0:41.0,,Shooting block foul by J. Holiday (drawn by T. Parker),53,49
197,2,0:41.0,,T. Parker makes free throw 1 of 2,53,50
198,2,0:41.0,A. Rivers enters the game for J. Holiday,,53,50
199,2,0:41.0,,T. Parker makes free throw 2 of 2,53,51
200,2,0:27.0,A. Davis misses 2-pt jump shot from 10 ft,,53,51
201,2,0:26.0,,Defensive rebound by K. Leonard,53,51
202,2,0:07.0,,T. Parker makes 2-pt layup from 2 ft,53,53
203,2,0:00.0,T. Evans makes 2-pt jump shot from 7 ft,,55,53
204,3,11:44.0,A. Davis misses 2-pt layup at rim,,55,53
205,3,11:43.0,,Defensive rebound by K. Leonard,55,53
206,3,11:35.0,,T. Parker misses 2-pt jump shot from 16 ft,55,53
207,3,11:34.0,Defensive rebound by A. Davis,,55,53
208,3,11:22.0,E. Gordon misses 3-pt jump shot from 24 ft,,55,53
209,3,11:21.0,,Defensive rebound by T. Duncan,55,53
210,3,11:14.0,,Shooting block foul by J. Holiday (drawn by T. Parker),55,53
211,3,11:14.0,,T. Parker makes free throw 1 of 2,55,54
212,3,11:14.0,,T. Parker makes free throw 2 of 2,55,55
213,3,10:55.0,J. Holiday makes 3-pt jump shot from 23 ft,,58,55
214,3,10:36.0,,T. Duncan misses 2-pt jump shot from 4 ft (block by A. Davis),58,55
215,3,10:35.0,,Offensive rebound by Team,58,55
216,3,10:30.0,,T. Parker misses 3-pt jump shot from 25 ft,58,55
217,3,10:29.0,Defensive rebound by T. Evans,,58,55
218,3,10:23.0,J. Holiday misses 3-pt jump shot from 22 ft,,58,55
219,3,10:22.0,,Defensive rebound by Team,58,55
220,3,10:10.0,,Shooting foul by Ö. Aşık (drawn by T. Duncan),58,55
221,3,10:10.0,,T. Duncan makes free throw 1 of 2,58,56
222,3,10:10.0,,T. Duncan misses free throw 2 of 2,58,56
223,3,10:09.0,Defensive rebound by A. Davis,,58,56
224,3,9:51.0,J. Holiday makes 2-pt layup at rim (assist by T. Evans),,60,56
225,3,9:44.0,,Personal foul by Ö. Aşık (drawn by T. Duncan),60,56
226,3,9:36.0,,Shooting foul by E. Gordon (drawn by T. Duncan),60,56
227,3,9:36.0,,T. Duncan makes free throw 1 of 2,60,57
228,3,9:36.0,,T. Duncan makes free throw 2 of 2,60,58
229,3,9:26.0,Personal foul by T. Parker (drawn by J. Holiday),,60,58
230,3,9:15.0,E. Gordon misses 2-pt layup from 2 ft,,60,58
231,3,9:13.0,,Defensive rebound by B. Diaw,60,58
232,3,8:58.0,,T. Parker misses 2-pt jump shot from 4 ft,60,58
233,3,8:57.0,Defensive rebound by Ö. Aşık,,60,58
234,3,8:50.0,J. Holiday misses 2-pt jump shot from 3 ft (block by B. Diaw),,60,58
235,3,8:50.0,,Defensive rebound by Team,60,58
236,3,8:35.0,,B. Diaw makes 2-pt layup from 2 ft (assist by K. Leonard),60,60
237,3,8:23.0,Personal foul by K. Leonard (drawn by T. Evans),,60,60
238,3,8:12.0,A. Davis makes 2-pt jump shot from 4 ft (assist by J. Holiday),,62,60
239,3,7:46.0,,T. Parker makes 2-pt layup from 1 ft,62,62
240,3,7:33.0,J. Holiday misses 2-pt jump shot from 8 ft,,62,62
241,3,7:30.0,,Defensive rebound by T. Duncan,62,62
242,3,7:29.0,,Turnover by T. Duncan (lost ball; steal by J. Holiday),62,62
243,3,7:18.0,Ö. Aşık makes 2-pt layup at rim (assist by T. Evans),,64,62
244,3,7:18.0,Shooting foul by T. Duncan (drawn by Ö. Aşık),,64,62
245,3,7:18.0,,Violation by D. Green (lane),64,62
246,3,7:18.0,Ö. Aşık misses free throw 1 of 1,,64,62
247,3,7:18.0,,Defensive rebound by B. Diaw,64,62
248,3,6:59.0,,Turnover by T. Duncan (traveling),64,62
249,3,6:42.0,A. Davis misses 2-pt jump shot from 15 ft,,64,62
250,3,6:41.0,,Defensive rebound by D. Green,64,62
251,3,6:28.0,,K. Leonard makes 2-pt jump shot from 22 ft (assist by D. Green),64,64
252,3,6:05.0,A. Davis makes 2-pt layup from 1 ft,,66,64
253,3,6:04.0,,San Antonio full timeout,66,64
254,3,6:04.0,,M. Ginóbili enters the game for D. Green,66,64
255,3,5:42.0,,T. Duncan makes 2-pt hook shot from 8 ft,66,66
256,3,5:30.0,J. Holiday misses 2-pt layup from 1 ft (block by T. Duncan),,66,66
257,3,5:29.0,,Defensive rebound by T. Parker,66,66
258,3,5:17.0,,K. Leonard misses 2-pt layup from 2 ft,66,66
259,3,5:16.0,Defensive rebound by A. Davis,,66,66
260,3,5:15.0,Turnover by A. Davis (lost ball; steal by K. Leonard),,66,66
261,3,5:05.0,,K. Leonard misses 2-pt jump shot from 5 ft (block by A. Davis),66,66
262,3,5:04.0,,Offensive rebound by K. Leonard,66,66
263,3,5:01.0,,K. Leonard misses 2-pt layup from 1 ft,66,66
264,3,5:00.0,Defensive rebound by J. Holiday,,66,66
265,3,4:55.0,T. Evans makes 2-pt dunk at rim (assist by J. Holiday),,68,66
266,3,4:30.0,,T. Parker misses 3-pt jump shot from 24 ft,68,66
267,3,4:29.0,,Offensive rebound by T. Duncan,68,66
268,3,4:29.0,,T. Duncan misses 2-pt tip-in from 1 ft,68,66
269,3,4:29.0,Defensive rebound by Team,,68,66
270,3,4:29.0,,C. Joseph enters the game for T. Parker,68,66
271,3,4:29.0,,A. Baynes enters the game for B. Diaw,68,66
272,3,4:29.0,R. Anderson enters the game for Ö. Aşık,,68,66
273,3,4:29.0,A. Rivers enters the game for T. Evans,,68,66
274,3,4:19.0,Personal foul by K. Leonard (drawn by A. Rivers),,68,66
275,3,4:19.0,,A. Daye enters the game for T. Duncan,68,66
276,3,4:06.0,E. Gordon makes 3-pt jump shot from 23 ft (assist by J. Holiday),,71,66
277,3,3:47.0,,M. Ginóbili misses 3-pt jump shot from 25 ft,71,66
278,3,3:46.0,Defensive rebound by J. Holiday,,71,66
279,3,3:42.0,A. Davis misses 2-pt layup from 3 ft,,71,66
280,3,3:41.0,,Defensive rebound by A. Daye,71,66
281,3,3:30.0,,Shooting foul by A. Rivers (drawn by K. Leonard),71,66
282,3,3:30.0,,K. Leonard makes free throw 1 of 2,71,67
283,3,3:30.0,,K. Leonard makes free throw 2 of 2,71,68
284,3,3:21.0,Personal foul by A. Daye (drawn by J. Holiday),,71,68
285,3,3:21.0,J. Holiday makes free throw 1 of 2,,72,68
286,3,3:21.0,,D. Green enters the game for K. Leonard,72,68
287,3,3:21.0,J. Holiday makes free throw 2 of 2,,73,68
288,3,3:08.0,,A. Baynes misses 2-pt layup from 1 ft (block by A. Rivers),73,68
289,3,3:06.0,,Offensive rebound by D. Green,73,68
290,3,3:03.0,,Turnover by A. Baynes (bad pass; steal by A. Davis),73,68
291,3,2:59.0,A. Rivers misses 2-pt layup from 1 ft,,73,68
292,3,2:59.0,Offensive rebound by Team,,73,68
293,3,2:59.0,New Orleans full timeout,,73,68
294,3,2:59.0,J. Fredette enters the game for J. Holiday,,73,68
295,3,2:44.0,J. Fredette misses 2-pt jump shot from 4 ft,,73,68
296,3,2:43.0,,Defensive rebound by A. Daye,73,68
297,3,2:29.0,,M. Ginóbili misses 3-pt jump shot from 25 ft (block by A. Davis),73,68
298,3,2:28.0,,Offensive rebound by M. Ginóbili,73,68
299,3,2:24.0,,A. Daye misses 3-pt jump shot from 22 ft,73,68
300,3,2:23.0,Defensive rebound by J. Fredette,,73,68
301,3,2:17.0,Personal foul by D. Green (drawn by A. Davis),,73,68
302,3,2:17.0,A. Davis misses free throw 1 of 2,,73,68
303,3,2:17.0,Offensive rebound by Team,,73,68
304,3,2:17.0,A. Davis makes free throw 2 of 2,,74,68
305,3,2:06.0,,M. Ginóbili misses 2-pt layup from 2 ft,74,68
306,3,2:05.0,Defensive rebound by A. Davis,,74,68
307,3,1:47.0,E. Gordon misses 3-pt jump shot from 26 ft,,74,68
308,3,1:46.0,Offensive rebound by A. Davis,,74,68
309,3,1:46.0,Shooting foul by D. Green (drawn by A. Davis),,74,68
310,3,1:46.0,A. Davis makes free throw 1 of 2,,75,68
311,3,1:46.0,T. Evans enters the game for E. Gordon,,75,68
312,3,1:46.0,A. Davis makes free throw 2 of 2,,76,68
313,3,1:30.0,,C. Joseph misses 2-pt layup from 2 ft,76,68
314,3,1:30.0,,Offensive rebound by Team,76,68
315,3,1:30.0,Loose ball foul by T. Evans (drawn by A. Baynes),,76,68
316,3,1:30.0,,A. Baynes misses free throw 1 of 2,76,68
317,3,1:30.0,,Offensive rebound by Team,76,68
318,3,1:30.0,A. Ajinça enters the game for A. Davis,,76,68
319,3,1:30.0,,A. Baynes misses free throw 2 of 2,76,68
320,3,1:28.0,,Offensive rebound by D. Green,76,68
321,3,1:28.0,,D. Green misses 2-pt tip-in from 1 ft,76,68
322,3,1:27.0,Defensive rebound by T. Evans,,76,68
323,3,1:12.0,R. Anderson misses 3-pt jump shot from 24 ft,,76,68
324,3,1:11.0,,Defensive rebound by A. Baynes,76,68
325,3,1:02.0,,Turnover by A. Baynes (lost ball; steal by T. Evans),76,68
326,3,1:02.0,Personal foul by A. Baynes (drawn by T. Evans),,76,68
327,3,1:02.0,T. Evans makes free throw 1 of 2,,77,68
328,3,1:02.0,T. Evans makes free throw 2 of 2,,78,68
329,3,0:44.0,,Shooting foul by A. Ajinça (drawn by C. Joseph),78,68
330,3,0:44.0,,C. Joseph misses free throw 1 of 2,78,68
331,3,0:44.0,,Offensive rebound by Team,78,68
332,3,0:44.0,,C. Joseph makes free throw 2 of 2,78,69
333,3,0:29.0,T. Evans misses 2-pt jump shot from 7 ft,,78,69
334,3,0:27.0,,Defensive rebound by Team,78,69
335,3,0:04.0,,M. Ginóbili makes 2-pt layup at rim,78,71
336,3,0:00.0,T. Evans makes 3-pt jump shot from 26 ft,,81,71
337,4,11:37.0,,M. Ginóbili makes 2-pt layup at rim,81,73
338,4,11:17.0,J. Fredette makes 2-pt jump shot from 14 ft,,83,73
339,4,11:03.0,,K. Leonard misses 3-pt jump shot from 25 ft,83,73
340,4,11:03.0,Defensive rebound by A. Ajinça,,83,73
341,4,10:48.0,Turnover by A. Rivers (bad pass; steal by M. Ginóbili),,83,73
342,4,10:45.0,,Turnover by M. Ginóbili (bad pass),83,73
343,4,10:45.0,J. Holiday enters the game for J. Fredette,,83,73
344,4,10:32.0,Turnover by T. Evans (discontinued dribble),,83,73
345,4,10:20.0,,T. Duncan misses 2-pt layup from 1 ft,83,73
346,4,10:19.0,,Offensive rebound by T. Duncan,83,73
347,4,10:19.0,,T. Duncan makes 2-pt layup from 1 ft,83,75
348,4,10:03.0,Turnover by R. Anderson (lost ball; steal by M. Ginóbili),,83,75
349,4,9:58.0,,M. Ginóbili misses 2-pt layup at rim,83,75
350,4,9:56.0,Defensive rebound by R. Anderson,,83,75
351,4,9:38.0,T. Evans makes 2-pt jump shot from 22 ft,,85,75
352,4,9:17.0,,Personal foul by A. Rivers (drawn by M. Ginóbili),85,75
353,4,9:17.0,A. Davis enters the game for A. Ajinça,,85,75
354,4,9:17.0,E. Gordon enters the game for A. Rivers,,85,75
355,4,9:11.0,,T. Parker makes 2-pt layup from 1 ft,85,77
356,4,8:51.0,T. Evans misses 2-pt layup from 1 ft,,85,77
357,4,8:51.0,,Defensive rebound by M. Ginóbili,85,77
358,4,8:43.0,,Shooting foul by E. Gordon (drawn by M. Ginóbili),85,77
359,4,8:43.0,Official timeout,,85,77
360,4,8:43.0,,M. Ginóbili makes free throw 1 of 2,85,78
361,4,8:43.0,,M. Ginóbili makes free throw 2 of 2,85,79
362,4,8:27.0,R. Anderson makes 3-pt jump shot from 25 ft (assist by J. Holiday),,88,79
363,4,8:09.0,,K. Leonard misses 2-pt layup from 2 ft (block by J. Holiday),88,79
364,4,8:08.0,Defensive rebound by Team,,88,79
365,4,8:08.0,,Loose ball foul by K. Leonard (drawn by R. Anderson),88,79
366,4,7:53.0,J. Holiday misses 2-pt jump shot from 11 ft,,88,79
367,4,7:52.0,,Defensive rebound by K. Leonard,88,79
368,4,7:45.0,,Turnover by T. Parker (bad pass; steal by A. Davis),88,79
369,4,7:28.0,R. Anderson misses 3-pt jump shot from 25 ft,,88,79
370,4,7:27.0,,Defensive rebound by K. Leonard,88,79
371,4,7:12.0,,T. Duncan makes 2-pt jump shot from 9 ft,88,81
372,4,6:47.0,A. Davis makes 2-pt layup at rim (assist by T. Evans),,90,81
373,4,6:38.0,,Shooting foul by R. Anderson (drawn by K. Leonard),90,81
374,4,6:38.0,,K. Leonard misses free throw 1 of 2,90,81
375,4,6:38.0,,Offensive rebound by Team,90,81
376,4,6:38.0,Ö. Aşık enters the game for R. Anderson,,90,81
377,4,6:38.0,,K. Leonard makes free throw 2 of 2,90,82
378,4,6:28.0,T. Evans makes 2-pt layup from 2 ft (assist by J. Holiday),,92,82
379,4,6:09.0,,M. Ginóbili makes 2-pt jump shot from 10 ft (assist by K. Leonard),92,84
380,4,5:59.0,Personal foul by B. Diaw (drawn by A. Davis),,92,84
381,4,5:59.0,,San Antonio full timeout,92,84
382,4,5:44.0,T. Evans misses 2-pt layup from 2 ft,,92,84
383,4,5:43.0,Offensive rebound by Ö. Aşık,,92,84
384,4,5:28.0,Ö. Aşık misses 2-pt layup from 1 ft,,92,84
385,4,5:27.0,,Defensive rebound by T. Duncan,92,84
386,4,5:20.0,,Turnover by M. Ginóbili (lost ball; steal by E. Gordon),92,84
387,4,5:15.0,T. Evans makes 2-pt dunk at rim (assist by E. Gordon),,94,84
