,QUARTER,TIME_REMAINING,MIAMI_ACTION,WASHINGTON_ACTION,MIAMI_SCORE,WASHINGTON_SCORE
76,1,1:58.0,,D. Gooden makes 2-pt jump shot from 17 ft (assist by J. Wall),13,36
77,1,1:47.0,Personal foul by G. Temple (drawn by T. Johnson),,13,36
78,1,1:47.0,,R. Sessions enters the game for J. Wall,13,36
79,1,1:35.0,S. Napier misses 2-pt jump shot from 21 ft,,13,36
80,1,1:34.0,Offensive rebound by C. Andersen,,13,36
81,1,1:32.0,Shooting foul by R. Sessions (drawn by C. Andersen),,13,36
82,1,1:32.0,C. Andersen makes free throw 1 of 2,,14,36
83,1,1:32.0,C. Andersen makes free throw 2 of 2,,15,36
84,1,1:26.0,,Offensive foul by O. Porter (drawn by J. Ennis),15,36
85,1,1:26.0,,Turnover by O. Porter (offensive foul),15,36
86,1,1:15.0,T. Johnson misses 3-pt jump shot from 26 ft,,15,36
87,1,1:14.0,,Defensive rebound by R. Sessions,15,36
88,1,1:00.0,,D. Gooden misses 3-pt jump shot from 26 ft,15,36
89,1,1:00.0,,Offensive rebound by M. Gortat,15,36
90,1,1:00.0,,M. Gortat makes 2-pt tip-in from 1 ft,15,38
91,1,0:52.0,Offensive foul by C. Andersen (drawn by O. Porter),,15,38
92,1,0:52.0,Turnover by C. Andersen (offensive foul),,15,38
93,1,0:35.0,,G. Temple misses 3-pt jump shot from 24 ft,15,38
94,1,0:35.0,,Offensive rebound by D. Gooden,15,38
95,1,0:35.0,,D. Gooden makes 2-pt dunk at rim,15,40
96,1,0:15.0,S. Napier makes 3-pt jump shot from 24 ft (assist by M. Beasley),,18,40
97,1,0:00.0,,R. Sessions misses 3-pt jump shot from 25 ft,18,40
98,1,0:00.0,,Offensive rebound by Team,18,40
99,2,11:50.0,Shooting block foul by K. Séraphin (drawn by J. Ennis),,18,40
100,2,11:50.0,J. Ennis makes free throw 1 of 2,,19,40
101,2,11:50.0,J. Ennis makes free throw 2 of 2,,20,40
102,2,11:31.0,,D. Gooden misses 2-pt jump shot from 20 ft,20,40
103,2,11:30.0,Defensive rebound by J. Ennis,,20,40
104,2,11:24.0,J. Ennis makes 3-pt jump shot from 26 ft,,23,40
105,2,11:09.0,,O. Porter misses 2-pt jump shot from 18 ft,23,40
106,2,11:08.0,Defensive rebound by C. Andersen,,23,40
107,2,10:59.0,C. Andersen misses 2-pt layup at rim,,23,40
108,2,10:58.0,,Defensive rebound by D. Gooden,23,40
109,2,10:47.0,,K. Séraphin misses 2-pt jump shot from 15 ft,23,40
110,2,10:46.0,Defensive rebound by T. Johnson,,23,40
111,2,10:28.0,M. Beasley misses 2-pt jump shot from 21 ft,,23,40
112,2,10:27.0,,Defensive rebound by D. Gooden,23,40
113,2,10:10.0,,K. Séraphin makes 2-pt hook shot from 5 ft (assist by G. Temple),23,42
114,2,9:57.0,Offensive foul by M. Beasley (drawn by D. Gooden),,23,42
115,2,9:57.0,Turnover by M. Beasley (offensive foul),,23,42
116,2,9:57.0,,B. Beal enters the game for G. Temple,23,42
117,2,9:38.0,,D. Gooden misses 2-pt jump shot from 18 ft,23,42
118,2,9:38.0,,Offensive rebound by K. Séraphin,23,42
119,2,9:34.0,,O. Porter makes 2-pt layup from 1 ft (assist by K. Séraphin),23,44
120,2,9:18.0,J. Ennis makes 3-pt jump shot from 23 ft (assist by S. Napier),,26,44
121,2,8:52.0,,K. Séraphin makes 2-pt jump shot from 16 ft,26,46
122,2,8:36.0,Official timeout,,26,46
123,2,8:36.0,H. Whiteside enters the game for T. Johnson,,26,46
124,2,8:36.0,G. Dragić enters the game for M. Beasley,,26,46
125,2,8:36.0,H. Walker enters the game for C. Andersen,,26,46
126,2,8:30.0,Turnover by J. Ennis (bad pass; steal by R. Sessions),,26,46
127,2,8:22.0,,D. Gooden misses 3-pt jump shot from 25 ft,26,46
128,2,8:21.0,,Offensive rebound by O. Porter,26,46
129,2,8:17.0,,R. Sessions misses 3-pt jump shot from 25 ft,26,46
130,2,8:16.0,Defensive rebound by H. Walker,,26,46
131,2,8:05.0,S. Napier misses 3-pt jump shot from 23 ft,,26,46
132,2,8:05.0,,Defensive rebound by R. Sessions,26,46
133,2,7:48.0,,Shooting foul by H. Walker (drawn by R. Sessions),26,46
134,2,7:48.0,,R. Sessions makes 2-pt jump shot from 4 ft,26,48
135,2,7:48.0,,R. Sessions makes free throw 1 of 1,26,49
136,2,7:41.0,Personal foul by O. Porter (drawn by J. Ennis),,26,49
137,2,7:41.0,,N. Hilário enters the game for D. Gooden,26,49
138,2,7:28.0,Turnover by G. Dragić (bad pass; steal by K. Séraphin),,26,49
139,2,7:26.0,,Turnover by R. Sessions (bad pass),26,49
140,2,7:22.0,Shooting foul by B. Beal (drawn by S. Napier),,26,49
141,2,7:22.0,S. Napier makes free throw 1 of 2,,27,49
142,2,7:22.0,S. Napier makes free throw 2 of 2,,28,49
143,2,7:08.0,,B. Beal makes 2-pt jump shot from 6 ft (assist by R. Sessions),28,51
144,2,6:58.0,Shooting foul by K. Séraphin (drawn by G. Dragić),,28,51
145,2,6:58.0,G. Dragić misses free throw 1 of 2,,28,51
146,2,6:58.0,Offensive rebound by Team,,28,51
147,2,6:58.0,G. Dragić makes free throw 2 of 2,,29,51
148,2,6:45.0,,N. Hilário misses 2-pt jump shot from 7 ft (block by H. Whiteside),29,51
149,2,6:44.0,Defensive rebound by Team,,29,51
150,2,6:27.0,H. Whiteside misses 2-pt jump shot from 11 ft,,29,51
151,2,6:26.0,,Defensive rebound by B. Beal,29,51
152,2,6:12.0,,R. Sessions makes 2-pt jump shot from 4 ft,29,53
153,2,5:58.0,H. Walker makes 3-pt jump shot from 24 ft (assist by S. Napier),,32,53
154,2,5:39.0,,B. Beal makes 2-pt jump shot from 10 ft,32,55
155,2,5:27.0,H. Walker misses 2-pt jump shot from 5 ft,,32,55
156,2,5:26.0,,Defensive rebound by O. Porter,32,55
157,2,5:20.0,,N. Hilário makes 2-pt dunk at rim (assist by R. Sessions),32,57
158,2,5:20.0,Miami full timeout,,32,57
159,2,5:20.0,,M. Gortat enters the game for K. Séraphin,32,57
160,2,5:03.0,Turnover by J. Ennis (lost ball; steal by R. Sessions),,32,57
161,2,4:53.0,,O. Porter makes 2-pt jump shot at rim (assist by N. Hilário),32,59
162,2,4:46.0,Shooting foul by N. Hilário (drawn by J. Ennis),,32,59
163,2,4:46.0,J. Ennis misses free throw 1 of 2,,32,59
164,2,4:46.0,Offensive rebound by Team,,32,59
165,2,4:46.0,J. Ennis makes free throw 2 of 2,,33,59
166,2,4:24.0,,N. Hilário misses 2-pt jump shot from 10 ft,33,59
167,2,4:23.0,,Offensive rebound by M. Gortat,33,59
168,2,4:19.0,,M. Gortat misses 2-pt jump shot from 4 ft,33,59
169,2,4:17.0,Defensive rebound by H. Walker,,33,59
170,2,4:15.0,,Violation by N. Hilário (kicked ball),33,59
171,2,4:15.0,,J. Wall enters the game for R. Sessions,33,59
172,2,4:07.0,H. Whiteside makes 2-pt jump shot from 3 ft (assist by G. Dragić),,35,59
173,2,3:57.0,,Shooting foul by S. Napier (drawn by B. Beal),35,59
174,2,3:57.0,,B. Beal makes free throw 1 of 2,35,60
175,2,3:57.0,,B. Beal makes free throw 2 of 2,35,61
176,2,3:50.0,Offensive foul by H. Walker (drawn by J. Wall),,35,61
177,2,3:50.0,Turnover by H. Walker (offensive foul),,35,61
178,2,3:50.0,,D. Gooden enters the game for N. Hilário,35,61
179,2,3:34.0,,O. Porter misses 2-pt jump shot from 19 ft,35,61
180,2,3:33.0,Defensive rebound by H. Whiteside,,35,61
181,2,3:13.0,H. Whiteside makes 2-pt hook shot from 2 ft (assist by G. Dragić),,37,61
182,2,2:48.0,,D. Gooden misses 2-pt layup from 1 ft,37,61
183,2,2:47.0,,Offensive rebound by D. Gooden,37,61
184,2,2:46.0,,D. Gooden makes 2-pt tip-in at rim,37,63
185,2,2:38.0,H. Walker misses 3-pt jump shot from 30 ft,,37,63
186,2,2:36.0,,Defensive rebound by O. Porter,37,63
187,2,2:31.0,,M. Gortat makes 2-pt layup at rim (assist by J. Wall),37,65
188,2,2:16.0,H. Whiteside makes 2-pt jump shot from 13 ft,,39,65
189,2,2:07.0,,M. Gortat misses 2-pt layup at rim,39,65
190,2,2:06.0,Defensive rebound by H. Walker,,39,65
191,2,1:53.0,H. Walker misses 3-pt jump shot from 27 ft,,39,65
192,2,1:52.0,,Defensive rebound by M. Gortat,39,65
193,2,1:39.0,,J. Wall misses 2-pt jump shot from 6 ft,39,65
194,2,1:38.0,,Offensive rebound by Team,39,65
195,2,1:38.0,,Washington full timeout,39,65
196,2,1:38.0,M. Beasley enters the game for J. Ennis,,39,65
197,2,1:31.0,,B. Beal makes 2-pt jump shot from 20 ft (assist by J. Wall),39,67
198,2,1:20.0,Offensive foul by G. Dragić (drawn by B. Beal),,39,67
199,2,1:20.0,Turnover by G. Dragić (offensive foul),,39,67
200,2,0:56.0,,O. Porter misses 3-pt jump shot from 22 ft,39,67
201,2,0:56.0,,Offensive rebound by Team,39,67
202,2,0:56.0,,Turnover by Team (shot clock),39,67
203,2,0:45.0,Shooting foul by B. Beal (drawn by G. Dragić),,39,67
204,2,0:45.0,G. Dragić misses free throw 1 of 2,,39,67
205,2,0:45.0,Offensive rebound by Team,,39,67
206,2,0:45.0,G. Dragić misses free throw 2 of 2,,39,67
207,2,0:44.0,,Defensive rebound by M. Gortat,39,67
208,2,0:34.0,,B. Beal misses 2-pt jump shot from 17 ft,39,67
209,2,0:32.0,Defensive rebound by M. Beasley,,39,67
210,2,0:16.0,H. Whiteside misses 2-pt layup from 1 ft (block by J. Wall),,39,67
211,2,0:15.0,,Defensive rebound by Team,39,67
212,2,0:15.0,,G. Temple enters the game for B. Beal,39,67
213,2,0:15.0,,Technical foul by M. Gortat,39,67
214,2,0:15.0,Technical foul by H. Whiteside,,39,67
215,2,0:01.0,,J. Wall misses 3-pt jump shot from 25 ft,39,67
216,2,0:00.0,,Offensive rebound by Team,39,67
217,3,11:36.0,G. Dragić misses 3-pt jump shot from 24 ft,,39,67
218,3,11:35.0,,Defensive rebound by P. Pierce,39,67
219,3,11:21.0,,B. Beal misses 2-pt jump shot from 19 ft,39,67
220,3,11:19.0,Defensive rebound by G. Dragić,,39,67
221,3,11:16.0,Shooting foul by B. Beal (drawn by T. Johnson),,39,67
222,3,11:16.0,T. Johnson makes free throw 1 of 2,,40,67
223,3,11:16.0,T. Johnson misses free throw 2 of 2,,40,67
224,3,11:15.0,,Defensive rebound by N. Hilário,40,67
225,3,11:07.0,,Shooting foul by H. Walker (drawn by N. Hilário),40,67
226,3,11:07.0,,N. Hilário makes free throw 1 of 2,40,68
227,3,11:07.0,,N. Hilário makes free throw 2 of 2,40,69
228,3,10:56.0,U. Haslem misses 2-pt jump shot from 5 ft,,40,69
229,3,10:54.0,Offensive rebound by U. Haslem,,40,69
230,3,10:52.0,U. Haslem makes 2-pt layup from 1 ft,,42,69
231,3,10:39.0,,N. Hilário misses 2-pt jump shot from 4 ft,42,69
232,3,10:38.0,,Offensive rebound by M. Gortat,42,69
233,3,10:37.0,,M. Gortat misses 2-pt layup from 2 ft,42,69
234,3,10:36.0,Defensive rebound by H. Whiteside,,42,69
235,3,10:26.0,H. Walker misses 3-pt jump shot from 26 ft,,42,69
236,3,10:25.0,,Defensive rebound by J. Wall,42,69
237,3,10:08.0,,N. Hilário makes 2-pt jump shot from 15 ft (assist by J. Wall),42,71
238,3,9:51.0,U. Haslem makes 2-pt jump shot from 17 ft,,44,71
239,3,9:28.0,,B. Beal makes 3-pt jump shot from 26 ft (assist by J. Wall),44,74
240,3,9:06.0,T. Johnson misses 3-pt jump shot from 27 ft,,44,74
241,3,9:06.0,,Defensive rebound by P. Pierce,44,74
242,3,8:52.0,,M. Gortat makes 2-pt jump shot from 8 ft,44,76
243,3,8:37.0,H. Whiteside makes 2-pt jump shot from 22 ft (assist by T. Johnson),,46,76
244,3,8:24.0,,Turnover by P. Pierce (bad pass; steal by G. Dragić),46,76
245,3,8:19.0,G. Dragić makes 2-pt layup at rim,,48,76
246,3,8:01.0,,P. Pierce makes 3-pt jump shot from 23 ft (assist by B. Beal),48,79
247,3,7:42.0,U. Haslem misses 2-pt jump shot from 6 ft,,48,79
248,3,7:41.0,,Defensive rebound by J. Wall,48,79
249,3,7:36.0,,N. Hilário makes 2-pt layup at rim (assist by J. Wall),48,81
250,3,7:35.0,Miami full timeout,,48,81
251,3,7:35.0,,G. Temple enters the game for B. Beal,48,81
252,3,7:35.0,C. Andersen enters the game for H. Whiteside,,48,81
253,3,7:18.0,H. Walker misses 3-pt jump shot from 25 ft,,48,81
254,3,7:17.0,,Defensive rebound by M. Gortat,48,81
255,3,7:10.0,,M. Gortat makes 2-pt dunk at rim (assist by J. Wall),48,83
256,3,6:51.0,G. Dragić makes 2-pt jump shot from 20 ft (assist by T. Johnson),,50,83
257,3,6:32.0,,Turnover by P. Pierce (bad pass; steal by U. Haslem),50,83
258,3,6:23.0,G. Dragić misses 2-pt layup at rim,,50,83
259,3,6:23.0,Offensive rebound by T. Johnson,,50,83
260,3,6:23.0,T. Johnson makes 2-pt dunk at rim,,52,83
261,3,6:05.0,,P. Pierce misses 3-pt jump shot from 27 ft,52,83
262,3,6:04.0,Defensive rebound by C. Andersen,,52,83
263,3,5:58.0,G. Dragić makes 2-pt layup from 1 ft,,54,83
264,3,5:46.0,,Turnover by N. Hilário (bad pass),54,83
265,3,5:45.0,,O. Porter enters the game for P. Pierce,54,83
266,3,5:33.0,C. Andersen misses 2-pt jump shot from 4 ft,,54,83
267,3,5:32.0,Offensive rebound by G. Dragić,,54,83
268,3,5:32.0,Shooting foul by G. Temple (drawn by G. Dragić),,54,83
269,3,5:32.0,G. Dragić makes free throw 1 of 2,,55,83
270,3,5:32.0,G. Dragić makes free throw 2 of 2,,56,83
271,3,5:23.0,,M. Gortat misses 2-pt jump shot from 15 ft,56,83
272,3,5:22.0,Defensive rebound by C. Andersen,,56,83
273,3,5:05.0,G. Dragić misses 2-pt jump shot from 11 ft,,56,83
274,3,5:03.0,,Defensive rebound by M. Gortat,56,83
275,3,4:57.0,,O. Porter misses 3-pt jump shot from 23 ft,56,83
276,3,4:56.0,Defensive rebound by U. Haslem,,56,83
277,3,4:48.0,C. Andersen misses 3-pt jump shot from 22 ft,,56,83
278,3,4:47.0,,Defensive rebound by J. Wall,56,83
279,3,4:28.0,,G. Temple makes 3-pt jump shot from 23 ft (assist by J. Wall),56,86
280,3,4:07.0,G. Dragić makes 2-pt layup from 1 ft,,58,86
281,3,3:52.0,,O. Porter misses 2-pt jump shot from 19 ft,58,86
282,3,3:51.0,Defensive rebound by C. Andersen,,58,86
283,3,3:42.0,U. Haslem misses 2-pt layup from 1 ft (block by M. Gortat),,58,86
284,3,3:40.0,Offensive rebound by G. Dragić,,58,86
285,3,3:38.0,Turnover by G. Dragić (bad pass; steal by J. Wall),,58,86
286,3,3:35.0,,Offensive foul by G. Temple (drawn by G. Dragić),58,86
287,3,3:35.0,,Turnover by G. Temple (offensive foul),58,86
288,3,3:35.0,S. Napier enters the game for T. Johnson,,58,86
289,3,3:20.0,C. Andersen makes 2-pt jump shot from 19 ft (assist by G. Dragić),,60,86
290,3,3:19.0,,Washington full timeout,60,86
291,3,3:19.0,J. Ennis enters the game for H. Walker,,60,86
292,3,3:07.0,,Shooting foul by G. Dragić (drawn by N. Hilário),60,86
293,3,3:07.0,,N. Hilário makes free throw 1 of 2,60,87
294,3,3:07.0,,N. Hilário makes free throw 2 of 2,60,88
295,3,2:54.0,S. Napier makes 3-pt jump shot from 26 ft (assist by G. Dragić),,63,88
296,3,2:31.0,,O. Porter misses 2-pt jump shot from 19 ft,63,88
297,3,2:30.0,Defensive rebound by C. Andersen,,63,88
298,3,2:13.0,S. Napier makes 3-pt jump shot from 26 ft (assist by U. Haslem),,66,88
299,3,1:53.0,,J. Wall misses 3-pt jump shot from 26 ft,66,88
300,3,1:52.0,Defensive rebound by G. Dragić,,66,88
301,3,1:47.0,S. Napier makes 3-pt jump shot from 25 ft (assist by G. Dragić),,69,88
302,3,1:35.0,,Personal foul by G. Dragić (drawn by O. Porter),69,88
303,3,1:35.0,,R. Sessions enters the game for J. Wall,69,88
304,3,1:35.0,,D. Gooden enters the game for N. Hilário,69,88
305,3,1:33.0,,Turnover by O. Porter (bad pass; steal by S. Napier),69,88
306,3,1:29.0,S. Napier misses 2-pt layup at rim,,69,88
307,3,1:28.0,Offensive rebound by J. Ennis,,69,88
308,3,1:28.0,Offensive foul by J. Ennis (drawn by D. Gooden),,69,88
309,3,1:28.0,Turnover by J. Ennis (offensive foul),,69,88
310,3,1:04.0,,M. Gortat misses 2-pt jump shot from 21 ft,69,88
311,3,1:04.0,,Offensive rebound by Team,69,88
312,3,1:04.0,,Turnover by Team (shot clock),69,88
313,3,0:53.0,G. Dragić makes 2-pt layup at rim (assist by C. Andersen),,71,88
314,3,0:53.0,Shooting foul by D. Gooden (drawn by G. Dragić),,71,88
315,3,0:53.0,G. Dragić misses free throw 1 of 1,,71,88
316,3,0:52.0,,Defensive rebound by M. Gortat,71,88
317,3,0:41.0,,Turnover by R. Sessions (bad pass),71,88
318,3,0:35.0,Miami full timeout,,71,88
319,3,0:35.0,T. Johnson enters the game for G. Dragić,,71,88
320,3,0:24.0,T. Johnson makes 2-pt jump shot from 15 ft,,73,88
321,3,0:06.0,,R. Sessions misses 2-pt jump shot from 3 ft,73,88
322,3,0:05.0,Defensive rebound by J. Ennis,,73,88
323,3,0:02.0,T. Johnson misses 3-pt jump shot from 30 ft,,73,88
324,3,0:00.0,Offensive rebound by Team,,73,88
325,4,11:41.0,,Shooting foul by U. Haslem (drawn by D. Gooden),73,88
326,4,11:41.0,,D. Gooden makes free throw 1 of 2,73,89
327,4,11:41.0,,D. Gooden makes free throw 2 of 2,73,90
328,4,11:33.0,Personal foul by O. Porter (drawn by J. Ennis),,73,90
329,4,11:21.0,M. Beasley makes 2-pt jump shot from 6 ft,,75,90
330,4,10:59.0,,Turnover by K. Séraphin (lost ball; steal by J. Ennis),75,90
331,4,10:56.0,Turnover by J. Ennis (traveling),,75,90
332,4,10:41.0,,K. Séraphin misses 2-pt jump shot from 16 ft,75,90
333,4,10:40.0,Defensive rebound by J. Ennis,,75,90
334,4,10:24.0,M. Beasley misses 3-pt jump shot from 24 ft,,75,90
335,4,10:23.0,,Defensive rebound by R. Sessions,75,90
336,4,10:17.0,,Turnover by K. Séraphin (traveling),75,90
337,4,10:07.0,Personal foul by R. Sessions (drawn by S. Napier),,75,90
338,4,10:07.0,,N. Hilário enters the game for K. Séraphin,75,90
339,4,9:59.0,M. Beasley makes 2-pt jump shot from 17 ft,,77,90
340,4,9:41.0,,Offensive foul by B. Beal (drawn by T. Johnson),77,90
341,4,9:41.0,,Turnover by B. Beal (offensive foul),77,90
342,4,9:41.0,,J. Wall enters the game for R. Sessions,77,90
343,4,9:37.0,Personal foul by D. Gooden (drawn by M. Beasley),,77,90
344,4,9:22.0,M. Beasley makes 2-pt jump shot from 13 ft,,79,90
345,4,9:06.0,,P. Pierce enters the game for O. Porter,79,90
346,4,8:49.0,,P. Pierce misses 3-pt jump shot from 26 ft,79,90
347,4,8:48.0,Defensive rebound by S. Napier,,79,90
348,4,8:32.0,S. Napier makes 2-pt jump shot from 5 ft,,81,90
349,4,8:27.0,,Washington full timeout,81,90
350,4,8:27.0,,M. Gortat enters the game for D. Gooden,81,90
351,4,8:08.0,,B. Beal makes 2-pt jump shot from 10 ft (assist by N. Hilário),81,92
352,4,7:51.0,Turnover by M. Beasley (lost ball),,81,92
353,4,7:33.0,,Personal foul by J. Ennis (drawn by N. Hilário),81,92
354,4,7:22.0,,B. Beal misses 2-pt jump shot from 3 ft,81,92
355,4,7:21.0,Defensive rebound by M. Beasley,,81,92
356,4,7:05.0,U. Haslem misses 2-pt layup at rim (block by J. Wall),,81,92
357,4,7:03.0,,Defensive rebound by Team,81,92
358,4,6:52.0,,Offensive foul by M. Gortat (drawn by U. Haslem),81,92
359,4,6:52.0,,Turnover by M. Gortat (offensive foul),81,92
360,4,6:49.0,Personal foul by N. Hilário (drawn by J. Ennis),,81,92
361,4,6:48.0,,B. Beal misses technical free throw,81,92
362,4,6:48.0,,Offensive rebound by Team,81,92
363,4,6:48.0,H. Walker enters the game for U. Haslem,,81,92
364,4,6:32.0,H. Walker makes 3-pt jump shot from 25 ft (assist by S. Napier),,84,92
365,4,6:12.0,,N. Hilário makes 2-pt dunk at rim,84,94
366,4,5:49.0,M. Beasley makes 3-pt jump shot from 27 ft (assist by S. Napier),,87,94
367,4,5:27.0,,Turnover by N. Hilário (bad pass; steal by T. Johnson),87,94
368,4,5:23.0,Shooting foul by J. Wall (drawn by J. Ennis),,87,94
369,4,5:23.0,Official timeout,,87,94
370,4,5:23.0,,O. Porter enters the game for M. Gortat,87,94
371,4,5:23.0,J. Ennis makes free throw 1 of 2,,88,94
372,4,5:23.0,J. Ennis makes free throw 2 of 2,,89,94
373,4,5:15.0,,Shooting foul by H. Walker (drawn by N. Hilário),89,94
374,4,5:15.0,,N. Hilário makes free throw 1 of 2,89,95
375,4,5:15.0,,N. Hilário makes free throw 2 of 2,89,96
376,4,5:00.0,T. Johnson makes 2-pt layup at rim (assist by M. Beasley),,91,96
377,4,4:40.0,,O. Porter misses 2-pt layup at rim,91,96
378,4,4:39.0,Defensive rebound by J. Ennis,,91,96
379,4,4:26.0,M. Beasley misses 3-pt jump shot from 25 ft,,91,96
380,4,4:25.0,,Defensive rebound by J. Wall,91,96
381,4,4:17.0,,B. Beal misses 3-pt jump shot from 25 ft,91,96
382,4,4:16.0,Defensive rebound by H. Walker,,91,96
383,4,3:55.0,S. Napier misses 3-pt jump shot from 25 ft,,91,96
384,4,3:53.0,Offensive rebound by T. Johnson,,91,96
385,4,3:51.0,Miami full timeout,,91,96
386,4,3:35.0,M. Beasley makes 2-pt layup from 2 ft,,93,96
387,4,3:13.0,,Turnover by P. Pierce (traveling),93,96
388,4,3:13.0,,G. Temple enters the game for O. Porter,93,96
