,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,DALLAS_ACTION,LA LAKERS_SCORE,DALLAS_SCORE
137,2,8:38.0,,D. Nowitzki makes free throw 2 of 2,38,49
138,2,8:28.0,C. Boozer misses 2-pt layup at rim (block by D. Nowitzki),,38,49
139,2,8:27.0,Offensive rebound by J. Hill,,38,49
140,2,8:27.0,Personal foul by J. Crowder (drawn by J. Hill),,38,49
141,2,8:16.0,N. Young misses 3-pt jump shot from 24 ft,,38,49
142,2,8:15.0,,Defensive rebound by J. Crowder,38,49
143,2,8:09.0,,R. Jefferson misses 2-pt layup from 1 ft (block by N. Young),38,49
144,2,8:09.0,,Offensive rebound by Team,38,49
145,2,7:59.0,,J. Crowder misses 3-pt jump shot from 24 ft,38,49
146,2,7:58.0,Defensive rebound by J. Hill,,38,49
147,2,7:41.0,C. Boozer makes 2-pt jump shot from 17 ft,,40,49
148,2,7:31.0,,J. Barea misses 2-pt layup from 2 ft (block by R. Price),40,49
149,2,7:29.0,,Offensive rebound by J. Barea,40,49
150,2,7:20.0,,Turnover by J. Barea (bad pass),40,49
151,2,7:20.0,K. Bryant enters the game for R. Price,,40,49
152,2,6:59.0,K. Bryant misses 3-pt jump shot from 33 ft,,40,49
153,2,6:58.0,,Defensive rebound by Team,40,49
154,2,6:58.0,,J. Nelson enters the game for D. Nowitzki,40,49
155,2,6:58.0,,C. Parsons enters the game for J. Barea,40,49
156,2,6:58.0,,M. Ellis enters the game for J. Crowder,40,49
157,2,6:58.0,,A. Aminu enters the game for R. Jefferson,40,49
158,2,6:48.0,J. Lin enters the game for N. Young,,40,49
159,2,6:41.0,,A. Aminu makes 2-pt jump shot from 11 ft (assist by M. Ellis),40,51
160,2,6:20.0,C. Boozer misses 2-pt hook shot from 3 ft,,40,51
161,2,6:19.0,,Defensive rebound by T. Chandler,40,51
162,2,6:14.0,,A. Aminu makes 2-pt layup from 1 ft (assist by J. Nelson),40,53
163,2,6:01.0,W. Johnson misses 3-pt jump shot from 22 ft,,40,53
164,2,6:00.0,,Defensive rebound by A. Aminu,40,53
165,2,5:50.0,,A. Aminu misses 3-pt jump shot from 22 ft,40,53
166,2,5:49.0,Defensive rebound by J. Hill,,40,53
167,2,5:49.0,Personal foul by T. Chandler (drawn by J. Hill),,40,53
168,2,5:49.0,,Dallas full timeout,40,53
169,2,5:34.0,J. Lin makes 2-pt layup from 2 ft,,42,53
170,2,5:20.0,,T. Chandler makes 2-pt dunk at rim (assist by M. Ellis),42,55
171,2,4:59.0,K. Bryant makes 2-pt jump shot from 16 ft,,44,55
172,2,4:32.0,,M. Ellis misses 2-pt jump shot from 19 ft,44,55
173,2,4:32.0,,Offensive rebound by T. Chandler,44,55
174,2,4:32.0,,Personal foul by C. Boozer (drawn by T. Chandler),44,55
175,2,4:32.0,,T. Chandler makes free throw 1 of 2,44,56
176,2,4:32.0,,T. Chandler misses free throw 2 of 2,44,56
177,2,4:31.0,Defensive rebound by J. Hill,,44,56
178,2,4:18.0,J. Lin makes 2-pt jump shot from 18 ft,,46,56
179,2,4:08.0,,J. Nelson misses 3-pt jump shot from 25 ft,46,56
180,2,4:07.0,Defensive rebound by C. Boozer,,46,56
181,2,4:01.0,J. Lin makes 3-pt jump shot from 24 ft,,49,56
182,2,3:58.0,,Dallas full timeout,49,56
183,2,3:58.0,,B. Wright enters the game for A. Aminu,49,56
184,2,3:58.0,,D. Nowitzki enters the game for T. Chandler,49,56
185,2,3:58.0,N. Young enters the game for C. Boozer,,49,56
186,2,3:33.0,,B. Wright makes 2-pt layup from 1 ft (assist by J. Nelson),49,58
187,2,3:21.0,Turnover by J. Lin (lost ball; steal by J. Nelson),,49,58
188,2,3:18.0,,Turnover by J. Nelson (lost ball; steal by W. Johnson),49,58
189,2,3:10.0,K. Bryant makes 2-pt layup at rim,,51,58
190,2,2:54.0,,M. Ellis makes 2-pt jump shot from 10 ft,51,60
191,2,2:37.0,Turnover by J. Lin (bad pass; steal by B. Wright),,51,60
192,2,2:32.0,,C. Parsons makes 2-pt layup at rim,51,62
193,2,2:11.0,N. Young makes 3-pt jump shot from 24 ft (assist by K. Bryant),,54,62
194,2,2:01.0,,C. Parsons makes 2-pt layup at rim,54,64
195,2,1:54.0,LA Lakers full timeout,,54,64
196,2,1:44.0,Turnover by K. Bryant (bad pass),,54,64
197,2,1:30.0,,Shooting foul by N. Young (drawn by D. Nowitzki),54,64
198,2,1:30.0,,D. Nowitzki misses free throw 1 of 2,54,64
199,2,1:30.0,,Offensive rebound by Team,54,64
200,2,1:30.0,,D. Nowitzki makes free throw 2 of 2,54,65
201,2,1:16.0,K. Bryant makes 3-pt jump shot from 25 ft (assist by J. Lin),,57,65
202,2,0:58.0,,D. Nowitzki misses 2-pt jump shot from 15 ft,57,65
203,2,0:57.0,Defensive rebound by J. Lin,,57,65
204,2,0:41.0,N. Young makes 2-pt jump shot from 2 ft,,59,65
205,2,0:33.0,,J. Nelson makes 3-pt jump shot from 25 ft,59,68
206,2,0:20.0,K. Bryant misses 3-pt jump shot from 26 ft,,59,68
207,2,0:19.0,Offensive rebound by J. Hill,,59,68
208,2,0:19.0,Turnover by J. Hill (lost ball),,59,68
209,2,0:01.0,,J. Nelson misses 3-pt jump shot from 25 ft,59,68
210,2,0:00.0,Defensive rebound by J. Hill,,59,68
211,3,11:50.0,W. Johnson misses 2-pt layup at rim,,59,68
212,3,11:48.0,Offensive rebound by W. Johnson,,59,68
213,3,11:44.0,K. Bryant misses 2-pt jump shot from 19 ft,,59,68
214,3,11:43.0,Offensive rebound by J. Hill,,59,68
215,3,11:40.0,W. Johnson makes 2-pt dunk at rim (assist by J. Hill),,61,68
216,3,11:23.0,,Personal foul by K. Bryant (drawn by T. Chandler),61,68
217,3,11:18.0,,Turnover by M. Ellis (bad pass; steal by K. Bryant),61,68
218,3,11:07.0,J. Hill makes 2-pt hook shot from 1 ft,,63,68
219,3,10:49.0,,D. Nowitzki makes 2-pt jump shot from 21 ft (assist by M. Ellis),63,70
220,3,10:33.0,K. Bryant misses 2-pt jump shot from 21 ft,,63,70
221,3,10:33.0,,Defensive rebound by J. Nelson,63,70
222,3,10:22.0,,C. Parsons makes 2-pt dunk at rim (assist by D. Nowitzki),63,72
223,3,10:00.0,Turnover by J. Lin (offensive foul),,63,72
224,3,10:00.0,Offensive foul by J. Lin (drawn by C. Parsons),,63,72
225,3,9:47.0,,M. Ellis makes 2-pt jump shot from 18 ft (assist by J. Nelson),63,74
226,3,9:32.0,C. Boozer makes 2-pt jump shot from 16 ft (assist by J. Lin),,65,74
227,3,9:14.0,,Turnover by C. Parsons (bad pass),65,74
228,3,9:01.0,C. Boozer misses 2-pt jump shot from 15 ft,,65,74
229,3,9:00.0,,Defensive rebound by J. Nelson,65,74
230,3,8:53.0,,Shooting foul by J. Hill (drawn by C. Parsons),65,74
231,3,8:53.0,,C. Parsons misses free throw 1 of 2,65,74
232,3,8:53.0,,Offensive rebound by Team,65,74
233,3,8:53.0,,C. Parsons makes free throw 2 of 2,65,75
234,3,8:35.0,C. Boozer makes 2-pt hook shot from 7 ft (assist by K. Bryant),,67,75
235,3,8:18.0,,C. Parsons makes 2-pt layup at rim (assist by D. Nowitzki),67,77
236,3,7:59.0,Shooting foul by J. Nelson (drawn by C. Boozer),,67,77
237,3,7:59.0,C. Boozer misses free throw 1 of 2,,67,77
238,3,7:59.0,Offensive rebound by Team,,67,77
239,3,7:59.0,C. Boozer misses free throw 2 of 2,,67,77
240,3,7:58.0,,Defensive rebound by T. Chandler,67,77
241,3,7:40.0,,D. Nowitzki makes 2-pt jump shot from 17 ft (assist by T. Chandler),67,79
242,3,7:25.0,C. Boozer makes 2-pt layup from 1 ft,,69,79
243,3,7:10.0,,C. Parsons misses 3-pt jump shot from 23 ft,69,79
244,3,7:09.0,Defensive rebound by W. Johnson,,69,79
245,3,6:55.0,K. Bryant makes 2-pt jump shot from 14 ft (assist by J. Lin),,71,79
246,3,6:37.0,,M. Ellis makes 2-pt jump shot from 5 ft,71,81
247,3,6:37.0,,Shooting foul by C. Boozer (drawn by M. Ellis),71,81
248,3,6:37.0,,B. Wright enters the game for D. Nowitzki,71,81
249,3,6:37.0,,M. Ellis makes free throw 1 of 1,71,82
250,3,6:23.0,C. Boozer misses 2-pt jump shot from 18 ft,,71,82
251,3,6:22.0,,Defensive rebound by J. Nelson,71,82
252,3,6:13.0,,C. Parsons makes 2-pt jump shot from 6 ft,71,84
253,3,5:59.0,Offensive foul by K. Bryant (drawn by C. Parsons),,71,84
254,3,5:59.0,Turnover by K. Bryant (offensive foul),,71,84
255,3,5:59.0,,Dallas full timeout,71,84
256,3,5:59.0,E. Davis enters the game for C. Boozer,,71,84
257,3,5:47.0,,J. Nelson misses 3-pt jump shot from 25 ft,71,84
258,3,5:46.0,,Offensive rebound by C. Parsons,71,84
259,3,5:36.0,,M. Ellis makes 3-pt jump shot from 25 ft (assist by C. Parsons),71,87
260,3,5:16.0,K. Bryant misses 2-pt jump shot from 18 ft,,71,87
261,3,5:15.0,Offensive rebound by J. Lin,,71,87
262,3,5:12.0,J. Lin misses 3-pt jump shot from 24 ft,,71,87
263,3,5:11.0,Offensive rebound by K. Bryant,,71,87
264,3,5:10.0,K. Bryant misses 2-pt jump shot from 6 ft,,71,87
265,3,5:07.0,,Defensive rebound by J. Nelson,71,87
266,3,4:59.0,,Turnover by J. Nelson (bad pass),71,87
267,3,4:59.0,N. Young enters the game for W. Johnson,,71,87
268,3,4:47.0,Turnover by J. Hill (traveling),,71,87
269,3,4:32.0,,M. Ellis makes 3-pt jump shot from 24 ft (assist by J. Nelson),71,90
270,3,4:15.0,J. Lin makes 2-pt jump shot from 12 ft,,73,90
271,3,3:59.0,,M. Ellis makes 3-pt jump shot from 24 ft (assist by J. Nelson),73,93
272,3,3:47.0,K. Bryant misses 2-pt jump shot from 19 ft,,73,93
273,3,3:46.0,Offensive rebound by J. Lin,,73,93
274,3,3:35.0,J. Hill makes 2-pt jump shot from 18 ft (assist by J. Lin),,75,93
275,3,3:26.0,,Shooting block foul by N. Young (drawn by C. Parsons),75,93
276,3,3:26.0,,C. Parsons makes free throw 1 of 2,75,94
277,3,3:26.0,R. Price enters the game for J. Hill,,75,94
278,3,3:26.0,,A. Aminu enters the game for T. Chandler,75,94
279,3,3:26.0,,C. Parsons makes free throw 2 of 2,75,95
280,3,3:06.0,J. Lin makes 2-pt jump shot from 12 ft,,77,95
281,3,2:51.0,,C. Parsons makes 3-pt jump shot from 24 ft (assist by M. Ellis),77,98
282,3,2:36.0,Turnover by J. Lin (bad pass; steal by B. Wright),,77,98
283,3,2:32.0,,M. Ellis makes 2-pt layup from 1 ft (assist by B. Wright),77,100
284,3,2:30.0,LA Lakers full timeout,,77,100
285,3,2:30.0,,J. Barea enters the game for J. Nelson,77,100
286,3,2:18.0,K. Bryant makes 2-pt jump shot from 10 ft,,79,100
287,3,2:03.0,,Shooting foul by E. Davis (drawn by A. Aminu),79,100
288,3,2:03.0,,A. Aminu makes free throw 1 of 2,79,101
289,3,2:03.0,,A. Aminu makes free throw 2 of 2,79,102
290,3,1:50.0,K. Bryant misses 2-pt jump shot from 19 ft,,79,102
291,3,1:49.0,,Defensive rebound by M. Ellis,79,102
292,3,1:43.0,,C. Parsons makes 3-pt jump shot from 24 ft (assist by M. Ellis),79,105
293,3,1:25.0,N. Young misses 2-pt jump shot from 18 ft,,79,105
294,3,1:24.0,,Defensive rebound by A. Aminu,79,105
295,3,1:05.0,,C. Parsons misses 3-pt jump shot from 26 ft,79,105
296,3,1:04.0,,Offensive rebound by B. Wright,79,105
297,3,1:02.0,,Turnover by A. Aminu (lost ball),79,105
298,3,1:02.0,,J. Crowder enters the game for C. Parsons,79,105
299,3,0:51.0,K. Bryant makes 2-pt jump shot from 20 ft (assist by J. Lin),,81,105
300,3,0:33.0,,J. Barea makes 3-pt jump shot from 23 ft,81,108
301,3,0:29.0,Personal foul by M. Ellis (drawn by K. Bryant),,81,108
302,3,0:26.0,,Violation by B. Wright (def goaltending),81,108
303,3,0:26.0,J. Lin makes 2-pt layup at rim (assist by N. Young),,83,108
304,3,0:13.0,,Personal foul by E. Davis (drawn by M. Ellis),83,108
305,3,0:13.0,,M. Ellis makes free throw 1 of 2,83,109
306,3,0:13.0,,M. Ellis makes free throw 2 of 2,83,110
307,3,0:05.0,K. Bryant misses 3-pt jump shot from 25 ft,,83,110
308,3,0:04.0,,Defensive rebound by M. Ellis,83,110
309,3,0:00.0,,M. Ellis misses 3-pt jump shot from 27 ft,83,110
310,3,0:00.0,,Offensive rebound by Team,83,110
311,4,11:42.0,,A. Aminu misses 2-pt jump shot from 4 ft,83,110
312,4,11:41.0,,Offensive rebound by B. Wright,83,110
313,4,11:40.0,,B. Wright makes 2-pt layup at rim,83,112
314,4,11:16.0,J. Clarkson misses 2-pt jump shot from 18 ft,,83,112
315,4,11:15.0,Offensive rebound by R. Sacre,,83,112
316,4,11:11.0,Shooting foul by A. Aminu (drawn by X. Henry),,83,112
317,4,11:11.0,X. Henry makes free throw 1 of 2,,84,112
318,4,11:11.0,,G. Smith enters the game for B. Wright,84,112
319,4,11:11.0,X. Henry misses free throw 2 of 2,,84,112
320,4,11:11.0,,Defensive rebound by A. Aminu,84,112
321,4,10:52.0,,R. Jefferson misses 3-pt jump shot from 25 ft,84,112
322,4,10:51.0,Defensive rebound by W. Ellington,,84,112
323,4,10:35.0,Personal foul by A. Aminu (drawn by J. Clarkson),,84,112
324,4,10:25.0,Shooting foul by R. Jefferson (drawn by J. Clarkson),,84,112
325,4,10:25.0,J. Clarkson makes free throw 1 of 2,,85,112
326,4,10:25.0,J. Clarkson makes free throw 2 of 2,,86,112
327,4,10:09.0,,J. Barea misses 2-pt jump shot from 10 ft,86,112
328,4,10:07.0,,Offensive rebound by A. Aminu,86,112
329,4,10:07.0,,A. Aminu makes 2-pt tip-in from 2 ft,86,114
330,4,9:52.0,R. Sacre makes 2-pt jump shot from 9 ft,,88,114
331,4,9:37.0,,J. Barea makes 3-pt jump shot from 22 ft (assist by A. Aminu),88,117
332,4,9:11.0,Shooting foul by G. Smith (drawn by R. Sacre),,88,117
333,4,9:11.0,,Dallas full timeout,88,117
334,4,9:11.0,R. Sacre misses free throw 1 of 2,,88,117
335,4,9:11.0,Offensive rebound by Team,,88,117
336,4,9:11.0,R. Sacre misses free throw 2 of 2,,88,117
337,4,9:11.0,,Defensive rebound by G. Smith,88,117
338,4,8:48.0,,A. Aminu makes 2-pt dunk at rim (assist by J. Barea),88,119
339,4,8:33.0,W. Ellington misses 3-pt jump shot from 24 ft,,88,119
340,4,8:32.0,,Defensive rebound by A. Aminu,88,119
341,4,8:23.0,,J. Crowder misses 3-pt jump shot from 24 ft,88,119
342,4,8:22.0,Defensive rebound by W. Ellington,,88,119
343,4,8:15.0,R. Price misses 2-pt jump shot from 22 ft,,88,119
344,4,8:13.0,,Defensive rebound by G. Smith,88,119
345,4,7:57.0,,R. Jefferson misses 2-pt jump shot from 7 ft,88,119
346,4,7:56.0,,Offensive rebound by J. Crowder,88,119
347,4,7:54.0,,Dallas full timeout,88,119
348,4,7:54.0,,C. Villanueva enters the game for A. Aminu,88,119
349,4,7:48.0,,C. Villanueva misses 2-pt jump shot from 19 ft,88,119
350,4,7:47.0,Defensive rebound by R. Sacre,,88,119
351,4,7:24.0,J. Clarkson misses 2-pt jump shot from 4 ft (block by J. Crowder),,88,119
352,4,7:24.0,Offensive rebound by Team,,88,119
353,4,7:20.0,X. Henry misses 2-pt jump shot from 15 ft,,88,119
354,4,7:19.0,,Defensive rebound by J. Crowder,88,119
355,4,7:05.0,,J. Barea makes 3-pt jump shot from 25 ft (assist by R. Jefferson),88,122
356,4,6:51.0,W. Ellington makes 2-pt jump shot from 18 ft (assist by R. Price),,90,122
357,4,6:31.0,,Shooting foul by W. Ellington (drawn by G. Smith),90,122
358,4,6:31.0,,G. Smith misses free throw 1 of 2,90,122
359,4,6:31.0,,Offensive rebound by Team,90,122
360,4,6:31.0,,G. Smith makes free throw 2 of 2,90,123
361,4,6:20.0,W. Ellington misses 2-pt jump shot from 18 ft,,90,123
362,4,6:19.0,Offensive rebound by J. Clarkson,,90,123
363,4,6:13.0,W. Ellington makes 2-pt layup from 1 ft (assist by J. Clarkson),,92,123
364,4,5:55.0,Official timeout,,92,123
365,4,5:50.0,,R. Jefferson misses 2-pt jump shot from 1 ft,92,123
366,4,5:49.0,Defensive rebound by R. Sacre,,92,123
367,4,5:26.0,R. Sacre makes 2-pt jump shot from 7 ft,,94,123
368,4,5:12.0,,Turnover by R. Jefferson (step out of bounds),94,123
369,4,5:01.0,R. Price misses 2-pt layup from 2 ft,,94,123
370,4,5:00.0,,Defensive rebound by C. Villanueva,94,123
371,4,4:48.0,,J. Crowder makes 2-pt jump shot from 4 ft,94,125
372,4,4:36.0,W. Ellington misses 2-pt jump shot from 18 ft,,94,125
373,4,4:35.0,,Defensive rebound by R. Jefferson,94,125
374,4,4:31.0,,C. Villanueva makes 2-pt dunk at rim (assist by J. Crowder),94,127
375,4,4:21.0,Shooting foul by G. Smith (drawn by X. Henry),,94,127
376,4,4:21.0,X. Henry makes free throw 1 of 2,,95,127
377,4,4:21.0,X. Henry misses free throw 2 of 2,,95,127
378,4,4:20.0,,Defensive rebound by R. Jefferson,95,127
379,4,4:01.0,,R. Jefferson makes 3-pt jump shot from 22 ft (assist by G. Smith),95,130
380,4,3:46.0,R. Price misses 2-pt jump shot from 3 ft,,95,130
381,4,3:45.0,,Defensive rebound by C. Villanueva,95,130
382,4,3:36.0,,C. Villanueva misses 3-pt jump shot from 22 ft,95,130
