,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,PORTLAND_ACTION,SACRAMENTO_SCORE,PORTLAND_SCORE
53,1,4:31.0,D. Collison misses technical free throw,,20,12
54,1,4:31.0,Offensive rebound by Team,,20,12
55,1,4:31.0,R. Gay misses free throw 1 of 2,,20,12
56,1,4:31.0,Offensive rebound by Team,,20,12
57,1,4:31.0,R. Gay makes free throw 2 of 2,,21,12
58,1,4:17.0,,C. McCollum misses 3-pt jump shot from 24 ft,21,12
59,1,4:16.0,,Offensive rebound by M. Leonard,21,12
60,1,4:09.0,,N. Batum misses 3-pt jump shot from 24 ft,21,12
61,1,4:07.0,Defensive rebound by B. McLemore,,21,12
62,1,4:03.0,Turnover by B. McLemore (lost ball; steal by C. McCollum),,21,12
63,1,3:57.0,,Turnover by L. Aldridge (bad pass; steal by R. Gay),21,12
64,1,3:52.0,B. McLemore misses 2-pt layup from 1 ft,,21,12
65,1,3:50.0,Offensive rebound by R. Gay,,21,12
66,1,3:50.0,R. Gay makes 2-pt tip-in at rim,,23,12
67,1,3:29.0,,L. Aldridge misses 2-pt jump shot from 13 ft,23,12
68,1,3:28.0,,Offensive rebound by Team,23,12
69,1,3:23.0,,D. Lillard misses 2-pt jump shot from 21 ft,23,12
70,1,3:21.0,Defensive rebound by R. Gay,,23,12
71,1,3:07.0,R. Gay makes 2-pt jump shot from 15 ft,,25,12
72,1,2:52.0,,D. Lillard misses 3-pt jump shot from 26 ft,25,12
73,1,2:52.0,Defensive rebound by D. Cousins,,25,12
74,1,2:46.0,Turnover by D. Cousins (lost ball; steal by L. Aldridge),,25,12
75,1,2:21.0,,M. Leonard makes 2-pt jump shot from 8 ft (assist by N. Batum),25,14
76,1,2:14.0,R. Gay misses 2-pt layup from 2 ft,,25,14
77,1,2:13.0,Offensive rebound by R. Gay,,25,14
78,1,2:11.0,D. Cousins makes 2-pt dunk at rim (assist by R. Gay),,27,14
79,1,2:08.0,Violation by Team (delay of game),,27,14
80,1,1:56.0,,Shooting foul by J. Thompson (drawn by D. Lillard),27,14
81,1,1:56.0,,D. Lillard makes free throw 1 of 2,27,15
82,1,1:56.0,,W. Matthews enters the game for N. Batum,27,15
83,1,1:56.0,R. McCallum enters the game for B. McLemore,,27,15
84,1,1:56.0,,D. Lillard makes free throw 2 of 2,27,16
85,1,1:35.0,Turnover by R. Gay (lost ball),,27,16
86,1,1:35.0,,S. Blake enters the game for D. Lillard,27,16
87,1,1:20.0,,M. Leonard misses 2-pt layup at rim (block by D. Cousins),27,16
88,1,1:19.0,Defensive rebound by D. Collison,,27,16
89,1,1:16.0,D. Collison makes 2-pt layup from 1 ft,,29,16
90,1,0:56.0,,L. Aldridge makes 2-pt jump shot from 4 ft,29,18
91,1,0:53.0,D. Collison makes 2-pt jump shot from 19 ft,,31,18
92,1,0:36.0,,L. Aldridge makes 2-pt jump shot from 14 ft,31,20
93,1,0:19.0,D. Cousins misses 2-pt hook shot from 4 ft,,31,20
94,1,0:18.0,,Defensive rebound by M. Leonard,31,20
95,1,0:02.0,,W. Matthews makes 3-pt jump shot from 24 ft (assist by S. Blake),31,23
96,1,0:00.0,D. Collison misses 3-pt jump shot from 49 ft,,31,23
97,1,0:00.0,Offensive rebound by Team,,31,23
98,2,11:39.0,,L. Aldridge misses 2-pt jump shot from 17 ft,31,23
99,2,11:38.0,Defensive rebound by D. Williams,,31,23
100,2,11:22.0,D. Williams misses 2-pt layup from 1 ft (block by M. Leonard),,31,23
101,2,11:21.0,,Defensive rebound by Team,31,23
102,2,11:21.0,,D. Wright enters the game for C. McCollum,31,23
103,2,11:05.0,,W. Matthews makes 2-pt jump shot from 6 ft,31,25
104,2,10:50.0,Turnover by D. Collison (lost ball; steal by S. Blake),,31,25
105,2,10:46.0,,M. Leonard makes 2-pt dunk at rim (assist by S. Blake),31,27
106,2,10:26.0,Shooting foul by D. Wright (drawn by R. Evans),,31,27
107,2,10:26.0,R. Evans makes free throw 1 of 2,,32,27
108,2,10:26.0,B. McLemore enters the game for D. Collison,,32,27
109,2,10:26.0,,T. Robinson enters the game for L. Aldridge,32,27
110,2,10:26.0,R. Evans makes free throw 2 of 2,,33,27
111,2,10:07.0,,W. Matthews misses 3-pt jump shot from 24 ft,33,27
112,2,10:07.0,Defensive rebound by B. McLemore,,33,27
113,2,10:01.0,B. McLemore makes 3-pt jump shot from 25 ft,,36,27
114,2,9:50.0,,M. Leonard makes 3-pt jump shot from 24 ft (assist by T. Robinson),36,30
115,2,9:37.0,Turnover by B. McLemore (bad pass; steal by T. Robinson),,36,30
116,2,9:32.0,,Turnover by T. Robinson (lost ball; steal by R. McCallum),36,30
117,2,9:29.0,Personal foul by W. Matthews (drawn by B. McLemore),,36,30
118,2,9:29.0,D. Cousins enters the game for J. Thompson,,36,30
119,2,9:29.0,,C. Kaman enters the game for M. Leonard,36,30
120,2,9:19.0,B. McLemore makes 2-pt jump shot from 21 ft,,38,30
121,2,9:04.0,,W. Matthews makes 2-pt jump shot from 9 ft,38,32
122,2,8:48.0,D. Cousins makes 2-pt jump shot from 19 ft (assist by R. McCallum),,40,32
123,2,8:41.0,,Personal foul by D. Williams (drawn by S. Blake),40,32
124,2,8:41.0,Official timeout,,40,32
125,2,8:41.0,,D. Lillard enters the game for W. Matthews,40,32
126,2,8:26.0,,D. Lillard misses 2-pt jump shot from 12 ft,40,32
127,2,8:24.0,Defensive rebound by D. Cousins,,40,32
128,2,8:11.0,,Offensive charge foul by B. McLemore (drawn by T. Robinson),40,32
129,2,8:11.0,Turnover by B. McLemore (offensive foul),,40,32
130,2,7:54.0,,S. Blake misses 2-pt jump shot from 18 ft,40,32
131,2,7:50.0,Defensive rebound by R. McCallum,,40,32
132,2,7:46.0,B. McLemore misses 2-pt layup from 1 ft,,40,32
133,2,7:45.0,,Defensive rebound by D. Wright,40,32
134,2,7:38.0,,S. Blake makes 2-pt jump shot from 23 ft (assist by D. Wright),40,34
135,2,7:23.0,Shooting foul by C. Kaman (drawn by D. Cousins),,40,34
136,2,7:23.0,D. Cousins makes free throw 1 of 2,,41,34
137,2,7:23.0,R. Gay enters the game for B. McLemore,,41,34
138,2,7:23.0,D. Cousins misses free throw 2 of 2,,41,34
139,2,7:20.0,,Defensive rebound by T. Robinson,41,34
140,2,7:17.0,,D. Wright makes 2-pt dunk at rim (assist by S. Blake),41,36
141,2,6:59.0,Turnover by R. Gay (bad pass; steal by D. Wright),,41,36
142,2,6:55.0,,Personal foul by R. Evans (drawn by T. Robinson),41,36
143,2,6:44.0,,D. Lillard makes 2-pt layup from 1 ft,41,38
144,2,6:27.0,Personal foul by S. Blake (drawn by D. Cousins),,41,38
145,2,6:27.0,D. Collison enters the game for D. Williams,,41,38
146,2,6:22.0,R. McCallum misses 2-pt jump shot from 19 ft,,41,38
147,2,6:21.0,Offensive rebound by D. Cousins,,41,38
148,2,6:19.0,D. Cousins misses 2-pt layup from 1 ft,,41,38
149,2,6:19.0,Offensive rebound by R. Evans,,41,38
150,2,6:19.0,Personal foul by C. Kaman (drawn by R. Evans),,41,38
151,2,6:19.0,,Portland full timeout,41,38
152,2,6:19.0,R. Evans makes free throw 1 of 2,,42,38
153,2,6:19.0,R. Evans misses free throw 2 of 2,,42,38
154,2,6:16.0,,Defensive rebound by Team,42,38
155,2,5:59.0,,D. Wright makes 2-pt jump shot from 8 ft (assist by D. Lillard),42,40
156,2,5:39.0,R. Gay misses 2-pt jump shot from 9 ft,,42,40
157,2,5:38.0,,Defensive rebound by C. Kaman,42,40
158,2,5:34.0,,Turnover by S. Blake (bad pass),42,40
159,2,5:34.0,,N. Batum enters the game for D. Wright,42,40
160,2,5:34.0,,W. Matthews enters the game for S. Blake,42,40
161,2,5:26.0,Turnover by R. Gay (bad pass),,42,40
162,2,5:26.0,B. McLemore enters the game for R. McCallum,,42,40
163,2,5:26.0,J. Thompson enters the game for R. Evans,,42,40
164,2,5:12.0,,C. Kaman misses 2-pt jump shot from 16 ft,42,40
165,2,5:09.0,Defensive rebound by D. Collison,,42,40
166,2,4:54.0,D. Cousins misses 2-pt layup from 2 ft,,42,40
167,2,4:52.0,,Defensive rebound by W. Matthews,42,40
168,2,4:45.0,,Offensive foul by T. Robinson (drawn by R. Gay),42,40
169,2,4:45.0,,Turnover by T. Robinson (offensive foul),42,40
170,2,4:23.0,B. McLemore misses 3-pt jump shot from 24 ft,,42,40
171,2,4:23.0,,Defensive rebound by Team,42,40
172,2,4:05.0,,D. Lillard misses 2-pt layup from 2 ft,42,40
173,2,4:05.0,Defensive rebound by D. Cousins,,42,40
174,2,4:05.0,Personal foul by C. Kaman (drawn by D. Cousins),,42,40
175,2,4:05.0,D. Cousins makes free throw 1 of 2,,43,40
176,2,4:05.0,,M. Leonard enters the game for C. Kaman,43,40
177,2,4:05.0,D. Cousins misses free throw 2 of 2,,43,40
178,2,4:02.0,,Defensive rebound by T. Robinson,43,40
179,2,3:57.0,,Shooting block foul by D. Cousins (drawn by D. Lillard),43,40
180,2,3:57.0,,D. Lillard makes free throw 1 of 2,43,41
181,2,3:57.0,,D. Wright enters the game for T. Robinson,43,41
182,2,3:57.0,,D. Lillard makes free throw 2 of 2,43,42
183,2,3:42.0,Turnover by J. Thompson (bad pass; steal by D. Wright),,43,42
184,2,3:37.0,,M. Leonard makes 2-pt dunk at rim (assist by D. Wright),43,44
185,2,3:18.0,Turnover by D. Cousins (bad pass; steal by D. Lillard),,43,44
186,2,3:15.0,D. Williams enters the game for J. Thompson,,43,44
187,2,3:11.0,,Shooting foul by B. McLemore (drawn by W. Matthews),43,44
188,2,3:11.0,,W. Matthews makes free throw 1 of 2,43,45
189,2,3:11.0,,W. Matthews misses free throw 2 of 2,43,45
190,2,3:11.0,,Offensive rebound by Team,43,45
191,2,3:11.0,Loose ball foul by R. Gay (drawn by D. Wright),,43,45
192,2,3:11.0,,D. Wright makes free throw 1 of 2,43,46
193,2,3:11.0,,D. Wright makes free throw 2 of 2,43,47
194,2,3:01.0,D. Collison makes 2-pt layup at rim (assist by R. Gay),,45,47
195,2,2:48.0,,D. Lillard misses 3-pt jump shot from 26 ft,45,47
196,2,2:47.0,Defensive rebound by R. Gay,,45,47
197,2,2:39.0,Shooting foul by D. Wright (drawn by D. Williams),,45,47
198,2,2:39.0,Sacramento full timeout,,45,47
199,2,2:39.0,O. Casspi enters the game for B. McLemore,,45,47
200,2,2:39.0,D. Williams makes free throw 1 of 2,,46,47
201,2,2:39.0,D. Williams makes free throw 2 of 2,,47,47
202,2,2:20.0,,D. Lillard misses 2-pt layup from 1 ft,47,47
203,2,2:19.0,,Offensive rebound by M. Leonard,47,47
204,2,2:19.0,,Turnover by M. Leonard (bad pass),47,47
205,2,2:05.0,Shooting foul by M. Leonard (drawn by D. Cousins),,47,47
206,2,2:05.0,D. Cousins misses free throw 1 of 2,,47,47
207,2,2:05.0,Offensive rebound by Team,,47,47
208,2,2:05.0,D. Cousins misses free throw 2 of 2,,47,47
209,2,2:04.0,Offensive rebound by O. Casspi,,47,47
210,2,1:59.0,O. Casspi makes 2-pt layup from 1 ft (assist by D. Collison),,49,47
211,2,1:47.0,,D. Lillard makes 3-pt jump shot from 24 ft,49,50
212,2,1:34.0,Turnover by D. Collison (lost ball; steal by W. Matthews),,49,50
213,2,1:26.0,,Turnover by D. Wright (lost ball; steal by O. Casspi),49,50
214,2,1:21.0,D. Williams makes 2-pt layup from 1 ft (assist by D. Collison),,51,50
215,2,1:02.0,,D. Wright misses 3-pt jump shot from 26 ft,51,50
216,2,1:01.0,Defensive rebound by D. Collison,,51,50
217,2,0:50.0,R. Gay makes 2-pt jump shot from 3 ft,,53,50
218,2,0:33.0,,D. Wright misses 3-pt jump shot from 24 ft,53,50
219,2,0:32.0,Defensive rebound by O. Casspi,,53,50
220,2,0:27.0,Personal foul by M. Leonard (drawn by O. Casspi),,53,50
221,2,0:27.0,O. Casspi misses free throw 1 of 2,,53,50
222,2,0:27.0,Offensive rebound by Team,,53,50
223,2,0:27.0,R. McCallum enters the game for R. Gay,,53,50
224,2,0:27.0,,T. Robinson enters the game for M. Leonard,53,50
225,2,0:27.0,O. Casspi makes free throw 2 of 2,,54,50
226,2,0:07.0,,Shooting foul by D. Collison (drawn by D. Lillard),54,50
227,2,0:07.0,,D. Lillard misses free throw 1 of 2,54,50
228,2,0:07.0,,Offensive rebound by Team,54,50
229,2,0:07.0,,S. Blake enters the game for D. Wright,54,50
230,2,0:07.0,,D. Lillard makes free throw 2 of 2,54,51
231,2,0:02.0,O. Casspi misses 2-pt layup at rim,,54,51
232,2,0:01.0,Offensive rebound by D. Cousins,,54,51
233,2,0:01.0,D. Cousins makes 2-pt layup at rim,,56,51
234,3,11:44.0,,C. Kaman misses 2-pt layup at rim,56,51
235,3,11:43.0,Defensive rebound by J. Thompson,,56,51
236,3,11:33.0,D. Cousins misses 2-pt layup from 1 ft,,56,51
237,3,11:31.0,,Defensive rebound by V. Claver,56,51
238,3,11:22.0,,W. Matthews misses 2-pt jump shot from 16 ft,56,51
239,3,11:21.0,,Offensive rebound by C. Kaman,56,51
240,3,11:18.0,,C. Kaman misses 2-pt layup from 1 ft (block by D. Cousins),56,51
241,3,11:17.0,Defensive rebound by R. Gay,,56,51
242,3,11:01.0,J. Thompson misses 2-pt jump shot from 20 ft,,56,51
243,3,11:00.0,Offensive rebound by D. Collison,,56,51
244,3,10:56.0,D. Collison makes 2-pt jump shot from 20 ft,,58,51
245,3,10:46.0,,D. Lillard makes 3-pt jump shot from 24 ft,58,54
246,3,10:46.0,,Shooting foul by D. Collison (drawn by D. Lillard),58,54
247,3,10:46.0,,D. Lillard makes free throw 1 of 1,58,55
248,3,10:32.0,D. Cousins misses 2-pt layup from 1 ft,,58,55
249,3,10:31.0,,Defensive rebound by C. Kaman,58,55
250,3,10:24.0,,D. Lillard misses 3-pt jump shot from 24 ft,58,55
251,3,10:23.0,Defensive rebound by D. Collison,,58,55
252,3,10:03.0,R. Gay makes 2-pt layup from 2 ft,,60,55
253,3,9:48.0,,N. Batum misses 3-pt jump shot from 24 ft,60,55
254,3,9:46.0,,Offensive rebound by V. Claver,60,55
255,3,9:38.0,,C. Kaman makes 2-pt jump shot from 18 ft (assist by W. Matthews),60,57
256,3,9:17.0,D. Collison misses 2-pt jump shot from 20 ft,,60,57
257,3,9:17.0,,Defensive rebound by N. Batum,60,57
258,3,9:07.0,,N. Batum misses 2-pt jump shot from 16 ft,60,57
259,3,9:07.0,Defensive rebound by J. Thompson,,60,57
260,3,8:54.0,Shooting foul by V. Claver (drawn by R. Gay),,60,57
261,3,8:54.0,R. Gay makes free throw 1 of 2,,61,57
262,3,8:54.0,R. Gay makes free throw 2 of 2,,62,57
263,3,8:38.0,,W. Matthews misses 3-pt jump shot from 23 ft,62,57
264,3,8:37.0,Defensive rebound by J. Thompson,,62,57
265,3,8:19.0,D. Cousins misses 2-pt jump shot from 8 ft,,62,57
266,3,8:18.0,Offensive rebound by D. Cousins,,62,57
267,3,8:17.0,Shooting foul by V. Claver (drawn by D. Cousins),,62,57
268,3,8:17.0,D. Cousins makes free throw 1 of 2,,63,57
269,3,8:17.0,D. Cousins makes free throw 2 of 2,,64,57
270,3,7:56.0,,Turnover by C. Kaman (lost ball; steal by D. Collison),64,57
271,3,7:53.0,B. McLemore misses 2-pt layup from 1 ft,,64,57
272,3,7:52.0,,Defensive rebound by W. Matthews,64,57
273,3,7:29.0,,N. Batum misses 3-pt jump shot from 26 ft,64,57
274,3,7:27.0,Defensive rebound by D. Cousins,,64,57
275,3,7:16.0,J. Thompson makes 2-pt jump shot from 16 ft (assist by D. Collison),,66,57
276,3,7:15.0,,Portland full timeout,66,57
277,3,7:01.0,,V. Claver misses 3-pt jump shot from 26 ft,66,57
278,3,7:00.0,Defensive rebound by B. McLemore,,66,57
279,3,6:38.0,R. Gay makes 2-pt jump shot from 17 ft,,68,57
280,3,6:18.0,,C. Kaman misses 2-pt jump shot from 17 ft,68,57
281,3,6:18.0,Defensive rebound by D. Cousins,,68,57
282,3,6:08.0,D. Collison misses 3-pt jump shot from 24 ft,,68,57
283,3,6:08.0,,Defensive rebound by W. Matthews,68,57
284,3,5:58.0,,N. Batum misses 2-pt jump shot from 20 ft,68,57
285,3,5:57.0,Defensive rebound by D. Cousins,,68,57
286,3,5:46.0,B. McLemore misses 2-pt jump shot from 13 ft,,68,57
287,3,5:46.0,,Defensive rebound by V. Claver,68,57
288,3,5:33.0,,V. Claver makes 3-pt jump shot from 22 ft (assist by C. Kaman),68,60
289,3,5:08.0,R. Gay makes 3-pt jump shot from 24 ft (assist by D. Collison),,71,60
290,3,4:50.0,,W. Matthews misses 3-pt jump shot from 24 ft,71,60
291,3,4:50.0,Defensive rebound by J. Thompson,,71,60
292,3,4:32.0,R. Gay misses 2-pt layup from 1 ft (block by C. Kaman),,71,60
293,3,4:31.0,,Defensive rebound by C. Kaman,71,60
294,3,4:31.0,,Personal foul by D. Cousins (drawn by C. Kaman),71,60
295,3,4:31.0,,D. Wright enters the game for N. Batum,71,60
296,3,4:31.0,,M. Leonard enters the game for C. Kaman,71,60
297,3,4:31.0,,T. Robinson enters the game for V. Claver,71,60
298,3,4:19.0,,D. Lillard misses 3-pt jump shot from 24 ft,71,60
299,3,4:17.0,Defensive rebound by Team,,71,60
300,3,4:00.0,R. Gay misses 2-pt layup from 1 ft,,71,60
301,3,3:58.0,,Defensive rebound by D. Wright,71,60
302,3,3:48.0,,W. Matthews misses 3-pt jump shot from 25 ft,71,60
303,3,3:46.0,Defensive rebound by D. Cousins,,71,60
304,3,3:36.0,D. Collison misses 2-pt jump shot from 22 ft,,71,60
305,3,3:36.0,Offensive rebound by Team,,71,60
306,3,3:34.0,Turnover by R. Gay (bad pass; steal by D. Lillard),,71,60
307,3,3:30.0,,W. Matthews makes 2-pt layup from 1 ft (assist by D. Lillard),71,62
308,3,3:28.0,Sacramento full timeout,,71,62
309,3,3:28.0,,W. Barton enters the game for W. Matthews,71,62
310,3,3:28.0,D. Williams enters the game for R. Gay,,71,62
311,3,3:10.0,Personal foul by D. Lillard (drawn by D. Collison),,71,62
312,3,2:56.0,Turnover by Team (shot clock),,71,62
313,3,2:37.0,,W. Barton misses 2-pt jump shot from 16 ft,71,62
314,3,2:37.0,,Offensive rebound by Team,71,62
315,3,2:37.0,Loose ball foul by D. Cousins (drawn by M. Leonard),,71,62
316,3,2:37.0,R. McCallum enters the game for D. Collison,,71,62
317,3,2:29.0,,D. Wright misses 2-pt jump shot from 18 ft,71,62
318,3,2:27.0,,Offensive rebound by T. Robinson,71,62
319,3,2:21.0,,Turnover by D. Wright (lost ball; steal by R. McCallum),71,62
320,3,2:03.0,D. Williams misses 3-pt jump shot from 24 ft,,71,62
321,3,2:02.0,Offensive rebound by D. Cousins,,71,62
322,3,2:02.0,Shooting foul by T. Robinson (drawn by D. Cousins),,71,62
323,3,2:02.0,D. Cousins makes free throw 1 of 2,,72,62
324,3,2:02.0,R. Evans enters the game for J. Thompson,,72,62
325,3,2:02.0,D. Cousins makes free throw 2 of 2,,73,62
326,3,1:44.0,,D. Lillard makes 2-pt layup from 2 ft,73,64
327,3,1:24.0,D. Cousins misses 2-pt jump shot from 20 ft,,73,64
328,3,1:23.0,,Defensive rebound by W. Barton,73,64
329,3,1:18.0,,W. Barton misses 2-pt layup from 2 ft (block by D. Cousins),73,64
330,3,1:16.0,Defensive rebound by B. McLemore,,73,64
331,3,1:09.0,B. McLemore misses 3-pt jump shot from 23 ft,,73,64
332,3,1:08.0,,Defensive rebound by D. Lillard,73,64
333,3,1:04.0,,W. Barton misses 2-pt layup from 1 ft (block by B. McLemore),73,64
334,3,1:01.0,Defensive rebound by D. Cousins,,73,64
335,3,1:00.0,D. Williams makes 2-pt dunk at rim (assist by D. Cousins),,75,64
336,3,0:47.0,,D. Lillard misses 3-pt jump shot from 24 ft,75,64
337,3,0:46.0,Defensive rebound by R. Evans,,75,64
338,3,0:28.0,R. McCallum misses 2-pt jump shot from 21 ft,,75,64
339,3,0:25.0,,Defensive rebound by T. Robinson,75,64
340,3,0:03.0,,D. Wright makes 3-pt jump shot from 22 ft (assist by W. Barton),75,67
341,4,11:49.0,R. Gay misses 2-pt jump shot from 19 ft,,75,67
342,4,11:49.0,,Defensive rebound by Team,75,67
343,4,11:49.0,Loose ball foul by R. McCallum (drawn by D. Wright),,75,67
344,4,11:29.0,,W. Barton makes 2-pt dunk at rim (assist by M. Leonard),75,69
345,4,11:06.0,D. Williams misses 2-pt jump shot from 20 ft,,75,69
346,4,11:04.0,Offensive rebound by Team,,75,69
347,4,10:46.0,R. Gay makes 2-pt layup from 1 ft,,77,69
348,4,10:29.0,,S. Blake makes 3-pt jump shot from 24 ft (assist by D. Wright),77,72
349,4,10:10.0,O. Casspi makes 2-pt layup from 1 ft,,79,72
350,4,9:53.0,,S. Blake misses 3-pt jump shot from 24 ft,79,72
351,4,9:52.0,Defensive rebound by R. Evans,,79,72
352,4,9:44.0,,T. Robinson enters the game for M. Leonard,79,72
353,4,9:44.0,,N. Batum enters the game for D. Wright,79,72
354,4,9:34.0,R. McCallum makes 2-pt layup from 1 ft,,81,72
355,4,9:19.0,,W. Matthews misses 2-pt jump shot from 19 ft,81,72
356,4,9:18.0,,Offensive rebound by Team,81,72
357,4,9:17.0,,W. Barton makes 2-pt jump shot from 4 ft (assist by N. Batum),81,74
358,4,9:17.0,,Shooting foul by O. Casspi (drawn by W. Barton),81,74
359,4,9:17.0,,W. Barton misses free throw 1 of 1,81,74
360,4,9:16.0,Defensive rebound by R. Evans,,81,74
361,4,8:56.0,R. Gay misses 2-pt jump shot from 15 ft,,81,74
362,4,8:54.0,,Defensive rebound by S. Blake,81,74
363,4,8:43.0,Official timeout,,81,74
364,4,8:33.0,,W. Matthews misses 3-pt jump shot from 24 ft,81,74
365,4,8:33.0,Defensive rebound by R. Evans,,81,74
366,4,8:14.0,R. McCallum misses 3-pt jump shot from 24 ft,,81,74
367,4,8:13.0,Offensive rebound by R. Evans,,81,74
368,4,8:11.0,R. Evans misses 2-pt layup from 2 ft (block by W. Barton),,81,74
369,4,8:09.0,,Defensive rebound by N. Batum,81,74
370,4,8:03.0,,W. Matthews makes 3-pt jump shot from 23 ft (assist by N. Batum),81,77
371,4,7:41.0,R. McCallum makes 2-pt layup at rim,,83,77
372,4,7:16.0,,W. Matthews misses 3-pt jump shot from 24 ft,83,77
373,4,7:15.0,,Offensive rebound by T. Robinson,83,77
374,4,7:13.0,,T. Robinson makes 2-pt layup from 1 ft,83,79
375,4,6:47.0,R. Evans misses 2-pt layup at rim,,83,79
376,4,6:45.0,,Defensive rebound by T. Robinson,83,79
377,4,6:39.0,,W. Barton makes 2-pt layup from 2 ft,83,81
378,4,6:38.0,Sacramento full timeout,,83,81
379,4,6:38.0,D. Collison enters the game for R. McCallum,,83,81
380,4,6:38.0,D. Cousins enters the game for R. Evans,,83,81
381,4,6:38.0,B. McLemore enters the game for O. Casspi,,83,81
382,4,6:38.0,,D. Lillard enters the game for S. Blake,83,81
383,4,6:20.0,Turnover by D. Cousins (lost ball; steal by T. Robinson),,83,81
384,4,6:09.0,,D. Lillard misses 3-pt jump shot from 25 ft,83,81
385,4,6:08.0,,Offensive rebound by D. Lillard,83,81
386,4,6:00.0,,W. Matthews misses 2-pt layup from 2 ft (block by D. Cousins),83,81
387,4,5:58.0,Defensive rebound by D. Cousins,,83,81
388,4,5:56.0,Personal foul by T. Robinson (drawn by D. Cousins),,83,81
389,4,5:46.0,R. Gay misses 2-pt jump shot from 21 ft,,83,81
390,4,5:46.0,,Defensive rebound by N. Batum,83,81
391,4,5:37.0,,W. Matthews misses 3-pt jump shot from 24 ft,83,81
