,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,DENVER_ACTION,LA LAKERS_SCORE,DENVER_SCORE
69,1,2:49.0,,W. Chandler makes free throw 1 of 2,29,20
70,1,2:49.0,,W. Chandler makes free throw 2 of 2,29,21
71,1,2:44.0,Turnover by C. Boozer (traveling),,29,21
72,1,2:30.0,,T. Lawson misses 2-pt jump shot from 16 ft,29,21
73,1,2:29.0,,Offensive rebound by J. Nurkić,29,21
74,1,2:28.0,,Shooting foul by J. Lin (drawn by J. Nurkić),29,21
75,1,2:28.0,,J. Nurkić makes free throw 1 of 2,29,22
76,1,2:28.0,,J. Nurkić makes free throw 2 of 2,29,23
77,1,2:09.0,C. Boozer misses 2-pt jump shot from 7 ft,,29,23
78,1,2:08.0,,Defensive rebound by J. Hickson,29,23
79,1,1:59.0,,W. Chandler misses 2-pt jump shot from 17 ft,29,23
80,1,1:57.0,Defensive rebound by J. Lin,,29,23
81,1,1:45.0,C. Boozer makes 2-pt jump shot from 16 ft,,31,23
82,1,1:26.0,,J. Nurkić makes 2-pt hook shot from 7 ft (assist by T. Lawson),31,25
83,1,1:01.0,C. Boozer makes 2-pt jump shot from 14 ft (assist by J. Lin),,33,25
84,1,0:54.0,,Shooting foul by N. Young (drawn by T. Lawson),33,25
85,1,0:54.0,,T. Lawson misses free throw 1 of 2,33,25
86,1,0:54.0,,Offensive rebound by Team,33,25
87,1,0:54.0,,N. Robinson enters the game for W. Chandler,33,25
88,1,0:54.0,,T. Lawson makes free throw 2 of 2,33,26
89,1,0:40.0,Personal foul by J. Hickson (drawn by J. Lin),,33,26
90,1,0:35.0,J. Lin misses 2-pt jump shot from 15 ft,,33,26
91,1,0:34.0,,Defensive rebound by J. Hickson,33,26
92,1,0:24.0,,N. Robinson makes 2-pt jump shot from 16 ft (assist by T. Lawson),33,28
93,1,0:02.0,N. Young misses 2-pt jump shot from 11 ft,,33,28
94,1,0:02.0,,Defensive rebound by Team,33,28
95,1,0:02.0,Loose ball foul by C. Boozer (drawn by J. Hickson),,33,28
96,1,0:02.0,,J. Hickson makes free throw 1 of 2,33,29
97,1,0:02.0,,A. Afflalo enters the game for T. Lawson,33,29
98,1,0:02.0,,J. Hickson misses free throw 2 of 2,33,29
99,1,0:01.0,Defensive rebound by C. Boozer,,33,29
100,1,0:00.0,N. Young misses 3-pt jump shot from 53 ft,,33,29
101,1,0:00.0,Offensive rebound by Team,,33,29
102,2,11:53.0,Turnover by J. Lin (lost ball),,33,29
103,2,11:41.0,,A. Afflalo makes 2-pt jump shot from 19 ft (assist by N. Robinson),33,31
104,2,11:21.0,N. Young makes 2-pt jump shot from 19 ft (assist by W. Ellington),,35,31
105,2,11:07.0,,Turnover by J. Hickson (lost ball),35,31
106,2,10:55.0,C. Boozer makes 2-pt layup from 2 ft (assist by W. Ellington),,37,31
107,2,10:41.0,,Shooting foul by J. Lin (drawn by J. Hickson),37,31
108,2,10:41.0,,J. Hickson misses free throw 1 of 2,37,31
109,2,10:41.0,,Offensive rebound by Team,37,31
110,2,10:41.0,,J. Hickson makes free throw 2 of 2,37,32
111,2,10:32.0,Shooting foul by G. Harris (drawn by C. Boozer),,37,32
112,2,10:32.0,C. Boozer misses free throw 1 of 2,,37,32
113,2,10:32.0,Offensive rebound by Team,,37,32
114,2,10:32.0,C. Boozer misses free throw 2 of 2,,37,32
115,2,10:31.0,Offensive rebound by R. Sacre,,37,32
116,2,10:25.0,W. Ellington makes 3-pt jump shot from 25 ft (assist by J. Lin),,40,32
117,2,10:09.0,,G. Harris misses 3-pt jump shot from 24 ft,40,32
118,2,10:07.0,Defensive rebound by J. Lin,,40,32
119,2,10:02.0,J. Lin misses 2-pt layup from 1 ft,,40,32
120,2,10:00.0,,Defensive rebound by J. Nurkić,40,32
121,2,9:56.0,,Turnover by G. Harris (step out of bounds),40,32
122,2,9:40.0,N. Young misses 2-pt jump shot from 13 ft,,40,32
123,2,9:39.0,,Defensive rebound by A. Afflalo,40,32
124,2,9:25.0,,A. Afflalo misses 2-pt jump shot from 8 ft,40,32
125,2,9:23.0,Defensive rebound by C. Boozer,,40,32
126,2,9:16.0,W. Ellington misses 3-pt jump shot from 24 ft,,40,32
127,2,9:14.0,,Defensive rebound by J. Nurkić,40,32
128,2,9:04.0,,N. Robinson misses 2-pt jump shot from 12 ft,40,32
129,2,9:02.0,Defensive rebound by W. Ellington,,40,32
130,2,8:49.0,Shooting foul by J. Nurkić (drawn by C. Boozer),,40,32
131,2,8:49.0,Official timeout,,40,32
132,2,8:49.0,,T. Lawson enters the game for J. Hickson,40,32
133,2,8:49.0,,W. Chandler enters the game for G. Harris,40,32
134,2,8:49.0,,K. Faried enters the game for N. Robinson,40,32
135,2,8:49.0,C. Boozer makes free throw 1 of 2,,41,32
136,2,8:49.0,C. Boozer misses free throw 2 of 2,,41,32
137,2,8:48.0,,Defensive rebound by J. Nurkić,41,32
138,2,8:25.0,,J. Nurkić misses 2-pt hook shot from 5 ft,41,32
139,2,8:24.0,Defensive rebound by C. Boozer,,41,32
140,2,8:06.0,N. Young makes 2-pt layup from 2 ft (assist by W. Ellington),,43,32
141,2,7:48.0,,T. Lawson misses 3-pt jump shot from 24 ft,43,32
142,2,7:46.0,Defensive rebound by C. Boozer,,43,32
143,2,7:37.0,C. Boozer makes 2-pt jump shot from 17 ft (assist by W. Ellington),,45,32
144,2,7:30.0,,Denver full timeout,45,32
145,2,7:30.0,E. Davis enters the game for R. Sacre,,45,32
146,2,7:30.0,,T. Mozgov enters the game for J. Nurkić,45,32
147,2,7:20.0,,W. Chandler misses 3-pt jump shot from 25 ft,45,32
148,2,7:19.0,,Offensive rebound by Team,45,32
149,2,7:19.0,Loose ball foul by E. Davis (drawn by T. Mozgov),,45,32
150,2,7:14.0,,Shooting foul by J. Lin (drawn by T. Lawson),45,32
151,2,7:14.0,,T. Lawson misses free throw 1 of 2,45,32
152,2,7:14.0,,Offensive rebound by Team,45,32
153,2,7:14.0,R. Price enters the game for J. Lin,,45,32
154,2,7:14.0,,T. Lawson misses free throw 2 of 2,45,32
155,2,7:13.0,Defensive rebound by W. Ellington,,45,32
156,2,6:49.0,W. Ellington makes 3-pt jump shot from 25 ft (assist by C. Boozer),,48,32
157,2,6:25.0,,T. Mozgov makes 2-pt hook shot from 6 ft (assist by W. Chandler),48,34
158,2,6:01.0,C. Boozer misses 2-pt jump shot from 9 ft,,48,34
159,2,6:00.0,Offensive rebound by Team,,48,34
160,2,6:00.0,Turnover by Team (shot clock),,48,34
161,2,5:38.0,,A. Afflalo misses 2-pt jump shot from 5 ft (block by W. Ellington),48,34
162,2,5:33.0,,Offensive rebound by A. Afflalo,48,34
163,2,5:33.0,,A. Afflalo makes 2-pt layup from 1 ft,48,36
164,2,5:14.0,C. Boozer makes 2-pt jump shot from 3 ft (assist by N. Young),,50,36
165,2,5:04.0,,Turnover by T. Lawson (bad pass; steal by R. Price),50,36
166,2,5:00.0,W. Ellington misses 2-pt layup from 1 ft,,50,36
167,2,4:58.0,,Defensive rebound by W. Chandler,50,36
168,2,4:55.0,,Shooting foul by C. Boozer (drawn by W. Chandler),50,36
169,2,4:55.0,,W. Chandler makes free throw 1 of 2,50,37
170,2,4:55.0,,N. Robinson enters the game for A. Afflalo,50,37
171,2,4:55.0,J. Hill enters the game for C. Boozer,,50,37
172,2,4:55.0,K. Bryant enters the game for W. Ellington,,50,37
173,2,4:55.0,W. Johnson enters the game for N. Young,,50,37
174,2,4:55.0,,W. Chandler makes free throw 2 of 2,50,38
175,2,4:48.0,Turnover by R. Price (bad pass; steal by K. Faried),,50,38
176,2,4:43.0,,T. Mozgov makes 2-pt dunk at rim (assist by K. Faried),50,40
177,2,4:34.0,Shooting foul by T. Mozgov (drawn by E. Davis),,50,40
178,2,4:34.0,E. Davis makes free throw 1 of 2,,51,40
179,2,4:34.0,E. Davis makes free throw 2 of 2,,52,40
180,2,4:26.0,,N. Robinson misses 3-pt jump shot from 24 ft,52,40
181,2,4:25.0,Defensive rebound by K. Bryant,,52,40
182,2,4:13.0,K. Bryant makes 2-pt jump shot from 12 ft,,54,40
183,2,3:58.0,,T. Mozgov misses 2-pt jump shot from 6 ft,54,40
184,2,3:56.0,Defensive rebound by K. Bryant,,54,40
185,2,3:48.0,W. Johnson misses 3-pt jump shot from 25 ft,,54,40
186,2,3:47.0,,Defensive rebound by T. Mozgov,54,40
187,2,3:36.0,,W. Chandler misses 2-pt jump shot from 11 ft,54,40
188,2,3:35.0,Defensive rebound by K. Bryant,,54,40
189,2,3:24.0,K. Bryant misses 2-pt jump shot from 14 ft,,54,40
190,2,3:22.0,Offensive rebound by Team,,54,40
191,2,3:22.0,,A. Afflalo enters the game for W. Chandler,54,40
192,2,3:14.0,Def 3 sec tech foul by T. Mozgov,,54,40
193,2,3:14.0,K. Bryant misses technical free throw,,54,40
194,2,3:14.0,Offensive rebound by Team,,54,40
195,2,3:04.0,W. Johnson misses 2-pt jump shot from 5 ft,,54,40
196,2,3:03.0,,Defensive rebound by T. Mozgov,54,40
197,2,2:55.0,,A. Afflalo misses 2-pt jump shot from 4 ft,54,40
198,2,2:54.0,Defensive rebound by R. Price,,54,40
199,2,2:33.0,Turnover by K. Bryant (bad pass; steal by T. Mozgov),,54,40
200,2,2:22.0,,N. Robinson makes 2-pt jump shot from 15 ft,54,42
201,2,2:06.0,R. Price makes 3-pt jump shot from 24 ft (assist by K. Bryant),,57,42
202,2,1:49.0,,T. Lawson misses 2-pt jump shot from 16 ft,57,42
203,2,1:48.0,Defensive rebound by J. Hill,,57,42
204,2,1:35.0,R. Price misses 2-pt layup from 2 ft (block by K. Faried),,57,42
205,2,1:33.0,,Defensive rebound by T. Lawson,57,42
206,2,1:27.0,,N. Robinson misses 3-pt jump shot from 25 ft,57,42
207,2,1:24.0,Defensive rebound by E. Davis,,57,42
208,2,1:17.0,J. Hill makes 2-pt jump shot from 4 ft (assist by W. Johnson),,59,42
209,2,1:11.0,,Denver full timeout,59,42
210,2,1:11.0,LA Lakers full timeout,,59,42
211,2,1:11.0,,G. Harris enters the game for N. Robinson,59,42
212,2,1:00.0,,G. Harris misses 3-pt jump shot from 25 ft,59,42
213,2,0:59.0,Defensive rebound by R. Price,,59,42
214,2,0:43.0,W. Johnson makes 3-pt jump shot from 25 ft (assist by K. Bryant),,62,42
215,2,0:26.0,,K. Faried misses 2-pt layup from 2 ft,62,42
216,2,0:26.0,,Offensive rebound by K. Faried,62,42
217,2,0:26.0,,K. Faried makes 2-pt layup from 2 ft,62,44
218,2,0:15.0,Turnover by K. Bryant (bad pass; steal by T. Lawson),,62,44
219,2,0:12.0,,T. Lawson makes 2-pt layup from 1 ft,62,46
220,3,11:38.0,K. Bryant makes 2-pt jump shot from 10 ft,,64,46
221,3,11:19.0,,A. Afflalo misses 2-pt layup from 1 ft (block by E. Davis),64,46
222,3,11:19.0,,Offensive rebound by Team,64,46
223,3,11:14.0,,K. Faried misses 2-pt hook shot from 7 ft,64,46
224,3,11:13.0,Defensive rebound by K. Bryant,,64,46
225,3,11:05.0,Turnover by K. Bryant (bad pass; steal by A. Afflalo),,64,46
226,3,10:56.0,,E. Green makes 3-pt jump shot from 25 ft (assist by T. Lawson),64,49
227,3,10:33.0,Turnover by K. Bryant (bad pass),,64,49
228,3,10:14.0,,K. Faried makes 2-pt dunk at rim (assist by T. Lawson),64,51
229,3,9:50.0,W. Johnson makes 3-pt jump shot from 25 ft (assist by R. Price),,67,51
230,3,9:34.0,,T. Lawson makes 3-pt jump shot from 24 ft (assist by E. Green),67,54
231,3,9:20.0,Offensive foul by R. Price (drawn by T. Lawson),,67,54
232,3,9:20.0,Turnover by R. Price (offensive foul),,67,54
233,3,9:16.0,,Turnover by T. Mozgov (offensive foul),67,54
234,3,9:16.0,,Offensive foul by T. Mozgov (drawn by R. Price),67,54
235,3,9:06.0,R. Price misses 2-pt layup at rim,,67,54
236,3,9:05.0,,Defensive rebound by T. Mozgov,67,54
237,3,9:01.0,,Shooting foul by K. Bryant (drawn by T. Mozgov),67,54
238,3,9:01.0,,T. Mozgov misses free throw 1 of 2,67,54
239,3,9:01.0,,Offensive rebound by Team,67,54
240,3,9:01.0,,T. Mozgov misses free throw 2 of 2,67,54
241,3,8:59.0,Defensive rebound by J. Hill,,67,54
242,3,8:48.0,Turnover by K. Bryant (bad pass; steal by K. Faried),,67,54
243,3,8:43.0,,T. Mozgov makes 2-pt layup from 1 ft (assist by K. Faried),67,56
244,3,8:20.0,R. Price makes 3-pt jump shot from 24 ft (assist by K. Bryant),,70,56
245,3,8:10.0,,T. Mozgov misses 2-pt layup from 1 ft (block by K. Bryant),70,56
246,3,8:08.0,Defensive rebound by E. Davis,,70,56
247,3,7:56.0,R. Price misses 3-pt jump shot from 26 ft,,70,56
248,3,7:54.0,,Defensive rebound by T. Mozgov,70,56
249,3,7:49.0,,Shooting foul by E. Davis (drawn by T. Lawson),70,56
250,3,7:49.0,,T. Lawson makes free throw 1 of 2,70,57
251,3,7:49.0,,J. Nurkić enters the game for T. Mozgov,70,57
252,3,7:49.0,,A. Gee enters the game for A. Afflalo,70,57
253,3,7:49.0,,T. Lawson makes free throw 2 of 2,70,58
254,3,7:30.0,R. Price makes 3-pt jump shot from 23 ft (assist by K. Bryant),,73,58
255,3,7:13.0,,E. Green misses 3-pt jump shot from 25 ft,73,58
256,3,7:11.0,Defensive rebound by E. Davis,,73,58
257,3,6:57.0,E. Davis misses 2-pt jump shot from 6 ft (block by J. Nurkić),,73,58
258,3,6:56.0,,Defensive rebound by K. Faried,73,58
259,3,6:53.0,,Turnover by K. Faried (bad pass; steal by W. Johnson),73,58
260,3,6:53.0,Personal foul by K. Faried (drawn by K. Bryant),,73,58
261,3,6:53.0,,J. Hickson enters the game for K. Faried,73,58
262,3,6:46.0,Personal foul by J. Nurkić (drawn by J. Hill),,73,58
263,3,6:33.0,W. Johnson makes 2-pt jump shot from 20 ft (assist by K. Bryant),,75,58
264,3,6:19.0,,Turnover by A. Gee (lost ball; steal by K. Bryant),75,58
265,3,6:13.0,K. Bryant misses 3-pt jump shot from 25 ft,,75,58
266,3,6:11.0,Offensive rebound by J. Hill,,75,58
267,3,6:04.0,J. Hill misses 2-pt layup from 1 ft (block by J. Hickson),,75,58
268,3,6:02.0,,Defensive rebound by A. Gee,75,58
269,3,5:59.0,Offensive charge foul by A. Gee (drawn by R. Price),,75,58
270,3,5:59.0,,Turnover by A. Gee (offensive foul),75,58
271,3,5:59.0,,Denver full timeout,75,58
272,3,5:51.0,Personal foul by A. Gee (drawn by K. Bryant),,75,58
273,3,5:37.0,J. Hill makes 2-pt hook shot from 5 ft (assist by E. Davis),,77,58
274,3,5:17.0,,E. Green misses 2-pt jump shot from 18 ft,77,58
275,3,5:16.0,Defensive rebound by J. Hill,,77,58
276,3,4:55.0,J. Hill makes 2-pt layup from 1 ft (assist by R. Price),,79,58
277,3,4:45.0,,J. Nurkić misses 2-pt jump shot from 7 ft,79,58
278,3,4:44.0,,Offensive rebound by Team,79,58
279,3,4:44.0,,Personal foul by E. Davis (drawn by J. Nurkić),79,58
280,3,4:44.0,C. Boozer enters the game for E. Davis,,79,58
281,3,4:44.0,,A. Afflalo enters the game for E. Green,79,58
282,3,4:37.0,,A. Gee misses 2-pt layup from 2 ft,79,58
283,3,4:34.0,Defensive rebound by K. Bryant,,79,58
284,3,4:29.0,C. Boozer makes 2-pt layup from 2 ft (assist by K. Bryant),,81,58
285,3,4:14.0,,T. Lawson misses 2-pt jump shot from 16 ft,81,58
286,3,4:12.0,,Offensive rebound by J. Nurkić,81,58
287,3,4:12.0,,J. Nurkić makes 2-pt tip-in from 1 ft,81,60
288,3,3:57.0,C. Boozer misses 2-pt layup from 2 ft (block by J. Hickson),,81,60
289,3,3:55.0,,Defensive rebound by A. Afflalo,81,60
290,3,3:53.0,,A. Afflalo makes 2-pt jump shot from 6 ft,81,62
291,3,3:53.0,,Shooting foul by W. Johnson (drawn by A. Afflalo),81,62
292,3,3:53.0,,N. Robinson enters the game for T. Lawson,81,62
293,3,3:53.0,N. Young enters the game for W. Johnson,,81,62
294,3,3:53.0,,A. Afflalo misses free throw 1 of 1,81,62
295,3,3:51.0,Defensive rebound by J. Hill,,81,62
296,3,3:31.0,K. Bryant misses 2-pt jump shot from 17 ft,,81,62
297,3,3:28.0,,Defensive rebound by J. Hickson,81,62
298,3,3:15.0,,A. Afflalo misses 2-pt layup at rim,81,62
299,3,3:14.0,Defensive rebound by Team,,81,62
300,3,3:00.0,N. Young misses 2-pt jump shot from 15 ft,,81,62
301,3,2:59.0,,Defensive rebound by J. Nurkić,81,62
302,3,2:49.0,,A. Gee makes 3-pt jump shot from 24 ft (assist by N. Robinson),81,65
303,3,2:30.0,Personal foul by J. Nurkić (drawn by K. Bryant),,81,65
304,3,2:30.0,LA Lakers full timeout,,81,65
305,3,2:30.0,,G. Harris enters the game for A. Afflalo,81,65
306,3,2:22.0,Shooting foul by A. Gee (drawn by K. Bryant),,81,65
307,3,2:22.0,K. Bryant misses free throw 1 of 3,,81,65
308,3,2:22.0,Offensive rebound by Team,,81,65
309,3,2:22.0,K. Bryant makes free throw 2 of 3,,82,65
310,3,2:22.0,R. Sacre enters the game for J. Hill,,82,65
311,3,2:22.0,J. Lin enters the game for R. Price,,82,65
312,3,2:22.0,K. Bryant makes free throw 3 of 3,,83,65
313,3,2:03.0,,J. Nurkić makes 2-pt jump shot from 5 ft,83,67
314,3,1:39.0,K. Bryant misses 2-pt jump shot from 20 ft,,83,67
315,3,1:38.0,Offensive rebound by Team,,83,67
316,3,1:38.0,Turnover by Team (shot clock),,83,67
317,3,1:38.0,W. Ellington enters the game for K. Bryant,,83,67
318,3,1:27.0,,N. Robinson makes 2-pt jump shot from 19 ft,83,69
319,3,1:08.0,J. Lin misses 2-pt layup from 1 ft,,83,69
320,3,1:05.0,,Defensive rebound by G. Harris,83,69
321,3,0:58.0,,J. Nurkić makes 2-pt dunk at rim (assist by G. Harris),83,71
322,3,0:35.0,J. Lin misses 2-pt jump shot from 11 ft (block by N. Robinson),,83,71
323,3,0:33.0,,Defensive rebound by N. Robinson,83,71
324,3,0:29.0,,N. Robinson misses 3-pt jump shot from 25 ft,83,71
325,3,0:27.0,Defensive rebound by Team,,83,71
326,3,0:08.0,Turnover by N. Young (lost ball; steal by G. Harris),,83,71
327,3,0:04.0,,A. Gee misses 2-pt layup from 2 ft,83,71
328,3,0:02.0,Defensive rebound by N. Young,,83,71
329,3,0:01.0,N. Young misses 3-pt jump shot from 28 ft,,83,71
330,3,0:00.0,Offensive rebound by Team,,83,71
331,4,11:39.0,,J. Hickson makes 2-pt jump shot from 7 ft,83,73
332,4,11:39.0,,Shooting foul by C. Boozer (drawn by J. Hickson),83,73
333,4,11:39.0,,J. Hickson makes free throw 1 of 1,83,74
334,4,11:16.0,C. Boozer misses 2-pt jump shot from 15 ft,,83,74
335,4,11:15.0,Offensive rebound by Team,,83,74
336,4,11:15.0,,Loose ball foul by J. Nurkić (drawn by R. Sacre),83,74
337,4,11:13.0,Turnover by W. Ellington (bad pass; steal by J. Nurkić),,83,74
338,4,11:08.0,,J. Nurkić makes 2-pt layup at rim,83,76
339,4,10:48.0,W. Ellington makes 2-pt jump shot from 18 ft (assist by J. Lin),,85,76
340,4,10:34.0,,J. Hickson misses 2-pt jump shot from 12 ft,85,76
341,4,10:33.0,Defensive rebound by W. Ellington,,85,76
342,4,10:24.0,C. Boozer makes 2-pt jump shot from 14 ft (assist by J. Lin),,87,76
343,4,10:08.0,,J. Nurkić misses 2-pt jump shot from 3 ft,87,76
344,4,10:07.0,Defensive rebound by R. Sacre,,87,76
345,4,10:04.0,Turnover by R. Sacre (bad pass; steal by A. Gee),,87,76
346,4,10:01.0,,G. Harris makes 3-pt jump shot from 26 ft (assist by N. Robinson),87,79
347,4,9:57.0,LA Lakers full timeout,,87,79
348,4,9:40.0,C. Boozer makes 2-pt jump shot from 15 ft,,89,79
349,4,9:23.0,,Personal foul by R. Sacre (drawn by J. Nurkić),89,79
350,4,9:13.0,,Shooting foul by R. Sacre (drawn by G. Harris),89,79
351,4,9:13.0,,G. Harris makes free throw 1 of 2,89,80
352,4,9:13.0,,G. Harris makes free throw 2 of 2,89,81
353,4,8:54.0,J. Lin makes 2-pt jump shot from 4 ft (assist by R. Sacre),,91,81
354,4,8:54.0,Shooting foul by N. Robinson (drawn by J. Lin),,91,81
355,4,8:54.0,J. Lin makes free throw 1 of 1,,92,81
356,4,8:41.0,,J. Nurkić makes 2-pt jump shot from 19 ft (assist by N. Robinson),92,83
357,4,8:27.0,Shooting foul by N. Robinson (drawn by J. Lin),,92,83
358,4,8:27.0,J. Lin makes free throw 1 of 2,,93,83
359,4,8:27.0,E. Davis enters the game for R. Sacre,,93,83
360,4,8:27.0,J. Lin misses free throw 2 of 2,,93,83
361,4,8:25.0,,Defensive rebound by J. Hickson,93,83
362,4,8:11.0,,N. Robinson makes 2-pt jump shot from 3 ft (assist by J. Hickson),93,85
363,4,7:59.0,J. Lin misses 3-pt jump shot from 25 ft,,93,85
364,4,7:58.0,Offensive rebound by Team,,93,85
365,4,7:58.0,,Loose ball foul by G. Harris (drawn by C. Boozer),93,85
366,4,7:40.0,Turnover by C. Boozer (3 sec),,93,85
367,4,7:30.0,,J. Hickson makes 2-pt dunk at rim (assist by N. Robinson),93,87
368,4,7:13.0,W. Ellington misses 3-pt jump shot from 24 ft,,93,87
369,4,7:12.0,Offensive rebound by C. Boozer,,93,87
370,4,7:12.0,,Loose ball foul by J. Hickson (drawn by C. Boozer),93,87
371,4,7:12.0,,Denver full timeout,93,87
372,4,7:12.0,R. Price enters the game for J. Lin,,93,87
373,4,7:12.0,K. Bryant enters the game for W. Ellington,,93,87
374,4,7:12.0,C. Boozer makes free throw 1 of 2,,94,87
375,4,7:12.0,C. Boozer makes free throw 2 of 2,,95,87
376,4,6:58.0,,N. Robinson misses 3-pt jump shot from 25 ft,95,87
377,4,6:56.0,Defensive rebound by C. Boozer,,95,87
378,4,6:34.0,K. Bryant makes 3-pt jump shot from 26 ft,,98,87
379,4,6:14.0,,J. Nurkić makes 2-pt dunk at rim (assist by N. Robinson),98,89
380,4,5:48.0,R. Price makes 3-pt jump shot from 25 ft (assist by N. Young),,101,89
381,4,5:29.0,,J. Hickson misses 2-pt jump shot from 6 ft,101,89
382,4,5:27.0,Defensive rebound by E. Davis,,101,89
383,4,5:17.0,C. Boozer misses 2-pt jump shot from 12 ft (block by N. Robinson),,101,89
