,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,MEMPHIS_ACTION,WASHINGTON_SCORE,MEMPHIS_SCORE
106,2,10:01.0,,C. Lee enters the game for N. Calathes,29,20
107,2,10:01.0,,K. Koufos misses free throw 1 of 1,29,20
108,2,10:00.0,Defensive rebound by K. Humphries,,29,20
109,2,9:46.0,R. Butler misses 2-pt dunk at rim (block by K. Koufos),,29,20
110,2,9:46.0,Offensive rebound by Team,,29,20
111,2,9:39.0,B. Beal misses 2-pt jump shot from 8 ft,,29,20
112,2,9:38.0,Offensive rebound by K. Séraphin,,29,20
113,2,9:37.0,Turnover by Team (3 sec),,29,20
114,2,9:27.0,,J. Green misses 2-pt jump shot from 13 ft,29,20
115,2,9:26.0,,Offensive rebound by J. Green,29,20
116,2,9:25.0,,J. Green makes 2-pt tip-in from 2 ft,29,22
117,2,9:14.0,Turnover by R. Sessions (bad pass),,29,22
118,2,8:54.0,,C. Lee misses 3-pt jump shot from 24 ft,29,22
119,2,8:53.0,,Offensive rebound by V. Carter,29,22
120,2,8:49.0,,C. Lee makes 2-pt jump shot from 18 ft (assist by V. Carter),29,24
121,2,8:42.0,Washington full timeout,,29,24
122,2,8:27.0,Turnover by K. Séraphin (traveling),,29,24
123,2,8:07.0,,J. Green makes 2-pt dunk at rim,29,26
124,2,7:52.0,K. Humphries makes 2-pt jump shot from 15 ft (assist by B. Beal),,31,26
125,2,7:39.0,,Turnover by C. Lee (bad pass; steal by R. Sessions),31,26
126,2,7:35.0,Turnover by R. Sessions (bad pass),,31,26
127,2,7:23.0,,B. Udrih makes 2-pt jump shot from 18 ft (assist by C. Lee),31,28
128,2,7:09.0,Personal foul by V. Carter (drawn by K. Humphries),,31,28
129,2,7:00.0,R. Butler misses 2-pt jump shot from 20 ft,,31,28
130,2,6:59.0,,Defensive rebound by B. Udrih,31,28
131,2,6:53.0,,B. Udrih misses 2-pt jump shot from 17 ft,31,28
132,2,6:51.0,Defensive rebound by K. Séraphin,,31,28
133,2,6:47.0,B. Beal makes 2-pt layup at rim (assist by K. Séraphin),,33,28
134,2,6:32.0,,Turnover by B. Udrih (bad pass; steal by K. Humphries),33,28
135,2,6:25.0,B. Beal makes 2-pt jump shot from 18 ft,,35,28
136,2,6:19.0,,Memphis full timeout,35,28
137,2,6:19.0,J. Wall enters the game for R. Butler,,35,28
138,2,6:19.0,O. Porter enters the game for R. Sessions,,35,28
139,2,6:19.0,,M. Gasol enters the game for K. Koufos,35,28
140,2,6:04.0,,Turnover by M. Gasol (bad pass),35,28
141,2,5:57.0,B. Beal misses 3-pt jump shot from 25 ft,,35,28
142,2,5:55.0,,Defensive rebound by V. Carter,35,28
143,2,5:52.0,,Shooting foul by K. Humphries (drawn by J. Green),35,28
144,2,5:52.0,,J. Green misses free throw 1 of 2,35,28
145,2,5:52.0,,Offensive rebound by Team,35,28
146,2,5:52.0,,J. Green makes free throw 2 of 2,35,29
147,2,5:31.0,O. Porter misses 3-pt jump shot from 26 ft,,35,29
148,2,5:29.0,,Defensive rebound by M. Gasol,35,29
149,2,5:19.0,,C. Lee misses 2-pt jump shot from 20 ft,35,29
150,2,5:17.0,Defensive rebound by K. Séraphin,,35,29
151,2,5:13.0,O. Porter makes 2-pt layup at rim (assist by J. Wall),,37,29
152,2,4:56.0,,B. Udrih makes 2-pt jump shot from 19 ft (assist by C. Lee),37,31
153,2,4:38.0,K. Séraphin makes 2-pt hook shot from 7 ft,,39,31
154,2,4:26.0,,V. Carter makes 3-pt jump shot from 25 ft (assist by B. Udrih),39,34
155,2,4:05.0,J. Wall makes 2-pt jump shot from 21 ft,,41,34
156,2,3:47.0,,M. Gasol misses 2-pt layup from 1 ft,41,34
157,2,3:47.0,Defensive rebound by K. Humphries,,41,34
158,2,3:44.0,Shooting foul by B. Udrih (drawn by J. Wall),,41,34
159,2,3:44.0,J. Wall makes 2-pt jump shot from 6 ft,,43,34
160,2,3:44.0,D. Gooden enters the game for K. Humphries,,43,34
161,2,3:44.0,,Z. Randolph enters the game for V. Carter,43,34
162,2,3:44.0,,M. Conley enters the game for B. Udrih,43,34
163,2,3:44.0,J. Wall makes free throw 1 of 1,,44,34
164,2,3:26.0,,Personal foul by K. Séraphin (drawn by M. Gasol),44,34
165,2,3:17.0,,M. Conley misses 3-pt jump shot from 26 ft,44,34
166,2,3:15.0,Defensive rebound by Team,,44,34
167,2,2:59.0,B. Beal misses 3-pt jump shot from 22 ft,,44,34
168,2,2:58.0,,Defensive rebound by M. Gasol,44,34
169,2,2:52.0,,C. Lee misses 2-pt jump shot from 14 ft,44,34
170,2,2:50.0,Defensive rebound by K. Séraphin,,44,34
171,2,2:44.0,O. Porter makes 2-pt dunk at rim (assist by J. Wall),,46,34
172,2,2:36.0,,Memphis full timeout,46,34
173,2,2:36.0,,Memphis full timeout,46,34
174,2,2:36.0,M. Gortat enters the game for K. Séraphin,,46,34
175,2,2:31.0,,Turnover by C. Lee (bad pass; steal by B. Beal),46,34
176,2,2:25.0,Turnover by J. Wall (bad pass),,46,34
177,2,2:10.0,,Personal foul by M. Gortat (drawn by M. Gasol),46,34
178,2,2:00.0,,M. Gasol misses 2-pt jump shot from 12 ft,46,34
179,2,1:59.0,,Offensive rebound by Z. Randolph,46,34
180,2,1:58.0,,Z. Randolph makes 2-pt layup from 1 ft,46,36
181,2,1:42.0,Personal foul by C. Lee (drawn by B. Beal),,46,36
182,2,1:34.0,Turnover by B. Beal (bad pass),,46,36
183,2,1:18.0,,M. Gasol makes 2-pt jump shot from 9 ft (assist by J. Green),46,38
184,2,1:00.0,J. Wall misses 2-pt jump shot from 18 ft,,46,38
185,2,1:00.0,Offensive rebound by M. Gortat,,46,38
186,2,0:53.0,D. Gooden makes 3-pt jump shot from 25 ft,,49,38
187,2,0:30.0,,Z. Randolph misses 2-pt jump shot from 17 ft,49,38
188,2,0:29.0,Defensive rebound by O. Porter,,49,38
189,2,0:05.0,D. Gooden misses 3-pt jump shot from 25 ft,,49,38
190,2,0:04.0,,Defensive rebound by M. Gasol,49,38
191,2,0:00.0,,M. Gasol misses 3-pt jump shot from 43 ft,49,38
192,2,0:00.0,,Offensive rebound by Team,49,38
193,3,11:44.0,Turnover by B. Beal (lost ball),,49,38
194,3,11:23.0,,M. Conley makes 2-pt layup at rim (assist by J. Green),49,40
195,3,11:05.0,B. Beal makes 2-pt jump shot from 20 ft,,51,40
196,3,10:54.0,,C. Lee makes 2-pt jump shot from 18 ft (assist by M. Conley),51,42
197,3,10:35.0,D. Gooden makes 2-pt jump shot from 21 ft (assist by J. Wall),,53,42
198,3,10:17.0,,J. Green makes 2-pt layup at rim (assist by Z. Randolph),53,44
199,3,10:03.0,D. Gooden misses 2-pt jump shot from 21 ft,,53,44
200,3,10:02.0,,Defensive rebound by J. Green,53,44
201,3,9:50.0,,Turnover by M. Conley (bad pass; steal by O. Porter),53,44
202,3,9:34.0,M. Gortat misses 2-pt layup at rim,,53,44
203,3,9:32.0,,Defensive rebound by Z. Randolph,53,44
204,3,9:23.0,,Shooting foul by M. Gortat (drawn by M. Gasol),53,44
205,3,9:23.0,,M. Gasol misses free throw 1 of 2,53,44
206,3,9:23.0,,Offensive rebound by Team,53,44
207,3,9:23.0,,M. Gasol makes free throw 2 of 2,53,45
208,3,9:13.0,J. Wall misses 2-pt jump shot from 20 ft,,53,45
209,3,9:11.0,Offensive rebound by O. Porter,,53,45
210,3,9:08.0,B. Beal misses 3-pt jump shot from 24 ft,,53,45
211,3,9:07.0,Offensive rebound by D. Gooden,,53,45
212,3,9:05.0,Shooting foul by M. Gasol (drawn by D. Gooden),,53,45
213,3,9:05.0,D. Gooden makes 2-pt jump shot from 6 ft,,55,45
214,3,9:05.0,D. Gooden makes free throw 1 of 1,,56,45
215,3,8:45.0,,Z. Randolph makes 2-pt layup at rim,56,47
216,3,8:21.0,J. Wall misses 2-pt jump shot from 18 ft,,56,47
217,3,8:20.0,,Defensive rebound by J. Green,56,47
218,3,8:08.0,,Turnover by M. Gasol (bad pass; steal by O. Porter),56,47
219,3,8:02.0,B. Beal makes 2-pt layup at rim (assist by J. Wall),,58,47
220,3,7:46.0,,M. Gasol misses 2-pt hook shot from 7 ft,58,47
221,3,7:43.0,Defensive rebound by M. Gortat,,58,47
222,3,7:21.0,B. Beal misses 2-pt jump shot from 19 ft,,58,47
223,3,7:19.0,,Defensive rebound by Team,58,47
224,3,7:08.0,,M. Conley misses 2-pt jump shot from 10 ft,58,47
225,3,7:07.0,Defensive rebound by M. Gortat,,58,47
226,3,6:57.0,J. Wall makes 2-pt jump shot from 20 ft,,60,47
227,3,6:56.0,,Memphis full timeout,60,47
228,3,6:36.0,,M. Gasol makes 2-pt layup from 1 ft,60,49
229,3,6:22.0,Turnover by O. Porter (lost ball),,60,49
230,3,6:08.0,,M. Conley makes 2-pt jump shot from 17 ft,60,51
231,3,5:42.0,B. Beal makes 2-pt jump shot from 10 ft,,62,51
232,3,5:32.0,,Shooting foul by D. Gooden (drawn by M. Conley),62,51
233,3,5:32.0,,M. Conley makes free throw 1 of 2,62,52
234,3,5:32.0,,M. Conley makes free throw 2 of 2,62,53
235,3,5:10.0,Turnover by J. Wall (bad pass),,62,53
236,3,4:56.0,,Turnover by Z. Randolph (3 sec),62,53
237,3,4:34.0,J. Wall misses 3-pt jump shot from 25 ft,,62,53
238,3,4:33.0,,Defensive rebound by Z. Randolph,62,53
239,3,4:16.0,,Shooting foul by B. Beal (drawn by M. Gasol),62,53
240,3,4:16.0,,M. Gasol makes free throw 1 of 2,62,54
241,3,4:16.0,,M. Gasol makes free throw 2 of 2,62,55
242,3,3:57.0,O. Porter makes 3-pt jump shot from 25 ft (assist by B. Beal),,65,55
243,3,3:43.0,,Personal foul by M. Gortat (drawn by M. Gasol),65,55
244,3,3:43.0,R. Sessions enters the game for B. Beal,,65,55
245,3,3:37.0,,M. Conley misses 2-pt jump shot from 15 ft,65,55
246,3,3:35.0,Defensive rebound by O. Porter,,65,55
247,3,3:26.0,D. Gooden misses 3-pt jump shot from 25 ft,,65,55
248,3,3:25.0,Offensive rebound by O. Porter,,65,55
249,3,3:20.0,Turnover by O. Porter (bad pass; steal by C. Lee),,65,55
250,3,3:14.0,,Turnover by M. Conley (bad pass; steal by O. Porter),65,55
251,3,3:08.0,R. Sessions makes 2-pt layup at rim (assist by J. Wall),,67,55
252,3,2:57.0,,Memphis full timeout,67,55
253,3,2:57.0,Washington full timeout,,67,55
254,3,2:57.0,K. Humphries enters the game for D. Gooden,,67,55
255,3,2:57.0,,B. Udrih enters the game for J. Green,67,55
256,3,2:39.0,,C. Lee misses 3-pt jump shot from 25 ft,67,55
257,3,2:38.0,Defensive rebound by J. Wall,,67,55
258,3,2:22.0,O. Porter misses 2-pt jump shot from 7 ft,,67,55
259,3,2:21.0,,Defensive rebound by C. Lee,67,55
260,3,2:10.0,,M. Conley misses 3-pt jump shot from 25 ft,67,55
261,3,2:07.0,Defensive rebound by K. Humphries,,67,55
262,3,1:58.0,Shooting foul by Z. Randolph (drawn by K. Humphries),,67,55
263,3,1:58.0,K. Humphries misses free throw 1 of 2,,67,55
264,3,1:58.0,Offensive rebound by Team,,67,55
265,3,1:58.0,K. Humphries misses free throw 2 of 2,,67,55
266,3,1:57.0,,Defensive rebound by Z. Randolph,67,55
267,3,1:45.0,,M. Gasol makes 2-pt layup from 2 ft (assist by M. Conley),67,57
268,3,1:27.0,M. Gortat makes 2-pt layup at rim (assist by J. Wall),,69,57
269,3,1:09.0,,M. Conley misses 3-pt jump shot from 22 ft,69,57
270,3,1:08.0,,Offensive rebound by Team,69,57
271,3,1:08.0,,J. Green enters the game for Z. Randolph,69,57
272,3,1:08.0,K. Séraphin enters the game for M. Gortat,,69,57
273,3,1:08.0,,J. Adams enters the game for M. Conley,69,57
274,3,1:02.0,,M. Gasol makes 2-pt jump shot from 5 ft (assist by C. Lee),69,59
275,3,0:42.0,Personal foul by J. Adams (drawn by R. Sessions),,69,59
276,3,0:42.0,R. Sessions makes free throw 1 of 2,,70,59
277,3,0:42.0,R. Sessions makes free throw 2 of 2,,71,59
278,3,0:28.0,,B. Udrih misses 3-pt jump shot from 25 ft,71,59
279,3,0:27.0,Defensive rebound by J. Wall,,71,59
280,3,0:03.0,K. Humphries misses 3-pt jump shot from 23 ft,,71,59
281,3,0:01.0,,Defensive rebound by M. Gasol,71,59
282,4,11:44.0,,V. Carter makes 2-pt jump shot from 8 ft,71,61
283,4,11:24.0,R. Sessions makes 3-pt jump shot from 25 ft (assist by K. Humphries),,74,61
284,4,11:11.0,,J. Adams misses 3-pt jump shot from 25 ft,74,61
285,4,11:10.0,Defensive rebound by B. Beal,,74,61
286,4,10:54.0,K. Humphries misses 2-pt jump shot from 21 ft,,74,61
287,4,10:53.0,,Defensive rebound by M. Gasol,74,61
288,4,10:42.0,,J. Adams makes 2-pt layup at rim (assist by M. Gasol),74,63
289,4,10:26.0,K. Humphries misses 2-pt jump shot from 15 ft,,74,63
290,4,10:25.0,,Defensive rebound by M. Gasol,74,63
291,4,10:20.0,,Personal foul by B. Beal (drawn by J. Adams),74,63
292,4,10:15.0,,Shooting foul by R. Sessions (drawn by B. Udrih),74,63
293,4,10:15.0,,B. Udrih makes free throw 1 of 2,74,64
294,4,10:15.0,,B. Udrih makes free throw 2 of 2,74,65
295,4,10:06.0,B. Beal misses 3-pt jump shot from 26 ft,,74,65
296,4,10:04.0,,Defensive rebound by V. Carter,74,65
297,4,9:51.0,,J. Green makes 2-pt layup from 1 ft (assist by J. Adams),74,67
298,4,9:48.0,Washington full timeout,,74,67
299,4,9:31.0,Turnover by B. Beal (bad pass),,74,67
300,4,9:25.0,,Personal foul by K. Séraphin (drawn by M. Gasol),74,67
301,4,9:16.0,,J. Adams misses 3-pt jump shot from 22 ft,74,67
302,4,9:15.0,,Offensive rebound by M. Gasol,74,67
303,4,9:12.0,,B. Udrih misses 2-pt layup from 1 ft,74,67
304,4,9:11.0,,Offensive rebound by J. Green,74,67
305,4,9:11.0,,J. Green misses 2-pt tip-in at rim,74,67
306,4,9:09.0,Defensive rebound by R. Sessions,,74,67
307,4,8:46.0,K. Séraphin makes 2-pt jump shot from 14 ft (assist by R. Sessions),,76,67
308,4,8:34.0,,Turnover by J. Green (offensive foul),76,67
309,4,8:34.0,,Offensive foul by J. Green (drawn by R. Sessions),76,67
310,4,8:34.0,D. Gooden enters the game for K. Humphries,,76,67
311,4,8:14.0,R. Butler misses 2-pt jump shot from 17 ft,,76,67
312,4,8:12.0,,Defensive rebound by M. Gasol,76,67
313,4,8:03.0,,J. Green misses 2-pt jump shot from 19 ft,76,67
314,4,8:02.0,Defensive rebound by K. Séraphin,,76,67
315,4,7:53.0,R. Butler makes 3-pt jump shot from 25 ft (assist by R. Sessions),,79,67
316,4,7:34.0,,J. Adams misses 2-pt layup from 1 ft,79,67
317,4,7:33.0,,Offensive rebound by J. Green,79,67
318,4,7:33.0,,J. Green makes 2-pt tip-in from 2 ft,79,69
319,4,7:17.0,Offensive foul by K. Séraphin (drawn by V. Carter),,79,69
320,4,7:17.0,Turnover by K. Séraphin (offensive foul),,79,69
321,4,7:17.0,,K. Koufos enters the game for M. Gasol,79,69
322,4,7:08.0,,B. Udrih misses 2-pt jump shot from 8 ft,79,69
323,4,7:07.0,,Offensive rebound by Team,79,69
324,4,6:59.0,,J. Adams misses 2-pt jump shot from 4 ft,79,69
325,4,6:57.0,Defensive rebound by Team,,79,69
326,4,6:52.0,B. Beal makes 2-pt dunk at rim (assist by R. Sessions),,81,69
327,4,6:39.0,,Turnover by B. Udrih (bad pass),81,69
328,4,6:20.0,B. Beal misses 3-pt jump shot from 25 ft,,81,69
329,4,6:19.0,,Defensive rebound by B. Udrih,81,69
330,4,6:10.0,,V. Carter misses 3-pt jump shot from 25 ft,81,69
331,4,6:09.0,Defensive rebound by B. Beal,,81,69
332,4,6:09.0,Personal foul by K. Koufos (drawn by B. Beal),,81,69
333,4,6:09.0,J. Wall enters the game for R. Sessions,,81,69
334,4,5:52.0,R. Butler misses 3-pt jump shot from 22 ft,,81,69
335,4,5:51.0,,Defensive rebound by K. Koufos,81,69
336,4,5:40.0,,B. Udrih misses 2-pt jump shot from 13 ft,81,69
337,4,5:38.0,,Offensive rebound by J. Green,81,69
338,4,5:35.0,,J. Adams makes 2-pt layup at rim (assist by J. Green),81,71
339,4,5:35.0,,Shooting foul by K. Séraphin (drawn by J. Adams),81,71
340,4,5:35.0,,Memphis full timeout,81,71
341,4,5:35.0,O. Porter enters the game for R. Butler,,81,71
342,4,5:35.0,M. Gortat enters the game for K. Séraphin,,81,71
343,4,5:35.0,,M. Gasol enters the game for K. Koufos,81,71
344,4,5:35.0,,Z. Randolph enters the game for B. Udrih,81,71
345,4,5:35.0,,M. Conley enters the game for J. Green,81,71
346,4,5:35.0,,J. Adams makes free throw 1 of 1,81,72
347,4,5:21.0,D. Gooden misses 2-pt jump shot from 17 ft,,81,72
348,4,5:19.0,,Defensive rebound by Z. Randolph,81,72
349,4,5:09.0,,V. Carter misses 2-pt jump shot from 20 ft,81,72
350,4,5:08.0,Defensive rebound by M. Gortat,,81,72
351,4,4:51.0,J. Wall misses 3-pt jump shot from 22 ft,,81,72
352,4,4:49.0,,Defensive rebound by V. Carter,81,72
353,4,4:40.0,,Turnover by V. Carter (bad pass; steal by D. Gooden),81,72
354,4,4:37.0,J. Wall makes 2-pt dunk at rim (assist by D. Gooden),,83,72
355,4,4:22.0,,Personal foul by M. Gortat (drawn by M. Gasol),83,72
356,4,4:22.0,,M. Gasol makes free throw 1 of 2,83,73
357,4,4:22.0,,M. Gasol misses free throw 2 of 2,83,73
358,4,4:22.0,Defensive rebound by M. Gortat,,83,73
359,4,3:57.0,B. Beal makes 2-pt jump shot from 5 ft (assist by J. Wall),,85,73
360,4,3:44.0,,M. Conley makes 2-pt jump shot from 6 ft,85,75
361,4,3:21.0,B. Beal misses 3-pt jump shot from 25 ft,,85,75
362,4,3:20.0,,Defensive rebound by M. Gasol,85,75
363,4,3:07.0,,M. Gasol misses 2-pt jump shot from 11 ft,85,75
364,4,3:04.0,Defensive rebound by O. Porter,,85,75
365,4,2:58.0,Personal foul by M. Gasol (drawn by M. Gortat),,85,75
366,4,2:58.0,,Memphis full timeout,85,75
367,4,2:58.0,,C. Lee enters the game for V. Carter,85,75
368,4,2:47.0,D. Gooden makes 3-pt jump shot from 22 ft (assist by J. Wall),,88,75
369,4,2:32.0,,M. Gasol makes 2-pt layup at rim (assist by M. Conley),88,77
370,4,2:02.0,B. Beal misses 2-pt jump shot from 18 ft,,88,77
371,4,2:01.0,,Defensive rebound by Z. Randolph,88,77
372,4,1:48.0,,J. Adams misses 2-pt jump shot from 20 ft,88,77
373,4,1:46.0,Defensive rebound by D. Gooden,,88,77
374,4,1:27.0,Turnover by J. Wall (lost ball; steal by C. Lee),,88,77
375,4,1:24.0,,M. Conley makes 2-pt layup from 1 ft (assist by C. Lee),88,79
376,4,1:17.0,Washington full timeout,,88,79
377,4,1:03.0,B. Beal makes 2-pt dunk at rim,,90,79
378,4,0:46.0,,C. Lee misses 2-pt jump shot from 10 ft,90,79
379,4,0:46.0,,Offensive rebound by J. Adams,90,79
380,4,0:46.0,,J. Adams makes 2-pt tip-in at rim,90,81
381,4,0:25.0,M. Gortat misses 2-pt jump shot from 4 ft (block by J. Adams),,90,81
382,4,0:23.0,,Defensive rebound by Z. Randolph,90,81
383,4,0:19.0,,M. Gasol makes 2-pt dunk at rim (assist by M. Conley),90,83
384,4,0:16.0,Personal take foul by C. Lee (drawn by J. Wall),,90,83
385,4,0:14.0,Personal take foul by C. Lee (drawn by J. Wall),,90,83
386,4,0:14.0,J. Wall makes free throw 1 of 2,,91,83
387,4,0:14.0,J. Wall makes free throw 2 of 2,,92,83
388,4,0:14.0,,Memphis full timeout,92,83
389,4,0:10.0,,M. Conley misses 3-pt jump shot from 25 ft,92,83
390,4,0:09.0,Defensive rebound by O. Porter,,92,83
