,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,HOUSTON_ACTION,GOLDEN STATE_SCORE,HOUSTON_SCORE
0,1,11:45.0,,K. Papanikolaou misses 3-pt jump shot from 23 ft,0,0
1,1,11:43.0,Defensive rebound by A. Bogut,,0,0
2,1,11:30.0,Offensive foul by S. Curry (drawn by J. Harden),,0,0
3,1,11:30.0,Turnover by S. Curry (offensive foul),,0,0
4,1,11:16.0,Violation by A. Bogut (kicked ball),,0,0
5,1,11:05.0,,K. Papanikolaou misses 3-pt jump shot from 22 ft,0,0
6,1,11:04.0,Defensive rebound by S. Curry,,0,0
7,1,10:45.0,K. Thompson misses 3-pt jump shot from 24 ft,,0,0
8,1,10:43.0,,Defensive rebound by J. Harden,0,0
9,1,10:38.0,,T. Ariza misses 3-pt jump shot from 24 ft,0,0
10,1,10:36.0,,Offensive rebound by K. Papanikolaou,0,0
11,1,10:25.0,,I. Canaan misses 3-pt jump shot from 24 ft,0,0
12,1,10:23.0,,Offensive rebound by T. Black,0,0
13,1,10:10.0,,J. Harden misses 3-pt jump shot from 25 ft,0,0
14,1,10:08.0,,Offensive rebound by K. Papanikolaou,0,0
15,1,9:56.0,,J. Harden misses 2-pt jump shot from 20 ft,0,0
16,1,9:54.0,Defensive rebound by S. Curry,,0,0
17,1,9:49.0,D. Green makes 2-pt layup from 1 ft (assist by S. Curry),,2,0
18,1,9:24.0,,T. Ariza misses 2-pt layup from 1 ft,2,0
19,1,9:23.0,,Offensive rebound by T. Black,2,0
20,1,9:22.0,,Turnover by Team (shot clock),2,0
21,1,9:12.0,D. Green makes 2-pt layup from 1 ft (assist by K. Thompson),,4,0
22,1,8:53.0,,T. Black makes 2-pt dunk at rim (assist by K. Papanikolaou),4,2
23,1,8:38.0,Turnover by K. Thompson (offensive foul),,4,2
24,1,8:38.0,,Offensive charge foul by K. Thompson (drawn by T. Black),4,2
25,1,8:29.0,,Turnover by I. Canaan (bad pass),4,2
26,1,8:09.0,S. Curry makes 2-pt layup from 1 ft (assist by A. Bogut),,6,2
27,1,7:58.0,,Turnover by J. Harden (lost ball),6,2
28,1,7:49.0,S. Curry makes 2-pt layup from 2 ft,,8,2
29,1,7:42.0,,I. Canaan makes 3-pt jump shot from 24 ft,8,5
30,1,7:27.0,H. Barnes misses 3-pt jump shot from 24 ft,,8,5
31,1,7:26.0,,Defensive rebound by I. Canaan,8,5
32,1,7:20.0,,Shooting foul by K. Thompson (drawn by J. Harden),8,5
33,1,7:20.0,,J. Harden makes free throw 1 of 2,8,6
34,1,7:20.0,L. Barbosa enters the game for K. Thompson,,8,6
35,1,7:20.0,,J. Harden misses free throw 2 of 2,8,6
36,1,7:20.0,Defensive rebound by A. Bogut,,8,6
37,1,7:08.0,S. Curry makes 3-pt jump shot from 25 ft,,11,6
38,1,6:57.0,,J. Harden makes 2-pt jump shot from 16 ft,11,8
39,1,6:40.0,S. Curry misses 2-pt jump shot from 13 ft,,11,8
40,1,6:39.0,,Defensive rebound by T. Black,11,8
41,1,6:27.0,,Shooting foul by A. Bogut (drawn by J. Harden),11,8
42,1,6:27.0,,J. Harden makes free throw 1 of 2,11,9
43,1,6:27.0,,J. Harden makes free throw 2 of 2,11,10
44,1,6:22.0,Turnover by D. Green (lost ball),,11,10
45,1,6:00.0,,I. Canaan makes 3-pt jump shot from 24 ft (assist by T. Ariza),11,13
46,1,5:44.0,D. Green makes 2-pt layup at rim (assist by L. Barbosa),,13,13
47,1,5:36.0,,I. Canaan makes 2-pt layup at rim (assist by J. Harden),13,15
48,1,5:26.0,Turnover by L. Barbosa (lost ball; steal by J. Harden),,13,15
49,1,5:20.0,,K. Papanikolaou misses 3-pt jump shot from 24 ft,13,15
50,1,5:19.0,Defensive rebound by D. Green,,13,15
51,1,5:11.0,L. Barbosa makes 2-pt layup at rim (assist by S. Curry),,15,15
52,1,5:03.0,,Houston full timeout,15,15
53,1,5:03.0,,D. Motiejūnas enters the game for T. Black,15,15
54,1,5:03.0,A. Iguodala enters the game for H. Barnes,,15,15
55,1,4:44.0,,K. Papanikolaou misses 2-pt jump shot from 10 ft (block by A. Bogut),15,15
56,1,4:42.0,Defensive rebound by A. Bogut,,15,15
57,1,4:22.0,D. Green misses 3-pt jump shot from 23 ft,,15,15
58,1,4:20.0,Offensive rebound by A. Bogut,,15,15
59,1,4:19.0,A. Bogut misses 2-pt tip-in at rim,,15,15
60,1,4:18.0,,Defensive rebound by J. Harden,15,15
61,1,4:08.0,,J. Harden misses 3-pt jump shot from 26 ft,15,15
62,1,4:07.0,Defensive rebound by L. Barbosa,,15,15
63,1,3:51.0,L. Barbosa misses 3-pt jump shot from 22 ft,,15,15
64,1,3:50.0,,Defensive rebound by T. Ariza,15,15
65,1,3:35.0,Violation by D. Green (kicked ball),,15,15
66,1,3:35.0,,J. Terry enters the game for I. Canaan,15,15
67,1,3:35.0,M. Speights enters the game for A. Bogut,,15,15
68,1,3:28.0,,D. Motiejūnas makes 2-pt layup from 1 ft (assist by J. Harden),15,17
69,1,3:19.0,Turnover by L. Barbosa (lost ball; steal by K. Papanikolaou),,15,17
70,1,3:16.0,,Personal foul by D. Green (drawn by J. Harden),15,17
71,1,3:16.0,,T. Daniels enters the game for K. Papanikolaou,15,17
72,1,3:09.0,,T. Ariza misses 3-pt jump shot from 22 ft,15,17
73,1,3:08.0,Defensive rebound by S. Curry,,15,17
74,1,3:00.0,D. Green makes 3-pt jump shot from 24 ft (assist by L. Barbosa),,18,17
75,1,2:38.0,,D. Motiejūnas misses 2-pt hook shot from 6 ft,18,17
76,1,2:37.0,,Offensive rebound by D. Motiejūnas,18,17
77,1,2:33.0,,T. Daniels makes 3-pt jump shot from 24 ft (assist by D. Motiejūnas),18,20
78,1,2:20.0,S. Curry makes 2-pt jump shot from 22 ft,,20,20
79,1,2:11.0,,J. Harden makes 2-pt layup from 1 ft,20,22
80,1,2:05.0,Golden State full timeout,,20,22
81,1,2:05.0,,F. García enters the game for T. Ariza,20,22
82,1,1:57.0,Shooting foul by T. Daniels (drawn by D. Green),,20,22
83,1,1:57.0,D. Green makes free throw 1 of 2,,21,22
84,1,1:57.0,D. Green misses free throw 2 of 2,,21,22
85,1,1:57.0,,Defensive rebound by D. Motiejūnas,21,22
86,1,1:33.0,,J. Harden misses 3-pt jump shot from 23 ft,21,22
87,1,1:31.0,Defensive rebound by L. Barbosa,,21,22
88,1,1:23.0,A. Iguodala misses 2-pt jump shot from 4 ft,,21,22
89,1,1:22.0,Offensive rebound by M. Speights,,21,22
90,1,1:21.0,M. Speights makes 2-pt tip-in from 1 ft,,23,22
91,1,1:12.0,H. Barnes enters the game for D. Green,,23,22
92,1,1:07.0,,Shooting foul by S. Curry (drawn by J. Terry),23,22
93,1,1:07.0,,J. Terry makes free throw 1 of 3,23,23
94,1,1:07.0,,J. Terry makes free throw 2 of 3,23,24
95,1,1:07.0,S. Livingston enters the game for S. Curry,,23,24
96,1,1:07.0,,J. Terry makes free throw 3 of 3,23,25
97,1,0:50.0,Turnover by H. Barnes (traveling),,23,25
98,1,0:50.0,,I. Canaan enters the game for J. Harden,23,25
99,1,0:35.0,,T. Daniels misses 3-pt jump shot from 23 ft,23,25
100,1,0:34.0,,Offensive rebound by D. Motiejūnas,23,25
101,1,0:34.0,,Shooting foul by H. Barnes (drawn by D. Motiejūnas),23,25
102,1,0:34.0,,D. Motiejūnas makes free throw 1 of 2,23,26
103,1,0:34.0,,D. Motiejūnas makes free throw 2 of 2,23,27
104,1,0:09.0,L. Barbosa misses 3-pt jump shot from 24 ft,,23,27
105,1,0:08.0,Offensive rebound by H. Barnes,,23,27
106,1,0:08.0,,Loose ball foul by T. Daniels (drawn by H. Barnes),23,27
107,1,0:08.0,H. Barnes makes free throw 1 of 2,,24,27
108,1,0:08.0,H. Barnes makes free throw 2 of 2,,25,27
109,1,0:02.0,,Shooting foul by A. Iguodala (drawn by I. Canaan),25,27
110,1,0:02.0,,I. Canaan makes free throw 1 of 2,25,28
111,1,0:02.0,,I. Canaan makes free throw 2 of 2,25,29
112,1,0:00.0,L. Barbosa misses 3-pt jump shot from 45 ft,,25,29
113,1,0:00.0,Offensive rebound by Team,,25,29
114,2,11:40.0,M. Speights makes 2-pt jump shot from 7 ft (assist by A. Iguodala),,27,29
115,2,11:24.0,,F. García makes 3-pt jump shot from 25 ft (assist by T. Daniels),27,32
116,2,11:12.0,H. Barnes makes 2-pt dunk at rim (assist by S. Livingston),,29,32
117,2,10:55.0,,D. Motiejūnas misses 2-pt jump shot from 6 ft,29,32
118,2,10:53.0,Defensive rebound by A. Iguodala,,29,32
119,2,10:47.0,S. Livingston misses 2-pt layup at rim,,29,32
120,2,10:46.0,Offensive rebound by A. Iguodala,,29,32
121,2,10:46.0,A. Iguodala makes 2-pt tip-in at rim,,31,32
122,2,10:34.0,,Turnover by F. García (lost ball; steal by S. Livingston),31,32
123,2,10:26.0,Turnover by A. Iguodala (bad pass),,31,32
124,2,10:19.0,,Turnover by I. Canaan (lost ball; steal by S. Livingston),31,32
125,2,10:14.0,Shooting foul by F. García (drawn by K. Thompson),,31,32
126,2,10:14.0,K. Thompson makes free throw 1 of 2,,32,32
127,2,10:14.0,,T. Ariza enters the game for F. García,32,32
128,2,10:14.0,,K. Papanikolaou enters the game for T. Daniels,32,32
129,2,10:14.0,K. Thompson makes free throw 2 of 2,,33,32
130,2,10:00.0,,Turnover by D. Motiejūnas (3 sec),33,32
131,2,9:39.0,S. Livingston misses 2-pt jump shot from 12 ft,,33,32
132,2,9:39.0,,Defensive rebound by J. Terry,33,32
133,2,9:17.0,,D. Motiejūnas makes 3-pt jump shot from 23 ft (assist by I. Canaan),33,35
134,2,9:10.0,Offensive foul by M. Speights (drawn by I. Canaan),,33,35
135,2,9:10.0,Turnover by M. Speights (offensive foul),,33,35
136,2,9:10.0,,T. Black enters the game for D. Motiejūnas,33,35
137,2,8:55.0,,Turnover by J. Terry (bad pass; steal by S. Livingston),33,35
138,2,8:54.0,Turnover by S. Livingston (bad pass; steal by T. Ariza),,33,35
139,2,8:53.0,,Shooting foul by A. Iguodala (drawn by T. Black),33,35
140,2,8:53.0,Official timeout,,33,35
141,2,8:53.0,A. Bogut enters the game for H. Barnes,,33,35
142,2,8:53.0,D. Green enters the game for A. Iguodala,,33,35
143,2,8:53.0,S. Curry enters the game for M. Speights,,33,35
144,2,8:53.0,,T. Black misses free throw 1 of 2,33,35
145,2,8:53.0,,Offensive rebound by Team,33,35
146,2,8:53.0,,T. Black misses free throw 2 of 2,33,35
147,2,8:53.0,,Offensive rebound by K. Papanikolaou,33,35
148,2,8:41.0,,J. Terry misses 3-pt jump shot from 25 ft,33,35
149,2,8:39.0,Defensive rebound by K. Thompson,,33,35
150,2,8:30.0,K. Thompson misses 2-pt jump shot from 14 ft,,33,35
151,2,8:29.0,,Defensive rebound by T. Ariza,33,35
152,2,8:16.0,,Turnover by J. Terry (bad pass),33,35
153,2,8:16.0,,J. Harden enters the game for J. Terry,33,35
154,2,8:08.0,Personal foul by K. Papanikolaou (drawn by D. Green),,33,35
155,2,7:53.0,K. Thompson misses 2-pt layup from 2 ft,,33,35
156,2,7:51.0,Offensive rebound by A. Bogut,,33,35
157,2,7:51.0,A. Bogut makes 2-pt layup from 1 ft,,35,35
158,2,7:35.0,,Personal foul by D. Green (drawn by J. Harden),35,35
159,2,7:29.0,,J. Harden misses 3-pt jump shot from 24 ft,35,35
160,2,7:28.0,,Offensive rebound by K. Papanikolaou,35,35
