,QUARTER,TIME_REMAINING,ORLANDO_ACTION,MILWAUKEE_ACTION,ORLANDO_SCORE,MILWAUKEE_SCORE
58,1,4:45.0,V. Oladipo misses 2-pt jump shot from 18 ft,,13,13
59,1,4:43.0,,Defensive rebound by G. Antetokounmpo,13,13
60,1,4:24.0,,G. Antetokounmpo makes 3-pt jump shot from 26 ft (assist by E. İlyasova),13,16
61,1,4:09.0,Offensive foul by T. Harris (drawn by E. İlyasova),,13,16
62,1,4:09.0,Turnover by T. Harris (offensive foul),,13,16
63,1,3:59.0,,M. Carter-Williams makes 2-pt layup at rim,13,18
64,1,3:53.0,Shooting foul by O. Mayo (drawn by V. Oladipo),,13,18
65,1,3:53.0,V. Oladipo makes free throw 1 of 2,,14,18
66,1,3:53.0,V. Oladipo makes free throw 2 of 2,,15,18
67,1,3:40.0,,E. İlyasova misses 2-pt jump shot from 21 ft,15,18
68,1,3:39.0,Defensive rebound by D. Dedmon,,15,18
69,1,3:31.0,A. Gordon makes 3-pt jump shot from 22 ft (assist by E. Payton),,18,18
70,1,3:14.0,,M. Carter-Williams misses 2-pt jump shot from 5 ft,18,18
71,1,3:13.0,Defensive rebound by A. Gordon,,18,18
72,1,3:03.0,D. Dedmon makes 2-pt layup at rim (assist by V. Oladipo),,20,18
73,1,2:43.0,,G. Antetokounmpo misses 2-pt layup from 1 ft,20,18
74,1,2:41.0,,Offensive rebound by E. İlyasova,20,18
75,1,2:41.0,,E. İlyasova makes 2-pt tip-in at rim,20,20
76,1,2:33.0,A. Gordon misses 3-pt jump shot from 24 ft,,20,20
77,1,2:32.0,,Defensive rebound by M. Plumlee,20,20
78,1,2:23.0,,M. Plumlee makes 2-pt layup at rim (assist by G. Antetokounmpo),20,22
79,1,2:07.0,E. Payton makes 2-pt dunk at rim (assist by V. Oladipo),,22,22
80,1,2:05.0,,Milwaukee full timeout,22,22
81,1,2:05.0,,J. Dudley enters the game for G. Antetokounmpo,22,22
82,1,2:05.0,,T. Ennis enters the game for E. İlyasova,22,22
83,1,2:05.0,,K. Middleton enters the game for M. Carter-Williams,22,22
84,1,1:53.0,,O. Mayo makes 2-pt jump shot from 19 ft (assist by T. Ennis),22,24
85,1,1:40.0,Personal foul by J. Dudley (drawn by E. Payton),,22,24
86,1,1:33.0,Shooting foul by M. Plumlee (drawn by E. Payton),,22,24
87,1,1:33.0,E. Payton makes free throw 1 of 2,,23,24
88,1,1:33.0,E. Payton makes free throw 2 of 2,,24,24
89,1,1:22.0,,T. Ennis makes 3-pt jump shot from 25 ft (assist by K. Middleton),24,27
90,1,1:02.0,V. Oladipo makes 3-pt jump shot from 26 ft,,27,27
91,1,0:51.0,,J. Dudley makes 2-pt jump shot from 18 ft (assist by O. Mayo),27,29
92,1,0:34.0,E. Payton makes 2-pt jump shot from 5 ft,,29,29
93,1,0:26.0,,Personal foul by E. Payton (drawn by J. Dudley),29,29
94,1,0:12.0,,M. Plumlee misses 2-pt hook shot from 5 ft,29,29
95,1,0:11.0,Defensive rebound by E. Payton,,29,29
96,1,0:03.0,V. Oladipo makes 2-pt layup at rim,,31,29
97,1,0:00.0,,T. Ennis misses 3-pt jump shot from 41 ft,31,29
98,1,0:00.0,,Offensive rebound by Team,31,29
99,2,11:48.0,,K. Middleton makes 2-pt jump shot from 18 ft (assist by C. Johnson),31,31
100,2,11:25.0,N. Vučević misses 2-pt hook shot from 5 ft,,31,31
101,2,11:24.0,,Defensive rebound by J. Dudley,31,31
102,2,11:12.0,,Shooting foul by M. Harkless (drawn by J. Henson),31,31
103,2,11:12.0,,J. Henson misses free throw 1 of 2,31,31
104,2,11:12.0,,Offensive rebound by Team,31,31
105,2,11:12.0,,J. Henson makes free throw 2 of 2,31,32
106,2,10:48.0,N. Vučević misses 2-pt jump shot from 17 ft,,31,32
107,2,10:43.0,,Defensive rebound by K. Middleton,31,32
108,2,10:26.0,,Turnover by T. Ennis (bad pass; steal by M. Harkless),31,32
109,2,10:19.0,Offensive foul by N. Vučević (drawn by T. Ennis),,31,32
110,2,10:19.0,Turnover by N. Vučević (offensive foul),,31,32
111,2,10:07.0,,K. Middleton misses 2-pt jump shot from 17 ft,31,32
112,2,10:06.0,Defensive rebound by N. Vučević,,31,32
113,2,9:58.0,Turnover by L. Ridnour (bad pass; steal by T. Ennis),,31,32
114,2,9:49.0,,J. Dudley misses 3-pt jump shot from 24 ft,31,32
115,2,9:48.0,,Offensive rebound by J. Henson,31,32
116,2,9:43.0,,K. Middleton misses 2-pt jump shot from 8 ft (block by A. Gordon),31,32
117,2,9:42.0,Defensive rebound by A. Gordon,,31,32
118,2,9:35.0,Personal foul by J. Henson (drawn by N. Vučević),,31,32
119,2,9:21.0,Offensive foul by A. Gordon (drawn by C. Johnson),,31,32
120,2,9:21.0,Turnover by A. Gordon (offensive foul),,31,32
121,2,9:11.0,,T. Ennis misses 3-pt jump shot from 25 ft,31,32
122,2,9:10.0,Defensive rebound by A. Gordon,,31,32
123,2,8:59.0,L. Ridnour misses 2-pt jump shot from 18 ft,,31,32
124,2,8:58.0,Offensive rebound by N. Vučević,,31,32
125,2,8:57.0,N. Vučević makes 2-pt layup at rim,,33,32
126,2,8:42.0,,Turnover by J. Henson (traveling),33,32
127,2,8:42.0,Official timeout,,33,32
128,2,8:31.0,C. Frye makes 3-pt jump shot from 25 ft (assist by N. Vučević),,36,32
129,2,8:11.0,,T. Ennis misses 2-pt layup from 2 ft,36,32
130,2,8:09.0,,Offensive rebound by J. Henson,36,32
131,2,8:09.0,,J. Henson misses 2-pt tip-in at rim,36,32
132,2,8:08.0,Defensive rebound by A. Gordon,,36,32
133,2,8:02.0,Turnover by N. Vučević (bad pass; steal by J. Dudley),,36,32
134,2,8:00.0,,Personal take foul by L. Ridnour (drawn by T. Ennis),36,32
135,2,7:55.0,,K. Middleton makes 3-pt jump shot from 25 ft (assist by J. Henson),36,35
136,2,7:40.0,M. Harkless misses 2-pt layup from 1 ft (block by J. Henson),,36,35
137,2,7:36.0,Offensive rebound by M. Harkless,,36,35
138,2,7:36.0,M. Harkless misses 2-pt tip-in from 2 ft,,36,35
139,2,7:35.0,,Defensive rebound by J. Dudley,36,35
140,2,7:30.0,,Turnover by J. Dudley (bad pass; steal by M. Harkless),36,35
141,2,7:17.0,Shooting block foul by K. Middleton (drawn by A. Gordon),,36,35
142,2,7:17.0,A. Gordon makes free throw 1 of 2,,37,35
143,2,7:17.0,A. Gordon makes free throw 2 of 2,,38,35
144,2,7:06.0,,Personal foul by L. Ridnour (drawn by K. Middleton),38,35
145,2,6:52.0,,K. Middleton makes 2-pt jump shot from 17 ft (assist by T. Ennis),38,37
146,2,6:47.0,Shooting foul by T. Ennis (drawn by L. Ridnour),,38,37
147,2,6:47.0,L. Ridnour makes free throw 1 of 2,,39,37
148,2,6:47.0,,M. Carter-Williams enters the game for T. Ennis,39,37
149,2,6:47.0,,Z. Pachulia enters the game for J. Henson,39,37
150,2,6:47.0,L. Ridnour makes free throw 2 of 2,,40,37
151,2,6:36.0,,Z. Pachulia makes 2-pt layup at rim (assist by K. Middleton),40,39
152,2,6:08.0,C. Frye makes 2-pt hook shot from 5 ft,,42,39
153,2,5:53.0,,K. Middleton misses 2-pt jump shot from 19 ft,42,39
154,2,5:52.0,,Offensive rebound by Z. Pachulia,42,39
155,2,5:45.0,,Milwaukee full timeout,42,39
156,2,5:45.0,E. Payton enters the game for A. Gordon,,42,39
157,2,5:45.0,V. Oladipo enters the game for L. Ridnour,,42,39
158,2,5:45.0,T. Harris enters the game for M. Harkless,,42,39
159,2,5:45.0,,O. Mayo enters the game for J. Dudley,42,39
160,2,5:45.0,,E. İlyasova enters the game for C. Johnson,42,39
161,2,5:38.0,,Turnover by M. Carter-Williams (bad pass; steal by T. Harris),42,39
162,2,5:33.0,V. Oladipo misses 2-pt layup from 2 ft,,42,39
163,2,5:31.0,,Defensive rebound by Z. Pachulia,42,39
164,2,5:27.0,,M. Carter-Williams makes 2-pt layup at rim,42,41
165,2,5:14.0,Turnover by N. Vučević (offensive goaltending),,42,41
166,2,5:02.0,,Z. Pachulia makes 2-pt jump shot from 14 ft (assist by K. Middleton),42,43
167,2,4:46.0,V. Oladipo misses 3-pt jump shot from 26 ft,,42,43
168,2,4:45.0,,Defensive rebound by M. Carter-Williams,42,43
169,2,4:36.0,,Z. Pachulia makes 2-pt jump shot from 15 ft (assist by K. Middleton),42,45
170,2,4:12.0,E. Payton misses 2-pt layup at rim,,42,45
171,2,4:10.0,,Defensive rebound by Z. Pachulia,42,45
172,2,4:05.0,,M. Carter-Williams misses 2-pt jump shot from 16 ft,42,45
173,2,4:03.0,Defensive rebound by C. Frye,,42,45
174,2,3:58.0,E. Payton makes 2-pt layup at rim,,44,45
175,2,3:42.0,,E. İlyasova makes 2-pt jump shot from 17 ft (assist by K. Middleton),44,47
176,2,3:23.0,N. Vučević makes 2-pt hook shot from 1 ft,,46,47
177,2,3:23.0,Shooting foul by Z. Pachulia (drawn by N. Vučević),,46,47
178,2,3:23.0,N. Vučević makes free throw 1 of 1,,47,47
179,2,3:04.0,,Turnover by O. Mayo (bad pass; steal by N. Vučević),47,47
180,2,3:02.0,Turnover by N. Vučević (bad pass; steal by O. Mayo),,47,47
181,2,2:57.0,,O. Mayo misses 3-pt jump shot from 27 ft,47,47
182,2,2:54.0,,Offensive rebound by Z. Pachulia,47,47
183,2,2:51.0,,Turnover by O. Mayo (bad pass; steal by V. Oladipo),47,47
184,2,2:43.0,V. Oladipo makes 2-pt layup at rim,,49,47
185,2,2:28.0,,O. Mayo makes 2-pt layup at rim (assist by M. Carter-Williams),49,49
186,2,2:26.0,,G. Antetokounmpo enters the game for O. Mayo,49,49
187,2,2:10.0,V. Oladipo misses 2-pt jump shot from 18 ft,,49,49
188,2,2:09.0,,Defensive rebound by Z. Pachulia,49,49
189,2,1:56.0,,K. Middleton makes 2-pt layup from 1 ft (assist by Z. Pachulia),49,51
190,2,1:42.0,C. Frye makes 3-pt jump shot from 24 ft (assist by E. Payton),,52,51
191,2,1:30.0,,Turnover by M. Carter-Williams (bad pass; steal by N. Vučević),52,51
192,2,1:26.0,V. Oladipo misses 2-pt layup at rim,,52,51
193,2,1:23.0,,Defensive rebound by M. Carter-Williams,52,51
194,2,1:18.0,,K. Middleton makes 3-pt jump shot from 26 ft (assist by M. Carter-Williams),52,54
195,2,1:00.0,E. Payton makes 2-pt jump shot from 8 ft,,54,54
196,2,0:51.0,,Turnover by Z. Pachulia (bad pass; steal by N. Vučević),54,54
197,2,0:30.0,T. Harris makes 3-pt jump shot from 23 ft (assist by C. Frye),,57,54
198,2,0:16.0,,Turnover by Z. Pachulia (lost ball),57,54
199,2,0:01.0,C. Frye misses 3-pt jump shot from 26 ft,,57,54
200,2,0:00.0,,Defensive rebound by Z. Pachulia,57,54
201,3,11:33.0,,E. İlyasova misses 2-pt layup from 1 ft,57,54
202,3,11:33.0,,Offensive rebound by Z. Pachulia,57,54
203,3,11:33.0,,Z. Pachulia misses 2-pt tip-in from 1 ft,57,54
204,3,11:33.0,Defensive rebound by Team,,57,54
205,3,11:11.0,T. Harris makes 3-pt jump shot from 29 ft (assist by V. Oladipo),,60,54
206,3,10:54.0,,E. İlyasova misses 3-pt jump shot from 25 ft,60,54
207,3,10:53.0,,Offensive rebound by M. Carter-Williams,60,54
208,3,10:40.0,,G. Antetokounmpo misses 2-pt jump shot from 7 ft,60,54
209,3,10:39.0,Defensive rebound by N. Vučević,,60,54
210,3,10:29.0,Personal foul by G. Antetokounmpo (drawn by T. Harris),,60,54
211,3,10:18.0,T. Harris misses 2-pt layup from 1 ft,,60,54
212,3,10:16.0,,Defensive rebound by Z. Pachulia,60,54
213,3,10:08.0,,M. Carter-Williams misses 2-pt jump shot from 18 ft,60,54
214,3,10:06.0,,Offensive rebound by E. İlyasova,60,54
215,3,9:56.0,,Z. Pachulia makes 2-pt jump shot from 13 ft (assist by M. Carter-Williams),60,56
216,3,9:38.0,N. Vučević makes 2-pt jump shot from 17 ft (assist by E. Payton),,62,56
217,3,9:23.0,,Turnover by Z. Pachulia (bad pass),62,56
218,3,9:14.0,N. Vučević misses 2-pt hook shot from 6 ft,,62,56
219,3,9:13.0,,Defensive rebound by E. İlyasova,62,56
220,3,9:09.0,,Personal foul by D. Dedmon (drawn by E. İlyasova),62,56
221,3,9:02.0,,K. Middleton makes 2-pt jump shot from 19 ft (assist by Z. Pachulia),62,58
222,3,8:45.0,Personal foul by G. Antetokounmpo (drawn by T. Harris),,62,58
223,3,8:30.0,E. Payton makes 2-pt jump shot from 17 ft,,64,58
224,3,8:20.0,,Turnover by M. Carter-Williams (bad pass; steal by T. Harris),64,58
225,3,8:20.0,Personal take foul by E. İlyasova (drawn by T. Harris),,64,58
226,3,8:10.0,T. Harris misses 2-pt jump shot from 16 ft,,64,58
227,3,8:08.0,,Defensive rebound by M. Carter-Williams,64,58
228,3,7:58.0,,K. Middleton makes 2-pt jump shot from 17 ft (assist by M. Carter-Williams),64,60
229,3,7:44.0,Personal block foul by M. Carter-Williams (drawn by E. Payton),,64,60
230,3,7:35.0,N. Vučević makes 2-pt jump shot from 18 ft (assist by E. Payton),,66,60
231,3,7:16.0,,E. İlyasova misses 2-pt jump shot from 22 ft,66,60
232,3,7:15.0,Defensive rebound by E. Payton,,66,60
233,3,6:53.0,N. Vučević makes 2-pt layup at rim (assist by V. Oladipo),,68,60
234,3,6:43.0,,Turnover by M. Carter-Williams (back court),68,60
235,3,6:43.0,,J. Henson enters the game for Z. Pachulia,68,60
236,3,6:33.0,T. Harris misses 2-pt jump shot from 16 ft,,68,60
237,3,6:31.0,,Defensive rebound by E. İlyasova,68,60
238,3,6:27.0,,Turnover by G. Antetokounmpo (bad pass; steal by T. Harris),68,60
239,3,6:12.0,Turnover by E. Payton (bad pass),,68,60
240,3,6:00.0,,M. Carter-Williams misses 2-pt layup at rim,68,60
241,3,5:58.0,Defensive rebound by V. Oladipo,,68,60
242,3,5:55.0,T. Harris misses 2-pt dunk at rim,,68,60
243,3,5:53.0,Offensive rebound by D. Dedmon,,68,60
244,3,5:50.0,D. Dedmon misses 2-pt hook shot from 3 ft,,68,60
245,3,5:48.0,,Defensive rebound by J. Henson,68,60
246,3,5:38.0,,J. Henson misses 2-pt layup at rim,68,60
247,3,5:36.0,Defensive rebound by D. Dedmon,,68,60
248,3,5:36.0,Orlando full timeout,,68,60
249,3,5:21.0,N. Vučević makes 2-pt jump shot from 14 ft (assist by T. Harris),,70,60
250,3,5:04.0,,E. İlyasova makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),70,63
251,3,4:39.0,T. Harris misses 2-pt layup at rim,,70,63
252,3,4:37.0,,Defensive rebound by J. Henson,70,63
253,3,4:35.0,,Turnover by J. Henson (bad pass; steal by E. Payton),70,63
254,3,4:22.0,V. Oladipo misses 2-pt layup at rim (block by M. Carter-Williams),,70,63
255,3,4:19.0,,Defensive rebound by E. İlyasova,70,63
256,3,4:18.0,,Shooting foul by D. Dedmon (drawn by E. İlyasova),70,63
257,3,4:18.0,,E. İlyasova misses free throw 1 of 2,70,63
258,3,4:18.0,,Offensive rebound by Team,70,63
259,3,4:18.0,C. Frye enters the game for D. Dedmon,,70,63
260,3,4:18.0,,E. İlyasova makes free throw 2 of 2,70,64
261,3,4:10.0,Personal foul by M. Carter-Williams (drawn by C. Frye),,70,64
262,3,4:10.0,C. Frye makes free throw 1 of 2,,71,64
263,3,4:10.0,C. Frye makes free throw 2 of 2,,72,64
264,3,3:51.0,,G. Antetokounmpo makes 2-pt jump shot from 17 ft,72,66
265,3,3:30.0,V. Oladipo misses 2-pt layup at rim,,72,66
266,3,3:29.0,,Defensive rebound by M. Carter-Williams,72,66
267,3,3:13.0,,Shooting foul by T. Harris (drawn by G. Antetokounmpo),72,66
268,3,3:13.0,,G. Antetokounmpo makes free throw 1 of 2,72,67
269,3,3:13.0,A. Gordon enters the game for N. Vučević,,72,67
270,3,3:13.0,,G. Antetokounmpo misses free throw 2 of 2,72,67
271,3,3:12.0,Defensive rebound by C. Frye,,72,67
272,3,2:49.0,Turnover by E. Payton (lost ball; steal by M. Carter-Williams),,72,67
273,3,2:32.0,,M. Carter-Williams makes 2-pt layup at rim,72,69
274,3,2:13.0,A. Gordon misses 2-pt dunk at rim (block by E. İlyasova),,72,69
275,3,2:10.0,,Defensive rebound by M. Carter-Williams,72,69
276,3,2:04.0,,E. İlyasova misses 3-pt jump shot from 27 ft,72,69
277,3,2:04.0,Defensive rebound by Team,,72,69
278,3,2:04.0,,Milwaukee full timeout,72,69
279,3,2:04.0,,J. Dudley enters the game for E. İlyasova,72,69
280,3,2:04.0,,C. Johnson enters the game for K. Middleton,72,69
281,3,1:41.0,Turnover by T. Harris (lost ball; steal by M. Carter-Williams),,72,69
282,3,1:38.0,,Shooting block foul by V. Oladipo (drawn by M. Carter-Williams),72,69
283,3,1:38.0,,M. Carter-Williams misses free throw 1 of 2,72,69
284,3,1:38.0,,Offensive rebound by Team,72,69
285,3,1:38.0,,M. Carter-Williams makes free throw 2 of 2,72,70
286,3,1:25.0,E. Payton misses 2-pt layup at rim (block by M. Carter-Williams),,72,70
287,3,1:22.0,,Defensive rebound by C. Johnson,72,70
288,3,1:18.0,,Turnover by M. Carter-Williams (bad pass),72,70
289,3,1:14.0,,Violation by J. Dudley (kicked ball),72,70
290,3,1:00.0,V. Oladipo misses 2-pt layup from 2 ft (block by G. Antetokounmpo),,72,70
291,3,0:58.0,,Defensive rebound by M. Carter-Williams,72,70
292,3,0:54.0,,C. Johnson makes 2-pt jump shot from 18 ft (assist by M. Carter-Williams),72,72
293,3,0:38.0,T. Harris misses 2-pt jump shot from 13 ft,,72,72
294,3,0:37.0,,Defensive rebound by C. Johnson,72,72
295,3,0:15.0,,C. Johnson misses 3-pt jump shot from 23 ft,72,72
296,3,0:14.0,Defensive rebound by T. Harris,,72,72
297,3,0:03.0,V. Oladipo misses 2-pt layup at rim (block by C. Johnson),,72,72
298,3,0:02.0,,Defensive rebound by J. Henson,72,72
299,3,0:01.0,,G. Antetokounmpo misses 3-pt jump shot from 38 ft,72,72
300,3,0:00.0,,Offensive rebound by Team,72,72
301,4,11:35.0,A. Gordon misses 2-pt layup at rim,,72,72
302,4,11:34.0,,Defensive rebound by K. Middleton,72,72
303,4,11:22.0,,Turnover by T. Ennis (bad pass; steal by L. Ridnour),72,72
304,4,11:12.0,E. Payton misses 2-pt jump shot from 15 ft,,72,72
305,4,11:12.0,Offensive rebound by N. Vučević,,72,72
306,4,11:12.0,,Loose ball foul by K. Middleton (drawn by N. Vučević),72,72
307,4,10:52.0,A. Gordon makes 2-pt dunk at rim (assist by C. Frye),,74,72
308,4,10:29.0,,K. Middleton makes 3-pt jump shot from 23 ft (assist by T. Ennis),74,75
309,4,10:15.0,N. Vučević misses 2-pt hook shot from 7 ft,,74,75
310,4,10:14.0,,Defensive rebound by J. Henson,74,75
311,4,10:03.0,,K. Middleton makes 2-pt jump shot from 10 ft,74,77
312,4,9:49.0,Turnover by E. Payton (bad pass),,74,77
313,4,9:31.0,,J. Henson makes 2-pt hook shot from 1 ft (assist by J. Dudley),74,79
314,4,9:31.0,Orlando full timeout,,74,79
315,4,9:31.0,T. Harris enters the game for E. Payton,,74,79
316,4,9:31.0,V. Oladipo enters the game for A. Gordon,,74,79
317,4,9:16.0,Personal foul by J. Dudley (drawn by N. Vučević),,74,79
318,4,9:01.0,L. Ridnour makes 3-pt jump shot from 23 ft (assist by T. Harris),,77,79
319,4,8:42.0,,T. Ennis makes 2-pt hook shot from 7 ft,77,81
320,4,8:33.0,V. Oladipo makes 3-pt jump shot from 25 ft (assist by L. Ridnour),,80,81
321,4,8:10.0,,Offensive foul by T. Ennis (drawn by L. Ridnour),80,81
322,4,8:10.0,,Turnover by T. Ennis (offensive foul),80,81
323,4,7:46.0,L. Ridnour misses 3-pt jump shot from 24 ft,,80,81
324,4,7:45.0,,Defensive rebound by J. Dudley,80,81
325,4,7:37.0,,T. Ennis makes 3-pt jump shot from 25 ft (assist by J. Dudley),80,84
326,4,7:21.0,C. Frye makes 3-pt jump shot from 26 ft (assist by L. Ridnour),,83,84
327,4,7:02.0,,J. Dudley misses 3-pt jump shot from 25 ft,83,84
328,4,7:01.0,Defensive rebound by T. Harris,,83,84
329,4,6:53.0,Shooting foul by J. Henson (drawn by V. Oladipo),,83,84
330,4,6:53.0,V. Oladipo makes free throw 1 of 2,,84,84
331,4,6:53.0,V. Oladipo makes free throw 2 of 2,,85,84
332,4,6:41.0,,J. Henson makes 2-pt dunk at rim (assist by J. Dudley),85,86
333,4,6:25.0,V. Oladipo misses 2-pt jump shot from 3 ft (block by J. Henson),,85,86
334,4,6:23.0,,Defensive rebound by C. Johnson,85,86
335,4,6:23.0,,Personal take foul by C. Frye (drawn by C. Johnson),85,86
336,4,6:12.0,,Turnover by T. Ennis (bad pass; steal by V. Oladipo),85,86
337,4,6:03.0,N. Vučević makes 2-pt layup at rim,,87,86
338,4,5:45.0,,Turnover by K. Middleton (bad pass),87,86
339,4,5:45.0,Official timeout,,87,86
340,4,5:45.0,,M. Carter-Williams enters the game for T. Ennis,87,86
341,4,5:45.0,,Z. Pachulia enters the game for J. Henson,87,86
342,4,5:45.0,,G. Antetokounmpo enters the game for C. Johnson,87,86
343,4,5:26.0,T. Harris misses 3-pt jump shot from 25 ft,,87,86
344,4,5:24.0,,Defensive rebound by J. Dudley,87,86
345,4,5:02.0,,G. Antetokounmpo makes 2-pt layup at rim,87,88
346,4,4:37.0,T. Harris makes 2-pt layup at rim (assist by L. Ridnour),,89,88
347,4,4:21.0,,M. Carter-Williams misses 2-pt jump shot from 17 ft,89,88
348,4,4:20.0,Defensive rebound by C. Frye,,89,88
349,4,4:12.0,L. Ridnour misses 2-pt layup from 2 ft,,89,88
350,4,4:10.0,Offensive rebound by N. Vučević,,89,88
351,4,4:10.0,N. Vučević misses 2-pt tip-in at rim,,89,88
352,4,4:09.0,Offensive rebound by N. Vučević,,89,88
353,4,4:09.0,N. Vučević misses 2-pt tip-in at rim,,89,88
354,4,4:07.0,,Defensive rebound by M. Carter-Williams,89,88
355,4,3:56.0,,Personal foul by L. Ridnour (drawn by G. Antetokounmpo),89,88
356,4,3:54.0,Violation by N. Vučević (kicked ball),,89,88
357,4,3:48.0,,K. Middleton misses 2-pt jump shot from 11 ft,89,88
358,4,3:48.0,,Offensive rebound by Team,89,88
359,4,3:46.0,,Turnover by J. Dudley (bad pass; steal by V. Oladipo),89,88
360,4,3:26.0,V. Oladipo misses 2-pt jump shot from 4 ft,,89,88
361,4,3:25.0,Offensive rebound by N. Vučević,,89,88
362,4,3:25.0,N. Vučević misses 2-pt tip-in from 1 ft,,89,88
363,4,3:24.0,,Defensive rebound by Z. Pachulia,89,88
364,4,3:17.0,,M. Carter-Williams misses 2-pt layup from 2 ft,89,88
365,4,3:15.0,,Offensive rebound by G. Antetokounmpo,89,88
366,4,3:12.0,,K. Middleton makes 3-pt jump shot from 23 ft (assist by Z. Pachulia),89,91
367,4,3:10.0,Orlando full timeout,,89,91
368,4,3:10.0,E. Payton enters the game for L. Ridnour,,89,91
369,4,2:48.0,N. Vučević misses 2-pt jump shot from 18 ft,,89,91
