,QUARTER,TIME_REMAINING,HOUSTON_ACTION,DALLAS_ACTION,HOUSTON_SCORE,DALLAS_SCORE
155,2,8:50.0,Personal take foul by R. Jefferson (drawn by J. Smith),,38,31
156,2,8:50.0,J. Smith misses free throw 1 of 2,,38,31
157,2,8:50.0,Offensive rebound by Team,,38,31
158,2,8:50.0,J. Smith makes free throw 2 of 2,,39,31
159,2,8:35.0,,M. Ellis misses 2-pt jump shot from 20 ft,39,31
160,2,8:34.0,Defensive rebound by D. Howard,,39,31
161,2,8:24.0,C. Brewer makes 2-pt layup from 2 ft,,41,31
162,2,8:23.0,,Dallas full timeout,41,31
163,2,8:23.0,,A. Aminu enters the game for R. Jefferson,41,31
164,2,8:07.0,,D. Nowitzki misses 2-pt jump shot from 5 ft,41,31
165,2,8:06.0,,Offensive rebound by A. Aminu,41,31
166,2,8:02.0,,M. Ellis makes 3-pt jump shot from 24 ft (assist by A. Aminu),41,34
167,2,7:53.0,T. Ariza misses 2-pt jump shot from 21 ft,,41,34
168,2,7:53.0,,Defensive rebound by M. Ellis,41,34
169,2,7:47.0,,M. Ellis misses 3-pt jump shot from 25 ft,41,34
170,2,7:46.0,,Offensive rebound by M. Ellis,41,34
171,2,7:33.0,,D. Nowitzki misses 2-pt jump shot from 13 ft,41,34
172,2,7:33.0,Defensive rebound by J. Smith,,41,34
173,2,7:17.0,T. Ariza misses 2-pt jump shot from 21 ft,,41,34
174,2,7:16.0,,Defensive rebound by T. Chandler,41,34
175,2,7:11.0,,M. Ellis makes 2-pt layup from 2 ft (assist by J. Barea),41,36
176,2,7:03.0,Houston full timeout,,41,36
177,2,7:03.0,,C. Villanueva enters the game for D. Nowitzki,41,36
178,2,7:03.0,J. Harden enters the game for T. Ariza,,41,36
179,2,7:03.0,J. Terry enters the game for J. Smith,,41,36
180,2,7:03.0,T. Jones enters the game for P. Prigioni,,41,36
181,2,7:02.0,Personal take foul by A. Aminu (drawn by D. Howard),,41,36
182,2,7:02.0,D. Howard misses free throw 1 of 2,,41,36
183,2,7:02.0,Offensive rebound by Team,,41,36
184,2,7:02.0,D. Howard makes free throw 2 of 2,,42,36
185,2,6:51.0,,C. Villanueva makes 3-pt jump shot from 24 ft (assist by J. Barea),42,39
186,2,6:36.0,C. Brewer makes 2-pt layup from 3 ft (assist by D. Howard),,44,39
187,2,6:26.0,,A. Aminu makes 3-pt jump shot from 22 ft (assist by C. Villanueva),44,42
188,2,6:09.0,J. Harden misses 3-pt jump shot from 24 ft,,44,42
189,2,6:07.0,,Defensive rebound by C. Villanueva,44,42
190,2,6:02.0,,C. Villanueva misses 3-pt jump shot from 26 ft,44,42
191,2,6:00.0,,Offensive rebound by J. Barea,44,42
192,2,5:50.0,,Offensive rebound by T. Chandler,44,42
193,2,5:50.0,,T. Chandler makes 2-pt dunk at rim,44,44
194,2,5:28.0,Personal block foul by J. Barea (drawn by J. Harden),,44,44
195,2,5:28.0,J. Harden makes free throw 1 of 2,,45,44
196,2,5:28.0,J. Harden makes free throw 2 of 2,,46,44
197,2,5:18.0,,M. Ellis makes 2-pt layup from 1 ft,46,46
198,2,5:03.0,T. Jones makes 2-pt jump shot from 5 ft,,48,46
199,2,4:44.0,,J. Barea makes 2-pt jump shot from 11 ft,48,48
200,2,4:22.0,T. Jones misses 2-pt hook shot from 5 ft,,48,48
201,2,4:21.0,,Defensive rebound by T. Chandler,48,48
202,2,4:14.0,,J. Barea misses 3-pt jump shot from 24 ft,48,48
203,2,4:13.0,Defensive rebound by D. Howard,,48,48
204,2,4:04.0,J. Terry misses 3-pt jump shot from 23 ft,,48,48
205,2,4:03.0,,Defensive rebound by T. Chandler,48,48
206,2,4:03.0,Loose ball foul by D. Howard (drawn by T. Chandler),,48,48
207,2,3:46.0,,J. Barea makes 2-pt jump shot from 15 ft,48,50
208,2,3:37.0,C. Brewer misses 2-pt jump shot from 9 ft,,48,50
209,2,3:36.0,,Defensive rebound by T. Chandler,48,50
210,2,3:28.0,,C. Villanueva makes 3-pt jump shot from 22 ft (assist by J. Barea),48,53
211,2,3:27.0,Houston full timeout,,48,53
212,2,3:27.0,T. Ariza enters the game for C. Brewer,,48,53
213,2,3:25.0,Personal take foul by C. Villanueva (drawn by D. Howard),,48,53
214,2,3:25.0,D. Howard misses free throw 1 of 2,,48,53
215,2,3:25.0,Offensive rebound by Team,,48,53
216,2,3:25.0,D. Howard misses free throw 2 of 2,,48,53
217,2,3:24.0,,Defensive rebound by C. Villanueva,48,53
218,2,3:04.0,,C. Villanueva misses 3-pt jump shot from 23 ft,48,53
219,2,3:03.0,,Offensive rebound by J. Barea,48,53
220,2,2:59.0,,J. Barea makes 2-pt layup at rim,48,55
221,2,2:48.0,T. Jones makes 2-pt layup from 2 ft (assist by J. Harden),,50,55
222,2,2:41.0,,Shooting foul by J. Terry (drawn by J. Barea),50,55
223,2,2:41.0,,J. Barea misses free throw 1 of 2,50,55
224,2,2:41.0,,Offensive rebound by Team,50,55
225,2,2:41.0,J. Smith enters the game for D. Howard,,50,55
226,2,2:41.0,,J. Barea makes free throw 2 of 2,50,56
227,2,2:18.0,T. Ariza misses 3-pt jump shot from 25 ft,,50,56
228,2,2:17.0,,Defensive rebound by A. Aminu,50,56
229,2,2:10.0,,Shooting foul by T. Ariza (drawn by T. Chandler),50,56
230,2,2:10.0,,T. Chandler misses free throw 1 of 2,50,56
231,2,2:10.0,,Offensive rebound by Team,50,56
232,2,2:10.0,,T. Chandler misses free throw 2 of 2,50,56
233,2,2:09.0,Defensive rebound by J. Harden,,50,56
234,2,1:55.0,J. Harden makes 3-pt jump shot from 24 ft,,53,56
235,2,1:47.0,,Dallas full timeout,53,56
236,2,1:47.0,,D. Nowitzki enters the game for C. Villanueva,53,56
237,2,1:42.0,,Turnover by M. Ellis (bad pass; steal by T. Jones),53,56
238,2,1:35.0,J. Terry misses 3-pt jump shot from 22 ft,,53,56
239,2,1:34.0,,Defensive rebound by A. Aminu,53,56
240,2,1:22.0,,J. Barea makes 3-pt jump shot from 25 ft (assist by D. Nowitzki),53,59
241,2,1:08.0,T. Jones misses 3-pt jump shot from 25 ft,,53,59
242,2,1:07.0,,Defensive rebound by J. Barea,53,59
243,2,1:03.0,,Turnover by J. Barea (lost ball),53,59
244,2,0:54.0,Offensive foul by J. Smith (drawn by A. Aminu),,53,59
245,2,0:54.0,Turnover by J. Smith (offensive foul),,53,59
246,2,0:31.0,,M. Ellis misses 2-pt jump shot from 16 ft,53,59
247,2,0:30.0,Defensive rebound by T. Ariza,,53,59
248,2,0:23.0,J. Terry misses 2-pt jump shot from 22 ft,,53,59
249,2,0:21.0,Offensive rebound by T. Jones,,53,59
250,2,0:21.0,T. Jones misses 2-pt tip-in from 3 ft,,53,59
251,2,0:20.0,,Defensive rebound by D. Nowitzki,53,59
252,2,0:05.0,,J. Barea misses 2-pt layup from 1 ft,53,59
253,2,0:04.0,,Offensive rebound by T. Chandler,53,59
254,2,0:04.0,,T. Chandler makes 2-pt dunk at rim,53,61
255,2,0:00.0,T. Jones misses 3-pt jump shot from 25 ft,,53,61
256,2,0:00.0,Offensive rebound by Team,,53,61
257,3,11:33.0,J. Harden misses 3-pt jump shot from 26 ft,,53,61
258,3,11:33.0,Offensive rebound by Team,,53,61
259,3,11:33.0,Personal foul by T. Chandler (drawn by D. Howard),,53,61
260,3,11:24.0,T. Jones misses 2-pt layup from 1 ft,,53,61
261,3,11:23.0,,Defensive rebound by Team,53,61
262,3,11:12.0,,Turnover by J. Barea (bad pass; steal by T. Ariza),53,61
263,3,11:06.0,Shooting foul by J. Barea (drawn by T. Jones),,53,61
264,3,11:06.0,T. Jones makes free throw 1 of 2,,54,61
265,3,11:06.0,T. Jones makes free throw 2 of 2,,55,61
266,3,10:54.0,,Shooting foul by J. Harden (drawn by T. Chandler),55,61
267,3,10:54.0,,T. Chandler misses free throw 1 of 2,55,61
268,3,10:54.0,,Offensive rebound by Team,55,61
269,3,10:54.0,,T. Chandler misses free throw 2 of 2,55,61
270,3,10:54.0,Defensive rebound by Team,,55,61
271,3,10:42.0,,Violation by A. Aminu (kicked ball),55,61
272,3,10:31.0,T. Jones misses 2-pt layup from 2 ft (block by T. Chandler),,55,61
273,3,10:30.0,,Defensive rebound by T. Chandler,55,61
274,3,10:23.0,,M. Ellis makes 2-pt jump shot from 4 ft (assist by J. Barea),55,63
275,3,10:06.0,J. Harden misses 3-pt jump shot from 23 ft,,55,63
276,3,10:05.0,,Defensive rebound by T. Chandler,55,63
277,3,9:52.0,,D. Nowitzki makes 2-pt jump shot from 14 ft (assist by T. Chandler),55,65
278,3,9:31.0,Personal foul by A. Aminu (drawn by J. Harden),,55,65
279,3,9:17.0,Turnover by Team (shot clock),,55,65
280,3,8:56.0,,M. Ellis misses 3-pt jump shot from 26 ft,55,65
281,3,8:55.0,Defensive rebound by T. Jones,,55,65
282,3,8:42.0,Turnover by T. Jones (bad pass),,55,65
283,3,8:33.0,,D. Nowitzki misses 3-pt jump shot from 23 ft,55,65
284,3,8:32.0,Defensive rebound by D. Howard,,55,65
285,3,8:25.0,Shooting foul by D. Nowitzki (drawn by D. Howard),,55,65
286,3,8:25.0,D. Howard misses free throw 1 of 2,,55,65
287,3,8:25.0,Offensive rebound by Team,,55,65
288,3,8:25.0,C. Brewer enters the game for T. Jones,,55,65
289,3,8:25.0,D. Howard makes free throw 2 of 2,,56,65
290,3,8:02.0,,M. Ellis misses 2-pt jump shot from 19 ft,56,65
291,3,8:01.0,Defensive rebound by D. Howard,,56,65
292,3,7:49.0,C. Brewer misses 3-pt jump shot from 23 ft,,56,65
293,3,7:48.0,,Defensive rebound by D. Nowitzki,56,65
294,3,7:41.0,,Shooting block foul by D. Howard (drawn by M. Ellis),56,65
295,3,7:41.0,,M. Ellis makes free throw 1 of 2,56,66
296,3,7:41.0,,M. Ellis makes free throw 2 of 2,56,67
297,3,7:30.0,C. Brewer misses 2-pt jump shot from 20 ft,,56,67
298,3,7:29.0,,Defensive rebound by A. Aminu,56,67
299,3,7:12.0,,M. Ellis makes 2-pt jump shot from 16 ft (assist by A. Aminu),56,69
300,3,6:56.0,T. Ariza misses 3-pt jump shot from 25 ft,,56,69
301,3,6:55.0,,Defensive rebound by T. Chandler,56,69
302,3,6:41.0,,A. Aminu makes 3-pt jump shot from 23 ft (assist by J. Barea),56,72
303,3,6:39.0,Houston full timeout,,56,72
304,3,6:22.0,Personal foul by T. Chandler (drawn by D. Howard),,56,72
305,3,6:22.0,D. Howard misses free throw 1 of 2,,56,72
306,3,6:22.0,Offensive rebound by Team,,56,72
307,3,6:22.0,,A. Stoudemire enters the game for T. Chandler,56,72
308,3,6:22.0,D. Howard makes free throw 2 of 2,,57,72
309,3,6:12.0,,J. Barea makes 2-pt jump shot from 10 ft,57,74
310,3,6:02.0,J. Harden misses 2-pt jump shot from 5 ft (block by A. Aminu),,57,74
311,3,6:00.0,Offensive rebound by J. Terry,,57,74
312,3,5:56.0,J. Terry misses 3-pt jump shot from 25 ft,,57,74
313,3,5:55.0,Offensive rebound by J. Harden,,57,74
314,3,5:38.0,D. Howard misses 2-pt hook shot from 7 ft,,57,74
315,3,5:37.0,,Defensive rebound by D. Nowitzki,57,74
316,3,5:37.0,Loose ball foul by T. Ariza (drawn by D. Nowitzki),,57,74
317,3,5:37.0,P. Prigioni enters the game for J. Terry,,57,74
318,3,5:17.0,,M. Ellis makes 2-pt jump shot from 15 ft,57,76
319,3,5:08.0,T. Ariza misses 3-pt jump shot from 25 ft,,57,76
320,3,5:07.0,,Defensive rebound by M. Ellis,57,76
321,3,4:57.0,,J. Barea makes 3-pt jump shot from 25 ft,57,79
322,3,4:40.0,C. Brewer misses 2-pt jump shot from 4 ft (block by A. Stoudemire),,57,79
323,3,4:38.0,,Defensive rebound by D. Nowitzki,57,79
324,3,4:35.0,,M. Ellis makes 2-pt layup from 1 ft,57,81
325,3,4:34.0,Houston full timeout,,57,81
326,3,4:34.0,,C. Villanueva enters the game for D. Nowitzki,57,81
327,3,4:34.0,J. Smith enters the game for D. Howard,,57,81
328,3,4:24.0,Personal foul by A. Aminu (drawn by J. Harden),,57,81
329,3,4:24.0,J. Harden makes free throw 1 of 2,,58,81
330,3,4:24.0,J. Harden makes free throw 2 of 2,,59,81
331,3,4:03.0,,J. Barea misses 3-pt jump shot from 24 ft,59,81
332,3,4:01.0,Defensive rebound by C. Brewer,,59,81
333,3,3:57.0,C. Brewer makes 2-pt layup from 2 ft,,61,81
334,3,3:41.0,,Offensive foul by J. Barea (drawn by P. Prigioni),61,81
335,3,3:41.0,,Turnover by J. Barea (offensive foul),61,81
336,3,3:41.0,,Violation by Team (delay of game),61,81
337,3,3:41.0,,D. Harris enters the game for J. Barea,61,81
338,3,3:28.0,J. Harden makes 2-pt jump shot from 17 ft,,63,81
339,3,3:21.0,,M. Ellis makes 2-pt layup from 1 ft,63,83
340,3,3:13.0,Shooting block foul by M. Ellis (drawn by C. Brewer),,63,83
341,3,3:13.0,C. Brewer makes free throw 1 of 2,,64,83
342,3,3:13.0,C. Brewer makes free throw 2 of 2,,65,83
343,3,3:02.0,,Personal foul by P. Prigioni (drawn by A. Stoudemire),65,83
344,3,2:54.0,,A. Stoudemire makes 2-pt dunk at rim,65,85
345,3,2:48.0,Personal take foul by D. Harris (drawn by J. Smith),,65,85
346,3,2:48.0,Technical foul by J. Smith,,65,85
347,3,2:48.0,,Dallas full timeout,65,85
348,3,2:48.0,,M. Ellis misses technical free throw,65,85
349,3,2:48.0,Offensive rebound by Team,,65,85
350,3,2:48.0,J. Smith misses free throw 1 of 2,,65,85
351,3,2:48.0,Offensive rebound by Team,,65,85
352,3,2:48.0,J. Smith makes free throw 2 of 2,,66,85
353,3,2:37.0,,D. Harris makes 2-pt layup at rim (assist by A. Stoudemire),66,87
354,3,2:26.0,Personal foul by M. Ellis (drawn by T. Ariza),,66,87
355,3,2:26.0,T. Ariza makes free throw 1 of 2,,67,87
356,3,2:26.0,T. Ariza makes free throw 2 of 2,,68,87
357,3,2:06.0,,Turnover by M. Ellis (bad pass; steal by T. Ariza),68,87
358,3,1:56.0,J. Smith misses 3-pt jump shot from 25 ft,,68,87
359,3,1:54.0,,Defensive rebound by C. Villanueva,68,87
360,3,1:50.0,,D. Harris misses 2-pt jump shot from 10 ft,68,87
361,3,1:49.0,,Offensive rebound by C. Villanueva,68,87
362,3,1:47.0,,C. Villanueva makes 2-pt layup from 1 ft,68,89
363,3,1:35.0,J. Smith makes 2-pt jump shot from 7 ft (assist by P. Prigioni),,70,89
364,3,1:21.0,,A. Stoudemire misses 2-pt jump shot from 7 ft (block by J. Smith),70,89
365,3,1:19.0,Defensive rebound by J. Smith,,70,89
366,3,1:16.0,C. Brewer makes 2-pt layup from 2 ft (assist by J. Harden),,72,89
367,3,1:14.0,,Dallas full timeout,72,89
368,3,1:14.0,,R. Felton enters the game for A. Aminu,72,89
369,3,1:14.0,,D. Nowitzki enters the game for C. Villanueva,72,89
370,3,1:14.0,N. Johnson enters the game for T. Ariza,,72,89
371,3,0:59.0,,A. Stoudemire makes 2-pt dunk at rim,72,91
372,3,0:59.0,,Shooting foul by J. Harden (drawn by A. Stoudemire),72,91
373,3,0:59.0,,R. Jefferson enters the game for D. Nowitzki,72,91
374,3,0:59.0,,A. Stoudemire misses free throw 1 of 1,72,91
375,3,0:59.0,Defensive rebound by J. Harden,,72,91
376,3,0:55.0,Shooting block foul by R. Jefferson (drawn by C. Brewer),,72,91
377,3,0:55.0,C. Brewer misses free throw 1 of 2,,72,91
378,3,0:55.0,Offensive rebound by Team,,72,91
379,3,0:55.0,,D. Nowitzki enters the game for M. Ellis,72,91
380,3,0:55.0,C. Brewer makes free throw 2 of 2,,73,91
381,3,0:34.0,,A. Stoudemire misses 2-pt jump shot from 14 ft,73,91
382,3,0:33.0,Defensive rebound by P. Prigioni,,73,91
383,3,0:24.0,J. Harden makes 2-pt jump shot from 7 ft (assist by P. Prigioni),,75,91
384,3,0:01.0,,R. Jefferson makes 3-pt jump shot from 23 ft (assist by D. Nowitzki),75,94
385,4,11:35.0,,R. Jefferson misses 3-pt jump shot from 24 ft,75,94
386,4,11:34.0,Defensive rebound by D. Howard,,75,94
387,4,11:29.0,,Offensive charge foul by J. Smith (drawn by R. Jefferson),75,94
388,4,11:29.0,Turnover by J. Smith (offensive foul),,75,94
389,4,11:21.0,,R. Felton misses 2-pt jump shot from 7 ft,75,94
390,4,11:20.0,,Offensive rebound by R. Felton,75,94
391,4,11:11.0,,D. Nowitzki misses 2-pt jump shot from 17 ft,75,94
392,4,11:11.0,Defensive rebound by N. Johnson,,75,94
