,QUARTER,TIME_REMAINING,ATLANTA_ACTION,INDIANA_ACTION,ATLANTA_SCORE,INDIANA_SCORE
95,1,0:00.0,,Offensive rebound by Team,28,18
96,2,11:49.0,D. Schröder makes 2-pt jump shot from 17 ft,,30,18
97,2,11:37.0,,Turnover by L. Allen (bad pass),30,18
98,2,11:30.0,M. Scott makes 2-pt jump shot from 8 ft (assist by P. Antić),,32,18
99,2,11:16.0,,Shooting foul by D. Schröder (drawn by C. Watson),32,18
100,2,11:16.0,,C. Watson makes free throw 1 of 2,32,19
101,2,11:16.0,,C. Watson misses free throw 2 of 2,32,19
102,2,11:16.0,Defensive rebound by M. Scott,,32,19
103,2,11:05.0,Personal foul by C. Watson (drawn by D. Schröder),,32,19
104,2,10:54.0,M. Scott makes 2-pt jump shot from 17 ft (assist by S. Mack),,34,19
105,2,10:37.0,,L. Allen makes 2-pt jump shot from 21 ft (assist by C. Watson),34,21
106,2,10:23.0,Personal foul by C. Watson (drawn by D. Schröder),,34,21
107,2,10:11.0,S. Mack misses 3-pt jump shot from 26 ft,,34,21
108,2,10:10.0,,Defensive rebound by L. Scola,34,21
109,2,10:04.0,,C. Miles misses 2-pt jump shot from 11 ft,34,21
110,2,10:01.0,Defensive rebound by D. Schröder,,34,21
111,2,9:56.0,T. Sefolosha makes 2-pt layup at rim (assist by D. Schröder),,36,21
112,2,9:41.0,,L. Scola misses 2-pt jump shot from 3 ft,36,21
113,2,9:41.0,Defensive rebound by Team,,36,21
114,2,9:41.0,A. Horford enters the game for P. Antić,,36,21
115,2,9:24.0,T. Sefolosha makes 2-pt jump shot from 3 ft (assist by A. Horford),,38,21
116,2,9:21.0,,Indiana full timeout,38,21
117,2,9:08.0,,L. Scola makes 2-pt layup from 1 ft (assist by D. Rudež),38,23
118,2,9:08.0,,Shooting foul by A. Horford (drawn by L. Scola),38,23
119,2,9:08.0,,L. Scola misses free throw 1 of 1,38,23
120,2,9:08.0,Defensive rebound by T. Sefolosha,,38,23
121,2,8:52.0,S. Mack misses 2-pt jump shot from 5 ft,,38,23
122,2,8:51.0,,Defensive rebound by L. Scola,38,23
123,2,8:32.0,,L. Allen makes 2-pt layup from 2 ft (assist by L. Scola),38,25
124,2,8:16.0,Turnover by D. Schröder (offensive foul),,38,25
125,2,8:16.0,,Offensive charge foul by D. Schröder (drawn by L. Scola),38,25
126,2,8:16.0,K. Korver enters the game for S. Mack,,38,25
127,2,8:00.0,,D. Rudež makes 2-pt jump shot from 21 ft,38,27
128,2,7:48.0,K. Korver makes 3-pt jump shot from 22 ft (assist by A. Horford),,41,27
129,2,7:26.0,,L. Scola misses 2-pt layup from 1 ft,41,27
130,2,7:25.0,Defensive rebound by A. Horford,,41,27
131,2,7:08.0,T. Sefolosha makes 2-pt layup at rim (assist by K. Korver),,43,27
132,2,6:54.0,,Turnover by L. Scola (bad pass),43,27
133,2,6:54.0,P. Millsap enters the game for M. Scott,,43,27
134,2,6:54.0,J. Teague enters the game for D. Schröder,,43,27
135,2,6:42.0,K. Korver misses 3-pt jump shot from 26 ft,,43,27
136,2,6:41.0,,Defensive rebound by L. Allen,43,27
137,2,6:34.0,,Turnover by C. Watson (bad pass; steal by T. Sefolosha),43,27
138,2,6:29.0,T. Sefolosha misses 2-pt layup from 1 ft (block by L. Allen),,43,27
139,2,6:27.0,,Defensive rebound by C. Watson,43,27
140,2,6:20.0,,D. Rudež misses 3-pt jump shot from 26 ft,43,27
141,2,6:20.0,Defensive rebound by K. Korver,,43,27
142,2,5:58.0,T. Sefolosha misses 2-pt layup from 2 ft,,43,27
143,2,5:54.0,Offensive rebound by T. Sefolosha,,43,27
144,2,5:50.0,Shooting foul by L. Scola (drawn by P. Millsap),,43,27
145,2,5:50.0,Official timeout,,43,27
146,2,5:50.0,,R. Hibbert enters the game for L. Allen,43,27
147,2,5:50.0,,S. Hill enters the game for C. Miles,43,27
148,2,5:50.0,,R. Stuckey enters the game for C. Watson,43,27
149,2,5:50.0,P. Millsap makes free throw 1 of 2,,44,27
150,2,5:50.0,P. Millsap misses free throw 2 of 2,,44,27
151,2,5:50.0,,Defensive rebound by L. Scola,44,27
152,2,5:30.0,,L. Scola makes 2-pt jump shot from 17 ft (assist by S. Hill),44,29
153,2,5:15.0,K. Korver makes 2-pt layup from 1 ft (assist by J. Teague),,46,29
154,2,5:15.0,Shooting foul by S. Hill (drawn by K. Korver),,46,29
155,2,5:15.0,K. Korver makes free throw 1 of 1,,47,29
156,2,4:57.0,,D. Rudež misses 3-pt jump shot from 27 ft,47,29
157,2,4:56.0,Defensive rebound by T. Sefolosha,,47,29
158,2,4:47.0,T. Sefolosha misses 2-pt layup at rim,,47,29
159,2,4:46.0,,Defensive rebound by S. Hill,47,29
160,2,4:33.0,,D. Rudež makes 3-pt jump shot from 23 ft (assist by R. Hibbert),47,32
161,2,4:17.0,Personal foul by R. Hibbert (drawn by A. Horford),,47,32
162,2,4:17.0,A. Horford makes free throw 1 of 2,,48,32
163,2,4:17.0,D. Carroll enters the game for T. Sefolosha,,48,32
164,2,4:17.0,A. Horford makes free throw 2 of 2,,49,32
165,2,4:00.0,,L. Scola makes 2-pt jump shot from 18 ft,49,34
166,2,3:46.0,A. Horford misses 2-pt jump shot from 17 ft,,49,34
167,2,3:45.0,,Defensive rebound by S. Hill,49,34
168,2,3:37.0,,R. Stuckey makes 3-pt jump shot from 23 ft (assist by S. Hill),49,37
169,2,3:25.0,K. Korver misses 3-pt jump shot from 26 ft,,49,37
170,2,3:23.0,,Defensive rebound by S. Hill,49,37
171,2,3:17.0,,S. Hill makes 2-pt layup at rim,49,39
172,2,3:16.0,Atlanta full timeout,,49,39
173,2,2:58.0,Shooting foul by R. Stuckey (drawn by A. Horford),,49,39
174,2,2:58.0,A. Horford makes free throw 1 of 2,,50,39
175,2,2:58.0,A. Horford makes free throw 2 of 2,,51,39
176,2,2:35.0,,R. Hibbert misses 2-pt jump shot from 9 ft,51,39
177,2,2:34.0,,Offensive rebound by L. Scola,51,39
178,2,2:32.0,,L. Scola makes 2-pt layup at rim,51,41
179,2,2:20.0,Personal foul by R. Stuckey (drawn by J. Teague),,51,41
180,2,2:20.0,J. Teague makes free throw 1 of 2,,52,41
181,2,2:20.0,P. Antić enters the game for A. Horford,,52,41
182,2,2:20.0,J. Teague makes free throw 2 of 2,,53,41
183,2,2:06.0,,Personal foul by P. Millsap (drawn by L. Scola),53,41
184,2,1:54.0,,R. Stuckey misses 2-pt layup from 1 ft (block by P. Antić),53,41
185,2,1:52.0,,Offensive rebound by L. Scola,53,41
186,2,1:52.0,,L. Scola makes 2-pt layup from 2 ft,53,43
187,2,1:29.0,J. Teague makes 2-pt layup from 1 ft,,55,43
188,2,1:08.0,,R. Hibbert misses 2-pt jump shot from 14 ft,55,43
189,2,1:07.0,Defensive rebound by J. Teague,,55,43
190,2,1:04.0,Shooting foul by L. Scola (drawn by D. Carroll),,55,43
191,2,1:04.0,D. Carroll makes free throw 1 of 2,,56,43
192,2,1:04.0,A. Horford enters the game for P. Millsap,,56,43
193,2,1:04.0,D. Carroll misses free throw 2 of 2,,56,43
194,2,1:04.0,,Defensive rebound by L. Scola,56,43
195,2,0:50.0,,Personal foul by P. Antić (drawn by R. Hibbert),56,43
196,2,0:44.0,,S. Hill misses 2-pt jump shot from 7 ft,56,43
197,2,0:41.0,Defensive rebound by K. Korver,,56,43
198,2,0:27.0,J. Teague makes 2-pt layup from 1 ft,,58,43
199,2,0:22.0,,Indiana full timeout,58,43
200,2,0:22.0,T. Sefolosha enters the game for K. Korver,,58,43
201,2,0:06.0,,R. Stuckey misses 2-pt layup from 2 ft (block by A. Horford),58,43
202,2,0:05.0,Defensive rebound by T. Sefolosha,,58,43
203,2,0:02.0,J. Teague makes 2-pt layup from 2 ft,,60,43
204,2,0:00.0,,L. Scola misses 3-pt jump shot from 43 ft,60,43
205,2,0:00.0,,Offensive rebound by Team,60,43
206,3,11:35.0,Turnover by D. Carroll (lost ball; steal by R. Stuckey),,60,43
207,3,11:31.0,,R. Stuckey makes 2-pt layup at rim,60,45
208,3,11:21.0,Offensive foul by P. Millsap (drawn by R. Stuckey),,60,45
209,3,11:21.0,Turnover by P. Millsap (offensive foul),,60,45
210,3,11:07.0,,Turnover by C. Copeland (bad pass),60,45
211,3,10:48.0,J. Teague misses 2-pt jump shot from 8 ft,,60,45
212,3,10:46.0,Offensive rebound by D. Carroll,,60,45
213,3,10:40.0,Shooting foul by C. Copeland (drawn by P. Millsap),,60,45
214,3,10:40.0,P. Millsap misses free throw 1 of 2,,60,45
215,3,10:40.0,Offensive rebound by Team,,60,45
216,3,10:40.0,P. Millsap misses free throw 2 of 2,,60,45
217,3,10:40.0,,Defensive rebound by R. Hibbert,60,45
218,3,10:25.0,,D. West misses 2-pt jump shot from 6 ft,60,45
219,3,10:24.0,Defensive rebound by A. Horford,,60,45
220,3,10:14.0,A. Horford misses 2-pt jump shot from 21 ft,,60,45
221,3,10:13.0,,Defensive rebound by S. Hill,60,45
222,3,9:57.0,,C. Copeland misses 2-pt jump shot from 3 ft (block by P. Millsap),60,45
223,3,9:55.0,Defensive rebound by D. Carroll,,60,45
224,3,9:36.0,J. Teague makes 3-pt jump shot from 26 ft (assist by K. Korver),,63,45
225,3,9:17.0,,Turnover by C. Copeland (lost ball; steal by D. Carroll),63,45
226,3,9:17.0,Atlanta full timeout,,63,45
227,3,9:12.0,D. Carroll makes 2-pt layup from 1 ft (assist by J. Teague),,65,45
228,3,8:50.0,,C. Copeland misses 3-pt jump shot from 22 ft,65,45
229,3,8:49.0,,Offensive rebound by R. Stuckey,65,45
230,3,8:49.0,Loose ball foul by P. Millsap (drawn by R. Stuckey),,65,45
231,3,8:37.0,,R. Hibbert makes 2-pt hook shot from 8 ft,65,47
232,3,8:25.0,J. Teague makes 2-pt layup at rim (assist by K. Korver),,67,47
233,3,8:25.0,Shooting foul by R. Stuckey (drawn by J. Teague),,67,47
234,3,8:25.0,J. Teague makes free throw 1 of 1,,68,47
235,3,8:06.0,,D. West misses 2-pt jump shot from 18 ft,68,47
236,3,8:05.0,Defensive rebound by P. Millsap,,68,47
237,3,7:54.0,P. Millsap misses 3-pt jump shot from 25 ft,,68,47
238,3,7:53.0,,Defensive rebound by S. Hill,68,47
239,3,7:44.0,,D. West makes 2-pt layup from 1 ft (assist by S. Hill),68,49
240,3,7:23.0,A. Horford makes 2-pt layup from 1 ft (assist by D. Carroll),,70,49
241,3,7:16.0,,Indiana full timeout,70,49
242,3,7:04.0,,R. Hibbert misses 2-pt jump shot from 6 ft,70,49
243,3,7:03.0,Defensive rebound by J. Teague,,70,49
244,3,6:55.0,Personal foul by D. West (drawn by P. Millsap),,70,49
245,3,6:41.0,P. Millsap misses 2-pt layup from 3 ft,,70,49
246,3,6:40.0,,Defensive rebound by R. Hibbert,70,49
247,3,6:27.0,,R. Hibbert makes 2-pt jump shot from 19 ft (assist by R. Stuckey),70,51
248,3,5:57.0,J. Teague makes 2-pt jump shot from 15 ft,,72,51
249,3,5:33.0,,D. West makes 2-pt jump shot from 7 ft,72,53
250,3,5:19.0,Turnover by K. Korver (bad pass),,72,53
251,3,5:19.0,P. Antić enters the game for P. Millsap,,72,53
252,3,5:02.0,,D. West makes 2-pt jump shot from 20 ft (assist by R. Stuckey),72,55
253,3,4:52.0,A. Horford makes 2-pt layup from 1 ft (assist by J. Teague),,74,55
254,3,4:40.0,,Personal foul by P. Antić (drawn by D. West),74,55
255,3,4:31.0,,R. Hibbert makes 2-pt jump shot from 18 ft (assist by R. Stuckey),74,57
256,3,4:15.0,Shooting foul by R. Hibbert (drawn by A. Horford),,74,57
257,3,4:15.0,A. Horford makes free throw 1 of 2,,75,57
258,3,4:15.0,,C. Miles enters the game for C. Copeland,75,57
259,3,4:15.0,S. Mack enters the game for K. Korver,,75,57
260,3,4:15.0,A. Horford makes free throw 2 of 2,,76,57
261,3,4:05.0,,R. Hibbert misses 2-pt jump shot from 20 ft,76,57
262,3,4:03.0,Defensive rebound by P. Antić,,76,57
263,3,3:55.0,J. Teague misses 2-pt jump shot from 13 ft,,76,57
264,3,3:54.0,,Defensive rebound by C. Miles,76,57
265,3,3:47.0,,D. West misses 2-pt jump shot from 19 ft,76,57
266,3,3:46.0,Defensive rebound by S. Mack,,76,57
267,3,3:31.0,D. Carroll misses 3-pt jump shot from 25 ft,,76,57
268,3,3:30.0,,Defensive rebound by D. West,76,57
269,3,3:26.0,,R. Stuckey makes 2-pt layup at rim (assist by S. Hill),76,59
270,3,3:11.0,A. Horford makes 2-pt jump shot from 21 ft (assist by S. Mack),,78,59
271,3,2:53.0,,R. Stuckey makes 2-pt jump shot from 5 ft,78,61
272,3,2:41.0,P. Antić makes 3-pt jump shot from 26 ft (assist by S. Mack),,81,61
273,3,2:21.0,,D. West misses 2-pt jump shot from 16 ft,81,61
274,3,2:20.0,Defensive rebound by S. Mack,,81,61
275,3,2:12.0,A. Horford misses 2-pt jump shot from 7 ft,,81,61
276,3,2:12.0,,Defensive rebound by R. Hibbert,81,61
277,3,2:10.0,,Turnover by R. Hibbert (lost ball; steal by P. Antić),81,61
278,3,2:05.0,D. Carroll misses 2-pt jump shot from 6 ft,,81,61
279,3,2:04.0,,Defensive rebound by R. Stuckey,81,61
280,3,2:02.0,,Shooting foul by P. Antić (drawn by R. Stuckey),81,61
281,3,2:02.0,,R. Stuckey misses free throw 1 of 2,81,61
282,3,2:02.0,,Offensive rebound by Team,81,61
283,3,2:02.0,,L. Scola enters the game for D. West,81,61
284,3,2:02.0,,L. Allen enters the game for R. Hibbert,81,61
285,3,2:02.0,D. Schröder enters the game for D. Carroll,,81,61
286,3,2:02.0,T. Sefolosha enters the game for A. Horford,,81,61
287,3,2:02.0,M. Scott enters the game for J. Teague,,81,61
288,3,2:02.0,,R. Stuckey makes free throw 2 of 2,81,62
289,3,1:53.0,M. Scott misses 2-pt jump shot from 3 ft,,81,62
290,3,1:52.0,Offensive rebound by P. Antić,,81,62
291,3,1:52.0,P. Antić makes 2-pt tip-in from 2 ft,,83,62
292,3,1:30.0,,L. Scola misses 2-pt jump shot from 21 ft,83,62
293,3,1:29.0,Defensive rebound by T. Sefolosha,,83,62
294,3,1:18.0,Turnover by D. Schröder (bad pass),,83,62
295,3,1:18.0,,C. Watson enters the game for R. Stuckey,83,62
296,3,1:18.0,P. Millsap enters the game for P. Antić,,83,62
297,3,1:00.0,,L. Scola makes 2-pt layup from 1 ft (assist by S. Hill),83,64
298,3,0:50.0,P. Millsap makes 2-pt dunk at rim (assist by M. Scott),,85,64
299,3,0:49.0,,Turnover by L. Scola (bad pass),85,64
300,3,0:34.0,Turnover by T. Sefolosha (lost ball),,85,64
301,3,0:26.0,,C. Watson misses 2-pt layup from 2 ft,85,64
302,3,0:25.0,Defensive rebound by P. Millsap,,85,64
303,3,0:05.0,D. Schröder misses 2-pt jump shot from 10 ft,,85,64
304,3,0:03.0,,Defensive rebound by Team,85,64
305,3,0:00.0,,S. Hill misses 3-pt jump shot from 40 ft,85,64
306,3,0:00.0,,Offensive rebound by Team,85,64
307,4,11:43.0,,C. Miles makes 3-pt jump shot from 27 ft (assist by C. Watson),85,67
308,4,11:24.0,S. Mack makes 2-pt layup at rim,,87,67
309,4,11:24.0,Shooting foul by D. Rudež (drawn by S. Mack),,87,67
310,4,11:24.0,S. Mack makes free throw 1 of 1,,88,67
311,4,11:07.0,,Turnover by L. Allen (offensive foul),88,67
312,4,11:07.0,Offensive charge foul by L. Allen (drawn by M. Scott),,88,67
313,4,10:54.0,M. Scott misses 3-pt jump shot from 26 ft,,88,67
314,4,10:53.0,,Defensive rebound by C. Watson,88,67
315,4,10:48.0,,Personal foul by M. Scott (drawn by L. Scola),88,67
316,4,10:40.0,,C. Miles makes 3-pt jump shot from 25 ft (assist by C. Watson),88,70
317,4,10:24.0,D. Schröder makes 2-pt layup from 4 ft,,90,70
318,4,10:04.0,,C. Watson makes 3-pt jump shot from 25 ft (assist by D. Rudež),90,73
319,4,9:47.0,Turnover by S. Mack (bad pass),,90,73
320,4,9:29.0,,D. Rudež misses 3-pt jump shot from 22 ft,90,73
321,4,9:28.0,Defensive rebound by D. Schröder,,90,73
322,4,9:14.0,S. Mack misses 2-pt jump shot from 5 ft,,90,73
323,4,9:13.0,,Defensive rebound by L. Scola,90,73
324,4,9:08.0,,Shooting foul by M. Scott (drawn by L. Allen),90,73
325,4,9:08.0,,L. Allen makes free throw 1 of 2,90,74
326,4,9:08.0,K. Korver enters the game for S. Mack,,90,74
327,4,9:08.0,,L. Allen makes free throw 2 of 2,90,75
328,4,8:56.0,,Offensive charge foul by D. Schröder (drawn by L. Scola),90,75
329,4,8:56.0,Turnover by D. Schröder (offensive foul),,90,75
330,4,8:56.0,Official timeout,,90,75
331,4,8:56.0,D. Carroll enters the game for M. Scott,,90,75
332,4,8:56.0,A. Horford enters the game for T. Sefolosha,,90,75
333,4,8:44.0,,C. Miles misses 2-pt jump shot from 4 ft,90,75
334,4,8:43.0,Defensive rebound by P. Millsap,,90,75
335,4,8:21.0,A. Horford misses 2-pt jump shot from 6 ft,,90,75
336,4,8:19.0,Offensive rebound by A. Horford,,90,75
337,4,8:17.0,A. Horford makes 2-pt jump shot from 5 ft,,92,75
338,4,8:12.0,,Shooting foul by D. Carroll (drawn by C. Miles),92,75
339,4,8:12.0,,C. Miles makes 3-pt jump shot from 26 ft,92,78
340,4,8:12.0,,C. Miles makes free throw 1 of 1,92,79
341,4,7:59.0,Personal foul by L. Scola (drawn by P. Millsap),,92,79
342,4,7:59.0,J. Teague enters the game for D. Schröder,,92,79
343,4,7:57.0,Personal foul by C. Miles (drawn by K. Korver),,92,79
344,4,7:46.0,Turnover by A. Horford (bad pass; steal by C. Watson),,92,79
345,4,7:40.0,,Offensive foul by L. Allen (drawn by J. Teague),92,79
346,4,7:40.0,,Turnover by L. Allen (offensive foul),92,79
347,4,7:29.0,A. Horford makes 2-pt jump shot from 20 ft (assist by J. Teague),,94,79
348,4,7:14.0,,C. Miles misses 3-pt jump shot from 25 ft,94,79
349,4,7:12.0,,Offensive rebound by L. Scola,94,79
350,4,7:12.0,,L. Scola misses 2-pt tip-in at rim,94,79
351,4,7:11.0,Defensive rebound by P. Millsap,,94,79
352,4,7:05.0,P. Millsap makes 2-pt layup from 1 ft (assist by J. Teague),,96,79
353,4,7:05.0,Shooting foul by C. Miles (drawn by P. Millsap),,96,79
354,4,7:05.0,,Indiana full timeout,96,79
355,4,7:05.0,,Technical foul by Team,96,79
356,4,7:05.0,,S. Hill enters the game for D. Rudež,96,79
357,4,7:05.0,K. Korver makes technical free throw,,97,79
358,4,7:05.0,P. Millsap makes free throw 1 of 1,,98,79
359,4,6:47.0,,C. Watson makes 3-pt jump shot from 27 ft (assist by L. Scola),98,82
360,4,6:22.0,A. Horford misses 2-pt jump shot from 13 ft,,98,82
361,4,6:21.0,,Defensive rebound by C. Watson,98,82
362,4,6:07.0,,S. Hill misses 2-pt layup at rim (block by P. Millsap),98,82
363,4,6:06.0,Defensive rebound by D. Carroll,,98,82
364,4,5:53.0,Turnover by J. Teague (lost ball; steal by C. Watson),,98,82
365,4,5:47.0,,Turnover by C. Miles (bad pass; steal by J. Teague),98,82
366,4,5:47.0,Personal foul by L. Scola (drawn by J. Teague),,98,82
367,4,5:47.0,J. Teague misses free throw 1 of 2,,98,82
368,4,5:47.0,Offensive rebound by Team,,98,82
369,4,5:47.0,J. Teague makes free throw 2 of 2,,99,82
370,4,5:35.0,,L. Scola misses 2-pt jump shot from 20 ft (block by A. Horford),99,82
371,4,5:33.0,Defensive rebound by D. Carroll,,99,82
372,4,5:24.0,A. Horford makes 2-pt layup from 1 ft,,101,82
373,4,5:14.0,,C. Miles makes 3-pt jump shot from 26 ft (assist by C. Watson),101,85
374,4,5:03.0,J. Teague misses 2-pt layup from 2 ft,,101,85
375,4,5:02.0,,Defensive rebound by L. Allen,101,85
376,4,4:57.0,,C. Watson misses 3-pt jump shot from 26 ft,101,85
377,4,4:54.0,,Offensive rebound by L. Scola,101,85
378,4,4:51.0,,C. Miles misses 3-pt jump shot from 26 ft,101,85
379,4,4:50.0,,Offensive rebound by S. Hill,101,85
380,4,4:50.0,Loose ball foul by K. Korver (drawn by S. Hill),,101,85
381,4,4:50.0,P. Antić enters the game for A. Horford,,101,85
382,4,4:50.0,,D. West enters the game for L. Scola,101,85
383,4,4:50.0,,C. Copeland enters the game for L. Allen,101,85
384,4,4:39.0,,Turnover by S. Hill (bad pass; steal by K. Korver),101,85
385,4,4:33.0,Shooting foul by C. Copeland (drawn by P. Millsap),,101,85
386,4,4:33.0,P. Millsap misses free throw 1 of 2,,101,85
387,4,4:33.0,Offensive rebound by Team,,101,85
388,4,4:33.0,,R. Stuckey enters the game for S. Hill,101,85
389,4,4:33.0,P. Millsap misses free throw 2 of 2,,101,85
