,QUARTER,TIME_REMAINING,NEW YORK_ACTION,LA LAKERS_ACTION,NEW YORK_SCORE,LA LAKERS_SCORE
38,1,7:30.0,,J. Hill makes free throw 1 of 1,9,11
39,1,7:18.0,A. Shved misses 3-pt jump shot from 25 ft,,9,11
40,1,7:17.0,,Defensive rebound by J. Hill,9,11
41,1,7:06.0,,J. Hill makes 2-pt jump shot from 18 ft (assist by J. Lin),9,13
42,1,6:45.0,A. Bargnani misses 2-pt jump shot from 15 ft,,9,13
43,1,6:44.0,,Defensive rebound by J. Hill,9,13
44,1,6:34.0,,Personal foul by A. Shved (drawn by W. Ellington),9,13
45,1,6:25.0,,J. Lin makes 2-pt jump shot from 21 ft,9,15
46,1,6:17.0,New York full timeout,,9,15
47,1,6:17.0,C. Early enters the game for L. Thomas,,9,15
48,1,6:17.0,C. Aldrich enters the game for L. Amundson,,9,15
49,1,6:02.0,A. Shved misses 3-pt jump shot from 25 ft,,9,15
50,1,6:01.0,,Defensive rebound by W. Ellington,9,15
51,1,5:48.0,,W. Ellington misses 2-pt jump shot from 19 ft,9,15
52,1,5:47.0,Defensive rebound by A. Shved,,9,15
53,1,5:42.0,A. Shved misses 2-pt layup from 1 ft,,9,15
54,1,5:38.0,,Defensive rebound by J. Hill,9,15
55,1,5:34.0,,W. Johnson misses 2-pt layup from 1 ft,9,15
56,1,5:26.0,,Offensive rebound by T. Black,9,15
57,1,5:26.0,,T. Black makes 2-pt dunk from 2 ft,9,17
58,1,5:10.0,C. Aldrich makes 2-pt hook shot from 5 ft,,11,17
59,1,4:59.0,,J. Lin makes 2-pt layup from 2 ft,11,19
60,1,4:43.0,A. Shved makes 2-pt layup from 1 ft,,13,19
61,1,4:25.0,,Personal foul by C. Early (drawn by W. Johnson),13,19
62,1,4:25.0,J. Smith enters the game for A. Bargnani,,13,19
63,1,4:25.0,T. Hardaway enters the game for L. Galloway,,13,19
64,1,4:25.0,,C. Boozer enters the game for J. Hill,13,19
65,1,4:16.0,,C. Boozer misses 2-pt jump shot from 16 ft,13,19
66,1,4:15.0,Defensive rebound by C. Early,,13,19
67,1,4:03.0,Shooting foul by J. Lin (drawn by A. Shved),,13,19
68,1,4:03.0,A. Shved makes free throw 1 of 2,,14,19
69,1,4:03.0,A. Shved makes free throw 2 of 2,,15,19
70,1,3:53.0,Violation by A. Shved (kicked ball),,15,19
71,1,3:53.0,,E. Davis enters the game for T. Black,15,19
72,1,3:47.0,,W. Johnson misses 3-pt jump shot from 26 ft,15,19
73,1,3:46.0,Defensive rebound by A. Shved,,15,19
74,1,3:35.0,C. Early makes 2-pt dunk from 1 ft (assist by T. Hardaway),,17,19
75,1,3:17.0,,Turnover by J. Lin (lost ball),17,19
76,1,3:17.0,,J. Brown enters the game for W. Ellington,17,19
77,1,3:17.0,,R. Kelly enters the game for W. Johnson,17,19
78,1,2:59.0,T. Hardaway misses 2-pt jump shot from 15 ft,,17,19
79,1,2:58.0,,Defensive rebound by C. Boozer,17,19
80,1,2:39.0,,C. Boozer misses 2-pt jump shot from 9 ft,17,19
81,1,2:37.0,Defensive rebound by A. Shved,,17,19
82,1,2:33.0,A. Shved misses 3-pt jump shot from 25 ft,,17,19
83,1,2:31.0,,Defensive rebound by J. Brown,17,19
84,1,2:30.0,,Shooting foul by C. Early (drawn by J. Brown),17,19
85,1,2:30.0,,LA Lakers full timeout,17,19
86,1,2:30.0,S. Larkin enters the game for A. Shved,,17,19
87,1,2:30.0,,J. Brown makes free throw 1 of 2,17,20
88,1,2:30.0,,J. Brown misses free throw 2 of 2,17,20
89,1,2:28.0,Defensive rebound by J. Smith,,17,20
90,1,2:12.0,S. Larkin misses 2-pt layup from 3 ft,,17,20
91,1,2:12.0,Offensive rebound by J. Smith,,17,20
92,1,2:12.0,Shooting foul by R. Kelly (drawn by J. Smith),,17,20
93,1,2:12.0,J. Smith makes free throw 1 of 2,,18,20
94,1,2:12.0,J. Smith makes free throw 2 of 2,,19,20
95,1,1:53.0,,J. Brown makes 2-pt jump shot from 23 ft (assist by J. Lin),19,22
96,1,1:38.0,J. Smith makes 2-pt jump shot from 18 ft,,21,22
97,1,1:24.0,,Personal foul by S. Larkin (drawn by J. Lin),21,22
98,1,1:24.0,,J. Lin makes free throw 1 of 2,21,23
99,1,1:24.0,,J. Lin makes free throw 2 of 2,21,24
100,1,1:11.0,J. Smith misses 3-pt jump shot from 25 ft,,21,24
101,1,1:09.0,,Defensive rebound by C. Boozer,21,24
102,1,1:00.0,,R. Kelly misses 2-pt layup from 2 ft,21,24
103,1,1:00.0,Defensive rebound by Team,,21,24
104,1,0:50.0,Personal foul by J. Brown (drawn by T. Hardaway),,21,24
105,1,0:41.0,C. Aldrich makes 2-pt hook shot from 9 ft,,23,24
106,1,0:34.0,,E. Davis makes 2-pt layup from 3 ft (assist by C. Boozer),23,26
107,1,0:14.0,C. Early makes 2-pt jump shot from 10 ft (assist by S. Larkin),,25,26
108,1,0:01.0,,C. Boozer makes 2-pt jump shot from 13 ft (assist by J. Lin),25,28
109,2,11:42.0,,J. Lin misses 2-pt jump shot from 17 ft,25,28
110,2,11:41.0,Defensive rebound by T. Hardaway,,25,28
111,2,11:28.0,Personal foul by C. Boozer (drawn by J. Smith),,25,28
112,2,11:28.0,Turnover by C. Early (back court),,25,28
113,2,11:17.0,,J. Brown makes 2-pt jump shot from 4 ft,25,30
114,2,11:03.0,J. Smith misses 2-pt jump shot from 14 ft,,25,30
115,2,11:02.0,,Defensive rebound by E. Davis,25,30
116,2,10:50.0,,J. Brown makes 2-pt jump shot from 18 ft (assist by J. Lin),25,32
117,2,10:27.0,T. Hardaway makes 3-pt jump shot from 26 ft (assist by S. Larkin),,28,32
118,2,10:12.0,,Shooting foul by C. Early (drawn by E. Davis),28,32
119,2,10:12.0,,E. Davis misses free throw 1 of 2,28,32
120,2,10:12.0,,Offensive rebound by Team,28,32
121,2,10:12.0,L. Thomas enters the game for C. Early,,28,32
122,2,10:12.0,,E. Davis misses free throw 2 of 2,28,32
123,2,10:11.0,Defensive rebound by S. Larkin,,28,32
124,2,9:58.0,T. Hardaway makes 3-pt jump shot from 25 ft (assist by J. Smith),,31,32
125,2,9:44.0,,C. Boozer misses 2-pt layup from 2 ft (block by C. Aldrich),31,32
126,2,9:44.0,,Offensive rebound by Team,31,32
127,2,9:41.0,,C. Boozer makes 2-pt layup from 2 ft (assist by R. Kelly),31,34
128,2,9:25.0,C. Aldrich misses 2-pt jump shot from 5 ft,,31,34
129,2,9:24.0,,Defensive rebound by C. Boozer,31,34
130,2,9:18.0,,Shooting foul by T. Hardaway (drawn by J. Brown),31,34
131,2,9:18.0,,J. Brown misses free throw 1 of 2,31,34
132,2,9:18.0,,Offensive rebound by Team,31,34
133,2,9:18.0,,J. Brown misses free throw 2 of 2,31,34
134,2,9:16.0,Defensive rebound by T. Hardaway,,31,34
135,2,9:03.0,S. Larkin misses 2-pt jump shot from 11 ft,,31,34
136,2,9:02.0,,Defensive rebound by C. Boozer,31,34
137,2,8:56.0,,J. Lin misses 2-pt layup from 1 ft (block by S. Larkin),31,34
138,2,8:55.0,Defensive rebound by J. Smith,,31,34
139,2,8:49.0,T. Hardaway makes 3-pt jump shot from 24 ft (assist by S. Larkin),,34,34
140,2,8:28.0,,C. Boozer makes 2-pt layup from 2 ft (assist by R. Kelly),34,36
141,2,8:28.0,,Shooting foul by J. Smith (drawn by C. Boozer),34,36
142,2,8:28.0,Official timeout,,34,36
143,2,8:28.0,A. Bargnani enters the game for L. Thomas,,34,36
144,2,8:28.0,A. Shved enters the game for J. Smith,,34,36
145,2,8:28.0,L. Galloway enters the game for S. Larkin,,34,36
146,2,8:28.0,,C. Boozer makes free throw 1 of 1,34,37
147,2,8:18.0,L. Galloway makes 2-pt jump shot from 19 ft,,36,37
148,2,8:05.0,,Personal block foul by L. Galloway (drawn by J. Lin),36,37
149,2,8:05.0,,J. Clarkson enters the game for J. Lin,36,37
150,2,7:59.0,,J. Clarkson makes 2-pt jump shot from 16 ft (assist by C. Boozer),36,39
151,2,7:40.0,Turnover by C. Aldrich (traveling),,36,39
152,2,7:40.0,,J. Hill enters the game for C. Boozer,36,39
153,2,7:27.0,,J. Brown misses 2-pt jump shot from 18 ft,36,39
154,2,7:26.0,Defensive rebound by A. Bargnani,,36,39
155,2,7:20.0,Personal foul by R. Kelly (drawn by T. Hardaway),,36,39
156,2,7:13.0,A. Shved makes 2-pt layup from 2 ft (assist by A. Bargnani),,38,39
157,2,6:50.0,,E. Davis misses 2-pt jump shot from 6 ft (block by C. Aldrich),38,39
158,2,6:48.0,,Offensive rebound by E. Davis,38,39
159,2,6:47.0,,E. Davis misses 2-pt layup from 2 ft,38,39
160,2,6:45.0,Defensive rebound by C. Aldrich,,38,39
161,2,6:31.0,L. Galloway makes 3-pt jump shot from 25 ft (assist by A. Shved),,41,39
162,2,6:09.0,,J. Hill misses 2-pt jump shot from 4 ft,41,39
163,2,6:08.0,,Offensive rebound by E. Davis,41,39
164,2,6:06.0,,E. Davis makes 2-pt layup from 1 ft,41,41
165,2,6:01.0,Shooting foul by J. Hill (drawn by A. Bargnani),,41,41
166,2,6:01.0,A. Bargnani makes free throw 1 of 2,,42,41
167,2,6:01.0,,W. Ellington enters the game for J. Brown,42,41
168,2,6:01.0,,W. Johnson enters the game for R. Kelly,42,41
169,2,6:01.0,,T. Black enters the game for E. Davis,42,41
170,2,6:01.0,L. Amundson enters the game for C. Aldrich,,42,41
171,2,6:01.0,A. Bargnani makes free throw 2 of 2,,43,41
172,2,5:42.0,,J. Hill makes 2-pt jump shot from 20 ft (assist by W. Ellington),43,43
173,2,5:30.0,Turnover by L. Galloway (bad pass; steal by W. Johnson),,43,43
174,2,5:17.0,,T. Black makes 2-pt jump shot from 3 ft,43,45
175,2,4:54.0,T. Hardaway makes 3-pt jump shot from 25 ft (assist by L. Amundson),,46,45
176,2,4:35.0,,W. Ellington misses 3-pt jump shot from 27 ft,46,45
177,2,4:34.0,Defensive rebound by L. Galloway,,46,45
178,2,4:22.0,A. Shved makes 2-pt jump shot from 3 ft (assist by L. Galloway),,48,45
179,2,4:01.0,,W. Ellington misses 2-pt jump shot from 18 ft,48,45
180,2,4:01.0,Defensive rebound by Team,,48,45
181,2,4:01.0,,LA Lakers full timeout,48,45
182,2,3:45.0,Personal foul by T. Black (drawn by A. Bargnani),,48,45
183,2,3:34.0,T. Hardaway misses 2-pt jump shot from 5 ft,,48,45
184,2,3:32.0,,Defensive rebound by T. Black,48,45
185,2,3:18.0,,J. Clarkson makes 2-pt jump shot from 15 ft,48,47
186,2,3:06.0,A. Bargnani makes 2-pt jump shot from 17 ft (assist by A. Shved),,50,47
187,2,2:44.0,,W. Johnson misses 2-pt jump shot from 3 ft (block by L. Amundson),50,47
188,2,2:44.0,,Offensive rebound by Team,50,47
189,2,2:44.0,New York full timeout,,50,47
190,2,2:44.0,S. Larkin enters the game for L. Galloway,,50,47
191,2,2:44.0,L. Thomas enters the game for T. Hardaway,,50,47
192,2,2:40.0,,T. Black misses 2-pt layup from 2 ft,50,47
193,2,2:38.0,,Offensive rebound by J. Hill,50,47
194,2,2:37.0,,J. Hill makes 2-pt dunk at rim,50,49
195,2,2:15.0,A. Bargnani makes 2-pt jump shot from 19 ft (assist by L. Amundson),,52,49
196,2,2:15.0,Shooting foul by T. Black (drawn by A. Bargnani),,52,49
197,2,2:15.0,A. Bargnani makes free throw 1 of 1,,53,49
198,2,2:04.0,,W. Ellington makes 3-pt jump shot from 26 ft,53,52
199,2,1:45.0,Personal foul by W. Johnson (drawn by A. Bargnani),,53,52
200,2,1:45.0,A. Bargnani makes free throw 1 of 2,,54,52
201,2,1:45.0,A. Bargnani makes free throw 2 of 2,,55,52
202,2,1:34.0,,J. Clarkson misses 2-pt jump shot from 8 ft,55,52
203,2,1:33.0,Defensive rebound by L. Amundson,,55,52
204,2,1:27.0,L. Thomas makes 2-pt jump shot from 17 ft (assist by S. Larkin),,57,52
205,2,1:12.0,,Turnover by J. Hill (lost ball),57,52
206,2,0:49.0,Personal block foul by T. Black (drawn by S. Larkin),,57,52
207,2,0:49.0,S. Larkin misses free throw 1 of 2,,57,52
208,2,0:49.0,Offensive rebound by Team,,57,52
209,2,0:49.0,,E. Davis enters the game for T. Black,57,52
210,2,0:49.0,S. Larkin makes free throw 2 of 2,,58,52
211,2,0:39.0,,W. Ellington makes 2-pt jump shot from 12 ft,58,54
212,2,0:27.0,L. Thomas misses 2-pt jump shot from 11 ft,,58,54
213,2,0:26.0,Offensive rebound by L. Amundson,,58,54
214,2,0:25.0,L. Amundson makes 2-pt layup from 2 ft,,60,54
215,2,0:04.0,,J. Hill misses 2-pt jump shot from 17 ft,60,54
216,2,0:01.0,,Offensive rebound by E. Davis,60,54
217,2,0:00.0,,E. Davis misses 2-pt hook shot from 5 ft,60,54
218,2,0:00.0,,Offensive rebound by Team,60,54
219,3,11:45.0,,Turnover by T. Black (lost ball; steal by L. Galloway),60,54
220,3,11:41.0,L. Galloway misses 2-pt layup from 2 ft (block by W. Johnson),,60,54
221,3,11:37.0,,Defensive rebound by T. Black,60,54
222,3,11:23.0,,J. Clarkson makes 3-pt jump shot from 27 ft (assist by W. Ellington),60,57
223,3,11:02.0,A. Bargnani makes 2-pt jump shot from 14 ft (assist by L. Amundson),,62,57
224,3,10:35.0,,W. Ellington misses 2-pt layup from 2 ft (block by L. Amundson),62,57
225,3,10:33.0,Defensive rebound by L. Amundson,,62,57
226,3,10:12.0,A. Bargnani misses 2-pt jump shot from 6 ft,,62,57
227,3,10:11.0,,Defensive rebound by J. Hill,62,57
228,3,10:03.0,,Turnover by W. Johnson (lost ball; steal by L. Thomas),62,57
229,3,9:50.0,L. Amundson misses 2-pt layup from 2 ft,,62,57
230,3,9:46.0,,Defensive rebound by T. Black,62,57
231,3,9:37.0,,J. Hill makes 2-pt jump shot from 19 ft (assist by J. Clarkson),62,59
232,3,9:37.0,New York full timeout,,62,59
233,3,9:26.0,A. Shved makes 3-pt jump shot from 25 ft (assist by L. Galloway),,65,59
234,3,9:02.0,,J. Clarkson misses 3-pt jump shot from 25 ft,65,59
235,3,9:01.0,Defensive rebound by L. Amundson,,65,59
236,3,8:45.0,A. Bargnani misses 2-pt jump shot from 19 ft,,65,59
237,3,8:43.0,,Defensive rebound by W. Johnson,65,59
238,3,8:37.0,,Turnover by J. Clarkson (lost ball; steal by L. Amundson),65,59
239,3,8:20.0,Personal foul by W. Johnson (drawn by A. Bargnani),,65,59
240,3,8:13.0,L. Thomas makes 2-pt layup from 2 ft (assist by A. Bargnani),,67,59
241,3,7:52.0,,T. Black makes 2-pt hook shot from 5 ft,67,61
242,3,7:25.0,L. Thomas misses 2-pt jump shot from 15 ft,,67,61
243,3,7:24.0,,Defensive rebound by J. Clarkson,67,61
244,3,7:08.0,,J. Clarkson misses 2-pt layup from 3 ft,67,61
245,3,7:08.0,Defensive rebound by Team,,67,61
246,3,7:08.0,,Loose ball foul by T. Black (drawn by L. Amundson),67,61
247,3,6:55.0,A. Shved misses 2-pt jump shot from 18 ft,,67,61
248,3,6:54.0,,Defensive rebound by J. Clarkson,67,61
249,3,6:51.0,,Shooting foul by L. Thomas (drawn by W. Ellington),67,61
250,3,6:51.0,,W. Ellington misses free throw 1 of 2,67,61
251,3,6:51.0,,Offensive rebound by Team,67,61
252,3,6:51.0,,W. Ellington makes free throw 2 of 2,67,62
253,3,6:38.0,A. Bargnani misses 2-pt hook shot from 5 ft,,67,62
254,3,6:37.0,,Defensive rebound by T. Black,67,62
255,3,6:30.0,,W. Johnson misses 3-pt jump shot from 24 ft,67,62
256,3,6:29.0,Defensive rebound by A. Shved,,67,62
257,3,6:18.0,L. Thomas makes 2-pt jump shot from 20 ft (assist by L. Galloway),,69,62
258,3,5:54.0,,J. Hill misses 2-pt hook shot from 6 ft,69,62
259,3,5:53.0,Defensive rebound by A. Shved,,69,62
260,3,5:44.0,L. Galloway misses 3-pt jump shot from 25 ft,,69,62
261,3,5:43.0,,Defensive rebound by Team,69,62
262,3,5:43.0,,J. Lin enters the game for W. Ellington,69,62
263,3,5:43.0,,E. Davis enters the game for T. Black,69,62
264,3,5:35.0,,Personal foul by L. Thomas (drawn by W. Johnson),69,62
265,3,5:35.0,T. Hardaway enters the game for A. Shved,,69,62
266,3,5:35.0,C. Early enters the game for L. Thomas,,69,62
267,3,5:31.0,,Turnover by J. Lin (traveling),69,62
268,3,5:16.0,L. Amundson makes 2-pt jump shot from 4 ft (assist by T. Hardaway),,71,62
269,3,4:56.0,,Shooting block foul by L. Amundson (drawn by J. Hill),71,62
270,3,4:56.0,,J. Hill misses free throw 1 of 2,71,62
271,3,4:56.0,,Offensive rebound by Team,71,62
272,3,4:56.0,,J. Hill makes free throw 2 of 2,71,63
273,3,4:43.0,Turnover by L. Galloway (bad pass; steal by E. Davis),,71,63
274,3,4:38.0,,Turnover by J. Lin (bad pass; steal by L. Galloway),71,63
275,3,4:34.0,T. Hardaway makes 2-pt dunk at rim (assist by L. Galloway),,73,63
276,3,4:14.0,,J. Hill misses 2-pt jump shot from 16 ft,73,63
277,3,4:12.0,,Offensive rebound by Team,73,63
278,3,4:12.0,C. Aldrich enters the game for L. Amundson,,73,63
279,3,4:12.0,,C. Boozer enters the game for J. Hill,73,63
280,3,4:10.0,,J. Clarkson misses 2-pt jump shot from 17 ft,73,63
281,3,4:08.0,Defensive rebound by T. Hardaway,,73,63
282,3,3:52.0,C. Early makes 2-pt layup from 2 ft (assist by C. Aldrich),,75,63
283,3,3:52.0,,LA Lakers full timeout,75,63
284,3,3:52.0,J. Smith enters the game for A. Bargnani,,75,63
285,3,3:32.0,,J. Lin misses 3-pt jump shot from 26 ft,75,63
286,3,3:31.0,Defensive rebound by Team,,75,63
287,3,3:29.0,,J. Brown enters the game for J. Clarkson,75,63
288,3,3:15.0,Turnover by L. Galloway (bad pass; steal by C. Boozer),,75,63
289,3,3:11.0,,W. Johnson misses 2-pt layup from 2 ft,75,63
290,3,3:09.0,,Offensive rebound by E. Davis,75,63
291,3,3:09.0,,E. Davis misses 2-pt tip-in from 2 ft,75,63
292,3,3:09.0,Defensive rebound by Team,,75,63
293,3,3:09.0,,Loose ball foul by W. Johnson (drawn by C. Aldrich),75,63
294,3,2:47.0,C. Aldrich misses 2-pt hook shot from 11 ft,,75,63
295,3,2:44.0,,Defensive rebound by C. Boozer,75,63
296,3,2:36.0,,W. Johnson misses 3-pt jump shot from 23 ft,75,63
297,3,2:35.0,,Offensive rebound by E. Davis,75,63
298,3,2:33.0,,W. Johnson makes 2-pt layup from 2 ft (assist by E. Davis),75,65
299,3,2:15.0,Turnover by T. Hardaway (bad pass; steal by E. Davis),,75,65
300,3,2:11.0,,Turnover by J. Brown (bad pass; steal by C. Aldrich),75,65
301,3,2:07.0,C. Early misses 2-pt jump shot from 3 ft,,75,65
302,3,2:03.0,Offensive rebound by L. Galloway,,75,65
303,3,2:02.0,L. Galloway makes 2-pt dunk at rim,,77,65
304,3,1:51.0,,Personal foul by J. Smith (drawn by C. Boozer),77,65
305,3,1:51.0,S. Larkin enters the game for L. Galloway,,77,65
306,3,1:47.0,,J. Lin makes 2-pt layup from 1 ft,77,67
307,3,1:32.0,S. Larkin misses 2-pt layup from 4 ft (block by J. Lin),,77,67
308,3,1:31.0,,Defensive rebound by E. Davis,77,67
309,3,1:18.0,,J. Lin misses 2-pt jump shot from 7 ft (block by C. Early),77,67
310,3,1:17.0,,Offensive rebound by J. Lin,77,67
311,3,1:17.0,,Shooting foul by C. Early (drawn by J. Lin),77,67
312,3,1:17.0,,J. Lin makes free throw 1 of 2,77,68
313,3,1:17.0,,J. Lin makes free throw 2 of 2,77,69
314,3,0:57.0,T. Hardaway makes 3-pt jump shot from 25 ft,,80,69
315,3,0:48.0,,E. Davis makes 2-pt layup from 2 ft (assist by J. Lin),80,71
316,3,0:48.0,,Shooting foul by C. Aldrich (drawn by E. Davis),80,71
317,3,0:48.0,,E. Davis makes free throw 1 of 1,80,72
318,3,0:35.0,T. Hardaway misses 3-pt jump shot from 27 ft,,80,72
319,3,0:34.0,,Defensive rebound by E. Davis,80,72
320,3,0:17.0,,Shooting foul by S. Larkin (drawn by J. Lin),80,72
321,3,0:17.0,,J. Lin makes free throw 1 of 2,80,73
322,3,0:17.0,A. Shved enters the game for C. Early,,80,73
323,3,0:17.0,,J. Lin makes free throw 2 of 2,80,74
324,3,0:08.0,Personal take foul by E. Davis (drawn by A. Shved),,80,74
325,4,11:35.0,S. Larkin makes 2-pt layup from 2 ft (assist by C. Aldrich),,82,74
326,4,11:21.0,,J. Lin makes 2-pt layup from 1 ft,82,76
327,4,10:58.0,J. Smith misses 2-pt jump shot from 18 ft,,82,76
328,4,10:57.0,,Defensive rebound by E. Davis,82,76
329,4,10:48.0,,J. Lin misses 2-pt jump shot from 19 ft,82,76
330,4,10:47.0,Defensive rebound by C. Aldrich,,82,76
331,4,10:29.0,Shooting foul by E. Davis (drawn by C. Aldrich),,82,76
332,4,10:29.0,C. Aldrich misses free throw 1 of 2,,82,76
333,4,10:29.0,Offensive rebound by Team,,82,76
334,4,10:29.0,C. Aldrich makes free throw 2 of 2,,83,76
335,4,10:17.0,,C. Boozer misses 2-pt jump shot from 19 ft,83,76
336,4,10:16.0,Defensive rebound by C. Early,,83,76
337,4,10:01.0,Turnover by S. Larkin (bad pass; steal by E. Davis),,83,76
338,4,9:56.0,,C. Boozer makes 2-pt layup from 2 ft (assist by J. Brown),83,78
339,4,9:37.0,Shooting foul by R. Kelly (drawn by C. Early),,83,78
340,4,9:37.0,C. Early makes free throw 1 of 2,,84,78
341,4,9:37.0,C. Early makes free throw 2 of 2,,85,78
342,4,9:24.0,,C. Boozer makes 2-pt layup from 2 ft (assist by J. Lin),85,80
343,4,9:09.0,T. Hardaway makes 2-pt layup from 2 ft,,87,80
344,4,8:49.0,,J. Brown misses 3-pt jump shot from 24 ft,87,80
345,4,8:48.0,,Offensive rebound by J. Lin,87,80
346,4,8:44.0,,Turnover by C. Boozer (traveling),87,80
347,4,8:44.0,Official timeout,,87,80
348,4,8:44.0,A. Bargnani enters the game for C. Aldrich,,87,80
349,4,8:44.0,A. Shved enters the game for S. Larkin,,87,80
350,4,8:30.0,C. Early makes 3-pt jump shot from 22 ft (assist by A. Shved),,90,80
351,4,8:08.0,,Turnover by C. Boozer (lost ball),90,80
352,4,7:54.0,A. Shved misses 2-pt layup from 2 ft,,90,80
353,4,7:52.0,,Defensive rebound by J. Brown,90,80
354,4,7:40.0,,C. Boozer misses 2-pt jump shot from 3 ft (block by C. Early),90,80
355,4,7:38.0,Defensive rebound by A. Shved,,90,80
356,4,7:32.0,C. Early misses 2-pt jump shot from 19 ft,,90,80
357,4,7:31.0,,Defensive rebound by E. Davis,90,80
358,4,7:15.0,,J. Brown misses 3-pt jump shot from 24 ft,90,80
359,4,7:14.0,Defensive rebound by A. Shved,,90,80
360,4,7:07.0,Shooting foul by C. Boozer (drawn by A. Bargnani),,90,80
361,4,7:07.0,A. Bargnani misses free throw 1 of 2,,90,80
362,4,7:07.0,Offensive rebound by Team,,90,80
363,4,7:07.0,,J. Clarkson enters the game for J. Brown,90,80
364,4,7:07.0,,W. Ellington enters the game for J. Lin,90,80
365,4,7:07.0,A. Bargnani misses free throw 2 of 2,,90,80
366,4,7:05.0,,Defensive rebound by C. Boozer,90,80
367,4,6:44.0,,C. Boozer misses 2-pt jump shot from 14 ft,90,80
368,4,6:42.0,,Offensive rebound by Team,90,80
369,4,6:42.0,,Turnover by Team (shot clock),90,80
370,4,6:24.0,T. Hardaway misses 3-pt jump shot from 26 ft,,90,80
371,4,6:23.0,,Defensive rebound by C. Boozer,90,80
372,4,6:05.0,,C. Boozer misses 2-pt layup from 2 ft,90,80
373,4,6:05.0,Defensive rebound by Team,,90,80
374,4,6:05.0,,Loose ball foul by E. Davis (drawn by J. Smith),90,80
375,4,6:05.0,,W. Johnson enters the game for R. Kelly,90,80
376,4,6:05.0,,Technical foul by C. Boozer,90,80
377,4,6:05.0,T. Hardaway makes technical free throw,,91,80
378,4,5:43.0,Shooting foul by E. Davis (drawn by A. Shved),,91,80
379,4,5:43.0,,LA Lakers full timeout,91,80
380,4,5:43.0,,J. Hill enters the game for C. Boozer,91,80
381,4,5:43.0,,T. Black enters the game for E. Davis,91,80
382,4,5:43.0,A. Shved makes free throw 1 of 2,,92,80
383,4,5:43.0,A. Shved misses free throw 2 of 2,,92,80
384,4,5:42.0,,Defensive rebound by J. Hill,92,80
385,4,5:26.0,,W. Ellington misses 3-pt jump shot from 25 ft,92,80
386,4,5:25.0,,Offensive rebound by W. Johnson,92,80
387,4,5:23.0,,W. Johnson makes 2-pt jump shot from 18 ft,92,82
388,4,5:02.0,T. Hardaway misses 2-pt jump shot from 17 ft,,92,82
