,QUARTER,TIME_REMAINING,DETROIT_ACTION,CLEVELAND_ACTION,DETROIT_SCORE,CLEVELAND_SCORE
70,1,4:01.0,,T. Mozgov makes free throw 2 of 2,7,24
71,1,3:48.0,K. Caldwell-Pope misses 2-pt layup from 1 ft,,7,24
72,1,3:47.0,Offensive rebound by A. Drummond,,7,24
73,1,3:47.0,Turnover by Team (illegal assist),,7,24
74,1,3:30.0,,K. Irving makes 3-pt jump shot from 24 ft (assist by I. Shumpert),7,27
75,1,3:17.0,G. Monroe misses 2-pt jump shot from 3 ft (block by K. Love),,7,27
76,1,3:17.0,Offensive rebound by Team,,7,27
77,1,3:17.0,A. Tolliver enters the game for G. Monroe,,7,27
78,1,3:17.0,J. Meeks enters the game for K. Caldwell-Pope,,7,27
79,1,3:17.0,,T. Thompson enters the game for T. Mozgov,7,27
80,1,3:12.0,R. Jackson misses 2-pt layup from 2 ft (block by T. Thompson),,7,27
81,1,3:12.0,Offensive rebound by Team,,7,27
82,1,3:12.0,,Loose ball foul by K. Love (drawn by A. Drummond),7,27
83,1,3:04.0,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),,9,27
84,1,2:37.0,,I. Shumpert misses 2-pt jump shot from 19 ft,9,27
85,1,2:35.0,Defensive rebound by A. Tolliver,,9,27
86,1,2:28.0,Q. Miller misses 3-pt jump shot from 24 ft,,9,27
87,1,2:27.0,,Defensive rebound by K. Irving,9,27
88,1,2:17.0,,J. Smith misses 3-pt jump shot from 31 ft,9,27
89,1,2:16.0,Defensive rebound by A. Drummond,,9,27
90,1,2:13.0,,M. Dellavedova enters the game for K. Irving,9,27
91,1,2:13.0,,L. James enters the game for J. Smith,9,27
92,1,2:05.0,C. Butler enters the game for Q. Miller,,9,27
93,1,1:56.0,A. Drummond makes 2-pt layup at rim (assist by R. Jackson),,11,27
94,1,1:39.0,,K. Love makes 3-pt jump shot from 24 ft (assist by M. Dellavedova),11,30
95,1,1:25.0,Turnover by R. Jackson (step out of bounds),,11,30
96,1,1:25.0,,J. Jones enters the game for K. Love,11,30
97,1,1:09.0,,Offensive foul by I. Shumpert (drawn by R. Jackson),11,30
98,1,1:09.0,,Turnover by I. Shumpert (offensive foul),11,30
99,1,0:57.0,C. Butler makes 3-pt jump shot from 25 ft (assist by R. Jackson),,14,30
100,1,0:34.0,,J. Jones makes 3-pt jump shot from 26 ft (assist by L. James),14,33
101,1,0:19.0,A. Tolliver misses 2-pt jump shot from 17 ft,,14,33
102,1,0:17.0,Offensive rebound by A. Drummond,,14,33
103,1,0:17.0,A. Drummond misses 2-pt tip-in from 1 ft,,14,33
104,1,0:15.0,,Defensive rebound by L. James,14,33
105,1,0:00.0,,I. Shumpert makes 3-pt jump shot from 24 ft (assist by M. Dellavedova),14,36
106,2,11:38.0,,I. Shumpert misses 3-pt jump shot from 23 ft,14,36
107,2,11:37.0,Defensive rebound by A. Tolliver,,14,36
108,2,11:17.0,J. Meeks makes 2-pt jump shot from 17 ft (assist by G. Monroe),,16,36
109,2,10:58.0,,Shooting foul by G. Monroe (drawn by L. James),16,36
110,2,10:58.0,,L. James misses free throw 1 of 2,16,36
111,2,10:58.0,,Offensive rebound by Team,16,36
112,2,10:58.0,,L. James makes free throw 2 of 2,16,37
113,2,10:41.0,Shooting foul by T. Thompson (drawn by C. Butler),,16,37
114,2,10:41.0,C. Butler makes free throw 1 of 2,,17,37
115,2,10:41.0,C. Butler misses free throw 2 of 2,,17,37
116,2,10:39.0,,Defensive rebound by I. Shumpert,17,37
117,2,10:20.0,,T. Thompson makes 2-pt hook shot from 12 ft (assist by M. Dellavedova),17,39
118,2,10:05.0,J. Lucas III misses 2-pt jump shot from 20 ft,,17,39
119,2,10:03.0,,Defensive rebound by I. Shumpert,17,39
120,2,9:54.0,,J. Jones makes 2-pt jump shot from 17 ft (assist by L. James),17,41
121,2,9:40.0,J. Meeks misses 2-pt layup from 1 ft,,17,41
122,2,9:37.0,,Defensive rebound by L. James,17,41
123,2,9:27.0,,Shooting foul by C. Butler (drawn by L. James),17,41
124,2,9:27.0,,L. James makes free throw 1 of 2,17,42
125,2,9:27.0,,L. James makes free throw 2 of 2,17,43
126,2,9:05.0,Shooting foul by I. Shumpert (drawn by J. Meeks),,17,43
127,2,9:05.0,J. Meeks makes free throw 1 of 2,,18,43
128,2,9:05.0,J. Meeks makes free throw 2 of 2,,19,43
129,2,8:42.0,,L. James misses 2-pt jump shot from 3 ft,19,43
130,2,8:40.0,,Offensive rebound by L. James,19,43
131,2,8:40.0,,L. James makes 2-pt tip-in at rim,19,45
132,2,8:31.0,J. Meeks makes 2-pt layup at rim (assist by C. Butler),,21,45
133,2,8:15.0,,T. Thompson makes 2-pt jump shot from 5 ft,21,47
134,2,7:54.0,A. Tolliver makes 2-pt hook shot from 12 ft (assist by C. Butler),,23,47
135,2,7:30.0,,I. Shumpert misses 2-pt jump shot from 7 ft,23,47
136,2,7:30.0,Defensive rebound by Team,,23,47
137,2,7:30.0,Official timeout,,23,47
138,2,7:30.0,,K. Love enters the game for L. James,23,47
139,2,7:30.0,,K. Irving enters the game for I. Shumpert,23,47
140,2,7:30.0,,J. Smith enters the game for J. Jones,23,47
141,2,7:21.0,J. Lucas III misses 2-pt jump shot from 19 ft,,23,47
142,2,7:20.0,,Defensive rebound by K. Love,23,47
143,2,7:11.0,,K. Irving makes 2-pt layup from 1 ft,23,49
144,2,6:47.0,G. Monroe makes 2-pt hook shot from 5 ft (assist by J. Lucas III),,25,49
145,2,6:31.0,,Turnover by K. Love (lost ball),25,49
146,2,6:31.0,Q. Miller enters the game for C. Butler,,25,49
147,2,6:31.0,R. Jackson enters the game for J. Lucas III,,25,49
148,2,6:08.0,G. Monroe makes 2-pt hook shot from 7 ft,,27,49
149,2,5:55.0,,T. Thompson misses 2-pt layup from 1 ft,27,49
150,2,5:54.0,Defensive rebound by R. Jackson,,27,49
151,2,5:47.0,R. Jackson misses 2-pt layup at rim,,27,49
152,2,5:45.0,Offensive rebound by Q. Miller,,27,49
153,2,5:45.0,Q. Miller misses 2-pt layup from 1 ft (block by T. Thompson),,27,49
154,2,5:42.0,,Defensive rebound by T. Thompson,27,49
155,2,5:35.0,,K. Irving misses 3-pt jump shot from 25 ft,27,49
156,2,5:32.0,Defensive rebound by Team,,27,49
157,2,5:32.0,,Cleveland full timeout,27,49
158,2,5:32.0,,T. Mozgov enters the game for T. Thompson,27,49
159,2,5:16.0,J. Meeks makes 3-pt jump shot from 24 ft,,30,49
160,2,4:55.0,,T. Mozgov misses 2-pt jump shot from 4 ft (block by Q. Miller),30,49
161,2,4:53.0,Defensive rebound by G. Monroe,,30,49
162,2,4:49.0,R. Jackson misses 2-pt jump shot from 3 ft (block by J. Smith),,30,49
163,2,4:49.0,Offensive rebound by Team,,30,49
164,2,4:40.0,Shooting foul by T. Mozgov (drawn by G. Monroe),,30,49
165,2,4:40.0,G. Monroe makes free throw 1 of 2,,31,49
166,2,4:40.0,G. Monroe misses free throw 2 of 2,,31,49
167,2,4:39.0,,Defensive rebound by T. Mozgov,31,49
168,2,4:21.0,,K. Love misses 3-pt jump shot from 24 ft,31,49
169,2,4:20.0,Defensive rebound by J. Meeks,,31,49
170,2,4:10.0,Shooting foul by T. Mozgov (drawn by G. Monroe),,31,49
171,2,4:10.0,G. Monroe makes free throw 1 of 2,,32,49
172,2,4:10.0,,M. Miller enters the game for M. Dellavedova,32,49
173,2,4:10.0,G. Monroe makes free throw 2 of 2,,33,49
174,2,3:53.0,,T. Mozgov misses 2-pt hook shot from 8 ft,33,49
175,2,3:48.0,Defensive rebound by Q. Miller,,33,49
176,2,3:43.0,Q. Miller misses 3-pt jump shot from 25 ft,,33,49
177,2,3:42.0,,Defensive rebound by J. Smith,33,49
178,2,3:31.0,,Turnover by T. Mozgov (lost ball; steal by Q. Miller),33,49
179,2,3:22.0,R. Jackson makes 2-pt layup at rim,,35,49
180,2,3:19.0,,Cleveland full timeout,35,49
181,2,3:19.0,A. Drummond enters the game for G. Monroe,,35,49
182,2,3:04.0,,K. Irving makes 2-pt layup from 1 ft (assist by M. Miller),35,51
183,2,2:49.0,Q. Miller misses 3-pt jump shot from 24 ft,,35,51
184,2,2:48.0,Offensive rebound by A. Tolliver,,35,51
185,2,2:46.0,J. Meeks misses 2-pt jump shot from 15 ft,,35,51
186,2,2:45.0,Offensive rebound by Team,,35,51
187,2,2:45.0,Personal foul by M. Miller (drawn by A. Drummond),,35,51
188,2,2:45.0,A. Drummond misses free throw 1 of 2,,35,51
189,2,2:45.0,Offensive rebound by Team,,35,51
190,2,2:45.0,,L. James enters the game for K. Love,35,51
191,2,2:45.0,A. Drummond misses free throw 2 of 2,,35,51
192,2,2:44.0,,Defensive rebound by L. James,35,51
193,2,2:33.0,,T. Mozgov makes 2-pt dunk at rim (assist by L. James),35,53
194,2,2:20.0,R. Jackson misses 2-pt layup from 1 ft,,35,53
195,2,2:20.0,,Defensive rebound by Team,35,53
196,2,2:20.0,Loose ball foul by A. Drummond (drawn by K. Irving),,35,53
197,2,2:05.0,,J. Smith makes 3-pt jump shot from 22 ft (assist by L. James),35,56
198,2,1:48.0,Q. Miller misses 2-pt jump shot from 4 ft (block by L. James),,35,56
199,2,1:46.0,,Defensive rebound by T. Mozgov,35,56
200,2,1:32.0,,J. Smith makes 3-pt jump shot from 26 ft (assist by K. Irving),35,59
201,2,1:15.0,A. Drummond makes 2-pt dunk at rim (assist by A. Tolliver),,37,59
202,2,0:49.0,,T. Mozgov misses 2-pt layup from 1 ft,37,59
203,2,0:47.0,Defensive rebound by A. Tolliver,,37,59
204,2,0:41.0,R. Jackson misses 3-pt jump shot from 24 ft,,37,59
205,2,0:40.0,,Defensive rebound by T. Mozgov,37,59
206,2,0:31.0,,J. Smith makes 3-pt jump shot from 24 ft (assist by L. James),37,62
207,2,0:08.0,A. Tolliver misses 3-pt jump shot from 23 ft,,37,62
208,2,0:07.0,,Defensive rebound by L. James,37,62
209,2,0:00.0,,T. Mozgov misses 2-pt layup at rim,37,62
210,2,0:00.0,Defensive rebound by A. Tolliver,,37,62
211,3,11:48.0,,L. James misses 2-pt jump shot from 13 ft,37,62
212,3,11:45.0,,Offensive rebound by T. Mozgov,37,62
213,3,11:27.0,,M. Dellavedova misses 2-pt layup from 2 ft (block by A. Drummond),37,62
214,3,11:25.0,Defensive rebound by K. Caldwell-Pope,,37,62
215,3,11:23.0,A. Drummond makes 2-pt layup from 1 ft (assist by K. Caldwell-Pope),,39,62
216,3,11:23.0,Shooting foul by T. Mozgov (drawn by A. Drummond),,39,62
217,3,11:23.0,A. Drummond misses free throw 1 of 1,,39,62
218,3,11:19.0,,Defensive rebound by T. Mozgov,39,62
219,3,11:07.0,,K. Love misses 3-pt jump shot from 23 ft,39,62
220,3,11:06.0,,Offensive rebound by Team,39,62
221,3,10:49.0,,T. Mozgov misses 2-pt jump shot from 6 ft,39,62
222,3,10:48.0,Defensive rebound by G. Monroe,,39,62
223,3,10:35.0,K. Caldwell-Pope makes 2-pt jump shot from 6 ft,,41,62
224,3,10:18.0,,J. Smith makes 3-pt jump shot from 25 ft (assist by L. James),41,65
225,3,10:17.0,Detroit full timeout,,41,65
226,3,9:59.0,G. Monroe makes 2-pt hook shot from 8 ft,,43,65
227,3,9:38.0,,Turnover by L. James (bad pass; steal by G. Monroe),43,65
228,3,9:36.0,Personal foul by J. Smith (drawn by K. Caldwell-Pope),,43,65
229,3,9:24.0,K. Caldwell-Pope makes 3-pt jump shot from 23 ft (assist by G. Monroe),,46,65
230,3,8:57.0,,T. Mozgov makes 2-pt jump shot from 16 ft (assist by L. James),46,67
231,3,8:42.0,G. Monroe makes 2-pt hook shot from 15 ft,,48,67
232,3,8:26.0,,M. Dellavedova misses 3-pt jump shot from 23 ft,48,67
233,3,8:25.0,Defensive rebound by G. Monroe,,48,67
234,3,8:06.0,G. Monroe misses 2-pt jump shot from 13 ft (block by K. Love),,48,67
235,3,8:03.0,,Defensive rebound by K. Love,48,67
236,3,7:58.0,,T. Mozgov makes 2-pt dunk at rim (assist by M. Dellavedova),48,69
237,3,7:29.0,K. Caldwell-Pope misses 2-pt jump shot from 17 ft,,48,69
238,3,7:28.0,Offensive rebound by K. Caldwell-Pope,,48,69
239,3,7:26.0,K. Caldwell-Pope makes 2-pt layup at rim,,50,69
240,3,7:15.0,,T. Mozgov makes 2-pt layup at rim (assist by L. James),50,71
241,3,7:08.0,Personal foul by M. Dellavedova (drawn by R. Jackson),,50,71
242,3,7:08.0,,T. Thompson enters the game for K. Love,50,71
243,3,6:49.0,R. Jackson makes 2-pt jump shot from 7 ft,,52,71
244,3,6:37.0,,L. James makes 3-pt jump shot from 25 ft (assist by J. Smith),52,74
245,3,6:22.0,C. Butler misses 3-pt jump shot from 24 ft,,52,74
246,3,6:21.0,,Defensive rebound by M. Dellavedova,52,74
247,3,6:12.0,,J. Smith misses 3-pt jump shot from 25 ft,52,74
248,3,6:11.0,Defensive rebound by A. Drummond,,52,74
249,3,5:59.0,R. Jackson misses 2-pt jump shot from 19 ft,,52,74
250,3,5:57.0,,Defensive rebound by J. Smith,52,74
251,3,5:50.0,,L. James makes 3-pt jump shot from 24 ft,52,77
252,3,5:28.0,C. Butler makes 3-pt jump shot from 24 ft (assist by R. Jackson),,55,77
253,3,5:16.0,,T. Mozgov misses 2-pt jump shot from 7 ft (block by A. Drummond),55,77
254,3,5:15.0,Defensive rebound by Team,,55,77
255,3,5:02.0,G. Monroe misses 2-pt jump shot from 16 ft,,55,77
256,3,5:02.0,Offensive rebound by Team,,55,77
257,3,5:02.0,,Loose ball foul by T. Mozgov (drawn by G. Monroe),55,77
258,3,5:02.0,,K. Perkins enters the game for T. Mozgov,55,77
259,3,4:50.0,C. Butler makes 3-pt jump shot from 24 ft (assist by K. Caldwell-Pope),,58,77
260,3,4:37.0,,L. James makes 2-pt layup at rim,58,79
261,3,4:21.0,Shooting foul by K. Perkins (drawn by R. Jackson),,58,79
262,3,4:21.0,R. Jackson misses free throw 1 of 2,,58,79
263,3,4:21.0,Offensive rebound by Team,,58,79
264,3,4:21.0,R. Jackson makes free throw 2 of 2,,59,79
265,3,4:11.0,,L. James misses 3-pt jump shot from 25 ft,59,79
266,3,4:09.0,,Offensive rebound by K. Perkins,59,79
267,3,4:05.0,,J. Smith makes 3-pt jump shot from 25 ft (assist by K. Perkins),59,82
268,3,3:50.0,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,,59,82
269,3,3:48.0,,Defensive rebound by L. James,59,82
270,3,3:37.0,,Turnover by K. Perkins (bad pass),59,82
271,3,3:37.0,A. Tolliver enters the game for G. Monroe,,59,82
272,3,3:22.0,K. Caldwell-Pope makes 2-pt jump shot from 12 ft,,61,82
273,3,3:06.0,,M. Dellavedova misses 2-pt layup from 3 ft (block by A. Drummond),61,82
274,3,3:06.0,,Offensive rebound by Team,61,82
275,3,2:56.0,,L. James makes 2-pt jump shot from 20 ft,61,84
276,3,2:39.0,R. Jackson makes 2-pt layup at rim,,63,84
277,3,2:21.0,,J. Smith makes 3-pt jump shot from 25 ft,63,87
278,3,2:04.0,C. Butler makes 3-pt jump shot from 26 ft (assist by A. Tolliver),,66,87
279,3,1:55.0,,J. Smith makes 3-pt jump shot from 30 ft (assist by L. James),66,90
280,3,1:37.0,C. Butler makes 3-pt jump shot from 28 ft (assist by A. Tolliver),,69,90
281,3,1:27.0,,Offensive foul by K. Perkins (drawn by C. Butler),69,90
282,3,1:27.0,,Turnover by K. Perkins (offensive foul),69,90
283,3,1:27.0,,Cleveland full timeout,69,90
284,3,1:27.0,,I. Shumpert enters the game for M. Dellavedova,69,90
285,3,1:27.0,J. Meeks enters the game for K. Caldwell-Pope,,69,90
286,3,1:15.0,A. Drummond makes 2-pt layup at rim (assist by R. Jackson),,71,90
287,3,1:00.0,,L. James misses 2-pt jump shot from 22 ft,71,90
288,3,0:59.0,,Offensive rebound by Team,71,90
289,3,0:42.0,,L. James makes 3-pt jump shot from 25 ft (assist by I. Shumpert),71,93
290,3,0:32.0,R. Jackson makes 2-pt jump shot from 15 ft,,73,93
291,3,0:08.0,,L. James misses 2-pt jump shot from 20 ft,73,93
292,3,0:06.0,Defensive rebound by J. Meeks,,73,93
293,3,0:00.0,C. Butler misses 3-pt jump shot from 25 ft,,73,93
294,3,0:00.0,Offensive rebound by Team,,73,93
295,4,11:43.0,A. Drummond misses 2-pt hook shot from 12 ft,,73,93
296,4,11:39.0,Offensive rebound by A. Tolliver,,73,93
297,4,11:23.0,Q. Miller misses 3-pt jump shot from 25 ft,,73,93
298,4,11:23.0,,Defensive rebound by Team,73,93
299,4,11:03.0,,L. James misses 2-pt jump shot from 7 ft,73,93
300,4,11:01.0,Defensive rebound by A. Tolliver,,73,93
301,4,10:51.0,A. Tolliver misses 3-pt jump shot from 22 ft (block by K. Perkins),,73,93
302,4,10:51.0,Offensive rebound by Team,,73,93
303,4,10:40.0,R. Jackson makes 3-pt jump shot from 24 ft,,76,93
304,4,10:19.0,,J. Smith misses 3-pt jump shot from 24 ft,76,93
305,4,10:18.0,Defensive rebound by A. Drummond,,76,93
306,4,10:12.0,R. Jackson makes 2-pt layup at rim,,78,93
307,4,9:58.0,,I. Shumpert misses 3-pt jump shot from 24 ft,78,93
308,4,9:57.0,,Offensive rebound by T. Thompson,78,93
309,4,9:57.0,,Personal foul by A. Tolliver (drawn by T. Thompson),78,93
310,4,9:57.0,,M. Dellavedova enters the game for J. Smith,78,93
311,4,9:47.0,,Shooting foul by Q. Miller (drawn by L. James),78,93
312,4,9:47.0,,L. James misses free throw 1 of 2,78,93
313,4,9:47.0,,Offensive rebound by Team,78,93
314,4,9:47.0,,K. Love enters the game for T. Thompson,78,93
315,4,9:47.0,,L. James makes free throw 2 of 2,78,94
316,4,9:25.0,A. Tolliver misses 3-pt jump shot from 22 ft,,78,94
317,4,9:24.0,,Defensive rebound by I. Shumpert,78,94
318,4,9:05.0,,L. James misses 2-pt jump shot from 21 ft,78,94
319,4,9:04.0,Defensive rebound by Q. Miller,,78,94
320,4,8:59.0,A. Drummond makes 2-pt layup at rim (assist by Q. Miller),,80,94
321,4,8:37.0,,K. Perkins makes 2-pt jump shot from 9 ft (assist by M. Dellavedova),80,96
322,4,8:22.0,Personal foul by K. Perkins (drawn by R. Jackson),,80,96
323,4,8:22.0,Official timeout,,80,96
324,4,8:09.0,R. Jackson misses 2-pt jump shot from 13 ft,,80,96
325,4,8:08.0,,Defensive rebound by L. James,80,96
326,4,7:44.0,,Turnover by Team (shot clock),80,96
327,4,7:41.0,Personal foul by M. Dellavedova (drawn by R. Jackson),,80,96
328,4,7:41.0,,M. Miller enters the game for L. James,80,96
329,4,7:23.0,J. Meeks misses 3-pt jump shot from 25 ft,,80,96
330,4,7:22.0,,Defensive rebound by K. Perkins,80,96
331,4,7:02.0,,K. Love makes 2-pt jump shot from 22 ft (assist by K. Perkins),80,98
332,4,6:53.0,Q. Miller misses 3-pt jump shot from 24 ft,,80,98
333,4,6:53.0,,Defensive rebound by I. Shumpert,80,98
334,4,6:42.0,,T. Mozgov enters the game for K. Perkins,80,98
335,4,6:32.0,,K. Love misses 3-pt jump shot from 29 ft,80,98
336,4,6:30.0,Defensive rebound by A. Drummond,,80,98
337,4,6:21.0,A. Tolliver misses 3-pt jump shot from 25 ft,,80,98
338,4,6:20.0,,Defensive rebound by I. Shumpert,80,98
339,4,6:04.0,,T. Mozgov misses 2-pt layup from 3 ft,80,98
340,4,6:03.0,Defensive rebound by A. Drummond,,80,98
341,4,5:51.0,A. Tolliver makes 2-pt jump shot from 17 ft (assist by R. Jackson),,82,98
342,4,5:35.0,,I. Shumpert misses 2-pt layup from 1 ft,82,98
343,4,5:33.0,Defensive rebound by Q. Miller,,82,98
344,4,5:27.0,J. Meeks makes 2-pt jump shot from 17 ft (assist by R. Jackson),,84,98
345,4,5:27.0,Shooting foul by I. Shumpert (drawn by J. Meeks),,84,98
346,4,5:27.0,,Cleveland full timeout,84,98
347,4,5:27.0,S. Williams enters the game for A. Tolliver,,84,98
348,4,5:27.0,K. Caldwell-Pope enters the game for Q. Miller,,84,98
349,4,5:27.0,J. Meeks makes free throw 1 of 1,,85,98
350,4,5:09.0,,Turnover by I. Shumpert (offensive goaltending),85,98
351,4,4:54.0,S. Williams misses 3-pt jump shot from 23 ft,,85,98
352,4,4:53.0,,Defensive rebound by M. Dellavedova,85,98
353,4,4:34.0,,M. Dellavedova makes 2-pt jump shot from 9 ft,85,100
354,4,4:22.0,R. Jackson misses 2-pt jump shot from 11 ft,,85,100
355,4,4:20.0,Offensive rebound by A. Drummond,,85,100
356,4,4:20.0,A. Drummond makes 2-pt tip-in at rim,,87,100
357,4,3:55.0,,T. Mozgov misses 2-pt jump shot from 12 ft,87,100
358,4,3:52.0,,Offensive rebound by I. Shumpert,87,100
359,4,3:52.0,,I. Shumpert makes 2-pt tip-in at rim,87,102
360,4,3:45.0,Detroit full timeout,,87,102
361,4,3:45.0,,J. Jones enters the game for K. Love,87,102
362,4,3:45.0,,K. Perkins enters the game for T. Mozgov,87,102
363,4,3:28.0,A. Drummond makes 2-pt layup at rim (assist by R. Jackson),,89,102
364,4,3:07.0,,Shooting foul by A. Drummond (drawn by K. Perkins),89,102
365,4,3:07.0,,K. Perkins misses free throw 1 of 2,89,102
366,4,3:07.0,,Offensive rebound by Team,89,102
367,4,3:07.0,,K. Perkins misses free throw 2 of 2,89,102
368,4,3:06.0,Defensive rebound by K. Caldwell-Pope,,89,102
369,4,2:54.0,Turnover by R. Jackson (bad pass; steal by I. Shumpert),,89,102
370,4,2:48.0,,I. Shumpert misses 2-pt dunk at rim,89,102
371,4,2:45.0,Defensive rebound by R. Jackson,,89,102
372,4,2:42.0,Shooting foul by I. Shumpert (drawn by R. Jackson),,89,102
373,4,2:42.0,R. Jackson makes free throw 1 of 2,,90,102
374,4,2:42.0,R. Jackson makes free throw 2 of 2,,91,102
375,4,2:19.0,,M. Dellavedova misses 2-pt jump shot from 14 ft,91,102
376,4,2:18.0,,Offensive rebound by Team,91,102
377,4,2:18.0,,Turnover by Team (shot clock),91,102
378,4,2:00.0,A. Drummond misses 2-pt hook shot from 11 ft,,91,102
379,4,1:55.0,,Defensive rebound by I. Shumpert,91,102
380,4,1:42.0,,J. Jones makes 3-pt jump shot from 25 ft (assist by K. Perkins),91,105
381,4,1:25.0,Turnover by R. Jackson (bad pass; steal by M. Miller),,91,105
382,4,1:03.0,,K. Perkins makes 2-pt jump shot from 5 ft (assist by I. Shumpert),91,107
383,4,0:49.0,R. Jackson makes 2-pt jump shot from 16 ft,,93,107
384,4,0:33.0,,Turnover by I. Shumpert (lost ball; steal by K. Caldwell-Pope),93,107
