,QUARTER,TIME_REMAINING,UTAH_ACTION,DENVER_ACTION,UTAH_SCORE,DENVER_SCORE
82,1,2:14.0,T. Burke misses 3-pt jump shot from 23 ft,,14,18
83,1,2:13.0,Offensive rebound by T. Booker,,14,18
84,1,2:02.0,T. Burke misses 2-pt jump shot from 5 ft,,14,18
85,1,2:01.0,,Defensive rebound by W. Chandler,14,18
86,1,1:55.0,,J. Hickson makes 2-pt dunk at rim (assist by W. Chandler),14,20
87,1,1:33.0,G. Hayward misses 3-pt jump shot from 25 ft,,14,20
88,1,1:29.0,Offensive rebound by T. Booker,,14,20
89,1,1:23.0,R. Gobert makes 2-pt layup from 1 ft (assist by G. Hayward),,16,20
90,1,1:11.0,,Turnover by J. Nelson (bad pass; steal by E. Millsap),16,20
91,1,1:05.0,E. Millsap makes 2-pt layup from 2 ft (assist by G. Hayward),,18,20
92,1,0:46.0,,W. Barton misses 2-pt jump shot from 15 ft,18,20
93,1,0:44.0,Defensive rebound by T. Burke,,18,20
94,1,0:20.0,E. Millsap makes 2-pt jump shot from 16 ft,,20,20
95,1,0:01.0,,J. Nelson makes 2-pt jump shot from 12 ft,20,22
96,2,11:45.0,Personal foul by W. Barton (drawn by G. Hayward),,20,22
97,2,11:37.0,G. Hayward misses 3-pt jump shot from 24 ft,,20,22
98,2,11:36.0,,Defensive rebound by J. Nurkić,20,22
99,2,11:25.0,,J. Hickson misses 2-pt layup from 1 ft (block by D. Favors),20,22
100,2,11:24.0,,Offensive rebound by Team,20,22
101,2,11:24.0,E. Millsap enters the game for G. Hayward,,20,22
102,2,11:15.0,,J. Hickson misses 2-pt layup at rim (block by T. Booker),20,22
103,2,11:12.0,Defensive rebound by T. Burke,,20,22
104,2,10:57.0,D. Favors misses 2-pt jump shot from 14 ft,,20,22
105,2,10:55.0,,Defensive rebound by W. Barton,20,22
106,2,10:46.0,,Turnover by W. Barton (lost ball; steal by T. Burke),20,22
107,2,10:42.0,Shooting foul by W. Barton (drawn by E. Millsap),,20,22
108,2,10:42.0,E. Millsap makes free throw 1 of 2,,21,22
109,2,10:42.0,C. Johnson enters the game for J. Ingles,,21,22
110,2,10:42.0,E. Millsap misses free throw 2 of 2,,21,22
111,2,10:41.0,,Defensive rebound by J. Nurkić,21,22
112,2,10:22.0,,J. Nelson makes 3-pt jump shot from 23 ft,21,25
113,2,10:07.0,T. Burke misses 2-pt jump shot from 17 ft,,21,25
114,2,10:05.0,,Defensive rebound by W. Barton,21,25
115,2,9:53.0,,J. Nurkić makes 2-pt layup from 2 ft (assist by J. Nelson),21,27
116,2,9:45.0,Personal foul by J. Nelson (drawn by E. Millsap),,21,27
117,2,9:45.0,D. Exum enters the game for E. Millsap,,21,27
118,2,9:45.0,,W. Chandler enters the game for W. Barton,21,27
119,2,9:36.0,D. Favors misses 2-pt jump shot from 15 ft,,21,27
120,2,9:35.0,,Defensive rebound by T. Lawson,21,27
121,2,9:27.0,,J. Nelson makes 3-pt jump shot from 25 ft (assist by W. Chandler),21,30
122,2,9:08.0,Turnover by D. Exum (bad pass; steal by J. Hickson),,21,30
123,2,9:04.0,,J. Hickson makes 2-pt layup at rim,21,32
124,2,8:42.0,Official timeout,,21,32
125,2,8:42.0,,K. Faried enters the game for J. Hickson,21,32
126,2,8:42.0,B. Cotton enters the game for T. Burke,,21,32
127,2,8:37.0,T. Booker misses 2-pt jump shot from 12 ft,,21,32
128,2,8:35.0,,Defensive rebound by J. Nurkić,21,32
129,2,8:27.0,,Personal foul by B. Cotton (drawn by J. Nelson),21,32
130,2,8:17.0,,W. Chandler misses 2-pt jump shot from 19 ft,21,32
131,2,8:16.0,Defensive rebound by D. Favors,,21,32
132,2,8:05.0,Personal foul by J. Nurkić (drawn by D. Favors),,21,32
133,2,7:56.0,Turnover by D. Favors (lost ball; steal by W. Chandler),,21,32
134,2,7:48.0,,T. Lawson makes 2-pt jump shot from 16 ft,21,34
135,2,7:44.0,Turnover by D. Favors (bad pass; steal by T. Lawson),,21,34
136,2,7:42.0,,Shooting foul by D. Favors (drawn by J. Nurkić),21,34
137,2,7:42.0,,J. Nurkić misses free throw 1 of 2,21,34
138,2,7:42.0,,Offensive rebound by Team,21,34
139,2,7:42.0,T. Burke enters the game for B. Cotton,,21,34
140,2,7:42.0,R. Gobert enters the game for D. Favors,,21,34
141,2,7:42.0,J. Ingles enters the game for C. Johnson,,21,34
142,2,7:42.0,,J. Nurkić makes free throw 2 of 2,21,35
143,2,7:25.0,Personal foul by W. Chandler (drawn by J. Ingles),,21,35
144,2,7:25.0,J. Ingles misses free throw 1 of 2,,21,35
145,2,7:25.0,Offensive rebound by Team,,21,35
146,2,7:25.0,J. Ingles makes free throw 2 of 2,,22,35
147,2,7:07.0,,T. Lawson misses 2-pt layup from 2 ft,22,35
148,2,7:06.0,,Offensive rebound by K. Faried,22,35
149,2,7:01.0,,W. Chandler misses 3-pt jump shot from 23 ft,22,35
150,2,6:59.0,,Offensive rebound by J. Nelson,22,35
151,2,6:58.0,Offensive charge foul by K. Faried (drawn by T. Booker),,22,35
152,2,6:58.0,,Turnover by K. Faried (offensive foul),22,35
153,2,6:58.0,,J. Lauvergne enters the game for K. Faried,22,35
154,2,6:34.0,J. Ingles misses 2-pt jump shot from 9 ft,,22,35
155,2,6:32.0,,Defensive rebound by J. Lauvergne,22,35
156,2,6:28.0,,Turnover by J. Lauvergne (bad pass; steal by T. Booker),22,35
157,2,6:25.0,T. Burke makes 2-pt layup from 1 ft (assist by T. Booker),,24,35
158,2,6:15.0,,Turnover by T. Lawson (bad pass),24,35
159,2,5:55.0,T. Booker makes 2-pt dunk at rim (assist by R. Gobert),,26,35
160,2,5:40.0,,J. Nurkić misses 2-pt hook shot from 3 ft,26,35
161,2,5:39.0,Defensive rebound by R. Gobert,,26,35
162,2,5:31.0,Shooting block foul by J. Nurkić (drawn by R. Gobert),,26,35
163,2,5:31.0,,Denver full timeout,26,35
164,2,5:31.0,,R. Foye enters the game for J. Nelson,26,35
165,2,5:31.0,J. Evans enters the game for T. Booker,,26,35
166,2,5:31.0,R. Gobert makes free throw 1 of 2,,27,35
167,2,5:31.0,R. Gobert makes free throw 2 of 2,,28,35
168,2,5:16.0,,R. Foye misses 3-pt jump shot from 24 ft,28,35
169,2,5:15.0,Defensive rebound by T. Burke,,28,35
170,2,5:00.0,J. Ingles makes 3-pt jump shot from 25 ft (assist by T. Burke),,31,35
171,2,4:55.0,,Denver full timeout,31,35
172,2,4:55.0,,D. Gallinari enters the game for J. Nurkić,31,35
173,2,4:55.0,G. Hayward enters the game for D. Exum,,31,35
174,2,4:47.0,,D. Gallinari misses 2-pt layup from 2 ft,31,35
175,2,4:46.0,,Offensive rebound by D. Gallinari,31,35
176,2,4:45.0,,D. Gallinari makes 2-pt layup from 2 ft,31,37
177,2,4:30.0,Turnover by R. Gobert (bad pass; steal by W. Chandler),,31,37
178,2,4:25.0,,T. Lawson makes 2-pt layup from 1 ft (assist by W. Chandler),31,39
179,2,4:16.0,G. Hayward misses 2-pt layup from 2 ft (block by T. Lawson),,31,39
180,2,4:15.0,,Defensive rebound by Team,31,39
181,2,3:57.0,,D. Gallinari makes 3-pt jump shot from 26 ft (assist by T. Lawson),31,42
182,2,3:32.0,G. Hayward misses 2-pt jump shot from 4 ft,,31,42
183,2,3:31.0,,Defensive rebound by W. Chandler,31,42
184,2,3:25.0,,Turnover by J. Lauvergne (3 sec),31,42
185,2,3:25.0,E. Millsap enters the game for J. Evans,,31,42
186,2,3:09.0,J. Ingles misses 3-pt jump shot from 25 ft,,31,42
187,2,3:07.0,,Defensive rebound by T. Lawson,31,42
188,2,3:01.0,,R. Foye makes 3-pt jump shot from 23 ft (assist by T. Lawson),31,45
189,2,3:01.0,Utah full timeout,,31,45
190,2,2:49.0,Shooting foul by D. Gallinari (drawn by E. Millsap),,31,45
191,2,2:49.0,E. Millsap misses free throw 1 of 2,,31,45
192,2,2:49.0,Offensive rebound by Team,,31,45
193,2,2:49.0,E. Millsap makes free throw 2 of 2,,32,45
194,2,2:42.0,,Personal foul by J. Ingles (drawn by D. Gallinari),32,45
195,2,2:29.0,,D. Gallinari misses 3-pt jump shot from 25 ft (block by E. Millsap),32,45
196,2,2:28.0,,Offensive rebound by Team,32,45
197,2,2:24.0,,D. Gallinari misses 3-pt jump shot from 28 ft,32,45
198,2,2:23.0,Defensive rebound by G. Hayward,,32,45
199,2,2:11.0,R. Gobert makes 2-pt dunk at rim (assist by T. Burke),,34,45
200,2,1:57.0,,Shooting foul by E. Millsap (drawn by T. Lawson),34,45
201,2,1:57.0,,T. Lawson makes free throw 1 of 2,34,46
202,2,1:57.0,J. Cooley enters the game for R. Gobert,,34,46
203,2,1:57.0,,J. Hickson enters the game for J. Lauvergne,34,46
204,2,1:57.0,,T. Lawson makes free throw 2 of 2,34,47
205,2,1:49.0,T. Burke misses 2-pt layup from 2 ft,,34,47
206,2,1:49.0,,Defensive rebound by Team,34,47
207,2,1:49.0,Loose ball foul by J. Cooley (drawn by D. Gallinari),,34,47
208,2,1:49.0,,J. Hickson misses free throw 1 of 2,34,47
209,2,1:49.0,,Offensive rebound by Team,34,47
210,2,1:49.0,R. Gobert enters the game for J. Cooley,,34,47
211,2,1:49.0,,J. Hickson makes free throw 2 of 2,34,48
212,2,1:33.0,Turnover by E. Millsap (bad pass; steal by D. Gallinari),,34,48
213,2,1:27.0,,J. Hickson makes 2-pt dunk at rim (assist by T. Lawson),34,50
214,2,1:11.0,T. Burke misses 3-pt jump shot from 24 ft,,34,50
215,2,1:10.0,,Defensive rebound by T. Lawson,34,50
216,2,1:04.0,,T. Lawson misses 2-pt jump shot from 11 ft,34,50
217,2,1:02.0,Defensive rebound by R. Gobert,,34,50
218,2,0:53.0,Shooting foul by D. Gallinari (drawn by G. Hayward),,34,50
219,2,0:53.0,G. Hayward makes free throw 1 of 2,,35,50
220,2,0:53.0,G. Hayward makes free throw 2 of 2,,36,50
221,2,0:43.0,,Shooting foul by E. Millsap (drawn by D. Gallinari),36,50
222,2,0:43.0,,D. Gallinari makes free throw 1 of 2,36,51
223,2,0:43.0,T. Booker enters the game for E. Millsap,,36,51
224,2,0:43.0,,D. Gallinari makes free throw 2 of 2,36,52
225,2,0:33.0,G. Hayward makes 3-pt jump shot from 25 ft (assist by T. Booker),,39,52
226,2,0:27.0,,Shooting foul by J. Ingles (drawn by J. Hickson),39,52
227,2,0:27.0,,J. Hickson misses free throw 1 of 2,39,52
228,2,0:27.0,,Offensive rebound by Team,39,52
229,2,0:27.0,,W. Barton enters the game for D. Gallinari,39,52
230,2,0:27.0,,G. Harris enters the game for W. Chandler,39,52
231,2,0:27.0,,J. Hickson misses free throw 2 of 2,39,52
232,2,0:26.0,Defensive rebound by G. Hayward,,39,52
233,2,0:04.0,T. Booker misses 3-pt jump shot from 23 ft,,39,52
234,2,0:03.0,Offensive rebound by T. Booker,,39,52
235,2,0:01.0,T. Booker misses 2-pt jump shot from 9 ft,,39,52
236,2,0:00.0,Offensive rebound by Team,,39,52
237,3,11:43.0,D. Favors misses 2-pt layup from 2 ft,,39,52
238,3,11:43.0,Offensive rebound by Team,,39,52
239,3,11:43.0,,Loose ball foul by D. Gallinari (drawn by D. Favors),39,52
240,3,11:28.0,Shooting foul by W. Chandler (drawn by D. Favors),,39,52
241,3,11:28.0,D. Favors makes free throw 1 of 2,,40,52
242,3,11:28.0,D. Favors misses free throw 2 of 2,,40,52
243,3,11:26.0,,Defensive rebound by D. Gallinari,40,52
244,3,11:03.0,,D. Gallinari misses 2-pt jump shot from 22 ft,40,52
245,3,11:02.0,Defensive rebound by D. Favors,,40,52
246,3,10:51.0,D. Favors makes 2-pt jump shot from 15 ft (assist by T. Burke),,42,52
247,3,10:41.0,,T. Lawson misses 2-pt layup from 1 ft,42,52
248,3,10:39.0,,Offensive rebound by W. Chandler,42,52
249,3,10:37.0,,D. Gallinari misses 3-pt jump shot from 25 ft,42,52
250,3,10:35.0,,Offensive rebound by K. Faried,42,52
251,3,10:30.0,Violation by R. Gobert (def goaltending),,42,52
252,3,10:30.0,,T. Lawson makes 2-pt layup from 2 ft,42,54
253,3,10:17.0,Turnover by D. Favors (lost ball),,42,54
254,3,9:58.0,,Turnover by T. Lawson (lost ball; steal by G. Hayward),42,54
255,3,9:54.0,G. Hayward makes 2-pt dunk at rim,,44,54
256,3,9:37.0,,R. Foye makes 3-pt jump shot from 25 ft (assist by W. Chandler),44,57
257,3,9:20.0,T. Burke makes 2-pt layup from 2 ft,,46,57
258,3,9:16.0,Violation by D. Favors (kicked ball),,46,57
259,3,9:09.0,,K. Faried makes 2-pt jump shot from 3 ft (assist by T. Lawson),46,59
260,3,8:44.0,D. Favors makes 2-pt layup from 1 ft (assist by T. Burke),,48,59
261,3,8:26.0,,D. Gallinari misses 2-pt jump shot from 21 ft,48,59
262,3,8:25.0,Defensive rebound by R. Gobert,,48,59
263,3,8:12.0,R. Gobert makes 2-pt dunk at rim (assist by G. Hayward),,50,59
264,3,8:07.0,,Denver full timeout,50,59
265,3,7:53.0,,K. Faried misses 2-pt layup from 1 ft,50,59
266,3,7:52.0,Defensive rebound by D. Favors,,50,59
267,3,7:42.0,D. Favors misses 2-pt jump shot from 15 ft,,50,59
268,3,7:39.0,Offensive rebound by R. Gobert,,50,59
269,3,7:39.0,R. Gobert misses 2-pt tip-in at rim,,50,59
270,3,7:37.0,,Defensive rebound by K. Faried,50,59
271,3,7:34.0,,Personal foul by G. Hayward (drawn by T. Lawson),50,59
272,3,7:19.0,,D. Gallinari misses 2-pt jump shot from 19 ft,50,59
273,3,7:18.0,Defensive rebound by T. Burke,,50,59
274,3,7:05.0,T. Burke misses 3-pt jump shot from 25 ft,,50,59
275,3,7:03.0,,Defensive rebound by R. Foye,50,59
276,3,6:54.0,,T. Lawson misses 2-pt jump shot from 15 ft,50,59
277,3,6:51.0,Defensive rebound by G. Hayward,,50,59
278,3,6:44.0,G. Hayward makes 2-pt jump shot from 14 ft,,52,59
279,3,6:26.0,,Personal foul by D. Favors (drawn by D. Gallinari),52,59
280,3,6:26.0,B. Cotton enters the game for T. Burke,,52,59
281,3,6:26.0,T. Booker enters the game for D. Favors,,52,59
282,3,6:14.0,,T. Lawson makes 2-pt jump shot from 11 ft,52,61
283,3,5:56.0,J. Ingles misses 2-pt jump shot from 17 ft,,52,61
284,3,5:53.0,,Defensive rebound by K. Faried,52,61
285,3,5:48.0,,R. Foye makes 3-pt jump shot from 25 ft (assist by K. Faried),52,64
286,3,5:28.0,G. Hayward misses 3-pt jump shot from 22 ft,,52,64
287,3,5:26.0,,Defensive rebound by W. Chandler,52,64
288,3,5:20.0,,R. Foye misses 3-pt jump shot from 22 ft,52,64
289,3,5:17.0,Defensive rebound by R. Gobert,,52,64
290,3,5:06.0,Turnover by G. Hayward (bad pass; steal by T. Lawson),,52,64
291,3,5:01.0,,W. Chandler makes 2-pt dunk at rim (assist by R. Foye),52,66
292,3,4:35.0,J. Ingles makes 2-pt jump shot from 18 ft,,54,66
293,3,4:13.0,,Turnover by T. Lawson (bad pass; steal by J. Ingles),54,66
294,3,4:08.0,B. Cotton makes 2-pt layup at rim (assist by T. Booker),,56,66
295,3,3:49.0,,R. Foye misses 2-pt layup from 2 ft (block by G. Hayward),56,66
296,3,3:47.0,Defensive rebound by R. Gobert,,56,66
297,3,3:40.0,B. Cotton misses 2-pt jump shot from 20 ft,,56,66
298,3,3:38.0,,Defensive rebound by D. Gallinari,56,66
299,3,3:38.0,,Personal foul by T. Booker (drawn by D. Gallinari),56,66
300,3,3:38.0,C. Johnson enters the game for R. Gobert,,56,66
301,3,3:38.0,E. Millsap enters the game for J. Ingles,,56,66
302,3,3:38.0,,J. Nelson enters the game for R. Foye,56,66
303,3,3:38.0,,J. Hickson enters the game for K. Faried,56,66
304,3,3:26.0,,Turnover by D. Gallinari (bad pass; steal by E. Millsap),56,66
305,3,3:20.0,C. Johnson misses 3-pt jump shot from 23 ft,,56,66
306,3,3:17.0,Offensive rebound by B. Cotton,,56,66
307,3,3:14.0,B. Cotton makes 2-pt jump shot from 16 ft,,58,66
308,3,3:06.0,,T. Lawson makes 2-pt layup from 2 ft,58,68
309,3,3:06.0,,Shooting foul by E. Millsap (drawn by T. Lawson),58,68
310,3,3:06.0,,T. Lawson misses free throw 1 of 1,58,68
311,3,3:05.0,Defensive rebound by G. Hayward,,58,68
312,3,2:51.0,Shooting block foul by W. Chandler (drawn by G. Hayward),,58,68
313,3,2:51.0,Utah full timeout,,58,68
314,3,2:51.0,,E. Green enters the game for T. Lawson,58,68
315,3,2:51.0,T. Burke enters the game for B. Cotton,,58,68
316,3,2:51.0,G. Hayward makes free throw 1 of 2,,59,68
317,3,2:51.0,G. Hayward makes free throw 2 of 2,,60,68
318,3,2:39.0,,J. Nelson misses 2-pt layup from 2 ft,60,68
319,3,2:37.0,,Offensive rebound by J. Hickson,60,68
320,3,2:37.0,,J. Hickson makes 2-pt tip-in at rim,60,70
321,3,2:17.0,T. Burke misses 2-pt jump shot from 13 ft,,60,70
322,3,2:16.0,,Defensive rebound by J. Hickson,60,70
323,3,2:05.0,,J. Nelson makes 3-pt jump shot from 26 ft (assist by J. Hickson),60,73
324,3,1:48.0,G. Hayward misses 3-pt jump shot from 24 ft,,60,73
325,3,1:46.0,Offensive rebound by Team,,60,73
326,3,1:46.0,J. Evans enters the game for G. Hayward,,60,73
327,3,1:46.0,,W. Barton enters the game for W. Chandler,60,73
328,3,1:35.0,T. Burke misses 3-pt jump shot from 25 ft,,60,73
329,3,1:33.0,,Defensive rebound by W. Barton,60,73
330,3,1:13.0,,D. Gallinari misses 3-pt jump shot from 26 ft,60,73
331,3,1:11.0,,Offensive rebound by W. Barton,60,73
332,3,1:07.0,,W. Barton makes 2-pt layup from 2 ft,60,75
333,3,0:56.0,Personal foul by W. Barton (drawn by J. Evans),,60,75
334,3,0:56.0,R. Gobert enters the game for T. Booker,,60,75
335,3,0:46.0,E. Millsap makes 3-pt jump shot from 25 ft (assist by J. Evans),,63,75
336,3,0:31.0,,J. Nelson misses 2-pt jump shot from 22 ft,63,75
337,3,0:30.0,Defensive rebound by E. Millsap,,63,75
338,3,0:11.0,Turnover by E. Millsap (bad pass),,63,75
339,3,0:01.0,,Turnover by J. Nelson (lost ball),63,75
340,3,0:01.0,,J. Lauvergne enters the game for D. Gallinari,63,75
341,4,11:43.0,,E. Green misses 3-pt jump shot from 25 ft,63,75
342,4,11:41.0,Defensive rebound by R. Gobert,,63,75
343,4,11:27.0,R. Gobert makes 2-pt dunk at rim (assist by D. Favors),,65,75
344,4,11:09.0,,W. Barton misses 2-pt layup from 2 ft (block by D. Favors),65,75
345,4,11:07.0,,Offensive rebound by W. Barton,65,75
346,4,11:02.0,,W. Barton makes 2-pt jump shot from 5 ft (assist by E. Green),65,77
347,4,10:48.0,J. Ingles misses 3-pt jump shot from 24 ft,,65,77
348,4,10:47.0,,Defensive rebound by J. Hickson,65,77
349,4,10:41.0,,E. Green makes 2-pt dunk at rim (assist by J. Nelson),65,79
350,4,10:34.0,Utah full timeout,,65,79
351,4,10:34.0,J. Evans enters the game for D. Favors,,65,79
352,4,10:16.0,Turnover by C. Johnson (step out of bounds),,65,79
353,4,10:00.0,,J. Nelson makes 2-pt jump shot from 21 ft,65,81
354,4,9:40.0,T. Burke makes 2-pt jump shot from 14 ft (assist by R. Gobert),,67,81
355,4,9:23.0,,W. Barton makes 3-pt jump shot from 24 ft,67,84
356,4,9:08.0,C. Johnson makes 3-pt jump shot from 23 ft (assist by J. Ingles),,70,84
357,4,8:54.0,,Turnover by J. Nelson (bad pass; steal by C. Johnson),70,84
358,4,8:46.0,R. Gobert makes 2-pt dunk at rim (assist by J. Ingles),,72,84
359,4,8:24.0,,J. Lauvergne misses 3-pt jump shot from 24 ft,72,84
360,4,8:23.0,Defensive rebound by J. Evans,,72,84
361,4,8:07.0,J. Ingles misses 3-pt jump shot from 25 ft,,72,84
362,4,8:06.0,,Defensive rebound by W. Barton,72,84
363,4,8:02.0,,W. Barton misses 2-pt layup from 1 ft (block by R. Gobert),72,84
364,4,8:01.0,,Offensive rebound by Team,72,84
365,4,8:01.0,G. Hayward enters the game for T. Burke,,72,84
366,4,8:01.0,B. Cotton enters the game for C. Johnson,,72,84
367,4,8:01.0,,K. Faried enters the game for J. Hickson,72,84
368,4,8:01.0,,W. Chandler enters the game for J. Lauvergne,72,84
369,4,7:57.0,,Shooting foul by J. Evans (drawn by K. Faried),72,84
370,4,7:57.0,,K. Faried makes free throw 1 of 2,72,85
371,4,7:57.0,,K. Faried makes free throw 2 of 2,72,86
372,4,7:50.0,Personal block foul by J. Nelson (drawn by G. Hayward),,72,86
373,4,7:33.0,J. Ingles misses 3-pt jump shot from 22 ft,,72,86
374,4,7:32.0,Offensive rebound by R. Gobert,,72,86
375,4,7:29.0,Shooting foul by K. Faried (drawn by G. Hayward),,72,86
376,4,7:29.0,G. Hayward makes free throw 1 of 2,,73,86
377,4,7:29.0,G. Hayward misses free throw 2 of 2,,73,86
378,4,7:27.0,,Defensive rebound by W. Barton,73,86
379,4,7:15.0,,J. Nelson makes 2-pt jump shot from 21 ft,73,88
380,4,6:59.0,G. Hayward misses 3-pt jump shot from 25 ft,,73,88
381,4,6:58.0,,Defensive rebound by W. Barton,73,88
382,4,6:52.0,,W. Barton misses 2-pt jump shot from 18 ft,73,88
383,4,6:48.0,Defensive rebound by G. Hayward,,73,88
384,4,6:43.0,G. Hayward misses 2-pt jump shot from 15 ft,,73,88
385,4,6:42.0,Offensive rebound by J. Evans,,73,88
386,4,6:34.0,J. Ingles misses 3-pt jump shot from 25 ft,,73,88
387,4,6:33.0,,Defensive rebound by W. Barton,73,88
388,4,6:18.0,,Shooting foul by J. Evans (drawn by W. Chandler),73,88
389,4,6:18.0,,W. Chandler makes free throw 1 of 2,73,89
