,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,DENVER_ACTION,LA LAKERS_SCORE,DENVER_SCORE
58,1,6:01.0,,W. Chandler makes 2-pt layup at rim (assist by R. Foye),12,23
59,1,5:52.0,Shooting foul by R. Foye (drawn by J. Brown),,12,23
60,1,5:52.0,J. Brown misses free throw 1 of 2,,12,23
61,1,5:52.0,Offensive rebound by Team,,12,23
62,1,5:52.0,D. Buycks enters the game for J. Clarkson,,12,23
63,1,5:52.0,J. Brown makes free throw 2 of 2,,13,23
64,1,5:36.0,,R. Foye makes 3-pt jump shot from 26 ft (assist by T. Lawson),13,26
65,1,5:17.0,D. Buycks misses 2-pt jump shot from 17 ft,,13,26
66,1,5:16.0,,Defensive rebound by W. Chandler,13,26
67,1,5:04.0,,K. Faried misses 2-pt hook shot from 3 ft,13,26
68,1,5:03.0,,Offensive rebound by W. Chandler,13,26
69,1,5:02.0,,Shooting foul by W. Johnson (drawn by W. Chandler),13,26
70,1,5:02.0,,W. Chandler makes free throw 1 of 2,13,27
71,1,5:02.0,R. Sacre enters the game for R. Kelly,,13,27
72,1,5:02.0,,W. Chandler misses free throw 2 of 2,13,27
73,1,5:00.0,Defensive rebound by E. Davis,,13,27
74,1,4:46.0,W. Johnson makes 2-pt jump shot from 17 ft,,15,27
75,1,4:21.0,,D. Gallinari misses 3-pt jump shot from 25 ft,15,27
76,1,4:19.0,Defensive rebound by J. Brown,,15,27
77,1,4:11.0,J. Brown misses 2-pt layup from 2 ft,,15,27
78,1,4:10.0,Offensive rebound by E. Davis,,15,27
79,1,4:09.0,E. Davis makes 2-pt dunk at rim,,17,27
80,1,3:54.0,,K. Faried misses 2-pt jump shot from 3 ft,17,27
81,1,3:52.0,Defensive rebound by R. Sacre,,17,27
82,1,3:40.0,D. Buycks makes 2-pt jump shot from 16 ft,,19,27
83,1,3:28.0,,T. Lawson makes 2-pt layup from 1 ft,19,29
84,1,3:12.0,J. Brown makes 3-pt jump shot from 25 ft (assist by R. Sacre),,22,29
85,1,3:01.0,,Shooting foul by J. Brown (drawn by T. Lawson),22,29
86,1,3:01.0,,T. Lawson makes free throw 1 of 2,22,30
87,1,3:01.0,,J. Hickson enters the game for K. Faried,22,30
88,1,3:01.0,,T. Lawson makes free throw 2 of 2,22,31
89,1,2:47.0,E. Davis misses 2-pt jump shot from 4 ft (block by D. Gallinari),,22,31
90,1,2:44.0,,Defensive rebound by D. Gallinari,22,31
91,1,2:40.0,,T. Lawson misses 3-pt jump shot from 25 ft,22,31
92,1,2:39.0,Defensive rebound by J. Brown,,22,31
93,1,2:29.0,R. Sacre misses 2-pt jump shot from 14 ft,,22,31
94,1,2:28.0,,Defensive rebound by T. Lawson,22,31
95,1,2:24.0,,Denver full timeout,22,31
96,1,2:24.0,,W. Barton enters the game for R. Foye,22,31
97,1,2:18.0,,D. Gallinari misses 3-pt jump shot from 26 ft,22,31
98,1,2:16.0,Defensive rebound by W. Johnson,,22,31
99,1,2:01.0,R. Sacre makes 2-pt jump shot from 18 ft (assist by D. Buycks),,24,31
100,1,1:46.0,,T. Lawson makes 2-pt layup from 2 ft,24,33
101,1,1:46.0,,Shooting foul by W. Johnson (drawn by T. Lawson),24,33
102,1,1:46.0,R. Kelly enters the game for W. Johnson,,24,33
103,1,1:46.0,,J. Nurkić enters the game for W. Chandler,24,33
104,1,1:46.0,,T. Lawson misses free throw 1 of 1,24,33
105,1,1:44.0,,Offensive rebound by T. Lawson,24,33
106,1,1:40.0,,T. Lawson makes 2-pt jump shot from 15 ft,24,35
107,1,1:21.0,Shooting foul by J. Hickson (drawn by E. Davis),,24,35
108,1,1:21.0,E. Davis makes 2-pt hook shot from 7 ft (assist by D. Buycks),,26,35
109,1,1:21.0,E. Davis makes free throw 1 of 1,,27,35
110,1,1:05.0,,W. Barton misses 2-pt jump shot from 17 ft,27,35
111,1,1:04.0,Defensive rebound by R. Sacre,,27,35
112,1,0:55.0,R. Sacre misses 2-pt jump shot from 18 ft,,27,35
113,1,0:52.0,Offensive rebound by E. Davis,,27,35
114,1,0:41.0,Shooting foul by D. Gallinari (drawn by R. Kelly),,27,35
115,1,0:41.0,R. Kelly makes free throw 1 of 3,,28,35
116,1,0:41.0,R. Kelly makes free throw 2 of 3,,29,35
117,1,0:41.0,,R. Foye enters the game for D. Gallinari,29,35
118,1,0:41.0,R. Kelly makes free throw 3 of 3,,30,35
119,1,0:32.0,,Turnover by R. Foye (traveling),30,35
120,1,0:22.0,D. Buycks makes 2-pt jump shot from 12 ft,,32,35
121,1,0:06.0,,W. Barton misses 2-pt layup from 2 ft,32,35
122,1,0:02.0,Defensive rebound by D. Buycks,,32,35
123,1,0:01.0,Shooting foul by T. Lawson (drawn by D. Buycks),,32,35
124,1,0:01.0,D. Buycks misses free throw 1 of 2,,32,35
125,1,0:01.0,Offensive rebound by Team,,32,35
126,1,0:01.0,D. Buycks makes free throw 2 of 2,,33,35
127,1,0:00.0,,W. Barton misses 3-pt jump shot from 52 ft,33,35
128,1,0:00.0,,Offensive rebound by Team,33,35
129,2,11:34.0,R. Sacre makes 2-pt jump shot from 17 ft,,35,35
130,2,11:19.0,,R. Foye misses 3-pt jump shot from 25 ft,35,35
131,2,11:19.0,Defensive rebound by Team,,35,35
132,2,11:02.0,R. Kelly makes 2-pt jump shot from 5 ft,,37,35
133,2,11:02.0,Shooting foul by W. Barton (drawn by R. Kelly),,37,35
134,2,11:02.0,R. Kelly misses free throw 1 of 1,,37,35
135,2,11:00.0,Offensive rebound by R. Sacre,,37,35
136,2,10:55.0,Shooting foul by J. Hickson (drawn by R. Sacre),,37,35
137,2,10:55.0,R. Sacre makes free throw 1 of 2,,38,35
138,2,10:55.0,R. Sacre makes free throw 2 of 2,,39,35
139,2,10:45.0,,E. Green misses 2-pt jump shot from 15 ft,39,35
140,2,10:43.0,,Offensive rebound by J. Nurkić,39,35
141,2,10:43.0,,J. Nurkić misses 2-pt tip-in from 1 ft,39,35
142,2,10:42.0,Defensive rebound by R. Sacre,,39,35
143,2,10:34.0,Turnover by D. Buycks (lost ball; steal by J. Hickson),,39,35
144,2,10:32.0,,Turnover by E. Green (bad pass),39,35
145,2,10:32.0,T. Black enters the game for E. Davis,,39,35
146,2,10:13.0,J. Clarkson misses 3-pt jump shot from 25 ft,,39,35
147,2,10:11.0,,Defensive rebound by W. Barton,39,35
148,2,9:55.0,,W. Barton makes 2-pt jump shot from 18 ft,39,37
149,2,9:36.0,Shooting foul by R. Foye (drawn by T. Black),,39,37
150,2,9:36.0,T. Black misses free throw 1 of 2,,39,37
151,2,9:36.0,Offensive rebound by Team,,39,37
152,2,9:36.0,T. Black misses free throw 2 of 2,,39,37
153,2,9:34.0,,Defensive rebound by W. Barton,39,37
154,2,9:21.0,,J. Nurkić misses 2-pt layup at rim,39,37
155,2,9:19.0,Defensive rebound by T. Black,,39,37
156,2,9:06.0,T. Black makes 2-pt dunk at rim (assist by J. Clarkson),,41,37
157,2,8:47.0,,J. Nurkić misses 2-pt layup from 1 ft,41,37
158,2,8:46.0,Defensive rebound by D. Buycks,,41,37
159,2,8:39.0,Turnover by D. Buycks (bad pass; steal by J. Hickson),,41,37
160,2,8:35.0,,E. Green makes 2-pt dunk at rim (assist by R. Foye),41,39
161,2,8:17.0,T. Black misses 2-pt jump shot from 20 ft,,41,39
162,2,8:16.0,,Defensive rebound by J. Nurkić,41,39
163,2,7:54.0,,E. Green misses 2-pt jump shot from 19 ft,41,39
164,2,7:52.0,Defensive rebound by R. Sacre,,41,39
165,2,7:38.0,J. Clarkson misses 3-pt jump shot from 25 ft,,41,39
166,2,7:37.0,,Defensive rebound by E. Green,41,39
167,2,7:23.0,,J. Hickson makes 2-pt layup from 2 ft (assist by E. Green),41,41
168,2,7:01.0,J. Clarkson misses 2-pt layup from 1 ft,,41,41
169,2,7:00.0,,Defensive rebound by J. Hickson,41,41
170,2,6:53.0,,W. Barton misses 2-pt jump shot from 17 ft,41,41
171,2,6:52.0,Defensive rebound by D. Buycks,,41,41
172,2,6:39.0,D. Buycks makes 2-pt layup from 1 ft,,43,41
173,2,6:10.0,,J. Hickson misses 2-pt jump shot from 15 ft,43,41
174,2,6:09.0,Defensive rebound by R. Sacre,,43,41
175,2,6:09.0,Personal foul by J. Nurkić (drawn by R. Sacre),,43,41
176,2,6:09.0,Official timeout,,43,41
177,2,6:09.0,E. Davis enters the game for T. Black,,43,41
178,2,6:09.0,J. Brown enters the game for R. Sacre,,43,41
179,2,5:55.0,J. Clarkson misses 3-pt jump shot from 25 ft,,43,41
180,2,5:54.0,,Defensive rebound by W. Barton,43,41
181,2,5:46.0,,Turnover by W. Barton (bad pass; steal by J. Clarkson),43,41
182,2,5:41.0,J. Clarkson makes 2-pt layup from 1 ft,,45,41
183,2,5:30.0,,Denver full timeout,45,41
184,2,5:30.0,,D. Gallinari enters the game for R. Foye,45,41
185,2,5:30.0,,G. Harris enters the game for J. Hickson,45,41
186,2,5:30.0,,T. Lawson enters the game for W. Barton,45,41
187,2,5:30.0,,W. Chandler enters the game for J. Nurkić,45,41
188,2,5:30.0,,K. Faried enters the game for E. Green,45,41
189,2,5:19.0,,T. Lawson makes 2-pt jump shot from 19 ft,45,43
190,2,5:01.0,E. Davis makes 2-pt hook shot from 3 ft (assist by J. Clarkson),,47,43
191,2,4:57.0,,Personal foul by J. Clarkson (drawn by T. Lawson),47,43
192,2,4:46.0,,D. Gallinari misses 3-pt jump shot from 24 ft,47,43
193,2,4:45.0,Defensive rebound by E. Davis,,47,43
194,2,4:35.0,J. Brown misses 3-pt jump shot from 22 ft,,47,43
195,2,4:33.0,,Defensive rebound by D. Gallinari,47,43
196,2,4:18.0,,Shooting foul by E. Davis (drawn by W. Chandler),47,43
197,2,4:18.0,,W. Chandler makes free throw 1 of 2,47,44
198,2,4:18.0,,W. Chandler makes free throw 2 of 2,47,45
199,2,3:59.0,J. Clarkson misses 2-pt layup from 1 ft,,47,45
200,2,3:58.0,Offensive rebound by E. Davis,,47,45
201,2,3:57.0,Shooting foul by K. Faried (drawn by E. Davis),,47,45
202,2,3:57.0,E. Davis misses free throw 1 of 2,,47,45
203,2,3:57.0,Offensive rebound by Team,,47,45
204,2,3:57.0,E. Davis misses free throw 2 of 2,,47,45
205,2,3:55.0,,Defensive rebound by W. Chandler,47,45
206,2,3:39.0,,D. Gallinari misses 3-pt jump shot from 26 ft,47,45
207,2,3:37.0,Defensive rebound by Team,,47,45
208,2,3:19.0,J. Clarkson makes 2-pt jump shot from 18 ft,,49,45
209,2,3:03.0,,G. Harris makes 2-pt jump shot from 11 ft,49,47
210,2,2:39.0,J. Clarkson misses 2-pt layup from 1 ft,,49,47
211,2,2:38.0,,Defensive rebound by D. Gallinari,49,47
212,2,2:31.0,,D. Gallinari misses 2-pt layup from 1 ft,49,47
213,2,2:30.0,,Offensive rebound by K. Faried,49,47
214,2,2:29.0,,K. Faried makes 2-pt layup from 2 ft,49,49
215,2,2:08.0,R. Kelly makes 3-pt jump shot from 27 ft (assist by J. Clarkson),,52,49
216,2,2:00.0,,T. Lawson misses 2-pt jump shot from 3 ft,52,49
217,2,1:59.0,,Offensive rebound by D. Gallinari,52,49
218,2,1:56.0,,D. Gallinari makes 3-pt jump shot from 24 ft,52,52
219,2,1:37.0,D. Buycks misses 3-pt jump shot from 25 ft,,52,52
220,2,1:36.0,,Defensive rebound by W. Chandler,52,52
221,2,1:32.0,,Shooting foul by E. Davis (drawn by W. Chandler),52,52
222,2,1:32.0,LA Lakers full timeout,,52,52
223,2,1:32.0,,W. Chandler misses free throw 1 of 2,52,52
224,2,1:32.0,,Offensive rebound by Team,52,52
225,2,1:32.0,,W. Chandler makes free throw 2 of 2,52,53
226,2,1:12.0,Shooting foul by D. Gallinari (drawn by J. Clarkson),,52,53
227,2,1:12.0,J. Clarkson makes free throw 1 of 2,,53,53
228,2,1:12.0,J. Clarkson makes free throw 2 of 2,,54,53
229,2,1:00.0,,D. Gallinari misses 3-pt jump shot from 25 ft,54,53
230,2,0:58.0,Defensive rebound by E. Davis,,54,53
231,2,0:50.0,J. Brown misses 2-pt jump shot from 19 ft,,54,53
232,2,0:49.0,,Defensive rebound by W. Chandler,54,53
233,2,0:42.0,,D. Gallinari makes 3-pt jump shot from 25 ft (assist by W. Chandler),54,56
234,2,0:34.0,J. Clarkson misses 2-pt jump shot from 17 ft,,54,56
235,2,0:32.0,,Defensive rebound by D. Gallinari,54,56
236,2,0:25.0,,D. Gallinari makes 2-pt layup from 2 ft,54,58
237,2,0:03.0,Turnover by J. Clarkson (traveling),,54,58
238,2,0:01.0,,D. Gallinari misses 3-pt jump shot from 27 ft (block by R. Kelly),54,58
239,2,0:00.0,,Offensive rebound by Team,54,58
240,3,11:46.0,Shooting foul by R. Foye (drawn by J. Brown),,54,58
241,3,11:46.0,J. Brown makes free throw 1 of 3,,55,58
242,3,11:46.0,J. Brown makes free throw 2 of 3,,56,58
243,3,11:46.0,J. Brown makes free throw 3 of 3,,57,58
244,3,11:36.0,,Turnover by T. Lawson (bad pass; steal by T. Black),57,58
245,3,11:27.0,J. Clarkson makes 2-pt jump shot from 16 ft,,59,58
246,3,11:16.0,,Personal foul by J. Clarkson (drawn by T. Lawson),59,58
247,3,11:03.0,,R. Foye misses 3-pt jump shot from 25 ft,59,58
248,3,11:02.0,Defensive rebound by W. Johnson,,59,58
249,3,10:47.0,R. Kelly makes 2-pt jump shot from 15 ft,,61,58
250,3,10:33.0,,W. Chandler misses 2-pt layup from 2 ft (block by R. Kelly),61,58
251,3,10:32.0,,Offensive rebound by Team,61,58
252,3,10:19.0,,D. Gallinari makes 3-pt jump shot from 22 ft (assist by R. Foye),61,61
253,3,9:51.0,J. Brown misses 2-pt layup from 1 ft,,61,61
254,3,9:50.0,,Defensive rebound by K. Faried,61,61
255,3,9:44.0,,K. Faried makes 2-pt layup from 2 ft,61,63
256,3,9:28.0,T. Black makes 2-pt hook shot from 3 ft (assist by J. Clarkson),,63,63
257,3,9:21.0,,Shooting foul by W. Johnson (drawn by K. Faried),63,63
258,3,9:21.0,,K. Faried makes free throw 1 of 2,63,64
259,3,9:21.0,,K. Faried makes free throw 2 of 2,63,65
260,3,9:06.0,Turnover by J. Clarkson (bad pass),,63,65
261,3,8:56.0,,T. Lawson makes 2-pt layup from 2 ft,63,67
262,3,8:36.0,J. Clarkson misses 2-pt layup at rim (block by K. Faried),,63,67
263,3,8:35.0,,Defensive rebound by R. Foye,63,67
264,3,8:21.0,,K. Faried makes 2-pt layup from 1 ft (assist by R. Foye),63,69
265,3,7:59.0,J. Clarkson misses 2-pt jump shot from 6 ft,,63,69
266,3,7:58.0,,Defensive rebound by R. Foye,63,69
267,3,7:48.0,,T. Lawson misses 2-pt jump shot from 21 ft,63,69
268,3,7:47.0,Defensive rebound by R. Kelly,,63,69
269,3,7:24.0,W. Johnson misses 2-pt jump shot from 15 ft,,63,69
270,3,7:22.0,,Defensive rebound by R. Foye,63,69
271,3,7:09.0,,R. Foye makes 3-pt jump shot from 25 ft (assist by D. Gallinari),63,72
272,3,7:07.0,LA Lakers full timeout,,63,72
273,3,6:49.0,W. Johnson misses 2-pt jump shot from 19 ft,,63,72
274,3,6:48.0,,Defensive rebound by R. Foye,63,72
275,3,6:34.0,,D. Gallinari makes 3-pt jump shot from 25 ft (assist by T. Lawson),63,75
276,3,6:14.0,W. Johnson misses 2-pt jump shot from 20 ft,,63,75
277,3,6:12.0,,Defensive rebound by D. Gallinari,63,75
278,3,6:00.0,,R. Foye makes 3-pt jump shot from 23 ft (assist by T. Lawson),63,78
279,3,5:52.0,W. Johnson makes 2-pt layup from 2 ft (assist by J. Clarkson),,65,78
280,3,5:44.0,Violation by J. Clarkson (def goaltending),,65,78
281,3,5:44.0,,T. Lawson makes 2-pt layup from 2 ft,65,80
282,3,5:18.0,R. Kelly makes 2-pt layup from 2 ft,,67,80
283,3,4:55.0,,D. Gallinari makes 2-pt jump shot from 22 ft,67,82
284,3,4:36.0,W. Johnson misses 2-pt jump shot from 20 ft,,67,82
285,3,4:34.0,,Defensive rebound by R. Foye,67,82
286,3,4:27.0,,K. Faried makes 2-pt dunk at rim (assist by R. Foye),67,84
287,3,4:06.0,J. Brown misses 3-pt jump shot from 24 ft,,67,84
288,3,4:05.0,,Defensive rebound by W. Chandler,67,84
289,3,3:53.0,,W. Chandler makes 2-pt jump shot from 4 ft,67,86
290,3,3:36.0,Shooting foul by K. Faried (drawn by J. Clarkson),,67,86
291,3,3:36.0,J. Clarkson makes free throw 1 of 2,,68,86
292,3,3:36.0,E. Davis enters the game for T. Black,,68,86
293,3,3:36.0,R. Sacre enters the game for R. Kelly,,68,86
294,3,3:36.0,J. Clarkson makes free throw 2 of 2,,69,86
295,3,3:17.0,,Shooting foul by W. Johnson (drawn by W. Chandler),69,86
296,3,3:17.0,,W. Chandler makes free throw 1 of 2,69,87
297,3,3:17.0,D. Buycks enters the game for J. Clarkson,,69,87
298,3,3:17.0,,W. Chandler misses free throw 2 of 2,69,87
299,3,3:15.0,Defensive rebound by E. Davis,,69,87
300,3,3:05.0,Offensive foul by E. Davis (drawn by D. Gallinari),,69,87
301,3,3:05.0,Turnover by E. Davis (offensive foul),,69,87
302,3,2:50.0,,K. Faried makes 2-pt dunk at rim (assist by W. Chandler),69,89
303,3,2:38.0,Turnover by D. Buycks (bad pass),,69,89
304,3,2:38.0,,Denver full timeout,69,89
305,3,2:26.0,,W. Chandler misses 2-pt layup from 1 ft,69,89
306,3,2:24.0,Defensive rebound by W. Johnson,,69,89
307,3,2:02.0,W. Johnson misses 3-pt jump shot from 27 ft,,69,89
308,3,2:01.0,,Defensive rebound by K. Faried,69,89
309,3,1:50.0,,T. Lawson misses 3-pt jump shot from 26 ft,69,89
310,3,1:49.0,Defensive rebound by E. Davis,,69,89
311,3,1:38.0,J. Brown misses 2-pt layup from 1 ft,,69,89
312,3,1:37.0,,Defensive rebound by K. Faried,69,89
313,3,1:24.0,,K. Faried makes 2-pt layup from 2 ft (assist by D. Gallinari),69,91
314,3,1:06.0,Offensive foul by R. Sacre (drawn by D. Gallinari),,69,91
315,3,1:06.0,Turnover by R. Sacre (offensive foul),,69,91
316,3,1:06.0,,W. Barton enters the game for R. Foye,69,91
317,3,0:56.0,,K. Faried makes 2-pt layup at rim (assist by W. Chandler),69,93
318,3,0:42.0,Turnover by E. Davis (discontinued dribble),,69,93
319,3,0:28.0,,Turnover by D. Gallinari (bad pass; steal by E. Davis),69,93
320,3,0:23.0,J. Brown misses 2-pt layup from 2 ft (block by W. Barton),,69,93
321,3,0:21.0,,Defensive rebound by W. Chandler,69,93
322,3,0:17.0,,D. Gallinari misses 3-pt jump shot from 25 ft,69,93
323,3,0:16.0,,Offensive rebound by W. Chandler,69,93
324,3,0:15.0,,W. Chandler misses 2-pt jump shot from 3 ft,69,93
325,3,0:14.0,Defensive rebound by Team,,69,93
326,3,0:14.0,,G. Harris enters the game for W. Chandler,69,93
327,3,0:07.0,Personal foul by T. Lawson (drawn by J. Brown),,69,93
328,3,0:02.0,E. Davis misses 2-pt layup from 2 ft (block by K. Faried),,69,93
329,3,0:02.0,Offensive rebound by J. Brown,,69,93
330,3,0:02.0,J. Brown makes 2-pt layup at rim,,71,93
331,4,11:32.0,,D. Gallinari misses 2-pt layup from 1 ft,71,93
332,4,11:31.0,Defensive rebound by E. Davis,,71,93
333,4,11:08.0,Turnover by Team (shot clock),,71,93
334,4,10:58.0,,Shooting foul by R. Kelly (drawn by D. Gallinari),71,93
335,4,10:58.0,,D. Gallinari misses free throw 1 of 2,71,93
336,4,10:58.0,,Offensive rebound by Team,71,93
337,4,10:58.0,,D. Gallinari makes free throw 2 of 2,71,94
338,4,10:46.0,D. Buycks makes 2-pt layup from 1 ft,,73,94
339,4,10:46.0,Shooting foul by K. Faried (drawn by D. Buycks),,73,94
340,4,10:46.0,D. Buycks makes free throw 1 of 1,,74,94
341,4,10:28.0,,G. Harris misses 3-pt jump shot from 25 ft,74,94
342,4,10:25.0,,Offensive rebound by K. Faried,74,94
343,4,10:19.0,,T. Lawson misses 2-pt jump shot from 21 ft,74,94
344,4,10:18.0,Defensive rebound by D. Buycks,,74,94
345,4,10:06.0,J. Brown makes 2-pt jump shot from 19 ft (assist by D. Buycks),,76,94
346,4,9:49.0,,K. Faried makes 2-pt hook shot from 4 ft (assist by D. Gallinari),76,96
347,4,9:40.0,Personal foul by W. Barton (drawn by J. Brown),,76,96
348,4,9:32.0,R. Sacre makes 2-pt jump shot from 11 ft (assist by R. Kelly),,78,96
349,4,9:15.0,,T. Lawson misses 2-pt jump shot from 7 ft,78,96
350,4,9:13.0,,Offensive rebound by K. Faried,78,96
351,4,9:13.0,,K. Faried makes 2-pt tip-in from 2 ft,78,98
352,4,9:04.0,Shooting foul by K. Faried (drawn by D. Buycks),,78,98
353,4,9:04.0,D. Buycks makes free throw 1 of 2,,79,98
354,4,9:04.0,,J. Hickson enters the game for K. Faried,79,98
355,4,9:04.0,D. Buycks makes free throw 2 of 2,,80,98
356,4,8:52.0,,D. Gallinari makes 3-pt jump shot from 25 ft (assist by T. Lawson),80,101
357,4,8:33.0,E. Davis makes 2-pt layup from 1 ft (assist by R. Kelly),,82,101
358,4,8:10.0,,G. Harris makes 2-pt dunk at rim (assist by D. Gallinari),82,103
359,4,7:56.0,Shooting foul by D. Gallinari (drawn by E. Davis),,82,103
360,4,7:56.0,Official timeout,,82,103
361,4,7:56.0,W. Johnson enters the game for R. Kelly,,82,103
362,4,7:56.0,J. Clarkson enters the game for J. Brown,,82,103
363,4,7:56.0,E. Davis misses free throw 1 of 2,,82,103
364,4,7:56.0,Offensive rebound by Team,,82,103
365,4,7:56.0,E. Davis misses free throw 2 of 2,,82,103
366,4,7:54.0,,Defensive rebound by T. Lawson,82,103
367,4,7:35.0,,G. Harris makes 2-pt jump shot from 14 ft (assist by T. Lawson),82,105
368,4,7:17.0,D. Buycks makes 3-pt jump shot from 24 ft,,85,105
369,4,7:03.0,,Personal foul by J. Clarkson (drawn by G. Harris),85,105
370,4,6:59.0,,G. Harris misses 3-pt jump shot from 26 ft,85,105
371,4,6:57.0,Defensive rebound by E. Davis,,85,105
372,4,6:45.0,Turnover by R. Sacre (bad pass; steal by W. Barton),,85,105
373,4,6:43.0,,Turnover by W. Barton (lost ball; steal by D. Buycks),85,105
374,4,6:31.0,J. Clarkson makes 2-pt jump shot from 5 ft,,87,105
375,4,6:12.0,,G. Harris makes 3-pt jump shot from 23 ft (assist by J. Hickson),87,108
376,4,6:02.0,Personal foul by T. Lawson (drawn by J. Clarkson),,87,108
377,4,6:02.0,J. Clarkson makes free throw 1 of 2,,88,108
378,4,6:02.0,J. Clarkson makes free throw 2 of 2,,89,108
379,4,5:50.0,,Denver full timeout,89,108
380,4,5:36.0,,W. Barton misses 3-pt jump shot from 25 ft,89,108
381,4,5:34.0,Defensive rebound by R. Sacre,,89,108
382,4,5:16.0,Loose ball foul by R. Sacre (drawn by J. Hickson),,89,108
383,4,5:16.0,Turnover by R. Sacre (offensive foul),,89,108
384,4,5:16.0,,J. Lauvergne enters the game for D. Gallinari,89,108
385,4,4:56.0,,W. Barton makes 2-pt dunk at rim (assist by J. Lauvergne),89,110
386,4,4:37.0,Turnover by D. Buycks (bad pass; steal by W. Barton),,89,110
387,4,4:32.0,,W. Barton misses 2-pt layup from 1 ft,89,110
388,4,4:31.0,,Offensive rebound by J. Lauvergne,89,110
389,4,4:30.0,,J. Lauvergne makes 2-pt dunk at rim,89,112
