,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,DALLAS_ACTION,LA CLIPPERS_SCORE,DALLAS_SCORE
39,1,7:10.0,,Defensive rebound by C. Parsons,13,5
40,1,7:02.0,,Shooting foul by M. Barnes (drawn by C. Parsons),13,5
41,1,7:02.0,,C. Parsons makes free throw 1 of 2,13,6
42,1,7:02.0,,C. Parsons makes free throw 2 of 2,13,7
43,1,6:51.0,J. Redick misses 2-pt jump shot from 22 ft,,13,7
44,1,6:51.0,Offensive rebound by D. Jordan,,13,7
45,1,6:51.0,,Loose ball foul by G. Smith (drawn by D. Jordan),13,7
46,1,6:48.0,Personal block foul by D. Harris (drawn by C. Paul),,13,7
47,1,6:48.0,,D. Powell enters the game for G. Smith,13,7
48,1,6:32.0,J. Redick misses 2-pt jump shot from 21 ft,,13,7
49,1,6:31.0,Offensive rebound by D. Jordan,,13,7
50,1,6:30.0,D. Jordan misses 2-pt layup from 2 ft,,13,7
51,1,6:29.0,,Defensive rebound by D. Nowitzki,13,7
52,1,6:26.0,,D. Harris makes 2-pt jump shot from 1 ft,13,9
53,1,6:26.0,,Shooting foul by S. Hawes (drawn by D. Harris),13,9
54,1,6:26.0,,A. Aminu enters the game for D. Nowitzki,13,9
55,1,6:26.0,,D. Harris makes free throw 1 of 1,13,10
56,1,6:15.0,Personal foul by D. Powell (drawn by D. Jordan),,13,10
57,1,6:15.0,D. Jordan makes free throw 1 of 2,,14,10
58,1,6:15.0,J. Crawford enters the game for S. Hawes,,14,10
59,1,6:15.0,D. Jordan makes free throw 2 of 2,,15,10
60,1,5:53.0,,Turnover by J. Barea (bad pass; steal by J. Redick),15,10
61,1,5:46.0,J. Crawford makes 2-pt jump shot from 7 ft (assist by J. Redick),,17,10
62,1,5:43.0,,Dallas full timeout,17,10
63,1,5:30.0,,A. Aminu misses 3-pt jump shot from 22 ft,17,10
64,1,5:29.0,Defensive rebound by M. Barnes,,17,10
65,1,5:25.0,,Offensive charge foul by J. Crawford (drawn by D. Harris),17,10
66,1,5:25.0,Turnover by J. Crawford (offensive foul),,17,10
67,1,4:59.0,,J. Barea makes 3-pt jump shot from 23 ft (assist by C. Parsons),17,13
68,1,4:49.0,Personal block foul by A. Aminu (drawn by J. Crawford),,17,13
69,1,4:49.0,J. Crawford makes free throw 1 of 2,,18,13
70,1,4:49.0,,C. Villanueva enters the game for D. Powell,18,13
71,1,4:49.0,A. Rivers enters the game for J. Redick,,18,13
72,1,4:49.0,J. Crawford makes free throw 2 of 2,,19,13
73,1,4:31.0,,C. Villanueva makes 2-pt jump shot from 9 ft (assist by J. Barea),19,15
74,1,4:20.0,J. Crawford misses 3-pt jump shot from 46 ft,,19,15
75,1,4:19.0,,Defensive rebound by C. Parsons,19,15
76,1,4:09.0,,C. Villanueva makes 2-pt hook shot from 8 ft,19,17
77,1,4:01.0,LA Clippers full timeout,,19,17
78,1,3:53.0,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),,21,17
79,1,3:37.0,,Shooting foul by D. Jordan (drawn by D. Harris),21,17
80,1,3:37.0,,D. Harris misses free throw 1 of 2,21,17
81,1,3:37.0,,Offensive rebound by Team,21,17
82,1,3:37.0,,D. Harris makes free throw 2 of 2,21,18
83,1,3:27.0,Shooting block foul by A. Aminu (drawn by C. Paul),,21,18
84,1,3:27.0,C. Paul makes free throw 1 of 2,,22,18
85,1,3:27.0,,R. Jefferson enters the game for A. Aminu,22,18
86,1,3:27.0,C. Paul makes free throw 2 of 2,,23,18
87,1,3:15.0,,C. Villanueva misses 3-pt jump shot from 26 ft,23,18
88,1,3:14.0,Defensive rebound by D. Jordan,,23,18
89,1,3:02.0,M. Barnes makes 3-pt jump shot from 22 ft (assist by C. Paul),,26,18
90,1,2:50.0,,C. Parsons makes 2-pt dunk at rim,26,20
91,1,2:34.0,M. Barnes makes 2-pt dunk at rim,,28,20
92,1,2:15.0,,C. Parsons misses 2-pt jump shot from 14 ft,28,20
93,1,2:14.0,,Offensive rebound by D. Harris,28,20
94,1,2:08.0,,C. Villanueva makes 3-pt jump shot from 23 ft (assist by C. Parsons),28,23
95,1,1:51.0,J. Crawford misses 2-pt jump shot from 20 ft,,28,23
96,1,1:50.0,Offensive rebound by J. Crawford,,28,23
97,1,1:48.0,J. Crawford misses 2-pt layup from 1 ft,,28,23
98,1,1:47.0,Offensive rebound by J. Crawford,,28,23
99,1,1:47.0,J. Crawford makes 2-pt layup from 1 ft,,30,23
100,1,1:34.0,,D. Harris misses 2-pt layup from 1 ft (block by D. Jordan),30,23
101,1,1:32.0,Defensive rebound by D. Jordan,,30,23
102,1,1:21.0,C. Paul makes 2-pt layup from 1 ft,,32,23
103,1,1:05.0,,C. Villanueva makes 3-pt jump shot from 24 ft (assist by J. Barea),32,26
104,1,0:48.0,M. Barnes misses 2-pt hook shot from 4 ft,,32,26
105,1,0:46.0,,Defensive rebound by Team,32,26
106,1,0:46.0,H. Türkoğlu enters the game for M. Barnes,,32,26
107,1,0:46.0,J. Redick enters the game for C. Paul,,32,26
108,1,0:46.0,,D. Nowitzki enters the game for C. Parsons,32,26
109,1,0:33.0,,C. Villanueva makes 3-pt jump shot from 22 ft (assist by J. Barea),32,29
110,1,0:16.0,J. Redick misses 3-pt jump shot from 22 ft,,32,29
111,1,0:15.0,,Defensive rebound by R. Jefferson,32,29
112,1,0:05.0,,Personal foul by A. Rivers (drawn by J. Barea),32,29
113,1,0:05.0,,J. Barea makes free throw 1 of 2,32,30
114,1,0:05.0,C. Paul enters the game for D. Jordan,,32,30
115,1,0:05.0,,R. Felton enters the game for D. Nowitzki,32,30
116,1,0:05.0,,J. Barea makes free throw 2 of 2,32,31
117,2,11:43.0,A. Rivers misses 3-pt jump shot from 24 ft,,32,31
118,2,11:42.0,,Defensive rebound by R. Jefferson,32,31
119,2,11:30.0,,C. Villanueva misses 3-pt jump shot from 23 ft,32,31
120,2,11:29.0,Defensive rebound by H. Türkoğlu,,32,31
121,2,11:19.0,H. Türkoğlu misses 3-pt jump shot from 24 ft,,32,31
122,2,11:19.0,,Defensive rebound by R. Jefferson,32,31
123,2,11:10.0,,C. Villanueva makes 2-pt layup from 2 ft (assist by D. Harris),32,33
124,2,10:42.0,J. Crawford misses 3-pt jump shot from 22 ft,,32,33
125,2,10:40.0,,Defensive rebound by D. Nowitzki,32,33
126,2,10:29.0,,Turnover by C. Villanueva (bad pass),32,33
127,2,10:22.0,A. Rivers makes 2-pt layup from 1 ft,,34,33
128,2,10:22.0,Shooting foul by D. Nowitzki (drawn by A. Rivers),,34,33
129,2,10:22.0,,A. Aminu enters the game for C. Villanueva,34,33
130,2,10:22.0,A. Rivers makes free throw 1 of 1,,35,33
131,2,10:14.0,,Personal foul by G. Davis (drawn by D. Nowitzki),35,33
132,2,10:07.0,,D. Nowitzki makes 2-pt jump shot from 16 ft (assist by R. Felton),35,35
133,2,9:47.0,J. Crawford makes 2-pt jump shot from 21 ft,,37,35
134,2,9:24.0,,D. Harris misses 3-pt jump shot from 24 ft,37,35
135,2,9:23.0,,Offensive rebound by D. Nowitzki,37,35
136,2,9:23.0,,Shooting foul by H. Türkoğlu (drawn by D. Nowitzki),37,35
137,2,9:23.0,,D. Nowitzki makes free throw 1 of 2,37,36
138,2,9:23.0,,D. Nowitzki makes free throw 2 of 2,37,37
139,2,9:09.0,Shooting foul by R. Jefferson (drawn by G. Davis),,37,37
140,2,9:09.0,G. Davis misses free throw 1 of 2,,37,37
141,2,9:09.0,Offensive rebound by Team,,37,37
142,2,9:09.0,G. Davis makes free throw 2 of 2,,38,37
143,2,8:52.0,,R. Felton makes 3-pt jump shot from 24 ft (assist by A. Aminu),38,40
144,2,8:42.0,Offensive foul by G. Davis (drawn by R. Felton),,38,40
145,2,8:42.0,Turnover by G. Davis (offensive foul),,38,40
146,2,8:42.0,Official timeout,,38,40
147,2,8:42.0,D. Jordan enters the game for J. Redick,,38,40
148,2,8:42.0,C. Paul enters the game for G. Davis,,38,40
149,2,8:32.0,,R. Jefferson misses 3-pt jump shot from 24 ft,38,40
150,2,8:31.0,Defensive rebound by A. Rivers,,38,40
151,2,8:09.0,J. Crawford misses 2-pt jump shot from 5 ft,,38,40
152,2,8:08.0,Offensive rebound by D. Jordan,,38,40
153,2,8:01.0,H. Türkoğlu makes 3-pt jump shot from 23 ft (assist by C. Paul),,41,40
154,2,7:45.0,,Turnover by R. Felton (bad pass; steal by J. Crawford),41,40
155,2,7:42.0,A. Rivers misses 2-pt layup from 1 ft (block by D. Harris),,41,40
156,2,7:40.0,,Defensive rebound by A. Aminu,41,40
157,2,7:32.0,,R. Jefferson misses 3-pt jump shot from 23 ft,41,40
158,2,7:31.0,,Offensive rebound by D. Harris,41,40
159,2,7:22.0,,D. Harris misses 3-pt jump shot from 24 ft,41,40
160,2,7:21.0,Defensive rebound by H. Türkoğlu,,41,40
161,2,6:59.0,H. Türkoğlu makes 3-pt jump shot from 22 ft (assist by C. Paul),,44,40
162,2,6:53.0,,Dallas full timeout,44,40
163,2,6:53.0,,C. Villanueva enters the game for D. Nowitzki,44,40
164,2,6:53.0,,G. Smith enters the game for D. Harris,44,40
165,2,6:53.0,,J. Barea enters the game for A. Aminu,44,40
166,2,6:53.0,,C. Parsons enters the game for R. Jefferson,44,40
167,2,6:44.0,,Offensive foul by G. Smith (drawn by A. Rivers),44,40
168,2,6:44.0,,Turnover by G. Smith (offensive foul),44,40
169,2,6:27.0,J. Crawford makes 2-pt jump shot from 21 ft,,46,40
170,2,6:15.0,,R. Felton misses 2-pt jump shot from 4 ft (block by D. Jordan),46,40
171,2,6:13.0,,Offensive rebound by G. Smith,46,40
172,2,6:12.0,,G. Smith misses 2-pt layup from 2 ft,46,40
173,2,6:11.0,Defensive rebound by D. Jordan,,46,40
174,2,6:05.0,C. Paul makes 2-pt jump shot from 12 ft,,48,40
175,2,5:50.0,,Turnover by C. Villanueva (lost ball; steal by C. Paul),48,40
176,2,5:45.0,A. Rivers makes 2-pt layup from 1 ft (assist by C. Paul),,50,40
177,2,5:44.0,Violation by Team (delay of game),,50,40
178,2,5:44.0,,Dallas full timeout,50,40
179,2,5:44.0,,A. Aminu enters the game for G. Smith,50,40
180,2,5:44.0,,D. Harris enters the game for R. Felton,50,40
181,2,5:44.0,M. Barnes enters the game for A. Rivers,,50,40
182,2,5:44.0,J. Redick enters the game for H. Türkoğlu,,50,40
183,2,5:30.0,,C. Parsons misses 2-pt jump shot from 5 ft,50,40
184,2,5:29.0,Defensive rebound by D. Jordan,,50,40
185,2,5:24.0,M. Barnes makes 2-pt layup at rim (assist by C. Paul),,52,40
186,2,5:06.0,,C. Villanueva makes 2-pt jump shot from 14 ft (assist by J. Barea),52,42
187,2,4:51.0,C. Paul misses 3-pt jump shot from 24 ft,,52,42
188,2,4:51.0,Offensive rebound by D. Jordan,,52,42
189,2,4:51.0,,Loose ball foul by A. Aminu (drawn by D. Jordan),52,42
190,2,4:51.0,,D. Nowitzki enters the game for A. Aminu,52,42
191,2,4:43.0,J. Crawford misses 2-pt jump shot from 21 ft,,52,42
192,2,4:42.0,,Defensive rebound by J. Barea,52,42
193,2,4:34.0,,J. Barea makes 2-pt layup from 1 ft,52,44
194,2,4:31.0,Offensive foul by C. Paul (drawn by J. Barea),,52,44
195,2,4:31.0,Turnover by C. Paul (offensive foul),,52,44
196,2,4:21.0,,D. Nowitzki makes 2-pt jump shot from 20 ft (assist by J. Barea),52,46
197,2,4:04.0,Shooting foul by D. Harris (drawn by D. Jordan),,52,46
198,2,4:04.0,D. Jordan misses free throw 1 of 2,,52,46
199,2,4:04.0,Offensive rebound by Team,,52,46
200,2,4:04.0,D. Jordan makes free throw 2 of 2,,53,46
201,2,3:39.0,,C. Parsons makes 2-pt jump shot from 17 ft (assist by J. Barea),53,48
202,2,3:25.0,LA Clippers full timeout,,53,48
203,2,3:25.0,S. Hawes enters the game for J. Crawford,,53,48
204,2,3:12.0,J. Redick makes 3-pt jump shot from 24 ft (assist by C. Paul),,56,48
205,2,2:59.0,,C. Villanueva misses 2-pt jump shot from 11 ft,56,48
206,2,2:57.0,Defensive rebound by C. Paul,,56,48
207,2,2:49.0,C. Paul makes 2-pt jump shot from 19 ft,,58,48
208,2,2:31.0,,D. Harris misses 3-pt jump shot from 23 ft,58,48
209,2,2:30.0,,Offensive rebound by C. Villanueva,58,48
210,2,2:27.0,,C. Parsons makes 3-pt jump shot from 24 ft (assist by C. Villanueva),58,51
211,2,2:07.0,J. Redick makes 2-pt jump shot from 20 ft (assist by C. Paul),,60,51
212,2,1:45.0,,D. Harris misses 2-pt jump shot from 12 ft,60,51
213,2,1:44.0,Defensive rebound by D. Jordan,,60,51
214,2,1:29.0,S. Hawes misses 3-pt jump shot from 22 ft,,60,51
215,2,1:28.0,,Defensive rebound by C. Parsons,60,51
216,2,1:17.0,,C. Parsons misses 2-pt layup from 2 ft,60,51
217,2,1:16.0,,Offensive rebound by C. Villanueva,60,51
218,2,1:16.0,,C. Villanueva misses 2-pt tip-in from 1 ft,60,51
219,2,1:15.0,Defensive rebound by C. Paul,,60,51
220,2,1:03.0,S. Hawes makes 2-pt layup from 2 ft (assist by C. Paul),,62,51
221,2,1:03.0,Shooting foul by D. Nowitzki (drawn by S. Hawes),,62,51
222,2,1:03.0,J. Crawford enters the game for M. Barnes,,62,51
223,2,1:03.0,S. Hawes misses free throw 1 of 1,,62,51
224,2,1:02.0,,Defensive rebound by C. Parsons,62,51
225,2,0:46.0,,D. Nowitzki makes 2-pt jump shot from 21 ft (assist by D. Harris),62,53
226,2,0:33.0,C. Paul makes 2-pt jump shot from 13 ft,,64,53
227,2,0:19.0,Offensive charge foul by C. Villanueva (drawn by J. Redick),,64,53
228,2,0:19.0,,Turnover by C. Villanueva (offensive foul),64,53
229,2,0:19.0,LA Clippers full timeout,,64,53
230,2,0:19.0,,G. Smith enters the game for D. Nowitzki,64,53
231,2,0:19.0,,R. Jefferson enters the game for C. Villanueva,64,53
232,2,0:19.0,M. Barnes enters the game for S. Hawes,,64,53
233,2,0:01.0,C. Paul makes 2-pt layup from 1 ft,,66,53
234,3,11:42.0,J. Redick makes 3-pt jump shot from 24 ft (assist by M. Barnes),,69,53
235,3,11:28.0,,Personal foul by J. Redick (drawn by R. Jefferson),69,53
236,3,11:14.0,,A. Aminu misses 2-pt jump shot from 15 ft,69,53
237,3,11:13.0,Defensive rebound by D. Jordan,,69,53
238,3,10:58.0,M. Barnes misses 3-pt jump shot from 22 ft,,69,53
239,3,10:57.0,,Defensive rebound by R. Jefferson,69,53
240,3,10:47.0,,C. Parsons misses 3-pt jump shot from 25 ft,69,53
241,3,10:46.0,Defensive rebound by D. Jordan,,69,53
242,3,10:35.0,Turnover by C. Paul (bad pass; steal by A. Aminu),,69,53
243,3,10:32.0,,Shooting foul by M. Barnes (drawn by C. Parsons),69,53
244,3,10:32.0,,C. Parsons makes free throw 1 of 2,69,54
245,3,10:32.0,,C. Parsons makes free throw 2 of 2,69,55
246,3,10:25.0,J. Redick misses 2-pt jump shot from 4 ft (block by A. Aminu),,69,55
247,3,10:23.0,,Defensive rebound by J. Barea,69,55
248,3,10:05.0,,D. Nowitzki misses 2-pt jump shot from 20 ft,69,55
249,3,10:04.0,Defensive rebound by D. Jordan,,69,55
250,3,9:47.0,C. Paul makes 3-pt jump shot from 24 ft (assist by M. Barnes),,72,55
251,3,9:29.0,,J. Barea misses 3-pt jump shot from 24 ft,72,55
252,3,9:28.0,,Offensive rebound by C. Parsons,72,55
253,3,9:11.0,,Personal foul by M. Barnes (drawn by D. Nowitzki),72,55
254,3,9:00.0,,D. Nowitzki makes 2-pt jump shot from 14 ft,72,57
255,3,9:00.0,,Shooting foul by S. Hawes (drawn by D. Nowitzki),72,57
256,3,9:00.0,,D. Nowitzki misses free throw 1 of 1,72,57
257,3,8:59.0,,Offensive rebound by A. Aminu,72,57
258,3,8:55.0,,D. Nowitzki misses 3-pt jump shot from 24 ft,72,57
259,3,8:54.0,,Offensive rebound by C. Parsons,72,57
260,3,8:52.0,,C. Parsons makes 2-pt layup at rim,72,59
261,3,8:52.0,LA Clippers full timeout,,72,59
262,3,8:41.0,M. Barnes misses 3-pt jump shot from 23 ft,,72,59
263,3,8:39.0,,Defensive rebound by C. Parsons,72,59
264,3,8:27.0,,R. Jefferson makes 2-pt jump shot from 6 ft,72,61
265,3,8:04.0,S. Hawes misses 2-pt hook shot from 6 ft,,72,61
266,3,8:04.0,,Defensive rebound by D. Nowitzki,72,61
267,3,8:04.0,Loose ball foul by D. Jordan (drawn by D. Nowitzki),,72,61
268,3,8:04.0,,D. Nowitzki makes free throw 1 of 2,72,62
269,3,8:04.0,,D. Nowitzki makes free throw 2 of 2,72,63
270,3,7:52.0,C. Paul misses 3-pt jump shot from 22 ft,,72,63
271,3,7:50.0,,Defensive rebound by A. Aminu,72,63
272,3,7:37.0,,D. Nowitzki makes 2-pt layup from 1 ft,72,65
273,3,7:15.0,M. Barnes makes 3-pt jump shot from 24 ft (assist by S. Hawes),,75,65
274,3,6:59.0,,Shooting foul by J. Redick (drawn by R. Jefferson),75,65
275,3,6:59.0,,R. Jefferson makes free throw 1 of 2,75,66
276,3,6:59.0,J. Crawford enters the game for S. Hawes,,75,66
277,3,6:59.0,,R. Jefferson makes free throw 2 of 2,75,67
278,3,6:46.0,Shooting foul by D. Nowitzki (drawn by D. Jordan),,75,67
279,3,6:46.0,D. Jordan makes free throw 1 of 2,,76,67
280,3,6:46.0,D. Jordan makes free throw 2 of 2,,77,67
281,3,6:37.0,,R. Jefferson misses 2-pt dunk at rim,77,67
282,3,6:36.0,Defensive rebound by M. Barnes,,77,67
283,3,6:33.0,D. Jordan makes 2-pt dunk at rim (assist by M. Barnes),,79,67
284,3,6:27.0,,Dallas full timeout,79,67
285,3,6:27.0,,C. Villanueva enters the game for D. Nowitzki,79,67
286,3,6:18.0,,C. Parsons misses 2-pt layup from 1 ft,79,67
287,3,6:17.0,,Offensive rebound by C. Parsons,79,67
288,3,6:17.0,,C. Parsons misses 2-pt tip-in from 1 ft,79,67
289,3,6:15.0,,Offensive rebound by A. Aminu,79,67
290,3,6:15.0,,A. Aminu misses 2-pt tip-in from 2 ft,79,67
291,3,6:14.0,,Offensive rebound by A. Aminu,79,67
292,3,6:08.0,,C. Parsons makes 2-pt hook shot from 3 ft,79,69
293,3,5:47.0,C. Paul makes 2-pt jump shot from 21 ft,,81,69
294,3,5:35.0,,R. Jefferson misses 3-pt jump shot from 25 ft,81,69
295,3,5:34.0,Defensive rebound by C. Paul,,81,69
296,3,5:31.0,J. Redick makes 2-pt layup from 2 ft (assist by C. Paul),,83,69
297,3,5:13.0,,A. Aminu makes 3-pt jump shot from 24 ft (assist by J. Barea),83,72
298,3,4:58.0,A. Rivers enters the game for J. Redick,,83,72
299,3,4:58.0,,D. Harris enters the game for R. Jefferson,83,72
300,3,4:48.0,C. Paul misses 2-pt jump shot from 20 ft,,83,72
301,3,4:47.0,,Defensive rebound by C. Parsons,83,72
302,3,4:42.0,,Shooting foul by C. Paul (drawn by C. Parsons),83,72
303,3,4:42.0,,C. Parsons misses free throw 1 of 2,83,72
304,3,4:42.0,,Offensive rebound by Team,83,72
305,3,4:42.0,,C. Parsons makes free throw 2 of 2,83,73
306,3,4:30.0,A. Rivers misses 2-pt hook shot from 7 ft,,83,73
307,3,4:29.0,,Defensive rebound by C. Parsons,83,73
308,3,4:21.0,,J. Barea makes 2-pt hook shot from 4 ft,83,75
309,3,4:05.0,J. Crawford misses 2-pt jump shot from 20 ft,,83,75
310,3,4:04.0,Offensive rebound by M. Barnes,,83,75
311,3,3:54.0,Turnover by C. Paul (lost ball),,83,75
312,3,3:41.0,,C. Villanueva makes 3-pt jump shot from 24 ft (assist by C. Parsons),83,78
313,3,3:19.0,J. Crawford misses 2-pt jump shot from 7 ft,,83,78
314,3,3:18.0,Offensive rebound by D. Jordan,,83,78
315,3,3:17.0,D. Jordan makes 2-pt dunk at rim,,85,78
316,3,2:55.0,,J. Barea misses 3-pt jump shot from 24 ft,85,78
317,3,2:54.0,Defensive rebound by D. Jordan,,85,78
318,3,2:43.0,C. Paul misses 2-pt jump shot from 18 ft,,85,78
319,3,2:42.0,Offensive rebound by D. Jordan,,85,78
320,3,2:42.0,,Loose ball foul by D. Harris (drawn by D. Jordan),85,78
321,3,2:26.0,M. Barnes misses 2-pt jump shot from 6 ft,,85,78
322,3,2:25.0,Offensive rebound by M. Barnes,,85,78
323,3,2:19.0,J. Crawford makes 2-pt jump shot from 9 ft,,87,78
324,3,2:06.0,,D. Harris misses 2-pt jump shot from 8 ft,87,78
325,3,2:06.0,Defensive rebound by C. Paul,,87,78
326,3,2:04.0,Personal take foul by C. Parsons (drawn by C. Paul),,87,78
327,3,2:04.0,,R. Jefferson enters the game for C. Parsons,87,78
328,3,2:04.0,,R. Felton enters the game for J. Barea,87,78
329,3,1:56.0,J. Crawford misses 2-pt jump shot from 19 ft,,87,78
330,3,1:56.0,Offensive rebound by D. Jordan,,87,78
331,3,1:55.0,D. Jordan makes 2-pt layup from 1 ft,,89,78
332,3,1:42.0,,Personal foul by M. Barnes (drawn by C. Villanueva),89,78
333,3,1:42.0,,C. Villanueva misses free throw 1 of 2,89,78
334,3,1:42.0,,Offensive rebound by Team,89,78
335,3,1:42.0,H. Türkoğlu enters the game for M. Barnes,,89,78
336,3,1:42.0,,C. Villanueva misses free throw 2 of 2,89,78
337,3,1:41.0,Defensive rebound by D. Jordan,,89,78
338,3,1:28.0,J. Crawford misses 2-pt hook shot from 7 ft,,89,78
339,3,1:27.0,Offensive rebound by D. Jordan,,89,78
340,3,1:27.0,D. Jordan misses 2-pt layup from 2 ft,,89,78
341,3,1:26.0,,Defensive rebound by C. Villanueva,89,78
342,3,1:23.0,,Turnover by R. Jefferson (bad pass),89,78
343,3,1:06.0,J. Crawford makes 2-pt jump shot from 19 ft,,91,78
344,3,0:52.0,,R. Felton misses 2-pt layup from 1 ft,91,78
345,3,0:52.0,,Offensive rebound by A. Aminu,91,78
346,3,0:52.0,,A. Aminu makes 2-pt dunk at rim,91,80
347,3,0:30.0,H. Türkoğlu makes 3-pt jump shot from 25 ft (assist by C. Paul),,94,80
348,3,0:06.0,,A. Aminu misses 3-pt jump shot from 24 ft,94,80
349,3,0:05.0,Defensive rebound by D. Jordan,,94,80
350,3,0:00.0,J. Crawford misses 3-pt jump shot from 24 ft,,94,80
351,3,0:00.0,Offensive rebound by Team,,94,80
352,4,11:43.0,,Turnover by R. Felton (lost ball; steal by D. Jordan),94,80
353,4,11:35.0,A. Rivers misses 2-pt jump shot from 8 ft,,94,80
354,4,11:34.0,Offensive rebound by D. Jordan,,94,80
355,4,11:34.0,D. Jordan misses 2-pt dunk from 2 ft,,94,80
356,4,11:33.0,,Defensive rebound by R. Jefferson,94,80
357,4,11:27.0,,R. Jefferson misses 3-pt jump shot from 24 ft,94,80
358,4,11:26.0,Defensive rebound by D. Jordan,,94,80
359,4,11:04.0,J. Redick misses 2-pt jump shot from 19 ft,,94,80
360,4,11:03.0,Offensive rebound by D. Jordan,,94,80
361,4,10:54.0,Shooting foul by R. Jefferson (drawn by J. Crawford),,94,80
362,4,10:54.0,J. Crawford makes free throw 1 of 2,,95,80
363,4,10:54.0,J. Crawford makes free throw 2 of 2,,96,80
364,4,10:40.0,,R. Felton misses 2-pt jump shot from 18 ft,96,80
365,4,10:39.0,Defensive rebound by D. Jordan,,96,80
366,4,10:21.0,J. Redick misses 2-pt jump shot from 16 ft,,96,80
367,4,10:20.0,,Defensive rebound by D. Harris,96,80
368,4,10:07.0,,D. Powell misses 2-pt jump shot from 19 ft,96,80
369,4,10:06.0,Defensive rebound by A. Rivers,,96,80
370,4,9:52.0,D. Jordan makes 2-pt jump shot from 4 ft (assist by J. Crawford),,98,80
371,4,9:52.0,Shooting foul by D. Harris (drawn by D. Jordan),,98,80
372,4,9:52.0,LA Clippers full timeout,,98,80
373,4,9:52.0,D. Jordan misses free throw 1 of 1,,98,80
374,4,9:51.0,,Defensive rebound by D. Powell,98,80
375,4,9:38.0,,D. Nowitzki makes 2-pt jump shot from 9 ft (assist by R. Felton),98,82
376,4,9:20.0,J. Crawford makes 2-pt jump shot from 20 ft,,100,82
377,4,9:07.0,,Personal foul by A. Rivers (drawn by R. Felton),100,82
378,4,9:07.0,C. Paul enters the game for J. Redick,,100,82
379,4,9:07.0,,J. Barea enters the game for R. Felton,100,82
380,4,9:07.0,,C. Parsons enters the game for R. Jefferson,100,82
381,4,8:58.0,,J. Barea misses 2-pt jump shot from 7 ft (block by D. Jordan),100,82
382,4,8:57.0,Defensive rebound by D. Jordan,,100,82
383,4,8:43.0,C. Paul misses 2-pt jump shot from 7 ft,,100,82
384,4,8:42.0,,Defensive rebound by D. Nowitzki,100,82
