,QUARTER,TIME_REMAINING,DALLAS_ACTION,HOUSTON_ACTION,DALLAS_SCORE,HOUSTON_SCORE
52,1,5:43.0,,J. Smith enters the game for T. Jones,10,16
53,1,5:43.0,A. Stoudemire enters the game for T. Chandler,,10,16
54,1,5:29.0,M. Ellis makes 2-pt jump shot from 6 ft (assist by D. Nowitzki),,12,16
55,1,5:14.0,,J. Smith misses 2-pt jump shot from 4 ft,12,16
56,1,5:13.0,Defensive rebound by D. Nowitzki,,12,16
57,1,5:06.0,Personal foul by J. Harden (drawn by D. Nowitzki),,12,16
58,1,4:54.0,A. Aminu misses 2-pt layup from 2 ft (block by C. Capela),,12,16
59,1,4:52.0,Offensive rebound by A. Aminu,,12,16
60,1,4:51.0,A. Aminu misses 2-pt layup from 3 ft (block by J. Smith),,12,16
61,1,4:49.0,,Defensive rebound by J. Harden,12,16
62,1,4:48.0,,Turnover by J. Harden (bad pass; steal by A. Aminu),12,16
63,1,4:36.0,D. Nowitzki makes 2-pt jump shot from 17 ft (assist by J. Barea),,14,16
64,1,4:16.0,,J. Smith makes 2-pt dunk at rim,14,18
65,1,3:51.0,D. Nowitzki misses 2-pt jump shot from 9 ft,,14,18
66,1,3:50.0,,Defensive rebound by J. Harden,14,18
67,1,3:43.0,,T. Ariza misses 3-pt jump shot from 25 ft,14,18
68,1,3:42.0,Defensive rebound by D. Nowitzki,,14,18
69,1,3:33.0,M. Ellis misses 2-pt jump shot from 20 ft,,14,18
70,1,3:32.0,,Defensive rebound by T. Ariza,14,18
71,1,3:24.0,,T. Ariza misses 2-pt layup from 2 ft,14,18
72,1,3:21.0,,Offensive rebound by T. Ariza,14,18
73,1,3:20.0,,T. Ariza misses 2-pt layup from 2 ft,14,18
74,1,3:18.0,,Offensive rebound by J. Smith,14,18
75,1,3:09.0,,T. Ariza misses 2-pt jump shot from 20 ft,14,18
76,1,3:08.0,Defensive rebound by D. Nowitzki,,14,18
77,1,2:56.0,Turnover by A. Stoudemire (traveling),,14,18
78,1,2:56.0,,Houston full timeout,14,18
79,1,2:56.0,,P. Prigioni enters the game for T. Ariza,14,18
80,1,2:56.0,,C. Brewer enters the game for J. Terry,14,18
81,1,2:56.0,C. Villanueva enters the game for D. Nowitzki,,14,18
82,1,2:39.0,,C. Capela makes 2-pt layup from 2 ft (assist by J. Harden),14,20
83,1,2:21.0,J. Barea misses 2-pt jump shot from 7 ft,,14,20
84,1,2:20.0,,Defensive rebound by C. Capela,14,20
85,1,2:07.0,,J. Harden misses 3-pt jump shot from 26 ft,14,20
86,1,2:07.0,Defensive rebound by Team,,14,20
87,1,1:43.0,M. Ellis makes 3-pt jump shot from 25 ft (assist by A. Aminu),,17,20
88,1,1:29.0,,J. Smith misses 2-pt layup from 1 ft,17,20
89,1,1:28.0,Defensive rebound by A. Stoudemire,,17,20
90,1,1:25.0,Shooting foul by J. Harden (drawn by A. Aminu),,17,20
91,1,1:25.0,A. Aminu makes free throw 1 of 2,,18,20
92,1,1:25.0,,D. Howard enters the game for C. Capela,18,20
93,1,1:25.0,A. Aminu makes free throw 2 of 2,,19,20
94,1,1:11.0,,J. Smith misses 2-pt jump shot from 8 ft,19,20
95,1,1:10.0,,Offensive rebound by D. Howard,19,20
96,1,1:10.0,,Shooting foul by A. Aminu (drawn by D. Howard),19,20
97,1,1:10.0,,D. Howard misses free throw 1 of 2,19,20
98,1,1:10.0,,Offensive rebound by Team,19,20
99,1,1:10.0,,D. Howard misses free throw 2 of 2,19,20
100,1,1:09.0,Defensive rebound by J. Barea,,19,20
101,1,1:01.0,M. Ellis misses 2-pt jump shot from 22 ft,,19,20
102,1,1:00.0,,Defensive rebound by C. Brewer,19,20
103,1,0:54.0,,J. Smith misses 3-pt jump shot from 24 ft,19,20
104,1,0:53.0,Defensive rebound by J. Barea,,19,20
105,1,0:47.0,J. Barea misses 2-pt layup from 4 ft (block by D. Howard),,19,20
106,1,0:47.0,Offensive rebound by Team,,19,20
107,1,0:38.0,C. Villanueva misses 2-pt layup from 4 ft,,19,20
108,1,0:36.0,Offensive rebound by A. Aminu,,19,20
109,1,0:35.0,A. Stoudemire makes 2-pt layup from 2 ft (assist by A. Aminu),,21,20
110,1,0:35.0,Shooting foul by J. Smith (drawn by A. Stoudemire),,21,20
111,1,0:35.0,A. Stoudemire makes free throw 1 of 1,,22,20
112,1,0:33.0,,Personal take foul by C. Villanueva (drawn by D. Howard),22,20
113,1,0:33.0,,D. Howard makes free throw 1 of 2,22,21
114,1,0:33.0,,T. Ariza enters the game for J. Harden,22,21
115,1,0:33.0,,D. Howard makes free throw 2 of 2,22,22
116,1,0:21.0,Shooting foul by J. Smith (drawn by J. Barea),,22,22
117,1,0:21.0,J. Barea makes free throw 1 of 2,,23,22
118,1,0:21.0,,J. Harden enters the game for J. Smith,23,22
119,1,0:21.0,J. Barea makes free throw 2 of 2,,24,22
120,1,0:02.0,,Shooting foul by A. Stoudemire (drawn by T. Ariza),24,22
121,1,0:02.0,,T. Ariza misses free throw 1 of 2,24,22
122,1,0:02.0,,Offensive rebound by Team,24,22
123,1,0:02.0,,T. Ariza makes free throw 2 of 2,24,23
124,1,0:00.0,M. Ellis misses 3-pt jump shot from 49 ft,,24,23
125,1,0:00.0,Offensive rebound by Team,,24,23
126,2,11:41.0,,D. Howard misses 2-pt hook shot from 5 ft,24,23
127,2,11:40.0,Defensive rebound by D. Nowitzki,,24,23
128,2,11:32.0,R. Felton makes 2-pt jump shot from 22 ft,,26,23
129,2,11:19.0,,C. Brewer makes 2-pt jump shot from 8 ft,26,25
130,2,11:01.0,A. Aminu makes 2-pt layup from 3 ft,,28,25
131,2,10:50.0,,Offensive foul by D. Howard (drawn by J. Barea),28,25
132,2,10:50.0,,Turnover by D. Howard (offensive foul),28,25
133,2,10:37.0,J. Barea misses 3-pt jump shot from 23 ft,,28,25
134,2,10:36.0,,Defensive rebound by Team,28,25
135,2,10:22.0,,C. Brewer makes 2-pt jump shot from 13 ft (assist by P. Prigioni),28,27
136,2,9:58.0,D. Nowitzki misses 2-pt jump shot from 11 ft,,28,27
137,2,9:57.0,Offensive rebound by A. Stoudemire,,28,27
138,2,9:42.0,Shooting foul by C. Brewer (drawn by R. Felton),,28,27
139,2,9:42.0,R. Felton makes free throw 1 of 2,,29,27
140,2,9:42.0,T. Chandler enters the game for A. Stoudemire,,29,27
141,2,9:42.0,R. Felton makes free throw 2 of 2,,30,27
142,2,9:23.0,,Shooting foul by T. Chandler (drawn by D. Howard),30,27
143,2,9:23.0,Technical foul by T. Chandler,,30,27
144,2,9:23.0,,T. Ariza makes technical free throw,30,28
145,2,9:23.0,,D. Howard makes free throw 1 of 2,30,29
146,2,9:23.0,,D. Howard makes free throw 2 of 2,30,30
147,2,9:15.0,R. Felton misses 2-pt jump shot from 8 ft,,30,30
148,2,9:14.0,,Defensive rebound by T. Jones,30,30
149,2,9:02.0,,C. Brewer misses 2-pt jump shot from 13 ft,30,30
150,2,9:01.0,Defensive rebound by D. Nowitzki,,30,30
151,2,8:50.0,A. Aminu makes 2-pt layup from 2 ft,,32,30
152,2,8:34.0,,P. Prigioni makes 2-pt jump shot from 15 ft,32,32
153,2,8:21.0,D. Nowitzki misses 3-pt jump shot from 25 ft,,32,32
154,2,8:20.0,,Defensive rebound by P. Prigioni,32,32
155,2,8:01.0,,C. Brewer makes 2-pt layup from 4 ft (assist by P. Prigioni),32,34
156,2,7:56.0,Dallas full timeout,,32,34
157,2,7:39.0,T. Chandler misses 2-pt layup from 3 ft (block by D. Howard),,32,34
158,2,7:38.0,,Defensive rebound by T. Jones,32,34
159,2,7:33.0,,C. Brewer misses 2-pt layup from 2 ft (block by A. Aminu),32,34
160,2,7:32.0,Defensive rebound by J. Barea,,32,34
161,2,7:31.0,Personal foul by P. Prigioni (drawn by J. Barea),,32,34
162,2,7:17.0,R. Felton makes 2-pt layup from 3 ft,,34,34
163,2,7:05.0,,P. Prigioni misses 3-pt jump shot from 26 ft,34,34
164,2,7:04.0,Defensive rebound by D. Nowitzki,,34,34
165,2,6:58.0,J. Barea makes 2-pt layup from 2 ft,,36,34
166,2,6:44.0,,T. Jones misses 2-pt jump shot from 14 ft,36,34
167,2,6:43.0,,Offensive rebound by D. Howard,36,34
168,2,6:43.0,,D. Howard makes 2-pt tip-in from 1 ft,36,36
169,2,6:22.0,D. Nowitzki makes 2-pt jump shot from 14 ft,,38,36
170,2,6:16.0,,Turnover by D. Howard (offensive foul),38,36
171,2,6:16.0,,Offensive foul by D. Howard (drawn by T. Chandler),38,36
172,2,6:16.0,,J. Terry enters the game for P. Prigioni,38,36
173,2,6:16.0,,J. Smith enters the game for D. Howard,38,36
174,2,6:16.0,,J. Harden enters the game for C. Brewer,38,36
175,2,6:16.0,C. Villanueva enters the game for D. Nowitzki,,38,36
176,2,6:03.0,Turnover by J. Barea (bad pass; steal by J. Harden),,38,36
177,2,5:59.0,,T. Ariza makes 2-pt dunk at rim (assist by J. Harden),38,38
178,2,5:41.0,R. Felton misses 3-pt jump shot from 27 ft,,38,38
179,2,5:40.0,Offensive rebound by T. Chandler,,38,38
180,2,5:35.0,C. Villanueva misses 3-pt jump shot from 23 ft,,38,38
181,2,5:34.0,,Defensive rebound by J. Smith,38,38
182,2,5:30.0,,Turnover by J. Smith (offensive foul),38,38
183,2,5:30.0,Offensive charge foul by J. Smith (drawn by R. Felton),,38,38
184,2,5:30.0,Official timeout,,38,38
185,2,5:30.0,,C. Capela enters the game for J. Smith,38,38
186,2,5:30.0,R. Jefferson enters the game for J. Barea,,38,38
187,2,5:30.0,M. Ellis enters the game for A. Aminu,,38,38
188,2,5:30.0,R. Rondo enters the game for R. Felton,,38,38
189,2,5:12.0,C. Villanueva makes 2-pt layup from 5 ft (assist by R. Rondo),,40,38
190,2,4:55.0,,C. Capela misses 2-pt layup from 3 ft,40,38
191,2,4:51.0,,Offensive rebound by Team,40,38
192,2,4:44.0,,J. Harden misses 2-pt layup from 3 ft (block by T. Chandler),40,38
193,2,4:43.0,Defensive rebound by M. Ellis,,40,38
194,2,4:38.0,M. Ellis misses 2-pt jump shot from 4 ft (block by C. Capela),,40,38
195,2,4:37.0,Offensive rebound by M. Ellis,,40,38
196,2,4:36.0,M. Ellis makes 2-pt layup from 1 ft,,42,38
197,2,4:24.0,,T. Jones makes 2-pt layup from 1 ft (assist by C. Capela),42,40
198,2,4:01.0,R. Jefferson misses 3-pt jump shot from 25 ft,,42,40
199,2,4:00.0,,Defensive rebound by J. Harden,42,40
200,2,3:53.0,,T. Jones misses 3-pt jump shot from 25 ft,42,40
201,2,3:51.0,Defensive rebound by R. Rondo,,42,40
202,2,3:28.0,T. Chandler misses 2-pt layup from 2 ft,,42,40
203,2,3:27.0,Offensive rebound by T. Chandler,,42,40
204,2,3:26.0,T. Chandler misses 2-pt tip-in from 2 ft,,42,40
205,2,3:25.0,,Defensive rebound by C. Capela,42,40
206,2,3:22.0,,Shooting block foul by C. Villanueva (drawn by J. Harden),42,40
207,2,3:22.0,,J. Harden makes free throw 1 of 2,42,41
208,2,3:22.0,,C. Brewer enters the game for T. Jones,42,41
209,2,3:22.0,D. Nowitzki enters the game for C. Villanueva,,42,41
210,2,3:22.0,,J. Harden makes free throw 2 of 2,42,42
211,2,3:03.0,M. Ellis misses 3-pt jump shot from 25 ft,,42,42
212,2,3:02.0,,Defensive rebound by Team,42,42
213,2,2:56.0,,Houston full timeout,42,42
214,2,2:46.0,,J. Terry makes 3-pt jump shot from 26 ft (assist by J. Harden),42,45
215,2,2:24.0,R. Jefferson makes 3-pt jump shot from 24 ft (assist by M. Ellis),,45,45
216,2,2:10.0,,C. Capela misses 2-pt dunk at rim,45,45
217,2,2:08.0,Defensive rebound by T. Chandler,,45,45
218,2,2:04.0,R. Jefferson misses 2-pt layup from 1 ft,,45,45
219,2,2:02.0,Offensive rebound by R. Rondo,,45,45
220,2,1:57.0,M. Ellis misses 3-pt jump shot from 23 ft,,45,45
221,2,1:56.0,,Defensive rebound by C. Capela,45,45
222,2,1:44.0,,C. Capela makes 2-pt dunk at rim (assist by J. Terry),45,47
223,2,1:27.0,D. Nowitzki misses 2-pt jump shot from 11 ft,,45,47
224,2,1:26.0,,Defensive rebound by C. Capela,45,47
225,2,1:22.0,,Personal block foul by R. Rondo (drawn by J. Terry),45,47
226,2,1:22.0,,T. Jones enters the game for C. Capela,45,47
227,2,1:15.0,,Personal foul by R. Rondo (drawn by J. Harden),45,47
228,2,1:15.0,,J. Harden makes free throw 1 of 2,45,48
229,2,1:15.0,J. Barea enters the game for R. Rondo,,45,48
230,2,1:15.0,,J. Harden makes free throw 2 of 2,45,49
231,2,0:59.0,J. Barea makes 2-pt layup from 1 ft,,47,49
232,2,0:54.0,,J. Harden makes 2-pt layup from 2 ft,47,51
233,2,0:47.0,Shooting foul by J. Terry (drawn by M. Ellis),,47,51
234,2,0:47.0,M. Ellis makes free throw 1 of 2,,48,51
235,2,0:47.0,A. Aminu enters the game for D. Nowitzki,,48,51
236,2,0:47.0,M. Ellis makes free throw 2 of 2,,49,51
237,2,0:29.0,,J. Harden misses 3-pt jump shot from 24 ft,49,51
238,2,0:28.0,,Offensive rebound by T. Jones,49,51
239,2,0:26.0,,Shooting foul by T. Chandler (drawn by T. Jones),49,51
240,2,0:26.0,,T. Jones makes free throw 1 of 2,49,52
241,2,0:26.0,D. Nowitzki enters the game for A. Aminu,,49,52
242,2,0:26.0,A. Stoudemire enters the game for T. Chandler,,49,52
243,2,0:26.0,Dallas full timeout,,49,52
244,2,0:26.0,,T. Jones makes free throw 2 of 2,49,53
245,2,0:08.0,Personal foul by J. Terry (drawn by D. Nowitzki),,49,53
246,2,0:08.0,D. Nowitzki makes free throw 1 of 2,,50,53
247,2,0:08.0,,Houston full timeout,50,53
248,2,0:08.0,A. Aminu enters the game for A. Stoudemire,,50,53
249,2,0:08.0,D. Nowitzki makes free throw 2 of 2,,51,53
250,2,0:03.0,,T. Jones misses 2-pt layup from 2 ft,51,53
251,2,0:02.0,Defensive rebound by J. Barea,,51,53
252,2,0:00.0,J. Barea misses 3-pt jump shot from 48 ft,,51,53
253,2,0:00.0,Offensive rebound by Team,,51,53
254,3,11:50.0,,Personal foul by R. Rondo (drawn by J. Harden),51,53
255,3,11:50.0,Technical foul by R. Rondo,,51,53
256,3,11:50.0,,J. Harden makes technical free throw,51,54
257,3,11:45.0,,Turnover by J. Harden (bad pass; steal by D. Nowitzki),51,54
258,3,11:40.0,Shooting foul by T. Ariza (drawn by R. Jefferson),,51,54
259,3,11:40.0,R. Jefferson makes free throw 1 of 2,,52,54
260,3,11:40.0,R. Jefferson makes free throw 2 of 2,,53,54
261,3,11:26.0,,Shooting foul by R. Rondo (drawn by J. Harden),53,54
262,3,11:26.0,,J. Harden makes free throw 1 of 3,53,55
263,3,11:26.0,,J. Harden makes free throw 2 of 3,53,56
264,3,11:26.0,J. Barea enters the game for R. Rondo,,53,56
265,3,11:26.0,,J. Harden makes free throw 3 of 3,53,57
266,3,11:11.0,M. Ellis makes 2-pt jump shot from 6 ft (assist by J. Barea),,55,57
267,3,11:01.0,,T. Ariza misses 2-pt layup from 2 ft,55,57
268,3,11:00.0,Defensive rebound by J. Barea,,55,57
269,3,10:43.0,D. Nowitzki misses 2-pt jump shot from 18 ft,,55,57
270,3,10:42.0,,Defensive rebound by T. Ariza,55,57
271,3,10:30.0,,J. Harden misses 2-pt jump shot from 13 ft,55,57
272,3,10:29.0,,Offensive rebound by D. Howard,55,57
273,3,10:29.0,,D. Howard makes 2-pt layup from 2 ft,55,59
274,3,10:29.0,,Shooting foul by T. Chandler (drawn by D. Howard),55,59
275,3,10:29.0,,D. Howard makes free throw 1 of 1,55,60
276,3,10:10.0,D. Nowitzki makes 2-pt jump shot from 6 ft,,57,60
277,3,9:55.0,,T. Ariza misses 3-pt jump shot from 23 ft,57,60
278,3,9:54.0,,Offensive rebound by T. Jones,57,60
279,3,9:36.0,,Turnover by J. Harden (bad pass),57,60
280,3,9:21.0,J. Barea misses 2-pt jump shot from 11 ft,,57,60
281,3,9:20.0,,Defensive rebound by T. Jones,57,60
282,3,8:55.0,,J. Harden misses 2-pt jump shot from 14 ft,57,60
283,3,8:52.0,,Offensive rebound by D. Howard,57,60
284,3,8:50.0,,D. Howard makes 2-pt dunk at rim,57,62
285,3,8:39.0,Shooting foul by T. Ariza (drawn by M. Ellis),,57,62
286,3,8:39.0,M. Ellis makes free throw 1 of 2,,58,62
287,3,8:39.0,M. Ellis makes free throw 2 of 2,,59,62
288,3,8:14.0,,J. Harden misses 2-pt jump shot from 20 ft,59,62
289,3,8:13.0,Defensive rebound by D. Nowitzki,,59,62
290,3,8:07.0,Shooting foul by J. Harden (drawn by T. Chandler),,59,62
291,3,8:07.0,T. Chandler makes free throw 1 of 2,,60,62
292,3,8:07.0,,J. Smith enters the game for T. Jones,60,62
293,3,8:07.0,T. Chandler makes free throw 2 of 2,,61,62
294,3,7:52.0,,J. Smith makes 3-pt jump shot from 25 ft (assist by J. Harden),61,65
295,3,7:26.0,R. Jefferson misses 2-pt layup from 2 ft,,61,65
296,3,7:25.0,Offensive rebound by T. Chandler,,61,65
297,3,7:24.0,T. Chandler misses 2-pt dunk at rim,,61,65
298,3,7:23.0,,Defensive rebound by J. Smith,61,65
299,3,7:19.0,,Turnover by T. Ariza (bad pass),61,65
300,3,7:04.0,J. Barea makes 3-pt jump shot from 25 ft,,64,65
301,3,6:46.0,,J. Smith misses 2-pt layup from 2 ft (block by T. Chandler),64,65
302,3,6:45.0,,Offensive rebound by J. Smith,64,65
303,3,6:41.0,,J. Smith makes 2-pt hook shot from 5 ft,64,67
304,3,6:21.0,D. Nowitzki misses 2-pt jump shot from 18 ft,,64,67
305,3,6:20.0,,Defensive rebound by D. Howard,64,67
306,3,6:11.0,,J. Harden misses 2-pt jump shot from 23 ft,64,67
307,3,6:10.0,,Offensive rebound by T. Ariza,64,67
308,3,5:59.0,,Turnover by J. Harden (lost ball),64,67
309,3,5:59.0,,Houston full timeout,64,67
310,3,5:59.0,C. Villanueva enters the game for D. Nowitzki,,64,67
311,3,5:51.0,Turnover by J. Barea (bad pass; steal by J. Smith),,64,67
312,3,5:49.0,,J. Smith makes 2-pt dunk at rim,64,69
313,3,5:39.0,Shooting foul by D. Howard (drawn by T. Chandler),,64,69
314,3,5:39.0,T. Chandler makes free throw 1 of 2,,65,69
315,3,5:39.0,T. Chandler makes free throw 2 of 2,,66,69
316,3,5:23.0,,Shooting foul by C. Villanueva (drawn by D. Howard),66,69
317,3,5:23.0,,D. Howard makes free throw 1 of 2,66,70
318,3,5:23.0,,C. Brewer enters the game for T. Ariza,66,70
319,3,5:23.0,D. Nowitzki enters the game for C. Villanueva,,66,70
320,3,5:23.0,,D. Howard makes free throw 2 of 2,66,71
321,3,5:09.0,M. Ellis misses 2-pt jump shot from 22 ft,,66,71
322,3,5:09.0,,Defensive rebound by J. Terry,66,71
323,3,5:05.0,,J. Smith makes 2-pt layup from 2 ft (assist by C. Brewer),66,73
324,3,5:05.0,,Shooting foul by M. Ellis (drawn by J. Smith),66,73
325,3,5:05.0,,J. Smith misses free throw 1 of 1,66,73
326,3,5:04.0,,Offensive rebound by D. Howard,66,73
327,3,4:52.0,,J. Harden misses 2-pt jump shot from 18 ft,66,73
328,3,4:51.0,,Offensive rebound by C. Brewer,66,73
329,3,4:51.0,,C. Brewer misses 2-pt tip-in from 1 ft,66,73
330,3,4:49.0,Defensive rebound by Team,,66,73
331,3,4:30.0,M. Ellis makes 2-pt layup from 1 ft (assist by D. Nowitzki),,68,73
332,3,4:17.0,,D. Howard makes 2-pt dunk at rim (assist by J. Smith),68,75
333,3,4:00.0,J. Barea makes 2-pt jump shot from 3 ft,,70,75
334,3,3:47.0,,J. Terry makes 2-pt jump shot from 10 ft,70,77
335,3,3:47.0,,Shooting foul by J. Barea (drawn by J. Terry),70,77
336,3,3:47.0,,C. Capela enters the game for D. Howard,70,77
337,3,3:47.0,A. Stoudemire enters the game for T. Chandler,,70,77
338,3,3:47.0,Dallas full timeout,,70,77
339,3,3:47.0,,J. Terry misses free throw 1 of 1,70,77
340,3,3:47.0,Defensive rebound by D. Nowitzki,,70,77
341,3,3:31.0,Shooting foul by C. Brewer (drawn by M. Ellis),,70,77
342,3,3:31.0,M. Ellis makes free throw 1 of 2,,71,77
343,3,3:31.0,,P. Prigioni enters the game for J. Terry,71,77
344,3,3:31.0,A. Aminu enters the game for R. Jefferson,,71,77
345,3,3:31.0,M. Ellis makes free throw 2 of 2,,72,77
346,3,3:29.0,,Personal take foul by A. Stoudemire (drawn by C. Capela),72,77
347,3,3:29.0,,C. Capela misses free throw 1 of 2,72,77
348,3,3:29.0,,Offensive rebound by Team,72,77
349,3,3:29.0,,C. Capela makes free throw 2 of 2,72,78
350,3,3:12.0,Turnover by J. Barea (lost ball; steal by C. Brewer),,72,78
351,3,3:09.0,,Turnover by C. Brewer (lost ball; steal by A. Aminu),72,78
352,3,3:02.0,M. Ellis misses 3-pt jump shot from 26 ft,,72,78
353,3,3:00.0,Offensive rebound by A. Stoudemire,,72,78
354,3,2:50.0,J. Barea misses 3-pt jump shot from 25 ft,,72,78
355,3,2:47.0,Offensive rebound by J. Barea,,72,78
356,3,2:39.0,A. Aminu makes 3-pt jump shot from 25 ft (assist by A. Stoudemire),,75,78
357,3,2:18.0,,J. Smith misses 3-pt jump shot from 23 ft,75,78
358,3,2:18.0,,Offensive rebound by Team,75,78
359,3,2:18.0,R. Felton enters the game for J. Barea,,75,78
360,3,2:18.0,,T. Jones enters the game for C. Capela,75,78
361,3,2:14.0,,J. Smith misses 3-pt jump shot from 25 ft,75,78
362,3,2:13.0,Defensive rebound by A. Aminu,,75,78
363,3,2:05.0,M. Ellis misses 2-pt jump shot from 20 ft,,75,78
364,3,2:03.0,,Defensive rebound by C. Brewer,75,78
365,3,1:59.0,,C. Brewer misses 2-pt layup from 2 ft,75,78
366,3,1:58.0,Defensive rebound by R. Felton,,75,78
367,3,1:52.0,D. Nowitzki misses 2-pt jump shot from 17 ft,,75,78
368,3,1:51.0,,Defensive rebound by C. Brewer,75,78
369,3,1:42.0,,C. Brewer misses 3-pt jump shot from 23 ft,75,78
370,3,1:40.0,Defensive rebound by M. Ellis,,75,78
371,3,1:19.0,R. Felton misses 3-pt jump shot from 25 ft,,75,78
372,3,1:17.0,Offensive rebound by A. Aminu,,75,78
373,3,1:10.0,A. Stoudemire makes 2-pt layup from 1 ft (assist by R. Felton),,77,78
374,3,0:49.0,,C. Brewer makes 3-pt jump shot from 23 ft (assist by J. Smith),77,81
375,3,0:36.0,M. Ellis misses 2-pt jump shot from 5 ft,,77,81
376,3,0:35.0,Offensive rebound by D. Nowitzki,,77,81
377,3,0:31.0,D. Nowitzki misses 2-pt layup from 3 ft,,77,81
378,3,0:30.0,,Defensive rebound by J. Harden,77,81
379,3,0:25.0,,J. Harden misses 2-pt layup from 2 ft (block by A. Aminu),77,81
380,3,0:24.0,,Offensive rebound by Team,77,81
381,3,0:24.0,R. Jefferson enters the game for D. Nowitzki,,77,81
382,3,0:24.0,T. Chandler enters the game for A. Stoudemire,,77,81
383,3,0:05.0,,Turnover by Team (shot clock),77,81
384,3,0:05.0,C. Villanueva enters the game for T. Chandler,,77,81
385,3,0:00.0,M. Ellis makes 3-pt jump shot from 30 ft (assist by R. Felton),,80,81
386,4,11:39.0,M. Ellis makes 2-pt jump shot from 13 ft,,82,81
387,4,11:21.0,,P. Prigioni misses 2-pt layup at rim,82,81
388,4,11:20.0,Defensive rebound by C. Villanueva,,82,81
389,4,11:09.0,A. Stoudemire makes 2-pt jump shot from 6 ft,,84,81
390,4,10:54.0,,Shooting foul by A. Stoudemire (drawn by D. Howard),84,81
391,4,10:54.0,,D. Howard makes free throw 1 of 2,84,82
392,4,10:54.0,,D. Howard misses free throw 2 of 2,84,82
