,QUARTER,TIME_REMAINING,INDIANA_ACTION,WASHINGTON_ACTION,INDIANA_SCORE,WASHINGTON_SCORE
52,1,4:34.0,,N. Hilário makes 2-pt layup from 1 ft,9,14
53,1,4:12.0,C. Miles misses 3-pt jump shot from 27 ft,,9,14
54,1,4:11.0,,Defensive rebound by M. Gortat,9,14
55,1,4:01.0,,M. Webster misses 3-pt jump shot from 26 ft,9,14
56,1,4:00.0,Defensive rebound by D. West,,9,14
57,1,3:53.0,D. Rudež enters the game for S. Hill,,9,14
58,1,3:53.0,I. Mahinmi enters the game for R. Hibbert,,9,14
59,1,3:53.0,,R. Sessions enters the game for J. Wall,9,14
60,1,3:50.0,Shooting foul by R. Sessions (drawn by G. Hill),,9,14
61,1,3:50.0,G. Hill makes free throw 1 of 3,,10,14
62,1,3:50.0,G. Hill makes free throw 2 of 3,,11,14
63,1,3:50.0,G. Hill makes free throw 3 of 3,,12,14
64,1,3:30.0,,M. Gortat makes 2-pt jump shot from 15 ft (assist by R. Sessions),12,16
65,1,3:10.0,,D. Gooden enters the game for N. Hilário,12,16
66,1,3:10.0,C. Watson enters the game for G. Hill,,12,16
67,1,3:05.0,C. Miles makes 2-pt jump shot from 19 ft (assist by D. Rudež),,14,16
68,1,2:47.0,,B. Beal misses 2-pt jump shot from 20 ft,14,16
69,1,2:46.0,,Offensive rebound by M. Gortat,14,16
70,1,2:41.0,,D. Gooden misses 2-pt jump shot from 8 ft,14,16
71,1,2:40.0,Defensive rebound by D. West,,14,16
72,1,2:34.0,Personal foul by D. Gooden (drawn by D. West),,14,16
73,1,2:34.0,,Washington full timeout,14,16
74,1,2:19.0,Turnover by C. Watson (bad pass; steal by B. Beal),,14,16
75,1,2:00.0,,M. Gortat makes 2-pt hook shot from 7 ft (assist by B. Beal),14,18
76,1,1:43.0,Turnover by D. Rudež (bad pass),,14,18
77,1,1:43.0,L. Scola enters the game for D. West,,14,18
78,1,1:27.0,,Personal block foul by L. Scola (drawn by B. Beal),14,18
79,1,1:20.0,,Turnover by M. Gortat (lost ball; steal by C. Watson),14,18
80,1,1:13.0,C. Watson misses 2-pt layup from 2 ft,,14,18
81,1,1:12.0,,Defensive rebound by D. Gooden,14,18
82,1,1:10.0,,Turnover by B. Beal (traveling),14,18
83,1,1:10.0,,Washington full timeout,14,18
84,1,1:10.0,,R. Butler enters the game for B. Beal,14,18
85,1,0:57.0,D. Rudež misses 3-pt jump shot from 26 ft,,14,18
86,1,0:56.0,,Defensive rebound by D. Gooden,14,18
87,1,0:36.0,,Personal foul by L. Scola (drawn by R. Sessions),14,18
88,1,0:36.0,,R. Sessions makes free throw 1 of 2,14,19
89,1,0:36.0,,K. Séraphin enters the game for M. Gortat,14,19
90,1,0:36.0,,R. Sessions makes free throw 2 of 2,14,20
91,1,0:28.0,Shooting foul by K. Séraphin (drawn by I. Mahinmi),,14,20
92,1,0:28.0,I. Mahinmi misses free throw 1 of 2,,14,20
93,1,0:28.0,Offensive rebound by Team,,14,20
94,1,0:28.0,I. Mahinmi misses free throw 2 of 2,,14,20
95,1,0:28.0,,Defensive rebound by M. Webster,14,20
96,1,0:09.0,,M. Webster misses 2-pt jump shot from 14 ft,14,20
97,1,0:08.0,Defensive rebound by C. Watson,,14,20
98,2,11:40.0,,K. Séraphin misses 2-pt jump shot from 5 ft,14,20
99,2,11:39.0,,Offensive rebound by D. Gooden,14,20
100,2,11:37.0,,D. Gooden makes 2-pt tip-in from 2 ft,14,22
101,2,11:23.0,L. Scola misses 2-pt jump shot from 17 ft,,14,22
102,2,11:22.0,,Defensive rebound by M. Webster,14,22
103,2,11:05.0,,R. Butler makes 2-pt layup at rim,14,24
104,2,10:51.0,D. Rudež misses 3-pt jump shot from 26 ft,,14,24
105,2,10:50.0,,Defensive rebound by R. Sessions,14,24
106,2,10:47.0,,Shooting foul by I. Mahinmi (drawn by R. Sessions),14,24
107,2,10:47.0,,R. Sessions misses free throw 1 of 2,14,24
108,2,10:47.0,,Offensive rebound by Team,14,24
109,2,10:47.0,L. Allen enters the game for L. Scola,,14,24
110,2,10:47.0,,J. Wall enters the game for M. Webster,14,24
111,2,10:47.0,,R. Sessions makes free throw 2 of 2,14,25
112,2,10:28.0,C. Watson misses 3-pt jump shot from 29 ft,,14,25
113,2,10:27.0,Offensive rebound by Team,,14,25
114,2,10:21.0,C. Watson makes 2-pt jump shot from 20 ft,,16,25
115,2,10:07.0,,R. Butler misses 2-pt jump shot from 16 ft,16,25
116,2,10:06.0,Defensive rebound by C. Watson,,16,25
117,2,9:54.0,C. Watson misses 2-pt layup from 1 ft,,16,25
118,2,9:52.0,Offensive rebound by I. Mahinmi,,16,25
119,2,9:48.0,G. Hill makes 2-pt jump shot from 21 ft,,18,25
120,2,9:20.0,,R. Sessions misses 2-pt jump shot from 7 ft,18,25
121,2,9:19.0,Defensive rebound by L. Allen,,18,25
122,2,9:00.0,C. Watson makes 2-pt jump shot from 14 ft,,20,25
123,2,9:00.0,,Washington full timeout,20,25
124,2,8:43.0,,J. Wall misses 2-pt jump shot from 19 ft,20,25
125,2,8:42.0,Defensive rebound by Team,,20,25
126,2,8:42.0,,Loose ball foul by K. Séraphin (drawn by I. Mahinmi),20,25
127,2,8:42.0,,N. Hilário enters the game for D. Gooden,20,25
128,2,8:22.0,Indiana full timeout,,20,25
129,2,8:18.0,G. Hill misses 3-pt jump shot from 24 ft,,20,25
130,2,8:17.0,,Defensive rebound by J. Wall,20,25
131,2,8:15.0,,Shooting foul by I. Mahinmi (drawn by J. Wall),20,25
132,2,8:15.0,,J. Wall makes free throw 1 of 2,20,26
133,2,8:15.0,,J. Wall makes free throw 2 of 2,20,27
134,2,7:56.0,G. Hill misses 2-pt jump shot from 7 ft,,20,27
135,2,7:55.0,,Defensive rebound by R. Butler,20,27
136,2,7:32.0,,R. Butler makes 2-pt jump shot from 19 ft,20,29
137,2,7:12.0,D. Rudež misses 3-pt jump shot from 28 ft,,20,29
138,2,7:10.0,Offensive rebound by G. Hill,,20,29
139,2,7:06.0,G. Hill misses 3-pt jump shot from 27 ft,,20,29
140,2,7:05.0,Offensive rebound by D. Rudež,,20,29
141,2,7:04.0,D. Rudež makes 2-pt tip-in from 2 ft,,22,29
142,2,6:50.0,,K. Séraphin makes 2-pt jump shot from 17 ft,22,31
143,2,6:27.0,I. Mahinmi makes 2-pt jump shot from 5 ft (assist by G. Hill),,24,31
144,2,6:12.0,,Turnover by K. Séraphin (lost ball),24,31
145,2,6:12.0,R. Hibbert enters the game for I. Mahinmi,,24,31
146,2,6:01.0,C. Watson misses 2-pt jump shot from 18 ft,,24,31
147,2,6:00.0,,Defensive rebound by R. Sessions,24,31
148,2,5:51.0,,Shooting foul by L. Allen (drawn by N. Hilário),24,31
149,2,5:51.0,,N. Hilário makes free throw 1 of 2,24,32
150,2,5:51.0,,M. Webster enters the game for R. Butler,24,32
151,2,5:51.0,,N. Hilário makes free throw 2 of 2,24,33
152,2,5:30.0,G. Hill misses 2-pt jump shot from 6 ft,,24,33
153,2,5:29.0,,Defensive rebound by N. Hilário,24,33
154,2,5:25.0,,Shooting foul by C. Watson (drawn by J. Wall),24,33
155,2,5:25.0,,J. Wall makes free throw 1 of 2,24,34
156,2,5:25.0,,J. Wall misses free throw 2 of 2,24,34
157,2,5:24.0,,Offensive rebound by K. Séraphin,24,34
158,2,5:24.0,,K. Séraphin makes 2-pt layup from 2 ft,24,36
159,2,5:24.0,,Shooting foul by L. Allen (drawn by K. Séraphin),24,36
160,2,5:24.0,,K. Séraphin makes free throw 1 of 1,24,37
161,2,5:09.0,D. Rudež misses 2-pt jump shot from 18 ft,,24,37
162,2,5:08.0,,Defensive rebound by N. Hilário,24,37
163,2,4:57.0,,R. Sessions misses 3-pt jump shot from 24 ft,24,37
164,2,4:55.0,Defensive rebound by R. Hibbert,,24,37
165,2,4:38.0,Personal foul by M. Webster (drawn by R. Hibbert),,24,37
166,2,4:38.0,S. Hill enters the game for D. Rudež,,24,37
167,2,4:38.0,,P. Pierce enters the game for R. Sessions,24,37
168,2,4:28.0,L. Allen makes 2-pt jump shot from 4 ft (assist by R. Hibbert),,26,37
169,2,4:10.0,,Turnover by J. Wall (bad pass; steal by C. Watson),26,37
170,2,4:01.0,L. Allen makes 2-pt jump shot from 20 ft (assist by C. Watson),,28,37
171,2,3:41.0,,N. Hilário makes 2-pt layup from 1 ft (assist by M. Webster),28,39
172,2,3:22.0,G. Hill makes 2-pt layup at rim,,30,39
173,2,3:18.0,,Turnover by N. Hilário (bad pass; steal by C. Watson),30,39
174,2,3:15.0,C. Watson makes 3-pt jump shot from 25 ft,,33,39
175,2,2:52.0,,N. Hilário misses 2-pt layup from 1 ft,33,39
176,2,2:51.0,Defensive rebound by L. Allen,,33,39
177,2,2:44.0,Personal foul by N. Hilário (drawn by R. Hibbert),,33,39
178,2,2:44.0,Official timeout,,33,39
179,2,2:44.0,D. West enters the game for L. Allen,,33,39
180,2,2:44.0,C. Miles enters the game for C. Watson,,33,39
181,2,2:44.0,,D. Gooden enters the game for N. Hilário,33,39
182,2,2:44.0,,M. Gortat enters the game for K. Séraphin,33,39
183,2,2:27.0,R. Hibbert misses 2-pt jump shot from 5 ft,,33,39
184,2,2:26.0,Offensive rebound by D. West,,33,39
185,2,2:02.0,G. Hill misses 2-pt layup from 2 ft (block by M. Gortat),,33,39
186,2,2:00.0,Offensive rebound by C. Miles,,33,39
187,2,2:00.0,C. Miles misses 3-pt jump shot from 24 ft,,33,39
188,2,2:00.0,Offensive rebound by Team,,33,39
189,2,2:00.0,,Loose ball foul by J. Wall (drawn by R. Hibbert),33,39
190,2,1:45.0,R. Hibbert misses 2-pt jump shot from 6 ft,,33,39
191,2,1:44.0,Offensive rebound by R. Hibbert,,33,39
192,2,1:41.0,R. Hibbert misses 2-pt layup from 2 ft,,33,39
193,2,1:40.0,,Defensive rebound by M. Webster,33,39
194,2,1:36.0,,J. Wall misses 2-pt layup from 1 ft,33,39
195,2,1:34.0,Defensive rebound by S. Hill,,33,39
196,2,1:29.0,Personal block foul by P. Pierce (drawn by S. Hill),,33,39
197,2,1:29.0,S. Hill makes free throw 1 of 2,,34,39
198,2,1:29.0,S. Hill makes free throw 2 of 2,,35,39
199,2,1:18.0,,D. Gooden misses 2-pt jump shot from 18 ft,35,39
200,2,1:17.0,Defensive rebound by R. Hibbert,,35,39
201,2,1:05.0,R. Hibbert misses 2-pt jump shot from 9 ft,,35,39
202,2,1:04.0,,Defensive rebound by P. Pierce,35,39
203,2,1:01.0,,Personal block foul by S. Hill (drawn by J. Wall),35,39
204,2,1:01.0,,J. Wall makes free throw 1 of 2,35,40
205,2,1:01.0,L. Allen enters the game for R. Hibbert,,35,40
206,2,1:01.0,,J. Wall makes free throw 2 of 2,35,41
207,2,0:41.0,C. Miles makes 3-pt jump shot from 22 ft (assist by G. Hill),,38,41
208,2,0:36.0,,Personal foul by S. Hill (drawn by P. Pierce),38,41
209,2,0:36.0,,P. Pierce misses free throw 1 of 2,38,41
210,2,0:36.0,,Offensive rebound by Team,38,41
211,2,0:36.0,,R. Sessions enters the game for J. Wall,38,41
212,2,0:36.0,D. Rudež enters the game for S. Hill,,38,41
213,2,0:36.0,,P. Pierce makes free throw 2 of 2,38,42
214,2,0:26.0,G. Hill makes 2-pt layup at rim,,40,42
215,2,0:08.0,,Personal block foul by G. Hill (drawn by R. Sessions),40,42
216,2,0:08.0,,R. Sessions makes free throw 1 of 2,40,43
217,2,0:08.0,Indiana full timeout,,40,43
218,2,0:08.0,,R. Sessions makes free throw 2 of 2,40,44
219,2,0:02.0,D. West makes 2-pt jump shot from 21 ft (assist by G. Hill),,42,44
220,2,0:01.0,,R. Sessions misses 3-pt jump shot from 27 ft,42,44
221,2,0:00.0,,Offensive rebound by Team,42,44
222,3,11:35.0,,M. Gortat makes 2-pt jump shot from 16 ft,42,46
223,3,11:18.0,S. Hill makes 3-pt jump shot from 24 ft (assist by R. Hibbert),,45,46
224,3,11:06.0,,P. Pierce misses 2-pt jump shot from 15 ft,45,46
225,3,11:05.0,Defensive rebound by G. Hill,,45,46
226,3,11:01.0,Shooting foul by J. Wall (drawn by S. Hill),,45,46
227,3,11:01.0,S. Hill makes free throw 1 of 2,,46,46
228,3,11:01.0,S. Hill makes free throw 2 of 2,,47,46
229,3,10:49.0,,J. Wall misses 2-pt layup from 2 ft,47,46
230,3,10:48.0,Defensive rebound by G. Hill,,47,46
231,3,10:41.0,D. West makes 2-pt jump shot from 17 ft (assist by G. Hill),,49,46
232,3,10:25.0,,Shooting foul by C. Miles (drawn by M. Webster),49,46
233,3,10:25.0,,M. Webster makes free throw 1 of 2,49,47
234,3,10:25.0,,M. Webster makes free throw 2 of 2,49,48
235,3,10:08.0,S. Hill makes 3-pt jump shot from 22 ft (assist by D. West),,52,48
236,3,9:52.0,,P. Pierce misses 2-pt jump shot from 13 ft,52,48
237,3,9:51.0,Defensive rebound by D. West,,52,48
238,3,9:45.0,Turnover by G. Hill (bad pass),,52,48
239,3,9:24.0,,M. Gortat misses 2-pt jump shot from 9 ft,52,48
240,3,9:23.0,Defensive rebound by G. Hill,,52,48
241,3,9:10.0,Turnover by R. Hibbert (lost ball; steal by M. Gortat),,52,48
242,3,9:05.0,,J. Wall misses 2-pt layup from 1 ft,52,48
243,3,9:03.0,Defensive rebound by R. Hibbert,,52,48
244,3,8:49.0,Turnover by G. Hill (lost ball; steal by M. Webster),,52,48
245,3,8:45.0,,M. Webster makes 2-pt dunk at rim,52,50
246,3,8:28.0,G. Hill makes 2-pt jump shot from 17 ft (assist by S. Hill),,54,50
247,3,8:13.0,,Shooting foul by D. West (drawn by M. Webster),54,50
248,3,8:13.0,,M. Webster makes free throw 1 of 2,54,51
249,3,8:13.0,L. Allen enters the game for R. Hibbert,,54,51
250,3,8:13.0,,M. Webster misses free throw 2 of 2,54,51
251,3,8:12.0,Defensive rebound by D. West,,54,51
252,3,7:55.0,Turnover by G. Hill (lost ball; steal by M. Webster),,54,51
253,3,7:51.0,,Shooting foul by D. West (drawn by M. Gortat),54,51
254,3,7:51.0,,M. Gortat makes free throw 1 of 2,54,52
255,3,7:51.0,,M. Gortat makes free throw 2 of 2,54,53
256,3,7:38.0,S. Hill misses 3-pt jump shot from 24 ft,,54,53
257,3,7:38.0,,Defensive rebound by N. Hilário,54,53
258,3,7:32.0,,J. Wall makes 2-pt layup at rim,54,55
259,3,7:12.0,D. West makes 2-pt jump shot from 18 ft (assist by G. Hill),,56,55
260,3,6:57.0,,N. Hilário makes 2-pt hook shot from 8 ft,56,57
261,3,6:41.0,C. Miles makes 2-pt jump shot from 19 ft,,58,57
262,3,6:22.0,,Shooting foul by C. Miles (drawn by N. Hilário),58,57
263,3,6:22.0,,N. Hilário misses free throw 1 of 2,58,57
264,3,6:22.0,,Offensive rebound by Team,58,57
265,3,6:22.0,,N. Hilário makes free throw 2 of 2,58,58
266,3,6:03.0,Turnover by S. Hill (traveling),,58,58
267,3,5:56.0,,J. Wall misses 2-pt layup from 1 ft (block by G. Hill),58,58
268,3,5:54.0,Defensive rebound by L. Allen,,58,58
269,3,5:45.0,D. West misses 2-pt jump shot from 20 ft,,58,58
270,3,5:44.0,Offensive rebound by L. Allen,,58,58
271,3,5:40.0,C. Miles misses 3-pt jump shot from 25 ft,,58,58
272,3,5:39.0,,Defensive rebound by P. Pierce,58,58
273,3,5:26.0,,N. Hilário misses 2-pt jump shot from 7 ft,58,58
274,3,5:26.0,Defensive rebound by Team,,58,58
275,3,5:25.0,,Washington full timeout,58,58
276,3,5:12.0,C. Miles makes 3-pt jump shot from 28 ft (assist by G. Hill),,61,58
277,3,4:56.0,,M. Webster misses 3-pt jump shot from 26 ft,61,58
278,3,4:55.0,Defensive rebound by D. West,,61,58
279,3,4:35.0,Shooting foul by P. Pierce (drawn by C. Miles),,61,58
280,3,4:35.0,C. Miles misses free throw 1 of 2,,61,58
281,3,4:35.0,Offensive rebound by Team,,61,58
282,3,4:35.0,C. Miles makes free throw 2 of 2,,62,58
283,3,4:21.0,,M. Webster misses 2-pt jump shot from 18 ft,62,58
284,3,4:20.0,,Offensive rebound by N. Hilário,62,58
285,3,4:15.0,,M. Webster misses 2-pt layup from 2 ft (block by L. Allen),62,58
286,3,4:13.0,,Offensive rebound by M. Webster,62,58
287,3,4:08.0,,M. Gortat makes 2-pt jump shot from 12 ft (assist by P. Pierce),62,60
288,3,3:49.0,C. Miles misses 3-pt jump shot from 23 ft,,62,60
289,3,3:48.0,,Defensive rebound by J. Wall,62,60
290,3,3:40.0,,J. Wall makes 3-pt jump shot from 23 ft,62,63
291,3,3:30.0,Indiana full timeout,,62,63
292,3,3:30.0,,R. Butler enters the game for P. Pierce,62,63
293,3,3:30.0,,K. Séraphin enters the game for N. Hilário,62,63
294,3,3:30.0,D. Rudež enters the game for C. Miles,,62,63
295,3,3:22.0,Turnover by D. West (bad pass; steal by J. Wall),,62,63
296,3,3:19.0,,J. Wall makes 2-pt dunk at rim,62,65
297,3,3:02.0,D. Rudež makes 3-pt jump shot from 23 ft (assist by S. Hill),,65,65
298,3,2:49.0,,Shooting foul by L. Allen (drawn by M. Webster),65,65
299,3,2:49.0,,M. Webster makes free throw 1 of 2,65,66
300,3,2:49.0,L. Scola enters the game for D. West,,65,66
301,3,2:49.0,,M. Webster misses free throw 2 of 2,65,66
302,3,2:48.0,Defensive rebound by S. Hill,,65,66
303,3,2:35.0,G. Hill misses 2-pt jump shot from 19 ft (block by J. Wall),,65,66
304,3,2:33.0,,Defensive rebound by K. Séraphin,65,66
305,3,2:29.0,,M. Gortat makes 2-pt layup at rim (assist by J. Wall),65,68
306,3,2:15.0,D. Rudež makes 3-pt jump shot from 23 ft (assist by G. Hill),,68,68
307,3,1:56.0,,R. Butler makes 3-pt jump shot from 24 ft (assist by J. Wall),68,71
308,3,1:46.0,D. Rudež misses 3-pt jump shot from 26 ft,,68,71
309,3,1:45.0,Offensive rebound by G. Hill,,68,71
310,3,1:43.0,G. Hill makes 2-pt layup from 1 ft,,70,71
311,3,1:28.0,,J. Wall misses 3-pt jump shot from 25 ft,70,71
312,3,1:27.0,Defensive rebound by L. Allen,,70,71
313,3,1:14.0,L. Scola misses 2-pt jump shot from 20 ft,,70,71
314,3,1:13.0,,Defensive rebound by R. Butler,70,71
315,3,1:08.0,,J. Wall makes 2-pt jump shot from 6 ft,70,73
316,3,1:08.0,,Shooting block foul by G. Hill (drawn by J. Wall),70,73
317,3,1:08.0,C. Watson enters the game for G. Hill,,70,73
318,3,1:08.0,,J. Wall makes free throw 1 of 1,70,74
319,3,1:00.0,C. Watson misses 2-pt jump shot from 18 ft,,70,74
320,3,0:59.0,,Defensive rebound by J. Wall,70,74
321,3,0:53.0,,M. Gortat makes 2-pt hook shot from 4 ft (assist by J. Wall),70,76
322,3,0:46.0,S. Hill misses 2-pt layup from 2 ft (block by K. Séraphin),,70,76
323,3,0:45.0,Offensive rebound by Team,,70,76
324,3,0:45.0,,R. Sessions enters the game for J. Wall,70,76
325,3,0:45.0,Personal foul by R. Butler (drawn by D. Rudež),,70,76
326,3,0:29.0,S. Hill misses 2-pt jump shot from 15 ft,,70,76
327,3,0:28.0,,Defensive rebound by R. Butler,70,76
328,3,0:10.0,,Offensive foul by M. Gortat (drawn by S. Hill),70,76
329,3,0:10.0,,Turnover by M. Gortat (offensive foul),70,76
330,3,0:02.0,L. Allen misses 2-pt jump shot from 8 ft,,70,76
331,3,0:01.0,,Defensive rebound by K. Séraphin,70,76
332,4,11:42.0,D. Rudež makes 3-pt jump shot from 26 ft (assist by C. Watson),,73,76
333,4,11:19.0,,K. Séraphin misses 2-pt jump shot from 11 ft,73,76
334,4,11:18.0,Defensive rebound by L. Scola,,73,76
335,4,11:00.0,Shooting foul by R. Sessions (drawn by L. Scola),,73,76
336,4,11:00.0,L. Scola misses free throw 1 of 2,,73,76
337,4,11:00.0,Offensive rebound by Team,,73,76
338,4,11:00.0,,J. Wall enters the game for M. Webster,73,76
339,4,11:00.0,L. Scola misses free throw 2 of 2,,73,76
340,4,10:59.0,,Defensive rebound by K. Séraphin,73,76
341,4,10:38.0,,J. Wall makes 2-pt jump shot from 16 ft (assist by R. Sessions),73,78
342,4,10:29.0,C. Watson makes 2-pt layup from 1 ft,,75,78
343,4,10:29.0,Shooting block foul by K. Séraphin (drawn by C. Watson),,75,78
344,4,10:29.0,C. Watson misses free throw 1 of 1,,75,78
345,4,10:28.0,,Defensive rebound by K. Séraphin,75,78
346,4,10:14.0,,J. Wall makes 2-pt jump shot from 17 ft,75,80
347,4,9:53.0,Shooting block foul by D. Gooden (drawn by L. Scola),,75,80
348,4,9:53.0,L. Scola makes free throw 1 of 2,,76,80
349,4,9:53.0,L. Scola makes free throw 2 of 2,,77,80
350,4,9:41.0,,J. Wall makes 2-pt jump shot from 18 ft,77,82
351,4,9:19.0,G. Hill misses 2-pt jump shot from 20 ft,,77,82
352,4,9:18.0,Offensive rebound by Team,,77,82
353,4,9:18.0,,Loose ball foul by D. Gooden (drawn by L. Scola),77,82
354,4,9:09.0,G. Hill misses 2-pt jump shot from 6 ft,,77,82
355,4,9:08.0,,Defensive rebound by R. Butler,77,82
356,4,9:02.0,,J. Wall makes 2-pt layup at rim,77,84
357,4,8:39.0,Shooting foul by K. Séraphin (drawn by I. Mahinmi),,77,84
358,4,8:39.0,Official timeout,,77,84
359,4,8:39.0,I. Mahinmi makes free throw 1 of 2,,78,84
360,4,8:39.0,I. Mahinmi misses free throw 2 of 2,,78,84
361,4,8:38.0,,Defensive rebound by R. Butler,78,84
362,4,8:22.0,,J. Wall misses 2-pt layup from 1 ft,78,84
363,4,8:21.0,Defensive rebound by I. Mahinmi,,78,84
364,4,8:07.0,G. Hill misses 2-pt layup from 2 ft,,78,84
365,4,8:06.0,,Defensive rebound by K. Séraphin,78,84
366,4,8:02.0,,R. Sessions makes 2-pt layup at rim (assist by K. Séraphin),78,86
367,4,7:45.0,C. Watson misses 3-pt jump shot from 22 ft,,78,86
368,4,7:44.0,,Defensive rebound by J. Wall,78,86
369,4,7:41.0,,Shooting foul by D. Rudež (drawn by J. Wall),78,86
370,4,7:41.0,,J. Wall makes free throw 1 of 2,78,87
371,4,7:41.0,S. Hill enters the game for D. Rudež,,78,87
372,4,7:41.0,C. Miles enters the game for G. Hill,,78,87
373,4,7:41.0,,J. Wall makes free throw 2 of 2,78,88
374,4,7:30.0,Personal foul by J. Wall (drawn by C. Watson),,78,88
375,4,7:30.0,C. Watson makes free throw 1 of 2,,79,88
376,4,7:30.0,C. Watson makes free throw 2 of 2,,80,88
377,4,7:11.0,,K. Séraphin misses 2-pt jump shot from 6 ft,80,88
378,4,7:10.0,Defensive rebound by I. Mahinmi,,80,88
379,4,7:05.0,C. Watson misses 3-pt jump shot from 27 ft,,80,88
380,4,7:01.0,,Defensive rebound by K. Séraphin,80,88
381,4,6:46.0,,J. Wall makes 2-pt jump shot from 19 ft,80,90
382,4,6:38.0,Indiana full timeout,,80,90
383,4,6:38.0,D. West enters the game for I. Mahinmi,,80,90
384,4,6:38.0,L. Allen enters the game for C. Watson,,80,90
385,4,6:38.0,G. Hill enters the game for L. Scola,,80,90
386,4,6:30.0,Personal foul by D. Gooden (drawn by D. West),,80,90
387,4,6:30.0,D. West misses free throw 1 of 2,,80,90
388,4,6:30.0,Offensive rebound by Team,,80,90
389,4,6:30.0,D. West misses free throw 2 of 2,,80,90
390,4,6:28.0,Offensive rebound by D. West,,80,90
391,4,6:12.0,D. West makes 2-pt hook shot from 5 ft,,82,90
392,4,5:52.0,,R. Sessions misses 2-pt jump shot from 10 ft,82,90
393,4,5:51.0,,Offensive rebound by D. Gooden,82,90
394,4,5:48.0,,J. Wall misses 3-pt jump shot from 28 ft,82,90
395,4,5:46.0,Defensive rebound by D. West,,82,90
396,4,5:34.0,L. Allen makes 2-pt dunk at rim (assist by S. Hill),,84,90
397,4,5:11.0,,K. Séraphin misses 2-pt jump shot from 5 ft,84,90
