,QUARTER,TIME_REMAINING,TORONTO_ACTION,NEW YORK_ACTION,TORONTO_SCORE,NEW YORK_SCORE
108,2,11:05.0,,Turnover by C. Aldrich (offensive foul),15,25
109,2,10:59.0,Shooting foul by S. Larkin (drawn by L. Williams),,15,25
110,2,10:59.0,L. Williams makes free throw 1 of 2,,16,25
111,2,10:59.0,,A. Bargnani enters the game for C. Aldrich,16,25
112,2,10:59.0,L. Williams makes free throw 2 of 2,,17,25
113,2,10:46.0,,A. Bargnani misses 2-pt jump shot from 17 ft,17,25
114,2,10:45.0,Defensive rebound by T. Hansbrough,,17,25
115,2,10:40.0,Shooting foul by S. Larkin (drawn by J. Johnson),,17,25
116,2,10:40.0,J. Johnson misses free throw 1 of 2,,17,25
117,2,10:40.0,Offensive rebound by Team,,17,25
118,2,10:40.0,,L. Galloway enters the game for S. Larkin,17,25
119,2,10:40.0,J. Johnson makes free throw 2 of 2,,18,25
120,2,10:33.0,,A. Shved makes 2-pt layup at rim (assist by L. Thomas),18,27
121,2,10:33.0,,Shooting foul by J. Johnson (drawn by A. Shved),18,27
122,2,10:33.0,,A. Shved makes free throw 1 of 1,18,28
123,2,10:23.0,T. Hansbrough misses 2-pt layup from 2 ft,,18,28
124,2,10:22.0,,Defensive rebound by J. Smith,18,28
125,2,10:12.0,,Turnover by A. Bargnani (bad pass; steal by P. Patterson),18,28
126,2,10:05.0,P. Patterson makes 3-pt jump shot from 23 ft (assist by J. Johnson),,21,28
127,2,9:57.0,,Personal foul by J. Johnson (drawn by L. Thomas),21,28
128,2,9:57.0,G. Vásquez enters the game for J. Johnson,,21,28
129,2,9:48.0,,J. Smith misses 3-pt jump shot from 22 ft,21,28
130,2,9:47.0,,Offensive rebound by L. Thomas,21,28
131,2,9:44.0,,L. Thomas makes 2-pt jump shot from 3 ft,21,30
132,2,9:21.0,G. Vásquez misses 2-pt jump shot from 5 ft,,21,30
133,2,9:20.0,,Defensive rebound by A. Shved,21,30
134,2,9:12.0,,A. Bargnani misses 3-pt jump shot from 25 ft,21,30
135,2,9:11.0,Defensive rebound by T. Hansbrough,,21,30
136,2,9:04.0,L. Williams makes 3-pt jump shot from 22 ft (assist by G. Vásquez),,24,30
137,2,8:45.0,,Shooting foul by G. Vásquez (drawn by A. Shved),24,30
138,2,8:45.0,Official timeout,,24,30
139,2,8:45.0,D. DeRozan enters the game for T. Ross,,24,30
140,2,8:45.0,,A. Shved makes free throw 1 of 2,24,31
141,2,8:45.0,,A. Shved makes free throw 2 of 2,24,32
142,2,8:33.0,L. Williams makes 2-pt jump shot from 15 ft,,26,32
143,2,8:16.0,,A. Bargnani makes 2-pt jump shot from 12 ft (assist by A. Shved),26,34
144,2,7:58.0,G. Vásquez makes 3-pt jump shot from 26 ft (assist by L. Williams),,29,34
145,2,7:41.0,,L. Thomas misses 2-pt hook shot from 5 ft,29,34
146,2,7:40.0,Defensive rebound by P. Patterson,,29,34
147,2,7:31.0,P. Patterson misses 3-pt jump shot from 26 ft,,29,34
148,2,7:30.0,,Defensive rebound by A. Shved,29,34
149,2,7:26.0,,J. Smith misses 2-pt layup from 1 ft,29,34
150,2,7:25.0,Defensive rebound by D. DeRozan,,29,34
151,2,7:23.0,Personal foul by A. Shved (drawn by D. DeRozan),,29,34
152,2,7:19.0,Personal foul by L. Galloway (drawn by L. Williams),,29,34
153,2,7:19.0,L. Williams makes free throw 1 of 3,,30,34
154,2,7:19.0,L. Williams misses free throw 2 of 3,,30,34
155,2,7:19.0,Offensive rebound by Team,,30,34
156,2,7:19.0,A. Johnson enters the game for P. Patterson,,30,34
157,2,7:19.0,L. Williams makes free throw 3 of 3,,31,34
158,2,6:55.0,,A. Shved misses 2-pt jump shot from 22 ft,31,34
159,2,6:54.0,Defensive rebound by A. Johnson,,31,34
160,2,6:43.0,G. Vásquez misses 2-pt layup from 2 ft,,31,34
161,2,6:42.0,Offensive rebound by G. Vásquez,,31,34
162,2,6:41.0,,T. Hardaway enters the game for A. Shved,31,34
163,2,6:41.0,Turnover by G. Vásquez (lost ball; steal by J. Smith),,31,34
164,2,6:20.0,,T. Hardaway misses 2-pt jump shot from 19 ft,31,34
165,2,6:19.0,Defensive rebound by A. Johnson,,31,34
166,2,6:08.0,A. Johnson makes 2-pt jump shot from 5 ft (assist by G. Vásquez),,33,34
167,2,5:46.0,,A. Bargnani misses 2-pt layup from 1 ft,33,34
168,2,5:45.0,Defensive rebound by G. Vásquez,,33,34
169,2,5:40.0,G. Vásquez makes 2-pt jump shot from 10 ft,,35,34
170,2,5:24.0,,Shooting foul by G. Vásquez (drawn by T. Hardaway),35,34
171,2,5:24.0,,New York full timeout,35,34
172,2,5:24.0,J. Johnson enters the game for T. Hansbrough,,35,34
173,2,5:24.0,,L. Amundson enters the game for J. Smith,35,34
174,2,5:24.0,,C. Early enters the game for L. Thomas,35,34
175,2,5:24.0,,T. Hardaway makes free throw 1 of 2,35,35
176,2,5:24.0,,T. Hardaway makes free throw 2 of 2,35,36
177,2,5:16.0,L. Williams misses 3-pt jump shot from 24 ft,,35,36
178,2,5:15.0,,Defensive rebound by L. Galloway,35,36
179,2,4:53.0,,C. Early misses 3-pt jump shot from 24 ft,35,36
180,2,4:52.0,Defensive rebound by J. Johnson,,35,36
181,2,4:45.0,G. Vásquez makes 3-pt jump shot from 26 ft (assist by J. Johnson),,38,36
182,2,4:30.0,,A. Bargnani misses 2-pt jump shot from 13 ft,38,36
183,2,4:29.0,Defensive rebound by J. Johnson,,38,36
184,2,4:17.0,Turnover by L. Williams (bad pass; steal by L. Galloway),,38,36
185,2,4:04.0,,C. Early makes 2-pt layup from 1 ft (assist by A. Bargnani),38,38
186,2,3:49.0,G. Vásquez misses 3-pt jump shot from 25 ft,,38,38
187,2,3:48.0,,Defensive rebound by C. Early,38,38
188,2,3:41.0,,Shooting foul by D. DeRozan (drawn by T. Hardaway),38,38
189,2,3:41.0,,T. Hardaway makes 2-pt jump shot from 19 ft,38,40
190,2,3:41.0,,T. Hardaway misses free throw 1 of 1,38,40
191,2,3:40.0,Defensive rebound by J. Johnson,,38,40
192,2,3:31.0,J. Johnson makes 2-pt layup from 1 ft,,40,40
193,2,3:10.0,,C. Early misses 2-pt dunk at rim (block by J. Johnson),40,40
194,2,3:09.0,Defensive rebound by L. Williams,,40,40
195,2,3:05.0,G. Vásquez misses 3-pt jump shot from 24 ft,,40,40
196,2,3:04.0,,Defensive rebound by A. Bargnani,40,40
197,2,2:47.0,,Shooting foul by A. Johnson (drawn by L. Amundson),40,40
198,2,2:47.0,Toronto full timeout,,40,40
199,2,2:47.0,T. Ross enters the game for G. Vásquez,,40,40
200,2,2:47.0,,L. Amundson misses free throw 1 of 2,40,40
201,2,2:47.0,,Offensive rebound by Team,40,40
202,2,2:47.0,,L. Amundson makes free throw 2 of 2,40,41
203,2,2:33.0,D. DeRozan misses 2-pt jump shot from 13 ft,,40,41
204,2,2:32.0,,Defensive rebound by L. Galloway,40,41
205,2,2:26.0,,T. Hardaway makes 2-pt layup at rim (assist by L. Galloway),40,43
206,2,2:08.0,Shooting foul by L. Galloway (drawn by D. DeRozan),,40,43
207,2,2:08.0,D. DeRozan makes free throw 1 of 2,,41,43
208,2,2:08.0,J. Valančiūnas enters the game for A. Johnson,,41,43
209,2,2:08.0,D. DeRozan makes free throw 2 of 2,,42,43
210,2,1:46.0,,L. Galloway misses 2-pt layup from 1 ft,42,43
211,2,1:45.0,Defensive rebound by D. DeRozan,,42,43
212,2,1:39.0,L. Williams misses 3-pt jump shot from 24 ft,,42,43
213,2,1:38.0,,Defensive rebound by C. Early,42,43
214,2,1:21.0,,T. Hardaway makes 2-pt jump shot from 15 ft (assist by C. Early),42,45
215,2,0:56.0,D. DeRozan makes 2-pt jump shot from 20 ft,,44,45
216,2,0:42.0,,A. Bargnani makes 2-pt jump shot from 8 ft,44,47
217,2,0:42.0,,Shooting foul by T. Ross (drawn by A. Bargnani),44,47
218,2,0:42.0,,A. Shved enters the game for L. Galloway,44,47
219,2,0:42.0,,C. Aldrich enters the game for L. Amundson,44,47
220,2,0:42.0,,A. Bargnani makes free throw 1 of 1,44,48
221,2,0:39.0,Toronto full timeout,,44,48
222,2,0:39.0,,L. Thomas enters the game for A. Bargnani,44,48
223,2,0:30.0,L. Williams makes 3-pt jump shot from 24 ft,,47,48
224,2,0:25.0,,New York full timeout,47,48
225,2,0:25.0,P. Patterson enters the game for J. Johnson,,47,48
226,2,0:25.0,,A. Bargnani enters the game for L. Thomas,47,48
227,2,0:19.0,,Shooting foul by P. Patterson (drawn by C. Aldrich),47,48
228,2,0:19.0,,C. Aldrich makes free throw 1 of 2,47,49
229,2,0:19.0,,C. Aldrich makes free throw 2 of 2,47,50
230,2,0:00.0,L. Williams misses 3-pt jump shot from 24 ft,,47,50
231,2,0:00.0,Offensive rebound by Team,,47,50
232,3,11:52.0,,Personal foul by A. Johnson (drawn by A. Bargnani),47,50
233,3,11:44.0,,L. Galloway misses 2-pt layup from 1 ft,47,50
234,3,11:40.0,,Offensive rebound by L. Galloway,47,50
235,3,11:37.0,,C. Early misses 3-pt jump shot from 26 ft,47,50
236,3,11:36.0,Defensive rebound by J. Valančiūnas,,47,50
237,3,11:20.0,D. DeRozan misses 2-pt jump shot from 4 ft,,47,50
238,3,11:19.0,,Defensive rebound by A. Bargnani,47,50
239,3,11:12.0,,C. Early misses 2-pt jump shot from 13 ft,47,50
240,3,11:11.0,Defensive rebound by A. Johnson,,47,50
241,3,10:48.0,A. Johnson misses 2-pt jump shot from 4 ft (block by L. Amundson),,47,50
242,3,10:47.0,Offensive rebound by A. Johnson,,47,50
243,3,10:40.0,A. Johnson makes 2-pt layup from 1 ft,,49,50
244,3,10:25.0,,T. Hardaway misses 3-pt jump shot from 26 ft,49,50
245,3,10:25.0,Defensive rebound by Team,,49,50
246,3,10:08.0,A. Johnson misses 3-pt jump shot from 25 ft,,49,50
247,3,10:08.0,,Defensive rebound by T. Hardaway,49,50
248,3,10:01.0,,T. Hardaway makes 2-pt layup from 1 ft,49,52
249,3,9:55.0,J. Johnson makes 2-pt layup from 1 ft,,51,52
250,3,9:35.0,,T. Hardaway misses 3-pt jump shot from 24 ft,51,52
251,3,9:35.0,Defensive rebound by Team,,51,52
252,3,9:23.0,J. Johnson misses 3-pt jump shot from 26 ft,,51,52
253,3,9:18.0,,Defensive rebound by L. Galloway,51,52
254,3,9:14.0,,Turnover by A. Bargnani (lost ball; steal by J. Valančiūnas),51,52
255,3,9:04.0,J. Johnson misses 2-pt layup from 2 ft,,51,52
256,3,9:04.0,Offensive rebound by G. Vásquez,,51,52
257,3,9:00.0,Offensive foul by A. Johnson (drawn by L. Galloway),,51,52
258,3,9:00.0,Turnover by A. Johnson (offensive foul),,51,52
259,3,9:00.0,P. Patterson enters the game for A. Johnson,,51,52
260,3,8:33.0,,A. Bargnani misses 2-pt jump shot,51,52
261,3,8:32.0,,Offensive rebound by A. Bargnani,51,52
262,3,8:31.0,,A. Bargnani makes 2-pt layup from 1 ft,51,54
263,3,8:07.0,Turnover by G. Vásquez (lost ball; steal by C. Early),,51,54
264,3,8:06.0,,Shooting foul by D. DeRozan (drawn by C. Early),51,54
265,3,8:06.0,,C. Early makes free throw 1 of 2,51,55
266,3,8:06.0,,S. Larkin enters the game for L. Galloway,51,55
267,3,8:06.0,,C. Early makes free throw 2 of 2,51,56
268,3,7:50.0,J. Johnson makes 2-pt layup from 1 ft (assist by D. DeRozan),,53,56
269,3,7:28.0,,Turnover by A. Bargnani (lost ball),53,56
270,3,7:16.0,P. Patterson makes 2-pt jump shot from 15 ft (assist by G. Vásquez),,55,56
271,3,6:48.0,,A. Bargnani makes 2-pt jump shot from 14 ft (assist by C. Early),55,58
272,3,6:31.0,J. Johnson misses 3-pt jump shot from 25 ft,,55,58
273,3,6:30.0,,Defensive rebound by S. Larkin,55,58
274,3,6:18.0,,Shooting foul by P. Patterson (drawn by C. Early),55,58
275,3,6:18.0,,C. Early makes free throw 1 of 2,55,59
276,3,6:18.0,,C. Early makes free throw 2 of 2,55,60
277,3,6:03.0,Personal foul by L. Amundson (drawn by J. Valančiūnas),,55,60
278,3,5:55.0,D. DeRozan misses 2-pt layup from 1 ft (block by L. Amundson),,55,60
279,3,5:54.0,,Defensive rebound by L. Amundson,55,60
280,3,5:31.0,,C. Early misses 3-pt jump shot from 27 ft,55,60
281,3,5:30.0,,Offensive rebound by Team,55,60
282,3,5:30.0,,Turnover by Team (shot clock),55,60
283,3,5:30.0,,New York full timeout,55,60
284,3,5:30.0,,L. Thomas enters the game for C. Early,55,60
285,3,5:17.0,Shooting foul by L. Amundson (drawn by J. Valančiūnas),,55,60
286,3,5:17.0,J. Valančiūnas makes free throw 1 of 2,,56,60
287,3,5:17.0,L. Williams enters the game for G. Vásquez,,56,60
288,3,5:17.0,,C. Aldrich enters the game for L. Amundson,56,60
289,3,5:17.0,J. Valančiūnas makes free throw 2 of 2,,57,60
290,3,4:53.0,,T. Hardaway misses 2-pt jump shot from 10 ft,57,60
291,3,4:52.0,Defensive rebound by D. DeRozan,,57,60
292,3,4:45.0,Shooting foul by S. Larkin (drawn by D. DeRozan),,57,60
293,3,4:45.0,D. DeRozan misses free throw 1 of 2,,57,60
294,3,4:45.0,Offensive rebound by Team,,57,60
295,3,4:45.0,D. DeRozan makes free throw 2 of 2,,58,60
296,3,4:22.0,,A. Bargnani makes 3-pt jump shot from 24 ft (assist by S. Larkin),58,63
297,3,4:03.0,L. Williams makes 2-pt jump shot from 7 ft,,60,63
298,3,3:51.0,,L. Thomas misses 2-pt jump shot from 3 ft,60,63
299,3,3:51.0,Defensive rebound by J. Valančiūnas,,60,63
300,3,3:44.0,P. Patterson makes 3-pt jump shot from 24 ft (assist by L. Williams),,63,63
301,3,3:24.0,,L. Thomas makes 2-pt hook shot from 5 ft,63,65
302,3,3:18.0,Shooting foul by S. Larkin (drawn by L. Williams),,63,65
303,3,3:18.0,L. Williams makes free throw 1 of 2,,64,65
304,3,3:18.0,L. Williams makes free throw 2 of 2,,65,65
305,3,3:03.0,,S. Larkin makes 2-pt jump shot from 3 ft (assist by C. Aldrich),65,67
306,3,2:41.0,J. Valančiūnas makes 2-pt jump shot from 15 ft (assist by P. Patterson),,67,67
307,3,2:19.0,,S. Larkin misses 2-pt jump shot from 19 ft,67,67
308,3,2:19.0,Defensive rebound by J. Johnson,,67,67
309,3,2:09.0,L. Williams misses 3-pt jump shot from 25 ft,,67,67
310,3,2:08.0,Offensive rebound by J. Johnson,,67,67
311,3,2:08.0,J. Johnson makes 2-pt layup at rim,,69,67
312,3,2:06.0,,New York full timeout,69,67
313,3,2:06.0,Toronto full timeout,,69,67
314,3,2:06.0,,J. Smith enters the game for A. Bargnani,69,67
315,3,1:44.0,,Shooting foul by J. Johnson (drawn by T. Hardaway),69,67
316,3,1:44.0,,T. Hardaway makes free throw 1 of 2,69,68
317,3,1:44.0,,T. Hardaway makes free throw 2 of 2,69,69
318,3,1:36.0,Offensive foul by P. Patterson (drawn by S. Larkin),,69,69
319,3,1:36.0,Turnover by P. Patterson (offensive foul),,69,69
320,3,1:26.0,,Personal foul by J. Johnson (drawn by L. Thomas),69,69
321,3,1:26.0,,L. Thomas makes free throw 1 of 2,69,70
322,3,1:26.0,T. Ross enters the game for J. Johnson,,69,70
323,3,1:26.0,,L. Thomas makes free throw 2 of 2,69,71
324,3,1:10.0,J. Valančiūnas misses 2-pt jump shot from 4 ft,,69,71
325,3,1:09.0,Offensive rebound by J. Valančiūnas,,69,71
326,3,1:07.0,J. Valančiūnas makes 2-pt layup from 1 ft,,71,71
327,3,0:55.0,,Shooting foul by J. Valančiūnas (drawn by C. Aldrich),71,71
328,3,0:55.0,,C. Aldrich makes free throw 1 of 2,71,72
329,3,0:55.0,,A. Shved enters the game for T. Hardaway,71,72
330,3,0:55.0,,C. Aldrich makes free throw 2 of 2,71,73
331,3,0:40.0,D. DeRozan misses 2-pt jump shot from 20 ft,,71,73
332,3,0:39.0,,Defensive rebound by C. Aldrich,71,73
333,3,0:31.0,,S. Larkin misses 3-pt jump shot from 24 ft,71,73
334,3,0:30.0,Defensive rebound by T. Ross,,71,73
335,3,0:10.0,L. Williams misses 2-pt layup from 1 ft,,71,73
336,3,0:09.0,,Defensive rebound by C. Aldrich,71,73
337,3,0:03.0,,A. Shved misses 3-pt jump shot from 22 ft,71,73
338,3,0:01.0,,Offensive rebound by L. Thomas,71,73
339,3,0:01.0,,L. Thomas makes 2-pt layup from 3 ft,71,75
340,4,11:47.0,Shooting foul by C. Aldrich (drawn by J. Valančiūnas),,71,75
341,4,11:47.0,J. Valančiūnas makes free throw 1 of 2,,72,75
342,4,11:47.0,J. Valančiūnas makes free throw 2 of 2,,73,75
343,4,11:35.0,,C. Aldrich makes 2-pt layup from 2 ft (assist by A. Shved),73,77
344,4,11:35.0,,Shooting foul by J. Valančiūnas (drawn by C. Aldrich),73,77
345,4,11:35.0,,C. Aldrich makes free throw 1 of 1,73,78
346,4,11:16.0,J. Valančiūnas makes 2-pt dunk at rim,,75,78
347,4,11:01.0,,L. Thomas misses 2-pt jump shot from 9 ft,75,78
348,4,11:00.0,Defensive rebound by J. Valančiūnas,,75,78
349,4,10:44.0,Personal foul by C. Aldrich (drawn by J. Valančiūnas),,75,78
350,4,10:36.0,J. Valančiūnas makes 2-pt jump shot from 18 ft (assist by G. Vásquez),,77,78
351,4,10:25.0,,Personal foul by J. Valančiūnas (drawn by J. Smith),77,78
352,4,10:12.0,,A. Shved makes 2-pt jump shot from 6 ft,77,80
353,4,9:48.0,L. Williams makes 2-pt jump shot from 18 ft,,79,80
354,4,9:35.0,,A. Shved makes 3-pt jump shot from 24 ft (assist by J. Smith),79,83
355,4,9:13.0,T. Ross misses 3-pt jump shot from 24 ft,,79,83
356,4,9:12.0,Offensive rebound by Team,,79,83
357,4,9:12.0,,Loose ball foul by S. Larkin (drawn by J. Valančiūnas),79,83
358,4,9:12.0,,L. Amundson enters the game for C. Aldrich,79,83
359,4,8:59.0,Turnover by P. Patterson (3 sec),,79,83
360,4,8:59.0,Official timeout,,79,83
361,4,8:59.0,A. Johnson enters the game for J. Valančiūnas,,79,83
362,4,8:43.0,,Shooting foul by G. Vásquez (drawn by L. Amundson),79,83
363,4,8:43.0,,L. Amundson misses free throw 1 of 2,79,83
364,4,8:43.0,,Offensive rebound by Team,79,83
365,4,8:43.0,,L. Amundson makes free throw 2 of 2,79,84
366,4,8:30.0,L. Williams misses 3-pt jump shot from 23 ft,,79,84
367,4,8:29.0,,Defensive rebound by L. Thomas,79,84
368,4,8:08.0,,L. Amundson makes 2-pt layup from 2 ft,79,86
369,4,7:48.0,G. Vásquez misses 3-pt jump shot from 25 ft,,79,86
370,4,7:47.0,,Defensive rebound by L. Amundson,79,86
371,4,7:36.0,,Turnover by A. Shved (bad pass; steal by P. Patterson),79,86
372,4,7:33.0,J. Valančiūnas enters the game for P. Patterson,,79,86
373,4,7:33.0,D. DeRozan enters the game for T. Ross,,79,86
374,4,7:22.0,D. DeRozan misses 2-pt jump shot from 16 ft,,79,86
375,4,7:21.0,,Defensive rebound by S. Larkin,79,86
376,4,7:05.0,,J. Smith makes 2-pt layup from 2 ft (assist by L. Thomas),79,88
377,4,7:00.0,Toronto full timeout,,79,88
378,4,7:00.0,J. Johnson enters the game for A. Johnson,,79,88
379,4,6:51.0,J. Valančiūnas misses 2-pt layup from 1 ft (block by L. Amundson),,79,88
380,4,6:50.0,,Defensive rebound by L. Thomas,79,88
381,4,6:43.0,,L. Amundson makes 2-pt dunk at rim (assist by A. Shved),79,90
382,4,6:27.0,J. Valančiūnas makes 2-pt hook shot from 5 ft (assist by G. Vásquez),,81,90
383,4,6:10.0,,S. Larkin makes 2-pt layup from 1 ft (assist by L. Amundson),81,92
384,4,5:59.0,D. DeRozan misses 2-pt jump shot from 4 ft (block by L. Thomas),,81,92
