,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,LA LAKERS_ACTION,MINNESOTA_SCORE,LA LAKERS_SCORE
31,1,6:49.0,,W. Johnson misses 3-pt jump shot from 24 ft,12,15
32,1,6:48.0,Defensive rebound by Z. LaVine,,12,15
33,1,6:37.0,Turnover by A. Wiggins (bad pass; steal by J. Clarkson),,12,15
34,1,6:29.0,,J. Brown misses 2-pt layup from 1 ft,12,15
35,1,6:27.0,Defensive rebound by J. Hamilton,,12,15
36,1,6:26.0,Turnover by Z. LaVine (lost ball),,12,15
37,1,6:26.0,C. Budinger enters the game for A. Payne,,12,15
38,1,6:13.0,,J. Brown misses 3-pt jump shot from 25 ft,12,15
39,1,6:12.0,Defensive rebound by J. Hamilton,,12,15
40,1,6:06.0,C. Budinger misses 2-pt layup from 1 ft,,12,15
41,1,6:03.0,,Defensive rebound by J. Clarkson,12,15
42,1,5:58.0,,R. Kelly makes 3-pt jump shot from 22 ft (assist by J. Clarkson),12,18
43,1,5:58.0,Minnesota full timeout,,12,18
44,1,5:58.0,,D. Buycks enters the game for J. Brown,12,18
45,1,5:40.0,K. Martin misses 2-pt jump shot from 17 ft,,12,18
46,1,5:38.0,Offensive rebound by C. Budinger,,12,18
47,1,5:28.0,A. Wiggins misses 2-pt jump shot from 16 ft,,12,18
48,1,5:27.0,,Defensive rebound by J. Clarkson,12,18
49,1,5:13.0,,Turnover by W. Johnson (lost ball; steal by A. Wiggins),12,18
50,1,5:08.0,Z. LaVine makes 2-pt dunk at rim (assist by A. Wiggins),,14,18
51,1,4:41.0,,J. Clarkson makes 2-pt jump shot from 20 ft,14,20
52,1,4:19.0,A. Wiggins misses 2-pt hook shot from 6 ft,,14,20
53,1,4:17.0,,Defensive rebound by T. Black,14,20
54,1,4:10.0,,Turnover by W. Johnson (bad pass),14,20
55,1,4:10.0,R. Hummel enters the game for A. Wiggins,,14,20
56,1,4:10.0,,E. Davis enters the game for T. Black,14,20
57,1,3:56.0,Z. LaVine misses 3-pt jump shot from 26 ft,,14,20
58,1,3:55.0,,Defensive rebound by W. Johnson,14,20
59,1,3:32.0,,D. Buycks makes 2-pt jump shot from 17 ft (assist by W. Johnson),14,22
60,1,3:16.0,K. Martin misses 2-pt jump shot from 14 ft,,14,22
61,1,3:12.0,,Defensive rebound by R. Kelly,14,22
62,1,2:59.0,,J. Clarkson makes 2-pt layup from 1 ft (assist by R. Kelly),14,24
63,1,2:54.0,Minnesota full timeout,,14,24
64,1,2:54.0,,LA Lakers full timeout,14,24
65,1,2:54.0,A. Payne enters the game for J. Hamilton,,14,24
66,1,2:54.0,,R. Sacre enters the game for R. Kelly,14,24
67,1,2:42.0,K. Martin misses 2-pt jump shot from 16 ft,,14,24
68,1,2:41.0,,Defensive rebound by W. Johnson,14,24
69,1,2:36.0,,J. Clarkson makes 2-pt dunk at rim (assist by D. Buycks),14,26
70,1,2:10.0,C. Budinger misses 2-pt jump shot from 15 ft,,14,26
71,1,2:08.0,,Defensive rebound by E. Davis,14,26
72,1,1:45.0,,W. Johnson misses 2-pt jump shot from 12 ft,14,26
73,1,1:41.0,Defensive rebound by A. Payne,,14,26
74,1,1:35.0,Z. LaVine misses 2-pt layup from 1 ft,,14,26
75,1,1:33.0,,Defensive rebound by E. Davis,14,26
76,1,1:22.0,,R. Sacre makes 2-pt hook shot from 6 ft (assist by D. Buycks),14,28
77,1,0:59.0,R. Hummel makes 3-pt jump shot from 24 ft (assist by Z. LaVine),,17,28
78,1,0:43.0,,R. Sacre misses 2-pt jump shot from 17 ft,17,28
79,1,0:42.0,Defensive rebound by R. Hummel,,17,28
80,1,0:31.0,R. Hummel makes 2-pt jump shot from 4 ft (assist by A. Payne),,19,28
81,1,0:14.0,,R. Sacre makes 2-pt jump shot from 14 ft (assist by D. Buycks),19,30
82,1,0:01.0,Z. LaVine makes 2-pt jump shot from 17 ft,,21,30
83,2,11:44.0,A. Wiggins makes 2-pt layup from 1 ft (assist by L. Brown),,23,30
84,2,11:26.0,,Personal foul by L. Brown (drawn by D. Buycks),23,30
85,2,11:20.0,,D. Buycks misses 2-pt jump shot from 20 ft,23,30
86,2,11:18.0,Defensive rebound by A. Wiggins,,23,30
87,2,11:09.0,Shooting foul by E. Davis (drawn by A. Payne),,23,30
88,2,11:09.0,A. Payne makes free throw 1 of 2,,24,30
89,2,11:09.0,A. Payne makes free throw 2 of 2,,25,30
90,2,10:55.0,,Turnover by J. Brown (bad pass; steal by L. Brown),25,30
91,2,10:48.0,L. Brown misses 2-pt layup from 1 ft,,25,30
92,2,10:46.0,,Defensive rebound by R. Sacre,25,30
93,2,10:44.0,,J. Brown makes 2-pt layup from 1 ft,25,32
94,2,10:44.0,,Shooting foul by L. Brown (drawn by J. Brown),25,32
95,2,10:44.0,,J. Brown makes free throw 1 of 1,25,33
96,2,10:24.0,Shooting foul by W. Johnson (drawn by A. Wiggins),,25,33
97,2,10:24.0,A. Wiggins makes free throw 1 of 2,,26,33
98,2,10:24.0,A. Wiggins makes free throw 2 of 2,,27,33
99,2,10:11.0,,W. Johnson makes 2-pt jump shot from 21 ft (assist by J. Brown),27,35
100,2,9:58.0,C. Budinger misses 2-pt jump shot from 16 ft,,27,35
101,2,9:57.0,Offensive rebound by A. Wiggins,,27,35
102,2,9:54.0,A. Wiggins makes 2-pt dunk at rim,,29,35
103,2,9:44.0,,J. Brown misses 3-pt jump shot from 24 ft,29,35
104,2,9:43.0,Defensive rebound by A. Payne,,29,35
105,2,9:36.0,R. Hummel makes 2-pt layup from 1 ft (assist by L. Brown),,31,35
106,2,9:27.0,,Turnover by D. Buycks (bad pass; steal by L. Brown),31,35
107,2,9:22.0,L. Brown makes 2-pt layup from 1 ft,,33,35
108,2,9:15.0,,LA Lakers full timeout,33,35
109,2,9:15.0,,R. Kelly enters the game for E. Davis,33,35
110,2,8:55.0,,D. Buycks makes 3-pt jump shot from 25 ft (assist by J. Brown),33,38
111,2,8:35.0,L. Brown misses 3-pt jump shot from 24 ft,,33,38
112,2,8:33.0,,Defensive rebound by R. Sacre,33,38
113,2,8:28.0,,J. Brown makes 2-pt layup from 1 ft (assist by R. Sacre),33,40
114,2,8:23.0,Minnesota full timeout,,33,40
115,2,8:13.0,L. Brown makes 2-pt layup at rim (assist by A. Wiggins),,35,40
116,2,7:56.0,,J. Brown makes 2-pt layup at rim (assist by R. Kelly),35,42
117,2,7:41.0,C. Budinger misses 2-pt jump shot from 14 ft,,35,42
118,2,7:40.0,,Defensive rebound by W. Johnson,35,42
119,2,7:25.0,,D. Buycks misses 2-pt layup from 1 ft,35,42
120,2,7:24.0,Defensive rebound by A. Payne,,35,42
121,2,7:22.0,Shooting foul by R. Kelly (drawn by C. Budinger),,35,42
122,2,7:22.0,C. Budinger makes free throw 1 of 2,,36,42
123,2,7:22.0,,J. Clarkson enters the game for D. Buycks,36,42
124,2,7:22.0,C. Budinger makes free throw 2 of 2,,37,42
125,2,7:02.0,,R. Sacre misses 2-pt hook shot from 4 ft,37,42
126,2,6:56.0,Defensive rebound by A. Payne,,37,42
127,2,6:53.0,A. Payne misses 2-pt jump shot from 7 ft,,37,42
128,2,6:51.0,,Defensive rebound by R. Kelly,37,42
129,2,6:45.0,,Personal foul by C. Budinger (drawn by J. Brown),37,42
130,2,6:45.0,K. Martin enters the game for C. Budinger,,37,42
131,2,6:45.0,,T. Black enters the game for R. Sacre,37,42
132,2,6:41.0,,W. Johnson misses 3-pt jump shot from 25 ft,37,42
133,2,6:39.0,Defensive rebound by K. Martin,,37,42
134,2,6:28.0,Shooting foul by W. Johnson (drawn by A. Wiggins),,37,42
135,2,6:28.0,A. Wiggins makes free throw 1 of 2,,38,42
136,2,6:28.0,A. Wiggins makes free throw 2 of 2,,39,42
137,2,6:15.0,,Personal foul by A. Payne (drawn by T. Black),39,42
138,2,6:01.0,,J. Brown misses 2-pt layup from 2 ft,39,42
139,2,5:59.0,,Offensive rebound by W. Johnson,39,42
140,2,5:57.0,,Turnover by W. Johnson (bad pass),39,42
141,2,5:38.0,K. Martin misses 2-pt jump shot from 10 ft,,39,42
142,2,5:35.0,Offensive rebound by A. Wiggins,,39,42
143,2,5:30.0,A. Payne makes 2-pt dunk at rim (assist by L. Brown),,41,42
144,2,5:13.0,,Shooting foul by A. Payne (drawn by T. Black),41,42
145,2,5:13.0,,T. Black misses free throw 1 of 2,41,42
146,2,5:13.0,,Offensive rebound by Team,41,42
147,2,5:13.0,J. Hamilton enters the game for A. Payne,,41,42
148,2,5:13.0,,T. Black makes free throw 2 of 2,41,43
149,2,4:58.0,K. Martin misses 2-pt jump shot from 18 ft,,41,43
150,2,4:56.0,,Defensive rebound by W. Johnson,41,43
151,2,4:46.0,,Turnover by R. Kelly (lost ball; steal by L. Brown),41,43
152,2,4:41.0,J. Hamilton makes 2-pt layup from 1 ft (assist by L. Brown),,43,43
153,2,4:22.0,,J. Clarkson makes 2-pt layup from 1 ft,43,45
154,2,3:59.0,R. Hummel misses 3-pt jump shot from 24 ft,,43,45
155,2,3:57.0,,Defensive rebound by T. Black,43,45
156,2,3:35.0,,J. Clarkson misses 3-pt jump shot from 24 ft,43,45
157,2,3:33.0,Defensive rebound by A. Wiggins,,43,45
158,2,3:12.0,L. Brown misses 2-pt jump shot from 20 ft,,43,45
159,2,3:09.0,,Defensive rebound by T. Black,43,45
160,2,2:56.0,,Shooting foul by R. Hummel (drawn by J. Brown),43,45
161,2,2:56.0,Official timeout,,43,45
162,2,2:56.0,,J. Brown makes free throw 1 of 2,43,46
163,2,2:56.0,,J. Brown misses free throw 2 of 2,43,46
164,2,2:54.0,,Offensive rebound by T. Black,43,46
165,2,2:39.0,,R. Kelly misses 2-pt jump shot from 20 ft,43,46
166,2,2:38.0,Defensive rebound by L. Brown,,43,46
167,2,2:25.0,Turnover by K. Martin (bad pass; steal by J. Clarkson),,43,46
168,2,2:05.0,,J. Brown misses 2-pt jump shot from 21 ft,43,46
169,2,2:04.0,Defensive rebound by L. Brown,,43,46
170,2,1:57.0,Shooting foul by W. Johnson (drawn by A. Wiggins),,43,46
171,2,1:57.0,A. Wiggins makes free throw 1 of 2,,44,46
172,2,1:57.0,,D. Buycks enters the game for W. Johnson,44,46
173,2,1:57.0,A. Wiggins makes free throw 2 of 2,,45,46
174,2,1:33.0,,Shooting foul by J. Hamilton (drawn by J. Brown),45,46
175,2,1:33.0,,J. Brown makes 2-pt layup at rim (assist by D. Buycks),45,48
176,2,1:33.0,,J. Brown misses free throw 1 of 1,45,48
177,2,1:32.0,Defensive rebound by R. Hummel,,45,48
178,2,1:12.0,Shooting foul by R. Kelly (drawn by J. Hamilton),,45,48
179,2,1:12.0,J. Hamilton makes free throw 1 of 2,,46,48
180,2,1:12.0,J. Hamilton makes free throw 2 of 2,,47,48
181,2,0:55.0,,R. Kelly makes 2-pt jump shot from 4 ft (assist by J. Clarkson),47,50
182,2,0:46.0,Turnover by L. Brown (bad pass; steal by T. Black),,47,50
183,2,0:41.0,,Shooting block foul by R. Hummel (drawn by J. Brown),47,50
184,2,0:41.0,,J. Brown makes free throw 1 of 2,47,51
185,2,0:41.0,,J. Brown makes free throw 2 of 2,47,52
186,2,0:28.0,L. Brown misses 3-pt jump shot from 25 ft,,47,52
187,2,0:27.0,Offensive rebound by J. Hamilton,,47,52
188,2,0:09.0,Turnover by A. Wiggins (step out of bounds),,47,52
189,2,0:09.0,A. Onuaku enters the game for J. Hamilton,,47,52
190,2,0:09.0,Z. LaVine enters the game for L. Brown,,47,52
191,2,0:00.0,,Turnover by T. Black (lost ball),47,52
192,3,11:44.0,Z. LaVine misses 2-pt jump shot from 20 ft,,47,52
193,3,11:41.0,,Defensive rebound by J. Brown,47,52
194,3,11:29.0,,R. Kelly makes 3-pt jump shot from 23 ft (assist by J. Clarkson),47,55
195,3,11:15.0,K. Martin misses 2-pt jump shot from 12 ft,,47,55
196,3,11:13.0,,Defensive rebound by R. Kelly,47,55
197,3,11:02.0,,Personal foul by C. Budinger (drawn by T. Black),47,55
198,3,10:55.0,,Shooting foul by C. Budinger (drawn by J. Clarkson),47,55
199,3,10:55.0,,J. Clarkson misses free throw 1 of 2,47,55
200,3,10:55.0,,Offensive rebound by Team,47,55
201,3,10:55.0,,J. Clarkson makes free throw 2 of 2,47,56
202,3,10:42.0,A. Wiggins misses 2-pt jump shot from 17 ft,,47,56
203,3,10:41.0,,Defensive rebound by T. Black,47,56
204,3,10:22.0,,R. Kelly makes 3-pt jump shot from 24 ft (assist by J. Clarkson),47,59
205,3,10:05.0,C. Budinger makes 2-pt jump shot from 17 ft (assist by Z. LaVine),,49,59
206,3,9:49.0,,J. Clarkson misses 2-pt layup at rim,49,59
207,3,9:49.0,,Offensive rebound by T. Black,49,59
208,3,9:49.0,,T. Black makes 2-pt dunk at rim,49,61
209,3,9:49.0,Minnesota full timeout,,49,61
210,3,9:38.0,Shooting foul by T. Black (drawn by A. Payne),,49,61
211,3,9:38.0,A. Payne makes free throw 1 of 2,,50,61
212,3,9:38.0,A. Payne misses free throw 2 of 2,,50,61
213,3,9:37.0,,Defensive rebound by T. Black,50,61
214,3,9:21.0,,W. Johnson makes 3-pt jump shot from 25 ft (assist by J. Clarkson),50,64
215,3,9:09.0,Offensive foul by A. Payne (drawn by J. Clarkson),,50,64
216,3,9:09.0,Turnover by A. Payne (offensive foul),,50,64
217,3,8:45.0,,W. Johnson makes 3-pt jump shot from 23 ft (assist by R. Kelly),50,67
218,3,8:23.0,A. Wiggins makes 2-pt dunk at rim (assist by Z. LaVine),,52,67
219,3,7:52.0,,J. Clarkson misses 3-pt jump shot from 23 ft,52,67
220,3,7:52.0,,Offensive rebound by Team,52,67
221,3,7:52.0,,Turnover by Team (shot clock),52,67
222,3,7:29.0,K. Martin makes 2-pt jump shot from 11 ft,,54,67
223,3,7:08.0,,R. Kelly makes 3-pt jump shot from 24 ft (assist by J. Brown),54,70
224,3,6:51.0,Turnover by C. Budinger (bad pass; steal by J. Clarkson),,54,70
225,3,6:45.0,,Turnover by J. Clarkson (bad pass; steal by A. Payne),54,70
226,3,6:35.0,Turnover by K. Martin (lost ball; steal by R. Kelly),,54,70
227,3,6:30.0,,J. Clarkson makes 2-pt dunk at rim (assist by J. Brown),54,72
228,3,6:30.0,Minnesota full timeout,,54,72
229,3,6:30.0,L. Brown enters the game for K. Martin,,54,72
230,3,6:30.0,R. Hummel enters the game for Z. LaVine,,54,72
231,3,6:19.0,Shooting foul by T. Black (drawn by A. Wiggins),,54,72
232,3,6:19.0,A. Wiggins makes free throw 1 of 2,,55,72
233,3,6:19.0,A. Wiggins makes free throw 2 of 2,,56,72
234,3,5:55.0,,J. Clarkson misses 2-pt jump shot from 6 ft,56,72
235,3,5:51.0,Defensive rebound by A. Payne,,56,72
236,3,5:47.0,Personal foul by J. Brown (drawn by A. Wiggins),,56,72
237,3,5:41.0,L. Brown misses 2-pt layup from 2 ft,,56,72
238,3,5:38.0,,Defensive rebound by T. Black,56,72
239,3,5:31.0,,W. Johnson misses 3-pt jump shot from 24 ft,56,72
240,3,5:29.0,Defensive rebound by R. Hummel,,56,72
241,3,5:23.0,R. Hummel misses 3-pt jump shot from 24 ft,,56,72
242,3,5:23.0,Offensive rebound by Team,,56,72
243,3,5:23.0,,Loose ball foul by T. Black (drawn by A. Payne),56,72
244,3,5:23.0,,D. Buycks enters the game for J. Brown,56,72
245,3,5:14.0,R. Hummel misses 2-pt jump shot from 16 ft,,56,72
246,3,5:13.0,Offensive rebound by A. Payne,,56,72
247,3,5:13.0,A. Payne makes 2-pt dunk at rim,,58,72
248,3,5:01.0,,T. Black makes 2-pt layup from 1 ft (assist by J. Clarkson),58,74
249,3,4:42.0,A. Payne makes 2-pt jump shot from 13 ft,,60,74
250,3,4:33.0,,Personal foul by A. Payne (drawn by T. Black),60,74
251,3,4:33.0,,E. Davis enters the game for T. Black,60,74
252,3,4:33.0,J. Hamilton enters the game for A. Payne,,60,74
253,3,4:15.0,,R. Kelly misses 2-pt jump shot from 12 ft,60,74
254,3,4:12.0,Defensive rebound by A. Wiggins,,60,74
255,3,4:06.0,A. Wiggins makes 2-pt jump shot from 16 ft,,62,74
256,3,3:45.0,,J. Clarkson misses 2-pt jump shot from 12 ft,62,74
257,3,3:43.0,Defensive rebound by A. Wiggins,,62,74
258,3,3:40.0,C. Budinger makes 2-pt dunk at rim (assist by A. Wiggins),,64,74
259,3,3:16.0,,D. Buycks misses 2-pt jump shot from 3 ft (block by J. Hamilton),64,74
260,3,3:14.0,,Offensive rebound by J. Clarkson,64,74
261,3,3:12.0,,J. Clarkson misses 2-pt tip-in from 1 ft,64,74
262,3,3:10.0,,Offensive rebound by E. Davis,64,74
263,3,3:07.0,,E. Davis makes 2-pt layup from 1 ft,64,76
264,3,2:56.0,C. Budinger misses 2-pt jump shot from 5 ft,,64,76
265,3,2:52.0,,Defensive rebound by E. Davis,64,76
266,3,2:37.0,,E. Davis makes 2-pt layup from 2 ft (assist by W. Johnson),64,78
267,3,2:22.0,Personal foul by W. Johnson (drawn by A. Wiggins),,64,78
268,3,2:22.0,A. Wiggins makes free throw 1 of 2,,65,78
269,3,2:22.0,Z. LaVine enters the game for C. Budinger,,65,78
270,3,2:22.0,A. Wiggins makes free throw 2 of 2,,66,78
271,3,2:08.0,,W. Johnson misses 3-pt jump shot from 23 ft,66,78
272,3,2:07.0,Defensive rebound by R. Hummel,,66,78
273,3,1:59.0,L. Brown makes 2-pt layup from 2 ft,,68,78
274,3,1:33.0,,J. Clarkson makes 2-pt jump shot from 16 ft (assist by R. Kelly),68,80
275,3,1:10.0,Personal foul by W. Johnson (drawn by A. Wiggins),,68,80
276,3,1:10.0,A. Wiggins makes free throw 1 of 2,,69,80
277,3,1:10.0,,J. Brown enters the game for W. Johnson,69,80
278,3,1:10.0,A. Wiggins misses free throw 2 of 2,,69,80
279,3,1:08.0,,Defensive rebound by R. Kelly,69,80
280,3,0:50.0,,R. Kelly misses 3-pt jump shot from 24 ft,69,80
281,3,0:48.0,Defensive rebound by A. Wiggins,,69,80
282,3,0:44.0,Shooting foul by R. Kelly (drawn by Z. LaVine),,69,80
283,3,0:44.0,Z. LaVine makes free throw 1 of 2,,70,80
284,3,0:44.0,Z. LaVine makes free throw 2 of 2,,71,80
285,3,0:32.0,,J. Brown misses 3-pt jump shot from 25 ft,71,80
286,3,0:31.0,,Offensive rebound by E. Davis,71,80
287,3,0:18.0,,D. Buycks misses 2-pt layup from 2 ft,71,80
288,3,0:16.0,,Offensive rebound by J. Clarkson,71,80
289,3,0:02.0,,Turnover by J. Clarkson (bad pass; steal by J. Hamilton),71,80
290,3,0:01.0,L. Brown misses 3-pt jump shot from 54 ft,,71,80
291,3,0:00.0,Offensive rebound by Team,,71,80
292,4,11:38.0,,J. Clarkson misses 2-pt layup from 1 ft,71,80
293,4,11:37.0,,Offensive rebound by J. Clarkson,71,80
294,4,11:35.0,,J. Clarkson misses 2-pt layup from 1 ft (block by J. Hamilton),71,80
295,4,11:33.0,,Offensive rebound by E. Davis,71,80
296,4,11:33.0,,E. Davis makes 2-pt dunk at rim,71,82
297,4,11:17.0,L. Brown misses 3-pt jump shot from 23 ft,,71,82
298,4,11:15.0,,Defensive rebound by D. Buycks,71,82
299,4,11:02.0,,Shooting foul by R. Hummel (drawn by R. Kelly),71,82
300,4,11:02.0,,R. Kelly makes free throw 1 of 2,71,83
301,4,11:02.0,C. Budinger enters the game for R. Hummel,,71,83
302,4,11:02.0,,R. Kelly makes free throw 2 of 2,71,84
303,4,10:49.0,Z. LaVine makes 2-pt layup from 1 ft (assist by A. Wiggins),,73,84
304,4,10:31.0,,E. Davis misses 2-pt layup from 2 ft (block by J. Hamilton),73,84
305,4,10:31.0,,Offensive rebound by Team,73,84
306,4,10:31.0,K. Martin enters the game for A. Wiggins,,73,84
307,4,10:31.0,,R. Sacre enters the game for R. Kelly,73,84
308,4,10:28.0,,J. Brown makes 2-pt jump shot from 15 ft (assist by D. Buycks),73,86
309,4,10:12.0,J. Hamilton misses 2-pt layup from 2 ft,,73,86
310,4,10:10.0,,Defensive rebound by R. Sacre,73,86
311,4,10:00.0,,D. Buycks misses 3-pt jump shot from 25 ft,73,86
312,4,9:59.0,Defensive rebound by C. Budinger,,73,86
313,4,9:52.0,Z. LaVine misses 2-pt layup from 2 ft,,73,86
314,4,9:50.0,,Defensive rebound by J. Clarkson,73,86
315,4,9:46.0,,J. Brown makes 2-pt layup from 1 ft (assist by J. Clarkson),73,88
316,4,9:30.0,C. Budinger misses 3-pt jump shot from 24 ft,,73,88
317,4,9:28.0,,Defensive rebound by J. Brown,73,88
318,4,9:08.0,,R. Sacre misses 2-pt hook shot from 7 ft,73,88
319,4,9:06.0,Defensive rebound by L. Brown,,73,88
320,4,9:00.0,L. Brown makes 2-pt layup at rim,,75,88
321,4,8:46.0,,Personal block foul by J. Hamilton (drawn by J. Brown),75,88
322,4,8:46.0,Official timeout,,75,88
323,4,8:46.0,A. Payne enters the game for J. Hamilton,,75,88
324,4,8:46.0,A. Wiggins enters the game for K. Martin,,75,88
325,4,8:46.0,,W. Johnson enters the game for J. Clarkson,75,88
326,4,8:29.0,,R. Sacre makes 2-pt hook shot from 2 ft (assist by D. Buycks),75,90
327,4,8:15.0,A. Wiggins misses 2-pt jump shot from 20 ft,,75,90
328,4,8:14.0,,Defensive rebound by R. Sacre,75,90
329,4,8:09.0,,Shooting foul by Z. LaVine (drawn by J. Brown),75,90
330,4,8:09.0,,J. Brown makes free throw 1 of 2,75,91
331,4,8:09.0,,J. Brown misses free throw 2 of 2,75,91
332,4,8:08.0,,Offensive rebound by R. Sacre,75,91
333,4,8:07.0,,Shooting foul by L. Brown (drawn by R. Sacre),75,91
334,4,8:07.0,,R. Sacre misses free throw 1 of 2,75,91
335,4,8:07.0,,Offensive rebound by Team,75,91
336,4,8:07.0,J. Hamilton enters the game for A. Payne,,75,91
337,4,8:07.0,,R. Sacre makes free throw 2 of 2,75,92
338,4,7:54.0,J. Hamilton misses 2-pt layup from 1 ft (block by E. Davis),,75,92
339,4,7:52.0,,Defensive rebound by E. Davis,75,92
340,4,7:35.0,,R. Sacre misses 2-pt hook shot from 5 ft,75,92
341,4,7:33.0,Defensive rebound by Z. LaVine,,75,92
342,4,7:25.0,C. Budinger makes 2-pt layup from 1 ft (assist by A. Wiggins),,77,92
343,4,7:10.0,Offensive charge foul by R. Sacre (drawn by C. Budinger),,77,92
344,4,7:10.0,,Turnover by R. Sacre (offensive foul),77,92
345,4,7:01.0,A. Wiggins misses 2-pt layup at rim,,77,92
346,4,6:58.0,,Defensive rebound by E. Davis,77,92
347,4,6:50.0,,Shooting block foul by A. Wiggins (drawn by J. Brown),77,92
348,4,6:50.0,,J. Brown makes free throw 1 of 2,77,93
349,4,6:50.0,,J. Brown makes free throw 2 of 2,77,94
350,4,6:35.0,Z. LaVine makes 3-pt jump shot from 24 ft (assist by A. Wiggins),,80,94
351,4,6:23.0,,W. Johnson misses 3-pt jump shot from 22 ft,80,94
352,4,6:21.0,Defensive rebound by Z. LaVine,,80,94
353,4,6:07.0,Z. LaVine makes 3-pt jump shot from 25 ft (assist by C. Budinger),,83,94
354,4,5:47.0,,E. Davis misses 2-pt jump shot from 9 ft,83,94
355,4,5:47.0,,Offensive rebound by E. Davis,83,94
356,4,5:47.0,,Shooting foul by J. Hamilton (drawn by E. Davis),83,94
357,4,5:47.0,,LA Lakers full timeout,83,94
358,4,5:47.0,A. Payne enters the game for J. Hamilton,,83,94
359,4,5:47.0,,E. Davis makes free throw 1 of 2,83,95
360,4,5:47.0,,E. Davis misses free throw 2 of 2,83,95
361,4,5:46.0,Defensive rebound by Team,,83,95
362,4,5:46.0,,Loose ball foul by R. Sacre (drawn by A. Payne),83,95
363,4,5:46.0,,R. Kelly enters the game for E. Davis,83,95
364,4,5:46.0,,T. Black enters the game for R. Sacre,83,95
365,4,5:36.0,A. Wiggins makes 2-pt jump shot from 19 ft,,85,95
366,4,5:09.0,,Turnover by Team (shot clock),85,95
367,4,5:09.0,,J. Clarkson enters the game for D. Buycks,85,95
368,4,4:59.0,Shooting foul by J. Brown (drawn by A. Wiggins),,85,95
369,4,4:59.0,A. Wiggins makes free throw 1 of 2,,86,95
370,4,4:59.0,A. Wiggins makes free throw 2 of 2,,87,95
371,4,4:38.0,,W. Johnson makes 2-pt jump shot from 4 ft (assist by R. Kelly),87,97
372,4,4:27.0,Personal foul by J. Clarkson (drawn by A. Wiggins),,87,97
373,4,4:18.0,C. Budinger misses 3-pt jump shot from 24 ft,,87,97
374,4,4:16.0,,Defensive rebound by W. Johnson,87,97
375,4,4:09.0,,J. Clarkson misses 2-pt jump shot from 16 ft,87,97
376,4,4:05.0,Defensive rebound by A. Wiggins,,87,97
377,4,3:55.0,Z. LaVine misses 3-pt jump shot from 24 ft,,87,97
378,4,3:54.0,,Defensive rebound by Team,87,97
379,4,3:34.0,,T. Black makes 2-pt layup from 1 ft (assist by W. Johnson),87,99
380,4,3:32.0,Minnesota full timeout,,87,99
381,4,3:18.0,A. Wiggins misses 2-pt jump shot from 12 ft,,87,99
382,4,3:17.0,,Defensive rebound by T. Black,87,99
383,4,3:02.0,,J. Brown misses 3-pt jump shot from 24 ft,87,99
