,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,DENVER_ACTION,MINNESOTA_SCORE,DENVER_SCORE
383,4,4:16.0,,W. Chandler misses 3-pt jump shot from 25 ft,100,95
384,4,4:15.0,Defensive rebound by R. Hummel,,100,95
385,4,4:04.0,A. Wiggins makes 2-pt jump shot from 4 ft (assist by M. Williams),,102,95
386,4,4:04.0,Shooting foul by W. Chandler (drawn by A. Wiggins),,102,95
387,4,4:04.0,,J. Hickson enters the game for J. Nelson,102,95
388,4,4:04.0,A. Wiggins makes free throw 1 of 1,,103,95
389,4,3:44.0,,T. Lawson makes 2-pt jump shot from 6 ft,103,97
390,4,3:17.0,A. Wiggins misses 3-pt jump shot from 26 ft,,103,97
391,4,3:14.0,,Defensive rebound by J. Hickson,103,97
392,4,3:04.0,,W. Chandler makes 3-pt jump shot from 23 ft (assist by A. Afflalo),103,100
393,4,2:40.0,M. Williams makes 3-pt jump shot from 25 ft (assist by T. Young),,106,100
394,4,2:28.0,,W. Chandler misses 3-pt jump shot from 25 ft,106,100
395,4,2:26.0,Defensive rebound by A. Wiggins,,106,100
396,4,2:07.0,G. Dieng makes 2-pt jump shot from 13 ft,,108,100
397,4,2:07.0,,Denver full timeout,108,100
398,4,1:50.0,,T. Lawson misses 3-pt jump shot from 24 ft,108,100
399,4,1:48.0,Defensive rebound by G. Dieng,,108,100
400,4,1:45.0,Turnover by G. Dieng (lost ball; steal by K. Faried),,108,100
401,4,1:42.0,,Shooting foul by T. Young (drawn by W. Chandler),108,100
402,4,1:42.0,,W. Chandler makes 3-pt jump shot from 27 ft (assist by T. Lawson),108,103
403,4,1:42.0,,W. Chandler misses free throw 1 of 1,108,103
404,4,1:41.0,,Offensive rebound by K. Faried,108,103
405,4,1:41.0,,K. Faried makes 2-pt tip-in from 1 ft,108,105
406,4,1:20.0,M. Williams makes 2-pt jump shot from 19 ft (assist by G. Dieng),,110,105
407,4,1:20.0,,Denver full timeout,110,105
408,4,1:15.0,,W. Chandler misses 3-pt jump shot from 24 ft,110,105
409,4,1:14.0,Defensive rebound by A. Wiggins,,110,105
410,4,0:58.0,M. Williams misses 3-pt jump shot from 26 ft,,110,105
411,4,0:57.0,Offensive rebound by A. Wiggins,,110,105
412,4,0:34.0,M. Williams makes 2-pt jump shot from 15 ft,,112,105
413,4,0:34.0,,Violation by K. Faried (def goaltending),112,105
414,4,0:34.0,,Denver full timeout,112,105
415,4,0:34.0,,J. Nelson enters the game for K. Faried,112,105
416,4,0:34.0,,D. Arthur enters the game for J. Hickson,112,105
417,4,0:27.0,,A. Afflalo misses 2-pt layup from 2 ft,112,105
418,4,0:26.0,Defensive rebound by R. Hummel,,112,105
419,4,0:25.0,Personal take foul by J. Nelson (drawn by M. Williams),,112,105
420,4,0:24.0,Personal take foul by W. Chandler (drawn by A. Wiggins),,112,105
421,4,0:24.0,A. Wiggins misses free throw 1 of 2,,112,105
422,4,0:24.0,Offensive rebound by Team,,112,105
423,4,0:24.0,C. Budinger enters the game for G. Dieng,,112,105
424,4,0:24.0,A. Wiggins makes free throw 2 of 2,,113,105
425,4,0:17.0,,T. Lawson misses 2-pt layup from 2 ft,113,105
426,4,0:17.0,,Offensive rebound by Team,113,105
427,4,0:11.0,,A. Afflalo misses 3-pt jump shot from 24 ft,113,105
428,4,0:09.0,Defensive rebound by R. Hummel,,113,105
