,QUARTER,TIME_REMAINING,DENVER_ACTION,BROOKLYN_ACTION,DENVER_SCORE,BROOKLYN_SCORE
210,3,10:47.0,Turnover by T. Lawson (bad pass; steal by K. Garnett),,54,61
211,3,10:39.0,,J. Johnson misses 3-pt jump shot from 22 ft,54,61
212,3,10:38.0,Defensive rebound by T. Mozgov,,54,61
213,3,10:20.0,W. Chandler makes 3-pt jump shot from 25 ft (assist by A. Afflalo),,57,61
214,3,10:05.0,,K. Garnett misses 2-pt jump shot from 9 ft,57,61
215,3,10:04.0,Defensive rebound by A. Afflalo,,57,61
216,3,9:49.0,T. Lawson misses 2-pt jump shot from 20 ft,,57,61
217,3,9:48.0,Offensive rebound by K. Faried,,57,61
218,3,9:44.0,A. Afflalo misses 3-pt jump shot from 24 ft,,57,61
219,3,9:43.0,,Defensive rebound by K. Garnett,57,61
220,3,9:33.0,,J. Johnson misses 2-pt jump shot from 5 ft,57,61
221,3,9:32.0,,Offensive rebound by M. Plumlee,57,61
222,3,9:28.0,,M. Plumlee misses 2-pt layup from 2 ft (block by T. Mozgov),57,61
223,3,9:27.0,Defensive rebound by K. Faried,,57,61
224,3,9:22.0,K. Faried makes 2-pt jump shot from 4 ft (assist by T. Lawson),,59,61
225,3,9:01.0,,J. Johnson makes 2-pt jump shot from 5 ft,59,63
226,3,8:47.0,K. Faried misses 2-pt jump shot from 14 ft,,59,63
227,3,8:46.0,,Defensive rebound by S. Karasev,59,63
228,3,8:30.0,,Offensive foul by K. Garnett (drawn by K. Faried),59,63
229,3,8:30.0,,Turnover by K. Garnett (offensive foul),59,63
230,3,8:18.0,W. Chandler misses 3-pt jump shot from 25 ft,,59,63
231,3,8:17.0,,Defensive rebound by S. Karasev,59,63
232,3,8:11.0,,K. Garnett misses 2-pt dunk at rim (block by K. Faried),59,63
233,3,8:10.0,Defensive rebound by T. Mozgov,,59,63
234,3,8:07.0,Shooting foul by J. Jack (drawn by T. Lawson),,59,63
235,3,8:07.0,T. Lawson makes free throw 1 of 2,,60,63
236,3,8:07.0,T. Lawson makes free throw 2 of 2,,61,63
237,3,7:59.0,,Personal foul by W. Chandler (drawn by J. Johnson),61,63
238,3,7:47.0,,S. Karasev makes 2-pt jump shot from 7 ft (assist by K. Garnett),61,65
239,3,7:33.0,Personal foul by K. Garnett (drawn by K. Faried),,61,65
240,3,7:22.0,A. Afflalo misses 3-pt jump shot from 24 ft,,61,65
241,3,7:21.0,,Defensive rebound by Team,61,65
242,3,6:58.0,,J. Johnson misses 2-pt jump shot from 22 ft,61,65
243,3,6:57.0,Defensive rebound by A. Afflalo,,61,65
244,3,6:54.0,K. Faried makes 2-pt layup from 2 ft (assist by A. Afflalo),,63,65
245,3,6:54.0,Shooting foul by J. Johnson (drawn by K. Faried),,63,65
246,3,6:54.0,K. Faried makes free throw 1 of 1,,64,65
247,3,6:42.0,,Turnover by J. Jack (bad pass; steal by W. Chandler),64,65
248,3,6:29.0,T. Lawson makes 3-pt jump shot from 24 ft (assist by A. Afflalo),,67,65
249,3,6:28.0,,Brooklyn full timeout,67,65
250,3,6:28.0,,M. Teletović enters the game for K. Garnett,67,65
251,3,6:10.0,,M. Teletović misses 2-pt layup from 2 ft,67,65
252,3,6:09.0,Defensive rebound by A. Afflalo,,67,65
253,3,6:05.0,Offensive foul by K. Faried (drawn by S. Karasev),,67,65
254,3,6:05.0,Turnover by K. Faried (offensive foul),,67,65
255,3,5:48.0,,Turnover by M. Plumlee (bad pass; steal by K. Faried),67,65
256,3,5:42.0,A. Afflalo makes 2-pt layup at rim (assist by K. Faried),,69,65
257,3,5:26.0,,J. Jack makes 2-pt jump shot from 9 ft,69,67
258,3,5:04.0,Turnover by K. Faried (traveling),,69,67
259,3,5:04.0,Violation by Team (delay of game),,69,67
260,3,4:45.0,,Turnover by J. Jack (traveling),69,67
261,3,4:37.0,Offensive foul by W. Chandler (drawn by J. Jack),,69,67
262,3,4:37.0,Turnover by W. Chandler (offensive foul),,69,67
263,3,4:20.0,,J. Johnson makes 3-pt jump shot from 23 ft (assist by M. Plumlee),69,70
264,3,3:57.0,A. Afflalo misses 2-pt hook shot from 4 ft,,69,70
265,3,3:56.0,Offensive rebound by A. Afflalo,,69,70
266,3,3:54.0,A. Afflalo makes 2-pt jump shot from 4 ft,,71,70
267,3,3:35.0,,Personal foul by K. Faried (drawn by M. Plumlee),71,70
268,3,3:28.0,,M. Teletović misses 2-pt jump shot from 3 ft,71,70
269,3,3:27.0,Defensive rebound by W. Chandler,,71,70
270,3,3:21.0,T. Lawson makes 3-pt jump shot from 22 ft (assist by W. Chandler),,74,70
271,3,3:06.0,,M. Teletović misses 3-pt jump shot from 24 ft,74,70
272,3,3:05.0,Defensive rebound by A. Afflalo,,74,70
273,3,2:59.0,W. Chandler misses 3-pt jump shot from 25 ft,,74,70
274,3,2:58.0,,Defensive rebound by M. Plumlee,74,70
275,3,2:41.0,,S. Karasev misses 3-pt jump shot from 24 ft,74,70
276,3,2:40.0,Defensive rebound by K. Faried,,74,70
277,3,2:30.0,T. Lawson misses 2-pt jump shot from 5 ft,,74,70
278,3,2:29.0,Offensive rebound by Team,,74,70
279,3,2:29.0,,Loose ball foul by J. Johnson (drawn by T. Mozgov),74,70
280,3,2:29.0,Denver full timeout,,74,70
281,3,2:29.0,,B. Lopez enters the game for M. Plumlee,74,70
282,3,2:29.0,,A. Anderson enters the game for J. Johnson,74,70
283,3,2:29.0,,B. Bogdanović enters the game for S. Karasev,74,70
284,3,2:29.0,A. Gee enters the game for K. Faried,,74,70
285,3,2:11.0,A. Afflalo misses 3-pt jump shot from 24 ft,,74,70
286,3,2:10.0,,Defensive rebound by M. Teletović,74,70
287,3,1:58.0,,B. Lopez makes 2-pt layup from 1 ft (assist by J. Jack),74,72
288,3,1:35.0,T. Mozgov misses 2-pt dunk at rim,,74,72
289,3,1:34.0,,Defensive rebound by A. Anderson,74,72
290,3,1:26.0,,A. Anderson misses 3-pt jump shot from 25 ft,74,72
291,3,1:25.0,Defensive rebound by T. Mozgov,,74,72
292,3,1:20.0,Shooting foul by B. Bogdanović (drawn by A. Gee),,74,72
293,3,1:20.0,A. Gee makes free throw 1 of 2,,75,72
294,3,1:20.0,J. Nurkić enters the game for T. Mozgov,,75,72
295,3,1:20.0,A. Gee makes free throw 2 of 2,,76,72
296,3,1:12.0,,Personal foul by J. Nurkić (drawn by B. Lopez),76,72
297,3,1:09.0,,Personal block foul by J. Nurkić (drawn by J. Jack),76,72
298,3,1:09.0,,J. Jack makes free throw 1 of 2,76,73
299,3,1:09.0,,J. Jack makes free throw 2 of 2,76,74
300,3,0:57.0,Shooting foul by M. Teletović (drawn by T. Lawson),,76,74
301,3,0:57.0,T. Lawson misses free throw 1 of 2,,76,74
302,3,0:57.0,Offensive rebound by Team,,76,74
303,3,0:57.0,N. Robinson enters the game for A. Afflalo,,76,74
304,3,0:57.0,T. Lawson makes free throw 2 of 2,,77,74
305,3,0:46.0,,Turnover by A. Anderson (lost ball),77,74
306,3,0:40.0,,D. Morris enters the game for J. Jack,77,74
307,3,0:32.0,T. Lawson misses 2-pt layup from 3 ft,,77,74
308,3,0:31.0,,Defensive rebound by B. Lopez,77,74
309,3,0:10.0,,B. Lopez makes 2-pt jump shot from 11 ft (assist by A. Anderson),77,76
310,3,0:02.0,N. Robinson misses 3-pt jump shot from 24 ft,,77,76
311,3,0:01.0,Offensive rebound by J. Nurkić,,77,76
312,3,0:00.0,J. Nurkić misses 2-pt jump shot from 3 ft,,77,76
313,3,0:00.0,Offensive rebound by Team,,77,76
314,4,11:38.0,K. Faried misses 2-pt layup from 3 ft,,77,76
315,4,11:37.0,,Defensive rebound by B. Lopez,77,76
316,4,11:22.0,,D. Morris makes 2-pt layup from 2 ft,77,78
317,4,11:04.0,N. Robinson makes 2-pt jump shot from 12 ft,,79,78
318,4,10:48.0,,M. Teletović misses 3-pt jump shot from 24 ft,79,78
319,4,10:48.0,Defensive rebound by A. Afflalo,,79,78
320,4,10:34.0,K. Faried makes 2-pt hook shot from 4 ft,,81,78
321,4,10:34.0,Away from play foul by M. Teletović (drawn by J. Nurkić),,81,78
322,4,10:34.0,,M. Plumlee enters the game for B. Lopez,81,78
323,4,10:34.0,J. Nurkić misses free throw 1 of 1,,81,78
324,4,10:33.0,,Defensive rebound by A. Anderson,81,78
325,4,10:19.0,,B. Bogdanović misses 3-pt jump shot from 23 ft,81,78
326,4,10:18.0,Defensive rebound by A. Gee,,81,78
327,4,10:06.0,A. Afflalo misses 3-pt jump shot from 25 ft,,81,78
328,4,10:05.0,,Defensive rebound by A. Anderson,81,78
329,4,9:44.0,,B. Bogdanović misses 2-pt jump shot from 18 ft,81,78
330,4,9:43.0,Defensive rebound by K. Faried,,81,78
331,4,9:37.0,K. Faried makes 2-pt layup from 1 ft,,83,78
332,4,9:37.0,,Brooklyn full timeout,83,78
333,4,9:37.0,,J. Jack enters the game for D. Morris,83,78
334,4,9:37.0,,J. Johnson enters the game for M. Teletović,83,78
335,4,9:37.0,,S. Karasev enters the game for B. Bogdanović,83,78
336,4,9:15.0,,J. Johnson misses 2-pt jump shot from 8 ft,83,78
337,4,9:14.0,Defensive rebound by K. Faried,,83,78
338,4,9:00.0,Shooting foul by S. Karasev (drawn by K. Faried),,83,78
339,4,9:00.0,K. Faried makes free throw 1 of 2,,84,78
340,4,9:00.0,K. Faried makes free throw 2 of 2,,85,78
341,4,8:46.0,,M. Plumlee makes 2-pt dunk at rim (assist by J. Jack),85,80
342,4,8:26.0,J. Nurkić misses 2-pt dunk at rim (block by M. Plumlee),,85,80
343,4,8:25.0,,Defensive rebound by J. Jack,85,80
344,4,8:17.0,,A. Anderson misses 3-pt jump shot from 23 ft,85,80
345,4,8:16.0,,Offensive rebound by A. Anderson,85,80
346,4,8:08.0,,M. Plumlee makes 2-pt layup from 2 ft (assist by J. Johnson),85,82
347,4,8:08.0,,Shooting foul by N. Robinson (drawn by M. Plumlee),85,82
348,4,8:08.0,Denver full timeout,,85,82
349,4,8:08.0,W. Chandler enters the game for K. Faried,,85,82
350,4,8:08.0,,M. Plumlee misses free throw 1 of 1,85,82
351,4,8:07.0,Defensive rebound by A. Gee,,85,82
352,4,7:47.0,Turnover by J. Nurkić (traveling),,85,82
353,4,7:36.0,,J. Johnson misses 2-pt layup from 3 ft,85,82
354,4,7:35.0,Defensive rebound by J. Nurkić,,85,82
355,4,7:24.0,Turnover by A. Afflalo (lost ball; steal by A. Anderson),,85,82
356,4,7:20.0,,Shooting foul by N. Robinson (drawn by S. Karasev),85,82
357,4,7:20.0,,S. Karasev makes free throw 1 of 2,85,83
358,4,7:20.0,,S. Karasev makes free throw 2 of 2,85,84
359,4,7:02.0,W. Chandler misses 2-pt layup from 1 ft,,85,84
360,4,7:01.0,Offensive rebound by A. Afflalo,,85,84
361,4,6:56.0,A. Gee misses 2-pt layup from 2 ft (block by M. Plumlee),,85,84
362,4,6:55.0,,Defensive rebound by Team,85,84
363,4,6:55.0,J. Hickson enters the game for J. Nurkić,,85,84
364,4,6:55.0,T. Lawson enters the game for N. Robinson,,85,84
365,4,6:40.0,,J. Johnson makes 2-pt jump shot from 15 ft,85,86
366,4,6:20.0,Shooting foul by A. Anderson (drawn by J. Hickson),,85,86
367,4,6:20.0,J. Hickson makes free throw 1 of 2,,86,86
368,4,6:20.0,J. Hickson makes free throw 2 of 2,,87,86
369,4,6:07.0,,J. Johnson makes 3-pt jump shot from 26 ft (assist by J. Jack),87,89
370,4,5:54.0,W. Chandler misses 3-pt jump shot from 24 ft,,87,89
371,4,5:53.0,,Defensive rebound by M. Plumlee,87,89
372,4,5:37.0,,J. Jack misses 3-pt jump shot from 24 ft,87,89
373,4,5:36.0,Defensive rebound by W. Chandler,,87,89
374,4,5:14.0,J. Hickson makes 2-pt layup from 1 ft,,89,89
375,4,4:56.0,,S. Karasev misses 3-pt jump shot from 23 ft,89,89
376,4,4:55.0,,Offensive rebound by M. Plumlee,89,89
377,4,4:53.0,,M. Plumlee makes 2-pt layup at rim,89,91
378,4,4:38.0,W. Chandler misses 3-pt jump shot from 23 ft,,89,91
379,4,4:37.0,,Defensive rebound by M. Plumlee,89,91
380,4,4:26.0,,Shooting foul by A. Gee (drawn by S. Karasev),89,91
381,4,4:26.0,,S. Karasev makes free throw 1 of 2,89,92
382,4,4:26.0,Denver full timeout,,89,92
383,4,4:26.0,N. Robinson enters the game for A. Gee,,89,92
384,4,4:26.0,,S. Karasev makes free throw 2 of 2,89,93
385,4,4:17.0,J. Hickson misses 2-pt jump shot from 10 ft,,89,93
