,QUARTER,TIME_REMAINING,DALLAS_ACTION,MIAMI_ACTION,DALLAS_SCORE,MIAMI_SCORE
135,2,10:43.0,,T. Johnson misses 2-pt jump shot from 4 ft,13,18
136,2,10:42.0,Defensive rebound by Team,,13,18
137,2,10:35.0,D. Harris misses 3-pt jump shot from 25 ft,,13,18
138,2,10:34.0,,Defensive rebound by C. Bosh,13,18
139,2,10:23.0,,C. Bosh misses 3-pt jump shot from 25 ft,13,18
140,2,10:22.0,Defensive rebound by D. Nowitzki,,13,18
141,2,10:13.0,J. Barea misses 2-pt jump shot from 8 ft,,13,18
142,2,10:12.0,,Defensive rebound by C. Bosh,13,18
143,2,10:07.0,,N. Cole makes 2-pt jump shot from 8 ft,13,20
144,2,9:50.0,D. Nowitzki misses 2-pt jump shot from 15 ft,,13,20
145,2,9:49.0,,Defensive rebound by Team,13,20
146,2,9:49.0,Loose ball foul by D. Harris (drawn by J. Ennis),,13,20
147,2,9:35.0,,J. Ennis misses 3-pt jump shot from 23 ft,13,20
148,2,9:34.0,,Offensive rebound by C. Bosh,13,20
149,2,9:31.0,,C. Bosh misses 2-pt jump shot from 10 ft,13,20
150,2,9:30.0,,Offensive rebound by C. Andersen,13,20
151,2,9:26.0,,C. Andersen misses 2-pt hook shot from 8 ft,13,20
152,2,9:25.0,Defensive rebound by G. Smith,,13,20
153,2,9:15.0,A. Aminu makes 2-pt dunk at rim,,15,20
154,2,8:58.0,,C. Bosh misses 2-pt layup from 3 ft,15,20
155,2,8:57.0,Defensive rebound by G. Smith,,15,20
156,2,8:43.0,D. Nowitzki misses 2-pt jump shot from 17 ft,,15,20
157,2,8:42.0,,Defensive rebound by N. Cole,15,20
158,2,8:22.0,,C. Bosh misses 2-pt jump shot from 17 ft,15,20
159,2,8:21.0,Defensive rebound by D. Nowitzki,,15,20
160,2,8:14.0,J. Barea misses 2-pt layup from 2 ft,,15,20
161,2,8:13.0,,Defensive rebound by C. Bosh,15,20
162,2,8:08.0,,J. Ennis makes 2-pt dunk at rim (assist by N. Cole),15,22
163,2,8:08.0,Dallas full timeout,,15,22
164,2,8:08.0,R. Rondo enters the game for D. Nowitzki,,15,22
165,2,8:08.0,R. Jefferson enters the game for A. Aminu,,15,22
166,2,8:08.0,T. Chandler enters the game for D. Harris,,15,22
167,2,8:08.0,C. Villanueva enters the game for G. Smith,,15,22
168,2,8:08.0,M. Ellis enters the game for J. Barea,,15,22
169,2,7:54.0,Turnover by R. Rondo (bad pass; steal by C. Andersen),,15,22
170,2,7:35.0,,C. Bosh makes 2-pt jump shot from 12 ft (assist by C. Andersen),15,24
171,2,7:16.0,C. Villanueva misses 3-pt jump shot from 23 ft,,15,24
172,2,7:15.0,,Defensive rebound by C. Bosh,15,24
173,2,7:03.0,,T. Johnson misses 2-pt layup at rim,15,24
174,2,7:02.0,Defensive rebound by C. Villanueva,,15,24
175,2,6:51.0,C. Villanueva makes 3-pt jump shot from 24 ft (assist by R. Rondo),,18,24
176,2,6:33.0,,N. Cole misses 2-pt jump shot from 20 ft,18,24
177,2,6:32.0,Defensive rebound by C. Villanueva,,18,24
178,2,6:27.0,Shooting block foul by N. Cole (drawn by M. Ellis),,18,24
179,2,6:27.0,M. Ellis misses free throw 1 of 2,,18,24
180,2,6:27.0,Offensive rebound by Team,,18,24
181,2,6:27.0,,H. Whiteside enters the game for C. Andersen,18,24
182,2,6:27.0,,M. Chalmers enters the game for N. Cole,18,24
183,2,6:27.0,,S. Williams enters the game for C. Bosh,18,24
184,2,6:27.0,M. Ellis misses free throw 2 of 2,,18,24
185,2,6:26.0,,Defensive rebound by H. Whiteside,18,24
186,2,6:05.0,,Shooting foul by C. Villanueva (drawn by M. Chalmers),18,24
187,2,6:05.0,,M. Chalmers misses free throw 1 of 2,18,24
188,2,6:05.0,,Offensive rebound by Team,18,24
189,2,6:05.0,,M. Chalmers makes free throw 2 of 2,18,25
190,2,5:53.0,M. Ellis makes 2-pt layup from 3 ft,,20,25
191,2,5:30.0,,H. Whiteside makes 2-pt jump shot from 11 ft (assist by S. Williams),20,27
192,2,5:22.0,C. Villanueva makes 3-pt jump shot from 24 ft (assist by R. Rondo),,23,27
193,2,5:06.0,,S. Williams makes 3-pt jump shot from 25 ft (assist by M. Chalmers),23,30
194,2,4:46.0,C. Villanueva misses 2-pt layup from 2 ft,,23,30
195,2,4:45.0,Offensive rebound by T. Chandler,,23,30
196,2,4:42.0,C. Villanueva misses 2-pt jump shot from 8 ft,,23,30
197,2,4:41.0,,Defensive rebound by S. Williams,23,30
198,2,4:26.0,,M. Chalmers misses 2-pt layup from 2 ft,23,30
199,2,4:25.0,Defensive rebound by T. Chandler,,23,30
200,2,4:22.0,Turnover by T. Chandler (bad pass; steal by T. Johnson),,23,30
201,2,4:16.0,,Miami full timeout,23,30
202,2,4:03.0,,J. Ennis makes 3-pt jump shot from 23 ft (assist by T. Johnson),23,33
203,2,3:46.0,R. Jefferson makes 2-pt layup from 1 ft,,25,33
204,2,3:30.0,,H. Whiteside misses 2-pt layup from 2 ft,25,33
205,2,3:29.0,,Offensive rebound by H. Whiteside,25,33
206,2,3:27.0,,H. Whiteside makes 2-pt jump shot from 2 ft,25,35
207,2,3:23.0,Shooting foul by S. Williams (drawn by T. Chandler),,25,35
208,2,3:23.0,T. Chandler makes free throw 1 of 2,,26,35
209,2,3:23.0,,C. Bosh enters the game for S. Williams,26,35
210,2,3:23.0,D. Nowitzki enters the game for C. Villanueva,,26,35
211,2,3:23.0,T. Chandler misses free throw 2 of 2,,26,35
212,2,3:22.0,Offensive rebound by R. Rondo,,26,35
213,2,3:10.0,R. Rondo makes 2-pt jump shot from 17 ft,,28,35
214,2,2:52.0,,J. Ennis makes 2-pt dunk at rim (assist by M. Chalmers),28,37
215,2,2:42.0,M. Ellis makes 2-pt jump shot from 11 ft,,30,37
216,2,2:28.0,,H. Whiteside makes 2-pt dunk at rim (assist by T. Johnson),30,39
217,2,2:28.0,,Shooting foul by M. Ellis (drawn by H. Whiteside),30,39
218,2,2:28.0,,Miami full timeout,30,39
219,2,2:28.0,A. Aminu enters the game for R. Jefferson,,30,39
220,2,2:28.0,,H. Whiteside makes free throw 1 of 1,30,40
221,2,2:10.0,M. Ellis misses 2-pt jump shot from 18 ft,,30,40
222,2,2:09.0,,Defensive rebound by M. Chalmers,30,40
223,2,2:01.0,,Turnover by C. Bosh (lost ball),30,40
224,2,1:41.0,D. Nowitzki makes 2-pt jump shot from 19 ft (assist by M. Ellis),,32,40
225,2,1:23.0,,H. Whiteside makes 2-pt dunk at rim (assist by T. Johnson),32,42
226,2,1:01.0,Shooting foul by C. Bosh (drawn by D. Nowitzki),,32,42
227,2,1:01.0,D. Nowitzki makes free throw 1 of 2,,33,42
228,2,1:01.0,,C. Andersen enters the game for H. Whiteside,33,42
229,2,1:01.0,,N. Cole enters the game for M. Chalmers,33,42
230,2,1:01.0,D. Nowitzki misses free throw 2 of 2,,33,42
231,2,1:00.0,,Defensive rebound by C. Andersen,33,42
232,2,0:40.0,,C. Bosh makes 3-pt jump shot from 25 ft (assist by N. Cole),33,45
233,2,0:29.0,D. Nowitzki misses 2-pt jump shot from 17 ft,,33,45
234,2,0:28.0,Offensive rebound by T. Chandler,,33,45
235,2,0:27.0,T. Chandler misses 2-pt dunk at rim,,33,45
236,2,0:22.0,,Defensive rebound by T. Johnson,33,45
237,2,0:17.0,,J. Ennis misses 3-pt jump shot from 25 ft,33,45
238,2,0:16.0,,Offensive rebound by C. Bosh,33,45
239,2,0:13.0,,Miami full timeout,33,45
240,2,0:13.0,R. Jefferson enters the game for D. Nowitzki,,33,45
241,2,0:13.0,,D. Granger enters the game for N. Cole,33,45
242,2,0:00.0,,T. Johnson misses 2-pt jump shot from 18 ft,33,45
243,2,0:00.0,,Offensive rebound by Team,33,45
244,3,11:56.0,,Turnover by S. Napier (bad pass; steal by M. Ellis),33,45
245,3,11:46.0,R. Rondo misses 2-pt jump shot from 18 ft,,33,45
246,3,11:45.0,,Defensive rebound by H. Whiteside,33,45
247,3,11:31.0,,C. Bosh misses 3-pt jump shot from 25 ft,33,45
248,3,11:30.0,,Offensive rebound by H. Whiteside,33,45
249,3,11:26.0,,H. Whiteside makes 2-pt hook shot from 5 ft,33,47
250,3,11:12.0,M. Ellis misses 2-pt jump shot from 19 ft,,33,47
251,3,11:11.0,,Defensive rebound by S. Napier,33,47
252,3,10:57.0,,C. Bosh makes 2-pt jump shot from 16 ft,33,49
253,3,10:39.0,R. Jefferson makes 3-pt jump shot from 25 ft (assist by M. Ellis),,36,49
254,3,10:19.0,,Turnover by C. Bosh (lost ball; steal by M. Ellis),36,49
255,3,10:07.0,D. Nowitzki misses 2-pt jump shot from 18 ft,,36,49
256,3,10:06.0,,Defensive rebound by S. Napier,36,49
257,3,9:57.0,,D. Granger misses 3-pt jump shot from 22 ft,36,49
258,3,9:56.0,Defensive rebound by R. Jefferson,,36,49
259,3,9:46.0,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by M. Ellis),,39,49
260,3,9:22.0,,Turnover by C. Bosh (lost ball; steal by R. Rondo),39,49
261,3,9:18.0,R. Rondo makes 2-pt layup from 1 ft (assist by R. Jefferson),,41,49
262,3,9:18.0,,Miami full timeout,41,49
263,3,9:00.0,,C. Bosh misses 2-pt jump shot from 18 ft,41,49
264,3,8:59.0,Defensive rebound by T. Chandler,,41,49
265,3,8:44.0,Offensive foul by T. Chandler (drawn by M. Chalmers),,41,49
266,3,8:44.0,Turnover by T. Chandler (offensive foul),,41,49
267,3,8:30.0,,M. Chalmers makes 3-pt jump shot from 23 ft (assist by S. Napier),41,52
268,3,8:11.0,R. Jefferson misses 3-pt jump shot from 25 ft,,41,52
269,3,8:10.0,,Defensive rebound by C. Bosh,41,52
270,3,8:00.0,,Turnover by S. Napier (bad pass; steal by T. Chandler),41,52
271,3,7:51.0,Turnover by R. Rondo (bad pass; steal by H. Whiteside),,41,52
272,3,7:46.0,,M. Chalmers misses 3-pt jump shot from 23 ft,41,52
273,3,7:45.0,,Offensive rebound by Team,41,52
274,3,7:35.0,,C. Bosh makes 2-pt jump shot from 8 ft (assist by M. Chalmers),41,54
275,3,7:27.0,R. Jefferson makes 2-pt layup at rim (assist by R. Rondo),,43,54
276,3,7:10.0,,D. Granger misses 2-pt layup from 1 ft,43,54
277,3,7:09.0,,Offensive rebound by H. Whiteside,43,54
278,3,7:08.0,,H. Whiteside makes 2-pt tip-in at rim,43,56
279,3,6:51.0,D. Nowitzki misses 2-pt jump shot from 14 ft,,43,56
280,3,6:50.0,,Defensive rebound by C. Bosh,43,56
281,3,6:42.0,,Turnover by S. Napier (bad pass; steal by R. Rondo),43,56
282,3,6:34.0,D. Nowitzki makes 2-pt jump shot from 15 ft (assist by M. Ellis),,45,56
283,3,6:09.0,,M. Chalmers misses 3-pt jump shot from 23 ft,45,56
284,3,6:08.0,Defensive rebound by R. Rondo,,45,56
285,3,5:58.0,T. Chandler makes 2-pt dunk at rim (assist by D. Nowitzki),,47,56
286,3,5:42.0,,D. Granger misses 2-pt jump shot from 18 ft,47,56
287,3,5:41.0,Defensive rebound by T. Chandler,,47,56
288,3,5:34.0,D. Nowitzki misses 2-pt jump shot from 18 ft,,47,56
289,3,5:33.0,,Defensive rebound by H. Whiteside,47,56
290,3,5:25.0,,M. Chalmers misses 2-pt layup from 2 ft,47,56
291,3,5:24.0,Defensive rebound by T. Chandler,,47,56
292,3,5:20.0,Turnover by R. Jefferson (bad pass),,47,56
293,3,5:20.0,,N. Cole enters the game for S. Napier,47,56
294,3,5:03.0,,D. Granger misses 3-pt jump shot from 22 ft,47,56
295,3,5:02.0,Defensive rebound by R. Rondo,,47,56
296,3,4:49.0,Shooting foul by H. Whiteside (drawn by D. Nowitzki),,47,56
297,3,4:49.0,D. Nowitzki makes free throw 1 of 2,,48,56
298,3,4:49.0,,J. Ennis enters the game for D. Granger,48,56
299,3,4:49.0,D. Harris enters the game for R. Rondo,,48,56
300,3,4:49.0,D. Nowitzki makes free throw 2 of 2,,49,56
301,3,4:33.0,,J. Ennis misses 2-pt layup from 1 ft (block by R. Jefferson),49,56
302,3,4:32.0,,Offensive rebound by Team,49,56
303,3,4:32.0,A. Aminu enters the game for D. Nowitzki,,49,56
304,3,4:25.0,,J. Ennis makes 3-pt jump shot from 24 ft (assist by M. Chalmers),49,59
305,3,4:05.0,M. Ellis makes 2-pt jump shot from 19 ft,,51,59
306,3,3:41.0,,N. Cole misses 2-pt jump shot from 18 ft,51,59
307,3,3:40.0,,Offensive rebound by H. Whiteside,51,59
308,3,3:36.0,,H. Whiteside misses 2-pt layup at rim,51,59
309,3,3:35.0,Defensive rebound by T. Chandler,,51,59
310,3,3:27.0,M. Ellis misses 3-pt jump shot from 24 ft,,51,59
311,3,3:26.0,,Defensive rebound by Team,51,59
312,3,3:12.0,,Shooting foul by M. Ellis (drawn by M. Chalmers),51,59
313,3,3:12.0,,M. Chalmers makes free throw 1 of 2,51,60
314,3,3:12.0,,C. Andersen enters the game for H. Whiteside,51,60
315,3,3:12.0,,S. Williams enters the game for C. Bosh,51,60
316,3,3:12.0,C. Villanueva enters the game for R. Jefferson,,51,60
317,3,3:12.0,Dallas full timeout,,51,60
318,3,3:12.0,,M. Chalmers misses free throw 2 of 2,51,60
319,3,3:11.0,Defensive rebound by M. Ellis,,51,60
320,3,2:55.0,C. Villanueva makes 3-pt jump shot from 25 ft (assist by M. Ellis),,54,60
321,3,2:31.0,,Turnover by M. Chalmers (bad pass; steal by A. Aminu),54,60
322,3,2:18.0,M. Ellis misses 2-pt jump shot from 18 ft,,54,60
323,3,2:17.0,,Defensive rebound by M. Chalmers,54,60
324,3,1:56.0,Offensive charge foul by M. Chalmers (drawn by D. Harris),,54,60
325,3,1:56.0,,Turnover by M. Chalmers (offensive foul),54,60
326,3,1:38.0,C. Villanueva misses 2-pt jump shot from 7 ft,,54,60
327,3,1:37.0,Offensive rebound by Team,,54,60
328,3,1:26.0,T. Chandler makes 2-pt layup from 1 ft (assist by D. Harris),,56,60
329,3,1:12.0,,Personal foul by D. Harris (drawn by N. Cole),56,60
330,3,1:12.0,,T. Johnson enters the game for M. Chalmers,56,60
331,3,1:03.0,,N. Cole misses 2-pt jump shot from 10 ft,56,60
332,3,1:02.0,Defensive rebound by D. Harris,,56,60
333,3,0:57.0,Personal foul by J. Ennis (drawn by M. Ellis),,56,60
334,3,0:42.0,T. Chandler makes 2-pt layup from 1 ft (assist by M. Ellis),,58,60
335,3,0:22.0,,S. Williams misses 3-pt jump shot from 23 ft,58,60
336,3,0:21.0,Defensive rebound by T. Chandler,,58,60
337,3,0:00.0,Shooting foul by N. Cole (drawn by M. Ellis),,58,60
338,3,0:00.0,M. Ellis makes free throw 1 of 2,,59,60
339,3,0:00.0,G. Smith enters the game for T. Chandler,,59,60
340,3,0:00.0,M. Ellis makes free throw 2 of 2,,60,60
341,4,11:46.0,C. Villanueva misses 3-pt jump shot from 24 ft,,60,60
342,4,11:45.0,Offensive rebound by A. Aminu,,60,60
343,4,11:44.0,A. Aminu makes 2-pt tip-in at rim,,62,60
344,4,11:18.0,,N. Cole misses 2-pt jump shot from 20 ft,62,60
345,4,11:17.0,Defensive rebound by J. Barea,,62,60
346,4,11:03.0,D. Harris misses 3-pt jump shot from 23 ft,,62,60
347,4,11:02.0,Offensive rebound by C. Villanueva,,62,60
348,4,10:52.0,D. Harris makes 3-pt jump shot from 25 ft (assist by A. Aminu),,65,60
349,4,10:29.0,,T. Johnson misses 3-pt jump shot from 25 ft,65,60
350,4,10:28.0,Defensive rebound by D. Nowitzki,,65,60
351,4,10:23.0,Turnover by J. Barea (lost ball),,65,60
352,4,10:23.0,,S. Williams enters the game for C. Andersen,65,60
353,4,10:14.0,,J. Ennis misses 2-pt layup from 4 ft (block by C. Villanueva),65,60
354,4,10:13.0,Defensive rebound by C. Villanueva,,65,60
355,4,10:08.0,Turnover by C. Villanueva (lost ball; steal by T. Johnson),,65,60
356,4,10:07.0,,Turnover by T. Johnson (lost ball; steal by A. Aminu),65,60
357,4,10:02.0,C. Villanueva makes 2-pt dunk at rim (assist by J. Barea),,67,60
358,4,10:02.0,,Miami full timeout,67,60
359,4,10:02.0,,M. Chalmers enters the game for N. Cole,67,60
360,4,9:45.0,,C. Bosh misses 2-pt hook shot from 6 ft,67,60
361,4,9:44.0,Defensive rebound by C. Villanueva,,67,60
362,4,9:37.0,D. Nowitzki misses 3-pt jump shot from 25 ft,,67,60
363,4,9:36.0,,Defensive rebound by J. Ennis,67,60
364,4,9:28.0,,S. Williams misses 2-pt jump shot from 19 ft,67,60
365,4,9:27.0,Defensive rebound by D. Harris,,67,60
366,4,9:09.0,D. Nowitzki misses 2-pt jump shot from 15 ft,,67,60
367,4,9:08.0,Offensive rebound by A. Aminu,,67,60
368,4,9:06.0,Turnover by A. Aminu (lost ball; steal by T. Johnson),,67,60
369,4,8:58.0,,C. Bosh misses 3-pt jump shot from 25 ft,67,60
370,4,8:57.0,Defensive rebound by J. Barea,,67,60
371,4,8:52.0,C. Villanueva misses 3-pt jump shot from 24 ft,,67,60
372,4,8:51.0,,Defensive rebound by J. Ennis,67,60
373,4,8:46.0,,Turnover by M. Chalmers (lost ball),67,60
374,4,8:34.0,J. Barea misses 2-pt layup from 1 ft (block by T. Johnson),,67,60
375,4,8:33.0,Offensive rebound by A. Aminu,,67,60
376,4,8:27.0,C. Villanueva makes 3-pt jump shot from 23 ft (assist by A. Aminu),,70,60
377,4,8:09.0,,M. Chalmers misses 3-pt jump shot from 24 ft,70,60
378,4,8:08.0,Defensive rebound by D. Nowitzki,,70,60
379,4,7:55.0,A. Aminu makes 2-pt dunk at rim (assist by D. Nowitzki),,72,60
380,4,7:55.0,,Miami full timeout,72,60
381,4,7:55.0,,H. Whiteside enters the game for S. Williams,72,60
382,4,7:48.0,,Personal foul by J. Barea (drawn by M. Chalmers),72,60
383,4,7:35.0,,C. Bosh misses 2-pt jump shot from 4 ft,72,60
384,4,7:34.0,Defensive rebound by D. Nowitzki,,72,60
385,4,7:22.0,J. Barea makes 2-pt jump shot from 12 ft,,74,60
386,4,7:04.0,,T. Johnson makes 2-pt hook shot from 8 ft,74,62
