,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,UTAH_ACTION,MINNESOTA_SCORE,UTAH_SCORE
68,1,2:22.0,Offensive rebound by Team,,13,17
69,1,2:22.0,,B. Cotton enters the game for T. Burke,13,17
70,1,2:17.0,A. Wiggins misses 2-pt jump shot from 14 ft,,13,17
71,1,2:17.0,,Defensive rebound by E. Millsap,13,17
72,1,2:10.0,,T. Booker misses 2-pt layup from 2 ft,13,17
73,1,2:09.0,,Offensive rebound by R. Gobert,13,17
74,1,2:09.0,,R. Gobert makes 2-pt dunk at rim,13,19
75,1,1:53.0,G. Dieng makes 2-pt jump shot from 14 ft (assist by Z. LaVine),,15,19
76,1,1:41.0,,R. Hood enters the game for J. Ingles,15,19
77,1,1:33.0,,R. Hood misses 2-pt jump shot from 15 ft,15,19
78,1,1:31.0,,Offensive rebound by R. Gobert,15,19
79,1,1:26.0,,Shooting foul by C. Budinger (drawn by T. Booker),15,19
80,1,1:26.0,,T. Booker misses free throw 1 of 2,15,19
81,1,1:26.0,,Offensive rebound by Team,15,19
82,1,1:26.0,,D. Favors enters the game for R. Gobert,15,19
83,1,1:26.0,,T. Booker makes free throw 2 of 2,15,20
84,1,1:15.0,Z. LaVine makes 2-pt layup from 2 ft,,17,20
85,1,0:56.0,,E. Millsap makes 2-pt jump shot from 6 ft,17,22
86,1,0:46.0,Def 3 sec tech foul by T. Booker,,17,22
87,1,0:46.0,C. Budinger makes technical free throw,,18,22
88,1,0:33.0,A. Wiggins makes 2-pt layup from 2 ft,,20,22
89,1,0:15.0,,B. Cotton misses 3-pt jump shot from 24 ft,20,22
90,1,0:14.0,Defensive rebound by Team,,20,22
91,1,0:01.0,Z. LaVine misses 2-pt jump shot from 21 ft,,20,22
92,1,0:00.0,,Defensive rebound by B. Cotton,20,22
93,2,11:47.0,,D. Favors makes 2-pt dunk at rim (assist by R. Hood),20,24
94,2,11:24.0,C. Budinger misses 2-pt jump shot from 6 ft,,20,24
95,2,11:23.0,,Defensive rebound by T. Booker,20,24
96,2,11:16.0,,E. Millsap misses 3-pt jump shot from 25 ft,20,24
97,2,11:14.0,Defensive rebound by S. Kilpatrick,,20,24
98,2,11:05.0,S. Kilpatrick misses 3-pt jump shot from 24 ft,,20,24
99,2,11:04.0,,Defensive rebound by T. Booker,20,24
100,2,10:55.0,,Shooting foul by C. Budinger (drawn by E. Millsap),20,24
101,2,10:55.0,,E. Millsap makes free throw 1 of 2,20,25
102,2,10:55.0,L. Brown enters the game for Z. LaVine,,20,25
103,2,10:55.0,,E. Millsap misses free throw 2 of 2,20,25
104,2,10:54.0,Defensive rebound by A. Payne,,20,25
105,2,10:40.0,Turnover by A. Wiggins (lost ball; steal by R. Hood),,20,25
106,2,10:31.0,,R. Hood makes 2-pt jump shot from 7 ft,20,27
107,2,10:13.0,C. Budinger makes 3-pt jump shot from 24 ft (assist by S. Kilpatrick),,23,27
108,2,9:49.0,,Shooting foul by A. Payne (drawn by D. Favors),23,27
109,2,9:49.0,,D. Favors misses free throw 1 of 2,23,27
110,2,9:49.0,,Offensive rebound by Team,23,27
111,2,9:49.0,,D. Exum enters the game for E. Millsap,23,27
112,2,9:49.0,,J. Evans enters the game for T. Booker,23,27
113,2,9:49.0,G. Dieng enters the game for A. Payne,,23,27
114,2,9:49.0,,D. Favors makes free throw 2 of 2,23,28
115,2,9:32.0,Turnover by S. Kilpatrick (lost ball),,23,28
116,2,9:13.0,,Turnover by B. Cotton (bad pass; steal by C. Budinger),23,28
117,2,9:07.0,S. Kilpatrick misses 2-pt layup from 2 ft,,23,28
118,2,9:07.0,Offensive rebound by S. Kilpatrick,,23,28
119,2,9:04.0,S. Kilpatrick misses 2-pt layup from 2 ft (block by D. Favors),,23,28
120,2,9:01.0,,Defensive rebound by D. Favors,23,28
121,2,8:54.0,,R. Hood misses 2-pt jump shot from 7 ft,23,28
122,2,8:53.0,,Offensive rebound by J. Evans,23,28
123,2,8:48.0,,B. Cotton misses 2-pt layup from 2 ft,23,28
124,2,8:47.0,Defensive rebound by G. Dieng,,23,28
125,2,8:41.0,Turnover by A. Wiggins (lost ball; steal by R. Hood),,23,28
126,2,8:36.0,,Turnover by R. Hood (bad pass; steal by G. Dieng),23,28
127,2,8:29.0,A. Wiggins makes 2-pt layup at rim (assist by C. Budinger),,25,28
128,2,8:05.0,,D. Favors makes 2-pt jump shot from 17 ft (assist by D. Exum),25,30
129,2,7:54.0,Minnesota full timeout,,25,30
130,2,7:54.0,Z. LaVine enters the game for A. Wiggins,,25,30
131,2,7:54.0,,R. Gobert enters the game for D. Favors,25,30
132,2,7:54.0,,J. Ingles enters the game for R. Hood,25,30
133,2,7:54.0,,T. Burke enters the game for B. Cotton,25,30
134,2,7:44.0,Turnover by L. Brown (bad pass),,25,30
135,2,7:34.0,,Turnover by J. Ingles (bad pass; steal by S. Kilpatrick),25,30
136,2,7:31.0,L. Brown makes 2-pt layup from 2 ft (assist by S. Kilpatrick),,27,30
137,2,7:31.0,Shooting foul by T. Burke (drawn by L. Brown),,27,30
138,2,7:31.0,,T. Booker enters the game for J. Evans,27,30
139,2,7:31.0,L. Brown makes free throw 1 of 1,,28,30
140,2,7:17.0,,T. Booker misses 2-pt jump shot from 7 ft,28,30
141,2,7:16.0,,Offensive rebound by R. Gobert,28,30
142,2,7:10.0,,T. Burke makes 3-pt jump shot from 24 ft,28,33
143,2,6:50.0,Turnover by Z. LaVine (lost ball; steal by T. Burke),,28,33
144,2,6:45.0,,Turnover by J. Ingles (bad pass),28,33
145,2,6:28.0,C. Budinger makes 3-pt jump shot from 24 ft (assist by Z. LaVine),,31,33
146,2,6:15.0,,Turnover by T. Burke (bad pass; steal by G. Dieng),31,33
147,2,5:59.0,G. Dieng makes 2-pt layup from 2 ft (assist by C. Budinger),,33,33
148,2,5:53.0,,Utah full timeout,33,33
149,2,5:34.0,,J. Ingles misses 3-pt jump shot from 23 ft,33,33
150,2,5:32.0,Defensive rebound by S. Kilpatrick,,33,33
151,2,5:16.0,C. Budinger misses 2-pt layup from 3 ft,,33,33
152,2,5:16.0,,Defensive rebound by T. Booker,33,33
153,2,5:10.0,,T. Booker misses 2-pt layup from 1 ft,33,33
154,2,5:09.0,,Offensive rebound by R. Gobert,33,33
155,2,5:09.0,,R. Gobert makes 2-pt layup from 1 ft,33,35
156,2,5:09.0,,Shooting foul by Z. LaVine (drawn by R. Gobert),33,35
157,2,5:09.0,A. Wiggins enters the game for S. Kilpatrick,,33,35
158,2,5:09.0,,R. Gobert misses free throw 1 of 1,33,35
159,2,5:08.0,Defensive rebound by Z. LaVine,,33,35
160,2,4:58.0,Shooting foul by D. Exum (drawn by Z. LaVine),,33,35
161,2,4:58.0,Z. LaVine misses free throw 1 of 2,,33,35
162,2,4:58.0,Offensive rebound by Team,,33,35
163,2,4:58.0,,E. Millsap enters the game for D. Exum,33,35
164,2,4:58.0,Z. LaVine makes free throw 2 of 2,,34,35
165,2,4:45.0,,J. Ingles misses 2-pt jump shot from 20 ft,34,35
166,2,4:43.0,Defensive rebound by L. Brown,,34,35
167,2,4:38.0,C. Budinger misses 3-pt jump shot from 23 ft (block by T. Booker),,34,35
168,2,4:36.0,Offensive rebound by G. Dieng,,34,35
169,2,4:33.0,G. Dieng misses 2-pt jump shot from 3 ft (block by E. Millsap),,34,35
170,2,4:31.0,,Defensive rebound by J. Ingles,34,35
171,2,4:24.0,,J. Ingles makes 3-pt jump shot from 24 ft (assist by E. Millsap),34,38
172,2,4:01.0,Z. LaVine misses 2-pt layup from 2 ft (block by R. Gobert),,34,38
173,2,3:59.0,,Defensive rebound by R. Gobert,34,38
174,2,3:54.0,,Turnover by R. Gobert (bad pass; steal by L. Brown),34,38
175,2,3:51.0,Turnover by L. Brown (bad pass),,34,38
176,2,3:51.0,,D. Favors enters the game for T. Booker,34,38
177,2,3:33.0,,Personal foul by Z. LaVine (drawn by E. Millsap),34,38
178,2,3:33.0,A. Payne enters the game for G. Dieng,,34,38
179,2,3:21.0,,J. Ingles makes 2-pt layup from 1 ft,34,40
180,2,3:07.0,A. Wiggins makes 2-pt jump shot from 3 ft,,36,40
181,2,3:07.0,Shooting foul by E. Millsap (drawn by A. Wiggins),,36,40
182,2,3:07.0,A. Wiggins makes free throw 1 of 1,,37,40
183,2,2:54.0,,R. Gobert makes 2-pt dunk at rim (assist by D. Favors),37,42
184,2,2:28.0,C. Budinger misses 2-pt jump shot from 3 ft,,37,42
185,2,2:27.0,Offensive rebound by A. Payne,,37,42
186,2,2:25.0,A. Payne misses 2-pt layup from 1 ft,,37,42
187,2,2:23.0,Offensive rebound by A. Wiggins,,37,42
188,2,2:23.0,Shooting foul by R. Gobert (drawn by A. Wiggins),,37,42
189,2,2:23.0,Official timeout,,37,42
190,2,2:23.0,G. Dieng enters the game for A. Payne,,37,42
191,2,2:23.0,,R. Hood enters the game for E. Millsap,37,42
192,2,2:23.0,A. Wiggins misses free throw 1 of 2,,37,42
193,2,2:23.0,Offensive rebound by Team,,37,42
194,2,2:23.0,A. Wiggins makes free throw 2 of 2,,38,42
195,2,2:02.0,,T. Burke misses 2-pt jump shot from 18 ft,38,42
196,2,2:01.0,Defensive rebound by A. Wiggins,,38,42
197,2,1:43.0,A. Wiggins makes 2-pt jump shot from 20 ft,,40,42
198,2,1:18.0,,R. Hood misses 2-pt jump shot from 9 ft,40,42
199,2,1:17.0,Defensive rebound by L. Brown,,40,42
200,2,1:11.0,Turnover by C. Budinger (bad pass; steal by T. Burke),,40,42
201,2,0:54.0,,J. Ingles makes 3-pt jump shot from 23 ft (assist by T. Burke),40,45
202,2,0:46.0,Minnesota full timeout,,40,45
203,2,0:38.0,A. Wiggins makes 2-pt layup from 1 ft,,42,45
204,2,0:18.0,,R. Hood makes 3-pt jump shot from 22 ft (assist by T. Burke),42,48
205,2,0:01.0,A. Wiggins misses 2-pt jump shot from 3 ft,,42,48
206,2,0:01.0,Offensive rebound by C. Budinger,,42,48
207,3,11:34.0,,R. Hood misses 2-pt jump shot from 22 ft,42,48
208,3,11:33.0,,Offensive rebound by D. Exum,42,48
209,3,11:20.0,,R. Gobert makes 2-pt dunk at rim (assist by D. Exum),42,50
210,3,11:05.0,Z. LaVine makes 2-pt layup from 2 ft,,44,50
211,3,10:38.0,,D. Exum misses 3-pt jump shot from 24 ft,44,50
212,3,10:37.0,Defensive rebound by L. Brown,,44,50
213,3,10:23.0,A. Payne makes 2-pt jump shot from 19 ft,,46,50
214,3,10:00.0,,R. Hood misses 2-pt jump shot from 14 ft,46,50
215,3,9:59.0,,Offensive rebound by D. Favors,46,50
216,3,9:57.0,,D. Favors misses 2-pt layup from 2 ft,46,50
217,3,9:54.0,,Offensive rebound by R. Gobert,46,50
218,3,9:54.0,,R. Gobert misses 2-pt layup at rim (block by G. Dieng),46,50
219,3,9:51.0,,Offensive rebound by D. Favors,46,50
220,3,9:42.0,,D. Favors makes 2-pt jump shot from 16 ft (assist by R. Hood),46,52
221,3,9:26.0,Shooting foul by R. Gobert (drawn by Z. LaVine),,46,52
222,3,9:26.0,Z. LaVine makes free throw 1 of 2,,47,52
223,3,9:26.0,,T. Burke enters the game for D. Exum,47,52
224,3,9:26.0,Z. LaVine makes free throw 2 of 2,,48,52
225,3,9:04.0,,T. Burke makes 3-pt jump shot from 23 ft (assist by R. Hood),48,55
226,3,8:36.0,Z. LaVine makes 3-pt jump shot from 25 ft (assist by L. Brown),,51,55
227,3,8:09.0,,D. Favors misses 2-pt layup from 2 ft (block by G. Dieng),51,55
228,3,8:06.0,Defensive rebound by A. Wiggins,,51,55
229,3,8:01.0,Z. LaVine misses 3-pt jump shot from 23 ft,,51,55
230,3,8:00.0,,Defensive rebound by D. Favors,51,55
231,3,7:42.0,,T. Burke misses 3-pt jump shot from 25 ft,51,55
232,3,7:40.0,,Offensive rebound by J. Ingles,51,55
233,3,7:34.0,,J. Ingles makes 2-pt layup from 1 ft (assist by T. Burke),51,57
234,3,7:18.0,Personal foul by R. Hood (drawn by A. Wiggins),,51,57
235,3,7:18.0,,D. Exum enters the game for R. Hood,51,57
236,3,7:05.0,L. Brown makes 2-pt layup from 1 ft,,53,57
237,3,6:40.0,,Turnover by J. Ingles (offensive foul),53,57
238,3,6:40.0,,Offensive foul by J. Ingles (drawn by A. Payne),53,57
239,3,6:29.0,Z. LaVine misses 2-pt layup from 3 ft (block by R. Gobert),,53,57
240,3,6:29.0,Offensive rebound by Team,,53,57
241,3,6:25.0,A. Wiggins misses 2-pt jump shot from 11 ft,,53,57
242,3,6:24.0,,Defensive rebound by D. Favors,53,57
243,3,6:06.0,,T. Burke misses 3-pt jump shot from 25 ft,53,57
244,3,6:04.0,Defensive rebound by A. Payne,,53,57
245,3,5:46.0,A. Payne makes 2-pt jump shot from 17 ft,,55,57
246,3,5:40.0,,Utah full timeout,55,57
247,3,5:40.0,C. Budinger enters the game for A. Payne,,55,57
248,3,5:34.0,,Turnover by T. Burke (lost ball; steal by L. Brown),55,57
249,3,5:18.0,Shooting foul by D. Favors (drawn by G. Dieng),,55,57
250,3,5:18.0,G. Dieng makes free throw 1 of 2,,56,57
251,3,5:18.0,G. Dieng makes free throw 2 of 2,,57,57
252,3,4:55.0,,J. Ingles misses 3-pt jump shot from 22 ft,57,57
253,3,4:54.0,,Offensive rebound by D. Favors,57,57
254,3,4:42.0,,Personal foul by A. Wiggins (drawn by R. Gobert),57,57
255,3,4:42.0,,E. Millsap enters the game for J. Ingles,57,57
256,3,4:42.0,,T. Booker enters the game for D. Favors,57,57
257,3,4:31.0,,E. Millsap misses 2-pt layup from 1 ft,57,57
258,3,4:30.0,,Offensive rebound by E. Millsap,57,57
259,3,4:30.0,,E. Millsap makes 2-pt layup from 1 ft,57,59
260,3,4:04.0,Turnover by Team (shot clock),,57,59
261,3,3:46.0,,T. Burke misses 3-pt jump shot from 24 ft,57,59
262,3,3:45.0,Defensive rebound by A. Wiggins,,57,59
263,3,3:31.0,Personal foul by T. Booker (drawn by G. Dieng),,57,59
264,3,3:18.0,Turnover by A. Wiggins (lost ball; steal by E. Millsap),,57,59
265,3,2:57.0,,Turnover by E. Millsap (lost ball; steal by A. Wiggins),57,59
266,3,2:46.0,Z. LaVine makes 3-pt jump shot from 22 ft (assist by L. Brown),,60,59
267,3,2:14.0,,E. Millsap makes 2-pt jump shot from 11 ft,60,61
268,3,1:56.0,A. Wiggins misses 2-pt layup from 2 ft,,60,61
269,3,1:54.0,,Defensive rebound by E. Millsap,60,61
270,3,1:47.0,,D. Exum misses 3-pt jump shot from 22 ft,60,61
271,3,1:46.0,,Offensive rebound by E. Millsap,60,61
272,3,1:27.0,,T. Booker makes 2-pt hook shot from 4 ft,60,63
273,3,1:27.0,Minnesota full timeout,,60,63
274,3,1:27.0,,D. Favors enters the game for R. Gobert,60,63
275,3,1:27.0,S. Kilpatrick enters the game for A. Wiggins,,60,63
276,3,1:09.0,Z. LaVine misses 2-pt jump shot from 5 ft (block by T. Booker),,60,63
277,3,1:07.0,,Defensive rebound by T. Booker,60,63
278,3,0:46.0,,Turnover by Team (shot clock),60,63
279,3,0:34.0,Z. LaVine misses 2-pt jump shot from 18 ft,,60,63
280,3,0:31.0,Offensive rebound by L. Brown,,60,63
281,3,0:10.0,Turnover by Z. LaVine (lost ball),,60,63
282,3,0:06.0,,Personal foul by L. Brown (drawn by T. Burke),60,63
283,3,0:02.0,,Turnover by T. Burke (bad pass),60,63
284,3,0:00.0,Turnover by Z. LaVine (lost ball; steal by T. Burke),,60,63
285,4,11:50.0,Personal foul by E. Millsap (drawn by G. Dieng),,60,63
286,4,11:50.0,A. Payne enters the game for G. Dieng,,60,63
287,4,11:43.0,C. Budinger misses 2-pt jump shot from 3 ft,,60,63
288,4,11:42.0,,Defensive rebound by T. Booker,60,63
289,4,11:34.0,,B. Cotton makes 3-pt jump shot from 24 ft (assist by D. Favors),60,66
290,4,11:16.0,S. Kilpatrick makes 2-pt jump shot from 21 ft (assist by L. Brown),,62,66
291,4,10:52.0,,E. Millsap makes 2-pt layup from 2 ft,62,68
292,4,10:37.0,A. Wiggins makes 2-pt jump shot from 6 ft,,64,68
293,4,10:16.0,,Turnover by J. Ingles (bad pass; steal by C. Budinger),64,68
294,4,10:11.0,L. Brown makes 2-pt layup from 1 ft,,66,68
295,4,9:55.0,,D. Favors makes 2-pt dunk at rim,66,70
296,4,9:34.0,A. Wiggins makes 2-pt jump shot from 3 ft,,68,70
297,4,9:21.0,,T. Booker makes 2-pt layup from 2 ft (assist by B. Cotton),68,72
298,4,9:06.0,L. Brown misses 2-pt layup from 2 ft,,68,72
299,4,9:05.0,Offensive rebound by A. Payne,,68,72
300,4,9:05.0,A. Payne makes 2-pt dunk at rim,,70,72
301,4,8:50.0,,B. Cotton misses 2-pt jump shot from 22 ft,70,72
302,4,8:49.0,Defensive rebound by L. Brown,,70,72
303,4,8:41.0,S. Kilpatrick makes 3-pt jump shot from 23 ft (assist by L. Brown),,73,72
304,4,8:39.0,,Utah full timeout,73,72
305,4,8:22.0,,D. Favors makes 2-pt layup from 1 ft (assist by T. Booker),73,74
306,4,8:22.0,,Shooting foul by S. Kilpatrick (drawn by D. Favors),73,74
307,4,8:22.0,,D. Favors misses free throw 1 of 1,73,74
308,4,8:21.0,Defensive rebound by L. Brown,,73,74
309,4,8:06.0,S. Kilpatrick makes 3-pt jump shot from 24 ft (assist by C. Budinger),,76,74
310,4,7:50.0,,Shooting foul by S. Kilpatrick (drawn by T. Booker),76,74
311,4,7:50.0,,T. Booker misses free throw 1 of 2,76,74
312,4,7:50.0,,Offensive rebound by Team,76,74
313,4,7:50.0,,R. Gobert enters the game for D. Favors,76,74
314,4,7:50.0,,D. Exum enters the game for E. Millsap,76,74
315,4,7:50.0,Z. LaVine enters the game for L. Brown,,76,74
316,4,7:50.0,,T. Booker misses free throw 2 of 2,76,74
317,4,7:48.0,Defensive rebound by A. Payne,,76,74
318,4,7:28.0,S. Kilpatrick makes 3-pt jump shot from 24 ft (assist by Z. LaVine),,79,74
319,4,7:06.0,,E. Millsap enters the game for T. Booker,79,74
320,4,7:06.0,,T. Burke enters the game for B. Cotton,79,74
321,4,7:06.0,,D. Favors enters the game for J. Ingles,79,74
322,4,7:03.0,,D. Favors makes 2-pt jump shot from 15 ft (assist by D. Exum),79,76
323,4,6:50.0,Turnover by Z. LaVine (bad pass; steal by D. Exum),,79,76
324,4,6:47.0,,D. Exum makes 2-pt dunk at rim (assist by T. Burke),79,78
325,4,6:47.0,Minnesota full timeout,,79,78
326,4,6:47.0,G. Dieng enters the game for A. Payne,,79,78
327,4,6:26.0,Z. LaVine misses 2-pt jump shot from 5 ft,,79,78
328,4,6:25.0,,Defensive rebound by R. Gobert,79,78
329,4,6:11.0,,D. Exum makes 2-pt jump shot from 19 ft (assist by D. Favors),79,80
330,4,5:43.0,Z. LaVine misses 2-pt layup from 2 ft (block by R. Gobert),,79,80
331,4,5:43.0,Offensive rebound by Team,,79,80
332,4,5:43.0,Turnover by Team (shot clock),,79,80
333,4,5:43.0,L. Brown enters the game for S. Kilpatrick,,79,80
334,4,5:33.0,,T. Burke misses 2-pt layup from 1 ft,79,80
335,4,5:31.0,,Offensive rebound by R. Gobert,79,80
336,4,5:31.0,,R. Gobert misses 2-pt tip-in from 1 ft,79,80
337,4,5:29.0,Defensive rebound by L. Brown,,79,80
338,4,5:20.0,Shooting foul by D. Favors (drawn by C. Budinger),,79,80
339,4,5:20.0,C. Budinger makes free throw 1 of 2,,80,80
340,4,5:20.0,C. Budinger makes free throw 2 of 2,,81,80
341,4,5:07.0,,E. Millsap misses 2-pt jump shot from 8 ft (block by A. Wiggins),81,80
342,4,5:07.0,,Offensive rebound by Team,81,80
343,4,5:01.0,,Shooting foul by A. Wiggins (drawn by E. Millsap),81,80
344,4,5:01.0,,E. Millsap makes free throw 1 of 2,81,81
345,4,5:01.0,,E. Millsap makes free throw 2 of 2,81,82
346,4,4:46.0,C. Budinger misses 3-pt jump shot from 23 ft,,81,82
347,4,4:46.0,,Defensive rebound by D. Favors,81,82
348,4,4:22.0,,T. Burke makes 2-pt jump shot from 13 ft,81,84
349,4,3:59.0,A. Wiggins makes 2-pt jump shot from 18 ft,,83,84
350,4,3:41.0,,T. Burke misses 2-pt layup from 2 ft,83,84
351,4,3:40.0,,Offensive rebound by R. Gobert,83,84
352,4,3:40.0,,R. Gobert misses 2-pt tip-in from 1 ft,83,84
353,4,3:36.0,Defensive rebound by A. Wiggins,,83,84
354,4,3:28.0,A. Wiggins misses 3-pt jump shot from 22 ft,,83,84
355,4,3:27.0,,Defensive rebound by D. Favors,83,84
356,4,3:15.0,,Shooting foul by L. Brown (drawn by R. Gobert),83,84
357,4,3:15.0,,R. Gobert makes free throw 1 of 2,83,85
358,4,3:15.0,,R. Gobert makes free throw 2 of 2,83,86
359,4,2:58.0,Z. LaVine misses 2-pt jump shot from 3 ft (block by R. Gobert),,83,86
360,4,2:56.0,,Defensive rebound by D. Exum,83,86
361,4,2:43.0,,Shooting foul by G. Dieng (drawn by T. Burke),83,86
362,4,2:43.0,Official timeout,,83,86
363,4,2:43.0,,T. Burke makes free throw 1 of 2,83,87
364,4,2:43.0,,T. Burke makes free throw 2 of 2,83,88
365,4,2:29.0,A. Wiggins makes 2-pt layup from 2 ft (assist by L. Brown),,85,88
366,4,2:15.0,,Shooting foul by G. Dieng (drawn by R. Gobert),85,88
367,4,2:15.0,,R. Gobert misses free throw 1 of 2,85,88
368,4,2:15.0,,Offensive rebound by Team,85,88
369,4,2:15.0,,R. Gobert makes free throw 2 of 2,85,89
370,4,1:54.0,C. Budinger misses 3-pt jump shot from 23 ft,,85,89
371,4,1:53.0,,Defensive rebound by R. Gobert,85,89
372,4,1:29.0,,D. Exum misses 3-pt jump shot from 24 ft,85,89
373,4,1:27.0,,Offensive rebound by R. Gobert,85,89
374,4,1:26.0,,Personal take foul by G. Dieng (drawn by R. Gobert),85,89
375,4,1:26.0,,R. Gobert misses free throw 1 of 2,85,89
376,4,1:26.0,,Offensive rebound by Team,85,89
377,4,1:26.0,,R. Gobert makes free throw 2 of 2,85,90
378,4,1:26.0,Minnesota full timeout,,85,90
379,4,1:23.0,Shooting foul by T. Burke (drawn by Z. LaVine),,85,90
380,4,1:23.0,Z. LaVine makes free throw 1 of 2,,86,90
381,4,1:23.0,Z. LaVine makes free throw 2 of 2,,87,90
382,4,1:02.0,,T. Burke misses 2-pt jump shot from 8 ft,87,90
383,4,1:02.0,,Offensive rebound by R. Gobert,87,90
384,4,1:02.0,,R. Gobert makes 2-pt dunk at rim,87,92
385,4,1:02.0,Minnesota full timeout,,87,92
386,4,1:02.0,S. Kilpatrick enters the game for L. Brown,,87,92
387,4,0:57.0,C. Budinger makes 3-pt jump shot from 25 ft (assist by G. Dieng),,90,92
