,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,DETROIT_ACTION,MILWAUKEE_SCORE,DETROIT_SCORE
93,1,0:22.0,,G. Monroe makes 2-pt dunk at rim,25,29
94,1,0:01.0,B. Knight misses 2-pt jump shot from 5 ft,,25,29
95,1,0:00.0,Offensive rebound by Team,,25,29
96,2,11:47.0,J. Dudley makes 3-pt jump shot from 26 ft (assist by J. Bayless),,28,29
97,2,11:22.0,,K. Singler misses 3-pt jump shot from 26 ft,28,29
98,2,11:21.0,Defensive rebound by Team,,28,29
99,2,11:10.0,E. İlyasova misses 2-pt jump shot from 18 ft,,28,29
100,2,11:09.0,,Defensive rebound by C. Butler,28,29
101,2,10:56.0,,A. Drummond makes 2-pt hook shot from 7 ft (assist by K. Singler),28,31
102,2,10:44.0,J. Dudley makes 2-pt jump shot from 16 ft (assist by J. Bayless),,30,31
103,2,10:25.0,,Personal foul by E. İlyasova (drawn by A. Drummond),30,31
104,2,10:13.0,,Turnover by C. Butler (lost ball; steal by K. Marshall),30,31
105,2,10:05.0,J. Dudley misses 3-pt jump shot from 27 ft,,30,31
106,2,10:04.0,Offensive rebound by E. İlyasova,,30,31
107,2,9:52.0,Turnover by J. Bayless (bad pass; steal by J. Jerebko),,30,31
108,2,9:42.0,,Shooting foul by J. Dudley (drawn by A. Drummond),30,31
109,2,9:42.0,,A. Drummond misses free throw 1 of 2,30,31
110,2,9:42.0,,Offensive rebound by Team,30,31
111,2,9:42.0,,A. Drummond misses free throw 2 of 2,30,31
112,2,9:42.0,Defensive rebound by E. İlyasova,,30,31
113,2,9:22.0,K. Middleton makes 2-pt jump shot from 15 ft,,32,31
114,2,9:14.0,,Personal foul by K. Marshall (drawn by S. Dinwiddie),32,31
115,2,9:03.0,,K. Singler misses 2-pt jump shot from 12 ft,32,31
116,2,9:02.0,,Offensive rebound by A. Drummond,32,31
117,2,9:02.0,,A. Drummond misses 2-pt layup at rim (block by E. İlyasova),32,31
118,2,9:02.0,,Offensive rebound by Team,32,31
119,2,8:55.0,,K. Singler makes 2-pt jump shot from 18 ft (assist by S. Dinwiddie),32,33
120,2,8:42.0,Shooting foul by S. Dinwiddie (drawn by J. Bayless),,32,33
121,2,8:42.0,Official timeout,,32,33
122,2,8:42.0,J. Bayless makes free throw 1 of 2,,33,33
123,2,8:42.0,J. Bayless makes free throw 2 of 2,,34,33
124,2,8:23.0,,A. Drummond makes 2-pt layup at rim (assist by K. Singler),34,35
125,2,8:06.0,K. Middleton misses 2-pt layup at rim,,34,35
126,2,8:03.0,,Defensive rebound by S. Dinwiddie,34,35
127,2,7:55.0,,C. Butler misses 2-pt jump shot from 19 ft,34,35
128,2,7:54.0,Defensive rebound by J. Dudley,,34,35
129,2,7:41.0,K. Middleton misses 3-pt jump shot from 22 ft,,34,35
130,2,7:40.0,,Defensive rebound by S. Dinwiddie,34,35
131,2,7:33.0,,S. Dinwiddie makes 2-pt jump shot from 12 ft,34,37
132,2,7:15.0,J. Bayless misses 2-pt layup at rim,,34,37
133,2,7:15.0,Offensive rebound by E. İlyasova,,34,37
134,2,7:15.0,Personal foul by K. Singler (drawn by E. İlyasova),,34,37
135,2,7:07.0,E. İlyasova makes 3-pt jump shot from 25 ft (assist by K. Marshall),,37,37
136,2,6:40.0,,A. Drummond misses 2-pt jump shot from 7 ft,37,37
137,2,6:39.0,Defensive rebound by K. Marshall,,37,37
138,2,6:29.0,J. Dudley misses 3-pt jump shot from 27 ft,,37,37
139,2,6:28.0,,Defensive rebound by A. Drummond,37,37
140,2,6:15.0,,S. Dinwiddie misses 3-pt jump shot from 26 ft,37,37
141,2,6:14.0,Defensive rebound by E. İlyasova,,37,37
142,2,6:06.0,Personal foul by J. Jerebko (drawn by J. Dudley),,37,37
143,2,6:06.0,G. Antetokounmpo enters the game for E. İlyasova,,37,37
144,2,6:02.0,Turnover by J. Bayless (lost ball; steal by S. Dinwiddie),,37,37
145,2,5:44.0,,J. Jerebko misses 3-pt jump shot from 27 ft,37,37
146,2,5:43.0,Defensive rebound by J. Dudley,,37,37
147,2,5:32.0,Shooting foul by S. Dinwiddie (drawn by K. Middleton),,37,37
148,2,5:32.0,,Detroit full timeout,37,37
149,2,5:32.0,,K. Caldwell-Pope enters the game for C. Butler,37,37
150,2,5:32.0,,J. Smith enters the game for J. Jerebko,37,37
151,2,5:32.0,K. Middleton makes free throw 1 of 2,,38,37
152,2,5:32.0,K. Middleton makes free throw 2 of 2,,39,37
153,2,5:12.0,,A. Drummond makes 2-pt layup at rim (assist by S. Dinwiddie),39,39
154,2,4:58.0,J. Dudley makes 3-pt jump shot from 26 ft (assist by K. Marshall),,42,39
155,2,4:36.0,,Turnover by J. Smith (bad pass),42,39
156,2,4:36.0,,D. Augustin enters the game for S. Dinwiddie,42,39
157,2,4:21.0,Offensive foul by K. Middleton (drawn by K. Singler),,42,39
158,2,4:21.0,Turnover by K. Middleton (offensive foul),,42,39
159,2,4:05.0,,K. Singler misses 3-pt jump shot from 23 ft,42,39
160,2,4:03.0,Defensive rebound by G. Antetokounmpo,,42,39
161,2,3:58.0,Shooting foul by K. Caldwell-Pope (drawn by J. Bayless),,42,39
162,2,3:58.0,J. Bayless makes free throw 1 of 2,,43,39
163,2,3:58.0,O. Mayo enters the game for K. Middleton,,43,39
164,2,3:58.0,J. Bayless makes free throw 2 of 2,,44,39
165,2,3:38.0,,J. Smith makes 2-pt jump shot from 21 ft (assist by K. Singler),44,41
166,2,3:16.0,J. Dudley makes 3-pt jump shot from 25 ft (assist by J. Bayless),,47,41
167,2,2:56.0,,J. Smith misses 2-pt jump shot from 20 ft,47,41
168,2,2:55.0,Defensive rebound by O. Mayo,,47,41
169,2,2:49.0,O. Mayo misses 3-pt jump shot from 26 ft,,47,41
170,2,2:49.0,Offensive rebound by Team,,47,41
171,2,2:49.0,Milwaukee full timeout,,47,41
172,2,2:49.0,B. Knight enters the game for J. Bayless,,47,41
173,2,2:49.0,J. Parker enters the game for J. Dudley,,47,41
174,2,2:38.0,G. Antetokounmpo misses 2-pt jump shot from 17 ft,,47,41
175,2,2:37.0,,Defensive rebound by J. Smith,47,41
176,2,2:19.0,,J. Smith makes 2-pt hook shot from 5 ft (assist by K. Singler),47,43
177,2,2:02.0,J. Parker misses 2-pt jump shot from 16 ft,,47,43
178,2,2:01.0,,Defensive rebound by A. Drummond,47,43
179,2,1:51.0,,J. Smith misses 2-pt jump shot from 5 ft,47,43
180,2,1:51.0,,Offensive rebound by Team,47,43
181,2,1:51.0,,G. Monroe enters the game for A. Drummond,47,43
182,2,1:43.0,,K. Caldwell-Pope misses 2-pt jump shot from 14 ft,47,43
183,2,1:42.0,Defensive rebound by J. Parker,,47,43
184,2,1:36.0,Shooting foul by G. Monroe (drawn by G. Antetokounmpo),,47,43
185,2,1:36.0,G. Antetokounmpo makes 2-pt layup at rim (assist by K. Marshall),,49,43
186,2,1:36.0,G. Antetokounmpo makes free throw 1 of 1,,50,43
187,2,1:18.0,,Shooting foul by G. Antetokounmpo (drawn by J. Smith),50,43
188,2,1:18.0,,J. Smith misses free throw 1 of 2,50,43
189,2,1:18.0,,Offensive rebound by Team,50,43
190,2,1:18.0,,A. Drummond enters the game for G. Monroe,50,43
191,2,1:18.0,Violation by G. Antetokounmpo (lane),,50,43
192,2,1:18.0,,J. Smith misses free throw 2 of 2,50,43
193,2,1:17.0,,Offensive rebound by K. Caldwell-Pope,50,43
194,2,1:17.0,,K. Caldwell-Pope misses 2-pt tip-in from 2 ft,50,43
195,2,1:15.0,,Offensive rebound by A. Drummond,50,43
196,2,1:14.0,,A. Drummond misses 2-pt layup at rim (block by O. Mayo),50,43
197,2,1:12.0,Defensive rebound by J. Parker,,50,43
198,2,1:01.0,O. Mayo misses 2-pt layup from 2 ft (block by J. Smith),,50,43
199,2,1:00.0,Offensive rebound by B. Knight,,50,43
200,2,0:55.0,O. Mayo misses 3-pt jump shot from 26 ft,,50,43
201,2,0:54.0,,Defensive rebound by K. Caldwell-Pope,50,43
202,2,0:49.0,,Personal foul by K. Marshall (drawn by K. Caldwell-Pope),50,43
203,2,0:49.0,,K. Caldwell-Pope makes free throw 1 of 2,50,44
204,2,0:49.0,,K. Caldwell-Pope makes free throw 2 of 2,50,45
205,2,0:39.0,,Offensive charge foul by G. Antetokounmpo (drawn by A. Drummond),50,45
206,2,0:39.0,Turnover by G. Antetokounmpo (offensive foul),,50,45
207,2,0:27.0,,Turnover by J. Smith (lost ball; steal by K. Marshall),50,45
208,2,0:06.0,K. Marshall misses 2-pt layup from 1 ft (block by J. Smith),,50,45
209,2,0:04.0,Offensive rebound by J. Parker,,50,45
210,2,0:03.0,K. Marshall makes 2-pt layup at rim (assist by J. Parker),,52,45
211,2,0:03.0,Shooting foul by A. Drummond (drawn by K. Marshall),,52,45
212,2,0:03.0,K. Marshall makes free throw 1 of 1,,53,45
213,3,11:50.0,Turnover by B. Knight (bad pass; steal by K. Caldwell-Pope),,53,45
214,3,11:47.0,,Shooting foul by O. Mayo (drawn by K. Caldwell-Pope),53,45
215,3,11:47.0,,K. Caldwell-Pope misses free throw 1 of 2,53,45
216,3,11:47.0,,Offensive rebound by Team,53,45
217,3,11:47.0,,K. Caldwell-Pope misses free throw 2 of 2,53,45
218,3,11:46.0,Defensive rebound by J. Parker,,53,45
219,3,11:33.0,O. Mayo makes 2-pt jump shot from 12 ft (assist by B. Knight),,55,45
220,3,11:14.0,,A. Drummond misses 2-pt hook shot from 9 ft,55,45
221,3,11:12.0,Defensive rebound by G. Antetokounmpo,,55,45
222,3,11:06.0,Turnover by L. Sanders (step out of bounds),,55,45
223,3,10:48.0,,K. Caldwell-Pope makes 2-pt jump shot from 16 ft (assist by D. Augustin),55,47
224,3,10:30.0,O. Mayo misses 3-pt jump shot from 26 ft,,55,47
225,3,10:29.0,,Defensive rebound by G. Monroe,55,47
226,3,10:18.0,,Shooting foul by L. Sanders (drawn by D. Augustin),55,47
227,3,10:18.0,,D. Augustin misses free throw 1 of 2,55,47
228,3,10:18.0,,Offensive rebound by Team,55,47
229,3,10:18.0,,D. Augustin misses free throw 2 of 2,55,47
230,3,10:18.0,Defensive rebound by G. Antetokounmpo,,55,47
231,3,10:18.0,Personal foul by G. Monroe (drawn by J. Parker),,55,47
232,3,10:06.0,O. Mayo makes 2-pt jump shot from 6 ft (assist by J. Parker),,57,47
233,3,10:06.0,Shooting foul by A. Drummond (drawn by O. Mayo),,57,47
234,3,10:06.0,O. Mayo misses free throw 1 of 1,,57,47
235,3,10:04.0,Offensive rebound by L. Sanders,,57,47
236,3,10:01.0,Turnover by B. Knight (traveling),,57,47
237,3,9:48.0,,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,57,47
238,3,9:47.0,Defensive rebound by G. Antetokounmpo,,57,47
239,3,9:42.0,J. Parker misses 2-pt jump shot from 7 ft (block by A. Drummond),,57,47
240,3,9:39.0,,Defensive rebound by Team,57,47
241,3,9:24.0,,K. Caldwell-Pope makes 2-pt layup at rim (assist by J. Smith),57,49
242,3,9:11.0,Turnover by B. Knight (offensive foul),,57,49
243,3,9:11.0,Offensive foul by B. Knight (drawn by D. Augustin),,57,49
244,3,8:58.0,,Shooting foul by G. Antetokounmpo (drawn by A. Drummond),57,49
245,3,8:58.0,,A. Drummond makes free throw 1 of 2,57,50
246,3,8:58.0,,A. Drummond makes free throw 2 of 2,57,51
247,3,8:35.0,G. Antetokounmpo misses 2-pt jump shot from 19 ft,,57,51
248,3,8:34.0,Offensive rebound by O. Mayo,,57,51
249,3,8:32.0,Personal foul by K. Caldwell-Pope (drawn by O. Mayo),,57,51
250,3,8:29.0,Shooting foul by J. Smith (drawn by G. Antetokounmpo),,57,51
251,3,8:29.0,G. Antetokounmpo misses free throw 1 of 2,,57,51
252,3,8:29.0,Offensive rebound by Team,,57,51
253,3,8:29.0,G. Antetokounmpo misses free throw 2 of 2,,57,51
254,3,8:28.0,,Defensive rebound by A. Drummond,57,51
255,3,8:08.0,,D. Augustin misses 2-pt layup at rim,57,51
256,3,8:07.0,Defensive rebound by G. Antetokounmpo,,57,51
257,3,8:02.0,J. Parker misses 2-pt layup from 2 ft (block by J. Smith),,57,51
258,3,8:00.0,,Defensive rebound by A. Drummond,57,51
259,3,7:54.0,,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by J. Smith),57,54
260,3,7:35.0,J. Parker misses 2-pt jump shot from 14 ft,,57,54
261,3,7:34.0,,Defensive rebound by Team,57,54
262,3,7:34.0,,Personal foul by L. Sanders (drawn by A. Drummond),57,54
263,3,7:34.0,E. İlyasova enters the game for L. Sanders,,57,54
264,3,7:34.0,Technical foul by L. Sanders,,57,54
265,3,7:34.0,,D. Augustin makes technical free throw,57,55
266,3,7:11.0,,D. Augustin misses 2-pt layup from 1 ft,57,55
267,3,7:08.0,Defensive rebound by G. Antetokounmpo,,57,55
268,3,7:04.0,E. İlyasova makes 2-pt jump shot from 19 ft (assist by G. Antetokounmpo),,59,55
269,3,6:44.0,,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by J. Smith),59,58
270,3,6:32.0,Turnover by G. Antetokounmpo (palming),,59,58
271,3,6:18.0,,Turnover by A. Drummond (3 sec),59,58
272,3,6:04.0,B. Knight makes 2-pt jump shot from 19 ft,,61,58
273,3,5:40.0,,Turnover by D. Augustin (bad pass; steal by J. Parker),61,58
274,3,5:36.0,B. Knight misses 2-pt layup at rim,,61,58
275,3,5:35.0,,Defensive rebound by J. Smith,61,58
276,3,5:29.0,,A. Drummond makes 2-pt dunk at rim (assist by J. Smith),61,60
277,3,5:13.0,Turnover by J. Parker (lost ball; steal by G. Monroe),,61,60
278,3,5:03.0,,Turnover by J. Smith (bad pass),61,60
279,3,5:03.0,,Detroit full timeout,61,60
280,3,4:53.0,J. Parker makes 2-pt dunk at rim (assist by B. Knight),,63,60
281,3,4:36.0,,J. Smith misses 2-pt layup from 1 ft (block by G. Antetokounmpo),63,60
282,3,4:36.0,,Offensive rebound by Team,63,60
283,3,4:23.0,,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,63,60
284,3,4:22.0,,Offensive rebound by K. Caldwell-Pope,63,60
285,3,4:11.0,,Turnover by G. Monroe (bad pass; steal by E. İlyasova),63,60
286,3,4:06.0,E. İlyasova makes 2-pt layup at rim (assist by J. Parker),,65,60
287,3,3:47.0,,J. Smith makes 2-pt layup at rim (assist by D. Augustin),65,62
288,3,3:35.0,Turnover by B. Knight (lost ball),,65,62
289,3,3:35.0,,C. Butler enters the game for G. Monroe,65,62
290,3,3:20.0,,A. Drummond makes 2-pt layup at rim (assist by J. Smith),65,64
291,3,3:05.0,E. İlyasova misses 3-pt jump shot from 25 ft,,65,64
292,3,3:04.0,Offensive rebound by J. Parker,,65,64
293,3,3:03.0,J. Parker makes 2-pt dunk at rim,,67,64
294,3,2:48.0,,J. Smith misses 2-pt jump shot from 20 ft,67,64
295,3,2:47.0,,Offensive rebound by A. Drummond,67,64
296,3,2:44.0,,A. Drummond makes 2-pt layup at rim,67,66
297,3,2:28.0,Shooting foul by A. Drummond (drawn by J. Parker),,67,66
298,3,2:28.0,Milwaukee full timeout,,67,66
299,3,2:28.0,K. Middleton enters the game for G. Antetokounmpo,,67,66
300,3,2:28.0,,K. Singler enters the game for K. Caldwell-Pope,67,66
301,3,2:28.0,J. Parker makes free throw 1 of 2,,68,66
302,3,2:28.0,J. Parker makes free throw 2 of 2,,69,66
303,3,2:21.0,,Personal foul by J. Parker (drawn by J. Smith),69,66
304,3,2:21.0,,J. Smith misses free throw 1 of 2,69,66
305,3,2:21.0,,Offensive rebound by Team,69,66
306,3,2:21.0,,J. Smith makes free throw 2 of 2,69,67
307,3,2:00.0,K. Middleton makes 3-pt jump shot from 25 ft (assist by J. Parker),,72,67
308,3,1:47.0,,J. Smith misses 2-pt hook shot from 4 ft,72,67
309,3,1:46.0,,Offensive rebound by A. Drummond,72,67
310,3,1:45.0,,A. Drummond misses 2-pt layup from 1 ft,72,67
311,3,1:44.0,Defensive rebound by B. Knight,,72,67
312,3,1:28.0,K. Middleton makes 2-pt layup at rim (assist by O. Mayo),,74,67
313,3,1:10.0,,A. Drummond makes 2-pt layup at rim (assist by J. Smith),74,69
314,3,0:52.0,O. Mayo misses 3-pt jump shot from 24 ft,,74,69
315,3,0:50.0,,Defensive rebound by C. Butler,74,69
316,3,0:42.0,,D. Augustin misses 3-pt jump shot from 27 ft,74,69
317,3,0:41.0,Defensive rebound by O. Mayo,,74,69
318,3,0:30.0,J. Dudley enters the game for J. Parker,,74,69
319,3,0:30.0,J. Bayless enters the game for O. Mayo,,74,69
320,3,0:25.0,E. İlyasova misses 3-pt jump shot from 26 ft,,74,69
321,3,0:24.0,,Defensive rebound by K. Singler,74,69
322,3,0:04.0,,J. Smith misses 2-pt jump shot from 22 ft,74,69
323,3,0:03.0,Defensive rebound by K. Middleton,,74,69
324,4,11:43.0,,G. Monroe misses 2-pt hook shot from 6 ft,74,69
325,4,11:41.0,Defensive rebound by J. Dudley,,74,69
326,4,11:29.0,E. İlyasova makes 3-pt jump shot from 26 ft (assist by K. Marshall),,77,69
327,4,11:14.0,,K. Singler misses 3-pt jump shot from 26 ft,77,69
328,4,11:13.0,Defensive rebound by K. Middleton,,77,69
329,4,10:53.0,Personal foul by G. Monroe (drawn by E. İlyasova),,77,69
330,4,10:46.0,E. İlyasova makes 2-pt layup at rim (assist by K. Marshall),,79,69
331,4,10:46.0,Shooting foul by J. Jerebko (drawn by E. İlyasova),,79,69
332,4,10:46.0,E. İlyasova makes free throw 1 of 1,,80,69
333,4,10:30.0,,K. Singler makes 3-pt jump shot from 25 ft (assist by D. Augustin),80,72
334,4,10:13.0,K. Middleton makes 3-pt jump shot from 26 ft (assist by K. Marshall),,83,72
335,4,9:51.0,Offensive charge foul by J. Jerebko (drawn by E. İlyasova),,83,72
336,4,9:51.0,,Turnover by J. Jerebko (offensive foul),83,72
337,4,9:51.0,,S. Dinwiddie enters the game for D. Augustin,83,72
338,4,9:38.0,E. İlyasova makes 2-pt layup at rim (assist by K. Marshall),,85,72
339,4,9:38.0,,Detroit full timeout,85,72
340,4,9:38.0,,J. Smith enters the game for G. Monroe,85,72
341,4,9:23.0,,J. Jerebko misses 3-pt jump shot from 23 ft,85,72
342,4,9:22.0,,Offensive rebound by J. Smith,85,72
343,4,9:17.0,,C. Butler misses 3-pt jump shot from 27 ft,85,72
344,4,9:16.0,Defensive rebound by E. İlyasova,,85,72
345,4,9:12.0,Turnover by E. İlyasova (bad pass; steal by J. Jerebko),,85,72
346,4,9:00.0,,J. Jerebko misses 2-pt layup from 2 ft (block by J. Bayless),85,72
347,4,8:59.0,,Offensive rebound by Team,85,72
348,4,8:56.0,,K. Singler makes 2-pt jump shot from 19 ft (assist by C. Butler),85,74
349,4,8:29.0,K. Marshall misses 2-pt layup from 2 ft (block by J. Jerebko),,85,74
350,4,8:27.0,Offensive rebound by E. İlyasova,,85,74
351,4,8:26.0,E. İlyasova makes 2-pt layup at rim,,87,74
352,4,8:12.0,,J. Smith misses 2-pt jump shot from 4 ft,87,74
353,4,8:11.0,,Offensive rebound by J. Jerebko,87,74
354,4,8:11.0,,J. Jerebko misses 2-pt tip-in at rim,87,74
355,4,8:10.0,Defensive rebound by K. Middleton,,87,74
356,4,8:01.0,Personal foul by S. Dinwiddie (drawn by K. Marshall),,87,74
357,4,7:54.0,E. İlyasova misses 3-pt jump shot from 25 ft,,87,74
358,4,7:53.0,,Defensive rebound by S. Dinwiddie,87,74
359,4,7:45.0,,S. Dinwiddie misses 2-pt layup at rim,87,74
360,4,7:44.0,Defensive rebound by J. Dudley,,87,74
361,4,7:35.0,K. Marshall makes 3-pt jump shot from 26 ft (assist by J. Dudley),,90,74
362,4,7:35.0,,Detroit full timeout,90,74
363,4,7:35.0,,A. Drummond enters the game for C. Butler,90,74
364,4,7:35.0,,K. Caldwell-Pope enters the game for J. Jerebko,90,74
365,4,7:19.0,,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,90,74
366,4,7:18.0,Defensive rebound by K. Middleton,,90,74
367,4,6:52.0,K. Middleton misses 2-pt jump shot from 18 ft,,90,74
368,4,6:51.0,,Defensive rebound by A. Drummond,90,74
369,4,6:44.0,,K. Caldwell-Pope misses 2-pt layup at rim,90,74
370,4,6:42.0,,Offensive rebound by K. Caldwell-Pope,90,74
371,4,6:42.0,,Shooting foul by J. Dudley (drawn by K. Caldwell-Pope),90,74
372,4,6:42.0,,K. Caldwell-Pope makes free throw 1 of 2,90,75
373,4,6:42.0,,K. Caldwell-Pope misses free throw 2 of 2,90,75
374,4,6:41.0,Defensive rebound by K. Middleton,,90,75
375,4,6:29.0,E. İlyasova misses 3-pt jump shot from 27 ft,,90,75
