,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,ATLANTA_ACTION,OKLAHOMA CITY_SCORE,ATLANTA_SCORE
43,1,5:13.0,,D. Carroll misses 3-pt jump shot from 24 ft,16,14
44,1,5:11.0,Defensive rebound by S. Ibaka,,16,14
45,1,4:58.0,A. Roberson makes 3-pt jump shot from 22 ft (assist by K. Durant),,19,14
46,1,4:44.0,,Turnover by K. Korver (lost ball; steal by A. Roberson),19,14
47,1,4:39.0,R. Westbrook misses 2-pt layup from 4 ft (block by P. Millsap),,19,14
48,1,4:39.0,Offensive rebound by Team,,19,14
49,1,4:39.0,,T. Sefolosha enters the game for A. Horford,19,14
50,1,4:39.0,,P. Antić enters the game for K. Korver,19,14
51,1,4:39.0,D. Waiters enters the game for K. Durant,,19,14
52,1,4:35.0,S. Ibaka misses 2-pt jump shot from 19 ft,,19,14
53,1,4:27.0,Offensive rebound by R. Westbrook,,19,14
54,1,4:27.0,R. Westbrook misses 2-pt jump shot from 5 ft,,19,14
55,1,4:27.0,,Defensive rebound by Team,19,14
56,1,4:27.0,Loose ball foul by S. Adams (drawn by P. Millsap),,19,14
57,1,4:10.0,,J. Teague misses 2-pt jump shot from 20 ft,19,14
58,1,4:09.0,Defensive rebound by A. Roberson,,19,14
59,1,3:58.0,D. Waiters misses 2-pt layup from 2 ft,,19,14
60,1,3:57.0,,Defensive rebound by P. Millsap,19,14
61,1,3:32.0,,T. Sefolosha makes 2-pt layup from 1 ft (assist by J. Teague),19,16
62,1,3:08.0,Shooting foul by D. Carroll (drawn by R. Westbrook),,19,16
63,1,3:08.0,R. Westbrook makes free throw 1 of 2,,20,16
64,1,3:08.0,R. Jackson enters the game for A. Roberson,,20,16
65,1,3:08.0,,D. Schröder enters the game for J. Teague,20,16
66,1,3:08.0,R. Westbrook makes free throw 2 of 2,,21,16
67,1,2:50.0,,Shooting foul by S. Adams (drawn by P. Antić),21,16
68,1,2:50.0,Oklahoma City full timeout,,21,16
69,1,2:50.0,,M. Scott enters the game for D. Carroll,21,16
70,1,2:50.0,,K. Korver enters the game for P. Millsap,21,16
71,1,2:50.0,K. Perkins enters the game for S. Adams,,21,16
72,1,2:50.0,,P. Antić makes free throw 1 of 3,21,17
73,1,2:50.0,,P. Antić makes free throw 2 of 3,21,18
74,1,2:50.0,,P. Antić makes free throw 3 of 3,21,19
75,1,2:31.0,K. Perkins misses 2-pt jump shot from 6 ft,,21,19
76,1,2:28.0,Offensive rebound by K. Perkins,,21,19
77,1,2:27.0,K. Perkins misses 2-pt hook shot from 1 ft,,21,19
78,1,2:26.0,,Defensive rebound by P. Antić,21,19
79,1,2:21.0,,D. Schröder makes 2-pt layup from 1 ft,21,21
80,1,2:06.0,R. Westbrook makes 2-pt layup from 1 ft,,23,21
81,1,1:48.0,,P. Antić misses 3-pt jump shot from 24 ft,23,21
82,1,1:46.0,Defensive rebound by D. Waiters,,23,21
83,1,1:37.0,D. Waiters misses 2-pt layup from 1 ft,,23,21
84,1,1:35.0,Offensive rebound by S. Ibaka,,23,21
85,1,1:23.0,Turnover by R. Westbrook (bad pass; steal by M. Scott),,23,21
86,1,1:13.0,,P. Antić misses 3-pt jump shot from 25 ft,23,21
87,1,1:12.0,Defensive rebound by S. Ibaka,,23,21
88,1,1:02.0,K. Perkins makes 2-pt dunk at rim (assist by R. Westbrook),,25,21
89,1,0:45.0,,M. Scott misses 2-pt layup at rim,25,21
90,1,0:44.0,Defensive rebound by S. Ibaka,,25,21
91,1,0:39.0,Shooting foul by P. Antić (drawn by R. Westbrook),,25,21
92,1,0:39.0,R. Westbrook makes free throw 1 of 2,,26,21
93,1,0:39.0,K. Durant enters the game for S. Ibaka,,26,21
94,1,0:39.0,R. Westbrook makes free throw 2 of 2,,27,21
95,1,0:32.0,,Shooting foul by D. Waiters (drawn by D. Schröder),27,21
96,1,0:32.0,,D. Schröder makes free throw 1 of 2,27,22
97,1,0:32.0,,K. Bazemore enters the game for M. Scott,27,22
98,1,0:32.0,A. Morrow enters the game for K. Perkins,,27,22
99,1,0:32.0,,D. Schröder makes free throw 2 of 2,27,23
100,1,0:29.0,R. Westbrook makes 3-pt jump shot from 24 ft,,30,23
101,1,0:05.0,,K. Bazemore misses 2-pt layup from 1 ft,30,23
102,1,0:04.0,Defensive rebound by Team,,30,23
103,1,0:04.0,,D. Carroll enters the game for P. Antić,30,23
104,1,0:00.0,D. Waiters misses 3-pt jump shot from 22 ft,,30,23
105,1,0:00.0,Offensive rebound by Team,,30,23
106,2,11:48.0,,K. Korver misses 3-pt jump shot from 25 ft (block by D. Waiters),30,23
107,2,11:48.0,,Offensive rebound by Team,30,23
108,2,11:34.0,,Turnover by M. Scott (lost ball; steal by R. Jackson),30,23
109,2,11:11.0,A. Morrow misses 3-pt jump shot from 23 ft,,30,23
110,2,11:10.0,,Defensive rebound by T. Sefolosha,30,23
111,2,11:00.0,,M. Scott makes 2-pt layup from 1 ft (assist by P. Antić),30,25
112,2,10:46.0,K. Durant misses 3-pt jump shot from 25 ft,,30,25
113,2,10:45.0,,Defensive rebound by K. Korver,30,25
114,2,10:32.0,,M. Scott misses 2-pt layup from 2 ft,30,25
115,2,10:31.0,Defensive rebound by K. Perkins,,30,25
116,2,10:21.0,D. Waiters misses 2-pt jump shot from 18 ft,,30,25
117,2,10:19.0,,Defensive rebound by T. Sefolosha,30,25
118,2,10:10.0,,M. Scott misses 2-pt jump shot from 4 ft,30,25
119,2,10:08.0,Defensive rebound by K. Perkins,,30,25
120,2,9:57.0,R. Jackson misses 2-pt jump shot from 11 ft,,30,25
121,2,9:56.0,,Defensive rebound by D. Schröder,30,25
122,2,9:48.0,,K. Korver misses 2-pt jump shot from 17 ft,30,25
123,2,9:46.0,Defensive rebound by R. Jackson,,30,25
124,2,9:32.0,K. Durant misses 2-pt layup from 1 ft,,30,25
125,2,9:31.0,,Defensive rebound by P. Antić,30,25
126,2,9:27.0,,K. Korver misses 3-pt jump shot from 25 ft,30,25
127,2,9:25.0,,Offensive rebound by M. Scott,30,25
128,2,9:24.0,,M. Scott misses 2-pt layup at rim,30,25
129,2,9:22.0,Defensive rebound by K. Perkins,,30,25
130,2,9:10.0,K. Durant misses 2-pt layup at rim,,30,25
131,2,9:08.0,,Defensive rebound by T. Sefolosha,30,25
132,2,9:04.0,,Turnover by D. Schröder (bad pass; steal by R. Jackson),30,25
133,2,8:58.0,Shooting foul by P. Antić (drawn by K. Perkins),,30,25
134,2,8:58.0,Official timeout,,30,25
135,2,8:58.0,,A. Horford enters the game for P. Antić,30,25
136,2,8:58.0,,K. Bazemore enters the game for T. Sefolosha,30,25
137,2,8:58.0,K. Perkins makes free throw 1 of 2,,31,25
138,2,8:58.0,K. Perkins misses free throw 2 of 2,,31,25
139,2,8:56.0,,Defensive rebound by A. Horford,31,25
140,2,8:41.0,,A. Horford makes 2-pt dunk at rim (assist by K. Korver),31,27
141,2,8:27.0,Turnover by A. Morrow (offensive foul),,31,27
142,2,8:27.0,Offensive foul by A. Morrow (drawn by D. Schröder),,31,27
143,2,8:22.0,,Turnover by K. Korver (bad pass; steal by K. Durant),31,27
144,2,8:16.0,K. Durant makes 2-pt dunk at rim,,33,27
145,2,7:59.0,,D. Schröder misses 2-pt jump shot from 15 ft (block by K. Perkins),33,27
146,2,7:56.0,,Offensive rebound by K. Korver,33,27
147,2,7:50.0,,K. Korver makes 3-pt jump shot from 28 ft (assist by D. Schröder),33,30
148,2,7:31.0,A. Morrow misses 3-pt jump shot from 22 ft,,33,30
149,2,7:29.0,,Defensive rebound by A. Horford,33,30
150,2,7:12.0,,D. Schröder misses 3-pt jump shot from 24 ft,33,30
151,2,7:11.0,Defensive rebound by K. Perkins,,33,30
152,2,6:59.0,K. Durant misses 2-pt jump shot from 18 ft,,33,30
153,2,6:58.0,,Defensive rebound by A. Horford,33,30
154,2,6:34.0,,D. Schröder misses 3-pt jump shot from 24 ft,33,30
155,2,6:34.0,,Offensive rebound by Team,33,30
156,2,6:34.0,,Turnover by Team (shot clock),33,30
157,2,6:34.0,R. Westbrook enters the game for A. Morrow,,33,30
158,2,6:34.0,,J. Teague enters the game for D. Schröder,33,30
159,2,6:34.0,,P. Millsap enters the game for M. Scott,33,30
160,2,6:34.0,S. Ibaka enters the game for K. Perkins,,33,30
161,2,6:19.0,K. Durant makes 2-pt dunk at rim (assist by R. Westbrook),,35,30
162,2,6:11.0,,Atlanta full timeout,35,30
163,2,6:11.0,,D. Carroll enters the game for K. Korver,35,30
164,2,6:01.0,,P. Millsap misses 2-pt jump shot from 20 ft,35,30
165,2,5:59.0,Defensive rebound by S. Ibaka,,35,30
166,2,5:44.0,D. Waiters makes 2-pt jump shot from 19 ft,,37,30
167,2,5:30.0,,Turnover by P. Millsap (lost ball; steal by D. Waiters),37,30
168,2,5:25.0,D. Waiters makes 2-pt dunk at rim,,39,30
169,2,5:07.0,,K. Bazemore makes 2-pt jump shot from 16 ft (assist by J. Teague),39,32
170,2,5:07.0,,Shooting foul by R. Jackson (drawn by K. Bazemore),39,32
171,2,5:07.0,,K. Bazemore makes free throw 1 of 1,39,33
172,2,4:56.0,R. Jackson makes 2-pt layup at rim (assist by K. Durant),,41,33
173,2,4:48.0,,D. Carroll makes 3-pt jump shot from 24 ft (assist by J. Teague),41,36
174,2,4:32.0,R. Westbrook misses 2-pt jump shot from 3 ft (block by A. Horford),,41,36
175,2,4:31.0,,Defensive rebound by J. Teague,41,36
176,2,4:27.0,,J. Teague misses 2-pt layup from 1 ft,41,36
177,2,4:25.0,,Offensive rebound by A. Horford,41,36
178,2,4:22.0,,A. Horford misses 2-pt layup at rim,41,36
179,2,4:20.0,,Offensive rebound by A. Horford,41,36
180,2,4:19.0,,A. Horford makes 2-pt layup at rim,41,38
181,2,3:56.0,Shooting foul by A. Horford (drawn by D. Waiters),,41,38
182,2,3:56.0,D. Waiters makes free throw 1 of 2,,42,38
183,2,3:56.0,S. Adams enters the game for R. Jackson,,42,38
184,2,3:56.0,D. Waiters makes free throw 2 of 2,,43,38
185,2,3:42.0,,P. Millsap makes 2-pt layup from 1 ft (assist by J. Teague),43,40
186,2,3:16.0,S. Adams misses 2-pt layup from 2 ft,,43,40
187,2,3:15.0,,Defensive rebound by A. Horford,43,40
188,2,2:54.0,,D. Carroll misses 3-pt jump shot from 26 ft,43,40
189,2,2:51.0,,Offensive rebound by A. Horford,43,40
190,2,2:49.0,,Turnover by K. Bazemore (lost ball; steal by S. Ibaka),43,40
191,2,2:43.0,S. Ibaka makes 2-pt dunk at rim (assist by D. Waiters),,45,40
192,2,2:32.0,,J. Teague makes 2-pt layup at rim,45,42
193,2,2:24.0,Oklahoma City full timeout,,45,42
194,2,2:19.0,R. Westbrook misses 2-pt layup from 2 ft,,45,42
195,2,2:18.0,,Defensive rebound by J. Teague,45,42
196,2,2:13.0,,J. Teague makes 2-pt layup at rim,45,44
197,2,1:50.0,R. Westbrook misses 2-pt jump shot from 10 ft,,45,44
198,2,1:47.0,,Defensive rebound by P. Millsap,45,44
199,2,1:44.0,,K. Bazemore makes 2-pt dunk at rim (assist by D. Carroll),45,46
200,2,1:34.0,Oklahoma City full timeout,,45,46
201,2,1:20.0,S. Ibaka misses 2-pt layup from 1 ft,,45,46
202,2,1:19.0,,Defensive rebound by P. Millsap,45,46
203,2,1:06.0,,Turnover by P. Millsap (lost ball),45,46
204,2,1:06.0,,K. Korver enters the game for K. Bazemore,45,46
205,2,0:55.0,K. Durant misses 2-pt jump shot from 16 ft,,45,46
206,2,0:53.0,Offensive rebound by S. Ibaka,,45,46
207,2,0:48.0,K. Durant misses 2-pt jump shot from 17 ft,,45,46
208,2,0:46.0,Offensive rebound by Team,,45,46
209,2,0:36.0,D. Waiters makes 2-pt jump shot from 22 ft,,47,46
210,2,0:28.0,,Turnover by J. Teague (bad pass; steal by D. Waiters),47,46
211,2,0:05.0,Turnover by K. Durant (bad pass; steal by P. Millsap),,47,46
212,2,0:01.0,,K. Korver makes 2-pt dunk at rim (assist by P. Millsap),47,48
213,3,11:36.0,,P. Millsap makes 2-pt layup from 1 ft,47,50
214,3,11:16.0,A. Roberson makes 3-pt jump shot from 25 ft (assist by S. Adams),,50,50
215,3,10:57.0,,Turnover by P. Millsap (traveling),50,50
216,3,10:39.0,S. Ibaka misses 3-pt jump shot from 25 ft,,50,50
217,3,10:38.0,Offensive rebound by Team,,50,50
218,3,10:36.0,S. Ibaka misses 2-pt layup from 1 ft (block by A. Horford),,50,50
219,3,10:34.0,Offensive rebound by S. Adams,,50,50
220,3,10:31.0,Turnover by S. Ibaka (lost ball),,50,50
221,3,10:21.0,,Turnover by A. Horford (bad pass),50,50
222,3,10:08.0,S. Adams misses 2-pt layup from 1 ft,,50,50
223,3,10:07.0,,Defensive rebound by P. Millsap,50,50
224,3,9:52.0,,P. Millsap makes 2-pt layup from 1 ft,50,52
225,3,9:40.0,K. Durant makes 2-pt layup from 2 ft (assist by R. Westbrook),,52,52
226,3,9:21.0,,J. Teague makes 3-pt jump shot from 24 ft,52,55
227,3,9:09.0,K. Durant misses 2-pt jump shot from 20 ft,,52,55
228,3,9:08.0,Offensive rebound by S. Adams,,52,55
229,3,8:55.0,R. Westbrook makes 2-pt layup from 1 ft (assist by A. Roberson),,54,55
230,3,8:49.0,,Shooting foul by A. Roberson (drawn by J. Teague),54,55
231,3,8:49.0,,J. Teague makes free throw 1 of 2,54,56
232,3,8:49.0,,J. Teague makes free throw 2 of 2,54,57
233,3,8:31.0,S. Adams makes 2-pt jump shot from 3 ft (assist by R. Westbrook),,56,57
234,3,8:16.0,,J. Teague makes 2-pt layup from 1 ft,56,59
235,3,7:57.0,Turnover by R. Westbrook (lost ball; steal by A. Horford),,56,59
236,3,7:43.0,,J. Teague makes 2-pt layup at rim (assist by A. Horford),56,61
237,3,7:32.0,S. Ibaka misses 2-pt jump shot from 17 ft,,56,61
238,3,7:31.0,,Defensive rebound by K. Korver,56,61
239,3,7:10.0,,A. Horford misses 2-pt jump shot from 6 ft,56,61
240,3,7:10.0,Defensive rebound by Team,,56,61
241,3,6:56.0,K. Durant misses 2-pt jump shot from 14 ft,,56,61
242,3,6:55.0,,Defensive rebound by K. Korver,56,61
243,3,6:45.0,,Personal foul by R. Westbrook (drawn by J. Teague),56,61
244,3,6:37.0,,P. Millsap makes 2-pt dunk at rim (assist by J. Teague),56,63
245,3,6:37.0,Oklahoma City full timeout,,56,63
246,3,6:25.0,K. Durant misses 2-pt jump shot from 17 ft,,56,63
247,3,6:23.0,Offensive rebound by S. Adams,,56,63
248,3,6:22.0,S. Adams makes 2-pt layup at rim,,58,63
249,3,6:06.0,,P. Millsap misses 2-pt jump shot from 10 ft,58,63
250,3,6:04.0,Defensive rebound by K. Durant,,58,63
251,3,6:03.0,Turnover by K. Durant (lost ball; steal by P. Millsap),,58,63
252,3,5:57.0,,D. Carroll makes 3-pt jump shot from 23 ft (assist by P. Millsap),58,66
253,3,5:46.0,S. Ibaka makes 2-pt jump shot from 18 ft (assist by R. Westbrook),,60,66
254,3,5:33.0,,Turnover by P. Millsap (bad pass; steal by R. Westbrook),60,66
255,3,5:31.0,Personal block foul by J. Teague (drawn by R. Westbrook),,60,66
256,3,5:31.0,,T. Sefolosha enters the game for K. Korver,60,66
257,3,5:31.0,A. Morrow enters the game for A. Roberson,,60,66
258,3,5:31.0,,P. Antić enters the game for A. Horford,60,66
259,3,5:22.0,K. Durant makes 2-pt hook shot from 3 ft (assist by R. Westbrook),,62,66
260,3,4:52.0,,J. Teague misses 2-pt jump shot from 4 ft (block by S. Ibaka),62,66
261,3,4:52.0,,Offensive rebound by Team,62,66
262,3,4:52.0,,Turnover by Team (shot clock),62,66
263,3,4:36.0,Offensive foul by S. Adams (drawn by P. Millsap),,62,66
264,3,4:36.0,Turnover by S. Adams (offensive foul),,62,66
265,3,4:22.0,,P. Millsap misses 3-pt jump shot from 23 ft,62,66
266,3,4:21.0,Defensive rebound by S. Adams,,62,66
267,3,4:12.0,R. Westbrook makes 2-pt jump shot from 6 ft,,64,66
268,3,3:48.0,,J. Teague misses 2-pt layup from 3 ft,64,66
269,3,3:46.0,Defensive rebound by S. Ibaka,,64,66
270,3,3:39.0,K. Durant misses 3-pt jump shot from 24 ft,,64,66
271,3,3:38.0,,Defensive rebound by P. Antić,64,66
272,3,3:34.0,,Atlanta full timeout,64,66
273,3,3:34.0,,D. Schröder enters the game for J. Teague,64,66
274,3,3:34.0,D. Waiters enters the game for S. Ibaka,,64,66
275,3,3:20.0,,P. Antić makes 2-pt layup at rim (assist by D. Schröder),64,68
276,3,2:58.0,S. Adams makes 2-pt jump shot from 3 ft (assist by R. Westbrook),,66,68
277,3,2:52.0,,Personal foul by S. Adams (drawn by P. Antić),66,68
278,3,2:52.0,K. Perkins enters the game for S. Adams,,66,68
279,3,2:45.0,,D. Schröder makes 3-pt jump shot from 25 ft,66,71
280,3,2:22.0,R. Westbrook makes 3-pt jump shot from 26 ft,,69,71
281,3,1:57.0,,P. Millsap misses 2-pt layup from 2 ft (block by K. Durant),69,71
282,3,1:55.0,,Offensive rebound by P. Millsap,69,71
283,3,1:52.0,,P. Antić makes 3-pt jump shot from 26 ft (assist by P. Millsap),69,74
284,3,1:36.0,R. Westbrook misses 3-pt jump shot from 25 ft,,69,74
285,3,1:35.0,,Defensive rebound by P. Millsap,69,74
286,3,1:26.0,,Turnover by T. Sefolosha (lost ball; steal by D. Waiters),69,74
287,3,1:20.0,Turnover by D. Waiters (step out of bounds),,69,74
288,3,1:20.0,,A. Horford enters the game for P. Millsap,69,74
289,3,1:20.0,,K. Korver enters the game for D. Carroll,69,74
290,3,1:20.0,R. Jackson enters the game for R. Westbrook,,69,74
291,3,1:04.0,,T. Sefolosha makes 2-pt layup at rim (assist by D. Schröder),69,76
292,3,0:51.0,Shooting foul by D. Schröder (drawn by K. Perkins),,69,76
293,3,0:51.0,K. Perkins makes free throw 1 of 2,,70,76
294,3,0:51.0,K. Perkins misses free throw 2 of 2,,70,76
295,3,0:50.0,,Defensive rebound by T. Sefolosha,70,76
296,3,0:33.0,,D. Schröder misses 2-pt layup from 2 ft (block by K. Perkins),70,76
297,3,0:30.0,Defensive rebound by R. Jackson,,70,76
298,3,0:25.0,R. Jackson makes 2-pt layup from 2 ft,,72,76
299,3,0:05.0,,A. Horford makes 2-pt layup from 1 ft (assist by D. Schröder),72,78
300,3,0:05.0,,Shooting foul by K. Perkins (drawn by A. Horford),72,78
301,3,0:05.0,,K. Bazemore enters the game for K. Korver,72,78
302,3,0:05.0,,D. Carroll enters the game for P. Antić,72,78
303,3,0:05.0,,A. Horford makes free throw 1 of 1,72,79
304,3,0:00.0,R. Jackson makes 3-pt jump shot from 25 ft,,75,79
305,4,11:41.0,Shooting foul by P. Antić (drawn by K. Durant),,75,79
306,4,11:41.0,K. Durant makes free throw 1 of 2,,76,79
307,4,11:41.0,K. Durant misses free throw 2 of 2,,76,79
308,4,11:39.0,,Defensive rebound by A. Horford,76,79
309,4,11:27.0,Violation by R. Jackson (def goaltending),,76,79
310,4,11:27.0,,D. Schröder makes 2-pt layup at rim (assist by P. Antić),76,81
311,4,11:04.0,K. Durant misses 3-pt jump shot from 24 ft,,76,81
312,4,11:02.0,,Defensive rebound by D. Schröder,76,81
313,4,10:53.0,,D. Schröder misses 3-pt jump shot from 24 ft,76,81
314,4,10:51.0,Defensive rebound by K. Durant,,76,81
315,4,10:39.0,R. Jackson misses 3-pt jump shot from 24 ft,,76,81
316,4,10:37.0,,Defensive rebound by A. Horford,76,81
317,4,10:33.0,,Shooting foul by R. Jackson (drawn by D. Schröder),76,81
318,4,10:33.0,,D. Schröder makes free throw 1 of 2,76,82
319,4,10:33.0,,M. Scott enters the game for P. Antić,76,82
320,4,10:33.0,,D. Schröder makes free throw 2 of 2,76,83
321,4,10:22.0,Personal foul by T. Sefolosha (drawn by K. Durant),,76,83
322,4,10:17.0,K. Durant misses 3-pt jump shot from 24 ft,,76,83
323,4,10:16.0,,Defensive rebound by D. Schröder,76,83
324,4,10:08.0,,A. Horford makes 2-pt layup from 2 ft (assist by D. Schröder),76,85
325,4,10:08.0,Oklahoma City full timeout,,76,85
326,4,10:08.0,S. Ibaka enters the game for K. Durant,,76,85
327,4,10:08.0,,K. Bazemore enters the game for T. Sefolosha,76,85
328,4,9:51.0,D. Waiters misses 2-pt jump shot from 22 ft,,76,85
329,4,9:50.0,,Defensive rebound by A. Horford,76,85
330,4,9:35.0,,D. Schröder misses 2-pt jump shot from 19 ft,76,85
331,4,9:33.0,Defensive rebound by K. Perkins,,76,85
332,4,9:10.0,Turnover by Team (shot clock),,76,85
333,4,8:51.0,,D. Schröder makes 2-pt layup from 2 ft (assist by A. Horford),76,87
334,4,8:34.0,A. Morrow misses 2-pt jump shot from 6 ft,,76,87
335,4,8:32.0,,Defensive rebound by A. Horford,76,87
336,4,8:22.0,,D. Schröder misses 3-pt jump shot from 24 ft,76,87
337,4,8:18.0,Defensive rebound by R. Jackson,,76,87
338,4,8:11.0,S. Ibaka makes 3-pt jump shot from 24 ft (assist by R. Jackson),,79,87
339,4,7:54.0,,A. Horford misses 2-pt jump shot from 19 ft,79,87
340,4,7:52.0,Defensive rebound by S. Ibaka,,79,87
341,4,7:34.0,,P. Millsap enters the game for A. Horford,79,87
342,4,7:34.0,,P. Antić enters the game for M. Scott,79,87
343,4,7:34.0,R. Westbrook enters the game for K. Perkins,,79,87
344,4,7:34.0,K. Durant enters the game for A. Morrow,,79,87
345,4,7:31.0,R. Jackson misses 2-pt layup from 2 ft (block by P. Millsap),,79,87
346,4,7:30.0,Offensive rebound by R. Jackson,,79,87
347,4,7:27.0,R. Jackson misses 3-pt jump shot from 23 ft,,79,87
348,4,7:26.0,,Defensive rebound by P. Millsap,79,87
349,4,7:06.0,,P. Millsap misses 2-pt jump shot from 12 ft,79,87
350,4,7:03.0,,Offensive rebound by K. Bazemore,79,87
351,4,7:03.0,,Personal foul by R. Westbrook (drawn by K. Bazemore),79,87
352,4,7:03.0,,J. Teague enters the game for D. Schröder,79,87
353,4,6:52.0,,P. Antić misses 3-pt jump shot from 24 ft,79,87
354,4,6:49.0,,Offensive rebound by P. Millsap,79,87
355,4,6:48.0,,P. Millsap makes 2-pt layup at rim,79,89
356,4,6:36.0,R. Jackson misses 2-pt layup from 1 ft,,79,89
357,4,6:36.0,,Defensive rebound by Team,79,89
358,4,6:25.0,,P. Millsap makes 3-pt jump shot from 24 ft (assist by J. Teague),79,92
359,4,6:24.0,Oklahoma City full timeout,,79,92
360,4,6:24.0,,D. Carroll enters the game for K. Korver,79,92
361,4,6:24.0,S. Adams enters the game for D. Waiters,,79,92
362,4,6:16.0,S. Ibaka misses 2-pt jump shot from 19 ft,,79,92
363,4,6:15.0,,Defensive rebound by K. Bazemore,79,92
364,4,6:11.0,,Personal foul by S. Ibaka (drawn by P. Millsap),79,92
365,4,5:53.0,,P. Millsap makes 2-pt jump shot from 7 ft,79,94
366,4,5:39.0,K. Durant makes 3-pt jump shot from 22 ft (assist by R. Westbrook),,82,94
367,4,5:20.0,,Shooting foul by S. Ibaka (drawn by P. Millsap),82,94
368,4,5:20.0,,P. Millsap makes free throw 1 of 2,82,95
369,4,5:20.0,,P. Millsap makes free throw 2 of 2,82,96
370,4,5:11.0,Personal foul by D. Carroll (drawn by K. Durant),,82,96
371,4,4:55.0,Turnover by Team (shot clock),,82,96
372,4,4:42.0,,K. Bazemore misses 2-pt layup from 1 ft (block by S. Adams),82,96
373,4,4:40.0,,Offensive rebound by P. Antić,82,96
374,4,4:37.0,,P. Antić misses 2-pt layup at rim,82,96
375,4,4:36.0,Defensive rebound by S. Adams,,82,96
376,4,4:34.0,K. Durant misses 3-pt jump shot from 25 ft,,82,96
377,4,4:34.0,Offensive rebound by Team,,82,96
378,4,4:33.0,Personal foul by D. Carroll (drawn by K. Durant),,82,96
379,4,4:28.0,R. Westbrook makes 2-pt jump shot from 7 ft,,84,96
380,4,4:18.0,,J. Teague misses 2-pt layup from 1 ft,84,96
381,4,4:17.0,Defensive rebound by R. Westbrook,,84,96
382,4,4:14.0,Shooting foul by K. Bazemore (drawn by K. Durant),,84,96
383,4,4:14.0,K. Durant makes free throw 1 of 2,,85,96
384,4,4:14.0,,A. Horford enters the game for P. Antić,85,96
385,4,4:14.0,K. Durant misses free throw 2 of 2,,85,96
