,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,CLEVELAND_ACTION,MILWAUKEE_SCORE,CLEVELAND_SCORE
80,1,2:58.0,,M. Dellavedova misses 2-pt jump shot from 10 ft,20,16
81,1,2:56.0,Defensive rebound by J. Henson,,20,16
82,1,2:50.0,O. Mayo makes 3-pt jump shot from 22 ft (assist by J. Henson),,23,16
83,1,2:37.0,,Personal foul by J. Dudley (drawn by M. Dellavedova),23,16
84,1,2:37.0,Milwaukee full timeout,,23,16
85,1,2:26.0,,J. Jones misses 3-pt jump shot from 24 ft,23,16
86,1,2:25.0,,Offensive rebound by T. Thompson,23,16
87,1,2:13.0,,J. Jones misses 2-pt jump shot from 10 ft,23,16
88,1,2:12.0,Defensive rebound by Team,,23,16
89,1,2:01.0,B. Knight makes 2-pt jump shot from 18 ft,,25,16
90,1,1:33.0,,T. Thompson misses 2-pt jump shot from 6 ft,25,16
91,1,1:32.0,,Offensive rebound by D. Waiters,25,16
92,1,1:31.0,,Personal foul by J. Dudley (drawn by D. Waiters),25,16
93,1,1:11.0,,M. Dellavedova misses 2-pt jump shot from 6 ft (block by B. Knight),25,16
94,1,1:11.0,,Offensive rebound by Team,25,16
95,1,1:08.0,,J. Jones misses 2-pt jump shot from 14 ft,25,16
96,1,1:06.0,Defensive rebound by K. Middleton,,25,16
97,1,0:57.0,K. Middleton misses 3-pt jump shot from 25 ft,,25,16
98,1,0:55.0,,Defensive rebound by D. Waiters,25,16
99,1,0:47.0,,D. Waiters makes 2-pt layup from 1 ft,25,18
100,1,0:32.0,J. Dudley makes 3-pt jump shot from 23 ft (assist by O. Mayo),,28,18
101,1,0:07.0,,M. Miller misses 3-pt jump shot from 32 ft,28,18
102,1,0:05.0,Defensive rebound by J. Dudley,,28,18
103,1,0:03.0,Personal block foul by M. Dellavedova (drawn by B. Knight),,28,18
104,1,0:03.0,K. Marshall enters the game for B. Knight,,28,18
105,1,0:03.0,,A. Price enters the game for M. Dellavedova,28,18
106,1,0:01.0,O. Mayo makes 3-pt jump shot from 25 ft (assist by K. Marshall),,31,18
107,2,11:46.0,O. Mayo makes 2-pt jump shot from 9 ft,,33,18
108,2,11:25.0,,K. Irving misses 2-pt jump shot from 9 ft,33,18
109,2,11:24.0,,Offensive rebound by A. Price,33,18
110,2,11:19.0,,J. Jones makes 3-pt jump shot from 26 ft (assist by M. Miller),33,21
111,2,11:00.0,J. Henson misses 2-pt hook shot from 7 ft,,33,21
112,2,10:57.0,,Defensive rebound by K. Irving,33,21
113,2,10:51.0,,K. Irving misses 2-pt jump shot from 14 ft,33,21
114,2,10:50.0,Defensive rebound by N. Wolters,,33,21
115,2,10:29.0,J. Dudley makes 2-pt layup at rim (assist by N. Wolters),,35,21
116,2,10:20.0,,J. Jones misses 3-pt jump shot from 22 ft,35,21
117,2,10:19.0,Defensive rebound by J. Henson,,35,21
118,2,10:12.0,N. Wolters misses 2-pt jump shot from 6 ft,,35,21
119,2,10:11.0,,Defensive rebound by T. Thompson,35,21
120,2,10:02.0,,K. Irving makes 2-pt layup from 1 ft (assist by A. Price),35,23
121,2,9:54.0,O. Mayo makes 2-pt layup from 1 ft (assist by K. Marshall),,37,23
122,2,9:35.0,,K. Irving misses 3-pt jump shot from 24 ft,37,23
123,2,9:34.0,Defensive rebound by O. Mayo,,37,23
124,2,9:18.0,O. Mayo misses 3-pt jump shot from 26 ft,,37,23
125,2,9:17.0,,Defensive rebound by K. Irving,37,23
126,2,9:06.0,,Shooting foul by O. Mayo (drawn by T. Thompson),37,23
127,2,9:06.0,,T. Thompson makes free throw 1 of 2,37,24
128,2,9:06.0,Z. Pachulia enters the game for J. Henson,,37,24
129,2,9:06.0,,J. Harris enters the game for J. Jones,37,24
130,2,9:06.0,,T. Thompson makes free throw 2 of 2,37,25
131,2,8:57.0,Turnover by K. Marshall (bad pass),,37,25
132,2,8:57.0,Official timeout,,37,25
133,2,8:57.0,,L. Amundson enters the game for T. Thompson,37,25
134,2,8:47.0,,A. Price makes 2-pt jump shot from 6 ft,37,27
135,2,8:22.0,N. Wolters makes 2-pt jump shot from 8 ft,,39,27
136,2,8:09.0,,L. Amundson misses 2-pt jump shot from 6 ft,39,27
137,2,8:08.0,Defensive rebound by Z. Pachulia,,39,27
138,2,7:53.0,Z. Pachulia misses 2-pt jump shot from 16 ft,,39,27
139,2,7:52.0,,Defensive rebound by A. Price,39,27
140,2,7:36.0,,A. Price misses 2-pt jump shot from 19 ft,39,27
141,2,7:33.0,Defensive rebound by Z. Pachulia,,39,27
142,2,7:28.0,O. Mayo misses 2-pt jump shot from 15 ft,,39,27
143,2,7:27.0,,Defensive rebound by L. Amundson,39,27
144,2,7:25.0,,Turnover by L. Amundson (lost ball; steal by N. Wolters),39,27
145,2,7:22.0,Shooting foul by L. Amundson (drawn by Z. Pachulia),,39,27
146,2,7:22.0,Z. Pachulia makes free throw 1 of 2,,40,27
147,2,7:22.0,,B. Haywood enters the game for L. Amundson,40,27
148,2,7:22.0,Z. Pachulia misses free throw 2 of 2,,40,27
149,2,7:21.0,,Defensive rebound by M. Miller,40,27
150,2,7:06.0,,M. Miller misses 3-pt jump shot from 23 ft,40,27
151,2,7:05.0,Defensive rebound by J. Dudley,,40,27
152,2,6:56.0,J. Dudley makes 2-pt layup at rim (assist by K. Marshall),,42,27
153,2,6:36.0,,K. Irving misses 2-pt jump shot from 8 ft,42,27
154,2,6:35.0,Defensive rebound by J. Dudley,,42,27
155,2,6:26.0,N. Wolters makes 2-pt layup at rim (assist by O. Mayo),,44,27
156,2,6:19.0,,Cleveland full timeout,44,27
157,2,6:19.0,,D. Waiters enters the game for J. Harris,44,27
158,2,6:19.0,,M. Dellavedova enters the game for A. Price,44,27
159,2,6:03.0,,B. Haywood makes 2-pt hook shot from 4 ft,44,29
160,2,5:50.0,K. Marshall misses 2-pt layup from 2 ft,,44,29
161,2,5:47.0,,Defensive rebound by K. Irving,44,29
162,2,5:42.0,,M. Dellavedova makes 3-pt jump shot from 26 ft (assist by K. Irving),44,32
163,2,5:16.0,J. Dudley misses 3-pt jump shot from 23 ft,,44,32
164,2,5:15.0,,Defensive rebound by M. Dellavedova,44,32
165,2,5:11.0,,K. Irving makes 2-pt layup at rim,44,34
166,2,4:52.0,J. Dudley misses 2-pt jump shot from 14 ft,,44,34
167,2,4:51.0,,Defensive rebound by B. Haywood,44,34
168,2,4:37.0,,Turnover by D. Waiters (bad pass; steal by O. Mayo),44,34
169,2,4:36.0,Personal foul by M. Dellavedova (drawn by O. Mayo),,44,34
170,2,4:36.0,J. Henson enters the game for Z. Pachulia,,44,34
171,2,4:36.0,B. Knight enters the game for J. Dudley,,44,34
172,2,4:36.0,G. Antetokounmpo enters the game for N. Wolters,,44,34
173,2,4:27.0,B. Knight misses 3-pt jump shot from 23 ft,,44,34
174,2,4:26.0,,Defensive rebound by K. Irving,44,34
175,2,4:12.0,,D. Waiters makes 2-pt jump shot from 4 ft (assist by K. Irving),44,36
176,2,4:02.0,K. Marshall misses 2-pt jump shot from 22 ft,,44,36
177,2,4:01.0,,Defensive rebound by M. Miller,44,36
178,2,3:54.0,,K. Irving misses 2-pt layup at rim (block by G. Antetokounmpo),44,36
179,2,3:52.0,Defensive rebound by J. Henson,,44,36
180,2,3:46.0,K. Marshall misses 2-pt jump shot from 13 ft,,44,36
181,2,3:44.0,,Defensive rebound by M. Miller,44,36
182,2,3:36.0,,B. Haywood makes 2-pt hook shot from 4 ft (assist by M. Miller),44,38
183,2,3:36.0,,Shooting foul by J. Henson (drawn by B. Haywood),44,38
184,2,3:36.0,Milwaukee full timeout,,44,38
185,2,3:36.0,K. Middleton enters the game for K. Marshall,,44,38
186,2,3:36.0,,B. Haywood misses free throw 1 of 1,44,38
187,2,3:35.0,Defensive rebound by G. Antetokounmpo,,44,38
188,2,3:18.0,O. Mayo misses 2-pt hook shot from 3 ft (block by B. Haywood),,44,38
189,2,3:16.0,Offensive rebound by K. Middleton,,44,38
190,2,3:14.0,Turnover by K. Middleton (bad pass; steal by M. Miller),,44,38
191,2,3:03.0,,D. Waiters misses 2-pt layup at rim,44,38
192,2,3:02.0,,Offensive rebound by B. Haywood,44,38
193,2,3:02.0,,B. Haywood misses 2-pt tip-in from 1 ft,44,38
194,2,2:58.0,Defensive rebound by G. Antetokounmpo,,44,38
195,2,2:56.0,Turnover by G. Antetokounmpo (bad pass; steal by D. Waiters),,44,38
196,2,2:56.0,,Personal foul by G. Antetokounmpo (drawn by D. Waiters),44,38
197,2,2:56.0,,T. Thompson enters the game for B. Haywood,44,38
198,2,2:43.0,,M. Dellavedova makes 3-pt jump shot from 22 ft (assist by D. Waiters),44,41
199,2,2:16.0,O. Mayo misses 2-pt jump shot from 7 ft,,44,41
200,2,2:13.0,,Defensive rebound by M. Miller,44,41
201,2,2:03.0,,K. Irving makes 2-pt layup at rim (assist by M. Dellavedova),44,43
202,2,1:49.0,J. Henson makes 2-pt hook shot from 7 ft (assist by O. Mayo),,46,43
203,2,1:38.0,,M. Miller misses 3-pt jump shot from 26 ft,46,43
204,2,1:37.0,Defensive rebound by K. Middleton,,46,43
205,2,1:36.0,Personal foul by T. Thompson (drawn by K. Middleton),,46,43
206,2,1:25.0,B. Knight makes 2-pt jump shot from 17 ft,,48,43
207,2,0:58.0,,M. Dellavedova misses 3-pt jump shot from 32 ft,48,43
208,2,0:57.0,Defensive rebound by O. Mayo,,48,43
209,2,0:48.0,B. Knight makes 2-pt layup at rim,,50,43
210,2,0:43.0,,Cleveland full timeout,50,43
211,2,0:43.0,,J. Jones enters the game for M. Miller,50,43
212,2,0:32.0,,D. Waiters makes 2-pt layup at rim,50,45
213,2,0:15.0,B. Knight makes 2-pt jump shot from 22 ft,,52,45
214,2,0:04.0,,Personal foul by O. Mayo (drawn by K. Irving),52,45
215,2,0:02.0,,Shooting foul by B. Knight (drawn by M. Dellavedova),52,45
216,2,0:02.0,,M. Dellavedova makes free throw 1 of 2,52,46
217,2,0:02.0,,M. Dellavedova makes free throw 2 of 2,52,47
218,2,0:00.0,G. Antetokounmpo misses 3-pt jump shot from 53 ft,,52,47
219,2,0:00.0,Offensive rebound by Team,,52,47
220,3,11:45.0,Z. Pachulia makes 2-pt jump shot from 14 ft (assist by G. Antetokounmpo),,54,47
221,3,11:19.0,,B. Haywood misses 2-pt hook shot from 5 ft,54,47
222,3,11:17.0,Defensive rebound by B. Knight,,54,47
223,3,11:00.0,Z. Pachulia makes 2-pt jump shot from 13 ft (assist by G. Antetokounmpo),,56,47
224,3,10:48.0,,M. Dellavedova misses 3-pt jump shot from 26 ft,56,47
225,3,10:47.0,Defensive rebound by Z. Pachulia,,56,47
226,3,10:38.0,B. Knight makes 2-pt jump shot from 18 ft,,58,47
227,3,10:38.0,,Cleveland full timeout,58,47
228,3,10:38.0,,D. Waiters enters the game for B. Haywood,58,47
229,3,10:27.0,,M. Miller misses 3-pt jump shot from 25 ft,58,47
230,3,10:26.0,Defensive rebound by G. Antetokounmpo,,58,47
231,3,10:13.0,Turnover by J. O'Bryant (traveling),,58,47
232,3,10:05.0,Offensive charge foul by T. Thompson (drawn by J. O'Bryant),,58,47
233,3,10:05.0,,Turnover by T. Thompson (offensive foul),58,47
234,3,9:51.0,G. Antetokounmpo misses 2-pt jump shot from 4 ft,,58,47
235,3,9:48.0,,Defensive rebound by M. Dellavedova,58,47
236,3,9:44.0,,D. Waiters makes 2-pt layup at rim (assist by M. Dellavedova),58,49
237,3,9:21.0,J. O'Bryant makes 2-pt layup from 1 ft (assist by K. Middleton),,60,49
238,3,9:10.0,,Personal foul by Z. Pachulia (drawn by D. Waiters),60,49
239,3,9:02.0,,D. Waiters misses 3-pt jump shot from 26 ft,60,49
240,3,9:00.0,,Offensive rebound by T. Thompson,60,49
241,3,9:00.0,,Personal foul by J. O'Bryant (drawn by T. Thompson),60,49
242,3,8:54.0,,K. Irving misses 3-pt jump shot from 25 ft,60,49
243,3,8:53.0,Defensive rebound by G. Antetokounmpo,,60,49
244,3,8:45.0,G. Antetokounmpo makes 2-pt dunk at rim,,62,49
245,3,8:23.0,,M. Miller misses 2-pt jump shot from 19 ft,62,49
246,3,8:21.0,Defensive rebound by G. Antetokounmpo,,62,49
247,3,8:05.0,K. Middleton misses 3-pt jump shot from 25 ft,,62,49
248,3,8:03.0,,Defensive rebound by Team,62,49
249,3,7:38.0,,M. Dellavedova misses 2-pt jump shot from 10 ft,62,49
250,3,7:36.0,Defensive rebound by Z. Pachulia,,62,49
251,3,7:21.0,B. Knight makes 3-pt jump shot from 26 ft (assist by J. O'Bryant),,65,49
252,3,6:57.0,,K. Irving misses 2-pt layup from 2 ft (block by G. Antetokounmpo),65,49
253,3,6:57.0,Defensive rebound by B. Knight,,65,49
254,3,6:54.0,Turnover by B. Knight (bad pass),,65,49
255,3,6:36.0,,T. Thompson makes 2-pt layup at rim (assist by D. Waiters),65,51
256,3,6:19.0,J. O'Bryant misses 2-pt jump shot from 6 ft,,65,51
257,3,6:18.0,Offensive rebound by J. O'Bryant,,65,51
258,3,6:07.0,Personal foul by D. Waiters (drawn by G. Antetokounmpo),,65,51
259,3,6:07.0,,A. Price enters the game for M. Dellavedova,65,51
260,3,6:07.0,,J. Harris enters the game for K. Irving,65,51
261,3,5:58.0,J. O'Bryant misses 2-pt hook shot from 5 ft,,65,51
262,3,5:57.0,Offensive rebound by Z. Pachulia,,65,51
263,3,5:57.0,Z. Pachulia misses 2-pt tip-in at rim,,65,51
264,3,5:55.0,Offensive rebound by J. O'Bryant,,65,51
265,3,5:38.0,Turnover by Z. Pachulia (bad pass; steal by M. Miller),,65,51
266,3,5:29.0,,T. Thompson misses 2-pt layup at rim,65,51
267,3,5:27.0,,Offensive rebound by T. Thompson,65,51
268,3,5:24.0,,Turnover by T. Thompson (lost ball; steal by Z. Pachulia),65,51
269,3,5:17.0,J. O'Bryant misses 2-pt jump shot from 18 ft,,65,51
270,3,5:16.0,,Defensive rebound by A. Price,65,51
271,3,4:53.0,,Turnover by Team (shot clock),65,51
272,3,4:53.0,J. Dudley enters the game for J. O'Bryant,,65,51
273,3,4:43.0,B. Knight misses 2-pt dunk at rim (block by T. Thompson),,65,51
274,3,4:39.0,Offensive rebound by Z. Pachulia,,65,51
275,3,4:35.0,K. Middleton misses 3-pt jump shot from 24 ft,,65,51
276,3,4:34.0,Offensive rebound by Z. Pachulia,,65,51
277,3,4:31.0,Personal foul by D. Waiters (drawn by G. Antetokounmpo),,65,51
278,3,4:31.0,,J. Jones enters the game for M. Miller,65,51
279,3,4:26.0,B. Knight makes 2-pt layup at rim (assist by Z. Pachulia),,67,51
280,3,4:08.0,,T. Thompson misses 2-pt jump shot from 4 ft,67,51
281,3,4:07.0,Defensive rebound by G. Antetokounmpo,,67,51
282,3,3:50.0,G. Antetokounmpo makes 2-pt hook shot from 9 ft,,69,51
283,3,3:35.0,,Turnover by D. Waiters (lost ball; steal by G. Antetokounmpo),69,51
284,3,3:31.0,Turnover by G. Antetokounmpo (bad pass; steal by J. Harris),,69,51
285,3,3:17.0,,A. Price misses 2-pt jump shot from 7 ft,69,51
286,3,3:16.0,Defensive rebound by Z. Pachulia,,69,51
287,3,3:00.0,Z. Pachulia makes 2-pt jump shot from 7 ft (assist by G. Antetokounmpo),,71,51
288,3,2:40.0,,J. Harris misses 3-pt jump shot from 22 ft,71,51
289,3,2:40.0,Defensive rebound by Team,,71,51
290,3,2:40.0,,Loose ball foul by T. Thompson (drawn by Z. Pachulia),71,51
291,3,2:40.0,Milwaukee full timeout,,71,51
292,3,2:40.0,,K. Irving enters the game for A. Price,71,51
293,3,2:40.0,O. Mayo enters the game for Z. Pachulia,,71,51
294,3,2:40.0,J. Henson enters the game for K. Middleton,,71,51
295,3,2:23.0,O. Mayo misses 2-pt jump shot from 8 ft,,71,51
296,3,2:22.0,,Defensive rebound by T. Thompson,71,51
297,3,2:05.0,,K. Irving makes 3-pt jump shot from 24 ft (assist by D. Waiters),71,54
298,3,1:51.0,J. Henson misses 2-pt layup at rim,,71,54
299,3,1:49.0,,Defensive rebound by J. Jones,71,54
300,3,1:43.0,,K. Irving misses 3-pt jump shot from 25 ft,71,54
301,3,1:42.0,Defensive rebound by O. Mayo,,71,54
302,3,1:29.0,B. Knight misses 2-pt jump shot from 21 ft,,71,54
303,3,1:28.0,,Defensive rebound by D. Waiters,71,54
304,3,1:21.0,,D. Waiters misses 2-pt layup from 1 ft (block by O. Mayo),71,54
305,3,1:19.0,Defensive rebound by J. Dudley,,71,54
306,3,1:18.0,Personal foul by J. Jones (drawn by G. Antetokounmpo),,71,54
307,3,1:07.0,G. Antetokounmpo misses 2-pt layup at rim,,71,54
308,3,1:06.0,,Defensive rebound by T. Thompson,71,54
309,3,1:01.0,,J. Harris misses 3-pt jump shot from 24 ft,71,54
310,3,1:00.0,Defensive rebound by J. Henson,,71,54
311,3,0:35.0,G. Antetokounmpo misses 3-pt jump shot from 23 ft,,71,54
312,3,0:33.0,,Defensive rebound by J. Jones,71,54
313,3,0:12.0,,D. Waiters misses 3-pt jump shot from 23 ft,71,54
314,3,0:11.0,Defensive rebound by B. Knight,,71,54
315,3,0:00.0,O. Mayo misses 3-pt jump shot from 23 ft,,71,54
316,3,0:00.0,Offensive rebound by Team,,71,54
317,4,11:45.0,,Turnover by K. Irving (bad pass; steal by O. Mayo),71,54
318,4,11:28.0,O. Mayo makes 3-pt jump shot from 23 ft (assist by J. Henson),,74,54
319,4,11:14.0,,D. Waiters misses 2-pt layup from 1 ft (block by J. Henson),74,54
320,4,11:13.0,,Offensive rebound by B. Haywood,74,54
321,4,11:13.0,,Personal foul by J. Dudley (drawn by B. Haywood),74,54
322,4,11:00.0,,K. Irving misses 2-pt layup from 1 ft,74,54
323,4,10:58.0,Defensive rebound by N. Wolters,,74,54
324,4,10:40.0,K. Marshall makes 2-pt layup at rim,,76,54
325,4,10:17.0,,J. Jones misses 3-pt jump shot from 25 ft,76,54
326,4,10:15.0,,Offensive rebound by B. Haywood,76,54
327,4,10:11.0,,B. Haywood misses 2-pt jump shot from 4 ft,76,54
328,4,10:10.0,Defensive rebound by K. Marshall,,76,54
329,4,10:02.0,J. Henson misses 2-pt layup from 1 ft,,76,54
330,4,10:01.0,,Defensive rebound by J. Harris,76,54
331,4,9:55.0,,K. Irving makes 2-pt layup at rim,76,56
332,4,9:33.0,J. Henson makes 2-pt layup at rim (assist by O. Mayo),,78,56
333,4,9:12.0,,J. Jones makes 3-pt jump shot from 22 ft (assist by D. Waiters),78,59
334,4,8:54.0,O. Mayo makes 2-pt jump shot from 11 ft,,80,59
335,4,8:42.0,,K. Irving makes 2-pt jump shot from 6 ft,80,61
336,4,8:42.0,Milwaukee full timeout,,80,61
337,4,8:42.0,,M. Miller enters the game for B. Haywood,80,61
338,4,8:42.0,,M. Dellavedova enters the game for D. Waiters,80,61
339,4,8:40.0,Z. Pachulia enters the game for J. Henson,,80,61
340,4,8:40.0,,T. Thompson enters the game for J. Harris,80,61
341,4,8:22.0,J. Dudley misses 2-pt jump shot from 13 ft,,80,61
342,4,8:20.0,,Defensive rebound by M. Miller,80,61
343,4,8:14.0,,K. Irving makes 2-pt layup at rim,80,63
344,4,7:57.0,O. Mayo misses 3-pt jump shot from 22 ft,,80,63
345,4,7:55.0,Offensive rebound by N. Wolters,,80,63
346,4,7:40.0,K. Marshall misses 2-pt jump shot from 21 ft,,80,63
347,4,7:39.0,,Defensive rebound by J. Jones,80,63
348,4,7:34.0,,Personal foul by O. Mayo (drawn by K. Irving),80,63
349,4,7:20.0,,Shooting foul by O. Mayo (drawn by K. Irving),80,63
350,4,7:20.0,,K. Irving makes free throw 1 of 2,80,64
351,4,7:20.0,,K. Irving makes free throw 2 of 2,80,65
352,4,7:01.0,Z. Pachulia misses 2-pt jump shot from 4 ft,,80,65
353,4,6:59.0,,Defensive rebound by M. Dellavedova,80,65
354,4,6:54.0,,Shooting foul by O. Mayo (drawn by K. Irving),80,65
355,4,6:54.0,,K. Irving makes free throw 1 of 2,80,66
356,4,6:54.0,J. Henson enters the game for Z. Pachulia,,80,66
357,4,6:54.0,K. Middleton enters the game for O. Mayo,,80,66
358,4,6:54.0,B. Knight enters the game for K. Marshall,,80,66
359,4,6:54.0,,K. Irving misses free throw 2 of 2,80,66
360,4,6:53.0,Defensive rebound by J. Dudley,,80,66
361,4,6:39.0,B. Knight misses 3-pt jump shot from 25 ft,,80,66
362,4,6:39.0,,Defensive rebound by M. Miller,80,66
363,4,6:30.0,,K. Irving misses 3-pt jump shot from 25 ft,80,66
364,4,6:30.0,Defensive rebound by J. Henson,,80,66
365,4,6:16.0,J. Henson misses 2-pt jump shot from 7 ft,,80,66
366,4,6:15.0,Offensive rebound by K. Middleton,,80,66
367,4,6:14.0,K. Middleton misses 2-pt jump shot from 6 ft,,80,66
368,4,6:13.0,,Defensive rebound by M. Miller,80,66
369,4,6:05.0,,Personal foul by J. Henson (drawn by K. Irving),80,66
370,4,6:05.0,,K. Irving makes free throw 1 of 2,80,67
371,4,6:05.0,,K. Irving makes free throw 2 of 2,80,68
372,4,5:51.0,J. Dudley makes 2-pt jump shot from 20 ft (assist by K. Middleton),,82,68
373,4,5:32.0,,K. Irving misses 2-pt jump shot from 8 ft,82,68
374,4,5:30.0,,Offensive rebound by T. Thompson,82,68
375,4,5:28.0,,T. Thompson misses 2-pt hook shot from 6 ft,82,68
376,4,5:26.0,Defensive rebound by B. Knight,,82,68
377,4,5:06.0,B. Knight misses 3-pt jump shot from 28 ft,,82,68
378,4,5:05.0,Offensive rebound by J. Dudley,,82,68
379,4,5:03.0,J. Dudley misses 2-pt layup from 2 ft (block by M. Miller),,82,68
380,4,5:02.0,,Defensive rebound by M. Dellavedova,82,68
381,4,4:51.0,,J. Jones makes 3-pt jump shot from 25 ft (assist by M. Dellavedova),82,71
