,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,PORTLAND_ACTION,MINNESOTA_SCORE,PORTLAND_SCORE
111,2,9:41.0,,Offensive rebound by C. Kaman,30,22
112,2,9:41.0,,C. Kaman makes 2-pt tip-in at rim,30,24
113,2,9:26.0,T. Young makes 2-pt layup at rim (assist by C. Budinger),,32,24
114,2,9:09.0,,W. Matthews makes 3-pt jump shot from 26 ft (assist by D. Lillard),32,27
115,2,8:49.0,A. Bennett misses 2-pt jump shot from 13 ft,,32,27
116,2,8:48.0,,Defensive rebound by W. Matthews,32,27
117,2,8:35.0,,D. Lillard makes 2-pt layup from 1 ft (assist by C. Kaman),32,29
118,2,8:35.0,Minnesota full timeout,,32,29
119,2,8:21.0,S. Muhammad misses 2-pt hook shot from 5 ft,,32,29
120,2,8:19.0,,Defensive rebound by C. Kaman,32,29
121,2,8:07.0,,C. Kaman misses 2-pt layup from 2 ft (block by C. Budinger),32,29
122,2,8:05.0,,Offensive rebound by C. Kaman,32,29
123,2,8:02.0,,C. Kaman misses 2-pt hook shot from 4 ft,32,29
124,2,8:00.0,,Offensive rebound by J. Freeland,32,29
125,2,8:00.0,,J. Freeland misses 2-pt tip-in at rim,32,29
126,2,7:58.0,Defensive rebound by A. Bennett,,32,29
127,2,7:50.0,Offensive foul by C. Budinger (drawn by S. Blake),,32,29
128,2,7:50.0,Turnover by C. Budinger (offensive foul),,32,29
129,2,7:50.0,,N. Batum enters the game for W. Matthews,32,29
130,2,7:50.0,,A. Crabbe enters the game for S. Blake,32,29
131,2,7:33.0,,Personal foul by Z. LaVine (drawn by D. Lillard),32,29
132,2,7:26.0,,J. Freeland misses 2-pt layup from 1 ft (block by T. Young),32,29
133,2,7:24.0,,Offensive rebound by J. Freeland,32,29
134,2,7:20.0,,Turnover by J. Freeland (lost ball; steal by T. Young),32,29
135,2,7:15.0,C. Budinger misses 2-pt hook shot from 2 ft (block by N. Batum),,32,29
136,2,7:15.0,Offensive rebound by Team,,32,29
137,2,7:15.0,,Technical foul by J. Freeland,32,29
138,2,7:15.0,Technical foul by S. Muhammad,,32,29
139,2,7:13.0,Personal foul by J. Freeland (drawn by T. Young),,32,29
140,2,7:07.0,S. Muhammad makes 2-pt jump shot from 12 ft,,34,29
141,2,6:52.0,,Shooting foul by Z. LaVine (drawn by D. Lillard),34,29
142,2,6:52.0,,D. Lillard makes free throw 1 of 2,34,30
143,2,6:52.0,,D. Lillard makes free throw 2 of 2,34,31
144,2,6:41.0,C. Budinger misses 2-pt jump shot from 17 ft,,34,31
145,2,6:40.0,Offensive rebound by S. Muhammad,,34,31
146,2,6:39.0,S. Muhammad makes 2-pt layup at rim,,36,31
147,2,6:22.0,,D. Lillard misses 2-pt jump shot from 18 ft,36,31
148,2,6:21.0,Defensive rebound by C. Budinger,,36,31
149,2,6:14.0,Turnover by A. Bennett (lost ball),,36,31
150,2,6:14.0,,Portland full timeout,36,31
151,2,6:14.0,,R. Lopez enters the game for C. Kaman,36,31
152,2,5:58.0,,A. Crabbe makes 3-pt jump shot from 26 ft (assist by N. Batum),36,34
153,2,5:47.0,Turnover by Z. LaVine (bad pass; steal by A. Crabbe),,36,34
154,2,5:40.0,,N. Batum misses 3-pt jump shot from 25 ft,36,34
155,2,5:39.0,,Offensive rebound by J. Freeland,36,34
156,2,5:32.0,,D. Lillard misses 3-pt jump shot from 28 ft,36,34
157,2,5:31.0,Defensive rebound by C. Budinger,,36,34
158,2,5:23.0,A. Bennett misses 2-pt layup at rim (block by R. Lopez),,36,34
159,2,5:21.0,,Defensive rebound by R. Lopez,36,34
160,2,5:12.0,,J. Freeland makes 2-pt hook shot from 4 ft (assist by D. Lillard),36,36
161,2,5:02.0,Minnesota full timeout,,36,36
162,2,5:02.0,,S. Blake enters the game for D. Lillard,36,36
163,2,5:02.0,,L. Aldridge enters the game for J. Freeland,36,36
164,2,5:02.0,G. Dieng enters the game for S. Muhammad,,36,36
165,2,5:02.0,C. Brewer enters the game for C. Budinger,,36,36
166,2,5:02.0,A. Wiggins enters the game for A. Bennett,,36,36
167,2,5:02.0,M. Williams enters the game for Z. LaVine,,36,36
168,2,4:45.0,C. Brewer misses 2-pt jump shot from 21 ft,,36,36
169,2,4:44.0,Offensive rebound by G. Dieng,,36,36
170,2,4:33.0,A. Wiggins misses 2-pt jump shot from 15 ft,,36,36
171,2,4:32.0,,Defensive rebound by L. Aldridge,36,36
172,2,4:18.0,,N. Batum misses 2-pt jump shot from 18 ft,36,36
173,2,4:17.0,,Offensive rebound by R. Lopez,36,36
174,2,4:07.0,,Turnover by S. Blake (lost ball; steal by M. Williams),36,36
175,2,3:56.0,Turnover by M. Williams (bad pass; steal by A. Crabbe),,36,36
176,2,3:50.0,,A. Crabbe makes 3-pt jump shot from 25 ft (assist by S. Blake),36,39
177,2,3:23.0,G. Dieng makes 2-pt hook shot from 5 ft,,38,39
178,2,3:00.0,,L. Aldridge makes 2-pt jump shot from 21 ft (assist by S. Blake),38,41
179,2,2:37.0,G. Dieng misses 2-pt hook shot from 10 ft,,38,41
180,2,2:35.0,,Defensive rebound by L. Aldridge,38,41
181,2,2:30.0,,Turnover by S. Blake (bad pass; steal by M. Williams),38,41
182,2,2:13.0,M. Williams misses 2-pt jump shot from 17 ft,,38,41
183,2,2:12.0,,Defensive rebound by L. Aldridge,38,41
184,2,1:56.0,,Turnover by L. Aldridge (bad pass; steal by C. Brewer),38,41
185,2,1:51.0,A. Wiggins makes 2-pt layup from 1 ft,,40,41
186,2,1:27.0,,N. Batum makes 3-pt jump shot from 25 ft (assist by A. Crabbe),40,44
187,2,1:07.0,A. Wiggins misses 3-pt jump shot from 26 ft,,40,44
188,2,1:06.0,,Defensive rebound by N. Batum,40,44
189,2,1:00.0,,N. Batum misses 3-pt jump shot from 25 ft,40,44
190,2,1:00.0,,Offensive rebound by L. Aldridge,40,44
191,2,0:49.0,,R. Lopez misses 2-pt hook shot from 4 ft,40,44
192,2,0:48.0,Defensive rebound by M. Williams,,40,44
193,2,0:38.0,G. Dieng misses 2-pt jump shot from 18 ft,,40,44
194,2,0:37.0,,Defensive rebound by N. Batum,40,44
195,2,0:30.0,,L. Aldridge makes 2-pt layup from 1 ft (assist by N. Batum),40,46
196,2,0:06.0,M. Williams misses 2-pt jump shot from 17 ft,,40,46
197,2,0:05.0,,Defensive rebound by N. Batum,40,46
198,2,0:00.0,,L. Aldridge makes 2-pt layup from 1 ft (assist by S. Blake),40,48
199,3,11:45.0,A. Wiggins misses 2-pt jump shot from 7 ft,,40,48
200,3,11:44.0,,Defensive rebound by L. Aldridge,40,48
201,3,11:33.0,,W. Matthews makes 2-pt jump shot from 12 ft,40,50
202,3,11:17.0,C. Brewer misses 2-pt layup from 1 ft,,40,50
203,3,11:16.0,,Defensive rebound by R. Lopez,40,50
204,3,11:11.0,,Turnover by D. Lillard (bad pass),40,50
205,3,11:00.0,M. Williams misses 2-pt jump shot from 7 ft (block by R. Lopez),,40,50
206,3,10:59.0,,Defensive rebound by W. Matthews,40,50
207,3,10:55.0,,N. Batum makes 2-pt layup at rim (assist by W. Matthews),40,52
208,3,10:55.0,Minnesota full timeout,,40,52
209,3,10:45.0,T. Young makes 2-pt layup at rim,,42,52
210,3,10:45.0,Shooting foul by L. Aldridge (drawn by T. Young),,42,52
211,3,10:45.0,T. Young misses free throw 1 of 1,,42,52
212,3,10:44.0,,Defensive rebound by L. Aldridge,42,52
213,3,10:37.0,,N. Batum misses 3-pt jump shot from 26 ft,42,52
214,3,10:35.0,Defensive rebound by A. Wiggins,,42,52
215,3,10:30.0,T. Young misses 3-pt jump shot from 25 ft,,42,52
216,3,10:28.0,Offensive rebound by C. Brewer,,42,52
217,3,10:27.0,Personal foul by N. Batum (drawn by C. Brewer),,42,52
218,3,10:18.0,A. Wiggins misses 2-pt jump shot from 11 ft,,42,52
219,3,10:16.0,,Defensive rebound by L. Aldridge,42,52
220,3,10:08.0,,D. Lillard misses 3-pt jump shot from 26 ft,42,52
221,3,10:05.0,Defensive rebound by T. Young,,42,52
222,3,10:01.0,M. Williams makes 2-pt jump shot from 4 ft,,44,52
223,3,9:44.0,,Personal foul by C. Brewer (drawn by D. Lillard),44,52
224,3,9:32.0,,L. Aldridge misses 2-pt jump shot from 19 ft,44,52
225,3,9:31.0,Defensive rebound by T. Young,,44,52
226,3,9:21.0,C. Brewer makes 2-pt layup from 1 ft (assist by M. Williams),,46,52
227,3,9:03.0,,W. Matthews makes 3-pt jump shot from 25 ft (assist by N. Batum),46,55
228,3,8:43.0,G. Dieng makes 2-pt layup from 1 ft (assist by C. Brewer),,48,55
229,3,8:21.0,,Shooting foul by T. Young (drawn by R. Lopez),48,55
230,3,8:21.0,,R. Lopez makes free throw 1 of 2,48,56
231,3,8:21.0,S. Muhammad enters the game for A. Wiggins,,48,56
232,3,8:21.0,,R. Lopez makes free throw 2 of 2,48,57
233,3,8:10.0,Turnover by M. Williams (bad pass),,48,57
234,3,8:05.0,,Turnover by N. Batum (bad pass),48,57
235,3,7:52.0,Turnover by S. Muhammad (bad pass; steal by D. Lillard),,48,57
236,3,7:48.0,,Shooting foul by C. Brewer (drawn by W. Matthews),48,57
237,3,7:48.0,,W. Matthews makes free throw 1 of 2,48,58
238,3,7:48.0,,W. Matthews misses free throw 2 of 2,48,58
239,3,7:47.0,Defensive rebound by G. Dieng,,48,58
240,3,7:34.0,C. Brewer misses 3-pt jump shot from 23 ft,,48,58
241,3,7:33.0,Offensive rebound by S. Muhammad,,48,58
242,3,7:31.0,S. Muhammad misses 2-pt layup from 2 ft,,48,58
243,3,7:29.0,,Defensive rebound by L. Aldridge,48,58
244,3,7:24.0,,W. Matthews makes 3-pt jump shot from 26 ft (assist by D. Lillard),48,61
245,3,7:08.0,M. Williams makes 2-pt jump shot from 4 ft,,50,61
246,3,7:08.0,Shooting foul by R. Lopez (drawn by M. Williams),,50,61
247,3,7:08.0,M. Williams makes free throw 1 of 1,,51,61
248,3,6:51.0,Violation by M. Williams (kicked ball),,51,61
249,3,6:42.0,,Turnover by N. Batum (bad pass; steal by G. Dieng),51,61
250,3,6:25.0,S. Muhammad makes 2-pt dunk at rim (assist by G. Dieng),,53,61
251,3,6:23.0,,Portland full timeout,53,61
252,3,6:09.0,,W. Matthews misses 3-pt jump shot from 24 ft,53,61
253,3,6:08.0,,Offensive rebound by W. Matthews,53,61
254,3,6:05.0,,Turnover by W. Matthews (bad pass; steal by C. Brewer),53,61
255,3,6:00.0,M. Williams misses 3-pt jump shot from 26 ft,,53,61
256,3,5:59.0,,Defensive rebound by N. Batum,53,61
257,3,5:49.0,,L. Aldridge makes 2-pt jump shot from 18 ft (assist by D. Lillard),53,63
258,3,5:30.0,Offensive foul by T. Young (drawn by W. Matthews),,53,63
259,3,5:30.0,Turnover by T. Young (offensive foul),,53,63
260,3,5:30.0,,A. Crabbe enters the game for W. Matthews,53,63
261,3,5:30.0,R. Hummel enters the game for T. Young,,53,63
262,3,5:07.0,,Turnover by A. Crabbe (lost ball),53,63
263,3,4:56.0,S. Muhammad makes 2-pt jump shot from 10 ft (assist by M. Williams),,55,63
264,3,4:56.0,Shooting foul by A. Crabbe (drawn by S. Muhammad),,55,63
265,3,4:56.0,S. Muhammad makes free throw 1 of 1,,56,63
266,3,4:40.0,,N. Batum misses 3-pt jump shot from 23 ft,56,63
267,3,4:39.0,Defensive rebound by S. Muhammad,,56,63
268,3,4:17.0,G. Dieng misses 2-pt jump shot from 14 ft (block by D. Lillard),,56,63
269,3,4:17.0,Offensive rebound by Team,,56,63
270,3,4:15.0,G. Dieng misses 2-pt jump shot from 16 ft,,56,63
271,3,4:15.0,Offensive rebound by Team,,56,63
272,3,4:15.0,Turnover by Team (shot clock),,56,63
273,3,4:03.0,,D. Lillard misses 3-pt jump shot from 24 ft,56,63
274,3,4:02.0,,Offensive rebound by L. Aldridge,56,63
275,3,4:02.0,Loose ball foul by S. Muhammad (drawn by L. Aldridge),,56,63
276,3,3:49.0,,N. Batum makes 2-pt jump shot from 20 ft (assist by D. Lillard),56,65
277,3,3:33.0,Offensive foul by R. Hummel (drawn by D. Lillard),,56,65
278,3,3:33.0,Turnover by R. Hummel (offensive foul),,56,65
279,3,3:13.0,,A. Crabbe misses 3-pt jump shot from 25 ft,56,65
280,3,3:12.0,Defensive rebound by M. Williams,,56,65
281,3,3:08.0,C. Brewer makes 2-pt layup from 1 ft (assist by M. Williams),,58,65
282,3,3:03.0,,Personal foul by S. Muhammad (drawn by N. Batum),58,65
283,3,3:03.0,,N. Batum makes free throw 1 of 2,58,66
284,3,3:03.0,Z. LaVine enters the game for M. Williams,,58,66
285,3,3:03.0,,C. Kaman enters the game for R. Lopez,58,66
286,3,3:03.0,,S. Blake enters the game for D. Lillard,58,66
287,3,3:03.0,,N. Batum misses free throw 2 of 2,58,66
288,3,3:02.0,Defensive rebound by G. Dieng,,58,66
289,3,2:45.0,R. Hummel misses 2-pt jump shot from 21 ft,,58,66
290,3,2:43.0,,Defensive rebound by S. Blake,58,66
291,3,2:30.0,,L. Aldridge misses 2-pt jump shot from 16 ft,58,66
292,3,2:30.0,Defensive rebound by Team,,58,66
293,3,2:30.0,,Loose ball foul by C. Kaman (drawn by G. Dieng),58,66
294,3,2:30.0,Minnesota full timeout,,58,66
295,3,2:30.0,,W. Matthews enters the game for N. Batum,58,66
296,3,2:30.0,G. Dieng makes free throw 1 of 2,,59,66
297,3,2:30.0,G. Dieng misses free throw 2 of 2,,59,66
298,3,2:29.0,,Defensive rebound by C. Kaman,59,66
299,3,2:20.0,,Personal foul by R. Hummel (drawn by S. Blake),59,66
300,3,2:20.0,,S. Blake misses free throw 1 of 2,59,66
301,3,2:20.0,,Offensive rebound by Team,59,66
302,3,2:20.0,,S. Blake makes free throw 2 of 2,59,67
303,3,2:07.0,Shooting foul by W. Matthews (drawn by S. Muhammad),,59,67
304,3,2:07.0,S. Muhammad misses free throw 1 of 2,,59,67
305,3,2:07.0,Offensive rebound by Team,,59,67
306,3,2:07.0,S. Muhammad misses free throw 2 of 2,,59,67
307,3,2:05.0,,Defensive rebound by C. Kaman,59,67
308,3,1:57.0,,Portland full timeout,59,67
309,3,1:54.0,,Turnover by W. Matthews (bad pass; steal by Z. LaVine),59,67
310,3,1:53.0,Turnover by Z. LaVine (bad pass),,59,67
311,3,1:43.0,,A. Crabbe misses 3-pt jump shot from 24 ft,59,67
312,3,1:42.0,Defensive rebound by G. Dieng,,59,67
313,3,1:26.0,R. Hummel misses 2-pt jump shot from 20 ft,,59,67
314,3,1:24.0,Offensive rebound by S. Muhammad,,59,67
315,3,1:22.0,S. Muhammad makes 2-pt layup at rim,,61,67
316,3,1:11.0,,Personal foul by C. Brewer (drawn by L. Aldridge),61,67
317,3,1:11.0,,L. Aldridge makes free throw 1 of 2,61,68
318,3,1:11.0,,L. Aldridge makes free throw 2 of 2,61,69
319,3,0:59.0,Z. LaVine misses 2-pt jump shot from 15 ft,,61,69
320,3,0:58.0,,Defensive rebound by L. Aldridge,61,69
321,3,0:49.0,,W. Matthews makes 3-pt jump shot from 23 ft (assist by S. Blake),61,72
322,3,0:31.0,Turnover by G. Dieng (lost ball; steal by S. Blake),,61,72
323,3,0:25.0,,Shooting foul by G. Dieng (drawn by L. Aldridge),61,72
324,3,0:25.0,,L. Aldridge makes 2-pt layup from 1 ft,61,74
325,3,0:25.0,,N. Batum enters the game for W. Matthews,61,74
326,3,0:25.0,,L. Aldridge makes free throw 1 of 1,61,75
327,3,0:04.0,Z. LaVine misses 2-pt jump shot from 17 ft,,61,75
328,3,0:03.0,,Defensive rebound by S. Blake,61,75
329,3,0:01.0,,S. Blake misses 3-pt jump shot from 42 ft,61,75
330,3,0:00.0,,Offensive rebound by Team,61,75
331,4,11:40.0,,D. Lillard misses 3-pt jump shot from 28 ft,61,75
332,4,11:39.0,Defensive rebound by A. Bennett,,61,75
333,4,11:32.0,Shooting foul by C. Kaman (drawn by S. Muhammad),,61,75
334,4,11:32.0,S. Muhammad makes free throw 1 of 2,,62,75
335,4,11:32.0,S. Muhammad misses free throw 2 of 2,,62,75
336,4,11:30.0,,Defensive rebound by C. Kaman,62,75
337,4,11:18.0,,C. Kaman misses 2-pt layup from 2 ft,62,75
338,4,11:17.0,,Offensive rebound by J. Freeland,62,75
339,4,11:14.0,,J. Freeland makes 2-pt layup from 1 ft,62,77
340,4,10:59.0,T. Young makes 2-pt layup from 2 ft (assist by M. Williams),,64,77
341,4,10:40.0,,W. Matthews makes 3-pt jump shot from 23 ft (assist by D. Lillard),64,80
342,4,10:24.0,M. Williams makes 2-pt layup from 1 ft,,66,80
343,4,10:14.0,,Shooting foul by T. Young (drawn by C. Kaman),66,80
344,4,10:14.0,,C. Kaman makes free throw 1 of 2,66,81
345,4,10:14.0,,C. Kaman misses free throw 2 of 2,66,81
346,4,10:13.0,Defensive rebound by A. Bennett,,66,81
347,4,10:01.0,S. Muhammad makes 2-pt layup from 1 ft (assist by T. Young),,68,81
348,4,9:45.0,,S. Blake misses 3-pt jump shot from 26 ft,68,81
349,4,9:44.0,,Offensive rebound by Team,68,81
350,4,9:44.0,Loose ball foul by A. Bennett (drawn by S. Blake),,68,81
351,4,9:34.0,,Turnover by J. Freeland (lost ball; steal by T. Young),68,81
352,4,9:29.0,Z. LaVine misses 2-pt layup from 2 ft,,68,81
353,4,9:28.0,,Defensive rebound by J. Freeland,68,81
354,4,9:26.0,,Personal foul by M. Williams (drawn by W. Matthews),68,81
355,4,9:22.0,,J. Freeland makes 2-pt dunk at rim (assist by S. Blake),68,83
356,4,9:12.0,Minnesota full timeout,,68,83
357,4,9:12.0,C. Budinger enters the game for Z. LaVine,,68,83
358,4,9:06.0,C. Budinger misses 3-pt jump shot from 23 ft,,68,83
359,4,9:05.0,,Defensive rebound by C. Kaman,68,83
360,4,8:54.0,,Shooting foul by A. Bennett (drawn by C. Kaman),68,83
361,4,8:54.0,,C. Kaman makes free throw 1 of 2,68,84
362,4,8:54.0,,C. Kaman misses free throw 2 of 2,68,84
363,4,8:53.0,Defensive rebound by A. Bennett,,68,84
364,4,8:40.0,C. Budinger makes 2-pt layup from 1 ft (assist by T. Young),,70,84
365,4,8:26.0,,C. Kaman makes 2-pt jump shot from 14 ft (assist by S. Blake),70,86
366,4,8:10.0,Shooting foul by W. Matthews (drawn by S. Muhammad),,70,86
367,4,8:10.0,S. Muhammad makes 2-pt jump shot from 5 ft,,72,86
368,4,8:10.0,G. Dieng enters the game for A. Bennett,,72,86
369,4,8:10.0,,N. Batum enters the game for S. Blake,72,86
370,4,8:10.0,S. Muhammad makes free throw 1 of 1,,73,86
371,4,7:59.0,,D. Lillard makes 2-pt layup at rim,73,88
372,4,7:44.0,S. Muhammad makes 2-pt layup from 1 ft (assist by M. Williams),,75,88
373,4,7:29.0,,Personal foul by M. Williams (drawn by D. Lillard),75,88
374,4,7:29.0,,D. Lillard misses free throw 1 of 2,75,88
375,4,7:29.0,,Offensive rebound by Team,75,88
376,4,7:29.0,,D. Lillard makes free throw 2 of 2,75,89
377,4,7:21.0,M. Williams makes 2-pt layup from 1 ft,,77,89
378,4,7:21.0,Shooting foul by J. Freeland (drawn by M. Williams),,77,89
379,4,7:21.0,,R. Lopez enters the game for C. Kaman,77,89
380,4,7:21.0,M. Williams makes free throw 1 of 1,,78,89
381,4,7:02.0,,Turnover by R. Lopez (lost ball; steal by G. Dieng),78,89
382,4,6:49.0,G. Dieng makes 2-pt hook shot from 4 ft (assist by S. Muhammad),,80,89
383,4,6:48.0,,Portland full timeout,80,89
384,4,6:48.0,,L. Aldridge enters the game for J. Freeland,80,89
