,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,WASHINGTON_ACTION,CHARLOTTE_SCORE,WASHINGTON_SCORE
377,4,1:59.0,,N. Hilário misses 2-pt jump shot from 3 ft,84,78
378,4,1:58.0,Defensive rebound by A. Jefferson,,84,78
379,4,1:44.0,M. Kidd-Gilchrist makes 2-pt layup from 2 ft (assist by G. Henderson),,86,78
380,4,1:44.0,,Washington full timeout,86,78
381,4,1:36.0,,M. Gortat makes 2-pt layup from 1 ft (assist by J. Wall),86,80
382,4,1:19.0,A. Jefferson makes 2-pt jump shot from 11 ft (assist by B. Roberts),,88,80
383,4,1:06.0,,P. Pierce makes 2-pt jump shot from 12 ft,88,82
384,4,0:54.0,G. Henderson misses 2-pt jump shot from 16 ft,,88,82
385,4,0:53.0,,Defensive rebound by M. Gortat,88,82
386,4,0:46.0,,J. Wall makes 2-pt layup at rim,88,84
387,4,0:46.0,,Shooting foul by A. Jefferson (drawn by J. Wall),88,84
388,4,0:46.0,,J. Wall makes free throw 1 of 1,88,85
389,4,0:22.0,Turnover by Team (shot clock),,88,85
390,4,0:22.0,,Washington full timeout,88,85
391,4,0:22.0,,R. Butler enters the game for M. Gortat,88,85
392,4,0:22.0,M. Williams enters the game for A. Jefferson,,88,85
393,4,0:16.0,,J. Wall misses 2-pt layup from 2 ft,88,85
394,4,0:15.0,Defensive rebound by M. Kidd-Gilchrist,,88,85
395,4,0:15.0,Personal foul by N. Hilário (drawn by M. Kidd-Gilchrist),,88,85
396,4,0:15.0,Charlotte full timeout,,88,85
397,4,0:15.0,,G. Temple enters the game for P. Pierce,88,85
398,4,0:15.0,,O. Porter enters the game for R. Butler,88,85
399,4,0:15.0,G. Neal enters the game for M. Kidd-Gilchrist,,88,85
400,4,0:15.0,Personal take foul by J. Wall (drawn by G. Henderson),,88,85
401,4,0:15.0,G. Henderson makes free throw 1 of 2,,89,85
402,4,0:15.0,M. Kidd-Gilchrist enters the game for G. Neal,,89,85
403,4,0:15.0,,M. Gortat enters the game for O. Porter,89,85
404,4,0:15.0,G. Henderson makes free throw 2 of 2,,90,85
405,4,0:15.0,,Washington full timeout,90,85
406,4,0:15.0,,R. Butler enters the game for M. Gortat,90,85
407,4,0:15.0,,P. Pierce enters the game for G. Temple,90,85
408,4,0:12.0,,P. Pierce makes 3-pt jump shot from 25 ft (assist by J. Wall),90,88
409,4,0:11.0,Charlotte full timeout,,90,88
410,4,0:11.0,,G. Temple enters the game for R. Butler,90,88
411,4,0:11.0,G. Neal enters the game for M. Kidd-Gilchrist,,90,88
412,4,0:10.0,Personal take foul by J. Wall (drawn by B. Roberts),,90,88
413,4,0:10.0,B. Roberts makes free throw 1 of 2,,91,88
414,4,0:10.0,M. Kidd-Gilchrist enters the game for G. Neal,,91,88
415,4,0:10.0,,R. Butler enters the game for G. Temple,91,88
416,4,0:10.0,B. Roberts makes free throw 2 of 2,,92,88
417,4,0:06.0,,J. Wall misses 3-pt jump shot from 26 ft,92,88
418,4,0:04.0,Defensive rebound by M. Kidd-Gilchrist,,92,88
419,4,0:03.0,Personal take foul by R. Butler (drawn by M. Kidd-Gilchrist),,92,88
420,4,0:03.0,M. Kidd-Gilchrist misses free throw 1 of 2,,92,88
421,4,0:03.0,Offensive rebound by Team,,92,88
422,4,0:03.0,M. Kidd-Gilchrist misses free throw 2 of 2,,92,88
423,4,0:03.0,,Defensive rebound by P. Pierce,92,88
424,4,0:00.0,,Turnover by P. Pierce (bad pass),92,88
