,QUARTER,TIME_REMAINING,BOSTON_ACTION,CHARLOTTE_ACTION,BOSTON_SCORE,CHARLOTTE_SCORE
47,1,5:18.0,,G. Henderson makes 2-pt layup from 1 ft (assist by K. Walker),17,12
48,1,5:18.0,,Shooting foul by E. Turner (drawn by G. Henderson),17,12
49,1,5:18.0,,J. Maxiell enters the game for M. Williams,17,12
50,1,5:18.0,J. Crowder enters the game for B. Bass,,17,12
51,1,5:18.0,,G. Henderson makes free throw 1 of 1,17,13
52,1,5:00.0,E. Turner makes 2-pt jump shot from 17 ft,,19,13
53,1,4:42.0,,Turnover by A. Jefferson (bad pass),19,13
54,1,4:42.0,,P. Hairston enters the game for J. Taylor,19,13
55,1,4:27.0,I. Thomas misses 3-pt jump shot from 24 ft,,19,13
56,1,4:25.0,,Defensive rebound by J. Maxiell,19,13
57,1,4:07.0,,A. Jefferson misses 2-pt hook shot from 6 ft,19,13
58,1,4:05.0,,Offensive rebound by J. Maxiell,19,13
59,1,4:05.0,,J. Maxiell makes 2-pt layup from 1 ft,19,15
60,1,3:49.0,J. Crowder makes 2-pt layup from 2 ft,,21,15
61,1,3:36.0,,A. Jefferson makes 2-pt jump shot from 16 ft (assist by K. Walker),21,17
62,1,3:23.0,J. Crowder makes 2-pt jump shot from 10 ft (assist by I. Thomas),,23,17
63,1,3:13.0,,Shooting foul by I. Thomas (drawn by K. Walker),23,17
64,1,3:13.0,,K. Walker makes free throw 1 of 2,23,18
65,1,3:13.0,,M. Williams enters the game for G. Henderson,23,18
66,1,3:13.0,,K. Walker makes free throw 2 of 2,23,19
67,1,3:01.0,J. Crowder misses 2-pt jump shot from 15 ft,,23,19
68,1,3:00.0,,Defensive rebound by A. Jefferson,23,19
69,1,2:54.0,,K. Walker misses 2-pt jump shot from 18 ft,23,19
70,1,2:51.0,Defensive rebound by T. Zeller,,23,19
71,1,2:38.0,I. Thomas misses 3-pt jump shot from 25 ft,,23,19
72,1,2:37.0,,Defensive rebound by P. Hairston,23,19
73,1,2:24.0,,J. Maxiell makes 2-pt layup from 1 ft (assist by A. Jefferson),23,21
74,1,2:24.0,Boston full timeout,,23,21
75,1,2:24.0,G. Wallace enters the game for E. Turner,,23,21
76,1,2:24.0,K. Olynyk enters the game for T. Zeller,,23,21
77,1,2:24.0,,B. Biyombo enters the game for A. Jefferson,23,21
78,1,2:10.0,Offensive foul by K. Olynyk (drawn by J. Maxiell),,23,21
79,1,2:10.0,Turnover by K. Olynyk (offensive foul),,23,21
80,1,1:51.0,,J. Maxiell makes 2-pt layup from 1 ft (assist by K. Walker),23,23
81,1,1:35.0,J. Crowder makes 3-pt jump shot from 25 ft (assist by I. Thomas),,26,23
82,1,1:21.0,,M. Williams misses 2-pt jump shot from 17 ft,26,23
83,1,1:21.0,,Offensive rebound by Team,26,23
84,1,1:21.0,,Shooting foul by K. Olynyk (drawn by B. Biyombo),26,23
85,1,1:21.0,,B. Biyombo misses free throw 1 of 2,26,23
86,1,1:21.0,,Offensive rebound by Team,26,23
87,1,1:21.0,,B. Biyombo makes free throw 2 of 2,26,24
88,1,1:02.0,K. Olynyk misses 2-pt jump shot from 18 ft,,26,24
89,1,1:02.0,Offensive rebound by G. Wallace,,26,24
90,1,1:02.0,Shooting foul by B. Biyombo (drawn by G. Wallace),,26,24
91,1,1:02.0,G. Wallace misses free throw 1 of 2,,26,24
92,1,1:02.0,Offensive rebound by Team,,26,24
93,1,1:02.0,G. Wallace misses free throw 2 of 2,,26,24
94,1,1:00.0,,Defensive rebound by J. Maxiell,26,24
95,1,0:44.0,,K. Walker misses 3-pt jump shot from 23 ft,26,24
96,1,0:43.0,Defensive rebound by G. Wallace,,26,24
97,1,0:34.0,I. Thomas misses 3-pt jump shot from 25 ft,,26,24
98,1,0:33.0,Offensive rebound by K. Olynyk,,26,24
99,1,0:29.0,A. Bradley misses 2-pt jump shot from 19 ft,,26,24
100,1,0:28.0,,Defensive rebound by B. Biyombo,26,24
101,1,0:07.0,,P. Hairston misses 3-pt jump shot from 27 ft,26,24
102,1,0:04.0,,Offensive rebound by J. Maxiell,26,24
103,1,0:02.0,,J. Maxiell misses 2-pt jump shot from 14 ft,26,24
104,1,0:01.0,,Offensive rebound by M. Williams,26,24
105,1,0:00.0,,M. Williams misses 2-pt jump shot from 20 ft,26,24
106,1,0:00.0,,Offensive rebound by Team,26,24
107,2,11:46.0,J. Crowder misses 3-pt jump shot from 24 ft,,26,24
108,2,11:45.0,,Defensive rebound by B. Biyombo,26,24
109,2,11:19.0,,G. Henderson makes 2-pt jump shot from 16 ft,26,26
110,2,11:03.0,I. Thomas misses 2-pt layup from 1 ft (block by B. Biyombo),,26,26
111,2,11:02.0,,Defensive rebound by P. Hairston,26,26
112,2,10:55.0,,M. Williams makes 3-pt jump shot from 24 ft,26,29
113,2,10:41.0,I. Thomas makes 3-pt jump shot from 25 ft (assist by J. Crowder),,29,29
114,2,10:24.0,,J. Maxiell misses 2-pt jump shot from 17 ft,29,29
115,2,10:23.0,Defensive rebound by J. Jerebko,,29,29
116,2,10:15.0,Shooting foul by P. Hairston (drawn by J. Jerebko),,29,29
117,2,10:15.0,J. Jerebko makes 2-pt layup from 1 ft (assist by I. Thomas),,31,29
118,2,10:15.0,M. Smart enters the game for J. Crowder,,31,29
119,2,10:15.0,J. Jerebko makes free throw 1 of 1,,32,29
120,2,9:57.0,,G. Henderson makes 2-pt jump shot from 16 ft (assist by J. Maxiell),32,31
121,2,9:44.0,K. Olynyk makes 3-pt jump shot from 25 ft (assist by I. Thomas),,35,31
122,2,9:28.0,,P. Hairston makes 2-pt jump shot from 20 ft,35,33
123,2,9:07.0,K. Olynyk misses 3-pt jump shot from 25 ft,,35,33
124,2,9:06.0,Offensive rebound by G. Wallace,,35,33
125,2,8:59.0,M. Smart makes 3-pt jump shot from 27 ft (assist by I. Thomas),,38,33
126,2,8:41.0,,G. Henderson misses 3-pt jump shot from 24 ft,38,33
127,2,8:40.0,Defensive rebound by K. Olynyk,,38,33
128,2,8:33.0,M. Smart misses 3-pt jump shot from 25 ft,,38,33
129,2,8:31.0,,Defensive rebound by B. Biyombo,38,33
130,2,8:20.0,,M. Williams makes 2-pt jump shot from 19 ft,38,35
131,2,7:57.0,K. Olynyk makes 2-pt jump shot from 11 ft (assist by M. Smart),,40,35
132,2,7:37.0,,B. Biyombo makes 2-pt dunk at rim (assist by J. Maxiell),40,37
133,2,7:11.0,J. Jerebko misses 3-pt jump shot from 23 ft,,40,37
134,2,7:09.0,Offensive rebound by M. Smart,,40,37
135,2,7:07.0,M. Smart makes 2-pt layup from 1 ft,,42,37
136,2,6:57.0,,Charlotte full timeout,42,37
137,2,6:57.0,A. Bradley enters the game for I. Thomas,,42,37
138,2,6:57.0,,A. Jefferson enters the game for J. Maxiell,42,37
139,2,6:57.0,,M. Williams enters the game for B. Biyombo,42,37
140,2,6:53.0,,Turnover by M. Williams (lost ball),42,37
141,2,6:42.0,K. Olynyk misses 3-pt jump shot from 25 ft,,42,37
142,2,6:38.0,,Defensive rebound by G. Henderson,42,37
143,2,6:30.0,,P. Hairston misses 3-pt jump shot from 28 ft,42,37
144,2,6:28.0,Defensive rebound by G. Wallace,,42,37
145,2,6:08.0,K. Olynyk makes 2-pt hook shot from 6 ft,,44,37
146,2,5:51.0,,Turnover by M. Williams (bad pass; steal by K. Olynyk),44,37
147,2,5:46.0,G. Wallace makes 2-pt dunk at rim (assist by A. Bradley),,46,37
148,2,5:20.0,,Turnover by M. Williams (bad pass; steal by G. Wallace),46,37
149,2,5:10.0,M. Smart makes 2-pt layup from 1 ft (assist by K. Olynyk),,48,37
150,2,5:10.0,,Charlotte full timeout,48,37
151,2,5:10.0,Official timeout,,48,37
152,2,5:10.0,,J. Taylor enters the game for P. Hairston,48,37
153,2,5:10.0,,K. Walker enters the game for M. Williams,48,37
154,2,4:51.0,,G. Henderson misses 3-pt jump shot from 23 ft,48,37
155,2,4:50.0,Defensive rebound by A. Bradley,,48,37
156,2,4:39.0,Personal foul by G. Henderson (drawn by G. Wallace),,48,37
157,2,4:29.0,G. Wallace misses 2-pt layup from 2 ft,,48,37
158,2,4:28.0,Offensive rebound by M. Smart,,48,37
159,2,4:28.0,M. Smart misses 2-pt layup from 1 ft,,48,37
160,2,4:26.0,,Defensive rebound by G. Henderson,48,37
161,2,4:04.0,,J. Taylor misses 2-pt layup from 1 ft,48,37
162,2,4:03.0,Defensive rebound by K. Olynyk,,48,37
163,2,3:54.0,M. Smart misses 2-pt layup from 2 ft (block by M. Williams),,48,37
164,2,3:52.0,,Defensive rebound by J. Taylor,48,37
165,2,3:46.0,,J. Taylor misses 3-pt jump shot from 25 ft,48,37
166,2,3:43.0,Defensive rebound by A. Bradley,,48,37
167,2,3:24.0,A. Bradley misses 2-pt jump shot from 20 ft,,48,37
168,2,3:23.0,,Defensive rebound by K. Walker,48,37
169,2,3:14.0,,Turnover by G. Henderson (lost ball; steal by G. Wallace),48,37
170,2,3:08.0,A. Bradley makes 2-pt jump shot from 18 ft (assist by M. Smart),,50,37
171,2,2:48.0,,Turnover by G. Henderson (bad pass; steal by M. Smart),50,37
172,2,2:45.0,Turnover by M. Smart (bad pass; steal by K. Walker),,50,37
173,2,2:45.0,,Personal foul by J. Jerebko (drawn by K. Walker),50,37
174,2,2:45.0,Boston full timeout,,50,37
175,2,2:45.0,I. Thomas enters the game for M. Smart,,50,37
176,2,2:45.0,B. Bass enters the game for K. Olynyk,,50,37
177,2,2:45.0,T. Zeller enters the game for G. Wallace,,50,37
178,2,2:45.0,E. Turner enters the game for J. Jerebko,,50,37
179,2,2:45.0,,B. Roberts enters the game for G. Henderson,50,37
180,2,2:31.0,,A. Jefferson misses 2-pt layup from 2 ft,50,37
181,2,2:30.0,,Offensive rebound by J. Taylor,50,37
182,2,2:30.0,,J. Taylor makes 2-pt tip-in from 1 ft,50,39
183,2,2:11.0,A. Bradley makes 2-pt layup at rim (assist by I. Thomas),,52,39
184,2,1:53.0,,M. Williams makes 3-pt jump shot from 25 ft (assist by A. Jefferson),52,42
185,2,1:33.0,I. Thomas misses 2-pt jump shot from 18 ft,,52,42
186,2,1:31.0,Offensive rebound by T. Zeller,,52,42
187,2,1:31.0,T. Zeller makes 2-pt tip-in at rim,,54,42
188,2,1:05.0,,A. Jefferson makes 2-pt jump shot from 15 ft (assist by K. Walker),54,44
189,2,0:49.0,E. Turner makes 2-pt layup from 1 ft,,56,44
190,2,0:41.0,,Personal foul by T. Zeller (drawn by K. Walker),56,44
191,2,0:41.0,M. Smart enters the game for I. Thomas,,56,44
192,2,0:25.0,,Turnover by B. Roberts (bad pass; steal by M. Smart),56,44
193,2,0:18.0,A. Bradley misses 2-pt layup at rim,,56,44
194,2,0:17.0,Offensive rebound by A. Bradley,,56,44
195,2,0:17.0,A. Bradley misses 2-pt layup from 1 ft,,56,44
196,2,0:15.0,Offensive rebound by A. Bradley,,56,44
197,2,0:14.0,Boston full timeout,,56,44
198,2,0:14.0,I. Thomas enters the game for M. Smart,,56,44
199,2,0:14.0,,B. Biyombo enters the game for A. Jefferson,56,44
200,2,0:14.0,,P. Hairston enters the game for B. Roberts,56,44
201,2,0:01.0,B. Bass misses 3-pt jump shot from 23 ft,,56,44
202,2,0:00.0,Offensive rebound by Team,,56,44
203,3,11:42.0,M. Smart misses 2-pt jump shot from 13 ft,,56,44
204,3,11:40.0,,Defensive rebound by J. Maxiell,56,44
205,3,11:27.0,,Turnover by A. Jefferson (bad pass; steal by M. Smart),56,44
206,3,11:21.0,M. Smart makes 2-pt layup from 1 ft,,58,44
207,3,10:53.0,,G. Henderson misses 2-pt jump shot from 15 ft,58,44
208,3,10:51.0,Defensive rebound by E. Turner,,58,44
209,3,10:40.0,A. Bradley makes 3-pt jump shot from 24 ft (assist by E. Turner),,61,44
210,3,10:40.0,,Charlotte full timeout,61,44
211,3,10:28.0,,G. Henderson misses 2-pt jump shot from 16 ft,61,44
212,3,10:26.0,,Offensive rebound by J. Maxiell,61,44
213,3,10:16.0,,K. Walker makes 2-pt jump shot from 17 ft (assist by J. Maxiell),61,46
214,3,9:52.0,A. Bradley makes 3-pt jump shot from 25 ft,,64,46
215,3,9:41.0,,K. Walker makes 2-pt layup from 1 ft,64,48
216,3,9:41.0,,Shooting foul by A. Bradley (drawn by K. Walker),64,48
217,3,9:41.0,,K. Walker makes free throw 1 of 1,64,49
218,3,9:29.0,T. Zeller misses 2-pt jump shot from 18 ft,,64,49
219,3,9:27.0,,Defensive rebound by J. Taylor,64,49
220,3,9:14.0,,K. Walker misses 2-pt jump shot from 11 ft,64,49
221,3,9:11.0,Defensive rebound by M. Smart,,64,49
222,3,8:53.0,A. Bradley makes 2-pt jump shot from 18 ft (assist by B. Bass),,66,49
223,3,8:43.0,,Shooting foul by B. Bass (drawn by K. Walker),66,49
224,3,8:43.0,,K. Walker misses free throw 1 of 2,66,49
225,3,8:43.0,,Offensive rebound by Team,66,49
226,3,8:43.0,,K. Walker makes free throw 2 of 2,66,50
227,3,8:30.0,A. Bradley misses 2-pt jump shot from 20 ft,,66,50
228,3,8:29.0,,Defensive rebound by A. Jefferson,66,50
229,3,8:15.0,,G. Henderson makes 3-pt jump shot from 23 ft (assist by A. Jefferson),66,53
230,3,7:58.0,E. Turner misses 3-pt jump shot from 26 ft,,66,53
231,3,7:57.0,,Defensive rebound by J. Maxiell,66,53
232,3,7:42.0,,K. Walker misses 2-pt layup from 1 ft,66,53
233,3,7:41.0,Defensive rebound by A. Bradley,,66,53
234,3,7:34.0,A. Bradley misses 2-pt jump shot from 16 ft,,66,53
235,3,7:33.0,,Defensive rebound by A. Jefferson,66,53
236,3,7:27.0,,K. Walker makes 2-pt layup at rim,66,55
237,3,7:27.0,Boston full timeout,,66,55
238,3,7:05.0,E. Turner makes 2-pt jump shot from 10 ft,,68,55
239,3,7:05.0,Shooting foul by J. Taylor (drawn by E. Turner),,68,55
240,3,7:05.0,E. Turner makes free throw 1 of 1,,69,55
241,3,6:57.0,,Personal foul by M. Smart (drawn by G. Henderson),69,55
242,3,6:47.0,,G. Henderson misses 2-pt jump shot from 15 ft,69,55
243,3,6:46.0,Defensive rebound by E. Turner,,69,55
244,3,6:30.0,A. Bradley makes 2-pt layup from 1 ft,,71,55
245,3,6:19.0,,A. Jefferson makes 2-pt layup at rim (assist by K. Walker),71,57
246,3,6:02.0,T. Zeller misses 2-pt jump shot from 3 ft (block by A. Jefferson),,71,57
247,3,6:02.0,Offensive rebound by Team,,71,57
248,3,5:55.0,E. Turner makes 2-pt jump shot from 10 ft (assist by B. Bass),,73,57
249,3,5:42.0,,G. Henderson misses 2-pt layup from 1 ft,73,57
250,3,5:39.0,Defensive rebound by B. Bass,,73,57
251,3,5:20.0,E. Turner misses 2-pt layup at rim,,73,57
252,3,5:18.0,,Defensive rebound by J. Maxiell,73,57
253,3,5:09.0,,A. Jefferson misses 2-pt jump shot from 17 ft,73,57
254,3,5:08.0,Defensive rebound by B. Bass,,73,57
255,3,4:51.0,B. Bass misses 2-pt jump shot from 19 ft,,73,57
256,3,4:50.0,Offensive rebound by B. Bass,,73,57
257,3,4:45.0,A. Bradley misses 3-pt jump shot from 24 ft,,73,57
258,3,4:44.0,Offensive rebound by M. Smart,,73,57
259,3,4:44.0,Shooting foul by J. Taylor (drawn by B. Bass),,73,57
260,3,4:44.0,B. Bass misses free throw 1 of 2,,73,57
261,3,4:44.0,Offensive rebound by Team,,73,57
262,3,4:44.0,,P. Hairston enters the game for J. Taylor,73,57
263,3,4:44.0,,M. Williams enters the game for J. Maxiell,73,57
264,3,4:44.0,B. Bass makes free throw 2 of 2,,74,57
265,3,4:20.0,,A. Jefferson makes 2-pt jump shot from 6 ft (assist by K. Walker),74,59
266,3,4:01.0,T. Zeller misses 2-pt layup from 2 ft (block by M. Williams),,74,59
267,3,3:59.0,,Defensive rebound by M. Williams,74,59
268,3,3:56.0,,K. Walker misses 2-pt layup from 2 ft (block by M. Smart),74,59
269,3,3:52.0,Defensive rebound by B. Bass,,74,59
270,3,3:47.0,A. Bradley makes 3-pt jump shot from 25 ft (assist by E. Turner),,77,59
271,3,3:33.0,,G. Henderson makes 2-pt jump shot from 17 ft (assist by A. Jefferson),77,61
272,3,3:15.0,A. Bradley makes 2-pt jump shot from 18 ft (assist by T. Zeller),,79,61
273,3,3:12.0,,Charlotte full timeout,79,61
274,3,3:12.0,I. Thomas enters the game for M. Smart,,79,61
275,3,3:12.0,,M. Williams enters the game for A. Jefferson,79,61
276,3,3:12.0,,B. Biyombo enters the game for G. Henderson,79,61
277,3,2:54.0,,K. Walker misses 2-pt jump shot from 16 ft,79,61
278,3,2:52.0,Defensive rebound by E. Turner,,79,61
279,3,2:48.0,B. Bass makes 2-pt dunk at rim (assist by E. Turner),,81,61
280,3,2:35.0,,M. Williams misses 2-pt layup at rim,81,61
281,3,2:33.0,,Offensive rebound by B. Biyombo,81,61
282,3,2:30.0,,Personal foul by B. Bass (drawn by M. Williams),81,61
283,3,2:30.0,J. Crowder enters the game for B. Bass,,81,61
284,3,2:30.0,K. Olynyk enters the game for T. Zeller,,81,61
285,3,2:19.0,,P. Hairston misses 2-pt layup from 1 ft,81,61
286,3,2:18.0,Defensive rebound by E. Turner,,81,61
287,3,2:06.0,I. Thomas makes 2-pt layup at rim,,83,61
288,3,1:48.0,,M. Williams makes 2-pt layup from 2 ft,83,63
289,3,1:48.0,,Shooting foul by K. Olynyk (drawn by M. Williams),83,63
290,3,1:48.0,,M. Williams makes free throw 1 of 1,83,64
291,3,1:28.0,E. Turner misses 2-pt jump shot from 18 ft,,83,64
292,3,1:27.0,,Defensive rebound by P. Hairston,83,64
293,3,1:10.0,,Shooting foul by I. Thomas (drawn by M. Williams),83,64
294,3,1:10.0,,M. Williams makes free throw 1 of 3,83,65
295,3,1:10.0,,M. Williams makes free throw 2 of 3,83,66
296,3,1:10.0,J. Jerebko enters the game for E. Turner,,83,66
297,3,1:10.0,,M. Williams makes free throw 3 of 3,83,67
298,3,0:57.0,A. Bradley misses 3-pt jump shot from 26 ft,,83,67
299,3,0:55.0,Offensive rebound by J. Jerebko,,83,67
300,3,0:32.0,K. Olynyk makes 2-pt jump shot from 7 ft,,85,67
301,3,0:06.0,,K. Walker misses 3-pt jump shot from 25 ft,85,67
302,3,0:04.0,,Offensive rebound by M. Williams,85,67
303,3,0:04.0,,M. Williams makes 2-pt layup at rim,85,69
304,4,11:43.0,,Turnover by M. Williams (lost ball),85,69
305,4,11:37.0,Personal foul by G. Henderson (drawn by G. Wallace),,85,69
306,4,11:25.0,K. Olynyk misses 3-pt jump shot from 24 ft,,85,69
307,4,11:23.0,,Defensive rebound by M. Williams,85,69
308,4,11:10.0,,M. Williams misses 3-pt jump shot from 25 ft,85,69
309,4,11:09.0,Defensive rebound by G. Wallace,,85,69
310,4,10:57.0,G. Wallace misses flagrant free throw 1 of 2,,85,69
311,4,10:57.0,Offensive rebound by Team,,85,69
312,4,10:57.0,G. Wallace misses flagrant free throw 2 of 2,,85,69
313,4,10:49.0,Offensive rebound by K. Olynyk,,85,69
314,4,10:49.0,K. Olynyk makes 2-pt jump shot from 15 ft (assist by J. Jerebko),,87,69
315,4,10:35.0,,M. Williams makes 2-pt jump shot from 16 ft,87,71
316,4,10:25.0,Personal foul by B. Biyombo (drawn by I. Thomas),,87,71
317,4,10:25.0,,K. Walker enters the game for P. Hairston,87,71
318,4,10:21.0,I. Thomas makes 3-pt jump shot from 25 ft (assist by G. Wallace),,90,71
319,4,9:59.0,,M. Williams makes 2-pt jump shot from 3 ft,90,73
320,4,9:48.0,G. Wallace makes 2-pt layup at rim (assist by I. Thomas),,92,73
321,4,9:35.0,,Charlotte full timeout,92,73
322,4,9:35.0,M. Smart enters the game for J. Crowder,,92,73
323,4,9:27.0,,G. Henderson makes 2-pt layup from 2 ft (assist by K. Walker),92,75
324,4,9:27.0,,Shooting foul by I. Thomas (drawn by G. Henderson),92,75
325,4,9:27.0,,G. Henderson makes free throw 1 of 1,92,76
326,4,9:11.0,K. Olynyk misses 2-pt jump shot from 10 ft,,92,76
327,4,9:10.0,,Defensive rebound by B. Biyombo,92,76
328,4,9:01.0,,M. Williams makes 2-pt jump shot from 17 ft,92,78
329,4,8:42.0,Shooting foul by G. Henderson (drawn by M. Smart),,92,78
330,4,8:42.0,M. Smart makes free throw 1 of 2,,93,78
331,4,8:42.0,J. Crowder enters the game for G. Wallace,,93,78
332,4,8:42.0,,J. Taylor enters the game for G. Henderson,93,78
333,4,8:42.0,M. Smart misses free throw 2 of 2,,93,78
334,4,8:40.0,,Defensive rebound by M. Williams,93,78
335,4,8:27.0,,M. Williams makes 3-pt jump shot from 25 ft (assist by K. Walker),93,81
336,4,8:10.0,I. Thomas misses 3-pt jump shot from 25 ft,,93,81
337,4,8:08.0,,Defensive rebound by K. Walker,93,81
338,4,8:00.0,,M. Williams misses 3-pt jump shot from 26 ft,93,81
339,4,8:00.0,,Offensive rebound by M. Williams,93,81
340,4,8:00.0,,M. Williams misses 3-pt jump shot from 26 ft,93,81
341,4,8:00.0,,Offensive rebound by Team,93,81
342,4,8:00.0,Loose ball foul by K. Olynyk (drawn by B. Biyombo),,93,81
343,4,8:00.0,A. Bradley enters the game for I. Thomas,,93,81
344,4,8:00.0,T. Zeller enters the game for K. Olynyk,,93,81
345,4,7:47.0,,B. Biyombo makes 2-pt dunk at rim (assist by M. Williams),93,83
346,4,7:30.0,Shooting foul by J. Taylor (drawn by J. Crowder),,93,83
347,4,7:30.0,J. Crowder makes free throw 1 of 2,,94,83
348,4,7:30.0,J. Crowder makes free throw 2 of 2,,95,83
349,4,7:14.0,,M. Williams misses 3-pt jump shot from 30 ft,95,83
350,4,7:12.0,Defensive rebound by Team,,95,83
351,4,6:52.0,J. Crowder misses 3-pt jump shot from 30 ft,,95,83
352,4,6:50.0,,Defensive rebound by M. Williams,95,83
353,4,6:45.0,,Shooting foul by M. Smart (drawn by M. Williams),95,83
354,4,6:45.0,,M. Williams makes free throw 1 of 2,95,84
355,4,6:45.0,,M. Williams makes free throw 2 of 2,95,85
356,4,6:31.0,J. Crowder misses 2-pt layup from 1 ft (block by M. Williams),,95,85
357,4,6:30.0,Offensive rebound by J. Crowder,,95,85
358,4,6:30.0,J. Crowder misses 2-pt layup from 1 ft (block by B. Biyombo),,95,85
359,4,6:30.0,Offensive rebound by Team,,95,85
360,4,6:30.0,Boston full timeout,,95,85
361,4,6:30.0,E. Turner enters the game for J. Jerebko,,95,85
362,4,6:27.0,A. Bradley makes 2-pt jump shot from 20 ft (assist by M. Smart),,97,85
363,4,6:11.0,,J. Taylor makes 3-pt jump shot from 22 ft (assist by K. Walker),97,88
364,4,5:54.0,T. Zeller makes 2-pt hook shot from 7 ft (assist by J. Crowder),,99,88
365,4,5:43.0,,M. Williams misses 3-pt jump shot from 27 ft,99,88
366,4,5:42.0,Defensive rebound by T. Zeller,,99,88
367,4,5:23.0,T. Zeller misses 2-pt jump shot from 16 ft,,99,88
368,4,5:21.0,,Defensive rebound by J. Taylor,99,88
369,4,5:07.0,,K. Walker makes 2-pt jump shot from 10 ft,99,90
370,4,4:42.0,J. Crowder makes 3-pt jump shot from 25 ft (assist by M. Smart),,102,90
371,4,4:13.0,,M. Williams misses 2-pt layup from 1 ft,102,90
372,4,4:13.0,,Offensive rebound by Team,102,90
373,4,4:13.0,,Turnover by Team (shot clock),102,90
374,4,4:13.0,B. Bass enters the game for T. Zeller,,102,90
375,4,3:57.0,Turnover by J. Crowder (lost ball; steal by M. Williams),,102,90
376,4,3:46.0,,M. Williams makes 2-pt layup from 1 ft (assist by K. Walker),102,92
377,4,3:29.0,E. Turner makes 2-pt jump shot from 17 ft,,104,92
378,4,3:03.0,,K. Walker makes 3-pt jump shot from 26 ft,104,95
379,4,2:48.0,Shooting foul by M. Williams (drawn by J. Crowder),,104,95
380,4,2:48.0,,G. Henderson enters the game for J. Taylor,104,95
381,4,2:48.0,J. Crowder makes free throw 1 of 2,,105,95
382,4,2:48.0,J. Crowder makes free throw 2 of 2,,106,95
383,4,2:31.0,,M. Williams misses 2-pt jump shot from 11 ft,106,95
384,4,2:30.0,Defensive rebound by E. Turner,,106,95
