,QUARTER,TIME_REMAINING,DETROIT_ACTION,ATLANTA_ACTION,DETROIT_SCORE,ATLANTA_SCORE
115,2,10:53.0,Defensive rebound by C. Butler,,12,18
116,2,10:33.0,C. Butler misses 3-pt jump shot from 24 ft,,12,18
117,2,10:31.0,Offensive rebound by J. Meeks,,12,18
118,2,10:26.0,Shooting foul by K. Korver (drawn by G. Monroe),,12,18
119,2,10:26.0,G. Monroe makes free throw 1 of 2,,13,18
120,2,10:26.0,,K. Bazemore enters the game for T. Sefolosha,13,18
121,2,10:26.0,G. Monroe makes free throw 2 of 2,,14,18
122,2,10:18.0,,K. Korver misses 3-pt jump shot from 25 ft,14,18
123,2,10:17.0,Defensive rebound by G. Monroe,,14,18
124,2,10:08.0,D. Augustin makes 2-pt layup from 2 ft,,16,18
125,2,9:46.0,,M. Scott makes 2-pt layup from 2 ft (assist by K. Bazemore),16,20
126,2,9:35.0,Personal foul by D. Schröder (drawn by D. Augustin),,16,20
127,2,9:21.0,Turnover by C. Butler (bad pass; steal by K. Bazemore),,16,20
128,2,9:17.0,,K. Bazemore makes 2-pt dunk at rim,16,22
129,2,8:54.0,G. Monroe misses 2-pt layup from 1 ft,,16,22
130,2,8:52.0,Offensive rebound by J. Jerebko,,16,22
131,2,8:51.0,Turnover by Team (shot clock),,16,22
132,2,8:51.0,Official timeout,,16,22
133,2,8:51.0,K. Caldwell-Pope enters the game for C. Butler,,16,22
134,2,8:27.0,,A. Horford makes 2-pt jump shot from 18 ft (assist by K. Korver),16,24
135,2,8:11.0,J. Jerebko makes 3-pt jump shot from 22 ft (assist by D. Augustin),,19,24
136,2,7:57.0,,Turnover by A. Horford (lost ball; steal by G. Monroe),19,24
137,2,7:51.0,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by D. Augustin),,22,24
138,2,7:35.0,,M. Scott makes 2-pt layup at rim (assist by D. Schröder),22,26
139,2,7:16.0,J. Meeks misses 3-pt jump shot from 23 ft,,22,26
140,2,7:14.0,Offensive rebound by G. Monroe,,22,26
141,2,7:06.0,J. Meeks misses 2-pt jump shot from 17 ft,,22,26
142,2,7:03.0,,Defensive rebound by A. Horford,22,26
143,2,6:48.0,,A. Horford makes 2-pt layup from 1 ft (assist by D. Schröder),22,28
144,2,6:29.0,J. Meeks makes 3-pt jump shot from 25 ft (assist by J. Jerebko),,25,28
145,2,6:13.0,,M. Scott misses 3-pt jump shot from 24 ft,25,28
146,2,6:12.0,Defensive rebound by K. Caldwell-Pope,,25,28
147,2,6:04.0,D. Augustin makes 2-pt layup at rim,,27,28
148,2,6:03.0,,Atlanta full timeout,27,28
149,2,6:03.0,,P. Millsap enters the game for K. Korver,27,28
150,2,6:03.0,,D. Carroll enters the game for D. Schröder,27,28
151,2,6:03.0,,J. Teague enters the game for M. Scott,27,28
152,2,5:48.0,,P. Millsap misses 2-pt jump shot from 6 ft,27,28
153,2,5:46.0,Defensive rebound by J. Meeks,,27,28
154,2,5:41.0,D. Augustin makes 2-pt layup from 1 ft,,29,28
155,2,5:15.0,,J. Teague misses 3-pt jump shot from 24 ft,29,28
156,2,5:13.0,Defensive rebound by G. Monroe,,29,28
157,2,4:57.0,J. Meeks misses 2-pt jump shot from 10 ft,,29,28
158,2,4:56.0,,Defensive rebound by P. Millsap,29,28
159,2,4:37.0,,P. Millsap makes 3-pt jump shot from 24 ft (assist by J. Teague),29,31
160,2,4:16.0,Turnover by D. Augustin (bad pass; steal by D. Carroll),,29,31
161,2,4:09.0,,D. Carroll makes 2-pt layup at rim,29,33
162,2,3:51.0,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,,29,33
163,2,3:50.0,Offensive rebound by G. Monroe,,29,33
164,2,3:50.0,Shooting foul by D. Carroll (drawn by G. Monroe),,29,33
165,2,3:50.0,G. Monroe makes free throw 1 of 2,,30,33
166,2,3:50.0,,P. Antić enters the game for A. Horford,30,33
167,2,3:50.0,K. Singler enters the game for J. Meeks,,30,33
168,2,3:50.0,G. Monroe makes free throw 2 of 2,,31,33
169,2,3:35.0,,J. Teague makes 2-pt layup from 1 ft,31,35
170,2,3:35.0,,Shooting foul by D. Augustin (drawn by J. Teague),31,35
171,2,3:35.0,,J. Teague makes free throw 1 of 1,31,36
172,2,3:23.0,Turnover by K. Caldwell-Pope (lost ball; steal by K. Bazemore),,31,36
173,2,3:18.0,,Turnover by K. Bazemore (lost ball),31,36
174,2,3:10.0,Detroit full timeout,,31,36
175,2,3:10.0,,K. Korver enters the game for K. Bazemore,31,36
176,2,3:10.0,B. Jennings enters the game for G. Monroe,,31,36
177,2,3:10.0,A. Drummond enters the game for D. Augustin,,31,36
178,2,3:01.0,J. Jerebko makes 2-pt jump shot from 23 ft (assist by B. Jennings),,33,36
179,2,2:42.0,,D. Carroll misses 3-pt jump shot from 24 ft,33,36
180,2,2:41.0,Defensive rebound by K. Caldwell-Pope,,33,36
181,2,2:31.0,K. Caldwell-Pope misses 2-pt jump shot from 3 ft,,33,36
182,2,2:29.0,Offensive rebound by K. Singler,,33,36
183,2,2:29.0,Personal foul by D. Carroll (drawn by K. Singler),,33,36
184,2,2:20.0,J. Jerebko misses 3-pt jump shot from 24 ft,,33,36
185,2,2:19.0,,Defensive rebound by P. Antić,33,36
186,2,2:10.0,,P. Antić misses 3-pt jump shot from 25 ft,33,36
187,2,2:08.0,Defensive rebound by J. Jerebko,,33,36
188,2,2:00.0,A. Drummond makes 2-pt hook shot from 4 ft (assist by B. Jennings),,35,36
189,2,1:47.0,,J. Teague misses 3-pt jump shot from 24 ft,35,36
190,2,1:46.0,Defensive rebound by A. Drummond,,35,36
191,2,1:39.0,Shooting foul by P. Millsap (drawn by B. Jennings),,35,36
192,2,1:39.0,B. Jennings makes free throw 1 of 2,,36,36
193,2,1:39.0,B. Jennings makes free throw 2 of 2,,37,36
194,2,1:27.0,,Personal foul by J. Jerebko (drawn by P. Millsap),37,36
195,2,1:20.0,,K. Korver makes 3-pt jump shot from 23 ft (assist by P. Antić),37,39
196,2,0:55.0,B. Jennings misses 3-pt jump shot from 25 ft,,37,39
197,2,0:54.0,,Defensive rebound by K. Korver,37,39
198,2,0:54.0,,Personal foul by A. Drummond (drawn by K. Korver),37,39
199,2,0:54.0,,K. Korver makes free throw 1 of 2,37,40
200,2,0:54.0,,K. Korver makes free throw 2 of 2,37,41
201,2,0:40.0,K. Singler makes 3-pt jump shot from 24 ft (assist by K. Caldwell-Pope),,40,41
202,2,0:28.0,,P. Millsap makes 3-pt jump shot from 24 ft (assist by J. Teague),40,44
203,2,0:23.0,Personal take foul by P. Antić (drawn by A. Drummond),,40,44
204,2,0:23.0,A. Drummond makes free throw 1 of 2,,41,44
205,2,0:23.0,A. Drummond misses free throw 2 of 2,,41,44
206,2,0:21.0,,Defensive rebound by P. Millsap,41,44
207,2,0:02.0,,J. Teague misses 2-pt layup from 1 ft,41,44
208,2,0:01.0,Defensive rebound by A. Drummond,,41,44
209,3,11:42.0,,Shooting foul by G. Monroe (drawn by A. Horford),41,44
210,3,11:42.0,,A. Horford makes free throw 1 of 2,41,45
211,3,11:42.0,,A. Horford makes free throw 2 of 2,41,46
212,3,11:26.0,G. Monroe makes 2-pt hook shot from 4 ft (assist by B. Jennings),,43,46
213,3,11:07.0,,D. Carroll makes 2-pt jump shot from 10 ft (assist by P. Millsap),43,48
214,3,10:51.0,A. Drummond misses 2-pt jump shot from 9 ft,,43,48
215,3,10:49.0,Offensive rebound by K. Caldwell-Pope,,43,48
216,3,10:36.0,K. Singler misses 3-pt jump shot from 24 ft,,43,48
217,3,10:34.0,Offensive rebound by G. Monroe,,43,48
218,3,10:28.0,G. Monroe makes 2-pt layup from 2 ft,,45,48
219,3,10:11.0,,K. Korver makes 3-pt jump shot from 24 ft (assist by A. Horford),45,51
220,3,9:48.0,Turnover by A. Drummond (3 sec),,45,51
221,3,9:40.0,,K. Korver misses 3-pt jump shot from 25 ft,45,51
222,3,9:39.0,Defensive rebound by A. Drummond,,45,51
223,3,9:28.0,K. Caldwell-Pope misses 2-pt jump shot from 3 ft,,45,51
224,3,9:27.0,,Defensive rebound by K. Korver,45,51
225,3,9:21.0,,D. Carroll misses 3-pt jump shot from 23 ft,45,51
226,3,9:19.0,Defensive rebound by A. Drummond,,45,51
227,3,9:09.0,G. Monroe makes 2-pt layup from 2 ft (assist by B. Jennings),,47,51
228,3,8:48.0,,P. Millsap misses 3-pt jump shot from 22 ft,47,51
229,3,8:46.0,Defensive rebound by B. Jennings,,47,51
230,3,8:30.0,Turnover by K. Caldwell-Pope (traveling),,47,51
231,3,8:11.0,,A. Horford misses 2-pt jump shot from 19 ft,47,51
232,3,8:10.0,Defensive rebound by G. Monroe,,47,51
233,3,8:06.0,Shooting foul by K. Korver (drawn by A. Drummond),,47,51
234,3,8:06.0,A. Drummond misses free throw 1 of 2,,47,51
235,3,8:06.0,Offensive rebound by Team,,47,51
236,3,8:06.0,A. Drummond misses free throw 2 of 2,,47,51
237,3,8:04.0,,Defensive rebound by D. Carroll,47,51
238,3,7:54.0,,Turnover by J. Teague (bad pass; steal by B. Jennings),47,51
239,3,7:45.0,Shooting foul by J. Teague (drawn by B. Jennings),,47,51
240,3,7:45.0,B. Jennings makes free throw 1 of 2,,48,51
241,3,7:45.0,B. Jennings makes free throw 2 of 2,,49,51
242,3,7:38.0,,J. Teague makes 2-pt layup from 2 ft,49,53
243,3,7:21.0,K. Singler misses 2-pt jump shot from 8 ft,,49,53
244,3,7:19.0,,Defensive rebound by A. Horford,49,53
245,3,7:12.0,,Shooting foul by K. Singler (drawn by P. Millsap),49,53
246,3,7:12.0,,P. Millsap makes free throw 1 of 2,49,54
247,3,7:12.0,,P. Millsap misses free throw 2 of 2,49,54
248,3,7:11.0,Defensive rebound by K. Singler,,49,54
249,3,7:00.0,Turnover by G. Monroe (bad pass),,49,54
250,3,6:45.0,,D. Carroll misses 3-pt jump shot from 23 ft,49,54
251,3,6:44.0,Defensive rebound by G. Monroe,,49,54
252,3,6:38.0,Personal foul by J. Teague (drawn by B. Jennings),,49,54
253,3,6:22.0,K. Singler makes 2-pt layup from 2 ft (assist by G. Monroe),,51,54
254,3,6:02.0,,P. Millsap misses 2-pt jump shot from 10 ft,51,54
255,3,5:59.0,Defensive rebound by G. Monroe,,51,54
256,3,5:52.0,G. Monroe misses 2-pt jump shot from 17 ft,,51,54
257,3,5:49.0,,Defensive rebound by Team,51,54
258,3,5:49.0,,Atlanta full timeout,51,54
259,3,5:49.0,,T. Sefolosha enters the game for D. Carroll,51,54
260,3,5:49.0,,P. Antić enters the game for A. Horford,51,54
261,3,5:37.0,,K. Korver makes 2-pt jump shot from 20 ft (assist by J. Teague),51,56
262,3,5:12.0,G. Monroe misses 2-pt jump shot from 4 ft,,51,56
263,3,5:10.0,Offensive rebound by A. Drummond,,51,56
264,3,5:10.0,Shooting foul by P. Antić (drawn by A. Drummond),,51,56
265,3,5:10.0,A. Drummond misses free throw 1 of 2,,51,56
266,3,5:10.0,Offensive rebound by Team,,51,56
267,3,5:10.0,,D. Carroll enters the game for K. Korver,51,56
268,3,5:10.0,A. Tolliver enters the game for G. Monroe,,51,56
269,3,5:10.0,A. Drummond misses free throw 2 of 2,,51,56
270,3,5:08.0,,Defensive rebound by T. Sefolosha,51,56
271,3,4:45.0,,J. Teague misses 2-pt layup from 2 ft,51,56
272,3,4:42.0,Defensive rebound by K. Singler,,51,56
273,3,4:34.0,Shooting foul by P. Antić (drawn by B. Jennings),,51,56
274,3,4:34.0,B. Jennings misses free throw 1 of 2,,51,56
275,3,4:34.0,Offensive rebound by Team,,51,56
276,3,4:34.0,,D. Schröder enters the game for J. Teague,51,56
277,3,4:34.0,B. Jennings makes free throw 2 of 2,,52,56
278,3,4:18.0,,D. Carroll misses 2-pt jump shot from 5 ft,52,56
279,3,4:18.0,,Offensive rebound by Team,52,56
280,3,4:18.0,Loose ball foul by A. Drummond (drawn by P. Antić),,52,56
281,3,4:18.0,J. Meeks enters the game for K. Caldwell-Pope,,52,56
282,3,4:12.0,,Shooting foul by A. Tolliver (drawn by D. Schröder),52,56
283,3,4:12.0,,D. Schröder makes free throw 1 of 2,52,57
284,3,4:12.0,,D. Schröder makes free throw 2 of 2,52,58
285,3,3:58.0,J. Meeks makes 3-pt jump shot from 23 ft (assist by K. Singler),,55,58
286,3,3:41.0,,T. Sefolosha makes 2-pt layup from 1 ft (assist by P. Millsap),55,60
287,3,3:26.0,Personal foul by P. Antić (drawn by A. Drummond),,55,60
288,3,3:26.0,A. Drummond misses free throw 1 of 2,,55,60
289,3,3:26.0,Offensive rebound by Team,,55,60
290,3,3:26.0,A. Drummond misses free throw 2 of 2,,55,60
291,3,3:24.0,,Defensive rebound by T. Sefolosha,55,60
292,3,3:12.0,,P. Millsap misses 2-pt jump shot from 6 ft,55,60
293,3,3:12.0,Defensive rebound by Team,,55,60
294,3,3:12.0,,Loose ball foul by P. Millsap (drawn by A. Tolliver),55,60
295,3,3:12.0,A. Tolliver makes free throw 1 of 2,,56,60
296,3,3:12.0,A. Tolliver misses free throw 2 of 2,,56,60
297,3,3:11.0,,Defensive rebound by P. Millsap,56,60
298,3,2:53.0,,D. Carroll misses 2-pt jump shot from 18 ft,56,60
299,3,2:50.0,,Offensive rebound by P. Antić,56,60
300,3,2:50.0,,P. Antić misses 2-pt layup at rim,56,60
301,3,2:47.0,,Offensive rebound by P. Antić,56,60
302,3,2:47.0,,P. Antić misses 2-pt layup from 2 ft,56,60
303,3,2:46.0,Defensive rebound by A. Drummond,,56,60
304,3,2:34.0,A. Tolliver makes 3-pt jump shot from 24 ft (assist by J. Meeks),,59,60
305,3,2:18.0,,Turnover by P. Antić (bad pass),59,60
306,3,2:18.0,Detroit full timeout,,59,60
307,3,2:18.0,,M. Scott enters the game for P. Millsap,59,60
308,3,2:18.0,,A. Horford enters the game for P. Antić,59,60
309,3,2:04.0,J. Meeks misses 3-pt jump shot from 24 ft,,59,60
310,3,2:03.0,,Defensive rebound by T. Sefolosha,59,60
311,3,1:46.0,,A. Horford misses 2-pt jump shot from 18 ft,59,60
312,3,1:44.0,,Offensive rebound by T. Sefolosha,59,60
313,3,1:39.0,,M. Scott makes 3-pt jump shot from 24 ft (assist by T. Sefolosha),59,63
314,3,1:15.0,Turnover by B. Jennings (bad pass),,59,63
315,3,1:15.0,,K. Korver enters the game for D. Carroll,59,63
316,3,1:00.0,,A. Horford makes 2-pt hook shot from 4 ft (assist by D. Schröder),59,65
317,3,0:51.0,K. Singler misses 3-pt jump shot from 24 ft,,59,65
318,3,0:50.0,Offensive rebound by A. Drummond,,59,65
319,3,0:50.0,Shooting foul by T. Sefolosha (drawn by A. Drummond),,59,65
320,3,0:50.0,A. Drummond makes free throw 1 of 2,,60,65
321,3,0:50.0,K. Caldwell-Pope enters the game for K. Singler,,60,65
322,3,0:50.0,A. Drummond misses free throw 2 of 2,,60,65
323,3,0:49.0,,Defensive rebound by T. Sefolosha,60,65
324,3,0:37.0,,K. Korver makes 3-pt jump shot from 24 ft (assist by A. Horford),60,68
325,3,0:29.0,Personal take foul by M. Scott (drawn by A. Drummond),,60,68
326,3,0:29.0,A. Drummond makes free throw 1 of 2,,61,68
327,3,0:29.0,A. Drummond misses free throw 2 of 2,,61,68
328,3,0:28.0,Offensive rebound by A. Tolliver,,61,68
329,3,0:05.0,J. Meeks misses 2-pt jump shot from 14 ft,,61,68
330,3,0:04.0,,Defensive rebound by M. Scott,61,68
331,3,0:00.0,,M. Scott misses 3-pt jump shot from 34 ft,61,68
332,3,0:00.0,,Offensive rebound by Team,61,68
333,4,11:39.0,A. Tolliver misses 3-pt jump shot from 25 ft,,61,68
334,4,11:38.0,,Defensive rebound by D. Schröder,61,68
335,4,11:26.0,,A. Horford makes 2-pt jump shot from 18 ft (assist by D. Schröder),61,70
336,4,11:09.0,J. Meeks makes 3-pt jump shot from 24 ft (assist by A. Tolliver),,64,70
337,4,10:52.0,,M. Scott makes 2-pt jump shot from 10 ft (assist by K. Korver),64,72
338,4,10:39.0,A. Tolliver makes 3-pt jump shot from 24 ft (assist by J. Meeks),,67,72
339,4,10:18.0,,M. Scott makes 2-pt layup at rim (assist by A. Horford),67,74
340,4,10:04.0,Turnover by J. Meeks (bad pass; steal by M. Scott),,67,74
341,4,9:54.0,,Turnover by K. Korver (lost ball; steal by J. Meeks),67,74
342,4,9:49.0,J. Meeks makes 2-pt layup at rim (assist by D. Augustin),,69,74
343,4,9:23.0,,M. Scott misses 3-pt jump shot from 25 ft,69,74
344,4,9:22.0,Defensive rebound by G. Monroe,,69,74
345,4,9:09.0,K. Caldwell-Pope makes 3-pt jump shot from 24 ft (assist by J. Meeks),,72,74
346,4,8:58.0,,M. Scott makes 2-pt layup from 1 ft (assist by D. Schröder),72,76
347,4,8:37.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,72,76
348,4,8:36.0,,Defensive rebound by D. Schröder,72,76
349,4,8:19.0,,D. Schröder misses 2-pt layup from 1 ft,72,76
350,4,8:17.0,Defensive rebound by G. Monroe,,72,76
351,4,8:06.0,Turnover by G. Monroe (lost ball; steal by T. Sefolosha),,72,76
352,4,8:06.0,,Personal foul by G. Monroe (drawn by T. Sefolosha),72,76
353,4,8:06.0,Official timeout,,72,76
354,4,8:06.0,,K. Bazemore enters the game for T. Sefolosha,72,76
355,4,8:06.0,,J. Teague enters the game for D. Schröder,72,76
356,4,7:49.0,,M. Scott makes 2-pt layup at rim (assist by K. Korver),72,78
357,4,7:31.0,J. Meeks misses 3-pt jump shot from 25 ft,,72,78
358,4,7:27.0,Offensive rebound by G. Monroe,,72,78
359,4,7:25.0,G. Monroe makes 2-pt layup at rim,,74,78
360,4,6:58.0,,J. Teague makes 2-pt jump shot from 9 ft (assist by A. Horford),74,80
361,4,6:38.0,Turnover by G. Monroe (lost ball; steal by M. Scott),,74,80
362,4,6:32.0,,K. Bazemore misses 3-pt jump shot from 22 ft,74,80
363,4,6:30.0,Defensive rebound by G. Monroe,,74,80
364,4,6:16.0,G. Monroe misses 2-pt hook shot from 2 ft,,74,80
365,4,6:14.0,,Defensive rebound by M. Scott,74,80
366,4,6:09.0,,K. Bazemore makes 3-pt jump shot from 22 ft (assist by J. Teague),74,83
367,4,6:08.0,Detroit full timeout,,74,83
368,4,6:08.0,,D. Carroll enters the game for A. Horford,74,83
369,4,6:08.0,,P. Millsap enters the game for K. Korver,74,83
370,4,5:54.0,Shooting foul by K. Bazemore (drawn by G. Monroe),,74,83
371,4,5:54.0,G. Monroe makes free throw 1 of 2,,75,83
372,4,5:54.0,J. Jerebko enters the game for A. Tolliver,,75,83
373,4,5:54.0,G. Monroe makes free throw 2 of 2,,76,83
374,4,5:40.0,Offensive charge foul by J. Teague (drawn by D. Augustin),,76,83
375,4,5:40.0,,Turnover by J. Teague (offensive foul),76,83
376,4,5:28.0,J. Jerebko misses 2-pt jump shot from 16 ft,,76,83
377,4,5:28.0,,Defensive rebound by Team,76,83
378,4,5:28.0,Loose ball foul by J. Jerebko (drawn by J. Teague),,76,83
379,4,5:15.0,,J. Teague misses 2-pt layup from 2 ft,76,83
380,4,5:14.0,Defensive rebound by G. Monroe,,76,83
381,4,5:01.0,G. Monroe misses 2-pt layup from 2 ft,,76,83
382,4,4:59.0,Offensive rebound by J. Meeks,,76,83
383,4,4:50.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,76,83
384,4,4:48.0,Offensive rebound by Team,,76,83
