,QUARTER,TIME_REMAINING,TORONTO_ACTION,NEW YORK_ACTION,TORONTO_SCORE,NEW YORK_SCORE
100,1,0:52.0,,Loose ball foul by S. Dalembert (drawn by T. Hansbrough),24,25
101,1,0:41.0,Shooting foul by S. Larkin (drawn by L. Williams),,24,25
102,1,0:41.0,L. Williams makes free throw 1 of 3,,25,25
103,1,0:41.0,L. Williams makes free throw 2 of 3,,26,25
104,1,0:41.0,L. Williams makes free throw 3 of 3,,27,25
105,1,0:28.0,,P. Prigioni makes 2-pt layup at rim (assist by C. Anthony),27,27
106,1,0:04.0,Turnover by Team (shot clock),,27,27
107,1,0:04.0,,T. Wear enters the game for S. Dalembert,27,27
108,2,11:49.0,Turnover by G. Vásquez (bad pass),,27,27
109,2,11:26.0,,P. Prigioni misses 3-pt jump shot from 23 ft,27,27
110,2,11:25.0,,Offensive rebound by Team,27,27
111,2,11:25.0,,Turnover by Team (shot clock),27,27
112,2,11:07.0,J. Johnson misses 2-pt layup from 2 ft (block by A. Stoudemire),,27,27
113,2,11:06.0,,Defensive rebound by T. Wear,27,27
114,2,10:49.0,,S. Larkin misses 2-pt jump shot from 7 ft,27,27
115,2,10:48.0,Defensive rebound by Team,,27,27
116,2,10:48.0,,Loose ball foul by A. Stoudemire (drawn by P. Patterson),27,27
117,2,10:25.0,L. Williams makes 2-pt jump shot from 18 ft (assist by P. Patterson),,29,27
118,2,10:07.0,,P. Prigioni makes 3-pt jump shot from 25 ft,29,30
119,2,9:52.0,Personal foul by S. Larkin (drawn by L. Williams),,29,30
120,2,9:44.0,L. Williams misses 2-pt jump shot from 14 ft,,29,30
121,2,9:43.0,,Defensive rebound by J. Smith,29,30
122,2,9:30.0,,J. Smith misses 2-pt jump shot from 20 ft,29,30
123,2,9:29.0,Defensive rebound by G. Vásquez,,29,30
124,2,9:21.0,Personal foul by T. Wear (drawn by J. Johnson),,29,30
125,2,9:21.0,K. Lowry enters the game for L. Williams,,29,30
126,2,9:09.0,Turnover by J. Johnson (bad pass; steal by A. Stoudemire),,29,30
127,2,8:54.0,,Turnover by J. Smith (bad pass; steal by P. Patterson),29,30
128,2,8:39.0,K. Lowry makes 2-pt jump shot from 13 ft,,31,30
129,2,8:32.0,,New York full timeout,31,30
130,2,8:32.0,,J. Calderón enters the game for J. Smith,31,30
131,2,8:32.0,,Q. Acy enters the game for S. Larkin,31,30
132,2,8:32.0,,C. Anthony enters the game for T. Wear,31,30
133,2,8:26.0,,Shooting foul by J. Johnson (drawn by C. Anthony),31,30
134,2,8:26.0,,C. Anthony makes free throw 1 of 2,31,31
135,2,8:26.0,,C. Anthony makes free throw 2 of 2,31,32
136,2,8:14.0,J. Johnson misses 2-pt jump shot from 6 ft,,31,32
137,2,8:13.0,Offensive rebound by T. Hansbrough,,31,32
138,2,8:13.0,T. Hansbrough misses 2-pt tip-in at rim,,31,32
139,2,8:12.0,Offensive rebound by T. Hansbrough,,31,32
140,2,8:11.0,Shooting foul by C. Anthony (drawn by T. Hansbrough),,31,32
141,2,8:11.0,T. Hansbrough misses free throw 1 of 2,,31,32
142,2,8:11.0,Offensive rebound by Team,,31,32
143,2,8:11.0,A. Johnson enters the game for P. Patterson,,31,32
144,2,8:11.0,T. Hansbrough makes free throw 2 of 2,,32,32
145,2,7:59.0,J. Valančiūnas enters the game for T. Hansbrough,,32,32
146,2,7:53.0,,Turnover by P. Prigioni (lost ball),32,32
147,2,7:43.0,Turnover by K. Lowry (lost ball; steal by A. Stoudemire),,32,32
148,2,7:36.0,,Turnover by P. Prigioni (bad pass; steal by K. Lowry),32,32
149,2,7:32.0,Offensive foul by K. Lowry (drawn by J. Calderón),,32,32
150,2,7:32.0,Turnover by K. Lowry (offensive foul),,32,32
151,2,7:32.0,,T. Hardaway enters the game for P. Prigioni,32,32
152,2,7:32.0,,S. Dalembert enters the game for A. Stoudemire,32,32
153,2,7:20.0,,J. Calderón makes 2-pt jump shot from 18 ft (assist by C. Anthony),32,34
154,2,7:02.0,K. Lowry makes 2-pt jump shot from 5 ft (assist by A. Johnson),,34,34
155,2,6:54.0,,Turnover by J. Calderón (bad pass; steal by G. Vásquez),34,34
156,2,6:50.0,Turnover by G. Vásquez (bad pass),,34,34
157,2,6:50.0,T. Ross enters the game for G. Vásquez,,34,34
158,2,6:34.0,,J. Calderón makes 2-pt jump shot from 19 ft (assist by T. Hardaway),34,36
159,2,6:12.0,A. Johnson misses 2-pt hook shot from 7 ft,,34,36
160,2,6:11.0,,Defensive rebound by J. Calderón,34,36
161,2,5:56.0,,C. Anthony misses 2-pt layup from 2 ft,34,36
162,2,5:55.0,Defensive rebound by T. Ross,,34,36
163,2,5:41.0,T. Ross misses 3-pt jump shot from 25 ft,,34,36
164,2,5:40.0,,Defensive rebound by S. Dalembert,34,36
165,2,5:25.0,,C. Anthony makes 2-pt jump shot from 16 ft (assist by S. Dalembert),34,38
166,2,5:13.0,Toronto full timeout,,34,38
167,2,5:13.0,L. Fields enters the game for J. Johnson,,34,38
168,2,5:01.0,K. Lowry makes 2-pt jump shot from 19 ft,,36,38
169,2,4:46.0,,Turnover by T. Hardaway (bad pass; steal by L. Fields),36,38
170,2,4:37.0,K. Lowry misses 2-pt jump shot from 10 ft,,36,38
171,2,4:34.0,Offensive rebound by Team,,36,38
172,2,4:19.0,Turnover by K. Lowry (lost ball; steal by Q. Acy),,36,38
173,2,4:14.0,,J. Calderón misses 2-pt jump shot from 19 ft,36,38
174,2,4:13.0,Defensive rebound by J. Valančiūnas,,36,38
175,2,4:06.0,T. Ross misses 3-pt jump shot from 24 ft,,36,38
176,2,4:05.0,,Defensive rebound by S. Dalembert,36,38
177,2,3:58.0,,T. Hardaway misses 3-pt jump shot from 25 ft,36,38
178,2,3:57.0,,Offensive rebound by Q. Acy,36,38
179,2,3:36.0,,Turnover by C. Anthony (lost ball; steal by K. Lowry),36,38
180,2,3:23.0,K. Lowry misses 2-pt jump shot from 11 ft,,36,38
181,2,3:22.0,,Defensive rebound by T. Hardaway,36,38
182,2,3:19.0,,Offensive foul by C. Anthony (drawn by K. Lowry),36,38
183,2,3:19.0,,Turnover by C. Anthony (offensive foul),36,38
184,2,3:19.0,,A. Stoudemire enters the game for S. Dalembert,36,38
185,2,3:09.0,Personal foul by C. Anthony (drawn by J. Valančiūnas),,36,38
186,2,3:09.0,J. Valančiūnas misses free throw 1 of 2,,36,38
187,2,3:09.0,Offensive rebound by Team,,36,38
188,2,3:09.0,,P. Prigioni enters the game for C. Anthony,36,38
189,2,3:09.0,J. Valančiūnas makes free throw 2 of 2,,37,38
190,2,2:51.0,,Shooting foul by A. Johnson (drawn by T. Hardaway),37,38
191,2,2:51.0,Official timeout,,37,38
192,2,2:51.0,L. Williams enters the game for A. Johnson,,37,38
193,2,2:51.0,P. Patterson enters the game for T. Ross,,37,38
194,2,2:51.0,,T. Hardaway makes free throw 1 of 2,37,39
195,2,2:51.0,,T. Hardaway makes free throw 2 of 2,37,40
196,2,2:34.0,L. Fields misses 2-pt jump shot from 6 ft,,37,40
197,2,2:33.0,,Defensive rebound by Q. Acy,37,40
198,2,2:21.0,,A. Stoudemire misses 2-pt layup from 3 ft,37,40
199,2,2:20.0,,Offensive rebound by Q. Acy,37,40
200,2,2:17.0,T. Ross enters the game for L. Fields,,37,40
201,2,2:17.0,G. Vásquez enters the game for K. Lowry,,37,40
202,2,2:10.0,,A. Stoudemire misses 2-pt jump shot from 4 ft,37,40
203,2,2:09.0,Defensive rebound by T. Ross,,37,40
204,2,1:55.0,T. Ross makes 3-pt jump shot from 23 ft (assist by L. Williams),,40,40
205,2,1:42.0,,Personal foul by G. Vásquez (drawn by Q. Acy),40,40
206,2,1:27.0,,A. Stoudemire makes 2-pt layup from 1 ft,40,42
207,2,1:12.0,L. Williams misses 3-pt jump shot from 24 ft,,40,42
208,2,1:11.0,,Defensive rebound by T. Hardaway,40,42
209,2,1:04.0,,Turnover by T. Hardaway (bad pass; steal by P. Patterson),40,42
210,2,1:00.0,T. Ross makes 2-pt dunk at rim (assist by P. Patterson),,42,42
211,2,0:44.0,,J. Calderón makes 2-pt jump shot from 19 ft,42,44
212,2,0:40.0,Toronto full timeout,,42,44
213,2,0:40.0,,S. Larkin enters the game for A. Stoudemire,42,44
214,2,0:40.0,,S. Dalembert enters the game for T. Hardaway,42,44
215,2,0:23.0,J. Valančiūnas misses 2-pt layup from 1 ft,,42,44
216,2,0:22.0,Offensive rebound by J. Valančiūnas,,42,44
217,2,0:21.0,J. Valančiūnas misses 2-pt layup from 1 ft (block by S. Dalembert),,42,44
218,2,0:19.0,,Defensive rebound by J. Calderón,42,44
219,2,0:15.0,,P. Prigioni misses 3-pt jump shot from 26 ft,42,44
220,2,0:13.0,Defensive rebound by J. Valančiūnas,,42,44
221,2,0:03.0,L. Williams makes 3-pt jump shot from 27 ft,,45,44
222,2,0:03.0,,New York full timeout,45,44
223,2,0:03.0,,T. Hardaway enters the game for S. Dalembert,45,44
224,2,0:03.0,,A. Stoudemire enters the game for P. Prigioni,45,44
225,2,0:03.0,J. Johnson enters the game for T. Ross,,45,44
226,2,0:03.0,L. Fields enters the game for L. Williams,,45,44
227,2,0:01.0,,J. Calderón makes 2-pt layup at rim (assist by Q. Acy),45,46
228,3,11:40.0,A. Johnson misses 2-pt layup from 3 ft (block by A. Stoudemire),,45,46
229,3,11:39.0,Offensive rebound by A. Johnson,,45,46
230,3,11:38.0,A. Johnson misses 2-pt layup from 2 ft,,45,46
231,3,11:37.0,Offensive rebound by J. Valančiūnas,,45,46
232,3,11:36.0,Shooting foul by Q. Acy (drawn by J. Valančiūnas),,45,46
233,3,11:36.0,J. Valančiūnas misses free throw 1 of 2,,45,46
234,3,11:36.0,Offensive rebound by Team,,45,46
235,3,11:36.0,J. Valančiūnas makes free throw 2 of 2,,46,46
236,3,11:21.0,,Turnover by T. Hardaway (bad pass; steal by T. Ross),46,46
237,3,11:13.0,K. Lowry misses 2-pt jump shot from 20 ft,,46,46
238,3,11:12.0,,Defensive rebound by C. Anthony,46,46
239,3,11:06.0,,J. Calderón makes 3-pt jump shot from 24 ft,46,49
240,3,10:48.0,T. Ross misses 2-pt jump shot from 18 ft,,46,49
241,3,10:47.0,,Defensive rebound by Q. Acy,46,49
242,3,10:36.0,,T. Hardaway makes 3-pt jump shot from 25 ft (assist by C. Anthony),46,52
243,3,10:17.0,Turnover by J. Valančiūnas (offensive foul),,46,52
244,3,10:17.0,,Offensive charge foul by J. Valančiūnas (drawn by Q. Acy),46,52
245,3,9:57.0,,T. Hardaway misses 3-pt jump shot from 26 ft,46,52
246,3,9:56.0,Defensive rebound by A. Johnson,,46,52
247,3,9:53.0,Personal foul by J. Calderón (drawn by K. Lowry),,46,52
248,3,9:46.0,T. Ross makes 2-pt jump shot from 10 ft (assist by K. Lowry),,48,52
249,3,9:24.0,,J. Calderón misses 3-pt jump shot from 26 ft,48,52
250,3,9:23.0,Defensive rebound by J. Valančiūnas,,48,52
251,3,9:04.0,Turnover by K. Lowry (bad pass),,48,52
252,3,8:54.0,,Turnover by A. Stoudemire (bad pass; steal by K. Lowry),48,52
253,3,8:43.0,J. Valančiūnas makes 2-pt jump shot from 8 ft (assist by K. Lowry),,50,52
254,3,8:42.0,,New York full timeout,50,52
255,3,8:25.0,,Shooting foul by T. Ross (drawn by T. Hardaway),50,52
256,3,8:25.0,,T. Hardaway makes free throw 1 of 2,50,53
257,3,8:25.0,,T. Hardaway makes free throw 2 of 2,50,54
258,3,8:11.0,K. Lowry misses 3-pt jump shot from 25 ft,,50,54
259,3,8:10.0,,Defensive rebound by T. Hardaway,50,54
260,3,7:51.0,,Turnover by A. Stoudemire (lost ball; steal by K. Lowry),50,54
261,3,7:41.0,J. Valančiūnas makes 2-pt hook shot from 2 ft (assist by K. Lowry),,52,54
262,3,7:25.0,,Personal block foul by A. Johnson (drawn by A. Stoudemire),52,54
263,3,7:13.0,,C. Anthony misses 2-pt jump shot from 17 ft,52,54
264,3,7:12.0,Defensive rebound by J. Valančiūnas,,52,54
265,3,7:04.0,Turnover by K. Lowry (lost ball),,52,54
266,3,6:49.0,,C. Anthony misses 2-pt jump shot from 19 ft,52,54
267,3,6:48.0,Defensive rebound by J. Valančiūnas,,52,54
268,3,6:32.0,T. Ross makes 3-pt jump shot from 25 ft (assist by K. Lowry),,55,54
269,3,6:11.0,,Q. Acy makes 2-pt jump shot from 13 ft (assist by J. Calderón),55,56
270,3,5:51.0,Personal foul by A. Stoudemire (drawn by J. Valančiūnas),,55,56
271,3,5:51.0,,New York full timeout,55,56
272,3,5:41.0,T. Ross misses 2-pt jump shot from 19 ft,,55,56
273,3,5:40.0,,Defensive rebound by A. Stoudemire,55,56
274,3,5:19.0,,T. Hardaway misses 2-pt jump shot from 11 ft,55,56
275,3,5:17.0,,Offensive rebound by J. Calderón,55,56
276,3,5:12.0,,C. Anthony makes 3-pt jump shot from 25 ft (assist by J. Calderón),55,59
277,3,4:54.0,T. Ross makes 3-pt jump shot from 25 ft (assist by A. Johnson),,58,59
278,3,4:38.0,Offensive charge foul by T. Hardaway (drawn by K. Lowry),,58,59
279,3,4:38.0,,Turnover by T. Hardaway (offensive foul),58,59
280,3,4:38.0,,J. Smith enters the game for Q. Acy,58,59
281,3,4:30.0,T. Ross makes 2-pt jump shot from 19 ft (assist by A. Johnson),,60,59
282,3,4:14.0,,Turnover by J. Smith (bad pass; steal by J. Valančiūnas),60,59
283,3,4:00.0,A. Johnson makes 2-pt dunk from 1 ft (assist by K. Lowry),,62,59
284,3,3:45.0,,T. Hardaway misses 3-pt jump shot from 24 ft,62,59
285,3,3:43.0,Defensive rebound by J. Valančiūnas,,62,59
286,3,3:33.0,Turnover by A. Johnson (bad pass; steal by A. Stoudemire),,62,59
287,3,3:27.0,,C. Anthony makes 3-pt jump shot from 24 ft (assist by J. Calderón),62,62
288,3,3:17.0,Toronto full timeout,,62,62
289,3,3:17.0,P. Patterson enters the game for A. Johnson,,62,62
290,3,3:17.0,J. Johnson enters the game for L. Fields,,62,62
291,3,3:17.0,G. Vásquez enters the game for K. Lowry,,62,62
292,3,3:17.0,,P. Prigioni enters the game for A. Stoudemire,62,62
293,3,3:17.0,,S. Dalembert enters the game for T. Hardaway,62,62
294,3,3:07.0,Shooting foul by P. Prigioni (drawn by T. Ross),,62,62
295,3,3:07.0,T. Ross makes free throw 1 of 3,,63,62
296,3,3:07.0,T. Ross makes free throw 2 of 3,,64,62
297,3,3:07.0,T. Hansbrough enters the game for J. Valančiūnas,,64,62
298,3,3:07.0,T. Ross makes free throw 3 of 3,,65,62
299,3,2:54.0,,S. Dalembert misses 2-pt hook shot from 4 ft,65,62
300,3,2:53.0,Defensive rebound by T. Hansbrough,,65,62
301,3,2:36.0,T. Hansbrough makes 2-pt dunk at rim (assist by T. Ross),,67,62
302,3,2:19.0,,Offensive foul by S. Dalembert (drawn by G. Vásquez),67,62
303,3,2:19.0,,Turnover by S. Dalembert (offensive foul),67,62
304,3,2:05.0,J. Johnson makes 2-pt jump shot from 11 ft (assist by P. Patterson),,69,62
305,3,1:50.0,,J. Calderón misses 3-pt jump shot from 23 ft,69,62
306,3,1:49.0,,Offensive rebound by Team,69,62
307,3,1:49.0,Loose ball foul by T. Hansbrough (drawn by S. Dalembert),,69,62
308,3,1:49.0,L. Williams enters the game for T. Ross,,69,62
309,3,1:49.0,,Q. Acy enters the game for S. Dalembert,69,62
310,3,1:34.0,,J. Smith misses 2-pt jump shot from 7 ft,69,62
311,3,1:33.0,Defensive rebound by G. Vásquez,,69,62
312,3,1:30.0,Turnover by J. Johnson (traveling),,69,62
313,3,1:14.0,,C. Anthony makes 2-pt jump shot from 17 ft,69,64
314,3,1:14.0,,Shooting foul by J. Johnson (drawn by C. Anthony),69,64
315,3,1:14.0,,C. Anthony makes free throw 1 of 1,69,65
316,3,0:51.0,L. Williams makes 2-pt jump shot from 19 ft,,71,65
317,3,0:38.0,,C. Anthony makes 2-pt jump shot from 22 ft (assist by Q. Acy),71,67
318,3,0:21.0,Shooting foul by Q. Acy (drawn by T. Hansbrough),,71,67
319,3,0:21.0,T. Hansbrough makes free throw 1 of 2,,72,67
320,3,0:21.0,,A. Stoudemire enters the game for J. Smith,72,67
321,3,0:21.0,,T. Hardaway enters the game for Q. Acy,72,67
322,3,0:21.0,T. Hansbrough misses free throw 2 of 2,,72,67
323,3,0:20.0,,Defensive rebound by C. Anthony,72,67
324,3,0:01.0,,T. Hardaway misses 3-pt jump shot from 25 ft,72,67
325,3,0:00.0,,Offensive rebound by Team,72,67
326,4,11:48.0,,S. Larkin misses 2-pt layup from 3 ft (block by T. Hansbrough),72,67
327,4,11:47.0,Defensive rebound by T. Hansbrough,,72,67
328,4,11:33.0,T. Hansbrough makes 2-pt layup from 1 ft (assist by P. Patterson),,74,67
329,4,11:17.0,,C. Anthony makes 2-pt jump shot from 21 ft,74,69
330,4,10:59.0,J. Johnson misses 3-pt jump shot from 24 ft,,74,69
331,4,10:58.0,,Defensive rebound by A. Stoudemire,74,69
332,4,10:39.0,,Shooting foul by J. Johnson (drawn by C. Anthony),74,69
333,4,10:39.0,,C. Anthony makes free throw 1 of 2,74,70
334,4,10:39.0,L. Fields enters the game for J. Johnson,,74,70
335,4,10:39.0,,C. Anthony makes free throw 2 of 2,74,71
336,4,10:23.0,L. Williams misses 2-pt jump shot from 19 ft,,74,71
337,4,10:22.0,,Defensive rebound by Q. Acy,74,71
338,4,10:15.0,,C. Anthony misses 2-pt jump shot from 7 ft,74,71
339,4,10:14.0,Defensive rebound by P. Patterson,,74,71
340,4,10:04.0,P. Patterson misses 3-pt jump shot from 23 ft,,74,71
341,4,10:03.0,,Defensive rebound by P. Prigioni,74,71
342,4,9:52.0,,Offensive foul by A. Stoudemire (drawn by L. Fields),74,71
343,4,9:52.0,,Turnover by A. Stoudemire (offensive foul),74,71
344,4,9:52.0,,T. Wear enters the game for C. Anthony,74,71
345,4,9:42.0,Offensive foul by P. Patterson (drawn by S. Larkin),,74,71
346,4,9:42.0,Turnover by P. Patterson (offensive foul),,74,71
347,4,9:42.0,T. Ross enters the game for L. Fields,,74,71
348,4,9:31.0,,Turnover by T. Wear (bad pass; steal by L. Williams),74,71
349,4,9:28.0,Turnover by L. Williams (lost ball; steal by S. Larkin),,74,71
350,4,9:21.0,,S. Larkin makes 3-pt jump shot from 26 ft (assist by P. Prigioni),74,74
351,4,9:00.0,Turnover by P. Patterson (bad pass; steal by P. Prigioni),,74,74
352,4,8:45.0,,Personal foul by P. Patterson (drawn by Q. Acy),74,74
353,4,8:45.0,Official timeout,,74,74
354,4,8:45.0,K. Lowry enters the game for T. Hansbrough,,74,74
355,4,8:31.0,,Turnover by Team (shot clock),74,74
356,4,8:16.0,Turnover by L. Williams (bad pass; steal by S. Larkin),,74,74
357,4,8:05.0,,P. Prigioni misses 3-pt jump shot from 24 ft,74,74
358,4,8:04.0,Defensive rebound by J. Valančiūnas,,74,74
359,4,7:56.0,K. Lowry misses 2-pt layup from 1 ft,,74,74
360,4,7:55.0,,Defensive rebound by S. Larkin,74,74
361,4,7:40.0,,Turnover by T. Wear (lost ball; steal by K. Lowry),74,74
362,4,7:36.0,L. Williams makes 3-pt jump shot from 24 ft (assist by K. Lowry),,77,74
363,4,7:19.0,,Personal foul by K. Lowry (drawn by T. Wear),77,74
364,4,7:19.0,,T. Hardaway enters the game for Q. Acy,77,74
365,4,7:19.0,,C. Anthony enters the game for T. Wear,77,74
366,4,7:19.0,L. Fields enters the game for T. Ross,,77,74
367,4,7:06.0,,P. Prigioni makes 3-pt jump shot from 24 ft,77,77
368,4,6:50.0,P. Patterson makes 3-pt jump shot from 24 ft (assist by K. Lowry),,80,77
369,4,6:33.0,,Personal foul by L. Fields (drawn by C. Anthony),80,77
370,4,6:24.0,,Turnover by P. Prigioni (bad pass),80,77
371,4,6:12.0,L. Williams misses 3-pt jump shot from 23 ft,,80,77
372,4,6:10.0,,Defensive rebound by P. Prigioni,80,77
373,4,5:55.0,,C. Anthony makes 2-pt layup at rim,80,79
374,4,5:39.0,K. Lowry misses 3-pt jump shot from 24 ft,,80,79
375,4,5:38.0,,Defensive rebound by P. Prigioni,80,79
376,4,5:28.0,,S. Larkin misses 2-pt jump shot from 4 ft,80,79
377,4,5:27.0,,Offensive rebound by S. Larkin,80,79
378,4,5:23.0,,C. Anthony misses 3-pt jump shot from 25 ft,80,79
379,4,5:22.0,Defensive rebound by L. Fields,,80,79
