,QUARTER,TIME_REMAINING,CHICAGO_ACTION,ORLANDO_ACTION,CHICAGO_SCORE,ORLANDO_SCORE
89,1,1:22.0,,V. Oladipo makes 2-pt dunk at rim (assist by A. Gordon),24,16
90,1,1:05.0,T. Gibson makes 2-pt layup at rim (assist by J. Butler),,26,16
91,1,0:55.0,,Offensive foul by V. Oladipo (drawn by T. Snell),26,16
92,1,0:55.0,,Turnover by V. Oladipo (offensive foul),26,16
93,1,0:55.0,,K. O'Quinn enters the game for N. Vučević,26,16
94,1,0:55.0,,M. Harkless enters the game for V. Oladipo,26,16
95,1,0:35.0,J. Butler makes 3-pt jump shot from 26 ft (assist by T. Gibson),,29,16
96,1,0:11.0,,Turnover by Team (shot clock),29,16
97,1,0:02.0,J. Butler makes 2-pt jump shot from 5 ft,,31,16
98,1,0:02.0,Shooting foul by W. Green (drawn by J. Butler),,31,16
99,1,0:02.0,J. Butler makes free throw 1 of 1,,32,16
100,1,0:00.0,,A. Gordon misses 3-pt jump shot from 56 ft,32,16
101,1,0:00.0,,Offensive rebound by Team,32,16
102,2,11:46.0,,K. O'Quinn misses 3-pt jump shot from 25 ft,32,16
103,2,11:44.0,Defensive rebound by J. Butler,,32,16
104,2,11:25.0,Turnover by E. Moore (step out of bounds),,32,16
105,2,11:09.0,,E. Fournier makes 2-pt layup from 1 ft (assist by K. O'Quinn),32,18
106,2,10:50.0,Turnover by T. Gibson (traveling),,32,18
107,2,10:25.0,,E. Fournier makes 2-pt jump shot from 21 ft,32,20
108,2,10:06.0,J. Noah misses 2-pt hook shot from 4 ft,,32,20
109,2,10:03.0,Offensive rebound by J. Noah,,32,20
110,2,10:03.0,J. Noah makes 2-pt layup from 1 ft,,34,20
111,2,9:51.0,N. Mirotić enters the game for J. Butler,,34,20
112,2,9:38.0,,K. O'Quinn misses 3-pt jump shot from 26 ft,34,20
113,2,9:38.0,,Offensive rebound by Team,34,20
114,2,9:38.0,,Turnover by Team (shot clock),34,20
115,2,9:17.0,E. Moore misses 3-pt jump shot from 24 ft,,34,20
116,2,9:13.0,,Defensive rebound by W. Green,34,20
117,2,9:09.0,,E. Fournier misses 3-pt jump shot from 25 ft,34,20
118,2,9:07.0,Defensive rebound by N. Mirotić,,34,20
119,2,8:59.0,Personal foul by W. Green (drawn by E. Moore),,34,20
120,2,8:59.0,Official timeout,,34,20
121,2,8:59.0,,V. Oladipo enters the game for W. Green,34,20
122,2,8:52.0,Turnover by A. Brooks (bad pass),,34,20
123,2,8:35.0,,D. Dedmon makes 2-pt dunk at rim (assist by E. Fournier),34,22
124,2,8:17.0,Turnover by J. Noah (traveling),,34,22
125,2,8:17.0,D. Rose enters the game for A. Brooks,,34,22
126,2,7:57.0,,D. Dedmon makes 2-pt jump shot from 6 ft (assist by E. Fournier),34,24
127,2,7:42.0,E. Moore makes 2-pt layup from 1 ft (assist by N. Mirotić),,36,24
128,2,7:28.0,,K. O'Quinn makes 2-pt jump shot from 5 ft (assist by V. Oladipo),36,26
129,2,7:10.0,Personal foul by K. O'Quinn (drawn by J. Noah),,36,26
130,2,7:10.0,,T. Harris enters the game for A. Gordon,36,26
131,2,7:06.0,D. Rose misses 2-pt jump shot from 12 ft,,36,26
132,2,7:05.0,Offensive rebound by T. Gibson,,36,26
133,2,7:04.0,T. Gibson misses 2-pt tip-in from 2 ft,,36,26
134,2,7:02.0,,Defensive rebound by K. O'Quinn,36,26
135,2,6:51.0,,V. Oladipo makes 2-pt layup from 1 ft (assist by K. O'Quinn),36,28
136,2,6:43.0,Chicago full timeout,,36,28
137,2,6:43.0,T. Snell enters the game for E. Moore,,36,28
138,2,6:43.0,J. Butler enters the game for N. Mirotić,,36,28
139,2,6:34.0,D. Rose makes 2-pt jump shot from 19 ft (assist by J. Noah),,38,28
140,2,6:18.0,,T. Harris misses 3-pt jump shot from 25 ft,38,28
141,2,6:17.0,,Offensive rebound by E. Fournier,38,28
142,2,6:14.0,,E. Fournier makes 2-pt jump shot from 13 ft,38,30
143,2,5:48.0,J. Butler misses 3-pt jump shot from 22 ft (block by D. Dedmon),,38,30
144,2,5:46.0,,Defensive rebound by T. Harris,38,30
145,2,5:39.0,P. Gasol enters the game for J. Noah,,38,30
146,2,5:26.0,,V. Oladipo misses 3-pt jump shot from 23 ft,38,30
147,2,5:25.0,Defensive rebound by P. Gasol,,38,30
148,2,5:16.0,Shooting foul by D. Dedmon (drawn by P. Gasol),,38,30
149,2,5:16.0,P. Gasol makes free throw 1 of 2,,39,30
150,2,5:16.0,,N. Vučević enters the game for D. Dedmon,39,30
151,2,5:16.0,P. Gasol makes free throw 2 of 2,,40,30
152,2,5:01.0,,T. Harris makes 2-pt jump shot from 10 ft,40,32
153,2,5:01.0,,Shooting foul by J. Butler (drawn by T. Harris),40,32
154,2,5:01.0,,T. Harris makes free throw 1 of 1,40,33
155,2,4:53.0,Turnover by D. Rose (bad pass),,40,33
156,2,4:32.0,,K. O'Quinn misses 3-pt jump shot from 26 ft,40,33
157,2,4:29.0,,Offensive rebound by V. Oladipo,40,33
158,2,4:29.0,,V. Oladipo makes 2-pt layup from 1 ft,40,35
159,2,4:15.0,Shooting foul by N. Vučević (drawn by P. Gasol),,40,35
160,2,4:15.0,P. Gasol makes free throw 1 of 2,,41,35
161,2,4:15.0,,E. Payton enters the game for E. Fournier,41,35
162,2,4:15.0,P. Gasol makes free throw 2 of 2,,42,35
163,2,4:04.0,,N. Vučević misses 2-pt hook shot from 5 ft,42,35
164,2,4:02.0,,Offensive rebound by E. Payton,42,35
165,2,4:02.0,,E. Payton makes 2-pt tip-in from 1 ft,42,37
166,2,3:43.0,J. Butler makes 2-pt jump shot from 12 ft (assist by P. Gasol),,44,37
167,2,3:24.0,,Turnover by K. O'Quinn (bad pass; steal by D. Rose),44,37
168,2,3:19.0,J. Butler misses 2-pt layup from 1 ft,,44,37
169,2,3:17.0,,Defensive rebound by K. O'Quinn,44,37
170,2,3:13.0,,T. Harris misses 2-pt layup from 2 ft,44,37
171,2,3:10.0,Defensive rebound by P. Gasol,,44,37
172,2,2:58.0,P. Gasol makes 2-pt jump shot from 16 ft (assist by D. Rose),,46,37
173,2,2:50.0,,Orlando full timeout,46,37
174,2,2:41.0,,N. Vučević makes 2-pt jump shot from 18 ft,46,39
175,2,2:15.0,T. Snell makes 2-pt layup from 1 ft,,48,39
176,2,1:51.0,,V. Oladipo misses 2-pt layup from 1 ft,48,39
177,2,1:51.0,,Offensive rebound by N. Vučević,48,39
178,2,1:51.0,,N. Vučević makes 2-pt tip-in from 2 ft,48,41
179,2,1:51.0,,Shooting foul by T. Gibson (drawn by N. Vučević),48,41
180,2,1:51.0,J. Noah enters the game for T. Gibson,,48,41
181,2,1:51.0,,N. Vučević makes free throw 1 of 1,48,42
182,2,1:39.0,J. Butler misses 2-pt jump shot from 19 ft,,48,42
183,2,1:38.0,,Defensive rebound by E. Payton,48,42
184,2,1:35.0,Offensive charge foul by E. Payton (drawn by D. Rose),,48,42
185,2,1:35.0,,Turnover by E. Payton (offensive foul),48,42
186,2,1:35.0,,E. Fournier enters the game for E. Payton,48,42
187,2,1:16.0,J. Butler misses 2-pt layup from 1 ft,,48,42
188,2,1:14.0,,Defensive rebound by K. O'Quinn,48,42
189,2,0:54.0,,Turnover by N. Vučević (lost ball; steal by J. Noah),48,42
190,2,0:51.0,Offensive foul by J. Butler (drawn by V. Oladipo),,48,42
191,2,0:51.0,Turnover by J. Butler (offensive foul),,48,42
192,2,0:51.0,E. Moore enters the game for J. Butler,,48,42
193,2,0:34.0,,Shooting foul by P. Gasol (drawn by K. O'Quinn),48,42
194,2,0:34.0,,K. O'Quinn makes free throw 1 of 2,48,43
195,2,0:34.0,,K. O'Quinn misses free throw 2 of 2,48,43
196,2,0:33.0,Defensive rebound by J. Noah,,48,43
197,2,0:25.0,D. Rose makes 2-pt jump shot from 8 ft,,50,43
198,2,0:02.0,,Shooting foul by E. Moore (drawn by E. Fournier),50,43
199,2,0:02.0,,E. Fournier makes free throw 1 of 2,50,44
200,2,0:02.0,,E. Fournier makes free throw 2 of 2,50,45
201,2,0:00.0,D. Rose misses 3-pt jump shot from 50 ft,,50,45
202,2,0:00.0,Offensive rebound by Team,,50,45
203,3,11:49.0,,N. Vučević makes 2-pt jump shot from 14 ft (assist by C. Frye),50,47
204,3,11:21.0,J. Noah makes 2-pt hook shot from 7 ft (assist by T. Snell),,52,47
205,3,11:07.0,,V. Oladipo misses 2-pt jump shot from 14 ft,52,47
206,3,11:06.0,Defensive rebound by P. Gasol,,52,47
207,3,10:50.0,J. Butler misses 2-pt layup at rim,,52,47
208,3,10:49.0,,Defensive rebound by N. Vučević,52,47
209,3,10:40.0,,N. Vučević misses 2-pt jump shot from 4 ft,52,47
210,3,10:38.0,Defensive rebound by J. Noah,,52,47
211,3,10:28.0,D. Rose misses 3-pt jump shot from 26 ft,,52,47
212,3,10:27.0,,Defensive rebound by C. Frye,52,47
213,3,10:19.0,,V. Oladipo makes 2-pt layup from 1 ft (assist by N. Vučević),52,49
214,3,9:56.0,P. Gasol misses 2-pt layup from 2 ft,,52,49
215,3,9:54.0,,Defensive rebound by N. Vučević,52,49
216,3,9:50.0,,V. Oladipo makes 2-pt layup at rim,52,51
217,3,9:50.0,,Shooting foul by T. Snell (drawn by V. Oladipo),52,51
218,3,9:50.0,,V. Oladipo makes free throw 1 of 1,52,52
219,3,9:30.0,J. Noah misses 2-pt layup at rim,,52,52
220,3,9:28.0,Offensive rebound by P. Gasol,,52,52
221,3,9:27.0,P. Gasol makes 2-pt dunk at rim,,54,52
222,3,9:16.0,,N. Vučević makes 2-pt hook shot from 4 ft (assist by E. Payton),54,54
223,3,8:59.0,P. Gasol makes 2-pt jump shot from 14 ft (assist by D. Rose),,56,54
224,3,8:51.0,,N. Vučević makes 2-pt jump shot from 16 ft (assist by E. Payton),56,56
225,3,8:28.0,T. Snell misses 3-pt jump shot from 24 ft,,56,56
226,3,8:27.0,,Defensive rebound by T. Harris,56,56
227,3,8:18.0,,N. Vučević misses 2-pt jump shot from 16 ft,56,56
228,3,8:16.0,,Offensive rebound by E. Payton,56,56
229,3,8:12.0,,T. Harris makes 3-pt jump shot from 23 ft (assist by V. Oladipo),56,59
230,3,8:11.0,Chicago full timeout,,56,59
231,3,8:01.0,,Violation by C. Frye (kicked ball),56,59
232,3,7:52.0,J. Butler makes 3-pt jump shot from 26 ft (assist by P. Gasol),,59,59
233,3,7:38.0,,N. Vučević misses 2-pt jump shot from 12 ft,59,59
234,3,7:37.0,Defensive rebound by J. Noah,,59,59
235,3,7:25.0,Turnover by D. Rose (bad pass; steal by C. Frye),,59,59
236,3,7:21.0,,T. Harris makes 2-pt layup from 2 ft (assist by V. Oladipo),59,61
237,3,7:03.0,T. Snell misses 2-pt jump shot from 22 ft,,59,61
238,3,7:02.0,,Defensive rebound by N. Vučević,59,61
239,3,6:53.0,,C. Frye makes 3-pt jump shot from 27 ft (assist by V. Oladipo),59,64
240,3,6:33.0,P. Gasol makes 2-pt jump shot from 20 ft (assist by D. Rose),,61,64
241,3,6:09.0,,T. Harris misses 3-pt jump shot from 24 ft,61,64
242,3,6:08.0,Defensive rebound by D. Rose,,61,64
243,3,6:03.0,Personal foul by E. Payton (drawn by D. Rose),,61,64
244,3,6:03.0,,W. Green enters the game for E. Payton,61,64
245,3,5:47.0,J. Butler makes 3-pt jump shot from 25 ft (assist by P. Gasol),,64,64
246,3,5:32.0,,C. Frye makes 3-pt jump shot from 25 ft (assist by W. Green),64,67
247,3,5:09.0,J. Noah makes 2-pt jump shot from 6 ft (assist by P. Gasol),,66,67
248,3,4:50.0,,T. Harris misses 2-pt jump shot from 3 ft,66,67
249,3,4:49.0,,Offensive rebound by N. Vučević,66,67
250,3,4:49.0,,Shooting foul by J. Noah (drawn by N. Vučević),66,67
251,3,4:49.0,,N. Vučević makes free throw 1 of 2,66,68
252,3,4:49.0,,N. Vučević makes free throw 2 of 2,66,69
253,3,4:37.0,P. Gasol makes 2-pt jump shot from 15 ft (assist by D. Rose),,68,69
254,3,4:25.0,,Turnover by W. Green (lost ball; steal by J. Butler),68,69
255,3,4:25.0,Personal foul by W. Green (drawn by J. Butler),,68,69
256,3,4:25.0,T. Gibson enters the game for J. Noah,,68,69
257,3,4:25.0,,A. Gordon enters the game for T. Harris,68,69
258,3,4:14.0,D. Rose makes 2-pt jump shot from 18 ft,,70,69
259,3,3:45.0,,C. Frye misses 3-pt jump shot from 28 ft,70,69
260,3,3:43.0,,Offensive rebound by Team,70,69
261,3,3:43.0,,Orlando full timeout,70,69
262,3,3:31.0,,Offensive foul by A. Gordon (drawn by J. Butler),70,69
263,3,3:31.0,,Turnover by A. Gordon (offensive foul),70,69
264,3,3:31.0,,D. Dedmon enters the game for N. Vučević,70,69
265,3,3:31.0,,K. O'Quinn enters the game for C. Frye,70,69
266,3,3:08.0,D. Rose misses 2-pt jump shot from 20 ft,,70,69
267,3,3:06.0,,Defensive rebound by A. Gordon,70,69
268,3,3:04.0,A. Brooks enters the game for D. Rose,,70,69
269,3,3:04.0,,E. Fournier enters the game for V. Oladipo,70,69
270,3,2:53.0,E. Moore enters the game for T. Snell,,70,69
271,3,2:45.0,,K. O'Quinn misses 2-pt hook shot from 4 ft,70,69
272,3,2:42.0,,Offensive rebound by D. Dedmon,70,69
273,3,2:42.0,,D. Dedmon makes 2-pt dunk at rim,70,71
274,3,2:33.0,Personal foul by D. Dedmon (drawn by A. Brooks),,70,71
275,3,2:16.0,P. Gasol misses 2-pt jump shot from 14 ft,,70,71
276,3,2:12.0,,Defensive rebound by A. Gordon,70,71
277,3,2:08.0,,Turnover by W. Green (bad pass; steal by J. Butler),70,71
278,3,2:07.0,J. Butler makes 2-pt dunk at rim,,72,71
279,3,2:07.0,Shooting foul by K. O'Quinn (drawn by J. Butler),,72,71
280,3,2:07.0,J. Butler makes free throw 1 of 1,,73,71
281,3,1:47.0,,W. Green misses 2-pt jump shot from 14 ft,73,71
282,3,1:46.0,Defensive rebound by P. Gasol,,73,71
283,3,1:32.0,E. Moore misses 3-pt jump shot from 22 ft,,73,71
284,3,1:31.0,,Defensive rebound by A. Gordon,73,71
285,3,1:27.0,,Turnover by A. Gordon (bad pass; steal by J. Butler),73,71
286,3,1:16.0,P. Gasol misses 2-pt jump shot from 17 ft,,73,71
287,3,1:15.0,,Defensive rebound by A. Gordon,73,71
288,3,0:58.0,,E. Fournier makes 2-pt jump shot from 16 ft,73,73
289,3,0:41.0,Shooting foul by K. O'Quinn (drawn by P. Gasol),,73,73
290,3,0:41.0,P. Gasol makes free throw 1 of 2,,74,73
291,3,0:41.0,,T. Harris enters the game for A. Gordon,74,73
292,3,0:41.0,P. Gasol misses free throw 2 of 2,,74,73
293,3,0:39.0,,Defensive rebound by E. Fournier,74,73
294,3,0:27.0,,Shooting foul by E. Moore (drawn by E. Fournier),74,73
295,3,0:27.0,,E. Fournier makes free throw 1 of 2,74,74
296,3,0:27.0,,E. Fournier misses free throw 2 of 2,74,74
297,3,0:26.0,Defensive rebound by A. Brooks,,74,74
298,3,0:05.0,A. Brooks misses 3-pt jump shot from 27 ft,,74,74
299,3,0:02.0,Offensive rebound by T. Gibson,,74,74
300,3,0:01.0,T. Gibson misses 2-pt jump shot from 19 ft (block by K. O'Quinn),,74,74
301,3,0:01.0,,Defensive rebound by K. O'Quinn,74,74
302,4,11:44.0,Personal foul by D. Dedmon (drawn by A. Brooks),,74,74
303,4,11:40.0,Shooting foul by D. Dedmon (drawn by J. Noah),,74,74
304,4,11:40.0,J. Noah makes free throw 1 of 2,,75,74
305,4,11:40.0,J. Noah makes free throw 2 of 2,,76,74
306,4,11:20.0,,T. Harris misses 2-pt jump shot from 17 ft,76,74
307,4,11:20.0,Defensive rebound by Team,,76,74
308,4,11:05.0,A. Brooks misses 2-pt jump shot from 15 ft,,76,74
309,4,11:03.0,,Defensive rebound by T. Harris,76,74
310,4,10:45.0,,E. Fournier makes 3-pt jump shot from 29 ft,76,77
311,4,10:29.0,A. Brooks makes 3-pt jump shot from 26 ft,,79,77
312,4,10:06.0,,T. Harris makes 2-pt dunk at rim (assist by K. O'Quinn),79,79
313,4,9:52.0,Shooting foul by E. Fournier (drawn by J. Butler),,79,79
314,4,9:52.0,J. Butler makes free throw 1 of 2,,80,79
315,4,9:52.0,,E. Payton enters the game for W. Green,80,79
316,4,9:52.0,J. Butler makes free throw 2 of 2,,81,79
317,4,9:31.0,,K. O'Quinn misses 3-pt jump shot from 25 ft,81,79
318,4,9:30.0,Defensive rebound by T. Gibson,,81,79
319,4,9:22.0,A. Brooks misses 3-pt jump shot from 26 ft,,81,79
320,4,9:20.0,,Defensive rebound by D. Dedmon,81,79
321,4,9:12.0,,T. Harris makes 3-pt jump shot from 24 ft (assist by E. Fournier),81,82
322,4,8:50.0,A. Brooks misses 3-pt jump shot from 23 ft,,81,82
323,4,8:49.0,,Defensive rebound by T. Harris,81,82
324,4,8:45.0,,E. Fournier misses 3-pt jump shot from 27 ft,81,82
325,4,8:45.0,Defensive rebound by Team,,81,82
326,4,8:45.0,,Loose ball foul by D. Dedmon (drawn by T. Gibson),81,82
327,4,8:45.0,Official timeout,,81,82
328,4,8:45.0,D. Rose enters the game for J. Butler,,81,82
329,4,8:45.0,T. Snell enters the game for A. Brooks,,81,82
330,4,8:23.0,D. Rose misses 2-pt jump shot from 18 ft,,81,82
331,4,8:22.0,,Defensive rebound by Team,81,82
332,4,8:05.0,,D. Dedmon makes 2-pt jump shot from 3 ft (assist by T. Harris),81,84
333,4,7:49.0,Turnover by J. Noah (bad pass; steal by E. Fournier),,81,84
334,4,7:34.0,P. Gasol enters the game for T. Gibson,,81,84
335,4,7:34.0,,N. Vučević enters the game for D. Dedmon,81,84
336,4,7:28.0,,K. O'Quinn misses 2-pt hook shot from 7 ft,81,84
337,4,7:24.0,,Offensive rebound by E. Fournier,81,84
338,4,7:14.0,,N. Vučević misses 2-pt jump shot from 18 ft,81,84
339,4,7:10.0,,Offensive rebound by K. O'Quinn,81,84
340,4,7:05.0,,Turnover by K. O'Quinn (bad pass; steal by P. Gasol),81,84
341,4,6:48.0,J. Noah makes 2-pt jump shot from 21 ft (assist by D. Rose),,83,84
342,4,6:26.0,,V. Oladipo enters the game for E. Fournier,83,84
343,4,6:22.0,,N. Vučević misses 2-pt jump shot from 19 ft,83,84
344,4,6:20.0,Defensive rebound by J. Noah,,83,84
345,4,6:10.0,T. Snell makes 3-pt jump shot from 26 ft (assist by E. Moore),,86,84
346,4,6:10.0,,Orlando full timeout,86,84
347,4,6:10.0,,C. Frye enters the game for K. O'Quinn,86,84
348,4,5:55.0,,V. Oladipo makes 2-pt jump shot from 13 ft,86,86
349,4,5:28.0,E. Moore makes 3-pt jump shot from 27 ft (assist by D. Rose),,89,86
350,4,5:11.0,,Turnover by V. Oladipo (lost ball),89,86
351,4,5:11.0,J. Butler enters the game for E. Moore,,89,86
352,4,4:57.0,T. Snell misses 3-pt jump shot from 23 ft,,89,86
353,4,4:56.0,,Defensive rebound by N. Vučević,89,86
354,4,4:48.0,,E. Payton makes 2-pt layup at rim,89,88
355,4,4:30.0,J. Noah makes 2-pt layup at rim (assist by J. Butler),,91,88
356,4,4:13.0,,E. Payton makes 2-pt layup at rim,91,90
357,4,3:52.0,Turnover by D. Rose (lost ball; steal by E. Payton),,91,90
358,4,3:44.0,,E. Payton makes 2-pt layup at rim,91,92
359,4,3:43.0,Chicago full timeout,,91,92
360,4,3:27.0,Turnover by T. Snell (bad pass; steal by T. Harris),,91,92
361,4,3:09.0,,C. Frye makes 3-pt jump shot from 23 ft (assist by E. Payton),91,95
362,4,2:54.0,P. Gasol misses 2-pt jump shot from 19 ft,,91,95
363,4,2:52.0,,Defensive rebound by E. Payton,91,95
364,4,2:36.0,,V. Oladipo misses 3-pt jump shot from 25 ft,91,95
365,4,2:34.0,Defensive rebound by T. Snell,,91,95
366,4,2:32.0,Turnover by T. Snell (bad pass; steal by E. Payton),,91,95
367,4,2:15.0,,V. Oladipo makes 2-pt layup at rim,91,97
368,4,2:15.0,Chicago full timeout,,91,97
369,4,1:59.0,T. Snell misses 3-pt jump shot from 26 ft,,91,97
370,4,1:57.0,,Defensive rebound by T. Harris,91,97
371,4,1:37.0,,T. Harris misses 2-pt jump shot from 12 ft,91,97
372,4,1:34.0,Defensive rebound by T. Snell,,91,97
373,4,1:21.0,Turnover by J. Butler (lost ball; steal by T. Harris),,91,97
374,4,1:14.0,,Turnover by E. Payton (bad pass; steal by J. Butler),91,97
375,4,0:58.0,T. Snell misses 3-pt jump shot from 23 ft,,91,97
376,4,0:56.0,Offensive rebound by J. Noah,,91,97
377,4,0:54.0,Turnover by T. Snell (lost ball; steal by T. Harris),,91,97
378,4,0:33.0,,Turnover by V. Oladipo (bad pass; steal by J. Butler),91,97
379,4,0:33.0,Clear path foul by T. Harris,,91,97
380,4,0:33.0,,K. O'Quinn enters the game for C. Frye,91,97
381,4,0:33.0,J. Butler makes clear path free throw 1 of 2,,92,97
382,4,0:33.0,J. Butler makes clear path free throw 2 of 2,,93,97
383,4,0:32.0,Chicago full timeout,,93,97
384,4,0:28.0,,Violation by V. Oladipo (kicked ball),93,97
385,4,0:20.0,D. Rose makes 3-pt jump shot from 24 ft (assist by J. Butler),,96,97
