,QUARTER,TIME_REMAINING,INDIANA_ACTION,PHILADELPHIA_ACTION,INDIANA_SCORE,PHILADELPHIA_SCORE
38,1,7:10.0,D. West misses 2-pt jump shot from 7 ft (block by N. Noel),,4,4
39,1,7:08.0,Offensive rebound by S. Hill,,4,4
40,1,7:04.0,G. Hill misses 3-pt jump shot from 26 ft,,4,4
41,1,7:03.0,,Defensive rebound by T. Frazier,4,4
42,1,6:53.0,,L. Mbah a Moute makes 2-pt jump shot from 20 ft (assist by T. Frazier),4,6
43,1,6:53.0,Indiana full timeout,,4,6
44,1,6:40.0,R. Hibbert makes 2-pt layup from 1 ft (assist by C. Miles),,6,6
45,1,6:19.0,,H. Thompson misses 3-pt jump shot from 23 ft,6,6
46,1,6:18.0,,Offensive rebound by N. Noel,6,6
47,1,6:14.0,,N. Noel makes 2-pt jump shot from 5 ft,6,8
48,1,5:48.0,Shooting foul by R. Covington (drawn by C. Miles),,6,8
49,1,5:48.0,C. Miles makes free throw 1 of 3,,7,8
50,1,5:48.0,C. Miles makes free throw 2 of 3,,8,8
51,1,5:48.0,C. Miles makes free throw 3 of 3,,9,8
52,1,5:37.0,,Turnover by R. Covington (bad pass),9,8
53,1,5:20.0,C. Miles makes 3-pt jump shot from 26 ft (assist by D. West),,12,8
54,1,5:06.0,,N. Noel misses 2-pt jump shot from 6 ft,12,8
55,1,5:05.0,Defensive rebound by D. West,,12,8
56,1,4:55.0,G. Hill misses 2-pt jump shot from 13 ft (block by N. Noel),,12,8
57,1,4:53.0,,Defensive rebound by R. Covington,12,8
58,1,4:45.0,,N. Noel makes 2-pt dunk at rim (assist by L. Mbah a Moute),12,10
59,1,4:27.0,C. Miles makes 2-pt jump shot from 17 ft (assist by G. Hill),,14,10
60,1,4:13.0,,H. Thompson misses 2-pt jump shot from 3 ft,14,10
61,1,4:11.0,Defensive rebound by S. Hill,,14,10
62,1,3:53.0,D. West misses 2-pt hook shot from 6 ft,,14,10
63,1,3:51.0,Offensive rebound by R. Hibbert,,14,10
64,1,3:50.0,R. Hibbert misses 2-pt jump shot from 5 ft (block by N. Noel),,14,10
65,1,3:48.0,,Defensive rebound by N. Noel,14,10
66,1,3:27.0,,L. Mbah a Moute misses 3-pt jump shot from 23 ft,14,10
67,1,3:26.0,,Offensive rebound by N. Noel,14,10
68,1,3:20.0,,T. Frazier makes 3-pt jump shot from 25 ft (assist by L. Mbah a Moute),14,13
69,1,3:05.0,G. Hill misses 2-pt jump shot from 15 ft,,14,13
70,1,3:03.0,,Defensive rebound by N. Noel,14,13
71,1,2:50.0,,L. Mbah a Moute misses 2-pt jump shot from 17 ft,14,13
72,1,2:49.0,Defensive rebound by R. Hibbert,,14,13
73,1,2:29.0,D. West makes 2-pt jump shot from 13 ft,,16,13
74,1,2:28.0,,Philadelphia full timeout,16,13
75,1,2:28.0,,J. Grant enters the game for R. Covington,16,13
76,1,2:28.0,,H. Sims enters the game for L. Mbah a Moute,16,13
77,1,2:28.0,,J. McGee enters the game for N. Noel,16,13
78,1,2:28.0,,J. Sampson enters the game for T. Frazier,16,13
79,1,2:28.0,I. Mahinmi enters the game for S. Hill,,16,13
80,1,2:28.0,C. Watson enters the game for R. Hibbert,,16,13
81,1,2:28.0,R. Stuckey enters the game for G. Hill,,16,13
82,1,2:10.0,,Turnover by H. Sims (bad pass; steal by C. Miles),16,13
83,1,2:06.0,C. Miles makes 2-pt layup from 1 ft,,18,13
84,1,1:42.0,,J. McGee misses 2-pt hook shot from 9 ft,18,13
85,1,1:41.0,Defensive rebound by I. Mahinmi,,18,13
86,1,1:31.0,Turnover by R. Stuckey (lost ball; steal by J. Grant),,18,13
87,1,1:24.0,,J. Sampson makes 3-pt jump shot from 24 ft (assist by J. Grant),18,16
88,1,1:06.0,C. Miles makes 2-pt jump shot from 19 ft (assist by R. Stuckey),,20,16
89,1,0:50.0,,H. Sims misses 2-pt jump shot from 17 ft,20,16
90,1,0:48.0,,Offensive rebound by J. McGee,20,16
91,1,0:37.0,L. Scola enters the game for D. West,,20,16
92,1,0:37.0,D. Rudež enters the game for C. Miles,,20,16
93,1,0:31.0,,H. Thompson misses 2-pt jump shot from 19 ft,20,16
94,1,0:29.0,Defensive rebound by I. Mahinmi,,20,16
95,1,0:16.0,R. Stuckey makes 3-pt jump shot from 26 ft (assist by C. Watson),,23,16
96,1,0:02.0,,J. Sampson misses 2-pt jump shot from 3 ft,23,16
97,1,0:00.0,Defensive rebound by L. Scola,,23,16
98,2,11:43.0,C. Watson misses 2-pt jump shot from 18 ft,,23,16
99,2,11:41.0,,Defensive rebound by J. Richardson,23,16
100,2,11:33.0,,Turnover by J. Richardson (bad pass; steal by C. Watson),23,16
101,2,11:28.0,Turnover by C. Watson (lost ball; steal by J. Richardson),,23,16
102,2,11:21.0,,J. Grant makes 3-pt jump shot from 27 ft (assist by J. Sampson),23,19
103,2,11:04.0,L. Scola misses 2-pt jump shot from 17 ft,,23,19
104,2,11:02.0,,Defensive rebound by J. Richardson,23,19
105,2,10:54.0,,Turnover by J. Richardson (bad pass; steal by L. Scola),23,19
106,2,10:49.0,L. Scola makes 2-pt layup at rim (assist by R. Stuckey),,25,19
107,2,10:49.0,Shooting foul by J. Sampson (drawn by L. Scola),,25,19
108,2,10:49.0,L. Scola misses free throw 1 of 1,,25,19
109,2,10:48.0,,Defensive rebound by H. Sims,25,19
110,2,10:36.0,,H. Sims misses 2-pt jump shot from 19 ft,25,19
111,2,10:34.0,Defensive rebound by C. Watson,,25,19
112,2,10:29.0,Turnover by C. Watson (bad pass; steal by J. Richardson),,25,19
113,2,10:15.0,,Turnover by J. McGee (traveling),25,19
114,2,10:00.0,R. Stuckey misses 2-pt layup from 1 ft,,25,19
115,2,9:58.0,,Defensive rebound by J. Richardson,25,19
116,2,9:48.0,,Turnover by J. Sampson (bad pass; steal by L. Scola),25,19
117,2,9:45.0,L. Scola makes 2-pt layup from 1 ft,,27,19
118,2,9:45.0,Shooting foul by H. Sims (drawn by L. Scola),,27,19
119,2,9:45.0,,N. Noel enters the game for J. McGee,27,19
120,2,9:45.0,L. Scola misses free throw 1 of 1,,27,19
121,2,9:44.0,Offensive rebound by Team,,27,19
122,2,9:34.0,Turnover by R. Stuckey (bad pass; steal by N. Noel),,27,19
123,2,9:30.0,,J. Grant makes 2-pt dunk at rim (assist by J. Richardson),27,21
124,2,9:30.0,,Shooting foul by C. Watson (drawn by J. Grant),27,21
125,2,9:30.0,,J. Grant makes free throw 1 of 1,27,22
126,2,9:18.0,D. Rudež makes 3-pt jump shot from 23 ft (assist by L. Scola),,30,22
127,2,8:52.0,,J. Sampson misses 2-pt jump shot from 14 ft,30,22
128,2,8:51.0,Defensive rebound by L. Scola,,30,22
129,2,8:47.0,R. Stuckey makes 2-pt layup from 2 ft (assist by D. Rudež),,32,22
130,2,8:47.0,,Philadelphia full timeout,32,22
131,2,8:47.0,,T. Frazier enters the game for J. Sampson,32,22
132,2,8:39.0,,Turnover by T. Frazier (bad pass; steal by R. Stuckey),32,22
133,2,8:36.0,R. Stuckey makes 2-pt layup from 1 ft,,34,22
134,2,8:24.0,,Turnover by H. Sims (lost ball; steal by L. Scola),34,22
135,2,8:22.0,R. Stuckey makes 2-pt layup at rim,,36,22
136,2,8:22.0,Shooting foul by T. Frazier (drawn by R. Stuckey),,36,22
137,2,8:22.0,,R. Covington enters the game for H. Sims,36,22
138,2,8:22.0,,L. Mbah a Moute enters the game for J. Richardson,36,22
139,2,8:22.0,R. Stuckey makes free throw 1 of 1,,37,22
140,2,8:04.0,,J. Grant makes 2-pt jump shot from 11 ft,37,24
141,2,8:04.0,,Shooting foul by I. Mahinmi (drawn by J. Grant),37,24
142,2,8:04.0,,J. Grant makes free throw 1 of 1,37,25
143,2,7:53.0,R. Stuckey makes 2-pt jump shot from 18 ft,,39,25
144,2,7:45.0,,R. Covington misses 2-pt jump shot from 4 ft,39,25
145,2,7:43.0,Defensive rebound by L. Scola,,39,25
146,2,7:25.0,D. Rudež makes 2-pt jump shot from 16 ft (assist by R. Stuckey),,41,25
147,2,7:04.0,,Personal foul by I. Mahinmi (drawn by N. Noel),41,25
148,2,6:57.0,,T. Frazier makes 2-pt jump shot from 5 ft,41,27
149,2,6:57.0,,Shooting foul by C. Watson (drawn by T. Frazier),41,27
150,2,6:57.0,,T. Frazier makes free throw 1 of 1,41,28
151,2,6:46.0,R. Stuckey misses 2-pt layup from 2 ft (block by N. Noel),,41,28
152,2,6:43.0,Offensive rebound by C. Watson,,41,28
153,2,6:41.0,C. Watson makes 2-pt jump shot from 7 ft,,43,28
154,2,6:31.0,,L. Mbah a Moute makes 2-pt layup at rim,43,30
155,2,6:14.0,Personal foul by J. Grant (drawn by I. Mahinmi),,43,30
156,2,6:05.0,C. Watson misses 3-pt jump shot from 25 ft,,43,30
157,2,6:03.0,,Defensive rebound by L. Mbah a Moute,43,30
158,2,5:57.0,,R. Covington misses 3-pt jump shot from 25 ft,43,30
159,2,5:56.0,,Offensive rebound by L. Mbah a Moute,43,30
160,2,5:51.0,,R. Covington misses 3-pt jump shot from 26 ft,43,30
161,2,5:49.0,Defensive rebound by D. Rudež,,43,30
162,2,5:36.0,L. Scola makes 2-pt hook shot from 13 ft,,45,30
163,2,5:19.0,,T. Frazier misses 2-pt layup from 2 ft,45,30
164,2,5:17.0,Defensive rebound by I. Mahinmi,,45,30
165,2,5:08.0,Shooting foul by N. Noel (drawn by R. Stuckey),,45,30
166,2,5:08.0,Official timeout,,45,30
167,2,5:08.0,R. Hibbert enters the game for I. Mahinmi,,45,30
168,2,5:08.0,G. Hill enters the game for C. Watson,,45,30
169,2,5:08.0,,H. Thompson enters the game for J. Grant,45,30
170,2,5:08.0,R. Stuckey makes free throw 1 of 2,,46,30
171,2,5:08.0,R. Stuckey makes free throw 2 of 2,,47,30
172,2,4:49.0,,L. Mbah a Moute misses 2-pt jump shot from 3 ft,47,30
173,2,4:48.0,,Offensive rebound by L. Mbah a Moute,47,30
174,2,4:48.0,Loose ball foul by L. Scola (drawn by L. Mbah a Moute),,47,30
175,2,4:48.0,,L. Mbah a Moute makes free throw 1 of 2,47,31
176,2,4:48.0,,L. Mbah a Moute misses free throw 2 of 2,47,31
177,2,4:48.0,,Offensive rebound by N. Noel,47,31
178,2,4:42.0,,Turnover by T. Frazier (bad pass; steal by D. Rudež),47,31
179,2,4:23.0,L. Scola makes 3-pt jump shot from 23 ft (assist by D. Rudež),,50,31
180,2,4:08.0,,L. Mbah a Moute makes 2-pt jump shot from 18 ft (assist by T. Frazier),50,33
181,2,3:57.0,Personal foul by R. Covington (drawn by R. Stuckey),,50,33
182,2,3:57.0,R. Stuckey makes free throw 1 of 2,,51,33
183,2,3:57.0,R. Stuckey makes free throw 2 of 2,,52,33
184,2,3:41.0,,N. Noel misses 2-pt jump shot from 15 ft,52,33
185,2,3:40.0,,Offensive rebound by L. Mbah a Moute,52,33
186,2,3:39.0,,L. Mbah a Moute makes 2-pt layup from 1 ft,52,35
187,2,3:39.0,,Shooting foul by G. Hill (drawn by L. Mbah a Moute),52,35
188,2,3:39.0,C. Miles enters the game for L. Scola,,52,35
189,2,3:39.0,D. West enters the game for D. Rudež,,52,35
190,2,3:39.0,,L. Mbah a Moute makes free throw 1 of 1,52,36
191,2,3:28.0,Turnover by G. Hill (bad pass; steal by N. Noel),,52,36
192,2,3:12.0,,T. Frazier misses 2-pt layup from 2 ft,52,36
193,2,3:11.0,,Offensive rebound by Team,52,36
194,2,3:11.0,Loose ball foul by R. Stuckey (drawn by N. Noel),,52,36
195,2,3:11.0,,N. Noel makes free throw 1 of 2,52,37
196,2,3:11.0,,N. Noel misses free throw 2 of 2,52,37
197,2,3:10.0,Defensive rebound by C. Miles,,52,37
198,2,3:02.0,Personal foul by T. Frazier (drawn by G. Hill),,52,37
199,2,3:02.0,G. Hill makes free throw 1 of 2,,53,37
200,2,3:02.0,,J. Sampson enters the game for T. Frazier,53,37
201,2,3:02.0,G. Hill makes free throw 2 of 2,,54,37
202,2,2:41.0,,Turnover by L. Mbah a Moute (back court),54,37
203,2,2:41.0,Indiana full timeout,,54,37
204,2,2:41.0,S. Hill enters the game for R. Stuckey,,54,37
205,2,2:28.0,C. Miles misses 3-pt jump shot from 25 ft,,54,37
206,2,2:26.0,,Defensive rebound by L. Mbah a Moute,54,37
207,2,2:18.0,,Shooting foul by C. Miles (drawn by R. Covington),54,37
208,2,2:18.0,,R. Covington makes free throw 1 of 2,54,38
209,2,2:18.0,,R. Covington makes free throw 2 of 2,54,39
210,2,2:06.0,Offensive foul by D. West (drawn by J. Sampson),,54,39
211,2,2:06.0,Turnover by D. West (offensive foul),,54,39
212,2,2:06.0,,J. Grant enters the game for R. Covington,54,39
213,2,1:47.0,,L. Mbah a Moute misses 2-pt jump shot from 16 ft,54,39
214,2,1:45.0,Defensive rebound by C. Miles,,54,39
215,2,1:30.0,D. West misses 2-pt jump shot from 11 ft,,54,39
216,2,1:27.0,,Defensive rebound by H. Thompson,54,39
217,2,1:23.0,,J. Grant misses 2-pt jump shot from 16 ft,54,39
218,2,1:20.0,Defensive rebound by G. Hill,,54,39
219,2,1:06.0,S. Hill makes 3-pt jump shot from 25 ft (assist by D. West),,57,39
220,2,0:48.0,,Shooting foul by C. Miles (drawn by J. Grant),57,39
221,2,0:48.0,,J. Grant makes free throw 1 of 2,57,40
222,2,0:48.0,,J. Grant misses free throw 2 of 2,57,40
223,2,0:46.0,Defensive rebound by D. West,,57,40
224,2,0:35.0,Personal foul by J. Sampson (drawn by G. Hill),,57,40
225,2,0:35.0,G. Hill misses free throw 1 of 2,,57,40
226,2,0:35.0,Offensive rebound by Team,,57,40
227,2,0:35.0,G. Hill makes free throw 2 of 2,,58,40
228,2,0:27.0,,J. Sampson misses 2-pt dunk at rim,58,40
229,2,0:24.0,Defensive rebound by D. West,,58,40
230,2,0:19.0,Indiana full timeout,,58,40
231,2,0:07.0,R. Hibbert misses 2-pt jump shot from 18 ft,,58,40
232,2,0:06.0,,Defensive rebound by J. Grant,58,40
233,2,0:00.0,,J. Grant misses 2-pt jump shot from 4 ft,58,40
234,2,0:00.0,,Offensive rebound by Team,58,40
235,3,11:50.0,Turnover by G. Hill (bad pass),,58,40
236,3,11:35.0,,R. Covington misses 2-pt layup from 2 ft,58,40
237,3,11:33.0,,Offensive rebound by N. Noel,58,40
238,3,11:33.0,,N. Noel makes 2-pt dunk at rim,58,42
239,3,11:17.0,G. Hill misses 2-pt layup from 1 ft,,58,42
240,3,11:15.0,,Defensive rebound by R. Covington,58,42
241,3,11:03.0,,Turnover by J. Richardson (bad pass; steal by C. Miles),58,42
242,3,10:42.0,C. Miles makes 3-pt jump shot from 25 ft (assist by S. Hill),,61,42
243,3,10:32.0,,Shooting foul by R. Hibbert (drawn by N. Noel),61,42
244,3,10:32.0,,N. Noel misses free throw 1 of 2,61,42
245,3,10:32.0,,Offensive rebound by Team,61,42
246,3,10:32.0,,N. Noel makes free throw 2 of 2,61,43
247,3,10:09.0,S. Hill misses 3-pt jump shot from 24 ft,,61,43
248,3,10:07.0,,Defensive rebound by L. Mbah a Moute,61,43
249,3,9:53.0,,Shooting foul by R. Hibbert (drawn by T. Frazier),61,43
250,3,9:53.0,,T. Frazier misses free throw 1 of 2,61,43
251,3,9:53.0,,Offensive rebound by Team,61,43
252,3,9:53.0,,T. Frazier misses free throw 2 of 2,61,43
253,3,9:52.0,Defensive rebound by S. Hill,,61,43
254,3,9:39.0,R. Hibbert makes 2-pt hook shot from 2 ft (assist by D. West),,63,43
255,3,9:26.0,,J. Richardson makes 2-pt jump shot from 15 ft (assist by R. Covington),63,45
256,3,9:14.0,D. West makes 2-pt jump shot from 19 ft (assist by G. Hill),,65,45
257,3,8:47.0,,Shooting foul by R. Hibbert (drawn by R. Covington),65,45
258,3,8:47.0,,R. Covington makes free throw 1 of 2,65,46
259,3,8:47.0,,R. Covington makes free throw 2 of 2,65,47
260,3,8:28.0,D. West makes 2-pt jump shot from 10 ft (assist by G. Hill),,67,47
261,3,8:21.0,,R. Covington misses 3-pt jump shot from 26 ft,67,47
262,3,8:19.0,Defensive rebound by D. West,,67,47
263,3,8:05.0,Personal foul by N. Noel (drawn by R. Hibbert),,67,47
264,3,8:05.0,,J. Grant enters the game for J. Richardson,67,47
265,3,8:04.0,Turnover by S. Hill (bad pass; steal by R. Covington),,67,47
266,3,8:00.0,,R. Covington makes 2-pt dunk at rim,67,49
267,3,7:44.0,G. Hill makes 2-pt jump shot from 15 ft,,69,49
268,3,7:23.0,,L. Mbah a Moute makes 3-pt jump shot from 25 ft,69,52
269,3,7:12.0,Turnover by D. West (bad pass; steal by N. Noel),,69,52
270,3,7:06.0,,Shooting foul by S. Hill (drawn by J. Grant),69,52
271,3,7:06.0,,J. Grant misses free throw 1 of 2,69,52
272,3,7:06.0,,Offensive rebound by Team,69,52
273,3,7:06.0,,J. Grant misses free throw 2 of 2,69,52
274,3,7:06.0,Defensive rebound by D. West,,69,52
275,3,6:48.0,C. Miles misses 3-pt jump shot from 25 ft,,69,52
276,3,6:47.0,,Defensive rebound by N. Noel,69,52
277,3,6:40.0,,L. Mbah a Moute makes 3-pt jump shot from 23 ft (assist by T. Frazier),69,55
278,3,6:38.0,Indiana full timeout,,69,55
279,3,6:38.0,R. Stuckey enters the game for S. Hill,,69,55
280,3,6:38.0,,J. Sampson enters the game for T. Frazier,69,55
281,3,6:25.0,G. Hill makes 2-pt jump shot from 4 ft,,71,55
282,3,6:07.0,,J. Grant misses 2-pt layup from 2 ft (block by R. Hibbert),71,55
283,3,6:04.0,Defensive rebound by C. Miles,,71,55
284,3,5:47.0,D. West makes 2-pt jump shot from 18 ft (assist by G. Hill),,73,55
285,3,5:27.0,,Turnover by L. Mbah a Moute (bad pass; steal by R. Stuckey),73,55
286,3,5:21.0,C. Miles misses 2-pt layup from 1 ft (block by N. Noel),,73,55
287,3,5:19.0,Offensive rebound by R. Hibbert,,73,55
288,3,5:19.0,R. Hibbert makes 2-pt tip-in from 1 ft,,75,55
289,3,5:19.0,,Philadelphia full timeout,75,55
290,3,5:03.0,,N. Noel misses 2-pt jump shot from 3 ft,75,55
291,3,5:01.0,Defensive rebound by G. Hill,,75,55
292,3,4:51.0,R. Hibbert misses 2-pt layup from 2 ft (block by N. Noel),,75,55
293,3,4:49.0,Offensive rebound by D. West,,75,55
294,3,4:49.0,Personal foul by R. Covington (drawn by D. West),,75,55
295,3,4:45.0,Turnover by D. West (bad pass; steal by J. Sampson),,75,55
296,3,4:45.0,,Personal foul by R. Stuckey (drawn by J. Sampson),75,55
297,3,4:45.0,,J. Sampson makes free throw 1 of 2,75,56
298,3,4:45.0,I. Mahinmi enters the game for R. Hibbert,,75,56
299,3,4:45.0,,T. Frazier enters the game for R. Covington,75,56
300,3,4:45.0,,J. Sampson makes free throw 2 of 2,75,57
301,3,4:44.0,Turnover by D. West (bad pass; steal by N. Noel),,75,57
302,3,4:33.0,,J. Sampson misses 2-pt layup from 2 ft,75,57
303,3,4:32.0,,Offensive rebound by N. Noel,75,57
304,3,4:32.0,,N. Noel makes 2-pt tip-in at rim,75,59
305,3,4:11.0,D. West misses 2-pt jump shot from 13 ft,,75,59
306,3,4:09.0,,Defensive rebound by T. Frazier,75,59
307,3,3:59.0,,T. Frazier makes 2-pt layup from 1 ft,75,61
308,3,3:42.0,Personal foul by T. Frazier (drawn by D. West),,75,61
309,3,3:42.0,,J. McGee enters the game for N. Noel,75,61
310,3,3:42.0,,H. Sims enters the game for L. Mbah a Moute,75,61
311,3,3:42.0,,H. Thompson enters the game for T. Frazier,75,61
312,3,3:42.0,C. Watson enters the game for G. Hill,,75,61
313,3,3:30.0,R. Stuckey makes 3-pt jump shot from 27 ft,,78,61
314,3,3:30.0,Shooting foul by J. Sampson (drawn by R. Stuckey),,78,61
315,3,3:30.0,R. Stuckey makes free throw 1 of 1,,79,61
316,3,3:15.0,,Turnover by H. Sims (lost ball; steal by R. Stuckey),79,61
317,3,3:11.0,R. Stuckey makes 2-pt layup from 1 ft,,81,61
318,3,2:42.0,,Turnover by Team (shot clock),81,61
319,3,2:28.0,R. Stuckey makes 2-pt jump shot from 15 ft (assist by D. West),,83,61
320,3,2:08.0,,Offensive foul by J. McGee (drawn by I. Mahinmi),83,61
321,3,2:08.0,,Turnover by J. McGee (offensive foul),83,61
322,3,2:08.0,L. Scola enters the game for C. Miles,,83,61
323,3,2:08.0,D. Rudež enters the game for D. West,,83,61
324,3,1:56.0,R. Stuckey makes 2-pt jump shot from 18 ft (assist by I. Mahinmi),,85,61
325,3,1:40.0,,J. Sampson makes 2-pt layup from 1 ft,85,63
326,3,1:23.0,Offensive foul by C. Watson (drawn by J. Sampson),,85,63
327,3,1:23.0,Turnover by C. Watson (offensive foul),,85,63
328,3,1:12.0,,Shooting foul by D. Rudež (drawn by J. Grant),85,63
329,3,1:12.0,,J. Grant makes free throw 1 of 2,85,64
330,3,1:12.0,,J. Grant makes free throw 2 of 2,85,65
331,3,1:02.0,Turnover by I. Mahinmi (offensive foul),,85,65
332,3,1:02.0,Offensive foul by I. Mahinmi (drawn by J. Grant),,85,65
333,3,1:02.0,Technical foul by I. Mahinmi,,85,65
334,3,1:02.0,,H. Sims makes technical free throw,85,66
335,3,0:51.0,,J. Sampson misses 2-pt jump shot from 3 ft,85,66
336,3,0:50.0,Defensive rebound by I. Mahinmi,,85,66
337,3,0:47.0,D. Rudež makes 2-pt layup from 1 ft (assist by C. Watson),,87,66
338,3,0:36.0,,J. Grant misses 3-pt jump shot from 22 ft,87,66
339,3,0:34.0,,Offensive rebound by J. Sampson,87,66
340,3,0:31.0,,Shooting foul by L. Scola (drawn by H. Sims),87,66
341,3,0:31.0,,H. Sims makes free throw 1 of 2,87,67
342,3,0:31.0,,H. Sims makes free throw 2 of 2,87,68
343,3,0:08.0,R. Stuckey misses 3-pt jump shot from 26 ft,,87,68
344,3,0:06.0,,Defensive rebound by J. McGee,87,68
345,3,0:01.0,,J. Grant misses 3-pt jump shot from 26 ft,87,68
346,3,0:00.0,,Offensive rebound by Team,87,68
347,4,11:49.0,,Personal foul by I. Mahinmi (drawn by J. McGee),87,68
348,4,11:49.0,,J. Richardson enters the game for H. Thompson,87,68
349,4,11:41.0,,J. Sampson makes 2-pt layup from 1 ft (assist by J. McGee),87,70
350,4,11:24.0,D. Rudež makes 3-pt jump shot from 22 ft (assist by R. Stuckey),,90,70
351,4,11:07.0,,H. Sims misses 2-pt jump shot from 15 ft,90,70
352,4,11:05.0,Defensive rebound by R. Stuckey,,90,70
353,4,10:57.0,Personal foul by J. Sampson (drawn by I. Mahinmi),,90,70
354,4,10:54.0,,T. Frazier enters the game for J. Sampson,90,70
355,4,10:54.0,R. Stuckey misses 2-pt jump shot from 16 ft,,90,70
356,4,10:48.0,,Defensive rebound by H. Sims,90,70
357,4,10:24.0,,J. McGee misses 2-pt jump shot from 15 ft,90,70
358,4,10:23.0,Defensive rebound by L. Scola,,90,70
359,4,10:15.0,C. Watson misses 3-pt jump shot from 26 ft,,90,70
360,4,10:13.0,,Defensive rebound by T. Frazier,90,70
361,4,10:05.0,,J. McGee makes 2-pt dunk at rim (assist by T. Frazier),90,72
362,4,9:46.0,R. Stuckey makes 2-pt layup from 1 ft,,92,72
363,4,9:33.0,,H. Sims misses 2-pt jump shot from 17 ft,92,72
364,4,9:32.0,Defensive rebound by C. Watson,,92,72
365,4,9:28.0,L. Scola misses 2-pt layup from 1 ft (block by H. Sims),,92,72
366,4,9:24.0,Offensive rebound by C. Watson,,92,72
367,4,9:14.0,Shooting foul by J. McGee (drawn by R. Stuckey),,92,72
368,4,9:14.0,R. Stuckey makes free throw 1 of 2,,93,72
369,4,9:14.0,,N. Noel enters the game for J. McGee,93,72
370,4,9:14.0,,R. Covington enters the game for J. Grant,93,72
371,4,9:14.0,R. Stuckey makes free throw 2 of 2,,94,72
372,4,8:59.0,,J. Richardson misses 3-pt jump shot from 25 ft,94,72
373,4,8:59.0,Defensive rebound by Team,,94,72
374,4,8:59.0,Official timeout,,94,72
375,4,8:59.0,,L. Mbah a Moute enters the game for H. Sims,94,72
376,4,8:37.0,L. Scola makes 2-pt jump shot from 13 ft (assist by C. Watson),,96,72
377,4,8:37.0,Shooting foul by N. Noel (drawn by L. Scola),,96,72
378,4,8:37.0,L. Scola makes free throw 1 of 1,,97,72
379,4,8:27.0,,T. Frazier makes 2-pt jump shot from 15 ft,97,74
380,4,8:02.0,C. Watson misses 3-pt jump shot from 25 ft,,97,74
381,4,8:00.0,,Defensive rebound by J. Richardson,97,74
382,4,7:51.0,,Personal foul by L. Scola (drawn by T. Frazier),97,74
383,4,7:40.0,,J. Richardson misses 2-pt jump shot from 5 ft,97,74
384,4,7:40.0,,Offensive rebound by Team,97,74
385,4,7:40.0,Loose ball foul by R. Stuckey (drawn by N. Noel),,97,74
