,QUARTER,TIME_REMAINING,ORLANDO_ACTION,LA LAKERS_ACTION,ORLANDO_SCORE,LA LAKERS_SCORE
86,1,2:12.0,V. Oladipo makes free throw 2 of 2,,17,24
87,1,1:57.0,,Shooting foul by L. Ridnour (drawn by R. Kelly),17,24
88,1,1:57.0,,R. Kelly makes free throw 1 of 2,17,25
89,1,1:57.0,B. Gordon enters the game for V. Oladipo,,17,25
90,1,1:57.0,,R. Kelly makes free throw 2 of 2,17,26
91,1,1:43.0,E. Fournier misses 2-pt layup from 1 ft,,17,26
92,1,1:40.0,,Defensive rebound by C. Boozer,17,26
93,1,1:29.0,,N. Young misses 3-pt jump shot from 22 ft,17,26
94,1,1:28.0,Defensive rebound by D. Dedmon,,17,26
95,1,1:18.0,D. Dedmon misses 2-pt jump shot from 4 ft (block by J. Lin),,17,26
96,1,1:16.0,Offensive rebound by D. Dedmon,,17,26
97,1,1:10.0,L. Ridnour makes 3-pt jump shot from 24 ft (assist by C. Frye),,20,26
98,1,0:57.0,,Turnover by J. Lin (bad pass; steal by D. Dedmon),20,26
99,1,0:50.0,Turnover by B. Gordon (lost ball),,20,26
100,1,0:42.0,,N. Young makes 2-pt jump shot from 21 ft (assist by J. Lin),20,28
101,1,0:27.0,Turnover by B. Gordon (lost ball; steal by J. Lin),,20,28
102,1,0:25.0,,Personal take foul by C. Frye (drawn by J. Lin),20,28
103,1,0:25.0,,J. Lin misses free throw 1 of 2,20,28
104,1,0:25.0,,Offensive rebound by Team,20,28
105,1,0:25.0,,J. Lin makes free throw 2 of 2,20,29
106,1,0:03.0,L. Ridnour misses 3-pt jump shot from 25 ft,,20,29
107,1,0:01.0,,Defensive rebound by C. Boozer,20,29
108,1,0:01.0,,R. Kelly misses 3-pt jump shot from 29 ft,20,29
109,1,0:00.0,,Offensive rebound by Team,20,29
110,2,11:47.0,Turnover by C. Frye (bad pass; steal by N. Young),,20,29
111,2,11:46.0,,Personal take foul by B. Gordon (drawn by N. Young),20,29
112,2,11:34.0,,N. Young misses 3-pt jump shot from 25 ft,20,29
113,2,11:33.0,Defensive rebound by B. Gordon,,20,29
114,2,11:26.0,Turnover by E. Payton (bad pass; steal by J. Lin),,20,29
115,2,11:12.0,,N. Young makes 2-pt layup from 1 ft,20,31
116,2,10:52.0,C. Frye makes 3-pt jump shot from 25 ft (assist by E. Fournier),,23,31
117,2,10:31.0,,C. Boozer makes 2-pt jump shot from 8 ft,23,33
118,2,10:22.0,Shooting foul by J. Lin (drawn by B. Gordon),,23,33
119,2,10:22.0,B. Gordon makes free throw 1 of 2,,24,33
120,2,10:22.0,B. Gordon makes free throw 2 of 2,,25,33
121,2,10:09.0,,N. Young misses 2-pt jump shot from 13 ft,25,33
122,2,10:07.0,,Offensive rebound by Team,25,33
123,2,10:03.0,,J. Lin misses 2-pt layup from 1 ft (block by E. Payton),25,33
124,2,10:01.0,Defensive rebound by C. Frye,,25,33
125,2,9:54.0,B. Gordon misses 2-pt jump shot from 5 ft,,25,33
126,2,9:53.0,,Defensive rebound by C. Boozer,25,33
127,2,9:46.0,,N. Young misses 3-pt jump shot from 24 ft,25,33
128,2,9:45.0,,Offensive rebound by R. Sacre,25,33
129,2,9:41.0,,J. Lin misses 3-pt jump shot from 24 ft,25,33
130,2,9:40.0,,Offensive rebound by R. Sacre,25,33
131,2,9:36.0,,N. Young misses 3-pt jump shot from 24 ft,25,33
132,2,9:34.0,,Offensive rebound by C. Boozer,25,33
133,2,9:31.0,,C. Boozer makes 2-pt jump shot from 11 ft,25,35
134,2,9:31.0,Orlando full timeout,,25,35
135,2,9:31.0,K. O'Quinn enters the game for N. Vučević,,25,35
136,2,9:31.0,L. Ridnour enters the game for E. Payton,,25,35
137,2,9:31.0,T. Harris enters the game for C. Frye,,25,35
138,2,9:31.0,A. Nicholson enters the game for E. Fournier,,25,35
139,2,9:31.0,V. Oladipo enters the game for B. Gordon,,25,35
140,2,9:14.0,A. Nicholson makes 3-pt jump shot from 24 ft (assist by V. Oladipo),,28,35
141,2,8:51.0,,R. Sacre misses 2-pt hook shot from 6 ft,28,35
142,2,8:49.0,Defensive rebound by A. Nicholson,,28,35
143,2,8:37.0,A. Nicholson misses 2-pt layup from 2 ft,,28,35
144,2,8:36.0,,Defensive rebound by Team,28,35
145,2,8:23.0,,J. Clarkson makes 2-pt jump shot from 12 ft,28,37
146,2,8:10.0,V. Oladipo misses 2-pt layup from 1 ft,,28,37
147,2,8:09.0,,Defensive rebound by R. Sacre,28,37
148,2,8:05.0,,Turnover by J. Clarkson (lost ball; steal by V. Oladipo),28,37
149,2,8:02.0,Shooting foul by R. Sacre (drawn by V. Oladipo),,28,37
150,2,8:02.0,V. Oladipo makes free throw 1 of 2,,29,37
151,2,8:02.0,,E. Davis enters the game for C. Boozer,29,37
152,2,8:02.0,V. Oladipo makes free throw 2 of 2,,30,37
153,2,7:45.0,,E. Davis misses 2-pt layup from 2 ft,30,37
154,2,7:43.0,,Offensive rebound by J. Clarkson,30,37
155,2,7:42.0,,Shooting foul by K. O'Quinn (drawn by R. Sacre),30,37
156,2,7:42.0,,R. Sacre misses free throw 1 of 2,30,37
157,2,7:42.0,,Offensive rebound by Team,30,37
158,2,7:42.0,,R. Sacre makes free throw 2 of 2,30,38
159,2,7:26.0,V. Oladipo misses 2-pt layup from 2 ft,,30,38
160,2,7:23.0,Offensive rebound by V. Oladipo,,30,38
161,2,7:23.0,V. Oladipo makes 2-pt tip-in at rim,,32,38
162,2,7:03.0,,R. Sacre misses 2-pt layup from 2 ft,32,38
163,2,7:02.0,Defensive rebound by T. Harris,,32,38
164,2,6:49.0,Offensive foul by K. O'Quinn (drawn by J. Clarkson),,32,38
165,2,6:49.0,Turnover by K. O'Quinn (offensive foul),,32,38
166,2,6:49.0,,W. Ellington enters the game for J. Clarkson,32,38
167,2,6:49.0,,R. Price enters the game for J. Lin,32,38
168,2,6:49.0,,J. Hill enters the game for R. Sacre,32,38
169,2,6:37.0,,N. Young misses 2-pt jump shot from 15 ft,32,38
170,2,6:33.0,Defensive rebound by K. O'Quinn,,32,38
171,2,6:27.0,K. O'Quinn misses 2-pt jump shot from 11 ft,,32,38
172,2,6:25.0,,Defensive rebound by E. Davis,32,38
173,2,6:05.0,,N. Young misses 3-pt jump shot from 26 ft,32,38
174,2,6:04.0,,Offensive rebound by E. Davis,32,38
175,2,6:02.0,,Offensive foul by N. Young (drawn by L. Ridnour),32,38
176,2,6:02.0,,Turnover by N. Young (offensive foul),32,38
177,2,6:02.0,,R. Kelly enters the game for N. Young,32,38
178,2,5:47.0,A. Nicholson misses 3-pt jump shot from 22 ft,,32,38
179,2,5:46.0,,Defensive rebound by R. Kelly,32,38
180,2,5:27.0,,J. Hill misses 2-pt jump shot from 3 ft (block by A. Nicholson),32,38
181,2,5:19.0,,Offensive rebound by E. Davis,32,38
182,2,5:19.0,,E. Davis makes 2-pt layup at rim,32,40
183,2,5:19.0,Orlando full timeout,,32,40
184,2,5:19.0,Official timeout,,32,40
185,2,5:07.0,T. Harris makes 2-pt jump shot from 3 ft,,34,40
186,2,4:51.0,,R. Kelly misses 2-pt jump shot from 22 ft,34,40
187,2,4:51.0,Defensive rebound by Team,,34,40
188,2,4:44.0,L. Ridnour makes 2-pt layup from 2 ft,,36,40
189,2,4:29.0,,J. Hill makes 2-pt jump shot from 16 ft,36,42
190,2,4:16.0,T. Harris makes 2-pt jump shot from 14 ft,,38,42
191,2,3:58.0,,W. Ellington misses 2-pt jump shot from 18 ft,38,42
192,2,3:56.0,Defensive rebound by T. Harris,,38,42
193,2,3:41.0,T. Harris misses 3-pt jump shot from 24 ft,,38,42
194,2,3:40.0,,Defensive rebound by J. Hill,38,42
195,2,3:27.0,,Shooting foul by A. Nicholson (drawn by J. Hill),38,42
196,2,3:27.0,,J. Hill misses free throw 1 of 2,38,42
197,2,3:27.0,,Offensive rebound by Team,38,42
198,2,3:27.0,,J. Hill makes free throw 2 of 2,38,43
199,2,3:15.0,L. Ridnour makes 2-pt jump shot from 14 ft,,40,43
200,2,3:05.0,,R. Price makes 2-pt jump shot from 18 ft,40,45
201,2,2:55.0,T. Harris misses 3-pt jump shot from 23 ft,,40,45
202,2,2:53.0,,Defensive rebound by W. Ellington,40,45
203,2,2:44.0,,Offensive foul by R. Price (drawn by A. Nicholson),40,45
204,2,2:44.0,,Turnover by R. Price (offensive foul),40,45
205,2,2:44.0,,LA Lakers full timeout,40,45
206,2,2:44.0,,J. Lin enters the game for R. Price,40,45
207,2,2:30.0,T. Harris misses 2-pt jump shot from 6 ft,,40,45
208,2,2:29.0,,Defensive rebound by R. Kelly,40,45
209,2,2:16.0,,J. Lin misses 2-pt layup from 2 ft (block by A. Nicholson),40,45
210,2,2:14.0,,Offensive rebound by E. Davis,40,45
211,2,2:10.0,,E. Davis makes 2-pt jump shot from 4 ft,40,47
212,2,2:02.0,Turnover by L. Ridnour (bad pass; steal by J. Lin),,40,47
213,2,2:02.0,,Personal foul by L. Ridnour (drawn by J. Hill),40,47
214,2,1:48.0,,W. Ellington misses 2-pt jump shot from 18 ft,40,47
215,2,1:46.0,Defensive rebound by K. O'Quinn,,40,47
216,2,1:38.0,Shooting foul by J. Hill (drawn by V. Oladipo),,40,47
217,2,1:38.0,V. Oladipo makes free throw 1 of 2,,41,47
218,2,1:38.0,V. Oladipo makes free throw 2 of 2,,42,47
219,2,1:19.0,,J. Lin makes 3-pt jump shot from 25 ft (assist by E. Davis),42,50
220,2,0:57.0,L. Ridnour misses 2-pt jump shot from 16 ft,,42,50
221,2,0:56.0,,Defensive rebound by E. Davis,42,50
222,2,0:49.0,,R. Kelly makes 3-pt jump shot from 23 ft (assist by J. Lin),42,53
223,2,0:41.0,Turnover by L. Ridnour (lost ball; steal by J. Lin),,42,53
224,2,0:40.0,,Personal take foul by A. Nicholson (drawn by J. Lin),42,53
225,2,0:40.0,,J. Lin misses free throw 1 of 2,42,53
226,2,0:40.0,,Offensive rebound by Team,42,53
227,2,0:40.0,,J. Lin makes free throw 2 of 2,42,54
228,2,0:30.0,T. Harris makes 3-pt jump shot from 23 ft (assist by V. Oladipo),,45,54
229,2,0:10.0,,J. Hill misses 2-pt jump shot from 21 ft,45,54
230,2,0:08.0,Defensive rebound by A. Nicholson,,45,54
231,2,0:01.0,A. Nicholson misses 3-pt jump shot from 24 ft,,45,54
232,2,0:00.0,,Defensive rebound by J. Lin,45,54
233,3,11:48.0,Personal foul by R. Kelly (drawn by T. Harris),,45,54
234,3,11:37.0,Turnover by T. Harris (lost ball; steal by R. Kelly),,45,54
235,3,11:18.0,,W. Ellington makes 2-pt jump shot from 11 ft (assist by J. Hill),45,56
236,3,11:09.0,N. Vučević makes 2-pt jump shot from 15 ft (assist by E. Payton),,47,56
237,3,10:51.0,,W. Ellington makes 2-pt jump shot from 16 ft,47,58
238,3,10:37.0,T. Harris makes 2-pt jump shot from 16 ft (assist by K. O'Quinn),,49,58
239,3,10:16.0,,J. Hill misses 2-pt jump shot from 12 ft,49,58
240,3,10:15.0,Defensive rebound by V. Oladipo,,49,58
241,3,10:07.0,Turnover by V. Oladipo (lost ball; steal by R. Price),,49,58
242,3,10:02.0,,R. Price misses 2-pt jump shot from 15 ft,49,58
243,3,10:00.0,,Offensive rebound by J. Hill,49,58
244,3,9:40.0,,R. Kelly misses 2-pt jump shot from 11 ft,49,58
245,3,9:39.0,Defensive rebound by N. Vučević,,49,58
246,3,9:24.0,N. Vučević misses 2-pt jump shot from 16 ft,,49,58
247,3,9:23.0,,Defensive rebound by R. Kelly,49,58
248,3,9:08.0,,E. Davis misses 2-pt jump shot from 11 ft,49,58
249,3,9:07.0,Defensive rebound by E. Payton,,49,58
250,3,8:59.0,E. Payton misses 2-pt jump shot from 8 ft,,49,58
251,3,8:56.0,,Defensive rebound by E. Davis,49,58
252,3,8:51.0,,E. Davis makes 2-pt dunk at rim (assist by R. Kelly),49,60
253,3,8:37.0,V. Oladipo makes 2-pt dunk at rim (assist by N. Vučević),,51,60
254,3,8:14.0,,J. Hill misses 2-pt jump shot from 4 ft,51,60
255,3,8:13.0,,Offensive rebound by E. Davis,51,60
256,3,8:10.0,,E. Davis makes 2-pt tip-in from 1 ft,51,62
257,3,8:01.0,N. Vučević misses 2-pt hook shot from 3 ft,,51,62
258,3,8:00.0,,Defensive rebound by J. Hill,51,62
259,3,7:43.0,,R. Price misses 3-pt jump shot from 24 ft,51,62
260,3,7:42.0,Defensive rebound by K. O'Quinn,,51,62
261,3,7:32.0,Shooting foul by R. Price (drawn by V. Oladipo),,51,62
262,3,7:32.0,V. Oladipo misses free throw 1 of 2,,51,62
263,3,7:32.0,Offensive rebound by Team,,51,62
264,3,7:32.0,V. Oladipo misses free throw 2 of 2,,51,62
265,3,7:32.0,,Defensive rebound by J. Hill,51,62
266,3,7:09.0,,J. Hill misses 2-pt jump shot from 11 ft,51,62
267,3,7:08.0,Defensive rebound by K. O'Quinn,,51,62
268,3,6:43.0,T. Harris misses 2-pt layup from 2 ft,,51,62
269,3,6:41.0,,Defensive rebound by R. Kelly,51,62
270,3,6:30.0,,Turnover by J. Hill (bad pass; steal by E. Payton),51,62
271,3,6:26.0,E. Payton makes 2-pt layup from 1 ft,,53,62
272,3,6:11.0,,J. Hill makes 2-pt layup from 2 ft (assist by R. Price),53,64
273,3,6:05.0,E. Payton misses 2-pt layup from 2 ft,,53,64
274,3,6:05.0,,Defensive rebound by Team,53,64
275,3,6:05.0,Loose ball foul by N. Vučević (drawn by J. Hill),,53,64
276,3,5:55.0,,Turnover by R. Price (lost ball; steal by T. Harris),53,64
277,3,5:51.0,N. Vučević makes 2-pt dunk at rim (assist by T. Harris),,55,64
278,3,5:25.0,,R. Price misses 2-pt jump shot from 14 ft (block by E. Payton),55,64
279,3,5:24.0,Defensive rebound by N. Vučević,,55,64
280,3,5:20.0,V. Oladipo makes 2-pt dunk at rim (assist by T. Harris),,57,64
281,3,5:12.0,,LA Lakers full timeout,57,64
282,3,5:12.0,,C. Boozer enters the game for E. Davis,57,64
283,3,5:12.0,,T. Black enters the game for J. Hill,57,64
284,3,5:12.0,,J. Lin enters the game for R. Price,57,64
285,3,5:05.0,,Turnover by J. Lin (bad pass),57,64
286,3,4:52.0,T. Harris misses 2-pt jump shot from 17 ft,,57,64
287,3,4:51.0,,Defensive rebound by C. Boozer,57,64
288,3,4:27.0,,W. Ellington misses 3-pt jump shot from 23 ft,57,64
289,3,4:26.0,Defensive rebound by K. O'Quinn,,57,64
290,3,4:14.0,V. Oladipo misses 2-pt jump shot from 18 ft,,57,64
291,3,4:12.0,,Defensive rebound by R. Kelly,57,64
292,3,3:51.0,,Turnover by J. Lin (bad pass),57,64
293,3,3:51.0,E. Fournier enters the game for E. Payton,,57,64
294,3,3:41.0,Shooting foul by C. Boozer (drawn by V. Oladipo),,57,64
295,3,3:41.0,V. Oladipo makes free throw 1 of 2,,58,64
296,3,3:41.0,L. Ridnour enters the game for T. Harris,,58,64
297,3,3:41.0,V. Oladipo misses free throw 2 of 2,,58,64
298,3,3:40.0,,Defensive rebound by T. Black,58,64
299,3,3:19.0,,R. Kelly misses 2-pt jump shot from 13 ft,58,64
300,3,3:18.0,,Offensive rebound by T. Black,58,64
301,3,3:14.0,,J. Lin misses 3-pt jump shot from 24 ft,58,64
302,3,3:14.0,Defensive rebound by Team,,58,64
303,3,3:14.0,,N. Young enters the game for W. Ellington,58,64
304,3,2:52.0,K. O'Quinn misses 2-pt jump shot from 17 ft,,58,64
305,3,2:51.0,,Defensive rebound by T. Black,58,64
306,3,2:44.0,,Shooting foul by V. Oladipo (drawn by N. Young),58,64
307,3,2:44.0,Orlando full timeout,,58,64
308,3,2:44.0,C. Frye enters the game for K. O'Quinn,,58,64
309,3,2:44.0,,N. Young makes free throw 1 of 3,58,65
310,3,2:44.0,,N. Young makes free throw 2 of 3,58,66
311,3,2:44.0,,N. Young makes free throw 3 of 3,58,67
312,3,2:22.0,N. Vučević misses 2-pt hook shot from 8 ft,,58,67
313,3,2:20.0,,Defensive rebound by C. Boozer,58,67
314,3,2:01.0,,Shooting foul by C. Frye (drawn by J. Lin),58,67
315,3,2:01.0,,J. Lin makes free throw 1 of 2,58,68
316,3,2:01.0,A. Nicholson enters the game for N. Vučević,,58,68
317,3,2:01.0,T. Harris enters the game for V. Oladipo,,58,68
318,3,2:01.0,,J. Lin makes free throw 2 of 2,58,69
319,3,1:49.0,E. Fournier makes 2-pt jump shot from 3 ft,,60,69
320,3,1:32.0,,N. Young misses 3-pt jump shot from 25 ft,60,69
321,3,1:31.0,Defensive rebound by T. Harris,,60,69
322,3,1:24.0,E. Fournier makes 2-pt layup at rim (assist by T. Harris),,62,69
323,3,1:03.0,,T. Black makes 2-pt hook shot from 5 ft (assist by J. Lin),62,71
324,3,0:47.0,A. Nicholson makes 2-pt layup from 2 ft (assist by C. Frye),,64,71
325,3,0:34.0,,Personal foul by C. Frye (drawn by J. Lin),64,71
326,3,0:28.0,,J. Lin misses 2-pt layup from 2 ft,64,71
327,3,0:27.0,,Offensive rebound by T. Black,64,71
328,3,0:27.0,,T. Black makes 2-pt tip-in from 1 ft,64,73
329,3,0:08.0,C. Frye makes 3-pt jump shot from 25 ft (assist by L. Ridnour),,67,73
330,4,11:50.0,,Personal foul by A. Nicholson (drawn by C. Boozer),67,73
331,4,11:50.0,,Violation by Team (jump ball),67,73
332,4,11:41.0,Personal foul by N. Young (drawn by C. Frye),,67,73
333,4,11:41.0,Offensive foul by C. Frye (drawn by T. Black),,67,73
334,4,11:41.0,Turnover by C. Frye (offensive foul),,67,73
335,4,11:41.0,Orlando full timeout,,67,73
336,4,11:32.0,,Turnover by N. Young (bad pass; steal by C. Frye),67,73
337,4,11:26.0,Personal foul by T. Black (drawn by C. Frye),,67,73
338,4,11:21.0,E. Fournier makes 2-pt layup from 1 ft,,69,73
339,4,11:21.0,Shooting foul by J. Clarkson (drawn by E. Fournier),,69,73
340,4,11:21.0,E. Fournier makes free throw 1 of 1,,70,73
341,4,10:57.0,,J. Lin makes 2-pt jump shot from 16 ft,70,75
342,4,10:41.0,E. Fournier misses 2-pt jump shot from 18 ft,,70,75
343,4,10:40.0,,Defensive rebound by T. Black,70,75
344,4,10:28.0,,C. Boozer misses 2-pt jump shot from 6 ft,70,75
345,4,10:27.0,,Offensive rebound by T. Black,70,75
346,4,10:26.0,,Shooting foul by A. Nicholson (drawn by T. Black),70,75
347,4,10:26.0,,T. Black makes 2-pt layup from 2 ft,70,77
348,4,10:26.0,,W. Ellington enters the game for J. Clarkson,70,77
349,4,10:26.0,,T. Black makes free throw 1 of 1,70,78
350,4,10:18.0,Offensive foul by A. Nicholson (drawn by J. Lin),,70,78
351,4,10:18.0,Turnover by A. Nicholson (offensive foul),,70,78
352,4,10:18.0,N. Vučević enters the game for A. Nicholson,,70,78
353,4,10:02.0,,C. Boozer misses 2-pt layup from 2 ft,70,78
354,4,10:01.0,Defensive rebound by L. Ridnour,,70,78
355,4,9:51.0,Personal foul by T. Black (drawn by E. Fournier),,70,78
356,4,9:41.0,E. Fournier misses 2-pt layup at rim (block by C. Boozer),,70,78
357,4,9:39.0,,Defensive rebound by C. Boozer,70,78
358,4,9:39.0,,Shooting foul by L. Ridnour (drawn by N. Young),70,78
359,4,9:39.0,,N. Young makes free throw 1 of 2,70,79
360,4,9:39.0,,N. Young makes free throw 2 of 2,70,80
361,4,9:28.0,L. Ridnour misses 2-pt jump shot from 18 ft,,70,80
362,4,9:27.0,,Defensive rebound by C. Boozer,70,80
363,4,9:17.0,,J. Lin makes 2-pt layup from 1 ft,70,82
364,4,9:07.0,Offensive foul by N. Vučević (drawn by T. Black),,70,82
365,4,9:07.0,Turnover by N. Vučević (offensive foul),,70,82
366,4,9:07.0,V. Oladipo enters the game for L. Ridnour,,70,82
367,4,8:54.0,,N. Young misses 2-pt jump shot from 19 ft,70,82
368,4,8:53.0,Defensive rebound by N. Vučević,,70,82
369,4,8:42.0,T. Harris makes 2-pt layup from 1 ft,,72,82
370,4,8:24.0,,Shooting foul by V. Oladipo (drawn by J. Lin),72,82
371,4,8:24.0,,J. Lin misses free throw 1 of 2,72,82
372,4,8:24.0,,Offensive rebound by Team,72,82
373,4,8:24.0,,J. Lin misses free throw 2 of 2,72,82
374,4,8:23.0,Defensive rebound by N. Vučević,,72,82
375,4,8:07.0,N. Vučević misses 2-pt layup from 2 ft,,72,82
376,4,8:06.0,,Defensive rebound by J. Lin,72,82
377,4,7:59.0,,N. Young misses 2-pt jump shot from 14 ft,72,82
378,4,7:57.0,,Offensive rebound by Team,72,82
379,4,7:57.0,E. Payton enters the game for E. Fournier,,72,82
380,4,7:52.0,,W. Ellington misses 3-pt jump shot from 24 ft,72,82
381,4,7:51.0,,Offensive rebound by T. Black,72,82
382,4,7:37.0,,N. Young misses 2-pt jump shot from 9 ft,72,82
383,4,7:36.0,Defensive rebound by C. Frye,,72,82
384,4,7:23.0,N. Vučević misses 2-pt layup from 1 ft (block by J. Lin),,72,82
385,4,7:22.0,Offensive rebound by N. Vučević,,72,82
386,4,7:22.0,Shooting foul by C. Boozer (drawn by N. Vučević),,72,82
387,4,7:22.0,N. Vučević makes free throw 1 of 2,,73,82
388,4,7:22.0,N. Vučević makes free throw 2 of 2,,74,82
389,4,7:09.0,,Personal foul by T. Harris (drawn by T. Black),74,82
390,4,7:09.0,,T. Black makes free throw 1 of 2,74,83
