,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,MINNESOTA_ACTION,NEW ORLEANS_SCORE,MINNESOTA_SCORE
72,1,2:59.0,New Orleans full timeout,,18,13
73,1,2:40.0,,J. Hamilton makes 2-pt layup at rim (assist by R. Hummel),18,15
74,1,2:19.0,N. Cole misses 3-pt jump shot from 25 ft,,18,15
75,1,2:18.0,Offensive rebound by A. Ajinça,,18,15
76,1,2:15.0,A. Ajinça misses 2-pt hook shot from 5 ft,,18,15
77,1,2:14.0,,Defensive rebound by C. Budinger,18,15
78,1,2:04.0,,C. Budinger makes 3-pt jump shot from 26 ft (assist by A. Wiggins),18,18
79,1,1:48.0,T. Evans makes 2-pt jump shot from 20 ft (assist by A. Ajinça),,20,18
80,1,1:26.0,,Z. LaVine misses 2-pt jump shot from 19 ft,20,18
81,1,1:24.0,Defensive rebound by A. Davis,,20,18
82,1,1:15.0,Turnover by T. Evans (bad pass),,20,18
83,1,1:15.0,R. Anderson enters the game for A. Davis,,20,18
84,1,1:15.0,T. Douglas enters the game for T. Evans,,20,18
85,1,1:03.0,,R. Hummel makes 2-pt jump shot from 20 ft (assist by Z. LaVine),20,20
86,1,0:38.0,N. Cole misses 2-pt jump shot from 14 ft,,20,20
87,1,0:37.0,,Defensive rebound by Z. LaVine,20,20
88,1,0:28.0,,C. Budinger misses 2-pt layup from 1 ft (block by D. Cunningham),20,20
89,1,0:26.0,Defensive rebound by D. Cunningham,,20,20
90,1,0:05.0,D. Cunningham makes 2-pt hook shot from 6 ft,,22,20
91,1,0:00.0,,Z. LaVine misses 3-pt jump shot from 25 ft,22,20
92,1,0:00.0,,Offensive rebound by Team,22,20
93,2,11:35.0,,A. Wiggins misses 2-pt jump shot from 13 ft,22,20
94,2,11:34.0,Defensive rebound by R. Anderson,,22,20
95,2,11:25.0,Personal foul by A. Wiggins (drawn by N. Cole),,22,20
96,2,11:25.0,,A. Onuaku enters the game for J. Hamilton,22,20
97,2,11:12.0,A. Ajinça misses 2-pt jump shot from 8 ft,,22,20
98,2,11:12.0,,Defensive rebound by A. Onuaku,22,20
99,2,11:02.0,,R. Hummel misses 2-pt jump shot from 20 ft,22,20
100,2,11:00.0,,Offensive rebound by A. Wiggins,22,20
101,2,10:47.0,,A. Wiggins misses 2-pt jump shot from 5 ft,22,20
102,2,10:46.0,Defensive rebound by A. Ajinça,,22,20
103,2,10:34.0,D. Cunningham makes 2-pt jump shot from 19 ft (assist by T. Douglas),,24,20
104,2,10:34.0,Away from play foul by A. Onuaku (drawn by A. Ajinça),,24,20
105,2,10:34.0,A. Ajinça makes free throw 1 of 1,,25,20
106,2,10:21.0,,Turnover by L. Brown (bad pass),25,20
107,2,10:01.0,R. Anderson misses 2-pt jump shot from 4 ft,,25,20
108,2,10:00.0,,Defensive rebound by R. Hummel,25,20
109,2,9:51.0,,Turnover by L. Brown (step out of bounds),25,20
110,2,9:30.0,R. Anderson misses 2-pt jump shot from 3 ft (block by A. Onuaku),,25,20
111,2,9:28.0,,Defensive rebound by R. Hummel,25,20
112,2,9:09.0,,A. Onuaku makes 2-pt hook shot from 6 ft (assist by C. Budinger),25,22
113,2,9:03.0,Personal foul by L. Brown (drawn by N. Cole),,25,22
114,2,9:03.0,,Z. LaVine enters the game for A. Wiggins,25,22
115,2,8:49.0,D. Cunningham misses 3-pt jump shot from 23 ft,,25,22
116,2,8:48.0,,Defensive rebound by L. Brown,25,22
117,2,8:42.0,,Z. LaVine misses 2-pt jump shot from 7 ft,25,22
118,2,8:40.0,Defensive rebound by A. Ajinça,,25,22
119,2,8:35.0,Shooting foul by R. Hummel (drawn by D. Cunningham),,25,22
120,2,8:35.0,New Orleans full timeout,,25,22
121,2,8:35.0,D. Cunningham makes free throw 1 of 2,,26,22
122,2,8:35.0,D. Cunningham misses free throw 2 of 2,,26,22
123,2,8:34.0,,Defensive rebound by R. Hummel,26,22
124,2,8:23.0,,Z. LaVine makes 2-pt layup from 2 ft,26,24
125,2,8:01.0,N. Cole misses 2-pt jump shot from 15 ft,,26,24
126,2,8:00.0,,Defensive rebound by A. Onuaku,26,24
127,2,7:41.0,,Shooting foul by N. Cole (drawn by Z. LaVine),26,24
128,2,7:41.0,,Z. LaVine makes free throw 1 of 2,26,25
129,2,7:41.0,,Z. LaVine makes free throw 2 of 2,26,26
130,2,7:27.0,A. Ajinça misses 2-pt jump shot from 15 ft,,26,26
131,2,7:26.0,,Defensive rebound by Z. LaVine,26,26
132,2,7:24.0,A. Davis enters the game for A. Ajinça,,26,26
133,2,7:24.0,Q. Pondexter enters the game for D. Cunningham,,26,26
134,2,7:16.0,,Z. LaVine misses 2-pt jump shot from 7 ft,26,26
135,2,7:15.0,,Offensive rebound by Team,26,26
136,2,7:15.0,Loose ball foul by N. Cole (drawn by R. Hummel),,26,26
137,2,7:15.0,,A. Payne enters the game for A. Onuaku,26,26
138,2,7:15.0,,Minnesota full timeout,26,26
139,2,7:02.0,,L. Brown misses 3-pt jump shot from 25 ft,26,26
140,2,7:01.0,Defensive rebound by Team,,26,26
141,2,6:40.0,A. Davis makes 2-pt jump shot from 14 ft (assist by N. Cole),,28,26
142,2,6:29.0,,Personal foul by T. Douglas (drawn by Z. LaVine),28,26
143,2,6:29.0,E. Gordon enters the game for T. Douglas,,28,26
144,2,6:29.0,,A. Wiggins enters the game for C. Budinger,28,26
145,2,6:16.0,,A. Wiggins misses 2-pt jump shot from 8 ft,28,26
146,2,6:15.0,Defensive rebound by A. Davis,,28,26
147,2,6:06.0,N. Cole makes 2-pt jump shot from 21 ft,,30,26
148,2,5:44.0,,A. Payne misses 2-pt layup at rim,30,26
149,2,5:42.0,Defensive rebound by Q. Pondexter,,30,26
150,2,5:28.0,N. Cole makes 3-pt jump shot from 22 ft (assist by A. Davis),,33,26
151,2,5:09.0,,A. Wiggins makes 2-pt dunk at rim,33,28
152,2,5:01.0,Turnover by N. Cole (offensive foul),,33,28
153,2,5:01.0,Offensive foul by N. Cole (drawn by L. Brown),,33,28
154,2,5:01.0,T. Evans enters the game for N. Cole,,33,28
155,2,4:50.0,,R. Hummel makes 2-pt jump shot from 17 ft (assist by Z. LaVine),33,30
156,2,4:36.0,E. Gordon makes 2-pt jump shot from 19 ft,,35,30
157,2,4:24.0,,Z. LaVine misses 2-pt jump shot from 20 ft,35,30
158,2,4:23.0,,Offensive rebound by Team,35,30
159,2,4:23.0,Loose ball foul by R. Anderson (drawn by R. Hummel),,35,30
160,2,4:08.0,,Turnover by Z. LaVine (bad pass; steal by T. Evans),35,30
161,2,4:01.0,Q. Pondexter misses 3-pt jump shot from 22 ft,,35,30
162,2,4:00.0,,Defensive rebound by R. Hummel,35,30
163,2,3:45.0,,A. Payne misses 2-pt jump shot from 11 ft,35,30
164,2,3:44.0,Defensive rebound by Q. Pondexter,,35,30
165,2,3:44.0,New Orleans full timeout,,35,30
166,2,3:44.0,Ö. Aşık enters the game for R. Anderson,,35,30
167,2,3:30.0,E. Gordon makes 3-pt jump shot from 25 ft (assist by A. Davis),,38,30
168,2,3:11.0,,Z. LaVine makes 2-pt layup at rim,38,32
169,2,2:56.0,Turnover by T. Evans (bad pass),,38,32
170,2,2:56.0,,C. Budinger enters the game for L. Brown,38,32
171,2,2:44.0,,A. Wiggins misses 2-pt jump shot from 5 ft (block by A. Davis),38,32
172,2,2:42.0,Defensive rebound by Ö. Aşık,,38,32
173,2,2:39.0,Shooting foul by R. Hummel (drawn by T. Evans),,38,32
174,2,2:39.0,T. Evans makes free throw 1 of 2,,39,32
175,2,2:39.0,,J. Hamilton enters the game for R. Hummel,39,32
176,2,2:39.0,T. Evans makes free throw 2 of 2,,40,32
177,2,2:22.0,,A. Payne misses 2-pt dunk at rim (block by A. Davis),40,32
178,2,2:21.0,Defensive rebound by Team,,40,32
179,2,2:07.0,Ö. Aşık misses 2-pt jump shot from 4 ft (block by J. Hamilton),,40,32
180,2,2:06.0,Offensive rebound by Team,,40,32
181,2,2:04.0,Shooting foul by A. Payne (drawn by A. Davis),,40,32
182,2,2:04.0,A. Davis makes free throw 1 of 2,,41,32
183,2,2:04.0,A. Davis makes free throw 2 of 2,,42,32
184,2,1:52.0,,Z. LaVine makes 2-pt jump shot from 15 ft,42,34
185,2,1:30.0,Shooting foul by C. Budinger (drawn by E. Gordon),,42,34
186,2,1:30.0,E. Gordon makes free throw 1 of 2,,43,34
187,2,1:30.0,,Minnesota full timeout,43,34
188,2,1:30.0,E. Gordon makes free throw 2 of 2,,44,34
189,2,1:11.0,,J. Hamilton misses 3-pt jump shot from 25 ft,44,34
190,2,1:10.0,Defensive rebound by T. Evans,,44,34
191,2,1:04.0,E. Gordon misses 3-pt jump shot from 24 ft,,44,34
192,2,1:02.0,Offensive rebound by A. Davis,,44,34
193,2,0:52.0,Ö. Aşık misses 2-pt layup from 1 ft,,44,34
194,2,0:51.0,Offensive rebound by A. Davis,,44,34
195,2,0:51.0,A. Davis makes 2-pt tip-in from 1 ft,,46,34
196,2,0:38.0,,Turnover by Z. LaVine (bad pass; steal by A. Davis),46,34
197,2,0:35.0,T. Evans makes 2-pt layup at rim,,48,34
198,2,0:35.0,Shooting foul by Z. LaVine (drawn by T. Evans),,48,34
199,2,0:35.0,T. Evans makes free throw 1 of 1,,49,34
200,2,0:12.0,,C. Budinger misses 3-pt jump shot from 23 ft,49,34
201,2,0:11.0,,Offensive rebound by Team,49,34
202,2,0:11.0,Loose ball foul by Q. Pondexter (drawn by J. Hamilton),,49,34
203,2,0:11.0,,J. Hamilton misses free throw 1 of 2,49,34
204,2,0:11.0,,Offensive rebound by Team,49,34
205,2,0:11.0,,J. Hamilton makes free throw 2 of 2,49,35
206,2,0:01.0,Shooting foul by Z. LaVine (drawn by T. Evans),,49,35
207,2,0:01.0,T. Evans misses free throw 1 of 2,,49,35
208,2,0:01.0,Offensive rebound by Team,,49,35
209,2,0:01.0,T. Evans makes free throw 2 of 2,,50,35
210,3,11:47.0,,A. Payne misses 2-pt jump shot from 15 ft,50,35
211,3,11:46.0,Defensive rebound by A. Davis,,50,35
212,3,11:22.0,T. Evans misses 2-pt jump shot from 20 ft,,50,35
213,3,11:21.0,,Defensive rebound by A. Payne,50,35
214,3,11:05.0,,Shooting foul by Q. Pondexter (drawn by C. Budinger),50,35
215,3,11:05.0,,C. Budinger makes free throw 1 of 2,50,36
216,3,11:05.0,,C. Budinger makes free throw 2 of 2,50,37
217,3,10:54.0,T. Evans misses 2-pt jump shot from 4 ft,,50,37
218,3,10:53.0,,Defensive rebound by J. Hamilton,50,37
219,3,10:39.0,,Turnover by C. Budinger (bad pass; steal by A. Davis),50,37
220,3,10:31.0,E. Gordon misses 3-pt jump shot from 24 ft,,50,37
221,3,10:30.0,Offensive rebound by T. Evans,,50,37
222,3,10:26.0,Q. Pondexter misses 3-pt jump shot from 24 ft,,50,37
223,3,10:26.0,,Defensive rebound by C. Budinger,50,37
224,3,10:14.0,,A. Wiggins makes 2-pt jump shot from 7 ft (assist by Z. LaVine),50,39
225,3,9:59.0,Shooting foul by A. Payne (drawn by A. Davis),,50,39
226,3,9:59.0,A. Davis makes free throw 1 of 2,,51,39
227,3,9:59.0,A. Davis makes free throw 2 of 2,,52,39
228,3,9:43.0,,A. Payne misses 2-pt jump shot from 6 ft,52,39
229,3,9:43.0,,Offensive rebound by Team,52,39
230,3,9:43.0,Loose ball foul by Q. Pondexter (drawn by A. Wiggins),,52,39
231,3,9:43.0,D. Cunningham enters the game for Q. Pondexter,,52,39
232,3,9:36.0,,Z. LaVine misses 3-pt jump shot from 24 ft,52,39
233,3,9:35.0,Defensive rebound by Ö. Aşık,,52,39
234,3,9:26.0,Offensive foul by Ö. Aşık (drawn by J. Hamilton),,52,39
235,3,9:26.0,Turnover by Ö. Aşık (offensive foul),,52,39
236,3,9:14.0,,A. Wiggins misses 2-pt jump shot from 18 ft,52,39
237,3,9:11.0,Defensive rebound by A. Davis,,52,39
238,3,9:11.0,,Loose ball foul by A. Payne (drawn by A. Davis),52,39
239,3,8:54.0,T. Evans makes 2-pt jump shot from 18 ft,,54,39
240,3,8:45.0,,Minnesota full timeout,54,39
241,3,8:37.0,,Shooting foul by Ö. Aşık (drawn by C. Budinger),54,39
242,3,8:37.0,,C. Budinger misses free throw 1 of 2,54,39
243,3,8:37.0,,Offensive rebound by Team,54,39
244,3,8:37.0,,C. Budinger makes free throw 2 of 2,54,40
245,3,8:24.0,E. Gordon makes 3-pt jump shot from 25 ft (assist by A. Davis),,57,40
246,3,8:01.0,,J. Hamilton misses 2-pt layup at rim,57,40
247,3,8:00.0,,Offensive rebound by C. Budinger,57,40
248,3,7:59.0,,C. Budinger makes 2-pt layup from 1 ft,57,42
249,3,7:40.0,A. Davis makes 2-pt layup at rim,,59,42
250,3,7:29.0,,Turnover by A. Payne (offensive foul),59,42
251,3,7:29.0,,Offensive foul by A. Payne (drawn by A. Davis),59,42
252,3,7:29.0,,R. Hummel enters the game for A. Payne,59,42
253,3,7:18.0,D. Cunningham misses 2-pt jump shot from 17 ft,,59,42
254,3,7:17.0,,Defensive rebound by C. Budinger,59,42
255,3,7:06.0,,J. Hamilton makes 2-pt jump shot from 20 ft (assist by Z. LaVine),59,44
256,3,6:43.0,Ö. Aşık misses 2-pt layup from 2 ft (block by J. Hamilton),,59,44
257,3,6:42.0,,Defensive rebound by C. Budinger,59,44
258,3,6:28.0,,Z. LaVine makes 2-pt jump shot from 19 ft,59,46
259,3,6:09.0,E. Gordon makes 3-pt jump shot from 22 ft (assist by T. Evans),,62,46
260,3,5:58.0,,Z. LaVine misses 2-pt jump shot from 5 ft (block by A. Davis),62,46
261,3,5:57.0,,Offensive rebound by Team,62,46
262,3,5:57.0,,Minnesota full timeout,62,46
263,3,5:49.0,,A. Wiggins misses 2-pt jump shot from 13 ft,62,46
264,3,5:48.0,Defensive rebound by D. Cunningham,,62,46
265,3,5:25.0,T. Evans makes 3-pt jump shot from 24 ft (assist by E. Gordon),,65,46
266,3,5:07.0,,Shooting foul by A. Davis (drawn by C. Budinger),65,46
267,3,5:07.0,,C. Budinger makes free throw 1 of 2,65,47
268,3,5:07.0,,C. Budinger makes free throw 2 of 2,65,48
269,3,4:53.0,Turnover by A. Davis (bad pass),,65,48
270,3,4:53.0,A. Ajinça enters the game for Ö. Aşık,,65,48
271,3,4:45.0,,Z. LaVine misses 2-pt jump shot from 20 ft,65,48
272,3,4:41.0,Defensive rebound by D. Cunningham,,65,48
273,3,4:34.0,Turnover by T. Evans (lost ball; steal by J. Hamilton),,65,48
274,3,4:29.0,,Shooting foul by A. Ajinça (drawn by A. Wiggins),65,48
275,3,4:29.0,,A. Wiggins makes free throw 1 of 2,65,49
276,3,4:29.0,N. Cole enters the game for T. Evans,,65,49
277,3,4:29.0,,A. Wiggins makes free throw 2 of 2,65,50
278,3,4:15.0,A. Davis makes 2-pt jump shot from 15 ft (assist by E. Gordon),,67,50
279,3,3:59.0,,R. Hummel misses 2-pt jump shot from 19 ft,67,50
280,3,3:58.0,Defensive rebound by D. Cunningham,,67,50
281,3,3:48.0,N. Cole misses 2-pt jump shot from 18 ft,,67,50
282,3,3:47.0,Offensive rebound by A. Ajinça,,67,50
283,3,3:44.0,A. Ajinça misses 2-pt layup from 1 ft (block by J. Hamilton),,67,50
284,3,3:42.0,,Defensive rebound by C. Budinger,67,50
285,3,3:31.0,,Shooting foul by A. Ajinça (drawn by C. Budinger),67,50
286,3,3:31.0,,C. Budinger makes free throw 1 of 2,67,51
287,3,3:31.0,,L. Brown enters the game for A. Wiggins,67,51
288,3,3:31.0,T. Douglas enters the game for E. Gordon,,67,51
289,3,3:31.0,,C. Budinger makes free throw 2 of 2,67,52
290,3,3:07.0,A. Davis misses 2-pt jump shot from 19 ft,,67,52
291,3,3:06.0,,Defensive rebound by Z. LaVine,67,52
292,3,3:00.0,,Z. LaVine misses 2-pt jump shot from 9 ft,67,52
293,3,2:58.0,,Offensive rebound by Team,67,52
294,3,2:58.0,New Orleans full timeout,,67,52
295,3,2:54.0,,C. Budinger makes 2-pt jump shot from 16 ft (assist by J. Hamilton),67,54
296,3,2:39.0,Shooting foul by R. Hummel (drawn by A. Davis),,67,54
297,3,2:39.0,A. Davis makes free throw 1 of 2,,68,54
298,3,2:39.0,A. Davis makes free throw 2 of 2,,69,54
299,3,2:25.0,,Shooting foul by D. Cunningham (drawn by C. Budinger),69,54
300,3,2:25.0,,C. Budinger makes free throw 1 of 2,69,55
301,3,2:25.0,R. Anderson enters the game for A. Davis,,69,55
302,3,2:25.0,,C. Budinger makes free throw 2 of 2,69,56
303,3,2:24.0,Personal take foul by L. Brown (drawn by N. Cole),,69,56
304,3,2:24.0,,A. Wiggins enters the game for C. Budinger,69,56
305,3,2:14.0,T. Douglas misses 3-pt jump shot from 24 ft,,69,56
306,3,2:13.0,,Defensive rebound by R. Hummel,69,56
307,3,1:57.0,,J. Hamilton misses 2-pt hook shot from 6 ft (block by A. Ajinça),69,56
308,3,1:55.0,Defensive rebound by N. Cole,,69,56
309,3,1:47.0,N. Cole misses 3-pt jump shot from 25 ft,,69,56
310,3,1:46.0,,Defensive rebound by R. Hummel,69,56
311,3,1:40.0,,Shooting foul by T. Douglas (drawn by Z. LaVine),69,56
312,3,1:40.0,,Z. LaVine makes free throw 1 of 2,69,57
313,3,1:40.0,,Z. LaVine makes free throw 2 of 2,69,58
314,3,1:28.0,T. Douglas makes 2-pt layup at rim,,71,58
315,3,1:04.0,,A. Wiggins makes 2-pt jump shot from 20 ft,71,60
316,3,0:48.0,A. Ajinça makes 2-pt hook shot from 7 ft,,73,60
317,3,0:41.0,,Z. LaVine makes 2-pt jump shot from 20 ft,73,62
318,3,0:27.0,Turnover by A. Ajinça (traveling),,73,62
319,3,0:07.0,,Z. LaVine misses 2-pt jump shot from 22 ft,73,62
320,3,0:05.0,Defensive rebound by R. Anderson,,73,62
321,3,0:00.0,T. Douglas misses 2-pt jump shot from 10 ft,,73,62
322,3,0:00.0,Offensive rebound by Team,,73,62
323,4,11:44.0,Personal foul by R. Hummel (drawn by A. Ajinça),,73,62
324,4,11:34.0,R. Anderson makes 2-pt layup at rim,,75,62
325,4,11:34.0,Shooting foul by L. Brown (drawn by R. Anderson),,75,62
326,4,11:34.0,R. Anderson makes free throw 1 of 1,,76,62
327,4,11:22.0,,Z. LaVine misses 2-pt layup from 1 ft,76,62
328,4,11:21.0,Defensive rebound by A. Ajinça,,76,62
329,4,11:19.0,,Offensive charge foul by T. Douglas (drawn by R. Hummel),76,62
330,4,11:19.0,Turnover by T. Douglas (offensive foul),,76,62
331,4,10:55.0,,A. Wiggins misses 3-pt jump shot from 24 ft,76,62
332,4,10:54.0,,Offensive rebound by L. Brown,76,62
333,4,10:53.0,,Turnover by A. Onuaku (offensive goaltending),76,62
334,4,10:38.0,R. Anderson makes 2-pt layup from 1 ft,,78,62
335,4,10:26.0,,Z. LaVine misses 2-pt jump shot from 4 ft,78,62
336,4,10:24.0,,Offensive rebound by R. Hummel,78,62
337,4,10:21.0,,Shooting foul by A. Ajinça (drawn by A. Wiggins),78,62
338,4,10:21.0,,A. Wiggins misses free throw 1 of 2,78,62
339,4,10:21.0,,Offensive rebound by Team,78,62
340,4,10:21.0,,A. Wiggins makes free throw 2 of 2,78,63
341,4,9:59.0,T. Douglas misses 3-pt jump shot from 24 ft,,78,63
342,4,9:58.0,,Defensive rebound by R. Hummel,78,63
343,4,9:48.0,,Turnover by A. Wiggins (lost ball; steal by T. Douglas),78,63
344,4,9:43.0,T. Douglas makes 2-pt layup from 1 ft,,80,63
345,4,9:29.0,,R. Hummel makes 2-pt jump shot from 17 ft (assist by Z. LaVine),80,65
346,4,9:08.0,R. Anderson misses 2-pt jump shot from 16 ft,,80,65
347,4,9:07.0,,Defensive rebound by Team,80,65
348,4,8:54.0,,A. Onuaku makes 2-pt layup at rim (assist by Z. LaVine),80,67
349,4,8:36.0,N. Cole makes 2-pt layup at rim,,82,67
350,4,8:23.0,,Z. LaVine misses 2-pt jump shot from 15 ft,82,67
351,4,8:21.0,Defensive rebound by D. Cunningham,,82,67
352,4,8:09.0,R. Anderson misses 2-pt layup from 1 ft,,82,67
353,4,8:08.0,,Defensive rebound by A. Wiggins,82,67
354,4,8:04.0,,L. Brown makes 2-pt dunk at rim (assist by A. Wiggins),82,69
355,4,8:04.0,New Orleans full timeout,,82,69
356,4,8:04.0,T. Evans enters the game for N. Cole,,82,69
357,4,8:04.0,A. Davis enters the game for A. Ajinça,,82,69
358,4,7:45.0,A. Davis makes 2-pt jump shot from 13 ft,,84,69
359,4,7:28.0,,Z. LaVine makes 3-pt jump shot from 24 ft (assist by L. Brown),84,72
360,4,6:59.0,R. Anderson misses 3-pt jump shot from 22 ft,,84,72
361,4,6:58.0,,Defensive rebound by Z. LaVine,84,72
362,4,6:47.0,,L. Brown misses 2-pt jump shot from 14 ft,84,72
363,4,6:46.0,Defensive rebound by A. Davis,,84,72
364,4,6:37.0,Personal foul by Z. LaVine (drawn by T. Douglas),,84,72
365,4,6:37.0,Q. Pondexter enters the game for D. Cunningham,,84,72
366,4,6:37.0,E. Gordon enters the game for T. Douglas,,84,72
367,4,6:29.0,T. Evans makes 2-pt layup from 1 ft,,86,72
368,4,6:29.0,Shooting foul by A. Onuaku (drawn by T. Evans),,86,72
369,4,6:29.0,T. Evans makes free throw 1 of 1,,87,72
370,4,6:13.0,,A. Onuaku makes 2-pt hook shot from 5 ft (assist by L. Brown),87,74
371,4,5:51.0,R. Anderson misses 3-pt jump shot from 25 ft,,87,74
372,4,5:50.0,,Defensive rebound by A. Onuaku,87,74
373,4,5:45.0,,Z. LaVine makes 2-pt jump shot from 17 ft,87,76
374,4,5:43.0,New Orleans full timeout,,87,76
375,4,5:43.0,New Orleans full timeout,,87,76
376,4,5:43.0,Ö. Aşık enters the game for R. Anderson,,87,76
377,4,5:20.0,Q. Pondexter misses 3-pt jump shot from 22 ft,,87,76
378,4,5:18.0,Offensive rebound by A. Davis,,87,76
379,4,5:17.0,A. Davis makes 2-pt dunk at rim,,89,76
380,4,4:59.0,,Turnover by A. Wiggins (lost ball),89,76
381,4,4:45.0,A. Davis misses 2-pt layup from 3 ft,,89,76
382,4,4:44.0,Offensive rebound by Ö. Aşık,,89,76
383,4,4:38.0,Shooting foul by A. Onuaku (drawn by A. Davis),,89,76
