,QUARTER,TIME_REMAINING,DETROIT_ACTION,CHICAGO_ACTION,DETROIT_SCORE,CHICAGO_SCORE
68,1,4:09.0,Defensive rebound by G. Monroe,,11,18
69,1,3:57.0,B. Jennings makes 2-pt layup from 2 ft (assist by J. Smith),,13,18
70,1,3:50.0,,Chicago full timeout,13,18
71,1,3:50.0,,K. Hinrich enters the game for D. Rose,13,18
72,1,3:50.0,,T. Gibson enters the game for J. Noah,13,18
73,1,3:33.0,,P. Gasol makes 2-pt hook shot from 4 ft,13,20
74,1,3:20.0,B. Jennings makes 3-pt jump shot from 25 ft (assist by K. Caldwell-Pope),,16,20
75,1,3:03.0,,J. Butler makes 3-pt jump shot from 24 ft (assist by P. Gasol),16,23
76,1,2:44.0,G. Monroe misses 2-pt layup from 2 ft (block by P. Gasol),,16,23
77,1,2:43.0,,Defensive rebound by P. Gasol,16,23
78,1,2:21.0,,P. Gasol makes 2-pt jump shot from 20 ft (assist by J. Butler),16,25
79,1,2:03.0,J. Smith misses 2-pt layup from 2 ft,,16,25
80,1,2:02.0,Offensive rebound by J. Smith,,16,25
81,1,2:01.0,J. Smith makes 2-pt layup from 2 ft,,18,25
82,1,1:43.0,,Offensive foul by T. Gibson (drawn by K. Caldwell-Pope),18,25
83,1,1:43.0,,Turnover by T. Gibson (offensive foul),18,25
84,1,1:43.0,Detroit full timeout,,18,25
85,1,1:43.0,K. Singler enters the game for G. Monroe,,18,25
86,1,1:43.0,A. Drummond enters the game for K. Caldwell-Pope,,18,25
87,1,1:27.0,A. Drummond misses 2-pt jump shot from 8 ft,,18,25
88,1,1:26.0,,Defensive rebound by M. Dunleavy,18,25
89,1,1:07.0,,T. Gibson makes 2-pt layup from 1 ft (assist by K. Hinrich),18,27
90,1,0:54.0,B. Jennings misses 3-pt jump shot from 24 ft,,18,27
91,1,0:53.0,Offensive rebound by A. Drummond,,18,27
92,1,0:50.0,A. Drummond misses 2-pt layup from 1 ft,,18,27
93,1,0:49.0,,Defensive rebound by P. Gasol,18,27
94,1,0:39.0,,T. Gibson misses 2-pt jump shot from 14 ft (block by J. Smith),18,27
95,1,0:37.0,Defensive rebound by A. Drummond,,18,27
96,1,0:29.0,C. Butler makes 3-pt jump shot from 24 ft (assist by B. Jennings),,21,27
97,1,0:10.0,,P. Gasol misses 2-pt layup at rim,21,27
98,1,0:09.0,,Offensive rebound by P. Gasol,21,27
99,1,0:09.0,,Personal foul by A. Drummond (drawn by P. Gasol),21,27
100,1,0:09.0,,D. McDermott enters the game for M. Dunleavy,21,27
101,1,0:00.0,,P. Gasol misses 3-pt jump shot from 22 ft,21,27
102,1,0:00.0,,Offensive rebound by Team,21,27
103,2,11:38.0,G. Monroe misses 2-pt hook shot from 6 ft,,21,27
104,2,11:38.0,Offensive rebound by A. Drummond,,21,27
105,2,11:38.0,Shooting foul by T. Gibson (drawn by A. Drummond),,21,27
106,2,11:38.0,A. Drummond makes free throw 1 of 2,,22,27
107,2,11:38.0,A. Drummond misses free throw 2 of 2,,22,27
108,2,11:33.0,,Defensive rebound by A. Brooks,22,27
109,2,11:17.0,,A. Brooks makes 2-pt layup from 2 ft,22,29
110,2,10:57.0,D. Augustin misses 2-pt jump shot from 12 ft (block by T. Gibson),,22,29
111,2,10:56.0,,Defensive rebound by T. Gibson,22,29
112,2,10:51.0,,A. Brooks makes 3-pt jump shot from 25 ft (assist by T. Gibson),22,32
113,2,10:34.0,K. Singler makes 2-pt jump shot from 12 ft (assist by G. Monroe),,24,32
114,2,10:15.0,,T. Gibson misses 2-pt hook shot from 5 ft,24,32
115,2,10:14.0,Defensive rebound by A. Drummond,,24,32
116,2,10:07.0,Turnover by D. Augustin (bad pass; steal by N. Mirotić),,24,32
117,2,10:04.0,,T. Gibson makes 2-pt dunk at rim (assist by A. Brooks),24,34
118,2,9:52.0,D. Augustin makes 2-pt layup from 1 ft,,26,34
119,2,9:52.0,Shooting foul by N. Mirotić (drawn by D. Augustin),,26,34
120,2,9:52.0,D. Augustin makes free throw 1 of 1,,27,34
121,2,9:39.0,,D. McDermott misses 3-pt jump shot from 24 ft,27,34
122,2,9:38.0,Defensive rebound by D. Augustin,,27,34
123,2,9:35.0,Shooting block foul by A. Brooks (drawn by D. Augustin),,27,34
124,2,9:35.0,D. Augustin misses free throw 1 of 2,,27,34
125,2,9:35.0,Offensive rebound by Team,,27,34
126,2,9:35.0,D. Augustin makes free throw 2 of 2,,28,34
127,2,9:21.0,,A. Brooks misses 2-pt jump shot from 6 ft,28,34
128,2,9:20.0,,Offensive rebound by T. Gibson,28,34
129,2,9:20.0,,T. Gibson makes 2-pt layup from 2 ft,28,36
130,2,9:08.0,D. Augustin makes 2-pt jump shot from 21 ft,,30,36
131,2,8:58.0,,A. Brooks makes 2-pt layup from 2 ft,30,38
132,2,8:51.0,Detroit full timeout,,30,38
133,2,8:45.0,Personal foul by A. Brooks (drawn by G. Monroe),,30,38
134,2,8:33.0,G. Monroe makes 2-pt hook shot from 2 ft (assist by C. Butler),,32,38
135,2,8:12.0,,Turnover by A. Brooks (bad pass; steal by A. Drummond),32,38
136,2,8:01.0,C. Butler makes 2-pt jump shot from 20 ft (assist by D. Augustin),,34,38
137,2,8:01.0,Shooting foul by D. McDermott (drawn by C. Butler),,34,38
138,2,8:01.0,C. Butler makes free throw 1 of 1,,35,38
139,2,7:42.0,,A. Brooks misses 2-pt jump shot from 18 ft,35,38
140,2,7:41.0,Defensive rebound by G. Monroe,,35,38
141,2,7:31.0,G. Monroe misses 2-pt jump shot from 9 ft (block by N. Mirotić),,35,38
142,2,7:29.0,,Defensive rebound by T. Gibson,35,38
143,2,7:23.0,,K. Hinrich makes 2-pt layup from 2 ft,35,40
144,2,6:58.0,A. Drummond misses 2-pt jump shot from 3 ft,,35,40
145,2,6:57.0,Offensive rebound by C. Butler,,35,40
146,2,6:53.0,C. Butler misses 2-pt jump shot from 14 ft,,35,40
147,2,6:49.0,,Defensive rebound by K. Hinrich,35,40
148,2,6:47.0,,J. Butler enters the game for K. Hinrich,35,40
149,2,6:47.0,,J. Noah enters the game for N. Mirotić,35,40
150,2,6:47.0,,D. Rose enters the game for A. Brooks,35,40
151,2,6:47.0,J. Smith enters the game for A. Drummond,,35,40
152,2,6:47.0,,M. Dunleavy enters the game for D. McDermott,35,40
153,2,6:33.0,,M. Dunleavy misses 2-pt jump shot from 19 ft,35,40
154,2,6:31.0,,Offensive rebound by T. Gibson,35,40
155,2,6:31.0,,T. Gibson makes 2-pt layup from 2 ft,35,42
156,2,6:20.0,Personal foul by D. Rose (drawn by D. Augustin),,35,42
157,2,6:20.0,D. Augustin makes free throw 1 of 2,,36,42
158,2,6:20.0,,P. Gasol enters the game for T. Gibson,36,42
159,2,6:20.0,K. Caldwell-Pope enters the game for C. Butler,,36,42
160,2,6:20.0,D. Augustin makes free throw 2 of 2,,37,42
161,2,5:58.0,,J. Noah misses 2-pt hook shot from 2 ft,37,42
162,2,5:56.0,Defensive rebound by J. Smith,,37,42
163,2,5:46.0,,Violation by D. Rose (kicked ball),37,42
164,2,5:46.0,Detroit full timeout,,37,42
165,2,5:37.0,J. Smith misses 2-pt jump shot from 22 ft,,37,42
166,2,5:35.0,,Defensive rebound by P. Gasol,37,42
167,2,5:16.0,,J. Butler makes 3-pt jump shot from 23 ft (assist by D. Rose),37,45
168,2,5:01.0,D. Augustin misses 2-pt jump shot from 9 ft,,37,45
169,2,5:00.0,,Defensive rebound by J. Noah,37,45
170,2,4:51.0,,P. Gasol misses 2-pt jump shot from 18 ft,37,45
171,2,4:50.0,Defensive rebound by J. Smith,,37,45
172,2,4:32.0,J. Smith misses 2-pt hook shot from 5 ft,,37,45
173,2,4:31.0,,Defensive rebound by P. Gasol,37,45
174,2,4:22.0,,M. Dunleavy makes 2-pt layup from 2 ft (assist by J. Noah),37,47
175,2,4:03.0,Turnover by J. Smith (traveling),,37,47
176,2,4:03.0,A. Drummond enters the game for G. Monroe,,37,47
177,2,3:42.0,,D. Rose makes 2-pt jump shot from 7 ft (assist by J. Noah),37,49
178,2,3:37.0,Detroit full timeout,,37,49
179,2,3:29.0,K. Caldwell-Pope misses 2-pt jump shot from 21 ft,,37,49
180,2,3:28.0,,Defensive rebound by J. Noah,37,49
181,2,3:24.0,,P. Gasol makes 2-pt dunk at rim (assist by D. Rose),37,51
182,2,3:17.0,Detroit full timeout,,37,51
183,2,3:17.0,B. Jennings enters the game for D. Augustin,,37,51
184,2,3:00.0,A. Drummond misses 2-pt hook shot from 1 ft,,37,51
185,2,2:59.0,Offensive rebound by Team,,37,51
186,2,2:47.0,B. Jennings misses 2-pt layup from 2 ft,,37,51
187,2,2:45.0,Offensive rebound by A. Drummond,,37,51
188,2,2:45.0,A. Drummond misses 2-pt tip-in from 1 ft,,37,51
189,2,2:45.0,,Defensive rebound by P. Gasol,37,51
190,2,2:45.0,,Personal foul by J. Smith (drawn by P. Gasol),37,51
191,2,2:35.0,,Personal foul by B. Jennings (drawn by D. Rose),37,51
192,2,2:26.0,,P. Gasol makes 2-pt jump shot from 8 ft (assist by D. Rose),37,53
193,2,2:16.0,J. Smith makes 2-pt layup from 3 ft (assist by B. Jennings),,39,53
194,2,1:58.0,,D. Rose misses 2-pt layup from 3 ft,39,53
195,2,1:56.0,Defensive rebound by J. Smith,,39,53
196,2,1:47.0,K. Singler misses 3-pt jump shot from 25 ft,,39,53
197,2,1:46.0,,Defensive rebound by M. Dunleavy,39,53
198,2,1:29.0,,P. Gasol makes 2-pt jump shot from 14 ft,39,55
199,2,1:12.0,K. Singler makes 2-pt jump shot from 20 ft,,41,55
200,2,0:59.0,,D. Rose makes 3-pt jump shot from 26 ft (assist by P. Gasol),41,58
201,2,0:53.0,Offensive foul by A. Drummond (drawn by D. Rose),,41,58
202,2,0:53.0,Turnover by A. Drummond (offensive foul),,41,58
203,2,0:53.0,G. Monroe enters the game for A. Drummond,,41,58
204,2,0:37.0,,J. Noah misses 2-pt jump shot from 4 ft,41,58
205,2,0:36.0,Defensive rebound by J. Smith,,41,58
206,2,0:30.0,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,,41,58
207,2,0:27.0,,Defensive rebound by P. Gasol,41,58
208,2,0:10.0,,J. Noah makes 2-pt layup from 3 ft (assist by D. Rose),41,60
209,2,0:01.0,J. Smith makes 3-pt jump shot from 25 ft (assist by B. Jennings),,44,60
210,2,0:01.0,,Turnover by M. Dunleavy (bad pass),44,60
211,2,0:00.0,K. Caldwell-Pope misses 2-pt jump shot from 12 ft,,44,60
212,2,0:00.0,Offensive rebound by Team,,44,60
213,3,11:35.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,44,60
214,3,11:34.0,,Defensive rebound by J. Butler,44,60
215,3,11:17.0,,J. Butler misses 3-pt jump shot from 24 ft,44,60
216,3,11:16.0,Defensive rebound by A. Drummond,,44,60
217,3,11:08.0,K. Caldwell-Pope misses 2-pt jump shot from 6 ft (block by M. Dunleavy),,44,60
218,3,11:06.0,,Defensive rebound by J. Noah,44,60
219,3,11:01.0,,Chicago full timeout,44,60
220,3,11:01.0,,Shooting foul by A. Drummond (drawn by D. Rose),44,60
221,3,11:01.0,,D. Rose misses free throw 1 of 2,44,60
222,3,11:01.0,,Offensive rebound by Team,44,60
223,3,11:01.0,,D. Rose makes free throw 2 of 2,44,61
224,3,10:41.0,K. Caldwell-Pope makes 2-pt jump shot from 18 ft (assist by J. Smith),,46,61
225,3,10:22.0,,D. Rose makes 2-pt layup from 2 ft (assist by J. Noah),46,63
226,3,9:58.0,B. Jennings misses 2-pt jump shot from 12 ft,,46,63
227,3,9:56.0,Offensive rebound by B. Jennings,,46,63
228,3,9:49.0,,Offensive charge foul by G. Monroe (drawn by J. Noah),46,63
229,3,9:49.0,Turnover by G. Monroe (offensive foul),,46,63
230,3,9:32.0,,P. Gasol misses 2-pt jump shot from 6 ft,46,63
231,3,9:30.0,Defensive rebound by B. Jennings,,46,63
232,3,9:20.0,G. Monroe makes 2-pt layup from 2 ft,,48,63
233,3,9:00.0,,J. Butler misses 3-pt jump shot from 23 ft,48,63
234,3,8:59.0,Defensive rebound by G. Monroe,,48,63
235,3,8:54.0,Turnover by B. Jennings (bad pass; steal by D. Rose),,48,63
236,3,8:42.0,,D. Rose misses 3-pt jump shot from 24 ft,48,63
237,3,8:41.0,,Offensive rebound by J. Noah,48,63
238,3,8:41.0,,J. Noah makes 2-pt layup from 2 ft,48,65
239,3,8:33.0,Turnover by A. Drummond (offensive foul),,48,65
240,3,8:33.0,Offensive foul by A. Drummond (drawn by D. Rose),,48,65
241,3,8:18.0,,D. Rose misses 2-pt jump shot from 16 ft,48,65
242,3,8:17.0,Defensive rebound by G. Monroe,,48,65
243,3,8:05.0,J. Smith makes 2-pt hook shot from 5 ft,,50,65
244,3,7:39.0,,P. Gasol misses 2-pt layup from 2 ft,50,65
245,3,7:38.0,Defensive rebound by A. Drummond,,50,65
246,3,7:27.0,G. Monroe makes 2-pt jump shot from 11 ft,,52,65
247,3,7:07.0,,J. Noah misses 2-pt jump shot from 18 ft,52,65
248,3,7:06.0,Defensive rebound by K. Caldwell-Pope,,52,65
249,3,6:54.0,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by J. Smith),,55,65
250,3,6:33.0,,Turnover by J. Butler (bad pass),55,65
251,3,6:14.0,Shooting foul by M. Dunleavy (drawn by K. Caldwell-Pope),,55,65
252,3,6:14.0,K. Caldwell-Pope makes free throw 1 of 2,,56,65
253,3,6:14.0,K. Caldwell-Pope misses free throw 2 of 2,,56,65
254,3,6:12.0,,Defensive rebound by J. Noah,56,65
255,3,5:57.0,,Shooting foul by K. Caldwell-Pope (drawn by M. Dunleavy),56,65
256,3,5:57.0,,M. Dunleavy makes free throw 1 of 3,56,66
257,3,5:57.0,,M. Dunleavy makes free throw 2 of 3,56,67
258,3,5:57.0,,M. Dunleavy makes free throw 3 of 3,56,68
259,3,5:43.0,J. Smith misses 2-pt hook shot from 6 ft,,56,68
260,3,5:43.0,Offensive rebound by G. Monroe,,56,68
261,3,5:43.0,Personal foul by J. Noah (drawn by G. Monroe),,56,68
262,3,5:28.0,B. Jennings makes 3-pt jump shot from 26 ft (assist by G. Monroe),,59,68
263,3,5:07.0,,J. Butler makes 3-pt jump shot from 23 ft (assist by J. Noah),59,71
264,3,4:40.0,G. Monroe misses 2-pt hook shot from 5 ft,,59,71
265,3,4:39.0,,Defensive rebound by J. Noah,59,71
266,3,4:27.0,,Turnover by D. Rose (lost ball; steal by B. Jennings),59,71
267,3,4:22.0,Personal foul by M. Dunleavy (drawn by G. Monroe),,59,71
268,3,4:22.0,,T. Gibson enters the game for J. Noah,59,71
269,3,4:22.0,,K. Hinrich enters the game for D. Rose,59,71
270,3,4:14.0,B. Jennings misses 3-pt jump shot from 24 ft,,59,71
271,3,4:13.0,,Defensive rebound by T. Gibson,59,71
272,3,3:53.0,,Personal foul by J. Smith (drawn by P. Gasol),59,71
273,3,3:53.0,C. Butler enters the game for A. Drummond,,59,71
274,3,3:47.0,,Personal foul by J. Smith (drawn by P. Gasol),59,71
275,3,3:43.0,,K. Hinrich misses 2-pt layup from 3 ft (block by B. Jennings),59,71
276,3,3:43.0,,Offensive rebound by Team,59,71
277,3,3:37.0,,J. Butler makes 2-pt jump shot from 21 ft (assist by P. Gasol),59,73
278,3,3:23.0,Shooting foul by M. Dunleavy (drawn by K. Caldwell-Pope),,59,73
279,3,3:23.0,K. Caldwell-Pope misses free throw 1 of 2,,59,73
280,3,3:23.0,Offensive rebound by Team,,59,73
281,3,3:23.0,,A. Brooks enters the game for M. Dunleavy,59,73
282,3,3:23.0,K. Caldwell-Pope makes free throw 2 of 2,,60,73
283,3,3:06.0,,P. Gasol makes 2-pt hook shot from 5 ft,60,75
284,3,2:53.0,J. Smith misses 2-pt hook shot from 6 ft,,60,75
285,3,2:50.0,Offensive rebound by J. Smith,,60,75
286,3,2:50.0,J. Smith makes 2-pt layup from 3 ft,,62,75
287,3,2:37.0,,Turnover by A. Brooks (lost ball; steal by B. Jennings),62,75
288,3,2:34.0,Shooting foul by A. Brooks (drawn by B. Jennings),,62,75
289,3,2:34.0,Detroit full timeout,,62,75
290,3,2:34.0,A. Drummond enters the game for G. Monroe,,62,75
291,3,2:34.0,B. Jennings makes free throw 1 of 2,,63,75
292,3,2:34.0,B. Jennings misses free throw 2 of 2,,63,75
293,3,2:33.0,,Defensive rebound by P. Gasol,63,75
294,3,2:22.0,,Def 3 sec tech foul by A. Drummond,63,75
295,3,2:22.0,,A. Brooks makes technical free throw,63,76
296,3,2:08.0,,P. Gasol misses 2-pt jump shot from 5 ft (block by J. Smith),63,76
297,3,2:06.0,Defensive rebound by B. Jennings,,63,76
298,3,1:56.0,J. Smith makes 2-pt jump shot from 22 ft (assist by B. Jennings),,65,76
299,3,1:37.0,,Turnover by T. Gibson (traveling),65,76
300,3,1:28.0,Turnover by B. Jennings (lost ball; steal by A. Brooks),,65,76
301,3,1:17.0,,P. Gasol misses 2-pt jump shot from 13 ft,65,76
302,3,1:16.0,Defensive rebound by B. Jennings,,65,76
303,3,1:09.0,K. Caldwell-Pope makes 2-pt jump shot from 15 ft (assist by B. Jennings),,67,76
304,3,0:43.0,,J. Butler misses 3-pt jump shot from 24 ft,67,76
305,3,0:42.0,Defensive rebound by A. Drummond,,67,76
306,3,0:33.0,J. Smith makes 2-pt layup from 3 ft (assist by B. Jennings),,69,76
307,3,0:22.0,,Personal foul by B. Jennings (drawn by A. Brooks),69,76
308,3,0:22.0,,A. Brooks makes free throw 1 of 2,69,77
309,3,0:22.0,,A. Brooks makes free throw 2 of 2,69,78
310,3,0:04.0,B. Jennings misses 2-pt layup from 2 ft (block by P. Gasol),,69,78
311,3,0:03.0,Offensive rebound by A. Drummond,,69,78
312,3,0:03.0,Shooting foul by K. Hinrich (drawn by A. Drummond),,69,78
313,3,0:03.0,A. Drummond makes free throw 1 of 2,,70,78
314,3,0:03.0,A. Drummond misses free throw 2 of 2,,70,78
315,3,0:01.0,,Defensive rebound by P. Gasol,70,78
316,4,11:49.0,,Personal foul by D. Augustin (drawn by A. Brooks),70,78
317,4,11:39.0,,K. Hinrich makes 2-pt jump shot from 21 ft,70,80
318,4,11:19.0,Turnover by G. Monroe (bad pass; steal by A. Brooks),,70,80
319,4,11:11.0,,A. Brooks misses 3-pt jump shot from 26 ft,70,80
320,4,11:10.0,Defensive rebound by G. Monroe,,70,80
321,4,11:02.0,Turnover by A. Drummond (3 sec),,70,80
322,4,10:45.0,,Shooting foul by C. Butler (drawn by J. Butler),70,80
323,4,10:45.0,,J. Butler makes free throw 1 of 2,70,81
324,4,10:45.0,,J. Butler makes free throw 2 of 2,70,82
325,4,10:34.0,G. Monroe misses 2-pt hook shot from 6 ft,,70,82
326,4,10:31.0,,Defensive rebound by A. Brooks,70,82
327,4,10:25.0,,J. Noah misses 2-pt layup from 3 ft (block by K. Singler),70,82
328,4,10:23.0,Defensive rebound by G. Monroe,,70,82
329,4,10:17.0,K. Singler makes 3-pt jump shot from 26 ft (assist by C. Butler),,73,82
330,4,9:50.0,,J. Noah misses 2-pt jump shot from 16 ft,73,82
331,4,9:48.0,,Offensive rebound by T. Gibson,73,82
332,4,9:36.0,,K. Hinrich misses 2-pt jump shot from 7 ft,73,82
333,4,9:33.0,Defensive rebound by C. Butler,,73,82
334,4,9:31.0,Shooting foul by A. Brooks (drawn by D. Augustin),,73,82
335,4,9:31.0,D. Augustin misses free throw 1 of 2,,73,82
336,4,9:31.0,Offensive rebound by Team,,73,82
337,4,9:31.0,,D. Rose enters the game for A. Brooks,73,82
338,4,9:31.0,D. Augustin misses free throw 2 of 2,,73,82
339,4,9:29.0,,Defensive rebound by T. Gibson,73,82
340,4,9:10.0,,T. Gibson misses 2-pt jump shot from 10 ft,73,82
341,4,9:09.0,Defensive rebound by C. Butler,,73,82
342,4,8:52.0,G. Monroe makes 2-pt layup from 2 ft,,75,82
343,4,8:38.0,,D. Rose misses 2-pt jump shot from 18 ft,75,82
344,4,8:37.0,Defensive rebound by G. Monroe,,75,82
345,4,8:13.0,G. Monroe makes 2-pt layup from 2 ft (assist by D. Augustin),,77,82
346,4,7:57.0,,K. Hinrich misses 3-pt jump shot from 24 ft,77,82
347,4,7:56.0,,Offensive rebound by J. Butler,77,82
348,4,7:48.0,,Personal foul by A. Drummond (drawn by J. Noah),77,82
349,4,7:48.0,,Chicago full timeout,77,82
350,4,7:48.0,,M. Dunleavy enters the game for K. Hinrich,77,82
351,4,7:48.0,J. Smith enters the game for A. Drummond,,77,82
352,4,7:38.0,,J. Butler misses 2-pt jump shot from 19 ft,77,82
353,4,7:37.0,Defensive rebound by C. Butler,,77,82
354,4,7:21.0,Turnover by G. Monroe (bad pass),,77,82
355,4,7:09.0,,D. Rose makes 2-pt layup from 2 ft,77,84
356,4,6:56.0,Shooting foul by D. Rose (drawn by D. Augustin),,77,84
357,4,6:56.0,D. Augustin makes free throw 1 of 2,,78,84
358,4,6:56.0,D. Augustin makes free throw 2 of 2,,79,84
359,4,6:46.0,,Shooting foul by G. Monroe (drawn by J. Noah),79,84
360,4,6:46.0,,J. Noah misses free throw 1 of 2,79,84
361,4,6:46.0,,Offensive rebound by Team,79,84
362,4,6:46.0,,J. Noah makes free throw 2 of 2,79,85
363,4,6:35.0,K. Singler misses 2-pt layup from 3 ft,,79,85
364,4,6:34.0,,Defensive rebound by J. Noah,79,85
365,4,6:27.0,,M. Dunleavy misses 3-pt jump shot from 24 ft,79,85
366,4,6:26.0,Defensive rebound by J. Smith,,79,85
367,4,6:23.0,D. Augustin makes 2-pt layup from 2 ft,,81,85
368,4,6:03.0,,J. Noah misses 2-pt hook shot from 7 ft,81,85
369,4,6:02.0,Defensive rebound by J. Smith,,81,85
370,4,5:50.0,G. Monroe misses 2-pt hook shot from 5 ft,,81,85
371,4,5:49.0,,Defensive rebound by J. Noah,81,85
372,4,5:39.0,,D. Rose makes 2-pt layup from 2 ft,81,87
373,4,5:14.0,J. Smith misses 2-pt jump shot from 18 ft,,81,87
374,4,5:11.0,,Defensive rebound by M. Dunleavy,81,87
375,4,4:58.0,,D. Rose misses 2-pt layup from 3 ft,81,87
376,4,4:58.0,Defensive rebound by Team,,81,87
377,4,4:58.0,,Chicago full timeout,81,87
378,4,4:58.0,,P. Gasol enters the game for J. Noah,81,87
379,4,4:58.0,A. Drummond enters the game for G. Monroe,,81,87
380,4,4:41.0,C. Butler makes 3-pt jump shot from 23 ft (assist by J. Smith),,84,87
381,4,4:27.0,,J. Butler makes 2-pt layup from 1 ft (assist by D. Rose),84,89
382,4,4:27.0,,Shooting foul by C. Butler (drawn by J. Butler),84,89
383,4,4:27.0,,J. Butler makes free throw 1 of 1,84,90
