,QUARTER,TIME_REMAINING,MIAMI_ACTION,DENVER_ACTION,MIAMI_SCORE,DENVER_SCORE
113,2,10:29.0,,Shooting foul by M. Chalmers (drawn by T. Lawson),21,30
114,2,10:29.0,,T. Lawson misses free throw 1 of 1,21,30
115,2,10:28.0,Defensive rebound by Team,,21,30
116,2,10:25.0,Miami full timeout,,21,30
117,2,10:25.0,,E. Green enters the game for T. Lawson,21,30
118,2,10:11.0,Shooting foul by A. Gee (drawn by D. Wade),,21,30
119,2,10:11.0,D. Wade makes free throw 1 of 2,,22,30
120,2,10:11.0,,A. Afflalo enters the game for A. Gee,22,30
121,2,10:11.0,D. Wade makes free throw 2 of 2,,23,30
122,2,9:52.0,,K. Faried misses 2-pt hook shot from 5 ft,23,30
123,2,9:50.0,Defensive rebound by D. Wade,,23,30
124,2,9:41.0,M. Chalmers makes 3-pt jump shot from 22 ft (assist by S. Williams),,26,30
125,2,9:39.0,,Personal foul by S. Williams (drawn by K. Faried),26,30
126,2,9:28.0,,G. Harris misses 2-pt jump shot from 16 ft,26,30
127,2,9:28.0,,Offensive rebound by Team,26,30
128,2,9:28.0,Loose ball foul by M. Chalmers (drawn by K. Faried),,26,30
129,2,9:28.0,,K. Faried makes free throw 1 of 2,26,31
130,2,9:28.0,S. Napier enters the game for M. Chalmers,,26,31
131,2,9:28.0,,K. Faried misses free throw 2 of 2,26,31
132,2,9:26.0,Defensive rebound by S. Williams,,26,31
133,2,9:10.0,D. Wade makes 2-pt hook shot from 5 ft,,28,31
134,2,8:48.0,,A. Afflalo makes 2-pt jump shot from 16 ft (assist by G. Harris),28,33
135,2,8:31.0,S. Williams makes 3-pt jump shot from 25 ft (assist by D. Wade),,31,33
136,2,8:11.0,,A. Afflalo makes 2-pt jump shot from 18 ft (assist by E. Green),31,35
137,2,7:51.0,D. Wade misses 2-pt jump shot from 17 ft (block by D. Arthur),,31,35
138,2,7:49.0,Offensive rebound by U. Haslem,,31,35
139,2,7:43.0,D. Wade makes 2-pt layup from 2 ft,,33,35
140,2,7:32.0,,E. Green makes 3-pt jump shot from 24 ft (assist by G. Harris),33,38
141,2,7:15.0,U. Haslem misses 2-pt jump shot from 19 ft,,33,38
142,2,7:13.0,,Defensive rebound by A. Afflalo,33,38
143,2,7:03.0,,K. Faried misses 2-pt jump shot from 18 ft,33,38
144,2,7:01.0,Defensive rebound by S. Williams,,33,38
145,2,6:51.0,,T. Mozgov enters the game for D. Arthur,33,38
146,2,6:51.0,,W. Chandler enters the game for G. Harris,33,38
147,2,6:51.0,L. Deng enters the game for U. Haslem,,33,38
148,2,6:51.0,C. Bosh enters the game for J. Ennis,,33,38
149,2,6:46.0,S. Williams misses 3-pt jump shot from 24 ft,,33,38
150,2,6:45.0,,Defensive rebound by W. Chandler,33,38
151,2,6:27.0,,W. Chandler makes 2-pt jump shot from 4 ft,33,40
152,2,6:07.0,S. Williams makes 3-pt jump shot from 23 ft (assist by D. Wade),,36,40
153,2,5:43.0,,E. Green misses 3-pt jump shot from 26 ft,36,40
154,2,5:41.0,Defensive rebound by L. Deng,,36,40
155,2,5:35.0,Shooting foul by A. Afflalo (drawn by C. Bosh),,36,40
156,2,5:35.0,Official timeout,,36,40
157,2,5:35.0,D. Granger enters the game for D. Wade,,36,40
158,2,5:35.0,,J. Hickson enters the game for K. Faried,36,40
159,2,5:35.0,,T. Lawson enters the game for E. Green,36,40
160,2,5:35.0,C. Bosh makes free throw 1 of 2,,37,40
161,2,5:35.0,C. Bosh makes free throw 2 of 2,,38,40
162,2,5:15.0,,T. Lawson makes 2-pt jump shot from 4 ft (assist by J. Hickson),38,42
163,2,4:59.0,C. Bosh misses 2-pt jump shot from 17 ft,,38,42
164,2,4:57.0,Offensive rebound by S. Williams,,38,42
165,2,4:55.0,S. Williams misses 2-pt layup at rim,,38,42
166,2,4:53.0,,Defensive rebound by W. Chandler,38,42
167,2,4:44.0,,W. Chandler makes 2-pt jump shot from 19 ft,38,44
168,2,4:28.0,L. Deng misses 2-pt layup from 2 ft,,38,44
169,2,4:26.0,,Defensive rebound by T. Mozgov,38,44
170,2,4:19.0,,Turnover by T. Lawson (lost ball),38,44
171,2,4:19.0,N. Cole enters the game for S. Napier,,38,44
172,2,3:57.0,S. Williams makes 3-pt jump shot from 26 ft (assist by N. Cole),,41,44
173,2,3:31.0,,T. Lawson misses 2-pt jump shot from 17 ft,41,44
174,2,3:30.0,Defensive rebound by Team,,41,44
175,2,3:16.0,Turnover by S. Williams (bad pass),,41,44
176,2,3:03.0,,W. Chandler makes 2-pt layup from 2 ft (assist by T. Lawson),41,46
177,2,2:42.0,S. Williams misses 2-pt jump shot from 22 ft,,41,46
178,2,2:41.0,Offensive rebound by L. Deng,,41,46
179,2,2:38.0,,Denver full timeout,41,46
180,2,2:38.0,J. Hamilton enters the game for S. Williams,,41,46
181,2,2:37.0,Turnover by Team (shot clock),,41,46
182,2,2:27.0,,J. Hickson misses 2-pt jump shot from 4 ft,41,46
183,2,2:25.0,Defensive rebound by J. Hamilton,,41,46
184,2,2:13.0,C. Bosh makes 2-pt jump shot from 17 ft (assist by N. Cole),,43,46
185,2,1:58.0,,T. Mozgov misses 2-pt jump shot from 14 ft,43,46
186,2,1:56.0,Defensive rebound by N. Cole,,43,46
187,2,1:52.0,N. Cole makes 2-pt layup from 1 ft,,45,46
188,2,1:37.0,,J. Hickson misses 2-pt jump shot from 15 ft,45,46
189,2,1:36.0,,Offensive rebound by J. Hickson,45,46
190,2,1:35.0,Offensive charge foul by J. Hickson (drawn by J. Hamilton),,45,46
191,2,1:35.0,,Turnover by J. Hickson (offensive foul),45,46
192,2,1:35.0,,D. Arthur enters the game for J. Hickson,45,46
193,2,1:10.0,N. Cole misses 2-pt layup from 2 ft,,45,46
194,2,1:09.0,Offensive rebound by N. Cole,,45,46
195,2,1:01.0,D. Granger misses 3-pt jump shot from 24 ft,,45,46
196,2,1:00.0,,Defensive rebound by T. Mozgov,45,46
197,2,0:57.0,,T. Lawson misses 2-pt layup from 1 ft,45,46
198,2,0:56.0,,Offensive rebound by T. Mozgov,45,46
199,2,0:56.0,,T. Mozgov makes 2-pt dunk at rim,45,48
200,2,0:38.0,Personal block foul by D. Arthur (drawn by L. Deng),,45,48
201,2,0:38.0,L. Deng misses free throw 1 of 2,,45,48
202,2,0:38.0,Offensive rebound by Team,,45,48
203,2,0:38.0,L. Deng makes free throw 2 of 2,,46,48
204,2,0:33.0,,D. Arthur misses 3-pt jump shot from 25 ft,46,48
205,2,0:31.0,Defensive rebound by D. Granger,,46,48
206,2,0:26.0,Miami full timeout,,46,48
207,2,0:26.0,D. Wade enters the game for J. Hamilton,,46,48
208,2,0:09.0,C. Bosh misses 2-pt jump shot from 4 ft,,46,48
209,2,0:06.0,Offensive rebound by D. Wade,,46,48
210,2,0:06.0,D. Wade misses 2-pt layup from 2 ft,,46,48
211,2,0:04.0,Offensive rebound by N. Cole,,46,48
212,2,0:00.0,L. Deng makes 2-pt jump shot from 17 ft (assist by N. Cole),,48,48
213,3,11:48.0,,Turnover by A. Afflalo (step out of bounds),48,48
214,3,11:28.0,C. Bosh misses 3-pt jump shot from 24 ft,,48,48
215,3,11:26.0,,Defensive rebound by W. Chandler,48,48
216,3,11:18.0,,W. Chandler makes 2-pt layup from 1 ft,48,50
217,3,11:00.0,D. Wade misses 2-pt jump shot from 16 ft,,48,50
218,3,10:59.0,,Defensive rebound by T. Mozgov,48,50
219,3,10:44.0,,Turnover by W. Chandler (bad pass; steal by N. Cole),48,50
220,3,10:38.0,Turnover by C. Bosh (lost ball; steal by T. Lawson),,48,50
221,3,10:24.0,,Shooting block foul by N. Cole (drawn by T. Lawson),48,50
222,3,10:24.0,,T. Lawson makes free throw 1 of 2,48,51
223,3,10:24.0,,T. Lawson makes free throw 2 of 2,48,52
224,3,10:05.0,L. Deng misses 2-pt layup at rim (block by J. Hickson),,48,52
225,3,10:03.0,,Defensive rebound by A. Afflalo,48,52
226,3,9:57.0,,T. Lawson makes 3-pt jump shot from 22 ft (assist by A. Afflalo),48,55
227,3,9:34.0,N. Cole makes 2-pt jump shot from 20 ft,,50,55
228,3,9:20.0,,T. Lawson misses 2-pt jump shot from 19 ft,50,55
229,3,9:20.0,,Offensive rebound by Team,50,55
230,3,9:10.0,,Shooting foul by D. Wade (drawn by A. Afflalo),50,55
231,3,9:10.0,,A. Afflalo makes free throw 1 of 2,50,56
232,3,9:10.0,,A. Afflalo makes free throw 2 of 2,50,57
233,3,8:55.0,Turnover by D. Wade (bad pass; steal by T. Lawson),,50,57
234,3,8:51.0,,W. Chandler misses 2-pt layup from 1 ft,50,57
235,3,8:50.0,,Offensive rebound by J. Hickson,50,57
236,3,8:49.0,,J. Hickson makes 2-pt dunk at rim,50,59
237,3,8:49.0,Miami full timeout,,50,59
238,3,8:32.0,C. Bosh makes 2-pt layup from 2 ft,,52,59
239,3,8:22.0,,W. Chandler misses 2-pt jump shot from 4 ft,52,59
240,3,8:20.0,Defensive rebound by J. Hamilton,,52,59
241,3,8:09.0,C. Bosh misses 2-pt jump shot from 18 ft,,52,59
242,3,8:07.0,,Defensive rebound by T. Lawson,52,59
243,3,7:54.0,,W. Chandler makes 2-pt jump shot from 15 ft,52,61
244,3,7:41.0,Shooting foul by J. Hickson (drawn by L. Deng),,52,61
245,3,7:41.0,L. Deng misses free throw 1 of 2,,52,61
246,3,7:41.0,Offensive rebound by Team,,52,61
247,3,7:41.0,L. Deng makes free throw 2 of 2,,53,61
248,3,7:27.0,,W. Chandler misses 2-pt jump shot from 7 ft,53,61
249,3,7:25.0,,Offensive rebound by W. Chandler,53,61
250,3,7:16.0,,T. Mozgov misses 2-pt hook shot from 3 ft,53,61
251,3,7:14.0,Defensive rebound by C. Bosh,,53,61
252,3,7:06.0,C. Bosh misses 3-pt jump shot from 24 ft,,53,61
253,3,7:04.0,,Defensive rebound by A. Afflalo,53,61
254,3,6:56.0,,W. Chandler misses 3-pt jump shot from 24 ft,53,61
255,3,6:54.0,Defensive rebound by N. Cole,,53,61
256,3,6:49.0,L. Deng makes 2-pt layup from 1 ft (assist by N. Cole),,55,61
257,3,6:31.0,,W. Chandler misses 3-pt jump shot from 23 ft,55,61
258,3,6:29.0,Defensive rebound by N. Cole,,55,61
259,3,6:21.0,D. Wade misses 2-pt jump shot from 20 ft,,55,61
260,3,6:19.0,,Defensive rebound by T. Mozgov,55,61
261,3,6:07.0,,A. Afflalo makes 2-pt jump shot from 8 ft,55,63
262,3,5:45.0,J. Hamilton misses 2-pt jump shot from 6 ft,,55,63
263,3,5:44.0,,Defensive rebound by T. Mozgov,55,63
264,3,5:43.0,,Denver full timeout,55,63
265,3,5:43.0,,A. Gee enters the game for W. Chandler,55,63
266,3,5:41.0,,Offensive foul by T. Mozgov (drawn by J. Hamilton),55,63
267,3,5:41.0,,Turnover by T. Mozgov (offensive foul),55,63
268,3,5:17.0,L. Deng misses 2-pt jump shot from 19 ft,,55,63
269,3,5:16.0,,Defensive rebound by Team,55,63
270,3,4:56.0,,A. Afflalo misses 2-pt jump shot from 18 ft,55,63
271,3,4:54.0,,Offensive rebound by T. Lawson,55,63
272,3,4:50.0,,T. Mozgov makes 2-pt dunk at rim (assist by T. Lawson),55,65
273,3,4:28.0,N. Cole misses 3-pt jump shot from 25 ft,,55,65
274,3,4:27.0,Offensive rebound by J. Hamilton,,55,65
275,3,4:11.0,D. Wade misses 2-pt jump shot from 10 ft,,55,65
276,3,4:09.0,Offensive rebound by J. Hamilton,,55,65
277,3,4:09.0,J. Hamilton misses 2-pt tip-in from 2 ft,,55,65
278,3,4:06.0,,Defensive rebound by T. Mozgov,55,65
279,3,4:01.0,,A. Gee makes 2-pt jump shot from 19 ft,55,67
280,3,4:01.0,Miami full timeout,,55,67
281,3,4:01.0,M. Chalmers enters the game for D. Wade,,55,67
282,3,3:42.0,M. Chalmers makes 2-pt jump shot from 3 ft,,57,67
283,3,3:26.0,,T. Lawson misses 2-pt jump shot from 15 ft,57,67
284,3,3:26.0,,Offensive rebound by Team,57,67
285,3,3:26.0,Loose ball foul by J. Hamilton (drawn by T. Mozgov),,57,67
286,3,3:26.0,D. Granger enters the game for L. Deng,,57,67
287,3,3:19.0,,A. Gee makes 2-pt dunk at rim (assist by T. Mozgov),57,69
288,3,2:57.0,Turnover by N. Cole (bad pass; steal by J. Hickson),,57,69
289,3,2:50.0,,G. Harris enters the game for A. Afflalo,57,69
290,3,2:38.0,,Turnover by A. Gee (bad pass),57,69
291,3,2:38.0,S. Williams enters the game for J. Hamilton,,57,69
292,3,2:23.0,C. Bosh makes 2-pt jump shot from 19 ft (assist by N. Cole),,59,69
293,3,2:12.0,,G. Harris misses 3-pt jump shot from 23 ft,59,69
294,3,2:10.0,Defensive rebound by N. Cole,,59,69
295,3,2:08.0,Shooting foul by G. Harris (drawn by N. Cole),,59,69
296,3,2:08.0,N. Cole misses free throw 1 of 2,,59,69
297,3,2:08.0,Offensive rebound by Team,,59,69
298,3,2:08.0,,D. Arthur enters the game for J. Hickson,59,69
299,3,2:08.0,N. Cole misses free throw 2 of 2,,59,69
300,3,2:06.0,,Defensive rebound by Team,59,69
301,3,1:48.0,,Personal foul by D. Granger (drawn by D. Arthur),59,69
302,3,1:35.0,,T. Lawson misses 2-pt jump shot from 12 ft,59,69
303,3,1:32.0,Defensive rebound by M. Chalmers,,59,69
304,3,1:24.0,D. Granger misses 3-pt jump shot from 25 ft,,59,69
305,3,1:22.0,,Defensive rebound by T. Lawson,59,69
306,3,1:18.0,,T. Mozgov makes 2-pt layup from 1 ft (assist by G. Harris),59,71
307,3,1:18.0,,Shooting foul by D. Granger (drawn by T. Mozgov),59,71
308,3,1:18.0,,T. Mozgov makes free throw 1 of 1,59,72
309,3,1:02.0,Shooting foul by T. Mozgov (drawn by C. Bosh),,59,72
310,3,1:02.0,C. Bosh misses free throw 1 of 2,,59,72
311,3,1:02.0,Offensive rebound by Team,,59,72
312,3,1:02.0,,E. Green enters the game for T. Lawson,59,72
313,3,1:02.0,,K. Faried enters the game for T. Mozgov,59,72
314,3,1:02.0,C. Bosh makes free throw 2 of 2,,60,72
315,3,0:48.0,,A. Gee misses 2-pt jump shot from 4 ft (block by C. Bosh),60,72
316,3,0:47.0,,Offensive rebound by K. Faried,60,72
317,3,0:45.0,,K. Faried makes 2-pt layup from 1 ft,60,74
318,3,0:38.0,M. Chalmers misses 2-pt layup from 2 ft (block by D. Arthur),,60,74
319,3,0:36.0,Offensive rebound by M. Chalmers,,60,74
320,3,0:29.0,S. Williams misses 3-pt jump shot from 24 ft,,60,74
321,3,0:28.0,,Defensive rebound by D. Arthur,60,74
322,3,0:12.0,,E. Green makes 2-pt jump shot from 17 ft,60,76
323,3,0:04.0,Personal foul by G. Harris (drawn by M. Chalmers),,60,76
324,3,0:04.0,M. Chalmers makes free throw 1 of 2,,61,76
325,3,0:04.0,U. Haslem enters the game for C. Bosh,,61,76
326,3,0:04.0,M. Chalmers makes free throw 2 of 2,,62,76
327,3,0:00.0,,E. Green makes 3-pt jump shot from 25 ft,62,79
328,4,11:47.0,D. Wade misses 2-pt jump shot from 13 ft,,62,79
329,4,11:46.0,Offensive rebound by D. Granger,,62,79
330,4,11:45.0,Shooting foul by D. Arthur (drawn by D. Granger),,62,79
331,4,11:45.0,D. Granger makes free throw 1 of 2,,63,79
332,4,11:45.0,D. Granger makes free throw 2 of 2,,64,79
333,4,11:29.0,,E. Green misses 3-pt jump shot from 26 ft,64,79
334,4,11:27.0,,Offensive rebound by K. Faried,64,79
335,4,11:17.0,,Shooting foul by D. Granger (drawn by K. Faried),64,79
336,4,11:17.0,,K. Faried makes free throw 1 of 2,64,80
337,4,11:17.0,,K. Faried makes free throw 2 of 2,64,81
338,4,10:50.0,M. Chalmers makes 2-pt jump shot from 14 ft (assist by D. Wade),,66,81
339,4,10:36.0,,K. Faried makes 2-pt dunk at rim (assist by G. Harris),66,83
340,4,10:23.0,Turnover by M. Chalmers (bad pass; steal by E. Green),,66,83
341,4,10:19.0,,A. Gee makes 2-pt dunk at rim (assist by E. Green),66,85
342,4,10:19.0,Miami full timeout,,66,85
343,4,9:58.0,M. Chalmers misses 3-pt jump shot from 27 ft,,66,85
344,4,9:56.0,,Defensive rebound by K. Faried,66,85
345,4,9:48.0,,Personal foul by M. Chalmers (drawn by E. Green),66,85
346,4,9:40.0,,G. Harris misses 2-pt jump shot from 5 ft,66,85
347,4,9:38.0,,Offensive rebound by D. Arthur,66,85
348,4,9:38.0,,D. Arthur misses 2-pt tip-in at rim,66,85
349,4,9:35.0,Defensive rebound by S. Williams,,66,85
350,4,9:26.0,Turnover by U. Haslem (bad pass; steal by G. Harris),,66,85
351,4,9:11.0,,G. Harris misses 3-pt jump shot from 25 ft,66,85
352,4,9:09.0,Defensive rebound by U. Haslem,,66,85
353,4,8:55.0,D. Wade misses 2-pt jump shot from 17 ft,,66,85
354,4,8:52.0,,Defensive rebound by A. Gee,66,85
355,4,8:40.0,,Shooting foul by S. Williams (drawn by K. Faried),66,85
356,4,8:40.0,,K. Faried makes free throw 1 of 2,66,86
357,4,8:40.0,C. Bosh enters the game for U. Haslem,,66,86
358,4,8:40.0,,K. Faried makes free throw 2 of 2,66,87
359,4,8:31.0,Def 3 sec tech foul by D. Arthur,,66,87
360,4,8:31.0,C. Bosh misses technical free throw,,66,87
361,4,8:31.0,Offensive rebound by Team,,66,87
362,4,8:18.0,Turnover by D. Wade (bad pass; steal by D. Arthur),,66,87
363,4,8:15.0,,Shooting block foul by S. Williams (drawn by A. Gee),66,87
364,4,8:15.0,,A. Gee makes free throw 1 of 2,66,88
365,4,8:15.0,,A. Gee makes free throw 2 of 2,66,89
366,4,8:11.0,Turnover by M. Chalmers (bad pass),,66,89
367,4,7:55.0,,Personal foul by M. Chalmers (drawn by E. Green),66,89
368,4,7:55.0,,E. Green misses free throw 1 of 2,66,89
369,4,7:55.0,,Offensive rebound by Team,66,89
370,4,7:55.0,S. Napier enters the game for M. Chalmers,,66,89
371,4,7:55.0,,E. Green makes free throw 2 of 2,66,90
372,4,7:32.0,D. Granger misses 3-pt jump shot from 25 ft,,66,90
373,4,7:30.0,,Defensive rebound by E. Green,66,90
374,4,7:20.0,,D. Arthur misses 3-pt jump shot from 26 ft,66,90
375,4,7:18.0,,Offensive rebound by A. Gee,66,90
376,4,7:13.0,,G. Harris makes 3-pt jump shot from 24 ft (assist by A. Gee),66,93
377,4,6:47.0,D. Granger misses 2-pt layup from 2 ft,,66,93
378,4,6:46.0,,Defensive rebound by K. Faried,66,93
379,4,6:32.0,,K. Faried misses 2-pt jump shot from 13 ft,66,93
380,4,6:30.0,Defensive rebound by D. Wade,,66,93
381,4,6:22.0,D. Wade makes 2-pt jump shot from 5 ft,,68,93
382,4,5:59.0,,D. Arthur misses 2-pt jump shot from 18 ft,68,93
383,4,5:57.0,,Offensive rebound by G. Harris,68,93
384,4,5:55.0,,Shooting foul by D. Granger (drawn by G. Harris),68,93
385,4,5:55.0,Official timeout,,68,93
386,4,5:55.0,H. Whiteside enters the game for C. Bosh,,68,93
387,4,5:55.0,J. Ennis enters the game for D. Wade,,68,93
388,4,5:55.0,,G. Harris misses free throw 1 of 2,68,93
389,4,5:55.0,,Offensive rebound by Team,68,93
390,4,5:55.0,,G. Harris makes free throw 2 of 2,68,94
391,4,5:35.0,H. Whiteside makes 2-pt jump shot from 15 ft (assist by S. Napier),,70,94
392,4,5:13.0,,J. Nurkić enters the game for D. Arthur,70,94
