,QUARTER,TIME_REMAINING,UTAH_ACTION,GOLDEN STATE_ACTION,UTAH_SCORE,GOLDEN STATE_SCORE
0,1,11:38.0,D. Favors makes 3-pt jump shot from 23 ft (assist by G. Hayward),,3,0
1,1,11:18.0,,D. Green misses 2-pt jump shot from 20 ft,3,0
2,1,11:17.0,Defensive rebound by R. Hood,,3,0
3,1,11:05.0,D. Exum misses 3-pt jump shot from 25 ft,,3,0
4,1,11:03.0,,Defensive rebound by D. Green,3,0
5,1,10:49.0,,S. Curry misses 2-pt jump shot from 17 ft,3,0
6,1,10:48.0,Defensive rebound by R. Gobert,,3,0
7,1,10:32.0,Turnover by D. Exum (bad pass; steal by D. Green),,3,0
8,1,10:27.0,,H. Barnes makes 2-pt dunk at rim (assist by D. Green),3,2
9,1,9:59.0,G. Hayward misses 3-pt jump shot from 25 ft,,3,2
10,1,9:58.0,Offensive rebound by D. Favors,,3,2
11,1,9:58.0,D. Favors misses 2-pt tip-in at rim,,3,2
12,1,9:57.0,,Defensive rebound by D. Green,3,2
13,1,9:48.0,,J. Holiday makes 2-pt dunk at rim (assist by D. Green),3,4
14,1,9:26.0,G. Hayward misses 2-pt jump shot from 17 ft,,3,4
15,1,9:24.0,,Defensive rebound by A. Bogut,3,4
16,1,9:20.0,,Shooting foul by R. Hood (drawn by D. Green),3,4
17,1,9:20.0,,D. Green makes 2-pt layup from 1 ft,3,6
18,1,9:20.0,,D. Green makes free throw 1 of 1,3,7
19,1,9:02.0,R. Hood makes 2-pt jump shot from 8 ft,,5,7
20,1,8:47.0,,H. Barnes misses 2-pt jump shot from 18 ft,5,7
21,1,8:46.0,Defensive rebound by R. Gobert,,5,7
22,1,8:39.0,Personal foul by J. Holiday (drawn by R. Gobert),,5,7
23,1,8:21.0,R. Hood misses 3-pt jump shot from 27 ft,,5,7
24,1,8:20.0,,Defensive rebound by D. Green,5,7
25,1,8:09.0,,D. Green misses 2-pt jump shot from 5 ft,5,7
26,1,8:08.0,Defensive rebound by G. Hayward,,5,7
27,1,7:57.0,R. Hood makes 2-pt layup at rim (assist by G. Hayward),,7,7
28,1,7:42.0,,S. Curry makes 2-pt layup from 1 ft (assist by A. Bogut),7,9
29,1,7:19.0,D. Favors misses 2-pt jump shot from 3 ft,,7,9
30,1,7:18.0,,Defensive rebound by A. Bogut,7,9
31,1,7:02.0,,J. Holiday makes 3-pt jump shot from 23 ft (assist by S. Curry),7,12
32,1,6:41.0,G. Hayward misses 2-pt jump shot from 11 ft,,7,12
33,1,6:39.0,,Defensive rebound by S. Curry,7,12
34,1,6:34.0,,S. Curry misses 3-pt jump shot from 27 ft,7,12
35,1,6:32.0,Defensive rebound by R. Gobert,,7,12
36,1,6:22.0,R. Gobert misses 2-pt hook shot from 7 ft,,7,12
37,1,6:21.0,,Defensive rebound by H. Barnes,7,12
38,1,6:13.0,,Shooting foul by R. Hood (drawn by S. Curry),7,12
39,1,6:13.0,,S. Curry makes free throw 1 of 2,7,13
40,1,6:13.0,J. Ingles enters the game for R. Hood,,7,13
41,1,6:13.0,,A. Iguodala enters the game for H. Barnes,7,13
42,1,6:13.0,,S. Curry makes free throw 2 of 2,7,14
43,1,5:53.0,R. Gobert misses 2-pt jump shot from 5 ft (block by A. Bogut),,7,14
44,1,5:51.0,,Defensive rebound by A. Bogut,7,14
45,1,5:43.0,,D. Green misses 2-pt layup from 2 ft,7,14
46,1,5:41.0,Defensive rebound by D. Favors,,7,14
47,1,5:27.0,D. Favors makes 2-pt jump shot from 18 ft (assist by G. Hayward),,9,14
48,1,5:16.0,,Turnover by A. Bogut (bad pass),9,14
49,1,5:16.0,,Golden State full timeout,9,14
50,1,5:16.0,,L. Barbosa enters the game for J. Holiday,9,14
51,1,4:55.0,G. Hayward misses 3-pt jump shot from 29 ft,,9,14
52,1,4:54.0,,Defensive rebound by A. Iguodala,9,14
53,1,4:49.0,,Turnover by A. Iguodala (bad pass),9,14
54,1,4:25.0,D. Favors makes 2-pt layup from 1 ft (assist by G. Hayward),,11,14
55,1,3:57.0,,A. Iguodala misses 2-pt jump shot from 17 ft,11,14
56,1,3:57.0,Defensive rebound by D. Favors,,11,14
57,1,3:33.0,Turnover by D. Exum (bad pass; steal by A. Bogut),,11,14
58,1,3:29.0,,L. Barbosa misses 2-pt jump shot from 13 ft,11,14
59,1,3:26.0,Defensive rebound by R. Gobert,,11,14
60,1,3:12.0,G. Hayward misses 2-pt jump shot from 21 ft,,11,14
61,1,3:10.0,,Defensive rebound by L. Barbosa,11,14
62,1,3:06.0,,L. Barbosa makes 2-pt layup from 1 ft,11,16
63,1,3:06.0,Utah full timeout,,11,16
64,1,3:06.0,T. Booker enters the game for G. Hayward,,11,16
65,1,3:06.0,T. Burke enters the game for D. Favors,,11,16
66,1,3:06.0,E. Millsap enters the game for D. Exum,,11,16
67,1,3:06.0,,M. Speights enters the game for A. Bogut,11,16
68,1,2:45.0,Turnover by J. Ingles (bad pass; steal by L. Barbosa),,11,16
69,1,2:40.0,,Turnover by L. Barbosa (bad pass; steal by J. Ingles),11,16
70,1,2:36.0,,Violation by A. Iguodala (kicked ball),11,16
71,1,2:26.0,Turnover by E. Millsap (bad pass; steal by S. Curry),,11,16
72,1,2:21.0,,S. Curry misses 2-pt jump shot from 5 ft,11,16
73,1,2:20.0,,Offensive rebound by M. Speights,11,16
74,1,2:20.0,,M. Speights makes 2-pt tip-in at rim,11,18
75,1,1:53.0,Turnover by T. Burke (lost ball),,11,18
76,1,1:53.0,D. Favors enters the game for R. Gobert,,11,18
77,1,1:39.0,,M. Speights misses 2-pt jump shot from 18 ft,11,18
78,1,1:38.0,Defensive rebound by D. Favors,,11,18
79,1,1:26.0,T. Burke misses 3-pt jump shot from 26 ft,,11,18
80,1,1:23.0,Offensive rebound by J. Ingles,,11,18
81,1,1:12.0,T. Booker misses 2-pt jump shot from 19 ft,,11,18
82,1,1:12.0,,Defensive rebound by D. Green,11,18
83,1,1:03.0,,Shooting foul by J. Ingles (drawn by D. Green),11,18
84,1,1:03.0,,D. Green makes free throw 1 of 2,11,19
85,1,1:03.0,,D. Green misses free throw 2 of 2,11,19
86,1,1:01.0,Defensive rebound by T. Booker,,11,19
87,1,0:43.0,Shooting foul by A. Iguodala (drawn by D. Favors),,11,19
88,1,0:43.0,D. Favors makes free throw 1 of 2,,12,19
89,1,0:43.0,D. Favors misses free throw 2 of 2,,12,19
90,1,0:42.0,,Defensive rebound by M. Speights,12,19
91,1,0:29.0,,S. Curry misses 2-pt layup from 1 ft (block by D. Favors),12,19
92,1,0:27.0,Defensive rebound by J. Ingles,,12,19
93,1,0:06.0,J. Ingles makes 3-pt jump shot from 26 ft,,15,19
94,1,0:01.0,,S. Curry misses 3-pt jump shot from 32 ft,15,19
95,1,0:00.0,,Offensive rebound by Team,15,19
96,2,11:44.0,,M. Speights makes 2-pt jump shot from 17 ft (assist by S. Livingston),15,21
97,2,11:16.0,T. Burke misses 3-pt jump shot from 26 ft,,15,21
98,2,11:14.0,,Defensive rebound by M. Speights,15,21
99,2,10:55.0,,H. Barnes makes 3-pt jump shot from 22 ft (assist by S. Livingston),15,24
