,QUARTER,TIME_REMAINING,CHICAGO_ACTION,MIAMI_ACTION,CHICAGO_SCORE,MIAMI_SCORE
62,1,3:07.0,A. Brooks makes 2-pt jump shot from 7 ft,,18,14
63,1,2:53.0,,D. Wade misses 2-pt jump shot from 18 ft,18,14
64,1,2:52.0,Defensive rebound by P. Gasol,,18,14
65,1,2:42.0,P. Gasol misses 2-pt jump shot from 15 ft,,18,14
66,1,2:41.0,,Defensive rebound by D. Wade,18,14
67,1,2:18.0,,D. Wade misses 2-pt jump shot from 19 ft,18,14
68,1,2:17.0,Defensive rebound by P. Gasol,,18,14
69,1,2:14.0,M. Dunleavy misses 2-pt layup from 1 ft (block by L. Deng),,18,14
70,1,2:13.0,,Defensive rebound by M. Chalmers,18,14
71,1,2:08.0,,D. Wade misses 2-pt jump shot from 17 ft,18,14
72,1,2:07.0,Defensive rebound by Team,,18,14
73,1,2:07.0,,Loose ball foul by H. Whiteside (drawn by P. Gasol),18,14
74,1,2:07.0,Chicago full timeout,,18,14
75,1,2:07.0,,C. Andersen enters the game for L. Deng,18,14
76,1,2:07.0,,J. Ennis enters the game for H. Whiteside,18,14
77,1,2:07.0,,G. Dragić enters the game for D. Wade,18,14
78,1,1:58.0,M. Dunleavy misses 2-pt jump shot from 20 ft,,18,14
79,1,1:57.0,,Defensive rebound by C. Andersen,18,14
80,1,1:43.0,,C. Andersen makes 2-pt jump shot from 13 ft (assist by G. Dragić),18,16
81,1,1:16.0,P. Gasol misses 2-pt jump shot from 19 ft,,18,16
82,1,1:15.0,,Defensive rebound by M. Chalmers,18,16
83,1,1:06.0,,G. Dragić makes 2-pt layup from 1 ft,18,18
84,1,0:52.0,P. Gasol makes 2-pt jump shot from 13 ft,,20,18
85,1,0:39.0,,M. Chalmers misses 2-pt jump shot from 6 ft,20,18
86,1,0:38.0,Defensive rebound by T. Gibson,,20,18
87,1,0:29.0,T. Snell misses 2-pt jump shot from 10 ft,,20,18
88,1,0:28.0,Offensive rebound by T. Snell,,20,18
89,1,0:28.0,Personal foul by U. Haslem (drawn by T. Snell),,20,18
90,1,0:28.0,K. Hinrich enters the game for M. Dunleavy,,20,18
91,1,0:28.0,N. Mirotić enters the game for T. Snell,,20,18
92,1,0:12.0,P. Gasol misses 2-pt jump shot from 11 ft,,20,18
93,1,0:11.0,,Defensive rebound by C. Andersen,20,18
94,1,0:06.0,,Personal foul by K. Hinrich (drawn by G. Dragić),20,18
95,1,0:02.0,,M. Chalmers misses 3-pt jump shot from 25 ft,20,18
96,1,0:00.0,,Offensive rebound by Team,20,18
97,2,11:45.0,,G. Dragić misses 2-pt jump shot from 13 ft,20,18
98,2,11:44.0,,Offensive rebound by G. Dragić,20,18
99,2,11:35.0,,M. Chalmers makes 2-pt jump shot from 15 ft,20,20
100,2,11:11.0,N. Mirotić misses 3-pt jump shot from 24 ft,,20,20
101,2,11:10.0,,Defensive rebound by M. Chalmers,20,20
102,2,11:06.0,,J. Ennis makes 2-pt dunk at rim (assist by M. Chalmers),20,22
103,2,10:37.0,T. Gibson makes 2-pt hook shot from 4 ft,,22,22
104,2,10:20.0,,Turnover by G. Dragić (bad pass; steal by N. Mirotić),22,22
105,2,10:17.0,Shooting foul by J. Ennis (drawn by N. Mirotić),,22,22
106,2,10:17.0,N. Mirotić makes free throw 1 of 2,,23,22
107,2,10:17.0,D. Rose enters the game for A. Brooks,,23,22
108,2,10:17.0,N. Mirotić makes free throw 2 of 2,,24,22
109,2,10:05.0,,Turnover by J. Ennis (bad pass; steal by N. Mirotić),24,22
110,2,10:01.0,Shooting foul by M. Chalmers (drawn by D. Rose),,24,22
111,2,10:01.0,D. Rose makes free throw 1 of 2,,25,22
112,2,10:01.0,D. Rose makes free throw 2 of 2,,26,22
113,2,9:43.0,,C. Andersen misses 3-pt jump shot from 23 ft,26,22
114,2,9:42.0,Defensive rebound by T. Gibson,,26,22
115,2,9:36.0,D. Rose misses 2-pt jump shot from 20 ft,,26,22
116,2,9:35.0,,Defensive rebound by M. Beasley,26,22
117,2,9:32.0,Offensive charge foul by G. Dragić (drawn by D. Rose),,26,22
118,2,9:32.0,,Turnover by G. Dragić (offensive foul),26,22
119,2,9:20.0,J. Noah misses 2-pt layup from 1 ft (block by C. Andersen),,26,22
120,2,9:19.0,,Defensive rebound by M. Chalmers,26,22
121,2,9:13.0,,G. Dragić makes 2-pt layup from 1 ft,26,24
122,2,8:58.0,Turnover by K. Hinrich (bad pass),,26,24
123,2,8:58.0,Official timeout,,26,24
124,2,8:44.0,,Turnover by J. Ennis (bad pass; steal by K. Hinrich),26,24
125,2,8:31.0,T. Gibson misses 2-pt dunk at rim,,26,24
126,2,8:28.0,Offensive rebound by D. Rose,,26,24
127,2,8:28.0,Turnover by K. Hinrich (bad pass),,26,24
128,2,8:11.0,,J. Ennis makes 2-pt layup from 1 ft (assist by M. Beasley),26,26
129,2,8:11.0,,Shooting foul by T. Gibson (drawn by J. Ennis),26,26
130,2,8:11.0,,H. Whiteside enters the game for C. Andersen,26,26
131,2,8:11.0,,J. Ennis makes free throw 1 of 1,26,27
132,2,8:00.0,Shooting foul by M. Beasley (drawn by J. Noah),,26,27
133,2,8:00.0,J. Noah misses free throw 1 of 2,,26,27
134,2,8:00.0,Offensive rebound by Team,,26,27
135,2,8:00.0,J. Noah makes free throw 2 of 2,,27,27
136,2,7:44.0,,G. Dragić makes 2-pt jump shot from 19 ft (assist by J. Ennis),27,29
137,2,7:32.0,D. Rose misses 3-pt jump shot from 24 ft,,27,29
138,2,7:31.0,,Defensive rebound by J. Ennis,27,29
139,2,7:25.0,,G. Dragić misses 2-pt jump shot from 4 ft,27,29
140,2,7:24.0,Defensive rebound by T. Gibson,,27,29
141,2,7:13.0,K. Hinrich misses 2-pt jump shot from 18 ft (block by G. Dragić),,27,29
142,2,7:12.0,Offensive rebound by N. Mirotić,,27,29
143,2,7:05.0,D. Rose misses 2-pt jump shot from 15 ft,,27,29
144,2,7:04.0,,Defensive rebound by H. Whiteside,27,29
145,2,6:50.0,,M. Beasley makes 3-pt jump shot from 23 ft (assist by M. Chalmers),27,32
146,2,6:31.0,D. Rose misses 2-pt jump shot from 7 ft (block by H. Whiteside),,27,32
147,2,6:30.0,Offensive rebound by N. Mirotić,,27,32
148,2,6:30.0,Shooting foul by M. Beasley (drawn by N. Mirotić),,27,32
149,2,6:30.0,N. Mirotić makes free throw 1 of 2,,28,32
150,2,6:30.0,,D. Wade enters the game for G. Dragić,28,32
151,2,6:30.0,N. Mirotić misses free throw 2 of 2,,28,32
152,2,6:29.0,Offensive rebound by N. Mirotić,,28,32
153,2,6:21.0,T. Gibson misses 2-pt layup from 2 ft,,28,32
154,2,6:20.0,,Defensive rebound by J. Ennis,28,32
155,2,5:57.0,,D. Wade makes 2-pt jump shot from 11 ft,28,34
156,2,5:51.0,Turnover by D. Rose (lost ball),,28,34
157,2,5:51.0,,Miami full timeout,28,34
158,2,5:51.0,T. Snell enters the game for K. Hinrich,,28,34
159,2,5:51.0,,L. Deng enters the game for J. Ennis,28,34
160,2,5:37.0,,M. Beasley makes 2-pt jump shot from 14 ft (assist by D. Wade),28,36
161,2,5:18.0,N. Mirotić misses 3-pt jump shot from 24 ft,,28,36
162,2,5:17.0,Offensive rebound by Team,,28,36
163,2,5:08.0,T. Snell misses 3-pt jump shot from 24 ft,,28,36
164,2,5:07.0,Offensive rebound by Team,,28,36
165,2,5:07.0,,Loose ball foul by M. Chalmers (drawn by J. Noah),28,36
166,2,5:07.0,J. Noah misses free throw 1 of 2,,28,36
167,2,5:07.0,Offensive rebound by Team,,28,36
168,2,5:07.0,J. Noah misses free throw 2 of 2,,28,36
169,2,5:05.0,Offensive rebound by T. Gibson,,28,36
170,2,5:00.0,Offensive foul by J. Noah (drawn by M. Chalmers),,28,36
171,2,5:00.0,Turnover by J. Noah (offensive foul),,28,36
172,2,5:00.0,P. Gasol enters the game for J. Noah,,28,36
173,2,4:50.0,,M. Beasley makes 3-pt jump shot from 24 ft (assist by L. Deng),28,39
174,2,4:34.0,T. Gibson makes 2-pt jump shot from 15 ft (assist by N. Mirotić),,30,39
175,2,4:19.0,,D. Wade misses 2-pt hook shot from 8 ft,30,39
176,2,4:18.0,Defensive rebound by D. Rose,,30,39
177,2,4:15.0,D. Rose misses 2-pt layup from 1 ft,,30,39
178,2,4:14.0,Offensive rebound by T. Gibson,,30,39
179,2,4:13.0,T. Gibson misses 2-pt tip-in at rim,,30,39
180,2,4:12.0,Offensive rebound by T. Gibson,,30,39
181,2,4:09.0,N. Mirotić misses 3-pt jump shot from 24 ft,,30,39
182,2,4:08.0,,Defensive rebound by L. Deng,30,39
183,2,4:01.0,,D. Wade misses 2-pt layup from 1 ft (block by T. Gibson),30,39
184,2,4:00.0,,Offensive rebound by H. Whiteside,30,39
185,2,3:52.0,,M. Beasley makes 3-pt jump shot from 23 ft (assist by L. Deng),30,42
186,2,3:44.0,Chicago full timeout,,30,42
187,2,3:44.0,A. Brooks enters the game for D. Rose,,30,42
188,2,3:44.0,M. Dunleavy enters the game for N. Mirotić,,30,42
189,2,3:30.0,P. Gasol misses 2-pt jump shot from 14 ft,,30,42
190,2,3:29.0,,Defensive rebound by H. Whiteside,30,42
191,2,3:16.0,,M. Beasley makes 2-pt jump shot from 13 ft,30,44
192,2,3:00.0,A. Brooks misses 2-pt layup from 1 ft,,30,44
193,2,2:58.0,Offensive rebound by Team,,30,44
194,2,2:53.0,A. Brooks misses 3-pt jump shot from 25 ft,,30,44
195,2,2:52.0,,Defensive rebound by M. Beasley,30,44
196,2,2:34.0,,H. Whiteside misses 2-pt jump shot from 4 ft,30,44
197,2,2:33.0,Defensive rebound by P. Gasol,,30,44
198,2,2:23.0,T. Gibson misses 2-pt layup from 2 ft (block by M. Beasley),,30,44
199,2,2:22.0,,Defensive rebound by D. Wade,30,44
200,2,2:16.0,,L. Deng makes 2-pt dunk at rim,30,46
201,2,1:58.0,T. Snell misses 3-pt jump shot from 24 ft,,30,46
202,2,1:57.0,,Defensive rebound by H. Whiteside,30,46
203,2,1:47.0,,M. Chalmers misses 3-pt jump shot from 23 ft,30,46
204,2,1:46.0,,Offensive rebound by H. Whiteside,30,46
205,2,1:43.0,,H. Whiteside makes 2-pt hook shot from 6 ft,30,48
206,2,1:22.0,P. Gasol misses 2-pt layup from 1 ft,,30,48
207,2,1:21.0,Offensive rebound by T. Gibson,,30,48
208,2,1:20.0,T. Gibson makes 2-pt tip-in at rim,,32,48
209,2,1:00.0,,M. Beasley misses 2-pt jump shot from 12 ft,32,48
210,2,0:59.0,Defensive rebound by P. Gasol,,32,48
211,2,0:48.0,M. Dunleavy misses 2-pt layup from 1 ft,,32,48
212,2,0:47.0,,Defensive rebound by Team,32,48
213,2,0:47.0,N. Mirotić enters the game for T. Gibson,,32,48
214,2,0:47.0,,C. Andersen enters the game for H. Whiteside,32,48
215,2,0:37.0,,Personal foul by T. Snell (drawn by D. Wade),32,48
216,2,0:37.0,,U. Haslem enters the game for M. Beasley,32,48
217,2,0:30.0,,Miami full timeout,32,48
218,2,0:26.0,,D. Wade makes 3-pt jump shot from 25 ft (assist by U. Haslem),32,51
219,2,0:08.0,Turnover by N. Mirotić (lost ball),,32,51
220,2,0:08.0,T. Gibson enters the game for N. Mirotić,,32,51
221,2,0:08.0,,G. Dragić enters the game for U. Haslem,32,51
222,2,0:08.0,K. Hinrich enters the game for P. Gasol,,32,51
223,2,0:02.0,,Turnover by M. Chalmers (lost ball; steal by M. Dunleavy),32,51
224,3,11:45.0,,Personal foul by M. Dunleavy (drawn by L. Deng),32,51
225,3,11:32.0,,L. Deng misses 2-pt jump shot from 16 ft,32,51
226,3,11:31.0,Defensive rebound by D. Rose,,32,51
227,3,11:24.0,M. Dunleavy misses 3-pt jump shot from 24 ft,,32,51
228,3,11:23.0,,Defensive rebound by H. Whiteside,32,51
229,3,11:10.0,,H. Whiteside misses 2-pt hook shot from 7 ft,32,51
230,3,11:09.0,Defensive rebound by D. Rose,,32,51
231,3,11:01.0,D. Rose misses 2-pt jump shot from 14 ft,,32,51
232,3,11:00.0,,Defensive rebound by H. Whiteside,32,51
233,3,10:48.0,,D. Wade misses 2-pt jump shot from 9 ft,32,51
234,3,10:47.0,Defensive rebound by M. Dunleavy,,32,51
235,3,10:32.0,Personal foul by H. Whiteside (drawn by P. Gasol),,32,51
236,3,10:27.0,M. Dunleavy makes 2-pt jump shot from 20 ft (assist by D. Rose),,34,51
237,3,10:03.0,,L. Deng misses 2-pt jump shot from 15 ft,34,51
238,3,10:02.0,Defensive rebound by J. Noah,,34,51
239,3,9:58.0,Turnover by D. Rose (lost ball),,34,51
240,3,9:41.0,,Turnover by D. Wade (bad pass; steal by M. Dunleavy),34,51
241,3,9:37.0,T. Snell makes 2-pt dunk at rim (assist by M. Dunleavy),,36,51
242,3,9:16.0,,L. Deng misses 2-pt layup from 2 ft,36,51
243,3,9:15.0,,Offensive rebound by L. Deng,36,51
244,3,9:09.0,,L. Deng misses 3-pt jump shot from 23 ft,36,51
245,3,9:08.0,Defensive rebound by T. Snell,,36,51
246,3,9:01.0,T. Snell makes 3-pt jump shot from 24 ft,,39,51
247,3,9:01.0,,Miami full timeout,39,51
248,3,8:45.0,,D. Wade misses 2-pt jump shot from 19 ft,39,51
249,3,8:44.0,Defensive rebound by J. Noah,,39,51
250,3,8:39.0,Turnover by D. Rose (step out of bounds),,39,51
251,3,8:24.0,,H. Whiteside misses 2-pt layup at rim,39,51
252,3,8:23.0,,Offensive rebound by L. Deng,39,51
253,3,8:17.0,,G. Dragić misses 3-pt jump shot from 26 ft,39,51
254,3,8:16.0,Defensive rebound by Team,,39,51
255,3,7:57.0,J. Noah makes 2-pt jump shot from 8 ft,,41,51
256,3,7:35.0,,D. Wade misses 2-pt jump shot from 19 ft,41,51
257,3,7:34.0,Defensive rebound by P. Gasol,,41,51
258,3,7:19.0,M. Dunleavy makes 2-pt jump shot from 18 ft (assist by J. Noah),,43,51
259,3,6:56.0,,H. Whiteside misses 2-pt jump shot from 10 ft (block by P. Gasol),43,51
260,3,6:55.0,,Offensive rebound by U. Haslem,43,51
261,3,6:53.0,,U. Haslem misses 2-pt layup from 1 ft,43,51
262,3,6:52.0,,Offensive rebound by L. Deng,43,51
263,3,6:47.0,,L. Deng makes 2-pt layup from 1 ft,43,53
264,3,6:38.0,Personal foul by L. Deng (drawn by M. Dunleavy),,43,53
265,3,6:38.0,,M. Beasley enters the game for U. Haslem,43,53
266,3,6:38.0,,M. Chalmers enters the game for D. Wade,43,53
267,3,6:33.0,D. Rose makes 2-pt jump shot from 7 ft,,45,53
268,3,6:11.0,,M. Beasley misses 3-pt jump shot from 24 ft,45,53
269,3,6:10.0,Defensive rebound by J. Noah,,45,53
270,3,6:00.0,D. Rose makes 2-pt jump shot from 8 ft,,47,53
271,3,6:00.0,,Miami full timeout,47,53
272,3,5:47.0,Offensive charge foul by M. Chalmers (drawn by M. Dunleavy),,47,53
273,3,5:47.0,,Turnover by M. Chalmers (offensive foul),47,53
274,3,5:25.0,D. Rose misses 3-pt jump shot from 24 ft,,47,53
275,3,5:24.0,,Defensive rebound by H. Whiteside,47,53
276,3,5:17.0,,G. Dragić makes 3-pt jump shot from 25 ft,47,56
277,3,5:17.0,Chicago full timeout,,47,56
278,3,5:17.0,T. Gibson enters the game for J. Noah,,47,56
279,3,5:17.0,A. Brooks enters the game for D. Rose,,47,56
280,3,5:00.0,T. Gibson makes 2-pt jump shot from 15 ft (assist by A. Brooks),,49,56
281,3,4:36.0,,M. Chalmers misses 2-pt jump shot from 19 ft,49,56
282,3,4:34.0,,Offensive rebound by H. Whiteside,49,56
283,3,4:34.0,,Shooting foul by P. Gasol (drawn by H. Whiteside),49,56
284,3,4:34.0,,H. Whiteside makes free throw 1 of 2,49,57
285,3,4:34.0,,H. Whiteside misses free throw 2 of 2,49,57
286,3,4:33.0,Defensive rebound by A. Brooks,,49,57
287,3,4:26.0,M. Dunleavy makes 2-pt layup from 2 ft (assist by A. Brooks),,51,57
288,3,4:26.0,Shooting foul by H. Whiteside (drawn by M. Dunleavy),,51,57
289,3,4:26.0,M. Dunleavy makes free throw 1 of 1,,52,57
290,3,4:16.0,,H. Whiteside misses 2-pt hook shot from 6 ft,52,57
291,3,4:15.0,Defensive rebound by P. Gasol,,52,57
292,3,3:54.0,Personal foul by M. Beasley (drawn by P. Gasol),,52,57
293,3,3:54.0,,D. Wade enters the game for G. Dragić,52,57
294,3,3:45.0,T. Snell misses 2-pt hook shot from 5 ft,,52,57
295,3,3:44.0,,Defensive rebound by H. Whiteside,52,57
296,3,3:26.0,,D. Wade misses 2-pt jump shot from 9 ft,52,57
297,3,3:25.0,Defensive rebound by T. Gibson,,52,57
298,3,3:18.0,A. Brooks makes 3-pt jump shot from 24 ft (assist by T. Snell),,55,57
299,3,2:54.0,,Turnover by M. Beasley (bad pass; steal by M. Dunleavy),55,57
300,3,2:43.0,A. Brooks misses 3-pt jump shot from 23 ft,,55,57
301,3,2:42.0,Offensive rebound by P. Gasol,,55,57
302,3,2:40.0,P. Gasol makes 2-pt layup from 1 ft,,57,57
303,3,2:21.0,,Personal foul by T. Snell (drawn by D. Wade),57,57
304,3,2:21.0,,C. Andersen enters the game for H. Whiteside,57,57
305,3,2:21.0,,J. Ennis enters the game for L. Deng,57,57
306,3,2:07.0,,M. Beasley misses 2-pt jump shot from 21 ft,57,57
307,3,2:06.0,Defensive rebound by P. Gasol,,57,57
308,3,1:58.0,M. Dunleavy makes 3-pt jump shot from 25 ft (assist by T. Gibson),,60,57
309,3,1:31.0,,D. Wade misses 3-pt jump shot from 24 ft,60,57
310,3,1:30.0,Defensive rebound by M. Dunleavy,,60,57
311,3,1:21.0,A. Brooks makes 3-pt jump shot from 24 ft (assist by M. Dunleavy),,63,57
312,3,1:00.0,,C. Andersen makes 2-pt layup from 1 ft (assist by D. Wade),63,59
313,3,0:41.0,T. Snell misses 2-pt layup from 3 ft (block by C. Andersen),,63,59
314,3,0:39.0,Offensive rebound by P. Gasol,,63,59
315,3,0:38.0,P. Gasol makes 2-pt dunk at rim,,65,59
316,3,0:23.0,,D. Wade misses 2-pt jump shot from 20 ft,65,59
317,3,0:22.0,Defensive rebound by M. Dunleavy,,65,59
318,3,0:02.0,A. Brooks misses 3-pt jump shot from 24 ft,,65,59
319,3,0:00.0,Offensive rebound by Team,,65,59
320,4,11:46.0,M. Dunleavy makes 2-pt jump shot from 19 ft (assist by J. Noah),,67,59
321,4,11:22.0,,Turnover by D. Wade (bad pass; steal by A. Brooks),67,59
322,4,11:17.0,A. Brooks makes 2-pt jump shot from 17 ft,,69,59
323,4,11:01.0,,M. Chalmers misses 2-pt jump shot from 18 ft,69,59
324,4,11:00.0,,Offensive rebound by J. Ennis,69,59
325,4,10:51.0,,D. Wade misses 2-pt jump shot from 14 ft,69,59
326,4,10:50.0,Defensive rebound by M. Dunleavy,,69,59
327,4,10:37.0,T. Gibson makes 2-pt dunk at rim (assist by J. Noah),,71,59
328,4,10:37.0,,Miami full timeout,71,59
329,4,10:37.0,,G. Dragić enters the game for M. Chalmers,71,59
330,4,10:37.0,,H. Whiteside enters the game for C. Andersen,71,59
331,4,10:37.0,,L. Deng enters the game for M. Beasley,71,59
332,4,10:23.0,,L. Deng misses 2-pt jump shot from 21 ft,71,59
333,4,10:22.0,Defensive rebound by T. Gibson,,71,59
334,4,10:07.0,M. Dunleavy misses 3-pt jump shot from 24 ft,,71,59
335,4,10:06.0,,Defensive rebound by Team,71,59
336,4,10:06.0,Loose ball foul by J. Noah (drawn by H. Whiteside),,71,59
337,4,9:48.0,,H. Whiteside makes 2-pt dunk at rim (assist by J. Ennis),71,61
338,4,9:19.0,A. Brooks misses 2-pt jump shot from 7 ft,,71,61
339,4,9:18.0,,Defensive rebound by H. Whiteside,71,61
340,4,9:09.0,,J. Ennis misses 3-pt jump shot from 23 ft,71,61
341,4,9:08.0,Defensive rebound by T. Gibson,,71,61
342,4,8:53.0,T. Gibson makes 2-pt jump shot from 16 ft (assist by K. Hinrich),,73,61
343,4,8:30.0,,Shooting foul by M. Dunleavy (drawn by L. Deng),73,61
344,4,8:30.0,,L. Deng makes free throw 1 of 2,73,62
345,4,8:30.0,T. Snell enters the game for A. Brooks,,73,62
346,4,8:30.0,,L. Deng makes free throw 2 of 2,73,63
347,4,8:16.0,Turnover by M. Dunleavy (lost ball),,73,63
348,4,8:04.0,,D. Wade misses 2-pt jump shot from 14 ft,73,63
349,4,8:03.0,,Offensive rebound by L. Deng,73,63
350,4,8:02.0,,L. Deng misses 2-pt jump shot from 6 ft,73,63
351,4,8:01.0,Defensive rebound by Team,,73,63
352,4,7:50.0,K. Hinrich makes 2-pt jump shot from 20 ft,,75,63
353,4,7:35.0,,Turnover by H. Whiteside (3 sec),75,63
354,4,7:35.0,N. Mirotić enters the game for M. Dunleavy,,75,63
355,4,7:19.0,N. Mirotić misses 3-pt jump shot from 24 ft,,75,63
356,4,7:18.0,,Defensive rebound by H. Whiteside,75,63
357,4,6:59.0,,H. Whiteside makes 2-pt layup from 1 ft,75,65
358,4,6:44.0,Personal foul by J. Ennis (drawn by T. Gibson),,75,65
359,4,6:38.0,T. Gibson misses 2-pt jump shot from 18 ft,,75,65
360,4,6:37.0,,Defensive rebound by J. Ennis,75,65
361,4,6:26.0,,Turnover by D. Wade (lost ball; steal by J. Noah),75,65
362,4,6:21.0,J. Noah misses 2-pt layup from 1 ft,,75,65
363,4,6:20.0,,Defensive rebound by H. Whiteside,75,65
364,4,6:15.0,,Turnover by H. Whiteside (bad pass; steal by N. Mirotić),75,65
365,4,5:56.0,J. Noah misses 2-pt layup from 1 ft,,75,65
366,4,5:55.0,,Defensive rebound by J. Ennis,75,65
367,4,5:49.0,,G. Dragić makes 2-pt layup from 1 ft,75,67
368,4,5:48.0,Chicago full timeout,,75,67
369,4,5:48.0,P. Gasol enters the game for J. Noah,,75,67
370,4,5:48.0,A. Brooks enters the game for K. Hinrich,,75,67
371,4,5:30.0,T. Snell misses 2-pt layup from 1 ft,,75,67
372,4,5:29.0,,Defensive rebound by D. Wade,75,67
373,4,5:20.0,,G. Dragić misses 3-pt jump shot from 24 ft,75,67
374,4,5:19.0,Defensive rebound by Team,,75,67
375,4,5:06.0,P. Gasol misses 2-pt jump shot from 14 ft,,75,67
376,4,5:05.0,,Defensive rebound by G. Dragić,75,67
377,4,4:53.0,,D. Wade misses 2-pt jump shot from 20 ft,75,67
378,4,4:52.0,Defensive rebound by T. Gibson,,75,67
379,4,4:35.0,A. Brooks misses 2-pt jump shot from 8 ft,,75,67
380,4,4:34.0,Offensive rebound by Team,,75,67
381,4,4:33.0,,Violation by G. Dragić (kicked ball),75,67
382,4,4:19.0,N. Mirotić makes 3-pt jump shot from 25 ft (assist by P. Gasol),,78,67
383,4,3:54.0,,H. Whiteside makes 2-pt jump shot from 4 ft,78,69
384,4,3:40.0,N. Mirotić makes 3-pt jump shot from 24 ft (assist by A. Brooks),,81,69
385,4,3:20.0,,Shooting foul by P. Gasol (drawn by J. Ennis),81,69
386,4,3:20.0,,J. Ennis misses free throw 1 of 2,81,69
387,4,3:20.0,,Offensive rebound by Team,81,69
388,4,3:20.0,,J. Ennis makes free throw 2 of 2,81,70
