,QUARTER,TIME_REMAINING,TORONTO_ACTION,CLEVELAND_ACTION,TORONTO_SCORE,CLEVELAND_SCORE
40,1,6:16.0,,A. Varejão makes 2-pt jump shot from 6 ft (assist by L. James),10,14
41,1,6:03.0,P. Patterson makes 3-pt jump shot from 23 ft (assist by L. Fields),,13,14
42,1,5:51.0,,A. Varejão misses 2-pt jump shot from 3 ft (block by P. Patterson),13,14
43,1,5:51.0,,Offensive rebound by Team,13,14
44,1,5:51.0,,Cleveland full timeout,13,14
45,1,5:51.0,,D. Waiters enters the game for S. Marion,13,14
46,1,5:44.0,,K. Irving misses 2-pt jump shot from 6 ft,13,14
47,1,5:43.0,,Offensive rebound by A. Varejão,13,14
48,1,5:43.0,,A. Varejão misses 2-pt tip-in from 1 ft,13,14
49,1,5:43.0,,Offensive rebound by Team,13,14
50,1,5:38.0,,A. Varejão makes 2-pt jump shot from 8 ft (assist by D. Waiters),13,16
51,1,5:19.0,K. Lowry makes 3-pt jump shot from 26 ft (assist by T. Ross),,16,16
52,1,5:09.0,,Turnover by K. Irving (bad pass; steal by L. Fields),16,16
53,1,5:00.0,J. Valančiūnas misses 2-pt layup from 1 ft,,16,16
54,1,4:58.0,Offensive rebound by J. Valančiūnas,,16,16
55,1,4:57.0,Shooting foul by A. Varejão (drawn by J. Valančiūnas),,16,16
56,1,4:57.0,J. Valančiūnas makes free throw 1 of 2,,17,16
57,1,4:57.0,,T. Thompson enters the game for A. Varejão,17,16
58,1,4:57.0,J. Valančiūnas makes free throw 2 of 2,,18,16
59,1,4:38.0,,L. James makes 2-pt jump shot from 15 ft,18,18
60,1,4:24.0,K. Lowry makes 2-pt jump shot from 19 ft,,20,18
61,1,4:07.0,,D. Waiters misses 2-pt jump shot from 6 ft,20,18
62,1,4:06.0,Defensive rebound by J. Valančiūnas,,20,18
63,1,3:58.0,J. Valančiūnas makes 2-pt dunk at rim (assist by K. Lowry),,22,18
64,1,3:44.0,,L. James misses 2-pt layup from 1 ft,22,18
65,1,3:43.0,,Offensive rebound by T. Thompson,22,18
66,1,3:42.0,,T. Thompson misses 2-pt layup at rim,22,18
67,1,3:39.0,Defensive rebound by P. Patterson,,22,18
68,1,3:35.0,L. Fields makes 2-pt layup at rim (assist by K. Lowry),,24,18
69,1,3:31.0,,Cleveland full timeout,24,18
70,1,3:31.0,L. Williams enters the game for T. Ross,,24,18
71,1,3:31.0,,M. Dellavedova enters the game for K. Irving,24,18
72,1,3:21.0,,D. Waiters makes 3-pt jump shot from 23 ft (assist by L. James),24,21
73,1,3:02.0,L. Williams makes 3-pt jump shot from 27 ft (assist by P. Patterson),,27,21
74,1,2:51.0,,D. Waiters makes 2-pt jump shot from 7 ft,27,23
75,1,2:31.0,J. Valančiūnas makes 2-pt dunk at rim (assist by K. Lowry),,29,23
76,1,2:11.0,,K. Love misses 3-pt jump shot from 24 ft,29,23
77,1,2:10.0,Defensive rebound by K. Lowry,,29,23
78,1,2:04.0,L. Fields makes 2-pt dunk at rim (assist by K. Lowry),,31,23
79,1,1:45.0,,L. James misses 2-pt jump shot from 12 ft,31,23
80,1,1:44.0,Defensive rebound by J. Valančiūnas,,31,23
81,1,1:34.0,L. Williams misses 2-pt jump shot from 13 ft,,31,23
82,1,1:30.0,,Defensive rebound by K. Love,31,23
83,1,1:21.0,,Turnover by L. James (lost ball; steal by K. Lowry),31,23
84,1,1:21.0,Toronto full timeout,,31,23
85,1,1:21.0,,J. Jones enters the game for K. Love,31,23
86,1,1:21.0,G. Vásquez enters the game for J. Valančiūnas,,31,23
87,1,1:21.0,C. Hayes enters the game for L. Fields,,31,23
88,1,1:21.0,J. Johnson enters the game for K. Lowry,,31,23
89,1,1:02.0,Personal foul by J. Jones (drawn by P. Patterson),,31,23
90,1,0:58.0,Turnover by G. Vásquez (palming),,31,23
91,1,0:48.0,,D. Waiters makes 3-pt jump shot from 23 ft (assist by L. James),31,26
92,1,0:31.0,J. Johnson makes 2-pt jump shot from 4 ft (assist by G. Vásquez),,33,26
93,1,0:11.0,,J. Jones misses 3-pt jump shot from 24 ft,33,26
94,1,0:10.0,Defensive rebound by Team,,33,26
95,1,0:00.0,L. Williams misses 2-pt jump shot from 8 ft (block by T. Thompson),,33,26
96,1,0:00.0,Offensive rebound by Team,,33,26
97,2,11:41.0,J. Johnson misses 2-pt jump shot from 1 ft,,33,26
98,2,11:40.0,Offensive rebound by J. Johnson,,33,26
99,2,11:40.0,J. Johnson misses 2-pt tip-in from 1 ft,,33,26
100,2,11:37.0,,Defensive rebound by M. Dellavedova,33,26
101,2,11:29.0,,D. Waiters makes 2-pt layup from 1 ft (assist by K. Irving),33,28
102,2,11:07.0,Personal foul by D. Waiters (drawn by P. Patterson),,33,28
103,2,10:57.0,J. Johnson makes 2-pt jump shot from 18 ft,,35,28
104,2,10:40.0,,K. Irving makes 3-pt jump shot from 25 ft (assist by M. Dellavedova),35,31
105,2,10:21.0,G. Vásquez misses 3-pt jump shot from 25 ft,,35,31
106,2,10:20.0,,Defensive rebound by T. Thompson,35,31
107,2,10:09.0,,M. Dellavedova makes 3-pt jump shot from 23 ft (assist by J. Jones),35,34
108,2,9:55.0,L. Williams makes 2-pt jump shot from 6 ft,,37,34
109,2,9:55.0,Shooting foul by D. Waiters (drawn by L. Williams),,37,34
110,2,9:55.0,L. Williams makes free throw 1 of 1,,38,34
111,2,9:42.0,,D. Waiters misses 3-pt jump shot from 25 ft,38,34
112,2,9:41.0,Defensive rebound by C. Hayes,,38,34
113,2,9:28.0,G. Vásquez makes 3-pt jump shot from 23 ft (assist by L. Williams),,41,34
114,2,9:19.0,,D. Waiters makes 2-pt layup at rim (assist by M. Dellavedova),41,36
115,2,9:02.0,J. Johnson makes 2-pt layup at rim,,43,36
116,2,8:50.0,,Turnover by D. Waiters (bad pass; steal by J. Johnson),43,36
117,2,8:46.0,J. Johnson makes 2-pt dunk at rim,,45,36
118,2,8:23.0,,M. Dellavedova misses 3-pt jump shot from 25 ft,45,36
119,2,8:22.0,Defensive rebound by P. Patterson,,45,36
120,2,8:10.0,Personal foul by J. Jones (drawn by G. Vásquez),,45,36
121,2,8:10.0,Official timeout,,45,36
122,2,8:10.0,K. Lowry enters the game for P. Patterson,,45,36
123,2,8:10.0,,K. Love enters the game for D. Waiters,45,36
124,2,8:10.0,,S. Marion enters the game for J. Jones,45,36
125,2,8:00.0,Turnover by J. Johnson (traveling),,45,36
126,2,8:00.0,,L. James enters the game for M. Dellavedova,45,36
127,2,7:50.0,,K. Irving misses 3-pt jump shot from 25 ft,45,36
128,2,7:49.0,,Offensive rebound by K. Love,45,36
129,2,7:40.0,,L. James makes 2-pt jump shot from 8 ft (assist by K. Love),45,38
130,2,7:26.0,J. Johnson makes 2-pt layup at rim (assist by L. Williams),,47,38
131,2,7:09.0,,Turnover by S. Marion (traveling),47,38
132,2,7:09.0,J. Valančiūnas enters the game for L. Williams,,47,38
133,2,6:50.0,Turnover by J. Valančiūnas (3 sec),,47,38
134,2,6:35.0,,Shooting foul by J. Johnson (drawn by L. James),47,38
135,2,6:35.0,,L. James makes free throw 1 of 2,47,39
136,2,6:35.0,,L. James makes free throw 2 of 2,47,40
137,2,6:19.0,C. Hayes makes 2-pt jump shot from 6 ft (assist by G. Vásquez),,49,40
138,2,6:00.0,,Personal foul by C. Hayes (drawn by K. Love),49,40
139,2,6:00.0,,A. Varejão enters the game for T. Thompson,49,40
140,2,6:00.0,T. Ross enters the game for G. Vásquez,,49,40
141,2,6:00.0,A. Johnson enters the game for C. Hayes,,49,40
142,2,5:53.0,,A. Varejão makes 2-pt jump shot from 9 ft (assist by K. Irving),49,42
143,2,5:35.0,A. Johnson makes 2-pt hook shot from 5 ft (assist by K. Lowry),,51,42
144,2,5:24.0,,A. Varejão makes 2-pt jump shot from 9 ft (assist by K. Irving),51,44
145,2,5:01.0,Shooting foul by L. James (drawn by K. Lowry),,51,44
146,2,5:01.0,,Cleveland full timeout,51,44
147,2,5:01.0,K. Lowry makes free throw 1 of 2,,52,44
148,2,5:01.0,K. Lowry makes free throw 2 of 2,,53,44
149,2,4:45.0,,A. Varejão misses 2-pt hook shot from 14 ft,53,44
150,2,4:43.0,,Offensive rebound by A. Varejão,53,44
151,2,4:41.0,,A. Varejão misses 2-pt layup from 2 ft (block by J. Johnson),53,44
152,2,4:38.0,Defensive rebound by T. Ross,,53,44
153,2,4:36.0,A. Johnson misses 2-pt layup from 2 ft (block by A. Varejão),,53,44
154,2,4:36.0,,Defensive rebound by Team,53,44
155,2,4:20.0,,K. Irving misses 3-pt jump shot from 25 ft,53,44
156,2,4:19.0,Defensive rebound by J. Valančiūnas,,53,44
157,2,4:13.0,K. Lowry misses 3-pt jump shot from 25 ft,,53,44
158,2,4:12.0,,Defensive rebound by K. Love,53,44
159,2,3:54.0,,K. Irving misses 2-pt jump shot from 12 ft,53,44
160,2,3:53.0,,Offensive rebound by K. Love,53,44
161,2,3:53.0,,K. Love makes 2-pt tip-in at rim,53,46
162,2,3:31.0,J. Valančiūnas makes 2-pt dunk at rim (assist by K. Lowry),,55,46
163,2,3:13.0,,L. James misses 3-pt jump shot from 25 ft,55,46
164,2,3:12.0,Defensive rebound by J. Valančiūnas,,55,46
165,2,3:12.0,Personal foul by A. Varejão (drawn by J. Valančiūnas),,55,46
166,2,3:12.0,J. Valančiūnas makes free throw 1 of 2,,56,46
167,2,3:12.0,L. Fields enters the game for J. Johnson,,56,46
168,2,3:12.0,,T. Thompson enters the game for A. Varejão,56,46
169,2,3:12.0,J. Valančiūnas makes free throw 2 of 2,,57,46
170,2,2:53.0,,K. Love misses 2-pt layup from 3 ft,57,46
171,2,2:52.0,Defensive rebound by J. Valančiūnas,,57,46
172,2,2:42.0,A. Johnson makes 2-pt layup from 1 ft (assist by K. Lowry),,59,46
173,2,2:34.0,,Personal foul by L. Fields (drawn by L. James),59,46
174,2,2:34.0,Toronto full timeout,,59,46
175,2,2:34.0,G. Vásquez enters the game for L. Fields,,59,46
176,2,2:34.0,,D. Waiters enters the game for S. Marion,59,46
177,2,2:21.0,,L. James makes 2-pt jump shot from 15 ft (assist by D. Waiters),59,48
178,2,2:09.0,Turnover by A. Johnson (bad pass; steal by L. James),,59,48
179,2,2:05.0,,L. James makes 2-pt dunk from 1 ft,59,50
180,2,1:49.0,Turnover by J. Valančiūnas (traveling),,59,50
181,2,1:37.0,,T. Thompson makes 2-pt dunk at rim (assist by K. Love),59,52
182,2,1:14.0,A. Johnson makes 2-pt hook shot from 6 ft (assist by K. Lowry),,61,52
183,2,1:06.0,,Shooting foul by T. Ross (drawn by T. Thompson),61,52
184,2,1:06.0,,T. Thompson misses free throw 1 of 2,61,52
185,2,1:06.0,,Offensive rebound by Team,61,52
186,2,1:06.0,,T. Thompson makes free throw 2 of 2,61,53
187,2,0:47.0,K. Lowry misses 2-pt jump shot from 18 ft,,61,53
188,2,0:46.0,Offensive rebound by J. Valančiūnas,,61,53
189,2,0:46.0,J. Valančiūnas makes 2-pt tip-in at rim,,63,53
190,2,0:23.0,,L. James makes 2-pt hook shot from 6 ft,63,55
191,2,0:00.0,K. Lowry misses 3-pt jump shot from 25 ft,,63,55
192,2,0:00.0,Offensive rebound by Team,,63,55
193,3,11:46.0,Turnover by T. Ross (bad pass; steal by L. James),,63,55
194,3,11:44.0,,Turnover by L. James (bad pass),63,55
195,3,11:30.0,Turnover by J. Valančiūnas (traveling),,63,55
196,3,11:13.0,,K. Love misses 2-pt hook shot from 9 ft,63,55
197,3,11:11.0,Defensive rebound by J. Valančiūnas,,63,55
198,3,10:57.0,T. Ross makes 2-pt jump shot from 20 ft (assist by A. Johnson),,65,55
199,3,10:32.0,,K. Irving misses 2-pt jump shot from 14 ft,65,55
200,3,10:31.0,Defensive rebound by J. Valančiūnas,,65,55
201,3,10:22.0,A. Johnson misses 2-pt layup from 1 ft (block by L. James),,65,55
202,3,10:20.0,,Defensive rebound by A. Varejão,65,55
203,3,10:09.0,,Turnover by K. Love (traveling),65,55
204,3,9:49.0,Turnover by T. Ross (lost ball; steal by K. Irving),,65,55
205,3,9:48.0,,Personal foul by K. Lowry (drawn by K. Irving),65,55
206,3,9:40.0,,Personal foul by L. Fields (drawn by L. James),65,55
207,3,9:30.0,,K. Love makes 2-pt hook shot from 11 ft (assist by K. Irving),65,57
208,3,9:17.0,K. Lowry misses 3-pt jump shot from 27 ft,,65,57
209,3,9:16.0,,Defensive rebound by S. Marion,65,57
210,3,9:06.0,,Turnover by K. Love (lost ball),65,57
211,3,8:53.0,T. Ross makes 3-pt jump shot from 25 ft (assist by A. Johnson),,68,57
212,3,8:28.0,,K. Love makes 2-pt jump shot from 15 ft (assist by K. Irving),68,59
213,3,8:17.0,A. Johnson makes 2-pt layup at rim (assist by K. Lowry),,70,59
214,3,7:55.0,,Turnover by K. Love (bad pass; steal by L. Fields),70,59
215,3,7:47.0,K. Lowry makes 3-pt jump shot from 25 ft,,73,59
216,3,7:45.0,,Cleveland full timeout,73,59
217,3,7:45.0,,D. Waiters enters the game for S. Marion,73,59
218,3,7:45.0,,T. Thompson enters the game for K. Love,73,59
219,3,7:29.0,,L. James makes 3-pt jump shot from 25 ft (assist by K. Irving),73,62
220,3,7:10.0,K. Lowry misses 3-pt jump shot from 24 ft,,73,62
221,3,7:09.0,,Defensive rebound by A. Varejão,73,62
222,3,7:02.0,,Shooting block foul by K. Lowry (drawn by D. Waiters),73,62
223,3,7:02.0,,D. Waiters misses free throw 1 of 2,73,62
224,3,7:02.0,,Offensive rebound by Team,73,62
225,3,7:02.0,,D. Waiters makes free throw 2 of 2,73,63
226,3,6:42.0,K. Lowry makes 2-pt layup at rim,,75,63
227,3,6:25.0,Offensive charge foul by A. Varejão (drawn by K. Lowry),,75,63
228,3,6:25.0,,Turnover by A. Varejão (offensive foul),75,63
229,3,6:15.0,Turnover by L. Fields (palming),,75,63
230,3,5:57.0,,L. James makes 2-pt jump shot from 6 ft (assist by K. Irving),75,65
231,3,5:48.0,T. Ross misses 3-pt jump shot from 25 ft,,75,65
232,3,5:45.0,,Defensive rebound by D. Waiters,75,65
233,3,5:38.0,,D. Waiters misses 3-pt jump shot from 25 ft,75,65
234,3,5:37.0,Defensive rebound by A. Johnson,,75,65
235,3,5:34.0,T. Ross makes 2-pt layup at rim (assist by K. Lowry),,77,65
236,3,5:34.0,Shooting foul by K. Irving (drawn by T. Ross),,77,65
237,3,5:34.0,,J. Jones enters the game for A. Varejão,77,65
238,3,5:34.0,T. Ross makes free throw 1 of 1,,78,65
239,3,5:18.0,,Personal foul by K. Lowry (drawn by L. James),78,65
240,3,5:18.0,P. Patterson enters the game for A. Johnson,,78,65
241,3,5:06.0,,D. Waiters makes 2-pt jump shot from 5 ft,78,67
242,3,4:44.0,Turnover by T. Ross (lost ball),,78,67
243,3,4:38.0,,K. Irving makes 2-pt layup at rim,78,69
244,3,4:30.0,Toronto full timeout,,78,69
245,3,4:30.0,J. Johnson enters the game for T. Ross,,78,69
246,3,4:30.0,L. Williams enters the game for L. Fields,,78,69
247,3,4:14.0,K. Lowry makes 2-pt jump shot from 4 ft,,80,69
248,3,4:04.0,,Offensive foul by T. Thompson (drawn by K. Lowry),80,69
249,3,4:04.0,,Turnover by T. Thompson (offensive foul),80,69
250,3,3:48.0,P. Patterson misses 2-pt jump shot from 7 ft,,80,69
251,3,3:47.0,Offensive rebound by J. Valančiūnas,,80,69
252,3,3:45.0,J. Valančiūnas makes 2-pt layup from 2 ft,,82,69
253,3,3:35.0,,L. James makes 2-pt jump shot from 16 ft,82,71
254,3,3:13.0,P. Patterson makes 2-pt jump shot from 4 ft (assist by K. Lowry),,84,71
255,3,2:56.0,,J. Jones misses 3-pt jump shot from 25 ft,84,71
256,3,2:54.0,Defensive rebound by J. Valančiūnas,,84,71
257,3,2:38.0,Personal foul by K. Irving (drawn by J. Johnson),,84,71
258,3,2:38.0,G. Vásquez enters the game for K. Lowry,,84,71
259,3,2:38.0,,M. Dellavedova enters the game for J. Jones,84,71
260,3,2:23.0,L. Williams misses 3-pt jump shot from 25 ft,,84,71
261,3,2:22.0,,Defensive rebound by K. Irving,84,71
262,3,2:13.0,,M. Dellavedova makes 3-pt jump shot from 23 ft (assist by K. Irving),84,74
263,3,1:47.0,G. Vásquez misses 3-pt jump shot from 24 ft,,84,74
264,3,1:46.0,Offensive rebound by J. Valančiūnas,,84,74
265,3,1:45.0,Shooting foul by T. Thompson (drawn by J. Valančiūnas),,84,74
266,3,1:45.0,J. Valančiūnas makes free throw 1 of 2,,85,74
267,3,1:45.0,J. Valančiūnas makes free throw 2 of 2,,86,74
268,3,1:33.0,,D. Waiters makes 3-pt jump shot from 23 ft (assist by M. Dellavedova),86,77
269,3,1:09.0,J. Johnson makes 2-pt jump shot from 4 ft,,88,77
270,3,0:53.0,,Shooting foul by J. Johnson (drawn by L. James),88,77
271,3,0:53.0,,L. James makes free throw 1 of 2,88,78
272,3,0:53.0,,K. Love enters the game for M. Dellavedova,88,78
273,3,0:53.0,A. Johnson enters the game for J. Valančiūnas,,88,78
274,3,0:53.0,,L. James makes free throw 2 of 2,88,79
275,3,0:33.0,J. Johnson misses 2-pt jump shot from 6 ft (block by L. James),,88,79
276,3,0:33.0,Offensive rebound by Team,,88,79
277,3,0:30.0,J. Johnson misses 3-pt jump shot from 24 ft,,88,79
278,3,0:29.0,,Defensive rebound by K. Love,88,79
279,3,0:09.0,,K. Irving makes 2-pt layup at rim (assist by L. James),88,81
280,3,0:02.0,L. Williams misses 3-pt jump shot from 25 ft,,88,81
281,3,0:01.0,Offensive rebound by J. Johnson,,88,81
282,3,0:01.0,J. Johnson misses 2-pt tip-in from 1 ft,,88,81
283,3,0:00.0,Offensive rebound by J. Johnson,,88,81
284,3,0:00.0,J. Johnson misses 2-pt tip-in from 1 ft,,88,81
285,3,0:00.0,Offensive rebound by Team,,88,81
286,4,11:42.0,,L. James misses 2-pt jump shot from 13 ft,88,81
287,4,11:39.0,Defensive rebound by K. Lowry,,88,81
288,4,11:21.0,L. Williams misses 2-pt jump shot from 21 ft (block by K. Love),,88,81
289,4,11:20.0,Offensive rebound by P. Patterson,,88,81
290,4,11:18.0,P. Patterson misses 2-pt jump shot from 12 ft,,88,81
291,4,11:17.0,,Defensive rebound by M. Dellavedova,88,81
292,4,11:13.0,,Personal foul by L. Williams (drawn by K. Love),88,81
293,4,11:10.0,,K. Love misses 2-pt jump shot from 3 ft (block by P. Patterson),88,81
294,4,11:08.0,Defensive rebound by L. Williams,,88,81
295,4,10:47.0,P. Patterson makes 3-pt jump shot from 23 ft (assist by L. Williams),,91,81
296,4,10:29.0,,T. Thompson makes 2-pt layup at rim (assist by M. Dellavedova),91,83
297,4,10:00.0,Turnover by P. Patterson (traveling),,91,83
298,4,9:58.0,,K. Irving enters the game for L. James,91,83
299,4,9:50.0,,T. Thompson makes 2-pt dunk at rim (assist by M. Dellavedova),91,85
300,4,9:24.0,A. Johnson makes 2-pt jump shot from 4 ft (assist by L. Williams),,93,85
301,4,9:09.0,,K. Irving misses 3-pt jump shot from 23 ft,93,85
302,4,9:08.0,Defensive rebound by K. Lowry,,93,85
303,4,8:58.0,K. Lowry misses 3-pt jump shot from 26 ft,,93,85
304,4,8:56.0,Offensive rebound by A. Johnson,,93,85
305,4,8:56.0,A. Johnson misses 2-pt tip-in from 1 ft,,93,85
306,4,8:53.0,,Defensive rebound by T. Thompson,93,85
307,4,8:51.0,Offensive charge foul by K. Irving (drawn by K. Lowry),,93,85
308,4,8:51.0,,Turnover by K. Irving (offensive foul),93,85
309,4,8:51.0,Official timeout,,93,85
310,4,8:37.0,P. Patterson makes 2-pt jump shot from 10 ft (assist by K. Lowry),,95,85
311,4,8:23.0,,Personal foul by L. Williams (drawn by D. Waiters),95,85
312,4,8:23.0,J. Valančiūnas enters the game for A. Johnson,,95,85
313,4,8:16.0,,T. Thompson misses 2-pt layup from 1 ft,95,85
314,4,8:13.0,Defensive rebound by J. Valančiūnas,,95,85
315,4,8:00.0,K. Lowry misses 2-pt layup at rim,,95,85
316,4,7:59.0,Offensive rebound by K. Lowry,,95,85
317,4,7:59.0,K. Lowry misses 2-pt tip-in at rim,,95,85
318,4,7:58.0,,Defensive rebound by T. Thompson,95,85
319,4,7:51.0,,Shooting foul by J. Valančiūnas (drawn by T. Thompson),95,85
320,4,7:51.0,,T. Thompson makes free throw 1 of 2,95,86
321,4,7:51.0,,L. James enters the game for D. Waiters,95,86
322,4,7:51.0,,T. Thompson misses free throw 2 of 2,95,86
323,4,7:49.0,Defensive rebound by P. Patterson,,95,86
324,4,7:31.0,J. Johnson misses 3-pt jump shot from 23 ft,,95,86
325,4,7:29.0,,Defensive rebound by K. Love,95,86
326,4,7:18.0,,Personal foul by J. Johnson (drawn by L. James),95,86
327,4,7:10.0,,Personal foul by J. Johnson (drawn by L. James),95,86
328,4,7:10.0,,L. James makes free throw 1 of 2,95,87
329,4,7:10.0,L. Fields enters the game for J. Johnson,,95,87
330,4,7:10.0,,L. James makes free throw 2 of 2,95,88
331,4,7:00.0,Personal foul by M. Dellavedova (drawn by L. Williams),,95,88
332,4,6:54.0,,Offensive charge foul by L. Williams (drawn by M. Dellavedova),95,88
333,4,6:54.0,Turnover by L. Williams (offensive foul),,95,88
334,4,6:35.0,,K. Irving makes 2-pt jump shot from 14 ft,95,90
335,4,6:09.0,K. Lowry makes 2-pt jump shot from 15 ft,,97,90
336,4,5:51.0,,L. James makes 2-pt jump shot from 10 ft,97,92
337,4,5:43.0,Toronto full timeout,,97,92
338,4,5:43.0,T. Ross enters the game for P. Patterson,,97,92
339,4,5:43.0,A. Johnson enters the game for L. Williams,,97,92
340,4,5:33.0,K. Lowry misses 2-pt jump shot from 14 ft,,97,92
341,4,5:31.0,,Defensive rebound by Team,97,92
342,4,5:18.0,,K. Love misses 3-pt jump shot from 26 ft,97,92
343,4,5:17.0,Defensive rebound by Team,,97,92
344,4,5:04.0,Offensive foul by A. Johnson (drawn by M. Dellavedova),,97,92
345,4,5:04.0,Turnover by A. Johnson (offensive foul),,97,92
346,4,4:51.0,,L. James misses 2-pt layup from 1 ft,97,92
347,4,4:48.0,,Offensive rebound by T. Thompson,97,92
348,4,4:45.0,,L. James misses 3-pt jump shot from 24 ft,97,92
349,4,4:45.0,Defensive rebound by Team,,97,92
350,4,4:45.0,,Loose ball foul by T. Thompson (drawn by J. Valančiūnas),97,92
351,4,4:24.0,T. Ross misses 3-pt jump shot from 24 ft,,97,92
352,4,4:23.0,,Defensive rebound by Team,97,92
353,4,4:23.0,Loose ball foul by A. Johnson (drawn by K. Love),,97,92
354,4,4:23.0,,K. Love makes free throw 1 of 2,97,93
355,4,4:23.0,P. Patterson enters the game for A. Johnson,,97,93
356,4,4:23.0,,K. Love makes free throw 2 of 2,97,94
357,4,4:04.0,T. Ross misses 2-pt jump shot from 20 ft,,97,94
358,4,4:02.0,,Defensive rebound by L. James,97,94
359,4,3:50.0,,K. Love makes 3-pt jump shot from 22 ft (assist by K. Irving),97,97
360,4,3:49.0,Toronto full timeout,,97,97
361,4,3:32.0,P. Patterson makes 2-pt jump shot from 17 ft (assist by K. Lowry),,99,97
362,4,3:04.0,,L. James misses 3-pt jump shot from 25 ft,99,97
363,4,3:03.0,,Offensive rebound by K. Love,99,97
364,4,2:58.0,,K. Love misses 3-pt jump shot from 25 ft,99,97
365,4,2:57.0,,Offensive rebound by M. Dellavedova,99,97
366,4,2:48.0,,L. James misses 2-pt jump shot from 8 ft,99,97
367,4,2:45.0,,Offensive rebound by T. Thompson,99,97
368,4,2:42.0,,Cleveland full timeout,99,97
369,4,2:42.0,J. Johnson enters the game for L. Fields,,99,97
370,4,2:23.0,,K. Irving misses 3-pt jump shot from 25 ft,99,97
371,4,2:22.0,Defensive rebound by J. Johnson,,99,97
372,4,2:00.0,K. Lowry misses 2-pt jump shot from 7 ft,,99,97
373,4,1:58.0,,Defensive rebound by T. Thompson,99,97
374,4,1:56.0,,Shooting block foul by J. Johnson (drawn by L. James),99,97
375,4,1:56.0,,L. James makes free throw 1 of 2,99,98
376,4,1:56.0,,L. James makes free throw 2 of 2,99,99
377,4,1:34.0,Turnover by T. Ross (lost ball; steal by K. Irving),,99,99
378,4,1:10.0,,M. Dellavedova misses 3-pt jump shot from 24 ft,99,99
379,4,1:09.0,,Offensive rebound by T. Thompson,99,99
380,4,0:48.0,,L. James makes 3-pt jump shot from 26 ft (assist by K. Love),99,102
381,4,0:48.0,Toronto full timeout,,99,102
382,4,0:48.0,A. Johnson enters the game for J. Valančiūnas,,99,102
383,4,0:48.0,L. Williams enters the game for J. Johnson,,99,102
384,4,0:41.0,Personal foul by M. Dellavedova (drawn by A. Johnson),,99,102
385,4,0:26.0,K. Lowry misses 2-pt jump shot from 12 ft,,99,102
