,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,PORTLAND_ACTION,LA LAKERS_SCORE,PORTLAND_SCORE
391,4,1:51.0,,D. Lillard misses 3-pt jump shot from 26 ft,87,91
392,4,1:49.0,Defensive rebound by J. Hill,,87,91
393,4,1:35.0,C. Boozer misses 2-pt jump shot from 18 ft,,87,91
394,4,1:34.0,,Defensive rebound by N. Batum,87,91
395,4,1:16.0,,L. Aldridge misses 2-pt layup from 1 ft,87,91
396,4,1:14.0,Defensive rebound by J. Hill,,87,91
397,4,1:06.0,Shooting foul by N. Batum (drawn by N. Young),,87,91
398,4,1:06.0,N. Young makes free throw 1 of 3,,88,91
399,4,1:06.0,N. Young makes free throw 2 of 3,,89,91
400,4,1:06.0,N. Young makes free throw 3 of 3,,90,91
401,4,0:52.0,,L. Aldridge misses 2-pt jump shot from 17 ft,90,91
402,4,0:52.0,Defensive rebound by J. Lin,,90,91
403,4,0:43.0,Shooting foul by N. Batum (drawn by J. Lin),,90,91
404,4,0:43.0,J. Lin makes free throw 1 of 2,,91,91
405,4,0:43.0,E. Davis enters the game for C. Boozer,,91,91
406,4,0:43.0,J. Lin makes free throw 2 of 2,,92,91
407,4,0:43.0,,Portland full timeout,92,91
408,4,0:37.0,,D. Lillard makes 2-pt layup at rim,92,93
409,4,0:24.0,N. Young misses 2-pt jump shot from 19 ft,,92,93
410,4,0:23.0,,Defensive rebound by D. Lillard,92,93
411,4,0:19.0,,Personal take foul by J. Lin (drawn by D. Lillard),92,93
412,4,0:19.0,,D. Lillard makes free throw 1 of 2,92,94
413,4,0:19.0,,D. Lillard makes free throw 2 of 2,92,95
414,4,0:19.0,LA Lakers full timeout,,92,95
415,4,0:19.0,R. Kelly enters the game for E. Davis,,92,95
416,4,0:14.0,J. Lin misses 3-pt jump shot from 24 ft,,92,95
417,4,0:14.0,,Defensive rebound by L. Aldridge,92,95
418,4,0:13.0,,Personal take foul by W. Ellington (drawn by L. Aldridge),92,95
419,4,0:13.0,,L. Aldridge makes free throw 1 of 2,92,96
420,4,0:13.0,E. Davis enters the game for R. Kelly,,92,96
421,4,0:13.0,,L. Aldridge makes free throw 2 of 2,92,97
422,4,0:13.0,LA Lakers full timeout,,92,97
423,4,0:13.0,R. Kelly enters the game for E. Davis,,92,97
424,4,0:08.0,J. Lin makes 2-pt jump shot from 3 ft,,94,97
425,4,0:08.0,,Portland full timeout,94,97
426,4,0:08.0,E. Davis enters the game for R. Kelly,,94,97
427,4,0:08.0,,S. Blake enters the game for M. Leonard,94,97
428,4,0:07.0,,Personal block foul by J. Lin (drawn by D. Lillard),94,97
429,4,0:07.0,,D. Lillard makes free throw 1 of 2,94,98
430,4,0:07.0,,D. Lillard misses free throw 2 of 2,94,98
431,4,0:06.0,Defensive rebound by J. Hill,,94,98
432,4,0:06.0,LA Lakers full timeout,,94,98
433,4,0:06.0,R. Kelly enters the game for E. Davis,,94,98
434,4,0:06.0,,M. Leonard enters the game for S. Blake,94,98
435,4,0:03.0,N. Young misses 3-pt jump shot from 26 ft,,94,98
436,4,0:02.0,,Defensive rebound by N. Batum,94,98
