,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,WASHINGTON_ACTION,CHARLOTTE_SCORE,WASHINGTON_SCORE
37,1,6:22.0,Turnover by M. Kidd-Gilchrist (lost ball; steal by J. Wall),,14,16
38,1,6:06.0,,N. Hilário misses 2-pt jump shot from 11 ft,14,16
39,1,6:05.0,Defensive rebound by M. Williams,,14,16
40,1,5:59.0,K. Walker misses 3-pt jump shot from 24 ft,,14,16
41,1,5:57.0,,Defensive rebound by N. Hilário,14,16
42,1,5:51.0,,J. Wall makes 2-pt layup from 1 ft,14,18
43,1,5:38.0,Turnover by K. Walker (bad pass),,14,18
44,1,5:38.0,J. Maxiell enters the game for M. Williams,,14,18
45,1,5:38.0,B. Biyombo enters the game for A. Jefferson,,14,18
46,1,5:25.0,,Turnover by J. Wall (bad pass; steal by B. Biyombo),14,18
47,1,5:04.0,B. Biyombo misses 2-pt layup from 2 ft,,14,18
48,1,5:03.0,Offensive rebound by B. Biyombo,,14,18
49,1,5:01.0,B. Biyombo misses 2-pt layup at rim (block by M. Gortat),,14,18
50,1,5:00.0,,Defensive rebound by J. Wall,14,18
51,1,4:53.0,,J. Wall misses 3-pt jump shot from 24 ft,14,18
52,1,4:52.0,Defensive rebound by G. Henderson,,14,18
53,1,4:34.0,M. Kidd-Gilchrist misses 2-pt jump shot from 19 ft,,14,18
54,1,4:33.0,,Defensive rebound by B. Beal,14,18
55,1,4:25.0,,Turnover by J. Wall (bad pass; steal by J. Maxiell),14,18
56,1,4:20.0,Shooting foul by B. Beal (drawn by M. Kidd-Gilchrist),,14,18
57,1,4:20.0,M. Kidd-Gilchrist makes free throw 1 of 2,,15,18
58,1,4:20.0,,M. Webster enters the game for B. Beal,15,18
59,1,4:20.0,,D. Gooden enters the game for N. Hilário,15,18
60,1,4:20.0,M. Kidd-Gilchrist misses free throw 2 of 2,,15,18
61,1,4:19.0,,Defensive rebound by M. Gortat,15,18
62,1,4:03.0,,M. Gortat misses 2-pt layup at rim (block by B. Biyombo),15,18
63,1,4:01.0,Defensive rebound by J. Maxiell,,15,18
64,1,3:54.0,K. Walker makes 2-pt jump shot from 10 ft,,17,18
65,1,3:44.0,,Shooting foul by G. Henderson (drawn by P. Pierce),17,18
66,1,3:44.0,,P. Pierce makes free throw 1 of 2,17,19
67,1,3:44.0,M. Williams enters the game for G. Henderson,,17,19
68,1,3:44.0,,P. Pierce makes free throw 2 of 2,17,20
69,1,3:25.0,B. Biyombo misses 2-pt layup from 1 ft,,17,20
70,1,3:24.0,,Defensive rebound by M. Gortat,17,20
71,1,3:12.0,,M. Webster misses 2-pt layup from 1 ft,17,20
72,1,3:11.0,Defensive rebound by M. Kidd-Gilchrist,,17,20
73,1,3:06.0,K. Walker misses 2-pt layup from 1 ft (block by P. Pierce),,17,20
74,1,3:05.0,Offensive rebound by M. Kidd-Gilchrist,,17,20
75,1,3:05.0,M. Kidd-Gilchrist misses 2-pt jump shot from 5 ft (block by M. Gortat),,17,20
76,1,3:05.0,Offensive rebound by M. Kidd-Gilchrist,,17,20
77,1,3:05.0,,R. Sessions enters the game for P. Pierce,17,20
78,1,2:53.0,K. Walker misses 2-pt jump shot from 22 ft,,17,20
79,1,2:52.0,Offensive rebound by B. Biyombo,,17,20
80,1,2:45.0,M. Williams misses 2-pt jump shot from 17 ft,,17,20
81,1,2:44.0,,Defensive rebound by D. Gooden,17,20
82,1,2:35.0,,D. Gooden makes 2-pt jump shot from 19 ft (assist by R. Sessions),17,22
83,1,2:20.0,K. Walker misses 2-pt layup from 1 ft,,17,22
84,1,2:19.0,,Defensive rebound by M. Gortat,17,22
85,1,2:12.0,,M. Webster misses 3-pt jump shot from 22 ft,17,22
86,1,2:11.0,Defensive rebound by M. Williams,,17,22
87,1,2:06.0,M. Kidd-Gilchrist misses 2-pt layup at rim (block by M. Gortat),,17,22
88,1,2:03.0,,Defensive rebound by M. Gortat,17,22
89,1,2:01.0,,Shooting foul by J. Maxiell (drawn by J. Wall),17,22
90,1,2:01.0,,Washington full timeout,17,22
91,1,2:01.0,L. Stephenson enters the game for K. Walker,,17,22
92,1,2:01.0,,J. Wall makes free throw 1 of 2,17,23
93,1,2:01.0,,J. Wall makes free throw 2 of 2,17,24
94,1,1:46.0,M. Williams makes 2-pt jump shot from 19 ft,,19,24
95,1,1:19.0,,M. Gortat misses 2-pt jump shot from 19 ft,19,24
96,1,1:18.0,Defensive rebound by M. Kidd-Gilchrist,,19,24
97,1,1:11.0,M. Kidd-Gilchrist misses 2-pt layup from 1 ft (block by M. Gortat),,19,24
98,1,1:08.0,,Defensive rebound by D. Gooden,19,24
99,1,1:04.0,,R. Sessions makes 2-pt layup at rim (assist by D. Gooden),19,26
100,1,0:57.0,M. Williams misses 2-pt jump shot from 18 ft,,19,26
101,1,0:55.0,,Defensive rebound by M. Gortat,19,26
102,1,0:44.0,,J. Wall makes 2-pt jump shot from 10 ft,19,28
103,1,0:24.0,L. Stephenson misses 2-pt jump shot from 19 ft,,19,28
104,1,0:23.0,,Defensive rebound by D. Gooden,19,28
105,1,0:03.0,,M. Webster misses 3-pt jump shot from 26 ft,19,28
106,1,0:02.0,Defensive rebound by B. Biyombo,,19,28
107,1,0:00.0,Turnover by B. Biyombo (bad pass; steal by M. Gortat),,19,28
108,2,11:45.0,L. Stephenson makes 2-pt jump shot from 18 ft (assist by M. Williams),,21,28
109,2,11:27.0,,Offensive foul by K. Séraphin (drawn by L. Stephenson),21,28
110,2,11:27.0,,Turnover by K. Séraphin (offensive foul),21,28
111,2,11:08.0,M. Williams makes 2-pt jump shot from 19 ft,,23,28
112,2,10:58.0,,Turnover by B. Beal (traveling),23,28
113,2,10:45.0,L. Stephenson misses 2-pt jump shot from 4 ft,,23,28
114,2,10:44.0,,Defensive rebound by D. Gooden,23,28
115,2,10:25.0,,Shooting foul by J. Maxiell (drawn by D. Gooden),23,28
116,2,10:25.0,,D. Gooden makes free throw 1 of 2,23,29
117,2,10:25.0,M. Williams enters the game for J. Maxiell,,23,29
118,2,10:25.0,,D. Gooden makes free throw 2 of 2,23,30
119,2,10:10.0,P. Hairston misses 3-pt jump shot from 26 ft,,23,30
120,2,10:09.0,,Defensive rebound by R. Sessions,23,30
121,2,9:58.0,,R. Sessions misses 3-pt jump shot from 26 ft,23,30
122,2,9:57.0,Defensive rebound by M. Williams,,23,30
123,2,9:44.0,M. Williams makes 3-pt jump shot from 26 ft (assist by L. Stephenson),,26,30
124,2,9:26.0,,K. Séraphin misses 2-pt layup from 1 ft,26,30
125,2,9:25.0,,Offensive rebound by B. Beal,26,30
126,2,9:23.0,,B. Beal makes 2-pt dunk at rim,26,32
127,2,9:11.0,Shooting foul by K. Séraphin (drawn by B. Biyombo),,26,32
128,2,9:11.0,B. Biyombo makes free throw 1 of 2,,27,32
129,2,9:11.0,B. Biyombo misses free throw 2 of 2,,27,32
130,2,9:10.0,,Defensive rebound by K. Séraphin,27,32
131,2,8:53.0,Official timeout,,27,32
132,2,8:47.0,,B. Beal makes 3-pt jump shot from 26 ft,27,35
133,2,8:35.0,Shooting foul by R. Sessions (drawn by M. Williams),,27,35
134,2,8:35.0,M. Williams misses free throw 1 of 3,,27,35
135,2,8:35.0,Offensive rebound by Team,,27,35
136,2,8:35.0,M. Williams makes free throw 2 of 3,,28,35
137,2,8:35.0,M. Williams makes free throw 3 of 3,,29,35
138,2,8:23.0,,Turnover by B. Beal (bad pass; steal by L. Stephenson),29,35
139,2,8:18.0,M. Williams misses 2-pt layup at rim,,29,35
140,2,8:16.0,,Defensive rebound by D. Gooden,29,35
141,2,8:09.0,,D. Gooden makes 3-pt jump shot from 25 ft (assist by B. Beal),29,38
142,2,7:55.0,Turnover by L. Stephenson (bad pass; steal by D. Gooden),,29,38
143,2,7:50.0,,R. Sessions makes 2-pt layup from 1 ft (assist by D. Gooden),29,40
144,2,7:35.0,P. Hairston makes 3-pt jump shot from 28 ft (assist by M. Williams),,32,40
145,2,7:24.0,,D. Gooden makes 3-pt jump shot from 26 ft (assist by B. Beal),32,43
146,2,7:08.0,P. Hairston misses 3-pt jump shot from 28 ft,,32,43
147,2,7:07.0,,Defensive rebound by R. Sessions,32,43
148,2,7:03.0,,Turnover by R. Sessions (lost ball; steal by M. Williams),32,43
149,2,7:00.0,Shooting foul by D. Gooden (drawn by P. Hairston),,32,43
150,2,7:00.0,P. Hairston makes free throw 1 of 2,,33,43
151,2,7:00.0,A. Jefferson enters the game for B. Biyombo,,33,43
152,2,7:00.0,K. Walker enters the game for L. Stephenson,,33,43
153,2,7:00.0,P. Hairston makes free throw 2 of 2,,34,43
154,2,6:43.0,,Shooting foul by P. Hairston (drawn by M. Webster),34,43
155,2,6:43.0,,M. Webster makes free throw 1 of 2,34,44
156,2,6:43.0,,M. Gortat enters the game for K. Séraphin,34,44
157,2,6:43.0,G. Henderson enters the game for P. Hairston,,34,44
158,2,6:43.0,,M. Webster makes free throw 2 of 2,34,45
159,2,6:27.0,M. Williams makes 2-pt jump shot from 19 ft,,36,45
160,2,6:13.0,,Shooting foul by A. Jefferson (drawn by R. Sessions),36,45
161,2,6:13.0,,R. Sessions makes free throw 1 of 2,36,46
162,2,6:13.0,,P. Pierce enters the game for B. Beal,36,46
163,2,6:13.0,,J. Wall enters the game for M. Webster,36,46
164,2,6:13.0,,R. Sessions misses free throw 2 of 2,36,46
165,2,6:12.0,Defensive rebound by A. Jefferson,,36,46
166,2,6:02.0,A. Jefferson makes 2-pt layup from 1 ft (assist by M. Williams),,38,46
167,2,5:45.0,,M. Gortat misses 2-pt layup from 1 ft (block by G. Henderson),38,46
168,2,5:44.0,,Offensive rebound by P. Pierce,38,46
169,2,5:39.0,,J. Wall misses 2-pt jump shot from 14 ft,38,46
170,2,5:38.0,Defensive rebound by M. Williams,,38,46
171,2,5:29.0,A. Jefferson makes 2-pt jump shot from 19 ft (assist by G. Henderson),,40,46
172,2,5:21.0,,Washington full timeout,40,46
173,2,5:21.0,,N. Hilário enters the game for D. Gooden,40,46
174,2,5:21.0,,W. Bynum enters the game for R. Sessions,40,46
175,2,5:15.0,,J. Wall makes 2-pt jump shot from 18 ft (assist by W. Bynum),40,48
176,2,4:52.0,A. Jefferson misses 2-pt jump shot from 7 ft,,40,48
177,2,4:51.0,,Defensive rebound by N. Hilário,40,48
178,2,4:46.0,,J. Wall makes 2-pt layup from 2 ft,40,50
179,2,4:26.0,Personal foul by N. Hilário (drawn by K. Walker),,40,50
180,2,4:16.0,M. Williams misses 3-pt jump shot from 27 ft,,40,50
181,2,4:15.0,,Defensive rebound by P. Pierce,40,50
182,2,4:06.0,,W. Bynum misses 2-pt jump shot from 19 ft,40,50
183,2,4:05.0,Defensive rebound by M. Williams,,40,50
184,2,3:57.0,M. Williams misses 2-pt jump shot from 19 ft,,40,50
185,2,3:56.0,Offensive rebound by M. Williams,,40,50
186,2,3:52.0,M. Williams makes 3-pt jump shot from 23 ft (assist by M. Williams),,43,50
187,2,3:29.0,,M. Gortat makes 2-pt hook shot from 11 ft,43,52
188,2,3:11.0,K. Walker misses 3-pt jump shot from 27 ft,,43,52
189,2,3:10.0,,Defensive rebound by J. Wall,43,52
190,2,3:01.0,,Turnover by J. Wall (bad pass; steal by M. Williams),43,52
191,2,2:55.0,G. Henderson makes 2-pt layup from 2 ft (assist by M. Williams),,45,52
192,2,2:27.0,,P. Pierce misses 3-pt jump shot from 25 ft,45,52
193,2,2:26.0,Defensive rebound by G. Henderson,,45,52
194,2,2:26.0,Personal take foul by W. Bynum (drawn by G. Henderson),,45,52
195,2,2:26.0,Charlotte full timeout,,45,52
196,2,2:26.0,,B. Beal enters the game for W. Bynum,45,52
197,2,2:26.0,G. Henderson makes free throw 1 of 2,,46,52
198,2,2:26.0,G. Henderson makes free throw 2 of 2,,47,52
199,2,2:11.0,,J. Wall misses 2-pt jump shot from 20 ft,47,52
200,2,2:09.0,Defensive rebound by G. Henderson,,47,52
201,2,2:02.0,G. Henderson misses 2-pt layup from 2 ft,,47,52
202,2,2:01.0,,Defensive rebound by P. Pierce,47,52
203,2,1:56.0,,N. Hilário makes 2-pt layup at rim (assist by J. Wall),47,54
204,2,1:45.0,Personal foul by P. Pierce (drawn by G. Henderson),,47,54
205,2,1:45.0,G. Henderson makes free throw 1 of 2,,48,54
206,2,1:45.0,G. Henderson makes free throw 2 of 2,,49,54
207,2,1:30.0,,B. Beal misses 2-pt jump shot from 20 ft,49,54
208,2,1:29.0,Defensive rebound by G. Henderson,,49,54
209,2,1:22.0,M. Williams misses 3-pt jump shot from 26 ft,,49,54
210,2,1:20.0,Offensive rebound by A. Jefferson,,49,54
211,2,1:03.0,A. Jefferson makes 2-pt jump shot from 18 ft (assist by M. Williams),,51,54
212,2,0:45.0,,P. Pierce misses 3-pt jump shot from 25 ft,51,54
213,2,0:44.0,,Offensive rebound by M. Gortat,51,54
214,2,0:42.0,,B. Beal makes 3-pt jump shot from 24 ft (assist by M. Gortat),51,57
215,2,0:33.0,M. Williams makes 3-pt jump shot from 25 ft,,54,57
216,2,0:28.0,,J. Wall misses 2-pt layup from 1 ft,54,57
217,2,0:27.0,Defensive rebound by M. Williams,,54,57
218,2,0:04.0,G. Henderson misses 3-pt jump shot from 29 ft,,54,57
219,2,0:04.0,Offensive rebound by Team,,54,57
220,2,0:04.0,Turnover by Team (shot clock),,54,57
221,2,0:00.0,,Shooting foul by A. Jefferson (drawn by J. Wall),54,57
222,2,0:00.0,,J. Wall makes free throw 1 of 2,54,58
223,2,0:00.0,,J. Wall makes free throw 2 of 2,54,59
224,3,11:36.0,A. Jefferson misses 2-pt layup at rim,,54,59
225,3,11:36.0,,Defensive rebound by M. Gortat,54,59
226,3,11:23.0,,Personal foul by A. Jefferson (drawn by J. Wall),54,59
227,3,11:12.0,,J. Wall misses 2-pt jump shot from 21 ft,54,59
228,3,11:11.0,Defensive rebound by M. Williams,,54,59
229,3,10:56.0,K. Walker makes 3-pt jump shot from 26 ft,,57,59
230,3,10:44.0,,P. Pierce misses 3-pt jump shot from 27 ft,57,59
231,3,10:43.0,Defensive rebound by K. Walker,,57,59
232,3,10:30.0,A. Jefferson makes 2-pt jump shot from 14 ft (assist by K. Walker),,59,59
233,3,10:05.0,,N. Hilário misses 2-pt layup at rim,59,59
234,3,10:04.0,Defensive rebound by G. Henderson,,59,59
235,3,9:55.0,G. Henderson misses 2-pt jump shot from 11 ft,,59,59
236,3,9:54.0,,Defensive rebound by N. Hilário,59,59
237,3,9:41.0,,N. Hilário makes 2-pt layup from 1 ft (assist by P. Pierce),59,61
238,3,9:19.0,Shooting foul by M. Gortat (drawn by A. Jefferson),,59,61
239,3,9:19.0,A. Jefferson makes 2-pt jump shot from 5 ft,,61,61
240,3,9:19.0,A. Jefferson makes free throw 1 of 1,,62,61
241,3,9:05.0,,N. Hilário misses 2-pt layup at rim,62,61
242,3,9:03.0,Defensive rebound by M. Kidd-Gilchrist,,62,61
243,3,8:50.0,M. Williams misses 3-pt jump shot from 25 ft,,62,61
244,3,8:50.0,,Defensive rebound by M. Gortat,62,61
245,3,8:32.0,,Offensive foul by N. Hilário (drawn by K. Walker),62,61
246,3,8:32.0,,Turnover by N. Hilário (offensive foul),62,61
247,3,8:19.0,A. Jefferson makes 2-pt jump shot from 4 ft (assist by G. Henderson),,64,61
248,3,8:19.0,,Washington full timeout,64,61
249,3,8:04.0,,N. Hilário misses 2-pt jump shot from 18 ft,64,61
250,3,8:03.0,,Offensive rebound by M. Gortat,64,61
251,3,8:02.0,,M. Gortat misses 2-pt layup at rim,64,61
252,3,8:01.0,Defensive rebound by G. Henderson,,64,61
253,3,7:56.0,G. Henderson makes 2-pt layup from 1 ft,,66,61
254,3,7:42.0,,B. Beal misses 2-pt jump shot from 16 ft,66,61
255,3,7:41.0,Defensive rebound by Team,,66,61
256,3,7:25.0,A. Jefferson misses 2-pt jump shot from 16 ft,,66,61
257,3,7:24.0,,Defensive rebound by J. Wall,66,61
258,3,7:19.0,,Shooting block foul by M. Kidd-Gilchrist (drawn by P. Pierce),66,61
259,3,7:19.0,,P. Pierce misses free throw 1 of 2,66,61
260,3,7:19.0,,Offensive rebound by Team,66,61
261,3,7:19.0,,P. Pierce misses free throw 2 of 2,66,61
262,3,7:18.0,Defensive rebound by M. Williams,,66,61
263,3,7:05.0,Personal foul by B. Beal (drawn by M. Williams),,66,61
264,3,6:51.0,K. Walker misses 2-pt jump shot from 22 ft,,66,61
265,3,6:51.0,Offensive rebound by Team,,66,61
266,3,6:51.0,Turnover by Team (shot clock),,66,61
267,3,6:41.0,,Turnover by B. Beal (lost ball; steal by M. Kidd-Gilchrist),66,61
268,3,6:35.0,M. Kidd-Gilchrist misses 2-pt layup from 2 ft,,66,61
269,3,6:33.0,,Defensive rebound by B. Beal,66,61
270,3,6:31.0,,Turnover by B. Beal (lost ball; steal by K. Walker),66,61
271,3,6:28.0,M. Kidd-Gilchrist makes 2-pt dunk at rim (assist by K. Walker),,68,61
272,3,6:17.0,,Personal foul by M. Williams (drawn by N. Hilário),68,61
273,3,6:17.0,,D. Gooden enters the game for N. Hilário,68,61
274,3,6:13.0,,Turnover by B. Beal (lost ball; steal by G. Henderson),68,61
275,3,6:10.0,Turnover by G. Henderson (bad pass; steal by B. Beal),,68,61
276,3,6:06.0,,B. Beal makes 2-pt jump shot from 5 ft,68,63
277,3,6:03.0,A. Jefferson makes 2-pt dunk at rim (assist by K. Walker),,70,63
278,3,5:49.0,,P. Pierce misses 3-pt jump shot from 27 ft,70,63
279,3,5:48.0,Defensive rebound by M. Williams,,70,63
280,3,5:26.0,A. Jefferson misses 2-pt layup at rim,,70,63
281,3,5:25.0,,Defensive rebound by P. Pierce,70,63
282,3,5:21.0,,B. Beal makes 2-pt layup at rim (assist by P. Pierce),70,65
283,3,5:07.0,M. Williams misses 3-pt jump shot from 23 ft,,70,65
284,3,5:06.0,Offensive rebound by A. Jefferson,,70,65
285,3,5:04.0,A. Jefferson makes 2-pt layup from 2 ft,,72,65
286,3,4:41.0,,J. Wall makes 2-pt jump shot from 17 ft,72,67
287,3,4:15.0,M. Kidd-Gilchrist misses 2-pt jump shot from 19 ft,,72,67
288,3,4:14.0,,Defensive rebound by J. Wall,72,67
289,3,4:05.0,,P. Pierce misses 3-pt jump shot from 26 ft,72,67
290,3,4:04.0,Defensive rebound by G. Henderson,,72,67
291,3,3:57.0,Charlotte full timeout,,72,67
292,3,3:57.0,M. Williams enters the game for M. Williams,,72,67
293,3,3:57.0,J. Maxiell enters the game for G. Henderson,,72,67
294,3,3:57.0,,M. Webster enters the game for P. Pierce,72,67
295,3,3:57.0,,R. Butler enters the game for B. Beal,72,67
296,3,3:46.0,M. Williams misses 3-pt jump shot from 26 ft,,72,67
297,3,3:45.0,,Defensive rebound by M. Gortat,72,67
298,3,3:32.0,,M. Webster misses 3-pt jump shot from 28 ft,72,67
299,3,3:31.0,Defensive rebound by M. Kidd-Gilchrist,,72,67
300,3,3:21.0,Shooting foul by J. Wall (drawn by J. Maxiell),,72,67
301,3,3:21.0,J. Maxiell misses free throw 1 of 2,,72,67
302,3,3:21.0,Offensive rebound by Team,,72,67
303,3,3:21.0,B. Biyombo enters the game for A. Jefferson,,72,67
304,3,3:17.0,Turnover by B. Biyombo (lost ball; steal by M. Gortat),,72,67
305,3,3:03.0,,Shooting foul by M. Williams (drawn by M. Webster),72,67
306,3,3:03.0,,M. Webster misses free throw 1 of 2,72,67
307,3,3:03.0,,Offensive rebound by Team,72,67
308,3,3:03.0,,M. Webster misses free throw 2 of 2,72,67
309,3,3:02.0,Defensive rebound by M. Kidd-Gilchrist,,72,67
310,3,2:51.0,M. Williams misses 2-pt jump shot from 17 ft,,72,67
311,3,2:49.0,,Defensive rebound by J. Wall,72,67
312,3,2:42.0,,R. Butler makes 2-pt jump shot from 13 ft (assist by J. Wall),72,69
313,3,2:20.0,Shooting foul by M. Gortat (drawn by B. Biyombo),,72,69
314,3,2:20.0,B. Biyombo makes free throw 1 of 2,,73,69
315,3,2:20.0,,R. Sessions enters the game for M. Webster,73,69
316,3,2:20.0,B. Biyombo makes free throw 2 of 2,,74,69
317,3,2:13.0,,J. Wall makes 2-pt jump shot from 19 ft,74,71
318,3,1:55.0,M. Williams misses 2-pt jump shot from 17 ft,,74,71
319,3,1:54.0,,Defensive rebound by R. Sessions,74,71
320,3,1:44.0,,J. Wall misses 3-pt jump shot from 22 ft,74,71
321,3,1:43.0,Defensive rebound by M. Williams,,74,71
322,3,1:37.0,Shooting foul by R. Butler (drawn by M. Kidd-Gilchrist),,74,71
323,3,1:37.0,M. Kidd-Gilchrist makes 2-pt layup at rim (assist by M. Williams),,76,71
324,3,1:37.0,L. Stephenson enters the game for K. Walker,,76,71
325,3,1:37.0,M. Kidd-Gilchrist makes free throw 1 of 1,,77,71
326,3,1:16.0,,R. Butler misses 2-pt jump shot from 15 ft,77,71
327,3,1:15.0,Defensive rebound by B. Biyombo,,77,71
328,3,1:12.0,Charlotte full timeout,,77,71
329,3,1:12.0,P. Hairston enters the game for M. Kidd-Gilchrist,,77,71
330,3,1:03.0,M. Williams misses 2-pt jump shot from 16 ft,,77,71
331,3,1:02.0,,Defensive rebound by R. Butler,77,71
332,3,0:53.0,,D. Gooden makes 3-pt jump shot from 25 ft (assist by R. Sessions),77,74
333,3,0:38.0,Shooting foul by M. Gortat (drawn by J. Maxiell),,77,74
334,3,0:38.0,J. Maxiell misses free throw 1 of 2,,77,74
335,3,0:38.0,Offensive rebound by Team,,77,74
336,3,0:38.0,,K. Séraphin enters the game for M. Gortat,77,74
337,3,0:38.0,J. Maxiell misses free throw 2 of 2,,77,74
338,3,0:38.0,,Defensive rebound by R. Sessions,77,74
339,3,0:22.0,,R. Sessions misses 2-pt layup from 1 ft (block by B. Biyombo),77,74
340,3,0:21.0,Defensive rebound by P. Hairston,,77,74
341,3,0:06.0,Shooting foul by K. Séraphin (drawn by M. Williams),,77,74
342,3,0:06.0,M. Williams makes free throw 1 of 2,,78,74
343,3,0:06.0,M. Williams makes free throw 2 of 2,,79,74
344,3,0:01.0,,Shooting block foul by J. Maxiell (drawn by J. Wall),79,74
345,3,0:01.0,,J. Wall makes free throw 1 of 2,79,75
346,3,0:01.0,,J. Wall misses free throw 2 of 2,79,75
347,3,0:00.0,Defensive rebound by J. Maxiell,,79,75
348,4,11:44.0,,R. Butler misses 2-pt jump shot from 3 ft,79,75
349,4,11:44.0,,Offensive rebound by Team,79,75
350,4,11:44.0,Loose ball foul by M. Williams (drawn by K. Séraphin),,79,75
351,4,11:37.0,,J. Wall misses 2-pt jump shot from 18 ft,79,75
352,4,11:36.0,,Offensive rebound by D. Gooden,79,75
353,4,11:33.0,,D. Gooden makes 2-pt jump shot from 12 ft,79,77
354,4,11:18.0,Shooting foul by R. Sessions (drawn by P. Hairston),,79,77
355,4,11:18.0,P. Hairston makes free throw 1 of 2,,80,77
356,4,11:18.0,P. Hairston makes free throw 2 of 2,,81,77
357,4,11:06.0,,J. Wall misses 2-pt layup from 2 ft (block by B. Biyombo),81,77
358,4,11:05.0,,Offensive rebound by K. Séraphin,81,77
359,4,11:03.0,,K. Séraphin makes 2-pt layup from 1 ft,81,79
360,4,10:52.0,M. Williams misses 2-pt jump shot from 13 ft,,81,79
361,4,10:51.0,Offensive rebound by Team,,81,79
362,4,10:51.0,,Loose ball foul by R. Butler (drawn by J. Maxiell),81,79
363,4,10:43.0,M. Williams misses 2-pt jump shot from 19 ft,,81,79
364,4,10:42.0,,Defensive rebound by D. Gooden,81,79
365,4,10:41.0,,Personal block foul by L. Stephenson (drawn by R. Sessions),81,79
366,4,10:27.0,,K. Séraphin misses 2-pt jump shot from 13 ft,81,79
367,4,10:26.0,Defensive rebound by M. Williams,,81,79
368,4,10:20.0,J. Maxiell misses 2-pt jump shot from 12 ft,,81,79
369,4,10:20.0,,Defensive rebound by Team,81,79
370,4,10:20.0,Loose ball foul by B. Biyombo (drawn by D. Gooden),,81,79
371,4,9:57.0,,J. Wall misses 2-pt jump shot from 3 ft,81,79
372,4,9:56.0,Defensive rebound by M. Williams,,81,79
373,4,9:50.0,Turnover by M. Williams (lost ball; steal by J. Wall),,81,79
374,4,9:39.0,,K. Séraphin misses 2-pt layup from 2 ft (block by B. Biyombo),81,79
375,4,9:37.0,,Offensive rebound by R. Sessions,81,79
376,4,9:35.0,,R. Sessions makes 2-pt layup from 1 ft,81,81
377,4,9:17.0,J. Maxiell misses 2-pt jump shot from 15 ft,,81,81
378,4,9:16.0,,Defensive rebound by J. Wall,81,81
379,4,9:10.0,,D. Gooden misses 3-pt jump shot from 26 ft,81,81
380,4,9:07.0,Defensive rebound by B. Biyombo,,81,81
