,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,PORTLAND_ACTION,OKLAHOMA CITY_SCORE,PORTLAND_SCORE
43,1,6:18.0,R. Westbrook misses 2-pt jump shot from 15 ft,,18,13
44,1,6:17.0,,Defensive rebound by Team,18,13
45,1,6:17.0,,Portland full timeout,18,13
46,1,6:04.0,,N. Batum misses 2-pt jump shot from 19 ft,18,13
47,1,6:02.0,,Offensive rebound by L. Aldridge,18,13
48,1,5:59.0,,W. Matthews makes 3-pt jump shot from 24 ft (assist by D. Lillard),18,16
49,1,5:43.0,R. Westbrook misses 2-pt jump shot from 15 ft,,18,16
50,1,5:41.0,Offensive rebound by S. Ibaka,,18,16
51,1,5:38.0,S. Ibaka misses 2-pt jump shot from 14 ft,,18,16
52,1,5:37.0,,Defensive rebound by C. Kaman,18,16
53,1,5:28.0,,Turnover by L. Aldridge (bad pass; steal by S. Adams),18,16
54,1,5:07.0,R. Westbrook makes 2-pt jump shot from 17 ft,,20,16
55,1,4:50.0,,L. Aldridge misses 2-pt jump shot from 20 ft,20,16
56,1,4:50.0,Defensive rebound by Team,,20,16
57,1,4:50.0,K. Perkins enters the game for S. Adams,,20,16
58,1,4:36.0,R. Westbrook misses 2-pt jump shot from 3 ft (block by C. Kaman),,20,16
59,1,4:33.0,,Defensive rebound by W. Matthews,20,16
60,1,4:25.0,,D. Lillard misses 3-pt jump shot from 24 ft,20,16
61,1,4:24.0,Defensive rebound by Team,,20,16
62,1,4:06.0,L. Thomas makes 2-pt layup from 2 ft,,22,16
63,1,3:51.0,,Turnover by C. Kaman (bad pass; steal by A. Roberson),22,16
64,1,3:48.0,A. Roberson makes 2-pt dunk at rim,,24,16
65,1,3:32.0,,L. Aldridge makes 2-pt jump shot from 21 ft,24,18
66,1,3:20.0,Shooting foul by D. Lillard (drawn by R. Westbrook),,24,18
67,1,3:20.0,R. Westbrook makes free throw 1 of 2,,25,18
68,1,3:20.0,N. Collison enters the game for S. Ibaka,,25,18
69,1,3:20.0,,C. McCollum enters the game for W. Matthews,25,18
70,1,3:20.0,,J. Freeland enters the game for D. Lillard,25,18
71,1,3:20.0,,S. Blake enters the game for C. Kaman,25,18
72,1,3:20.0,R. Westbrook makes free throw 2 of 2,,26,18
73,1,3:05.0,,Shooting foul by K. Perkins (drawn by L. Aldridge),26,18
74,1,3:05.0,,L. Aldridge makes free throw 1 of 2,26,19
75,1,3:05.0,,L. Aldridge makes free throw 2 of 2,26,20
76,1,3:02.0,Oklahoma City full timeout,,26,20
77,1,3:02.0,S. Telfair enters the game for R. Westbrook,,26,20
78,1,2:46.0,K. Perkins makes 2-pt hook shot from 8 ft (assist by S. Telfair),,28,20
79,1,2:27.0,,L. Aldridge makes 2-pt jump shot from 17 ft,28,22
80,1,1:59.0,S. Telfair misses 3-pt jump shot from 23 ft,,28,22
81,1,1:59.0,,Defensive rebound by Team,28,22
82,1,1:59.0,Loose ball foul by L. Thomas (drawn by N. Batum),,28,22
83,1,1:59.0,,N. Batum makes free throw 1 of 2,28,23
84,1,1:59.0,,N. Batum makes free throw 2 of 2,28,24
85,1,1:43.0,,Violation by N. Batum (def goaltending),28,24
86,1,1:43.0,L. Thomas makes 2-pt layup at rim (assist by S. Telfair),,30,24
87,1,1:29.0,,Personal foul by S. Telfair (drawn by S. Blake),30,24
88,1,1:29.0,,S. Blake makes free throw 1 of 2,30,25
89,1,1:29.0,,D. Wright enters the game for N. Batum,30,25
90,1,1:29.0,,S. Blake misses free throw 2 of 2,30,25
91,1,1:28.0,Defensive rebound by K. Perkins,,30,25
92,1,1:14.0,L. Thomas makes 2-pt hook shot from 4 ft (assist by N. Collison),,32,25
93,1,1:02.0,,L. Aldridge makes 2-pt jump shot from 20 ft,32,27
94,1,0:52.0,Personal foul by D. Wright (drawn by L. Thomas),,32,27
95,1,0:39.0,K. Perkins misses 2-pt hook shot from 3 ft,,32,27
96,1,0:38.0,Offensive rebound by L. Thomas,,32,27
97,1,0:38.0,L. Thomas makes 2-pt layup at rim,,34,27
98,1,0:24.0,,L. Aldridge makes 2-pt jump shot from 18 ft,34,29
99,1,0:01.0,S. Telfair misses 2-pt jump shot from 8 ft (block by J. Freeland),,34,29
100,1,0:00.0,Offensive rebound by Team,,34,29
101,1,0:00.0,Turnover by Team (shot clock),,34,29
102,2,11:36.0,,C. Kaman misses 2-pt jump shot from 4 ft,34,29
103,2,11:35.0,,Offensive rebound by R. Lopez,34,29
104,2,11:35.0,,R. Lopez misses 2-pt tip-in from 1 ft,34,29
105,2,11:34.0,,Offensive rebound by R. Lopez,34,29
106,2,11:34.0,,R. Lopez misses 2-pt tip-in from 1 ft,34,29
107,2,11:32.0,,Offensive rebound by R. Lopez,34,29
108,2,11:31.0,,Shooting foul by N. Collison (drawn by R. Lopez),34,29
109,2,11:31.0,,R. Lopez makes free throw 1 of 2,34,30
110,2,11:31.0,,R. Lopez makes free throw 2 of 2,34,31
111,2,11:18.0,L. Thomas misses 2-pt hook shot from 4 ft,,34,31
112,2,11:18.0,,Defensive rebound by R. Lopez,34,31
113,2,11:11.0,,Personal foul by S. Telfair (drawn by S. Blake),34,31
114,2,11:04.0,,C. McCollum makes 2-pt layup from 1 ft,34,33
115,2,10:52.0,N. Collison misses 3-pt jump shot from 24 ft,,34,33
116,2,10:51.0,,Defensive rebound by S. Blake,34,33
117,2,10:45.0,,D. Wright misses 3-pt jump shot from 26 ft,34,33
118,2,10:44.0,Defensive rebound by N. Collison,,34,33
119,2,10:21.0,S. Telfair misses 3-pt jump shot from 25 ft,,34,33
120,2,10:19.0,,Defensive rebound by C. McCollum,34,33
121,2,10:12.0,,C. Kaman makes 2-pt jump shot from 12 ft (assist by S. Blake),34,35
122,2,10:09.0,Oklahoma City full timeout,,34,35
123,2,10:09.0,P. Jones enters the game for A. Roberson,,34,35
124,2,10:09.0,S. Adams enters the game for K. Perkins,,34,35
125,2,9:55.0,Shooting foul by C. Kaman (drawn by P. Jones),,34,35
126,2,9:55.0,P. Jones misses free throw 1 of 2,,34,35
127,2,9:55.0,Offensive rebound by Team,,34,35
128,2,9:55.0,P. Jones makes free throw 2 of 2,,35,35
129,2,9:33.0,,C. McCollum misses 3-pt jump shot from 25 ft,35,35
130,2,9:31.0,Defensive rebound by S. Adams,,35,35
131,2,9:25.0,P. Jones misses 2-pt jump shot from 17 ft (block by D. Wright),,35,35
132,2,9:24.0,,Defensive rebound by D. Wright,35,35
133,2,9:14.0,,C. Kaman misses 2-pt jump shot from 21 ft,35,35
134,2,9:13.0,,Offensive rebound by R. Lopez,35,35
135,2,9:13.0,,R. Lopez makes 2-pt tip-in at rim,35,37
136,2,8:57.0,Offensive foul by S. Adams (drawn by S. Blake),,35,37
137,2,8:57.0,Turnover by S. Adams (offensive foul),,35,37
138,2,8:57.0,S. Ibaka enters the game for N. Collison,,35,37
139,2,8:57.0,R. Westbrook enters the game for S. Telfair,,35,37
140,2,8:44.0,,S. Blake misses 2-pt jump shot from 21 ft,35,37
141,2,8:43.0,Defensive rebound by S. Ibaka,,35,37
142,2,8:39.0,R. Westbrook makes 2-pt layup from 1 ft,,37,37
143,2,8:39.0,Shooting foul by C. McCollum (drawn by R. Westbrook),,37,37
144,2,8:39.0,,W. Matthews enters the game for C. McCollum,37,37
145,2,8:39.0,,D. Lillard enters the game for D. Wright,37,37
146,2,8:39.0,R. Westbrook makes free throw 1 of 1,,38,37
147,2,8:26.0,,R. Lopez misses 2-pt jump shot from 15 ft,38,37
148,2,8:25.0,,Offensive rebound by S. Blake,38,37
149,2,8:16.0,,C. Kaman misses 2-pt layup from 2 ft,38,37
150,2,8:13.0,,Offensive rebound by R. Lopez,38,37
151,2,8:13.0,,R. Lopez misses 2-pt layup at rim (block by S. Ibaka),38,37
152,2,8:13.0,,Offensive rebound by Team,38,37
153,2,7:59.0,,C. Kaman makes 2-pt layup from 1 ft (assist by S. Blake),38,39
154,2,7:36.0,P. Jones misses 3-pt jump shot from 25 ft,,38,39
155,2,7:35.0,,Defensive rebound by C. Kaman,38,39
156,2,7:26.0,,S. Blake misses 3-pt jump shot from 24 ft,38,39
157,2,7:24.0,Defensive rebound by S. Ibaka,,38,39
158,2,7:13.0,Shooting foul by D. Lillard (drawn by R. Westbrook),,38,39
159,2,7:13.0,R. Westbrook misses free throw 1 of 2,,38,39
160,2,7:13.0,Offensive rebound by Team,,38,39
161,2,7:13.0,A. Roberson enters the game for L. Thomas,,38,39
162,2,7:13.0,,N. Batum enters the game for S. Blake,38,39
163,2,7:13.0,R. Westbrook makes free throw 2 of 2,,39,39
164,2,6:57.0,,Shooting foul by A. Roberson (drawn by W. Matthews),39,39
165,2,6:57.0,,W. Matthews makes free throw 1 of 2,39,40
166,2,6:57.0,,W. Matthews misses free throw 2 of 2,39,40
167,2,6:56.0,Defensive rebound by S. Ibaka,,39,40
168,2,6:44.0,Turnover by S. Adams (traveling),,39,40
169,2,6:25.0,,W. Matthews misses 3-pt jump shot from 24 ft,39,40
170,2,6:24.0,,Offensive rebound by Team,39,40
171,2,6:18.0,,N. Batum misses 2-pt jump shot from 21 ft,39,40
172,2,6:13.0,,Offensive rebound by R. Lopez,39,40
173,2,6:04.0,,Personal foul by R. Westbrook (drawn by W. Matthews),39,40
174,2,5:49.0,,N. Batum misses 3-pt jump shot from 24 ft,39,40
175,2,5:48.0,,Offensive rebound by C. Kaman,39,40
176,2,5:46.0,,C. Kaman makes 2-pt hook shot from 4 ft,39,42
177,2,5:29.0,S. Ibaka makes 2-pt jump shot from 20 ft (assist by R. Westbrook),,41,42
178,2,5:13.0,,Turnover by D. Lillard (bad pass),41,42
179,2,5:13.0,Official timeout,,41,42
180,2,5:13.0,,L. Aldridge enters the game for C. Kaman,41,42
181,2,4:55.0,R. Westbrook misses 2-pt jump shot from 4 ft (block by W. Matthews),,41,42
182,2,4:54.0,Offensive rebound by R. Westbrook,,41,42
183,2,4:52.0,Shooting foul by W. Matthews (drawn by R. Westbrook),,41,42
184,2,4:52.0,R. Westbrook makes free throw 1 of 3,,42,42
185,2,4:52.0,R. Westbrook makes free throw 2 of 3,,43,42
186,2,4:52.0,R. Westbrook makes free throw 3 of 3,,44,42
187,2,4:38.0,,D. Lillard misses 2-pt jump shot from 17 ft,44,42
188,2,4:37.0,Defensive rebound by S. Adams,,44,42
189,2,4:33.0,Personal block foul by W. Matthews (drawn by R. Westbrook),,44,42
190,2,4:33.0,R. Westbrook makes free throw 1 of 2,,45,42
191,2,4:33.0,R. Westbrook makes free throw 2 of 2,,46,42
192,2,4:15.0,,Shooting foul by S. Ibaka (drawn by L. Aldridge),46,42
193,2,4:15.0,,L. Aldridge makes 2-pt jump shot from 7 ft,46,44
194,2,4:15.0,,L. Aldridge makes free throw 1 of 1,46,45
195,2,4:07.0,Offensive foul by S. Ibaka (drawn by N. Batum),,46,45
196,2,4:07.0,Turnover by S. Ibaka (offensive foul),,46,45
197,2,4:07.0,N. Collison enters the game for S. Ibaka,,46,45
198,2,3:49.0,,Shooting foul by S. Adams (drawn by N. Batum),46,45
199,2,3:49.0,,N. Batum makes free throw 1 of 2,46,46
200,2,3:49.0,K. Perkins enters the game for S. Adams,,46,46
201,2,3:49.0,,N. Batum makes free throw 2 of 2,46,47
202,2,3:39.0,R. Westbrook misses 2-pt jump shot from 12 ft,,46,47
203,2,3:38.0,,Defensive rebound by L. Aldridge,46,47
204,2,3:23.0,,D. Lillard misses 3-pt jump shot from 24 ft,46,47
205,2,3:22.0,Defensive rebound by A. Roberson,,46,47
206,2,3:13.0,Shooting foul by D. Lillard (drawn by R. Westbrook),,46,47
207,2,3:13.0,R. Westbrook makes free throw 1 of 2,,47,47
208,2,3:13.0,,S. Blake enters the game for D. Lillard,47,47
209,2,3:13.0,R. Westbrook makes free throw 2 of 2,,48,47
210,2,2:57.0,,N. Batum misses 3-pt jump shot from 24 ft,48,47
211,2,2:55.0,,Offensive rebound by R. Lopez,48,47
212,2,2:55.0,,R. Lopez misses 2-pt tip-in from 1 ft,48,47
213,2,2:53.0,Defensive rebound by K. Perkins,,48,47
214,2,2:49.0,N. Collison makes 2-pt layup from 1 ft (assist by R. Westbrook),,50,47
215,2,2:49.0,Shooting foul by N. Batum (drawn by N. Collison),,50,47
216,2,2:49.0,,Portland full timeout,50,47
217,2,2:49.0,N. Collison misses free throw 1 of 1,,50,47
218,2,2:46.0,Offensive rebound by A. Roberson,,50,47
219,2,2:45.0,A. Roberson misses 2-pt layup from 1 ft (block by L. Aldridge),,50,47
220,2,2:43.0,,Defensive rebound by S. Blake,50,47
221,2,2:27.0,,L. Aldridge misses 2-pt jump shot from 19 ft,50,47
222,2,2:26.0,Defensive rebound by A. Roberson,,50,47
223,2,2:12.0,R. Westbrook makes 2-pt layup from 1 ft (assist by N. Collison),,52,47
224,2,1:51.0,,R. Lopez misses 2-pt jump shot from 19 ft,52,47
225,2,1:50.0,Defensive rebound by A. Roberson,,52,47
226,2,1:29.0,P. Jones misses 2-pt jump shot from 6 ft,,52,47
227,2,1:28.0,Offensive rebound by K. Perkins,,52,47
228,2,1:26.0,Turnover by Team (shot clock),,52,47
229,2,1:15.0,,Turnover by L. Aldridge (lost ball; steal by N. Collison),52,47
230,2,1:12.0,,Offensive charge foul by A. Roberson (drawn by W. Matthews),52,47
231,2,1:12.0,Turnover by A. Roberson (offensive foul),,52,47
232,2,0:50.0,,W. Matthews misses 3-pt jump shot from 22 ft,52,47
233,2,0:48.0,,Offensive rebound by Team,52,47
234,2,0:29.0,,S. Blake misses 3-pt jump shot from 24 ft,52,47
235,2,0:28.0,Defensive rebound by P. Jones,,52,47
236,2,0:06.0,Turnover by R. Westbrook (bad pass; steal by R. Lopez),,52,47
237,2,0:03.0,,W. Matthews makes 2-pt dunk at rim (assist by N. Batum),52,49
238,2,0:00.0,R. Westbrook makes 2-pt layup at rim (assist by N. Collison),,54,49
239,3,11:44.0,,L. Aldridge misses 2-pt hook shot from 5 ft (block by S. Ibaka),54,49
240,3,11:44.0,,Offensive rebound by Team,54,49
241,3,11:35.0,,W. Matthews misses 3-pt jump shot from 24 ft,54,49
242,3,11:33.0,Defensive rebound by R. Westbrook,,54,49
243,3,11:30.0,A. Roberson makes 2-pt dunk at rim (assist by R. Westbrook),,56,49
244,3,11:03.0,,N. Batum misses 2-pt jump shot from 12 ft,56,49
245,3,11:03.0,,Offensive rebound by Team,56,49
246,3,11:03.0,Loose ball foul by A. Roberson (drawn by R. Lopez),,56,49
247,3,11:00.0,,Turnover by N. Batum (bad pass; steal by R. Westbrook),56,49
248,3,10:56.0,S. Ibaka misses 2-pt layup from 1 ft (block by N. Batum),,56,49
249,3,10:56.0,Offensive rebound by Team,,56,49
250,3,10:49.0,S. Ibaka misses 3-pt jump shot from 24 ft,,56,49
251,3,10:48.0,,Defensive rebound by N. Batum,56,49
252,3,10:35.0,,D. Lillard misses 3-pt jump shot from 24 ft,56,49
253,3,10:35.0,Defensive rebound by A. Roberson,,56,49
254,3,10:22.0,Shooting foul by N. Batum (drawn by R. Westbrook),,56,49
255,3,10:22.0,R. Westbrook makes free throw 1 of 2,,57,49
256,3,10:22.0,R. Westbrook makes free throw 2 of 2,,58,49
257,3,10:13.0,,Personal foul by R. Westbrook (drawn by D. Lillard),58,49
258,3,10:08.0,,D. Lillard makes 2-pt layup from 1 ft,58,51
259,3,10:08.0,,Shooting foul by A. Roberson (drawn by D. Lillard),58,51
260,3,10:08.0,L. Thomas enters the game for A. Roberson,,58,51
261,3,10:08.0,,D. Lillard makes free throw 1 of 1,58,52
262,3,9:51.0,S. Adams misses 2-pt hook shot from 8 ft,,58,52
263,3,9:50.0,Offensive rebound by S. Adams,,58,52
264,3,9:48.0,S. Adams makes 2-pt layup from 1 ft,,60,52
265,3,9:31.0,,N. Batum makes 3-pt jump shot from 22 ft (assist by L. Aldridge),60,55
266,3,9:11.0,Turnover by R. Westbrook (bad pass),,60,55
267,3,8:59.0,,L. Aldridge makes 2-pt jump shot from 18 ft (assist by D. Lillard),60,57
268,3,8:44.0,S. Ibaka makes 2-pt jump shot from 19 ft (assist by L. Thomas),,62,57
269,3,8:28.0,,R. Lopez makes 2-pt dunk at rim (assist by N. Batum),62,59
270,3,8:02.0,R. Westbrook misses 2-pt jump shot from 16 ft,,62,59
271,3,8:00.0,Offensive rebound by S. Ibaka,,62,59
272,3,8:00.0,Shooting foul by D. Lillard (drawn by S. Ibaka),,62,59
273,3,8:00.0,S. Ibaka misses free throw 1 of 2,,62,59
274,3,8:00.0,Offensive rebound by Team,,62,59
275,3,8:00.0,,S. Blake enters the game for D. Lillard,62,59
276,3,8:00.0,S. Ibaka makes free throw 2 of 2,,63,59
277,3,7:49.0,,Shooting foul by R. Westbrook (drawn by R. Lopez),63,59
278,3,7:49.0,,R. Lopez makes free throw 1 of 2,63,60
279,3,7:49.0,,R. Lopez misses free throw 2 of 2,63,60
280,3,7:47.0,Defensive rebound by L. Thomas,,63,60
281,3,7:27.0,R. Westbrook misses 2-pt layup from 2 ft,,63,60
282,3,7:26.0,,Defensive rebound by N. Batum,63,60
283,3,7:18.0,,N. Batum misses 2-pt layup from 1 ft (block by S. Ibaka),63,60
284,3,7:14.0,Defensive rebound by Team,,63,60
285,3,7:02.0,R. Westbrook makes 2-pt jump shot from 18 ft (assist by L. Thomas),,65,60
286,3,6:48.0,,N. Batum makes 2-pt jump shot from 12 ft,65,62
287,3,6:34.0,R. Westbrook misses 2-pt jump shot from 15 ft,,65,62
288,3,6:32.0,Offensive rebound by S. Adams,,65,62
289,3,6:29.0,R. Westbrook makes 3-pt jump shot from 24 ft (assist by S. Adams),,68,62
290,3,6:09.0,,N. Batum misses 3-pt jump shot from 24 ft,68,62
291,3,6:08.0,Defensive rebound by S. Ibaka,,68,62
292,3,5:54.0,S. Ibaka misses 2-pt hook shot from 5 ft,,68,62
293,3,5:53.0,,Defensive rebound by R. Lopez,68,62
294,3,5:46.0,,W. Matthews makes 3-pt jump shot from 24 ft (assist by S. Blake),68,65
295,3,5:44.0,Oklahoma City full timeout,,68,65
296,3,5:44.0,,C. Kaman enters the game for R. Lopez,68,65
297,3,5:21.0,R. Westbrook misses 2-pt jump shot from 16 ft,,68,65
298,3,5:20.0,,Defensive rebound by S. Blake,68,65
299,3,5:04.0,,Turnover by C. Kaman (bad pass; steal by R. Westbrook),68,65
300,3,5:02.0,R. Westbrook makes 2-pt layup from 1 ft,,70,65
301,3,5:02.0,Shooting foul by S. Blake (drawn by R. Westbrook),,70,65
302,3,5:02.0,N. Collison enters the game for S. Ibaka,,70,65
303,3,5:02.0,R. Westbrook makes free throw 1 of 1,,71,65
304,3,4:49.0,,S. Blake misses 3-pt jump shot from 24 ft,71,65
305,3,4:45.0,,Offensive rebound by Team,71,65
306,3,4:35.0,,Shooting foul by N. Collison (drawn by L. Aldridge),71,65
307,3,4:35.0,,L. Aldridge makes free throw 1 of 2,71,66
308,3,4:35.0,,L. Aldridge makes free throw 2 of 2,71,67
309,3,4:22.0,P. Jones makes 2-pt jump shot from 9 ft,,73,67
310,3,4:11.0,,N. Batum makes 3-pt jump shot from 24 ft (assist by S. Blake),73,70
311,3,3:52.0,P. Jones misses 2-pt jump shot from 19 ft,,73,70
312,3,3:52.0,,Defensive rebound by N. Batum,73,70
313,3,3:42.0,,C. Kaman makes 2-pt layup from 1 ft (assist by S. Blake),73,72
314,3,3:22.0,Turnover by S. Adams (bad pass),,73,72
315,3,3:22.0,K. Perkins enters the game for S. Adams,,73,72
316,3,3:22.0,,C. McCollum enters the game for W. Matthews,73,72
317,3,3:11.0,,Personal foul by N. Collison (drawn by L. Aldridge),73,72
318,3,3:11.0,,L. Aldridge misses free throw 1 of 2,73,72
319,3,3:11.0,,Offensive rebound by Team,73,72
320,3,3:11.0,S. Telfair enters the game for R. Westbrook,,73,72
321,3,3:11.0,,L. Aldridge makes free throw 2 of 2,73,73
322,3,2:51.0,L. Thomas misses 2-pt jump shot from 15 ft,,73,73
323,3,2:51.0,,Defensive rebound by C. Kaman,73,73
324,3,2:41.0,Violation by K. Perkins (def goaltending),,73,73
325,3,2:41.0,,N. Batum makes 2-pt layup at rim (assist by L. Aldridge),73,75
326,3,2:22.0,N. Collison misses 3-pt jump shot from 24 ft,,73,75
327,3,2:21.0,,Defensive rebound by S. Blake,73,75
328,3,2:10.0,,L. Aldridge misses 2-pt jump shot from 14 ft,73,75
329,3,2:09.0,Defensive rebound by N. Collison,,73,75
330,3,1:53.0,S. Telfair makes 2-pt jump shot from 18 ft,,75,75
331,3,1:52.0,,Portland full timeout,75,75
332,3,1:52.0,,D. Lillard enters the game for S. Blake,75,75
333,3,1:52.0,,W. Matthews enters the game for N. Batum,75,75
334,3,1:52.0,,R. Lopez enters the game for L. Aldridge,75,75
335,3,1:36.0,,Turnover by C. McCollum (lost ball; steal by K. Perkins),75,75
336,3,1:29.0,P. Jones misses 2-pt layup from 2 ft,,75,75
337,3,1:28.0,Offensive rebound by K. Perkins,,75,75
338,3,1:27.0,K. Perkins makes 2-pt layup at rim,,77,75
339,3,1:16.0,,Turnover by C. McCollum (lost ball; steal by N. Collison),77,75
340,3,1:00.0,P. Jones misses 2-pt jump shot from 3 ft,,77,75
341,3,0:59.0,Offensive rebound by K. Perkins,,77,75
342,3,0:40.0,N. Collison misses 3-pt jump shot from 22 ft,,77,75
343,3,0:39.0,,Defensive rebound by C. Kaman,77,75
344,3,0:26.0,,C. Kaman misses 2-pt hook shot from 3 ft,77,75
345,3,0:22.0,Defensive rebound by N. Collison,,77,75
346,3,0:04.0,S. Telfair misses 3-pt jump shot from 25 ft,,77,75
347,3,0:03.0,,Defensive rebound by C. Kaman,77,75
348,4,11:39.0,S. Telfair misses 3-pt jump shot from 24 ft,,77,75
349,4,11:36.0,Offensive rebound by K. Perkins,,77,75
350,4,11:26.0,S. Telfair misses 2-pt layup from 1 ft,,77,75
351,4,11:25.0,,Defensive rebound by W. Matthews,77,75
352,4,11:16.0,,W. Matthews makes 3-pt jump shot from 24 ft,77,78
353,4,11:04.0,Personal foul by C. McCollum (drawn by A. Roberson),,77,78
354,4,10:57.0,L. Thomas misses 2-pt jump shot from 17 ft,,77,78
355,4,10:55.0,,Defensive rebound by Team,77,78
356,4,10:49.0,,Personal foul by L. Thomas (drawn by R. Lopez),77,78
357,4,10:49.0,S. Ibaka enters the game for N. Collison,,77,78
358,4,10:42.0,,D. Lillard makes 3-pt jump shot from 25 ft (assist by C. Kaman),77,81
359,4,10:35.0,Oklahoma City full timeout,,77,81
360,4,10:26.0,Turnover by S. Ibaka (lost ball; steal by D. Lillard),,77,81
361,4,10:26.0,,Personal foul by S. Ibaka (drawn by D. Lillard),77,81
362,4,10:02.0,,C. Kaman makes 2-pt hook shot from 10 ft (assist by W. Matthews),77,83
363,4,9:40.0,Personal foul by C. Kaman (drawn by S. Ibaka),,77,83
364,4,9:30.0,S. Telfair misses 3-pt jump shot from 26 ft,,77,83
365,4,9:28.0,Offensive rebound by K. Perkins,,77,83
366,4,9:24.0,L. Thomas makes 2-pt layup at rim (assist by A. Roberson),,79,83
367,4,9:05.0,,Personal foul by K. Perkins (drawn by C. Kaman),79,83
368,4,9:05.0,,L. Aldridge enters the game for C. Kaman,79,83
369,4,9:01.0,,D. Lillard misses 2-pt layup from 1 ft (block by K. Perkins),79,83
370,4,9:01.0,,Offensive rebound by Team,79,83
371,4,8:57.0,,R. Lopez misses 2-pt dunk at rim,79,83
372,4,8:55.0,,Offensive rebound by W. Matthews,79,83
373,4,8:49.0,,C. McCollum misses 3-pt jump shot from 24 ft,79,83
374,4,8:48.0,Defensive rebound by S. Telfair,,79,83
375,4,8:40.0,,Offensive charge foul by A. Roberson (drawn by D. Lillard),79,83
376,4,8:40.0,Turnover by A. Roberson (offensive foul),,79,83
377,4,8:40.0,R. Westbrook enters the game for S. Telfair,,79,83
378,4,8:40.0,,N. Batum enters the game for C. McCollum,79,83
379,4,8:30.0,,R. Lopez makes 2-pt dunk at rim (assist by D. Lillard),79,85
380,4,8:13.0,L. Thomas makes 2-pt jump shot from 20 ft,,81,85
381,4,7:55.0,,L. Aldridge misses 2-pt layup from 2 ft,81,85
382,4,7:54.0,Defensive rebound by K. Perkins,,81,85
383,4,7:49.0,R. Westbrook misses 2-pt jump shot from 18 ft,,81,85
