,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,ORLANDO_ACTION,MILWAUKEE_SCORE,ORLANDO_SCORE
33,1,7:05.0,,C. Frye misses 2-pt hook shot from 4 ft,10,5
34,1,7:03.0,,Offensive rebound by C. Frye,10,5
35,1,7:00.0,,Shooting foul by E. İlyasova (drawn by E. Fournier),10,5
36,1,7:00.0,,E. Fournier misses free throw 1 of 2,10,5
37,1,7:00.0,,Offensive rebound by Team,10,5
38,1,7:00.0,G. Antetokounmpo enters the game for E. İlyasova,,10,5
39,1,7:00.0,,E. Fournier makes free throw 2 of 2,10,6
40,1,6:47.0,L. Sanders makes 2-pt hook shot from 5 ft (assist by B. Knight),,12,6
41,1,6:33.0,,C. Frye misses 3-pt jump shot from 25 ft,12,6
42,1,6:32.0,Defensive rebound by L. Sanders,,12,6
43,1,6:23.0,Shooting foul by E. Payton (drawn by B. Knight),,12,6
44,1,6:23.0,B. Knight makes 2-pt layup from 2 ft,,14,6
45,1,6:23.0,B. Knight makes free throw 1 of 1,,15,6
46,1,6:10.0,,Turnover by N. Vučević (lost ball; steal by L. Sanders),15,6
47,1,5:58.0,G. Antetokounmpo makes 2-pt layup from 2 ft,,17,6
48,1,5:53.0,,Orlando full timeout,17,6
49,1,5:46.0,,E. Fournier misses 2-pt layup from 1 ft,17,6
50,1,5:45.0,,Offensive rebound by E. Fournier,17,6
51,1,5:44.0,,E. Fournier misses 2-pt jump shot from 5 ft,17,6
52,1,5:42.0,Defensive rebound by J. Dudley,,17,6
53,1,5:33.0,B. Knight makes 2-pt layup at rim,,19,6
54,1,5:21.0,,N. Vučević makes 2-pt layup from 2 ft (assist by T. Harris),19,8
55,1,5:04.0,Turnover by B. Knight (lost ball; steal by E. Payton),,19,8
56,1,5:01.0,,Turnover by E. Payton (bad pass; steal by L. Sanders),19,8
57,1,4:55.0,G. Antetokounmpo makes 2-pt layup at rim (assist by J. Parker),,21,8
58,1,4:49.0,,Personal foul by G. Antetokounmpo (drawn by C. Frye),21,8
59,1,4:49.0,,L. Ridnour enters the game for E. Payton,21,8
60,1,4:49.0,,A. Gordon enters the game for C. Frye,21,8
61,1,4:49.0,O. Mayo enters the game for L. Sanders,,21,8
62,1,4:49.0,Z. Pachulia enters the game for J. Dudley,,21,8
63,1,4:31.0,,Turnover by Team (shot clock),21,8
64,1,4:17.0,B. Knight misses 2-pt jump shot from 20 ft,,21,8
65,1,4:17.0,,Defensive rebound by N. Vučević,21,8
66,1,4:04.0,,T. Harris makes 2-pt jump shot from 3 ft (assist by N. Vučević),21,10
67,1,3:52.0,O. Mayo misses 2-pt jump shot from 21 ft,,21,10
68,1,3:51.0,,Defensive rebound by L. Ridnour,21,10
69,1,3:45.0,,A. Gordon makes 2-pt layup from 1 ft (assist by L. Ridnour),21,12
70,1,3:45.0,Milwaukee full timeout,,21,12
71,1,3:45.0,J. Bayless enters the game for J. Parker,,21,12
72,1,3:45.0,,V. Oladipo enters the game for E. Fournier,21,12
73,1,3:33.0,O. Mayo misses 3-pt jump shot from 26 ft,,21,12
74,1,3:33.0,,Defensive rebound by V. Oladipo,21,12
75,1,3:13.0,,T. Harris misses 2-pt hook shot from 6 ft,21,12
76,1,3:13.0,Defensive rebound by Team,,21,12
77,1,3:01.0,Z. Pachulia misses 2-pt jump shot from 17 ft,,21,12
78,1,3:00.0,,Defensive rebound by A. Gordon,21,12
79,1,2:54.0,,Personal foul by Z. Pachulia (drawn by N. Vučević),21,12
80,1,2:54.0,,N. Vučević makes free throw 1 of 2,21,13
81,1,2:54.0,,N. Vučević misses free throw 2 of 2,21,13
82,1,2:51.0,Defensive rebound by G. Antetokounmpo,,21,13
83,1,2:33.0,G. Antetokounmpo misses 2-pt jump shot from 6 ft,,21,13
84,1,2:32.0,Offensive rebound by Z. Pachulia,,21,13
85,1,2:31.0,Z. Pachulia misses 2-pt layup at rim (block by N. Vučević),,21,13
86,1,2:29.0,,Defensive rebound by L. Ridnour,21,13
87,1,2:21.0,,N. Vučević makes 2-pt layup at rim,21,15
88,1,2:07.0,J. Bayless misses 3-pt jump shot from 23 ft,,21,15
89,1,2:07.0,,Defensive rebound by V. Oladipo,21,15
90,1,1:59.0,,T. Harris misses 2-pt jump shot from 7 ft,21,15
91,1,1:57.0,,Offensive rebound by N. Vučević,21,15
92,1,1:57.0,,N. Vučević misses 2-pt tip-in from 2 ft,21,15
93,1,1:56.0,Defensive rebound by Z. Pachulia,,21,15
94,1,1:50.0,B. Knight makes 3-pt jump shot from 23 ft (assist by O. Mayo),,24,15
95,1,1:33.0,,Shooting foul by Z. Pachulia (drawn by N. Vučević),24,15
96,1,1:33.0,,N. Vučević makes free throw 1 of 2,24,16
97,1,1:33.0,,W. Green enters the game for T. Harris,24,16
98,1,1:33.0,,N. Vučević makes free throw 2 of 2,24,17
99,1,1:22.0,B. Knight misses 3-pt jump shot from 25 ft,,24,17
100,1,1:21.0,Offensive rebound by G. Antetokounmpo,,24,17
101,1,1:16.0,J. Bayless misses 3-pt jump shot from 25 ft,,24,17
102,1,1:15.0,,Defensive rebound by A. Gordon,24,17
103,1,1:06.0,,Personal foul by B. Knight (drawn by V. Oladipo),24,17
104,1,1:06.0,,V. Oladipo makes free throw 1 of 2,24,18
105,1,1:06.0,,C. Frye enters the game for N. Vučević,24,18
106,1,1:06.0,J. Henson enters the game for Z. Pachulia,,24,18
107,1,1:06.0,,V. Oladipo makes free throw 2 of 2,24,19
108,1,0:56.0,G. Antetokounmpo makes 2-pt hook shot from 6 ft (assist by O. Mayo),,26,19
109,1,0:42.0,,V. Oladipo makes 3-pt jump shot from 24 ft (assist by A. Gordon),26,22
110,1,0:33.0,Shooting foul by C. Frye (drawn by J. Henson),,26,22
111,1,0:33.0,J. Henson makes free throw 1 of 2,,27,22
112,1,0:33.0,J. Henson makes free throw 2 of 2,,28,22
113,1,0:21.0,,C. Frye makes 3-pt jump shot from 24 ft (assist by V. Oladipo),28,25
114,1,0:04.0,B. Knight makes 2-pt layup at rim,,30,25
115,2,11:49.0,J. Henson makes 2-pt dunk at rim (assist by O. Mayo),,32,25
116,2,11:38.0,,Turnover by L. Ridnour (bad pass; steal by J. Bayless),32,25
117,2,11:34.0,Turnover by J. Bayless (bad pass; steal by C. Frye),,32,25
118,2,11:28.0,,L. Ridnour makes 3-pt jump shot from 26 ft (assist by W. Green),32,28
119,2,11:09.0,O. Mayo makes 2-pt jump shot from 7 ft,,34,28
120,2,10:56.0,,W. Green makes 2-pt layup at rim (assist by C. Frye),34,30
121,2,10:42.0,O. Mayo misses 3-pt jump shot from 23 ft,,34,30
122,2,10:42.0,,Defensive rebound by L. Ridnour,34,30
123,2,10:32.0,,Personal foul by J. Bayless (drawn by C. Frye),34,30
124,2,10:28.0,,V. Oladipo misses 2-pt jump shot from 18 ft,34,30
125,2,10:28.0,Defensive rebound by J. Henson,,34,30
126,2,10:21.0,Offensive foul by J. Henson (drawn by L. Ridnour),,34,30
127,2,10:21.0,Turnover by J. Henson (offensive foul),,34,30
128,2,10:00.0,,Shooting foul by G. Antetokounmpo (drawn by V. Oladipo),34,30
129,2,10:00.0,,V. Oladipo makes free throw 1 of 2,34,31
130,2,10:00.0,,V. Oladipo makes free throw 2 of 2,34,32
131,2,9:40.0,G. Antetokounmpo misses 2-pt layup from 1 ft (block by A. Gordon),,34,32
132,2,9:39.0,,Defensive rebound by C. Frye,34,32
133,2,9:32.0,,A. Gordon makes 2-pt dunk at rim (assist by L. Ridnour),34,34
134,2,9:07.0,J. Henson makes 2-pt layup from 2 ft (assist by N. Wolters),,36,34
135,2,8:47.0,,C. Frye misses 3-pt jump shot from 25 ft,36,34
136,2,8:46.0,Defensive rebound by J. Henson,,36,34
137,2,8:41.0,N. Wolters misses 2-pt jump shot from 17 ft,,36,34
138,2,8:40.0,Offensive rebound by G. Antetokounmpo,,36,34
139,2,8:40.0,G. Antetokounmpo misses 2-pt tip-in from 1 ft,,36,34
140,2,8:39.0,,Defensive rebound by Team,36,34
141,2,8:39.0,Official timeout,,36,34
142,2,8:39.0,J. Dudley enters the game for G. Antetokounmpo,,36,34
143,2,8:39.0,J. Parker enters the game for O. Mayo,,36,34
144,2,8:39.0,,E. Fournier enters the game for V. Oladipo,36,34
145,2,8:28.0,,A. Gordon makes 2-pt dunk at rim (assist by L. Ridnour),36,36
146,2,8:14.0,J. Dudley misses 2-pt jump shot from 22 ft,,36,36
147,2,8:13.0,,Defensive rebound by A. Gordon,36,36
148,2,8:07.0,,Shooting foul by J. Dudley (drawn by A. Gordon),36,36
149,2,8:07.0,,A. Gordon makes free throw 1 of 2,36,37
150,2,8:07.0,,A. Gordon makes free throw 2 of 2,36,38
151,2,7:50.0,N. Wolters makes 2-pt layup from 2 ft (assist by J. Henson),,38,38
152,2,7:35.0,,C. Frye makes 3-pt jump shot from 25 ft (assist by A. Gordon),38,41
153,2,7:08.0,J. Parker misses 2-pt jump shot from 16 ft,,38,41
154,2,7:07.0,,Defensive rebound by C. Frye,38,41
155,2,6:58.0,,Turnover by W. Green (lost ball; steal by N. Wolters),38,41
156,2,6:41.0,N. Wolters makes 2-pt layup from 1 ft (assist by J. Henson),,40,41
157,2,6:29.0,,L. Ridnour makes 2-pt jump shot from 19 ft,40,43
158,2,6:14.0,Turnover by J. Bayless (bad pass; steal by A. Gordon),,40,43
159,2,6:13.0,,Personal foul by N. Wolters (drawn by A. Gordon),40,43
160,2,6:13.0,Milwaukee full timeout,,40,43
161,2,6:13.0,L. Sanders enters the game for J. Bayless,,40,43
162,2,6:13.0,B. Knight enters the game for J. Henson,,40,43
163,2,6:13.0,,E. Payton enters the game for L. Ridnour,40,43
164,2,6:13.0,,T. Harris enters the game for A. Gordon,40,43
165,2,6:13.0,,V. Oladipo enters the game for W. Green,40,43
166,2,6:01.0,,V. Oladipo misses 2-pt layup from 1 ft (block by L. Sanders),40,43
167,2,6:00.0,Defensive rebound by B. Knight,,40,43
168,2,5:57.0,Turnover by J. Parker (step out of bounds),,40,43
169,2,5:46.0,,C. Frye misses 3-pt jump shot from 25 ft,40,43
170,2,5:46.0,,Offensive rebound by Team,40,43
171,2,5:46.0,Loose ball foul by J. Parker (drawn by T. Harris),,40,43
172,2,5:46.0,,T. Harris makes free throw 1 of 2,40,44
173,2,5:46.0,,T. Harris makes free throw 2 of 2,40,45
174,2,5:25.0,J. Parker misses 2-pt jump shot from 11 ft,,40,45
175,2,5:25.0,,Defensive rebound by C. Frye,40,45
176,2,5:10.0,,Personal foul by L. Sanders (drawn by V. Oladipo),40,45
177,2,5:10.0,,V. Oladipo makes free throw 1 of 2,40,46
178,2,5:10.0,,V. Oladipo misses free throw 2 of 2,40,46
179,2,5:08.0,Defensive rebound by J. Parker,,40,46
180,2,4:55.0,J. Parker misses 2-pt jump shot from 16 ft,,40,46
181,2,4:55.0,,Defensive rebound by E. Payton,40,46
182,2,4:40.0,,V. Oladipo misses 2-pt layup from 1 ft,40,46
183,2,4:40.0,Defensive rebound by L. Sanders,,40,46
184,2,4:29.0,B. Knight misses 3-pt jump shot from 24 ft,,40,46
185,2,4:28.0,,Defensive rebound by C. Frye,40,46
186,2,4:09.0,,V. Oladipo misses 2-pt jump shot from 19 ft,40,46
187,2,4:07.0,Defensive rebound by B. Knight,,40,46
188,2,3:59.0,Personal foul by V. Oladipo (drawn by J. Parker),,40,46
189,2,3:59.0,,N. Vučević enters the game for C. Frye,40,46
190,2,3:48.0,Turnover by J. Parker (offensive foul),,40,46
191,2,3:48.0,,Offensive charge foul by J. Parker (drawn by N. Vučević),40,46
192,2,3:31.0,,T. Harris misses 2-pt jump shot from 2 ft,40,46
193,2,3:30.0,,Offensive rebound by T. Harris,40,46
194,2,3:30.0,,Shooting foul by L. Sanders (drawn by T. Harris),40,46
195,2,3:30.0,,T. Harris makes free throw 1 of 2,40,47
196,2,3:30.0,Z. Pachulia enters the game for L. Sanders,,40,47
197,2,3:30.0,,T. Harris makes free throw 2 of 2,40,48
198,2,3:12.0,J. Dudley misses 2-pt jump shot from 12 ft,,40,48
199,2,3:11.0,,Defensive rebound by E. Payton,40,48
200,2,2:53.0,,E. Fournier misses 2-pt jump shot from 7 ft,40,48
201,2,2:53.0,Defensive rebound by Z. Pachulia,,40,48
202,2,2:43.0,B. Knight makes 2-pt layup from 2 ft,,42,48
203,2,2:37.0,,Orlando full timeout,42,48
204,2,2:37.0,,L. Ridnour enters the game for V. Oladipo,42,48
205,2,2:37.0,O. Mayo enters the game for J. Parker,,42,48
206,2,2:37.0,G. Antetokounmpo enters the game for N. Wolters,,42,48
207,2,2:24.0,,E. Payton misses 2-pt jump shot from 18 ft,42,48
208,2,2:24.0,Defensive rebound by J. Dudley,,42,48
209,2,2:20.0,Shooting foul by L. Ridnour (drawn by B. Knight),,42,48
210,2,2:20.0,B. Knight misses free throw 1 of 2,,42,48
211,2,2:20.0,Offensive rebound by Team,,42,48
212,2,2:20.0,B. Knight makes free throw 2 of 2,,43,48
213,2,1:59.0,,T. Harris misses 3-pt jump shot from 25 ft,43,48
214,2,1:59.0,Defensive rebound by Z. Pachulia,,43,48
215,2,1:37.0,B. Knight makes 2-pt layup from 1 ft,,45,48
216,2,1:17.0,,Turnover by L. Ridnour (bad pass; steal by B. Knight),45,48
217,2,1:13.0,O. Mayo makes 2-pt layup at rim (assist by J. Dudley),,47,48
218,2,1:00.0,,T. Harris makes 2-pt layup from 2 ft (assist by E. Payton),47,50
219,2,0:50.0,B. Knight misses 2-pt jump shot from 18 ft,,47,50
220,2,0:49.0,,Defensive rebound by L. Ridnour,47,50
221,2,0:43.0,,E. Payton misses 2-pt layup from 1 ft,47,50
222,2,0:42.0,,Offensive rebound by T. Harris,47,50
223,2,0:42.0,,T. Harris makes 2-pt tip-in from 1 ft,47,52
224,2,0:24.0,O. Mayo misses 2-pt jump shot from 5 ft,,47,52
225,2,0:22.0,Offensive rebound by G. Antetokounmpo,,47,52
226,2,0:22.0,Personal foul by N. Vučević (drawn by G. Antetokounmpo),,47,52
227,2,0:22.0,,A. Gordon enters the game for L. Ridnour,47,52
228,2,0:22.0,,C. Frye enters the game for N. Vučević,47,52
229,2,0:20.0,J. Dudley makes 2-pt layup at rim (assist by Z. Pachulia),,49,52
230,2,0:03.0,,E. Fournier misses 3-pt jump shot from 26 ft,49,52
231,2,0:02.0,Defensive rebound by G. Antetokounmpo,,49,52
232,3,11:53.0,Personal foul by E. Payton (drawn by B. Knight),,49,52
233,3,11:37.0,B. Knight misses 3-pt jump shot from 22 ft,,49,52
234,3,11:37.0,,Defensive rebound by T. Harris,49,52
235,3,11:15.0,,E. Fournier misses 2-pt jump shot from 21 ft,49,52
236,3,11:14.0,Defensive rebound by E. İlyasova,,49,52
237,3,11:02.0,E. İlyasova makes 2-pt jump shot from 17 ft (assist by B. Knight),,51,52
238,3,10:46.0,,E. Fournier makes 2-pt jump shot from 6 ft,51,54
239,3,10:46.0,,Shooting foul by E. İlyasova (drawn by E. Fournier),51,54
240,3,10:46.0,,E. Fournier makes free throw 1 of 1,51,55
241,3,10:33.0,Shooting foul by E. Payton (drawn by B. Knight),,51,55
242,3,10:33.0,B. Knight makes free throw 1 of 2,,52,55
243,3,10:33.0,B. Knight makes free throw 2 of 2,,53,55
244,3,10:08.0,,E. Payton misses 2-pt layup from 2 ft (block by L. Sanders),53,55
245,3,10:07.0,Defensive rebound by J. Dudley,,53,55
246,3,10:01.0,E. İlyasova misses 3-pt jump shot from 26 ft,,53,55
247,3,10:01.0,,Defensive rebound by Team,53,55
248,3,9:53.0,,Turnover by E. Fournier (traveling),53,55
249,3,9:42.0,Shooting foul by E. Payton (drawn by E. İlyasova),,53,55
250,3,9:42.0,E. İlyasova makes free throw 1 of 2,,54,55
251,3,9:42.0,,V. Oladipo enters the game for E. Payton,54,55
252,3,9:42.0,E. İlyasova makes free throw 2 of 2,,55,55
253,3,9:27.0,,V. Oladipo misses 3-pt jump shot from 24 ft,55,55
254,3,9:26.0,Defensive rebound by Team,,55,55
255,3,9:15.0,Turnover by B. Knight (bad pass; steal by C. Frye),,55,55
256,3,9:08.0,,E. Fournier misses 3-pt jump shot from 22 ft,55,55
257,3,9:07.0,Defensive rebound by L. Sanders,,55,55
258,3,8:54.0,Turnover by J. Dudley (traveling),,55,55
259,3,8:40.0,,Shooting foul by L. Sanders (drawn by V. Oladipo),55,55
260,3,8:40.0,,V. Oladipo misses free throw 1 of 2,55,55
261,3,8:40.0,,Offensive rebound by Team,55,55
262,3,8:40.0,Z. Pachulia enters the game for L. Sanders,,55,55
263,3,8:40.0,,V. Oladipo makes free throw 2 of 2,55,56
264,3,8:29.0,E. İlyasova misses 2-pt layup from 2 ft,,55,56
265,3,8:29.0,Offensive rebound by Team,,55,56
266,3,8:16.0,E. İlyasova misses 3-pt jump shot from 24 ft,,55,56
267,3,8:15.0,,Defensive rebound by N. Vučević,55,56
268,3,8:05.0,,T. Harris makes 2-pt layup from 1 ft,55,58
269,3,7:49.0,E. İlyasova makes 2-pt jump shot from 19 ft (assist by B. Knight),,57,58
270,3,7:33.0,,T. Harris misses 2-pt jump shot from 4 ft (block by J. Parker),57,58
271,3,7:32.0,Defensive rebound by Z. Pachulia,,57,58
272,3,7:19.0,B. Knight misses 3-pt jump shot from 23 ft,,57,58
273,3,7:19.0,,Defensive rebound by T. Harris,57,58
274,3,7:04.0,,N. Vučević misses 2-pt jump shot from 9 ft,57,58
275,3,7:03.0,Defensive rebound by J. Dudley,,57,58
276,3,6:45.0,E. İlyasova misses 2-pt layup from 1 ft,,57,58
277,3,6:44.0,,Defensive rebound by C. Frye,57,58
278,3,6:33.0,,T. Harris makes 3-pt jump shot from 24 ft (assist by V. Oladipo),57,61
279,3,6:14.0,J. Dudley misses 2-pt jump shot from 3 ft,,57,61
280,3,6:14.0,,Defensive rebound by Team,57,61
281,3,6:14.0,Loose ball foul by Z. Pachulia (drawn by N. Vučević),,57,61
282,3,5:54.0,,Shooting foul by B. Knight (drawn by T. Harris),57,61
283,3,5:54.0,,Orlando full timeout,57,61
284,3,5:54.0,O. Mayo enters the game for J. Parker,,57,61
285,3,5:54.0,G. Antetokounmpo enters the game for J. Dudley,,57,61
286,3,5:54.0,,T. Harris misses free throw 1 of 2,57,61
287,3,5:54.0,,Offensive rebound by Team,57,61
288,3,5:54.0,,T. Harris makes free throw 2 of 2,57,62
289,3,5:30.0,E. İlyasova misses 2-pt jump shot from 18 ft,,57,62
290,3,5:29.0,,Defensive rebound by N. Vučević,57,62
291,3,5:17.0,,Offensive foul by N. Vučević (drawn by Z. Pachulia),57,62
292,3,5:17.0,,Turnover by N. Vučević (offensive foul),57,62
293,3,5:03.0,Turnover by O. Mayo (lost ball; steal by C. Frye),,57,62
294,3,4:52.0,,E. Fournier makes 2-pt layup from 2 ft,57,64
295,3,4:33.0,Z. Pachulia makes 2-pt jump shot from 10 ft,,59,64
296,3,4:18.0,,E. Fournier makes 3-pt jump shot from 24 ft (assist by N. Vučević),59,67
297,3,4:00.0,Turnover by Z. Pachulia (bad pass),,59,67
298,3,4:00.0,J. Parker enters the game for E. İlyasova,,59,67
299,3,3:41.0,,T. Harris makes 2-pt dunk at rim (assist by N. Vučević),59,69
300,3,3:27.0,B. Knight misses 3-pt jump shot from 25 ft,,59,69
301,3,3:25.0,,Defensive rebound by C. Frye,59,69
302,3,3:08.0,,V. Oladipo makes 2-pt layup from 1 ft,59,71
303,3,2:52.0,G. Antetokounmpo makes 2-pt jump shot from 9 ft,,61,71
304,3,2:34.0,,V. Oladipo makes 2-pt jump shot from 18 ft,61,73
305,3,2:14.0,B. Knight makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),,64,73
306,3,1:54.0,,T. Harris misses 2-pt jump shot from 17 ft,64,73
307,3,1:54.0,Defensive rebound by J. Parker,,64,73
308,3,1:48.0,Shooting foul by T. Harris (drawn by J. Parker),,64,73
309,3,1:48.0,Milwaukee full timeout,,64,73
310,3,1:48.0,,L. Ridnour enters the game for C. Frye,64,73
311,3,1:48.0,,A. Gordon enters the game for V. Oladipo,64,73
312,3,1:48.0,J. Parker makes free throw 1 of 2,,65,73
313,3,1:48.0,J. Parker makes free throw 2 of 2,,66,73
314,3,1:25.0,,L. Ridnour misses 3-pt jump shot from 25 ft,66,73
315,3,1:23.0,Defensive rebound by B. Knight,,66,73
316,3,1:06.0,Turnover by Z. Pachulia (lost ball; steal by N. Vučević),,66,73
317,3,0:59.0,,Personal foul by Z. Pachulia (drawn by N. Vučević),66,73
318,3,0:59.0,,N. Vučević makes free throw 1 of 2,66,74
319,3,0:59.0,J. Henson enters the game for Z. Pachulia,,66,74
320,3,0:59.0,,E. Payton enters the game for T. Harris,66,74
321,3,0:59.0,,N. Vučević makes free throw 2 of 2,66,75
322,3,0:41.0,G. Antetokounmpo makes 2-pt hook shot from 8 ft,,68,75
323,3,0:32.0,,E. Fournier makes 3-pt jump shot from 24 ft (assist by A. Gordon),68,78
324,3,0:08.0,Turnover by Team (shot clock),,68,78
325,3,0:02.0,,E. Payton makes 2-pt jump shot from 20 ft (assist by E. Fournier),68,80
326,4,11:41.0,,T. Harris makes 2-pt jump shot from 16 ft,68,82
327,4,11:23.0,O. Mayo misses 2-pt jump shot from 18 ft,,68,82
328,4,11:23.0,,Defensive rebound by T. Harris,68,82
329,4,11:10.0,,W. Green misses 2-pt layup at rim (block by J. Henson),68,82
330,4,11:10.0,,Offensive rebound by Team,68,82
331,4,11:03.0,,T. Harris misses 2-pt jump shot from 18 ft,68,82
332,4,11:02.0,Defensive rebound by J. Henson,,68,82
333,4,10:49.0,G. Antetokounmpo misses 3-pt jump shot from 25 ft,,68,82
334,4,10:48.0,,Defensive rebound by T. Harris,68,82
335,4,10:31.0,,T. Harris misses 3-pt jump shot from 23 ft,68,82
336,4,10:31.0,Defensive rebound by J. Henson,,68,82
337,4,10:19.0,N. Wolters misses 2-pt jump shot from 5 ft,,68,82
338,4,10:18.0,,Defensive rebound by C. Frye,68,82
339,4,10:13.0,,W. Green misses 3-pt jump shot from 22 ft,68,82
340,4,10:11.0,,Offensive rebound by T. Harris,68,82
341,4,10:06.0,,T. Harris makes 2-pt layup from 1 ft,68,84
342,4,9:39.0,J. Bayless misses 2-pt layup from 1 ft,,68,84
343,4,9:39.0,Offensive rebound by J. Henson,,68,84
344,4,9:27.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by J. Bayless),,70,84
345,4,9:17.0,,Turnover by E. Payton (bad pass),70,84
346,4,9:05.0,G. Antetokounmpo makes 2-pt jump shot from 15 ft,,72,84
347,4,8:49.0,,C. Frye misses 3-pt jump shot from 25 ft,72,84
348,4,8:48.0,Defensive rebound by N. Wolters,,72,84
349,4,8:39.0,J. Henson makes 2-pt hook shot from 6 ft (assist by N. Wolters),,74,84
350,4,8:39.0,,Orlando full timeout,74,84
351,4,8:39.0,,E. Fournier enters the game for C. Frye,74,84
352,4,8:39.0,,V. Oladipo enters the game for E. Payton,74,84
353,4,8:39.0,,N. Vučević enters the game for L. Ridnour,74,84
354,4,8:22.0,,Turnover by V. Oladipo (bad pass; steal by G. Antetokounmpo),74,84
355,4,8:16.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by J. Bayless),,76,84
356,4,7:56.0,,W. Green misses 2-pt layup at rim,76,84
357,4,7:56.0,,Offensive rebound by N. Vučević,76,84
358,4,7:56.0,,N. Vučević makes 2-pt tip-in at rim,76,86
359,4,7:46.0,O. Mayo misses 2-pt layup from 2 ft,,76,86
360,4,7:45.0,,Defensive rebound by N. Vučević,76,86
361,4,7:31.0,,V. Oladipo misses 3-pt jump shot from 26 ft,76,86
362,4,7:31.0,Defensive rebound by G. Antetokounmpo,,76,86
363,4,7:12.0,O. Mayo makes 2-pt jump shot from 17 ft,,78,86
364,4,6:54.0,,N. Vučević makes 2-pt layup from 1 ft,78,88
365,4,6:45.0,G. Antetokounmpo makes 2-pt layup at rim,,80,88
366,4,6:45.0,Shooting foul by T. Harris (drawn by G. Antetokounmpo),,80,88
367,4,6:45.0,B. Knight enters the game for N. Wolters,,80,88
368,4,6:45.0,G. Antetokounmpo makes free throw 1 of 1,,81,88
369,4,6:29.0,,N. Vučević makes 2-pt layup at rim (assist by T. Harris),81,90
370,4,6:15.0,J. Henson makes 2-pt hook shot from 8 ft,,83,90
371,4,5:55.0,Official timeout,,83,90
372,4,5:55.0,L. Sanders enters the game for J. Henson,,83,90
373,4,5:52.0,,Offensive foul by T. Harris (drawn by B. Knight),83,90
374,4,5:52.0,,Turnover by T. Harris (offensive foul),83,90
375,4,5:33.0,O. Mayo misses 3-pt jump shot from 24 ft,,83,90
376,4,5:33.0,,Defensive rebound by E. Fournier,83,90
377,4,5:22.0,,T. Harris makes 2-pt dunk at rim (assist by N. Vučević),83,92
378,4,5:10.0,Turnover by B. Knight (bad pass),,83,92
379,4,5:02.0,,Personal foul by J. Bayless (drawn by V. Oladipo),83,92
380,4,4:58.0,,Turnover by N. Vučević (bad pass),83,92
381,4,4:34.0,O. Mayo misses 3-pt jump shot from 24 ft,,83,92
382,4,4:34.0,,Defensive rebound by E. Fournier,83,92
383,4,4:19.0,,W. Green misses 2-pt jump shot from 17 ft,83,92
384,4,4:18.0,,Offensive rebound by N. Vučević,83,92
