,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,CLEVELAND_ACTION,CHARLOTTE_SCORE,CLEVELAND_SCORE
382,4,6:37.0,L. Stephenson makes 2-pt layup at rim,,69,116
383,4,6:14.0,,J. Harris makes 2-pt layup at rim (assist by M. Dellavedova),69,118
384,4,5:58.0,A. Jefferson makes 2-pt jump shot from 4 ft (assist by L. Stephenson),,71,118
385,4,5:37.0,,M. Dellavedova makes 2-pt layup at rim,71,120
386,4,5:13.0,P. Hairston misses 3-pt jump shot from 28 ft,,71,120
387,4,5:12.0,,Defensive rebound by M. Miller,71,120
388,4,5:02.0,,Turnover by J. Harris (lost ball; steal by J. Taylor),71,120
389,4,4:52.0,P. Hairston misses 3-pt jump shot from 27 ft,,71,120
390,4,4:51.0,,Defensive rebound by B. Haywood,71,120
391,4,4:36.0,,J. Jones misses 3-pt jump shot from 26 ft,71,120
392,4,4:35.0,Defensive rebound by Team,,71,120
393,4,4:35.0,,Loose ball foul by B. Haywood (drawn by A. Jefferson),71,120
394,4,4:35.0,,Cleveland full timeout,71,120
395,4,4:20.0,Shooting foul by B. Haywood (drawn by A. Jefferson),,71,120
396,4,4:20.0,A. Jefferson makes 2-pt layup at rim,,73,120
397,4,4:20.0,A. Jefferson makes free throw 1 of 1,,74,120
398,4,4:05.0,,Turnover by B. Haywood (traveling),74,120
399,4,3:57.0,A. Jefferson makes 2-pt jump shot from 13 ft (assist by J. Taylor),,76,120
400,4,3:57.0,Shooting foul by B. Haywood (drawn by A. Jefferson),,76,120
401,4,3:57.0,A. Jefferson makes free throw 1 of 1,,77,120
402,4,3:47.0,,M. Miller misses 3-pt jump shot from 23 ft,77,120
403,4,3:46.0,Defensive rebound by A. Jefferson,,77,120
404,4,3:37.0,J. Taylor misses 2-pt layup from 2 ft,,77,120
405,4,3:36.0,Offensive rebound by J. Maxiell,,77,120
406,4,3:32.0,J. Taylor makes 2-pt jump shot from 16 ft (assist by J. Maxiell),,79,120
407,4,3:11.0,,B. Haywood misses 2-pt jump shot from 8 ft,79,120
408,4,3:09.0,Defensive rebound by A. Jefferson,,79,120
409,4,3:02.0,P. Hairston misses 2-pt jump shot from 22 ft,,79,120
410,4,3:01.0,,Defensive rebound by M. Miller,79,120
411,4,2:55.0,,Personal foul by A. Jefferson (drawn by M. Dellavedova),79,120
412,4,2:55.0,Charlotte full timeout,,79,120
413,4,2:48.0,,B. Haywood misses 2-pt jump shot from 8 ft (block by A. Jefferson),79,120
414,4,2:48.0,,Offensive rebound by Team,79,120
415,4,2:47.0,,Shooting foul by J. Maxiell (drawn by J. Jones),79,120
416,4,2:47.0,,J. Jones makes free throw 1 of 3,79,121
417,4,2:47.0,,J. Jones makes free throw 2 of 3,79,122
418,4,2:47.0,,J. Jones makes free throw 3 of 3,79,123
419,4,2:33.0,Shooting foul by M. Miller (drawn by J. Taylor),,79,123
420,4,2:33.0,J. Taylor makes free throw 1 of 2,,80,123
421,4,2:33.0,J. Taylor makes free throw 2 of 2,,81,123
422,4,2:18.0,,J. Harris misses 3-pt jump shot from 25 ft,81,123
423,4,2:17.0,Defensive rebound by A. Jefferson,,81,123
424,4,2:11.0,A. Jefferson misses 2-pt jump shot from 15 ft,,81,123
425,4,2:09.0,Offensive rebound by J. Maxiell,,81,123
426,4,2:09.0,Shooting foul by J. Jones (drawn by J. Maxiell),,81,123
427,4,2:09.0,J. Maxiell makes free throw 1 of 2,,82,123
428,4,2:09.0,J. Maxiell misses free throw 2 of 2,,82,123
429,4,2:09.0,,Defensive rebound by J. Jones,82,123
430,4,1:49.0,,B. Haywood misses 2-pt jump shot from 5 ft (block by A. Jefferson),82,123
431,4,1:48.0,Defensive rebound by J. Maxiell,,82,123
432,4,1:43.0,A. Jefferson makes 2-pt jump shot from 16 ft (assist by L. Stephenson),,84,123
433,4,1:31.0,,Turnover by J. Jones (bad pass; steal by J. Taylor),84,123
434,4,1:26.0,J. Taylor makes 2-pt dunk at rim,,86,123
435,4,1:14.0,,J. Jones makes 2-pt layup at rim (assist by M. Dellavedova),86,125
436,4,1:14.0,,Shooting foul by J. Maxiell (drawn by J. Jones),86,125
437,4,1:14.0,,J. Jones makes free throw 1 of 1,86,126
438,4,1:05.0,L. Stephenson makes 2-pt layup from 1 ft,,88,126
439,4,0:54.0,,B. Haywood makes 2-pt dunk at rim (assist by M. Dellavedova),88,128
440,4,0:54.0,,Shooting foul by A. Jefferson (drawn by B. Haywood),88,128
441,4,0:54.0,,B. Haywood makes free throw 1 of 1,88,129
442,4,0:44.0,L. Stephenson misses 2-pt jump shot from 17 ft,,88,129
443,4,0:42.0,,Defensive rebound by B. Haywood,88,129
444,4,0:29.0,,M. Dellavedova misses 2-pt jump shot from 4 ft,88,129
445,4,0:27.0,Defensive rebound by L. Stephenson,,88,129
446,4,0:21.0,P. Hairston misses 3-pt jump shot from 23 ft,,88,129
447,4,0:20.0,Offensive rebound by A. Jefferson,,88,129
448,4,0:17.0,L. Stephenson makes 2-pt layup at rim (assist by J. Taylor),,90,129
