,QUARTER,TIME_REMAINING,BOSTON_ACTION,ATLANTA_ACTION,BOSTON_SCORE,ATLANTA_SCORE
31,1,7:54.0,A. Bradley makes 2-pt jump shot from 18 ft (assist by R. Rondo),,14,10
32,1,7:36.0,,P. Millsap misses 2-pt jump shot from 15 ft,14,10
33,1,7:35.0,Defensive rebound by R. Rondo,,14,10
34,1,7:25.0,T. Zeller misses 2-pt layup from 2 ft (block by P. Millsap),,14,10
35,1,7:23.0,Offensive rebound by A. Bradley,,14,10
36,1,7:13.0,J. Green makes 3-pt jump shot from 23 ft (assist by R. Rondo),,17,10
37,1,6:59.0,,A. Horford makes 2-pt jump shot from 7 ft (assist by J. Teague),17,12
38,1,6:42.0,J. Sullinger misses 2-pt layup from 1 ft,,17,12
39,1,6:40.0,,Defensive rebound by Team,17,12
40,1,6:27.0,,Personal foul by A. Bradley (drawn by K. Korver),17,12
41,1,6:21.0,,P. Millsap misses 2-pt dunk at rim,17,12
42,1,6:16.0,Defensive rebound by J. Green,,17,12
43,1,6:13.0,J. Sullinger makes 3-pt jump shot from 25 ft (assist by R. Rondo),,20,12
44,1,6:08.0,,Atlanta full timeout,20,12
45,1,5:59.0,,A. Horford makes 2-pt jump shot from 19 ft (assist by K. Korver),20,14
46,1,5:45.0,J. Green makes 2-pt hook shot from 10 ft (assist by R. Rondo),,22,14
47,1,5:34.0,,J. Teague misses 2-pt jump shot from 19 ft,22,14
48,1,5:33.0,Defensive rebound by R. Rondo,,22,14
49,1,5:22.0,R. Rondo makes 2-pt layup from 2 ft,,24,14
50,1,5:08.0,,A. Horford misses 2-pt jump shot from 16 ft,24,14
51,1,5:07.0,Defensive rebound by R. Rondo,,24,14
52,1,5:00.0,J. Green makes 2-pt jump shot from 7 ft (assist by R. Rondo),,26,14
53,1,4:58.0,,Atlanta full timeout,26,14
54,1,4:58.0,M. Thornton enters the game for J. Sullinger,,26,14
55,1,4:58.0,B. Bass enters the game for R. Rondo,,26,14
56,1,4:58.0,,P. Antić enters the game for A. Horford,26,14
57,1,4:47.0,,Shooting foul by T. Zeller (drawn by P. Antić),26,14
58,1,4:47.0,,P. Antić makes free throw 1 of 2,26,15
59,1,4:47.0,,D. Schröder enters the game for J. Teague,26,15
60,1,4:47.0,E. Turner enters the game for A. Bradley,,26,15
61,1,4:47.0,,P. Antić makes free throw 2 of 2,26,16
62,1,4:28.0,B. Bass misses 2-pt jump shot from 18 ft,,26,16
63,1,4:27.0,,Defensive rebound by K. Korver,26,16
64,1,4:11.0,,D. Carroll makes 2-pt jump shot from 4 ft (assist by P. Antić),26,18
65,1,3:52.0,Shooting foul by D. Carroll (drawn by J. Green),,26,18
66,1,3:52.0,J. Green makes 2-pt jump shot from 10 ft,,28,18
67,1,3:52.0,K. Olynyk enters the game for T. Zeller,,28,18
68,1,3:52.0,,S. Mack enters the game for K. Korver,28,18
69,1,3:52.0,J. Green makes free throw 1 of 1,,29,18
70,1,3:30.0,,D. Carroll makes 3-pt jump shot from 25 ft (assist by D. Schröder),29,21
71,1,3:13.0,Boston full timeout,,29,21
72,1,3:03.0,Turnover by B. Bass (lost ball),,29,21
73,1,2:54.0,,D. Schröder misses 2-pt layup from 3 ft,29,21
74,1,2:53.0,Defensive rebound by K. Olynyk,,29,21
75,1,2:43.0,Personal foul by D. Carroll (drawn by J. Green),,29,21
76,1,2:43.0,,T. Sefolosha enters the game for D. Carroll,29,21
77,1,2:43.0,,M. Scott enters the game for P. Millsap,29,21
78,1,2:30.0,J. Green makes 2-pt jump shot from 20 ft (assist by K. Olynyk),,31,21
79,1,2:13.0,,P. Antić makes 3-pt jump shot from 24 ft (assist by S. Mack),31,24
80,1,2:00.0,M. Thornton makes 3-pt jump shot from 24 ft (assist by K. Olynyk),,34,24
81,1,1:44.0,,M. Scott makes 2-pt layup from 1 ft (assist by T. Sefolosha),34,26
82,1,1:27.0,E. Turner makes 2-pt jump shot from 7 ft (assist by K. Olynyk),,36,26
83,1,1:11.0,,D. Schröder misses 2-pt jump shot from 21 ft,36,26
84,1,1:10.0,Defensive rebound by B. Bass,,36,26
85,1,0:58.0,B. Bass makes 2-pt jump shot from 20 ft (assist by M. Thornton),,38,26
86,1,0:51.0,,M. Scott makes 2-pt layup from 1 ft (assist by S. Mack),38,28
87,1,0:33.0,Personal foul by P. Antić (drawn by K. Olynyk),,38,28
88,1,0:33.0,K. Olynyk makes free throw 1 of 2,,39,28
89,1,0:33.0,G. Wallace enters the game for J. Green,,39,28
90,1,0:33.0,K. Olynyk makes free throw 2 of 2,,40,28
91,1,0:13.0,,D. Schröder makes 2-pt layup from 1 ft,40,30
92,1,0:00.0,K. Olynyk makes 2-pt layup from 2 ft,,42,30
93,2,11:55.0,K. Olynyk misses 2-pt jump shot from 20 ft,,42,30
94,2,11:55.0,,Defensive rebound by D. Schröder,42,30
95,2,11:31.0,,Turnover by A. Horford (lost ball; steal by K. Olynyk),42,30
96,2,11:25.0,B. Bass misses 2-pt layup at rim (block by S. Mack),,42,30
97,2,11:24.0,,Defensive rebound by S. Mack,42,30
98,2,11:13.0,,Turnover by D. Schröder (bad pass; steal by K. Olynyk),42,30
99,2,11:09.0,M. Thornton misses 2-pt layup from 2 ft,,42,30
100,2,11:08.0,,Defensive rebound by A. Horford,42,30
101,2,10:58.0,,D. Schröder misses 3-pt jump shot from 24 ft,42,30
102,2,10:57.0,Defensive rebound by M. Thornton,,42,30
103,2,10:45.0,B. Bass makes 2-pt dunk at rim (assist by K. Olynyk),,44,30
104,2,10:26.0,,S. Mack misses 3-pt jump shot from 25 ft,44,30
105,2,10:25.0,Defensive rebound by M. Thornton,,44,30
106,2,10:16.0,Turnover by G. Wallace (bad pass),,44,30
107,2,10:13.0,,Turnover by D. Schröder (lost ball; steal by E. Turner),44,30
108,2,10:04.0,M. Thornton misses 2-pt layup from 1 ft,,44,30
109,2,10:04.0,,Defensive rebound by M. Scott,44,30
110,2,9:38.0,,S. Mack misses 3-pt jump shot from 26 ft,44,30
111,2,9:37.0,Defensive rebound by K. Olynyk,,44,30
112,2,9:27.0,E. Turner makes 3-pt jump shot from 25 ft (assist by K. Olynyk),,47,30
113,2,9:26.0,,Atlanta full timeout,47,30
114,2,9:26.0,,K. Korver enters the game for D. Schröder,47,30
115,2,9:26.0,,J. Teague enters the game for S. Mack,47,30
116,2,9:26.0,,P. Millsap enters the game for M. Scott,47,30
117,2,9:26.0,A. Bradley enters the game for M. Thornton,,47,30
118,2,9:26.0,R. Rondo enters the game for E. Turner,,47,30
119,2,9:14.0,,T. Sefolosha misses 2-pt jump shot from 22 ft,47,30
120,2,9:13.0,Defensive rebound by K. Olynyk,,47,30
121,2,9:01.0,B. Bass makes 2-pt jump shot from 19 ft (assist by R. Rondo),,49,30
122,2,8:43.0,,A. Horford misses 2-pt jump shot from 19 ft,49,30
123,2,8:41.0,Defensive rebound by R. Rondo,,49,30
124,2,8:36.0,Turnover by R. Rondo (bad pass; steal by P. Millsap),,49,30
125,2,8:28.0,,T. Sefolosha misses 2-pt layup from 2 ft (block by K. Olynyk),49,30
126,2,8:27.0,Defensive rebound by R. Rondo,,49,30
127,2,8:18.0,K. Olynyk misses 3-pt jump shot from 25 ft,,49,30
128,2,8:18.0,,Defensive rebound by Team,49,30
129,2,8:05.0,,Turnover by K. Korver (bad pass; steal by K. Olynyk),49,30
130,2,7:57.0,A. Bradley misses 2-pt jump shot from 20 ft,,49,30
131,2,7:56.0,,Defensive rebound by A. Horford,49,30
132,2,7:37.0,,T. Sefolosha misses 2-pt jump shot from 10 ft,49,30
133,2,7:37.0,Defensive rebound by Team,,49,30
134,2,7:37.0,,Loose ball foul by P. Millsap (drawn by B. Bass),49,30
135,2,7:37.0,,K. Bazemore enters the game for T. Sefolosha,49,30
136,2,7:28.0,A. Bradley makes 2-pt jump shot from 19 ft (assist by K. Olynyk),,51,30
137,2,7:11.0,,Personal foul by G. Wallace (drawn by P. Millsap),51,30
138,2,7:07.0,,J. Teague misses 2-pt jump shot from 19 ft (block by R. Rondo),51,30
139,2,7:05.0,Defensive rebound by K. Olynyk,,51,30
140,2,7:02.0,A. Bradley makes 2-pt layup from 1 ft (assist by R. Rondo),,53,30
141,2,6:49.0,,Shooting foul by K. Olynyk (drawn by P. Millsap),53,30
142,2,6:49.0,,P. Millsap makes free throw 1 of 2,53,31
143,2,6:49.0,,P. Antić enters the game for A. Horford,53,31
144,2,6:49.0,,P. Millsap makes free throw 2 of 2,53,32
145,2,6:39.0,Turnover by R. Rondo (bad pass; steal by J. Teague),,53,32
146,2,6:33.0,,J. Teague makes 2-pt layup at rim (assist by P. Millsap),53,34
147,2,6:17.0,B. Bass misses 2-pt jump shot from 7 ft (block by P. Antić),,53,34
148,2,6:14.0,Offensive rebound by B. Bass,,53,34
149,2,6:07.0,A. Bradley misses 3-pt jump shot from 25 ft,,53,34
150,2,6:06.0,,Defensive rebound by K. Bazemore,53,34
151,2,5:52.0,,P. Antić makes 3-pt jump shot from 25 ft (assist by K. Korver),53,37
152,2,5:49.0,Boston full timeout,,53,37
153,2,5:49.0,T. Zeller enters the game for B. Bass,,53,37
154,2,5:49.0,J. Green enters the game for K. Olynyk,,53,37
155,2,5:49.0,J. Sullinger enters the game for G. Wallace,,53,37
156,2,5:36.0,A. Bradley makes 2-pt jump shot from 21 ft (assist by R. Rondo),,55,37
157,2,5:24.0,,J. Teague misses 2-pt jump shot from 10 ft,55,37
158,2,5:22.0,Defensive rebound by J. Sullinger,,55,37
159,2,5:18.0,Shooting foul by K. Bazemore (drawn by T. Zeller),,55,37
160,2,5:18.0,T. Zeller misses free throw 1 of 2,,55,37
161,2,5:18.0,Offensive rebound by Team,,55,37
162,2,5:18.0,,D. Carroll enters the game for K. Bazemore,55,37
163,2,5:18.0,T. Zeller makes free throw 2 of 2,,56,37
164,2,4:58.0,,P. Millsap makes 2-pt dunk at rim (assist by J. Teague),56,39
165,2,4:45.0,A. Bradley makes 3-pt jump shot from 25 ft (assist by R. Rondo),,59,39
166,2,4:27.0,,K. Korver misses 3-pt jump shot from 25 ft,59,39
167,2,4:25.0,,Offensive rebound by P. Antić,59,39
168,2,4:24.0,,P. Antić misses 2-pt layup at rim,59,39
169,2,4:23.0,Defensive rebound by J. Sullinger,,59,39
170,2,4:18.0,,Offensive charge foul by J. Sullinger (drawn by J. Teague),59,39
171,2,4:18.0,Turnover by J. Sullinger (offensive foul),,59,39
172,2,4:09.0,,K. Korver makes 2-pt jump shot from 16 ft (assist by J. Teague),59,41
173,2,3:55.0,A. Bradley misses 2-pt layup at rim,,59,41
174,2,3:54.0,Offensive rebound by J. Green,,59,41
175,2,3:51.0,A. Bradley misses 3-pt jump shot from 22 ft,,59,41
176,2,3:50.0,,Defensive rebound by D. Carroll,59,41
177,2,3:44.0,,Turnover by J. Teague (bad pass),59,41
178,2,3:39.0,R. Rondo misses 2-pt jump shot from 17 ft,,59,41
179,2,3:37.0,,Defensive rebound by P. Millsap,59,41
180,2,3:20.0,,P. Millsap misses 3-pt jump shot from 25 ft,59,41
181,2,3:18.0,Defensive rebound by Team,,59,41
182,2,3:18.0,M. Thornton enters the game for A. Bradley,,59,41
183,2,3:05.0,J. Sullinger misses 3-pt jump shot from 24 ft,,59,41
184,2,3:04.0,,Defensive rebound by Team,59,41
185,2,3:04.0,Loose ball foul by T. Zeller (drawn by P. Antić),,59,41
186,2,3:04.0,K. Olynyk enters the game for T. Zeller,,59,41
187,2,2:53.0,,P. Millsap makes 2-pt layup from 1 ft (assist by J. Teague),59,43
188,2,2:38.0,Turnover by R. Rondo (bad pass; steal by P. Millsap),,59,43
189,2,2:32.0,,Turnover by D. Carroll (bad pass; steal by M. Thornton),59,43
190,2,2:28.0,,Offensive charge foul by J. Green (drawn by P. Antić),59,43
191,2,2:28.0,Turnover by J. Green (offensive foul),,59,43
192,2,2:28.0,Official timeout,,59,43
193,2,2:28.0,E. Turner enters the game for R. Rondo,,59,43
194,2,2:12.0,,K. Korver makes 3-pt jump shot from 25 ft,59,46
195,2,1:58.0,Turnover by K. Olynyk (bad pass),,59,46
196,2,1:29.0,,J. Teague misses 2-pt jump shot from 6 ft,59,46
197,2,1:28.0,Defensive rebound by J. Sullinger,,59,46
198,2,1:11.0,Turnover by E. Turner (bad pass),,59,46
199,2,1:11.0,,M. Scott enters the game for P. Millsap,59,46
200,2,1:11.0,A. Bradley enters the game for E. Turner,,59,46
201,2,1:11.0,R. Rondo enters the game for M. Thornton,,59,46
202,2,1:00.0,,P. Antić misses 3-pt jump shot from 25 ft,59,46
203,2,0:59.0,Defensive rebound by R. Rondo,,59,46
204,2,0:51.0,J. Sullinger makes 2-pt jump shot from 20 ft (assist by R. Rondo),,61,46
205,2,0:40.0,,J. Teague makes 2-pt jump shot from 17 ft,61,48
206,2,0:33.0,J. Green makes 2-pt dunk at rim (assist by R. Rondo),,63,48
207,2,0:25.0,,Personal foul by K. Olynyk (drawn by J. Teague),63,48
208,2,0:25.0,,K. Bazemore enters the game for D. Carroll,63,48
209,2,0:25.0,G. Wallace enters the game for K. Olynyk,,63,48
210,2,0:10.0,,K. Bazemore makes 2-pt dunk at rim (assist by P. Antić),63,50
211,2,0:10.0,Boston full timeout,,63,50
212,2,0:10.0,K. Olynyk enters the game for G. Wallace,,63,50
213,2,0:00.0,J. Sullinger makes 3-pt jump shot from 25 ft (assist by R. Rondo),,66,50
214,3,11:46.0,J. Sullinger makes 3-pt jump shot from 25 ft (assist by T. Zeller),,69,50
215,3,11:26.0,,D. Carroll misses 2-pt jump shot from 6 ft,69,50
216,3,11:25.0,Defensive rebound by J. Sullinger,,69,50
217,3,11:15.0,A. Bradley makes 3-pt jump shot from 23 ft (assist by J. Sullinger),,72,50
218,3,11:02.0,,A. Horford makes 2-pt layup from 1 ft (assist by J. Teague),72,52
219,3,10:40.0,J. Sullinger makes 2-pt jump shot from 8 ft (assist by R. Rondo),,74,52
220,3,10:29.0,,A. Horford makes 2-pt jump shot from 7 ft (assist by J. Teague),74,54
221,3,10:10.0,R. Rondo misses 3-pt jump shot from 23 ft,,74,54
222,3,10:08.0,,Defensive rebound by Team,74,54
223,3,10:08.0,E. Turner enters the game for J. Green,,74,54
224,3,9:57.0,,J. Teague makes 3-pt jump shot from 25 ft (assist by K. Korver),74,57
225,3,9:35.0,Shooting foul by P. Millsap (drawn by T. Zeller),,74,57
226,3,9:35.0,T. Zeller makes free throw 1 of 2,,75,57
227,3,9:35.0,T. Zeller makes free throw 2 of 2,,76,57
228,3,9:29.0,,Personal foul by A. Bradley (drawn by K. Korver),76,57
229,3,9:29.0,J. Green enters the game for E. Turner,,76,57
230,3,9:22.0,,K. Korver makes 2-pt jump shot from 17 ft (assist by J. Teague),76,59
231,3,9:10.0,A. Bradley misses 2-pt jump shot from 20 ft,,76,59
232,3,9:09.0,,Defensive rebound by P. Millsap,76,59
233,3,8:59.0,,A. Horford misses 2-pt jump shot from 8 ft,76,59
234,3,8:58.0,Defensive rebound by J. Green,,76,59
235,3,8:51.0,R. Rondo misses 2-pt jump shot from 9 ft,,76,59
236,3,8:50.0,,Defensive rebound by K. Korver,76,59
237,3,8:39.0,,P. Millsap misses 3-pt jump shot from 25 ft,76,59
238,3,8:38.0,Defensive rebound by R. Rondo,,76,59
239,3,8:32.0,Turnover by R. Rondo (bad pass; steal by P. Millsap),,76,59
240,3,8:21.0,,P. Millsap makes 2-pt layup from 1 ft (assist by J. Teague),76,61
241,3,8:01.0,T. Zeller misses 2-pt layup from 2 ft (block by P. Millsap),,76,61
242,3,7:59.0,,Defensive rebound by A. Horford,76,61
243,3,7:52.0,,Turnover by J. Teague (lost ball; steal by A. Bradley),76,61
244,3,7:46.0,R. Rondo misses 2-pt layup from 1 ft (block by K. Korver),,76,61
245,3,7:44.0,,Defensive rebound by K. Korver,76,61
246,3,7:36.0,,A. Horford misses 2-pt jump shot from 17 ft,76,61
247,3,7:35.0,Defensive rebound by J. Sullinger,,76,61
248,3,7:28.0,Boston full timeout,,76,61
249,3,7:21.0,J. Green misses 3-pt jump shot from 23 ft,,76,61
250,3,7:20.0,,Defensive rebound by P. Millsap,76,61
251,3,7:12.0,,Personal foul by A. Bradley (drawn by J. Teague),76,61
252,3,7:07.0,,Turnover by K. Korver (bad pass; steal by A. Bradley),76,61
253,3,7:00.0,J. Sullinger misses 3-pt jump shot from 25 ft,,76,61
254,3,6:59.0,Offensive rebound by R. Rondo,,76,61
255,3,6:54.0,A. Bradley misses 2-pt jump shot from 20 ft,,76,61
256,3,6:53.0,,Defensive rebound by A. Horford,76,61
257,3,6:35.0,,J. Teague makes 2-pt jump shot from 9 ft,76,63
258,3,6:22.0,Personal foul by D. Carroll (drawn by J. Green),,76,63
259,3,6:22.0,E. Turner enters the game for R. Rondo,,76,63
260,3,6:22.0,B. Bass enters the game for J. Sullinger,,76,63
261,3,6:07.0,Turnover by Team (shot clock),,76,63
262,3,6:01.0,,Personal foul by E. Turner (drawn by K. Korver),76,63
263,3,5:54.0,,A. Horford makes 2-pt jump shot from 19 ft (assist by P. Millsap),76,65
264,3,5:31.0,B. Bass misses 2-pt layup from 1 ft (block by A. Horford),,76,65
265,3,5:29.0,Offensive rebound by A. Bradley,,76,65
266,3,5:28.0,Shooting foul by J. Teague (drawn by A. Bradley),,76,65
267,3,5:28.0,A. Bradley misses free throw 1 of 2,,76,65
268,3,5:28.0,Offensive rebound by Team,,76,65
269,3,5:28.0,A. Bradley makes free throw 2 of 2,,77,65
270,3,5:17.0,,Turnover by J. Teague (bad pass; steal by J. Green),77,65
271,3,5:14.0,J. Green makes 2-pt dunk at rim (assist by E. Turner),,79,65
272,3,5:13.0,,Atlanta full timeout,79,65
273,3,4:57.0,,A. Horford makes 2-pt jump shot from 18 ft (assist by P. Millsap),79,67
274,3,4:45.0,Turnover by T. Zeller (bad pass; steal by D. Carroll),,79,67
275,3,4:37.0,,Personal foul by B. Bass (drawn by P. Millsap),79,67
276,3,4:37.0,,P. Antić enters the game for P. Millsap,79,67
277,3,4:37.0,K. Olynyk enters the game for T. Zeller,,79,67
278,3,4:31.0,,Personal foul by E. Turner (drawn by K. Korver),79,67
279,3,4:31.0,,K. Korver makes free throw 1 of 2,79,68
280,3,4:31.0,,K. Korver makes free throw 2 of 2,79,69
281,3,4:22.0,J. Green misses 2-pt jump shot from 10 ft (block by P. Antić),,79,69
282,3,4:22.0,Offensive rebound by Team,,79,69
283,3,4:16.0,E. Turner misses 2-pt jump shot from 16 ft,,79,69
284,3,4:14.0,,Defensive rebound by P. Antić,79,69
285,3,4:04.0,,K. Korver makes 3-pt jump shot from 24 ft (assist by P. Antić),79,72
286,3,3:45.0,Boston full timeout,,79,72
287,3,3:41.0,Turnover by E. Turner (bad pass),,79,72
288,3,3:27.0,,Turnover by D. Carroll (traveling),79,72
289,3,3:27.0,R. Rondo enters the game for A. Bradley,,79,72
290,3,3:27.0,,D. Schröder enters the game for J. Teague,79,72
291,3,3:13.0,E. Turner makes 2-pt jump shot from 10 ft,,81,72
292,3,2:58.0,,K. Korver makes 3-pt jump shot from 22 ft (assist by D. Schröder),81,75
293,3,2:54.0,Personal foul by D. Schröder (drawn by R. Rondo),,81,75
294,3,2:54.0,,K. Bazemore enters the game for D. Carroll,81,75
295,3,2:39.0,J. Green misses 2-pt jump shot from 18 ft,,81,75
296,3,2:38.0,,Defensive rebound by K. Korver,81,75
297,3,2:26.0,,P. Antić misses 3-pt jump shot from 25 ft,81,75
298,3,2:24.0,,Offensive rebound by K. Bazemore,81,75
299,3,2:16.0,,D. Schröder makes 2-pt layup from 1 ft (assist by A. Horford),81,77
300,3,2:01.0,B. Bass misses 2-pt jump shot from 17 ft,,81,77
301,3,1:59.0,,Defensive rebound by K. Korver,81,77
302,3,1:51.0,J. Sullinger enters the game for B. Bass,,81,77
303,3,1:44.0,,Turnover by D. Schröder (lost ball),81,77
304,3,1:28.0,J. Sullinger misses 2-pt jump shot from 19 ft,,81,77
305,3,1:27.0,,Defensive rebound by A. Horford,81,77
306,3,1:13.0,,D. Schröder misses 2-pt layup from 2 ft,81,77
307,3,1:12.0,Defensive rebound by R. Rondo,,81,77
308,3,0:59.0,E. Turner misses 2-pt jump shot from 14 ft,,81,77
309,3,0:56.0,Offensive rebound by J. Sullinger,,81,77
310,3,0:56.0,J. Sullinger misses 2-pt tip-in at rim,,81,77
311,3,0:56.0,Offensive rebound by J. Sullinger,,81,77
312,3,0:56.0,J. Sullinger makes 2-pt tip-in at rim,,83,77
313,3,0:42.0,,Shooting foul by K. Olynyk (drawn by D. Schröder),83,77
314,3,0:42.0,,D. Schröder makes free throw 1 of 2,83,78
315,3,0:42.0,,P. Millsap enters the game for A. Horford,83,78
316,3,0:42.0,,D. Schröder misses free throw 2 of 2,83,78
317,3,0:41.0,,Offensive rebound by P. Antić,83,78
318,3,0:31.0,,P. Millsap makes 2-pt jump shot from 5 ft (assist by D. Schröder),83,80
319,3,0:17.0,J. Green makes 2-pt layup from 3 ft (assist by K. Olynyk),,85,80
320,3,0:02.0,,P. Millsap misses 2-pt jump shot from 4 ft,85,80
321,3,0:01.0,Defensive rebound by R. Rondo,,85,80
322,4,11:51.0,,D. Schröder makes 2-pt jump shot from 16 ft (assist by K. Bazemore),85,82
323,4,11:35.0,J. Sullinger misses 2-pt jump shot from 7 ft,,85,82
324,4,11:34.0,Offensive rebound by Team,,85,82
325,4,11:24.0,,Offensive charge foul by M. Thornton (drawn by D. Carroll),85,82
326,4,11:24.0,Turnover by M. Thornton (offensive foul),,85,82
327,4,11:14.0,,K. Bazemore makes 3-pt jump shot from 23 ft (assist by P. Millsap),85,85
328,4,10:58.0,Turnover by R. Rondo (bad pass; steal by D. Carroll),,85,85
329,4,10:58.0,,Personal foul by G. Wallace (drawn by D. Carroll),85,85
330,4,10:48.0,,D. Schröder makes 2-pt layup from 1 ft,85,87
331,4,10:48.0,,Shooting foul by K. Olynyk (drawn by D. Schröder),85,87
332,4,10:48.0,,D. Schröder makes free throw 1 of 1,85,88
333,4,10:28.0,K. Olynyk misses 2-pt jump shot from 19 ft,,85,88
334,4,10:26.0,Offensive rebound by R. Rondo,,85,88
335,4,10:22.0,M. Thornton makes 3-pt jump shot from 25 ft (assist by R. Rondo),,88,88
336,4,10:08.0,,P. Millsap makes 2-pt jump shot from 6 ft,88,90
337,4,10:00.0,Turnover by R. Rondo (traveling),,88,90
338,4,9:51.0,,Offensive foul by P. Antić (drawn by G. Wallace),88,90
339,4,9:51.0,,Turnover by P. Antić (offensive foul),88,90
340,4,9:51.0,T. Zeller enters the game for K. Olynyk,,88,90
341,4,9:38.0,T. Zeller makes 2-pt jump shot from 15 ft (assist by M. Thornton),,90,90
342,4,9:24.0,,P. Antić makes 2-pt jump shot from 18 ft (assist by D. Carroll),90,92
343,4,8:55.0,M. Thornton makes 2-pt jump shot from 9 ft,,92,92
344,4,8:37.0,,D. Schröder misses 2-pt jump shot from 16 ft,92,92
345,4,8:35.0,Defensive rebound by T. Zeller,,92,92
346,4,8:19.0,Turnover by G. Wallace (offensive goaltending),,92,92
347,4,8:19.0,Official timeout,,92,92
348,4,8:19.0,E. Turner enters the game for R. Rondo,,92,92
349,4,8:19.0,,K. Korver enters the game for P. Antić,92,92
350,4,8:19.0,,A. Horford enters the game for K. Bazemore,92,92
351,4,8:09.0,,P. Millsap misses 2-pt jump shot from 10 ft,92,92
352,4,8:08.0,Defensive rebound by J. Sullinger,,92,92
353,4,7:48.0,M. Thornton misses 2-pt jump shot from 18 ft,,92,92
354,4,7:46.0,,Defensive rebound by D. Carroll,92,92
355,4,7:32.0,,D. Schröder makes 2-pt jump shot from 20 ft (assist by P. Millsap),92,94
356,4,7:04.0,Turnover by Team (shot clock),,92,94
357,4,7:04.0,J. Green enters the game for G. Wallace,,92,94
358,4,6:55.0,,Turnover by P. Millsap (lost ball; steal by T. Zeller),92,94
359,4,6:41.0,M. Thornton misses 2-pt layup from 2 ft (block by P. Millsap),,92,94
360,4,6:39.0,,Defensive rebound by P. Millsap,92,94
361,4,6:33.0,,D. Carroll misses 3-pt jump shot from 25 ft,92,94
362,4,6:31.0,,Offensive rebound by K. Korver,92,94
363,4,6:28.0,,A. Horford makes 2-pt layup from 1 ft (assist by K. Korver),92,96
364,4,6:28.0,Boston full timeout,,92,96
365,4,6:28.0,A. Bradley enters the game for J. Sullinger,,92,96
366,4,6:28.0,R. Rondo enters the game for M. Thornton,,92,96
367,4,6:28.0,B. Bass enters the game for E. Turner,,92,96
368,4,6:05.0,R. Rondo misses 3-pt jump shot from 25 ft,,92,96
369,4,6:04.0,,Defensive rebound by P. Millsap,92,96
370,4,5:47.0,,D. Carroll misses 3-pt jump shot from 23 ft,92,96
371,4,5:46.0,Defensive rebound by B. Bass,,92,96
372,4,5:24.0,Turnover by B. Bass (lost ball; steal by K. Korver),,92,96
373,4,5:10.0,,A. Horford makes 2-pt dunk at rim (assist by P. Millsap),92,98
374,4,4:51.0,B. Bass misses 2-pt jump shot from 17 ft,,92,98
375,4,4:50.0,,Defensive rebound by P. Millsap,92,98
376,4,4:28.0,,D. Carroll misses 3-pt jump shot from 25 ft,92,98
377,4,4:26.0,Defensive rebound by R. Rondo,,92,98
378,4,4:22.0,Shooting foul by P. Millsap (drawn by J. Green),,92,98
379,4,4:22.0,J. Green makes free throw 1 of 2,,93,98
