,QUARTER,TIME_REMAINING,DETROIT_ACTION,LA CLIPPERS_ACTION,DETROIT_SCORE,LA CLIPPERS_SCORE
370,4,7:07.0,,J. Farmar misses 2-pt jump shot from 22 ft,78,94
371,4,7:06.0,,Offensive rebound by G. Davis,78,94
372,4,6:49.0,,G. Davis makes 2-pt layup from 2 ft (assist by J. Crawford),78,96
373,4,6:39.0,Personal foul by C. Douglas-Roberts (drawn by C. Butler),,78,96
374,4,6:30.0,J. Jerebko misses 2-pt hook shot from 10 ft,,78,96
375,4,6:25.0,,Defensive rebound by C. Douglas-Roberts,78,96
376,4,6:14.0,,Turnover by H. Türkoğlu (bad pass),78,96
377,4,5:54.0,G. Monroe misses 2-pt layup from 1 ft,,78,96
378,4,5:50.0,Offensive rebound by G. Monroe,,78,96
379,4,5:50.0,G. Monroe makes 2-pt tip-in at rim,,80,96
380,4,5:36.0,,Personal foul by S. Dinwiddie (drawn by J. Farmar),80,96
381,4,5:23.0,,H. Türkoğlu makes 3-pt jump shot from 22 ft (assist by J. Farmar),80,99
382,4,5:09.0,J. Meeks makes 3-pt jump shot from 22 ft (assist by S. Dinwiddie),,83,99
383,4,4:49.0,,Turnover by J. Farmar (bad pass; steal by J. Jerebko),83,99
384,4,4:49.0,Personal foul by H. Türkoğlu (drawn by J. Jerebko),,83,99
385,4,4:49.0,A. Drummond enters the game for G. Monroe,,83,99
386,4,4:32.0,S. Dinwiddie misses 3-pt jump shot from 25 ft,,83,99
387,4,4:30.0,,Defensive rebound by C. Douglas-Roberts,83,99
388,4,4:15.0,,J. Farmar makes 3-pt jump shot from 25 ft (assist by J. Crawford),83,102
389,4,4:14.0,Detroit full timeout,,83,102
390,4,4:14.0,,E. Udoh enters the game for G. Davis,83,102
391,4,3:55.0,S. Dinwiddie makes 2-pt layup from 1 ft,,85,102
392,4,3:28.0,,H. Türkoğlu misses 3-pt jump shot from 25 ft,85,102
393,4,3:27.0,,Offensive rebound by E. Udoh,85,102
394,4,3:23.0,,E. Udoh misses 2-pt jump shot from 11 ft,85,102
395,4,3:22.0,Defensive rebound by C. Butler,,85,102
396,4,3:18.0,Personal foul by E. Udoh (drawn by S. Dinwiddie),,85,102
397,4,3:13.0,Shooting foul by E. Udoh (drawn by J. Meeks),,85,102
398,4,3:13.0,J. Meeks makes free throw 1 of 2,,86,102
399,4,3:13.0,J. Meeks makes free throw 2 of 2,,87,102
400,4,2:59.0,,C. Douglas-Roberts makes 3-pt jump shot from 22 ft (assist by J. Farmar),87,105
401,4,2:42.0,J. Jerebko makes 2-pt jump shot from 20 ft (assist by J. Meeks),,89,105
402,4,2:22.0,,Shooting foul by A. Drummond (drawn by C. Douglas-Roberts),89,105
403,4,2:22.0,,C. Douglas-Roberts makes free throw 1 of 2,89,106
404,4,2:22.0,,J. Cunningham enters the game for J. Farmar,89,106
405,4,2:22.0,,R. Bullock enters the game for J. Crawford,89,106
406,4,2:22.0,,C. Douglas-Roberts makes free throw 2 of 2,89,107
407,4,2:09.0,J. Jerebko misses 3-pt jump shot from 24 ft,,89,107
408,4,2:07.0,,Defensive rebound by J. Cunningham,89,107
409,4,1:58.0,,C. Douglas-Roberts makes 2-pt layup from 1 ft,89,109
410,4,1:38.0,S. Dinwiddie misses 3-pt jump shot from 26 ft,,89,109
411,4,1:37.0,,Defensive rebound by R. Bullock,89,109
412,4,1:34.0,,Shooting foul by J. Meeks (drawn by J. Cunningham),89,109
413,4,1:34.0,,J. Cunningham misses free throw 1 of 2,89,109
414,4,1:34.0,,Offensive rebound by Team,89,109
415,4,1:34.0,,J. Cunningham makes free throw 2 of 2,89,110
416,4,1:20.0,J. Meeks misses 3-pt jump shot from 24 ft,,89,110
417,4,1:19.0,,Defensive rebound by H. Türkoğlu,89,110
418,4,1:06.0,,Turnover by H. Türkoğlu (bad pass; steal by J. Meeks),89,110
419,4,1:03.0,J. Meeks makes 2-pt layup at rim,,91,110
420,4,0:52.0,,H. Türkoğlu makes 3-pt jump shot from 23 ft (assist by J. Cunningham),91,113
421,4,0:29.0,A. Drummond misses 2-pt hook shot from 2 ft,,91,113
422,4,0:29.0,Offensive rebound by Team,,91,113
423,4,0:27.0,J. Jerebko misses 3-pt jump shot from 24 ft,,91,113
424,4,0:26.0,,Defensive rebound by E. Udoh,91,113
425,4,0:02.0,,Turnover by Team (shot clock),91,113
426,4,0:01.0,S. Dinwiddie misses 3-pt jump shot from 50 ft,,91,113
427,4,0:00.0,Offensive rebound by Team,,91,113
